#Energy      Sr-K-shell   Sr-L1-shell   Sr-L2-shell   Sr-L3-shell   Sr-M1-shell   Sr-M2-shell   Sr-M3-shell   Sr-M4-shell   Sr-M5-shell   Sr-N1-shell   Sr-N2-shell   Sr-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.30346237E+04          6.95452551E+04          3.48380611E+04          4.46854597E+04          3.05617402E+04          5.63555084E+05          5.67170395E+05          2.89203752E+05          6.45886068E+06          8.61463501E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.46131703E+04          7.04797381E+04          3.55349121E+04          4.59623528E+04          3.14459460E+04          5.74851556E+05          5.78781090E+05          2.94538307E+05          6.55452418E+06          8.81276508E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.62462087E+04          7.17878979E+04          3.62602097E+04          4.74918788E+04          3.25073889E+04          5.83201460E+05          5.90877092E+05          3.00599674E+05          6.68156564E+06          9.04156891E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.76619576E+04          7.31455371E+04          3.67874748E+04          4.88349834E+04          3.34196086E+04          5.94183820E+05          5.99728705E+05          3.06915761E+05          6.78972500E+06          9.23791598E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.93084170E+04          7.45555170E+04          3.75030776E+04          5.02818571E+04          3.44105374E+04          6.03780375E+05          6.11577318E+05          3.13502966E+05          6.91723636E+06          9.45882531E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01011343E+05          7.56391316E+04          3.82470730E+04          5.18625362E+04          3.55035361E+04          6.14730105E+05          6.23903543E+05          3.18253365E+05          7.04962873E+06          9.68730975E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17319680E+05          8.94994586E+04          4.55621290E+04          6.88434610E+04          4.72043190E+04          7.24901226E+05          7.45044063E+05          3.82977377E+05          8.34730606E+06          1.20761492E+04
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35134293E+05          1.05130757E+05          5.37063914E+04          8.99628208E+04          6.14799825E+04          8.43321380E+05          8.83023265E+05          4.54455937E+05          9.71420067E+06          1.48072326E+04
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53851662E+05          1.22417692E+05          6.28306845E+04          1.14732199E+05          7.88032534E+04          9.72054414E+05          1.03412022E+06          5.33195691E+05          1.11814372E+07          1.78728568E+04
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74518674E+05          1.41619730E+05          7.28634320E+04          1.44762810E+05          9.98119878E+04          1.10847321E+06          1.20250717E+06          6.21555628E+05          1.27641397E+07          2.13387272E+04
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96276326E+05          1.62742193E+05          8.38717178E+04          1.81156475E+05          1.24656595E+05          1.25756774E+06          1.38490831E+06          7.19835408E+05          1.44379602E+07          2.52013791E+04
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19775806E+05          1.86309182E+05          9.64871142E+04          2.22542991E+05          1.53249072E+05          1.41760888E+06          1.58859396E+06          8.28660062E+05          1.63018325E+07          2.94955309E+04
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.43589415E+05          2.10968446E+05          1.09959236E+05          2.70388433E+05          1.86902819E+05          1.57668363E+06          1.81209788E+06          9.46457517E+05          1.81841235E+07          3.41460035E+04
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.70684700E+05          2.39037642E+05          1.24377403E+05          3.26491993E+05          2.25000387E+05          1.74987327E+06          2.05185959E+06          1.07519336E+06          2.02016844E+07          3.92718678E+04
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.97304205E+05          2.68567079E+05          1.40834033E+05          3.89951792E+05          2.69254381E+05          1.93845246E+06          2.31244644E+06          1.21271789E+06          2.23895980E+07          4.48761846E+04
       1942.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11060200E+05          2.82245364E+05          1.47584443E+05          4.20316398E+05          2.90321290E+05          2.03019687E+06          2.42408151E+06          1.27574106E+06          2.34546680E+07          4.74185032E+04
       1943.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60354059E+04          3.11060869E+05          2.82246049E+05          1.47584800E+05          4.20317924E+05          2.90322349E+05          2.03020134E+06          2.42408747E+06          1.27574432E+06          2.34547199E+07          1.19831146E+04
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72476806E+04          3.25586257E+05          3.01322590E+05          1.58519096E+05          4.63997894E+05          3.19910765E+05          2.13211111E+06          2.58870202E+06          1.36229063E+06          2.46372727E+07          1.28885417E+04
       2009.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74794944E+04          3.28723891E+05          3.04961975E+05          1.59441602E+05          4.70923106E+05          3.25574070E+05          2.15314306E+06          2.62059569E+06          1.37952561E+06          2.48814805E+07          1.30532899E+04
       2010.0010          1.00000000E+30          1.00000000E+30          3.33177009E+04          1.75395222E+04          3.28724524E+05          3.04962711E+05          1.59441985E+05          4.70924775E+05          3.25575223E+05          2.15314731E+06          2.62060215E+06          1.37952910E+06          2.48815299E+07          9.39608827E+03
       2100.0000          1.00000000E+30          1.00000000E+30          3.77992248E+04          1.94702925E+04          3.56773818E+05          3.37615025E+05          1.76543910E+05          5.47707967E+05          3.78157316E+05          2.33618294E+06          2.89396483E+06          1.52970400E+06          2.70069025E+07          1.05064569E+04
       2200.0000          1.00000000E+30          1.00000000E+30          4.17203315E+04          2.18499123E+04          3.88111053E+05          3.74227325E+05          1.96782152E+05          6.40372264E+05          4.44619481E+05          2.55479487E+06          3.21382683E+06          1.69812029E+06          2.95466603E+07          1.17367541E+04
       2218.9990          1.00000000E+30          1.00000000E+30          4.26559647E+04          2.23388826E+04          3.94847966E+05          3.80950106E+05          2.00505149E+05          6.61489473E+05          4.56360381E+05          2.59401569E+06          3.28234054E+06          1.73514182E+06          2.99947048E+07          1.19967037E+04
       2219.0010          1.00000000E+30          8.26499352E+04          4.26560654E+04          2.23389377E+04          3.94848688E+05          3.80950932E+05          2.00505590E+05          6.61491770E+05          4.56361911E+05          2.59402037E+06          3.28234791E+06          1.73514581E+06          2.99947590E+07          1.04761130E+04
       2300.0000          1.00000000E+30          8.73515119E+04          4.65232181E+04          2.45397612E+04          4.20298270E+05          4.14238552E+05          2.18546524E+05          7.45100162E+05          5.17002311E+05          2.77842324E+06          3.57965913E+06          1.88351671E+06          3.21262376E+07          1.14234144E+04
       2400.0000          1.00000000E+30          9.33376919E+04          5.20236607E+04          2.76107739E+04          4.56495300E+05          4.58453070E+05          2.41522858E+05          8.62141475E+05          5.97864668E+05          3.02034981E+06          3.93658811E+06          2.09324291E+06          3.49225297E+07          1.27242976E+04
       2500.0000          1.00000000E+30          9.97718622E+04          5.79096058E+04          3.06397561E+04          4.93890839E+05          5.04574040E+05          2.66465127E+05          9.95469893E+05          6.88687392E+05          3.26053840E+06          4.34310025E+06          2.30816873E+06          3.76986869E+07          1.40565434E+04
       2600.0000          1.00000000E+30          1.06259926E+05          6.41985553E+04          3.41849742E+04          5.30134501E+05          5.55917973E+05          2.94058179E+05          1.14001948E+06          7.91712737E+05          3.51872570E+06          4.76475329E+06          2.53208184E+06          4.06827697E+07          1.55328105E+04
       2700.0000          1.00000000E+30          1.12796293E+05          7.10007717E+04          3.76628848E+04          5.70167002E+05          6.05653606E+05          3.21696860E+05          1.30167409E+06          9.04607796E+05          3.78689038E+06          5.21356124E+06          2.78849747E+06          4.39608181E+07          1.70283307E+04
       2800.0000          1.00000000E+30          1.20041482E+05          7.80632701E+04          4.17516395E+04          6.09601772E+05          6.61061859E+05          3.51774545E+05          1.48174918E+06          1.02884242E+06          4.06837194E+06          5.70126058E+06          3.04486190E+06          4.70169604E+07          1.86897278E+04
       2900.0000          1.00000000E+30          1.28211324E+05          8.57942119E+04          4.57970786E+04          6.52538923E+05          7.21745243E+05          3.83146011E+05          1.67408841E+06          1.16318571E+06          4.36278514E+06          6.20295804E+06          3.31204397E+06          5.04621680E+07          2.04131332E+04
       3000.0000          1.00000000E+30          1.35858387E+05          9.37126005E+04          5.03315817E+04          6.97289217E+05          7.86078723E+05          4.17911390E+05          1.89715605E+06          1.31242308E+06          4.65300794E+06          6.76038102E+06          3.62254247E+06          5.40137944E+07          2.22492492E+04
       3100.0000          1.00000000E+30          1.42994732E+05          1.02482152E+05          5.47823015E+04          7.44478234E+05          8.50265338E+05          4.53746786E+05          2.13358622E+06          1.47951956E+06          4.96323318E+06          7.30786993E+06          3.92188123E+06          5.74710219E+07          2.41059001E+04
       3200.0000          1.00000000E+30          1.51026169E+05          1.11553503E+05          5.99755902E+04          7.88344431E+05          9.19071669E+05          4.92551168E+05          2.38659170E+06          1.65825721E+06          5.29564836E+06          7.92120145E+06          4.24499684E+06          6.13485818E+07          2.61541099E+04
       3300.0000          1.00000000E+30          1.59325570E+05          1.21375553E+05          6.54708473E+04          8.38689802E+05          9.93326183E+05          5.32293882E+05          2.66382649E+06          1.85410633E+06          5.64385785E+06          8.57228561E+06          4.59293001E+06          6.52745170E+07          2.83216595E+04
       3400.0000          1.00000000E+30          1.67904702E+05          1.31776285E+05          7.08411077E+04          8.89406769E+05          1.07309443E+06          5.75696575E+05          2.96717498E+06          2.06651521E+06          5.99346063E+06          9.22170477E+06          4.96647808E+06          6.91473859E+07          3.05196654E+04
       3500.0000          1.00000000E+30          1.76555986E+05          1.42647464E+05          7.70643641E+04          9.42053631E+05          1.15369914E+06          6.19953616E+05          3.30311397E+06          2.30077205E+06          6.33077408E+06          9.92699520E+06          5.34409752E+06          7.32973147E+07          3.29071487E+04
       3600.0000          1.00000000E+30          1.85313578E+05          1.54575967E+05          8.33694966E+04          9.97026117E+05          1.24046449E+06          6.67667217E+05          3.65407307E+06          2.54966442E+06          6.69978027E+06          1.07070030E+07          5.75104156E+06          7.75592544E+07          3.53825053E+04
       3700.0000          1.00000000E+30          1.95131078E+05          1.67405915E+05          9.02175345E+04          1.05263975E+06          1.33111447E+06          7.17677959E+05          4.04442221E+06          2.81999044E+06          7.07701516E+06          1.14445007E+07          6.17657322E+06          8.20749856E+07          3.80490833E+04
       3800.0000          1.00000000E+30          2.04816523E+05          1.79477818E+05          9.70656584E+04          1.10907907E+06          1.42758173E+06          7.73254635E+05          4.47403334E+06          3.11867398E+06          7.48057129E+06          1.22759114E+07          6.62916029E+06          8.67388196E+07          4.06942596E+04
       3900.0000          1.00000000E+30          2.14641519E+05          1.93315230E+05          1.04617245E+05          1.17042432E+06          1.52885255E+06          8.24479230E+05          4.92018576E+06          3.43597369E+06          7.89746858E+06          1.31392706E+07          7.10482779E+06          9.15797879E+07          4.35530057E+04
       4000.0000          1.00000000E+30          2.25197128E+05          2.07743999E+05          1.12284101E+05          1.23075995E+06          1.63644723E+06          8.83091562E+05          5.39290611E+06          3.77273387E+06          8.31129341E+06          1.40025001E+07          7.61066237E+06          9.63929496E+07          4.65113813E+04
       4100.0000          1.00000000E+30          2.36905190E+05          2.22187576E+05          1.20647069E+05          1.29341418E+06          1.74723088E+06          9.43713243E+05          5.91277296E+06          4.13472668E+06          8.73896772E+06          1.50240806E+07          8.13182586E+06          1.01368355E+08          4.96515159E+04
       4200.0000          1.00000000E+30          2.47401714E+05          2.38139102E+05          1.29504151E+05          1.35867072E+06          1.85592228E+06          1.00631815E+06          6.49333495E+06          4.53576185E+06          9.18635629E+06          1.59267920E+07          8.64226642E+06          1.06569371E+08          5.29023303E+04
       4300.0000          1.00000000E+30          2.58267433E+05          2.54978239E+05          1.38937466E+05          1.42429883E+06          1.97638664E+06          1.07565251E+06          7.06989652E+06          4.94538025E+06          9.63653953E+06          1.69633105E+07          9.26413807E+06          1.11806068E+08          5.63305806E+04
       4400.0000          1.00000000E+30          2.69679020E+05          2.72917402E+05          1.48736182E+05          1.49899474E+06          2.10273904E+06          1.14538157E+06          7.69857722E+06          5.39311293E+06          1.00927008E+07          1.80288814E+07          9.79944230E+06          1.17113742E+08          5.99098627E+04
       4500.0000          1.00000000E+30          2.81065790E+05          2.90071202E+05          1.58258384E+05          1.56600322E+06          2.23126507E+06          1.21342214E+06          8.38549202E+06          5.87934400E+06          1.05832360E+07          1.91267207E+07          1.04225414E+07          1.22798447E+08          6.33908082E+04
       4600.0000          1.00000000E+30          2.94125748E+05          3.09374579E+05          1.69015155E+05          1.64037209E+06          2.38098628E+06          1.28857175E+06          9.13443677E+06          6.38034903E+06          1.10868609E+07          2.03244056E+07          1.10615899E+07          1.28625860E+08          6.73023995E+04
       4700.0000          1.00000000E+30          3.05567568E+05          3.29662288E+05          1.80406190E+05          1.71204790E+06          2.50861837E+06          1.36620620E+06          9.88568083E+06          6.93314671E+06          1.15856939E+07          2.15235419E+07          1.17201355E+07          1.34390826E+08          7.12521820E+04
       4800.0000          1.00000000E+30          3.18541459E+05          3.51081924E+05          1.92013082E+05          1.78703084E+06          2.66905524E+06          1.45018496E+06          1.07376778E+07          7.52206919E+06          1.21026434E+07          2.27772669E+07          1.24354486E+07          1.41012762E+08          7.54173217E+04
       4900.0000          1.00000000E+30          3.31652263E+05          3.72774022E+05          2.04134523E+05          1.86522706E+06          2.82275761E+06          1.53809500E+06          1.16282980E+07          8.11784153E+06          1.26809246E+07          2.40990396E+07          1.31533182E+07          1.47004118E+08          7.96848378E+04
       5000.0000          1.00000000E+30          3.44749843E+05          3.94138148E+05          2.16417213E+05          1.95108800E+06          2.97145437E+06          1.62672183E+06          1.25093818E+07          8.78769164E+06          1.31954569E+07          2.54439253E+07          1.39066609E+07          1.53346252E+08          8.39659201E+04
       5100.0000          1.00000000E+30          3.59637222E+05          4.17526250E+05          2.29022235E+05          2.03002524E+06          3.13642547E+06          1.71888484E+06          1.35050065E+07          9.51156023E+06          1.38240780E+07          2.68215760E+07          1.46969863E+07          1.59680134E+08          8.85085374E+04
       5200.0000          1.00000000E+30          3.72827621E+05          4.41725247E+05          2.42839925E+05          2.11024519E+06          3.30627871E+06          1.81186660E+06          1.45512862E+07          1.01976192E+07          1.43359152E+07          2.83190059E+07          1.55015999E+07          1.66111556E+08          9.31564847E+04
       5300.0000          1.00000000E+30          3.88794487E+05          4.69266430E+05          2.57230999E+05          2.19723719E+06          3.48819403E+06          1.92318186E+06          1.56145068E+07          1.09895347E+07          1.49274456E+07          2.98122965E+07          1.64243748E+07          1.73009984E+08          9.82839380E+04
       5400.0000          1.00000000E+30          4.02767564E+05          4.96472630E+05          2.72289069E+05          2.28634276E+06          3.67738154E+06          2.01252696E+06          1.68060465E+07          1.18211823E+07          1.55358676E+07          3.15485855E+07          1.72205740E+07          1.80077269E+08          1.03310237E+05
       5500.0000          1.00000000E+30          4.17121084E+05          5.21955390E+05          2.88074966E+05          2.38337516E+06          3.86767539E+06          2.12876462E+06          1.80874927E+07          1.26909616E+07          1.61343594E+07          3.30205474E+07          1.81463246E+07          1.87777985E+08          1.08468826E+05
       5600.0000          1.00000000E+30          4.32302765E+05          5.50940940E+05          3.03919569E+05          2.47207192E+06          4.06609100E+06          2.23699824E+06          1.93012805E+07          1.35752517E+07          1.68225325E+07          3.48305327E+07          1.91813851E+07          1.94815130E+08          1.13804582E+05
       5700.0000          1.00000000E+30          4.49275003E+05          5.83503345E+05          3.20452541E+05          2.56459325E+06          4.29083777E+06          2.35008423E+06          2.06954585E+07          1.45593722E+07          1.74413895E+07          3.65389688E+07          2.01439629E+07          2.02158528E+08          1.19546092E+05
       5800.0000          1.00000000E+30          4.64366575E+05          6.13499386E+05          3.37921507E+05          2.66843649E+06          4.49336920E+06          2.46975353E+06          2.21556306E+07          1.56106402E+07          1.80959142E+07          3.82775303E+07          2.10772012E+07          2.09808909E+08          1.25192124E+05
       5900.0000          1.00000000E+30          4.79723633E+05          6.44751976E+05          3.55702628E+05          2.75960262E+06          4.70145359E+06          2.59079590E+06          2.36772274E+07          1.66927736E+07          1.87499727E+07          4.01813073E+07          2.21995531E+07          2.18137169E+08          1.30926052E+05
       6000.0000          1.00000000E+30          4.97487382E+05          6.78019577E+05          3.73896945E+05          2.86938957E+06          4.93206234E+06          2.71509061E+06          2.53044088E+07          1.77692360E+07          1.94966972E+07          4.21495671E+07          2.32699393E+07          2.25841183E+08          1.37036892E+05
       6100.0000          1.00000000E+30          5.14203767E+05          7.11666003E+05          3.93460847E+05          2.96148126E+06          5.17092819E+06          2.84873129E+06          2.68872805E+07          1.89590459E+07          2.01552163E+07          4.41113135E+07          2.43553626E+07          2.33678132E+08          1.43243726E+05
       6200.0000          1.00000000E+30          5.33442457E+05          7.46049108E+05          4.13729233E+05          3.07476262E+06          5.43699875E+06          2.99620902E+06          2.86739238E+07          2.02019173E+07          2.08768986E+07          4.61590177E+07          2.55388054E+07          2.42558161E+08          1.49876120E+05
       6300.0000          1.00000000E+30          5.50298610E+05          7.83349283E+05          4.33967756E+05          3.18085181E+06          5.68108448E+06          3.13226202E+06          3.05020409E+07          2.15219574E+07          2.16116652E+07          4.84606718E+07          2.67550915E+07          2.51101771E+08          1.56365818E+05
       6400.0000          1.00000000E+30          5.68247257E+05          8.25413612E+05          4.57562078E+05          3.29008643E+06          5.93461239E+06          3.27516477E+06          3.24369796E+07          2.29050927E+07          2.24271228E+07          5.05300685E+07          2.79597985E+07          2.59776844E+08          1.63584113E+05
       6500.0000          1.00000000E+30          5.88454178E+05          8.63088293E+05          4.77480181E+05          3.41344262E+06          6.20272772E+06          3.42564643E+06          3.44863532E+07          2.43642157E+07          2.31435886E+07          5.30599297E+07          2.92186652E+07          2.69579821E+08          1.70402747E+05
       6600.0000          1.00000000E+30          6.06250551E+05          9.02522714E+05          5.01968366E+05          3.51907514E+06          6.47318192E+06          3.59366514E+06          3.65992660E+07          2.58427431E+07          2.40092111E+07          5.51542529E+07          3.05374418E+07          2.77969519E+08          1.77660704E+05
       6700.0000          1.00000000E+30          6.24371051E+05          9.44464886E+05          5.25116413E+05          3.63074407E+06          6.74946642E+06          3.74825195E+06          3.87932219E+07          2.75396194E+07          2.47471658E+07          5.75752845E+07          3.20043085E+07          2.86841940E+08          1.84852219E+05
       6800.0000          1.00000000E+30          6.45320387E+05          9.86810369E+05          5.48731070E+05          3.74843914E+06          7.04527629E+06          3.90571781E+06          4.11237856E+07          2.91956227E+07          2.55407307E+07          6.00827937E+07          3.33660503E+07          2.96196390E+08          1.92387833E+05
       6900.0000          1.00000000E+30          6.64426040E+05          1.03576303E+06          5.74053208E+05          3.87566079E+06          7.35014804E+06          4.07739621E+06          4.37864707E+07          3.09275036E+07          2.63344913E+07          6.25701735E+07          3.47468598E+07          3.06312564E+08          2.00279316E+05
       7000.0000          1.00000000E+30          6.86578598E+05          1.07932941E+06          6.00243583E+05          3.99302139E+06          7.68466469E+06          4.25438884E+06          4.61310152E+07          3.26874105E+07          2.72317992E+07          6.54367406E+07          3.62489670E+07          3.15642476E+08          2.08349148E+05
       7100.0000          1.00000000E+30          7.06194390E+05          1.12652914E+06          6.27376821E+05          4.12777734E+06          7.99249396E+06          4.45133736E+06          4.88163204E+07          3.45065935E+07          2.80334309E+07          6.80452676E+07          3.77915634E+07          3.26362892E+08          2.16494769E+05
       7200.0000          1.00000000E+30          7.27116299E+05          1.17531924E+06          6.57393597E+05          4.24580746E+06          8.31552576E+06          4.62910524E+06          5.16363060E+07          3.66842516E+07          2.89688646E+07          7.08176921E+07          3.95278287E+07          3.35748264E+08          2.25091458E+05
       7300.0000          1.00000000E+30          7.49878062E+05          1.22599932E+06          6.84892202E+05          4.38600074E+06          8.65423297E+06          4.81567159E+06          5.45045769E+07          3.87211581E+07          2.98500519E+07          7.36072077E+07          4.10675283E+07          3.46905643E+08          2.33699960E+05
       7400.0000          1.00000000E+30          7.70626499E+05          1.28257016E+06          7.13739680E+05          4.51707850E+06          9.02588922E+06          5.01233596E+06          5.75173825E+07          4.08503681E+07          3.07475298E+07          7.68167847E+07          4.26817273E+07          3.57297346E+08          2.42499622E+05
       7500.0000          1.00000000E+30          7.94472855E+05          1.33313964E+06          7.44122928E+05          4.65011238E+06          9.37196497E+06          5.23072889E+06          6.09512661E+07          4.29633044E+07          3.17502798E+07          7.96636895E+07          4.43900701E+07          3.67868782E+08          2.51599315E+05
       7600.0000          1.00000000E+30          8.15386340E+05          1.38682978E+06          7.77920422E+05          4.80021516E+06          9.72562052E+06          5.43135779E+06          6.40942544E+07          4.53258905E+07          3.26159794E+07          8.27948951E+07          4.63048585E+07          3.79802442E+08          2.60902288E+05
       7700.0000          1.00000000E+30          8.39930081E+05          1.44780798E+06          8.09093923E+05          4.92796129E+06          1.01306970E+07          5.63611844E+06          6.73361636E+07          4.79696989E+07          3.36589719E+07          8.60012677E+07          4.80428817E+07          3.89953777E+08          2.70511559E+05
       7800.0000          1.00000000E+30          8.63572839E+05          1.50517805E+06          8.40874245E+05          5.08380928E+06          1.05185077E+07          5.87392598E+06          7.12574208E+07          5.04626513E+07          3.45636523E+07          8.96210652E+07          4.98133701E+07          4.02347740E+08          2.80103435E+05
       7900.0000          1.00000000E+30          8.89952091E+05          1.56286040E+06          8.78088741E+05          5.21724047E+06          1.09147770E+07          6.09980073E+06          7.48696187E+07          5.30629203E+07          3.55385762E+07          9.27859762E+07          5.17356236E+07          4.12954104E+08          2.90491204E+05
       8000.0000          1.00000000E+30          9.11890182E+05          1.63021576E+06          9.12432857E+05          5.36164343E+06          1.13254831E+07          6.33038430E+06          7.86482639E+07          5.56966658E+07          3.65996719E+07          9.61256399E+07          5.37136730E+07          4.24436731E+08          3.00466953E+05
       8100.0000          1.00000000E+30          9.38975829E+05          1.68902136E+06          9.47724605E+05          5.51977516E+06          1.17861155E+07          6.56977786E+06          8.26340220E+07          5.88631171E+07          3.77260811E+07          9.96583455E+07          5.58676958E+07          4.37015824E+08          3.10920979E+05
       8200.0000          1.00000000E+30          9.62237090E+05          1.76117344E+06          9.84706025E+05          5.66284619E+06          1.21926432E+07          6.84012015E+06          8.68143761E+07          6.15929087E+07          3.86719006E+07          1.03545623E+08          5.78417527E+07          4.48393881E+08          3.21525668E+05
       8300.0000          1.00000000E+30          9.89739806E+05          1.82531230E+06          1.02303730E+06          5.82729180E+06          1.26205111E+07          7.07646246E+06          9.11923301E+07          6.46326036E+07          3.98440949E+07          1.07120734E+08          6.01567314E+07          4.61478928E+08          3.32500244E+05
       8400.0000          1.00000000E+30          1.01461823E+06          1.89158206E+06          1.06483455E+06          6.00157386E+06          1.31110652E+07          7.32561758E+06          9.55717009E+07          6.78168399E+07          4.07857935E+07          1.11322439E+08          6.22270775E+07          4.75350628E+08          3.43684045E+05
       8500.0000          1.00000000E+30          1.04316499E+06          1.96911441E+06          1.10314188E+06          6.14063940E+06          1.35369728E+07          7.58919943E+06          1.00163266E+08          7.11483763E+07          4.18640295E+07          1.14938878E+08          6.44406651E+07          4.86411133E+08          3.55157426E+05
       8600.0000          1.00000000E+30          1.06763349E+06          2.03896640E+06          1.14812977E+06          6.30071560E+06          1.40547298E+07          7.87935138E+06          1.05003719E+08          7.46218893E+07          4.30577187E+07          1.18932782E+08          6.69138003E+07          4.99125666E+08          3.66789547E+05
       8700.0000          1.00000000E+30          1.09699546E+06          2.11230746E+06          1.18844353E+06          6.47799972E+06          1.46136679E+07          8.14621833E+06          1.09937808E+08          7.85118343E+07          4.41561161E+07          1.23039667E+08          6.91441480E+07          5.13224738E+08          3.78643611E+05
       8800.0000          1.00000000E+30          1.12801812E+06          2.18846183E+06          1.23160916E+06          6.64084838E+06          1.50277045E+07          8.45950300E+06          1.15544079E+08          8.20783649E+07          4.54042750E+07          1.27563535E+08          7.18045398E+07          5.26173558E+08          3.91042838E+05
       8900.0000          1.00000000E+30          1.15156380E+06          2.27385722E+06          1.27976014E+06          6.82596397E+06          1.55300634E+07          8.72953393E+06          1.20720835E+08          8.58264816E+07          4.67250498E+07          1.31855389E+08          7.40550975E+07          5.40898904E+08          4.03342975E+05
       9000.0000          1.00000000E+30          1.18284239E+06          2.34905655E+06          1.32333914E+06          7.02169579E+06          1.60525887E+07          9.02808485E+06          1.26178398E+08          8.98079395E+07          4.77310517E+07          1.36768104E+08          7.65710972E+07          5.56472178E+08          4.15896572E+05
       9100.0000          1.00000000E+30          1.20926190E+06          2.42869648E+06          1.37522517E+06          7.17074628E+06          1.66269151E+07          9.33459308E+06          1.32576270E+08          9.38534107E+07          4.90785148E+07          1.40945228E+08          7.91577985E+07          5.68322314E+08          4.28699551E+05
       9200.0000          1.00000000E+30          1.24140425E+06          2.51268649E+06          1.41935965E+06          7.37017244E+06          1.71721433E+07          9.67331366E+06          1.38283240E+08          9.84743652E+07          5.01454009E+07          1.45384344E+08          8.20150084E+07          5.84191960E+08          4.41800052E+05
       9300.0000          1.00000000E+30          1.27530196E+06          2.60352215E+06          1.47426736E+06          7.52858979E+06          1.77932991E+07          9.97496725E+06          1.44342549E+08          1.02691953E+08          5.13422436E+07          1.50098073E+08          8.45605324E+07          5.96790513E+08          4.56181126E+05
       9400.0000          1.00000000E+30          1.30151350E+06          2.68860907E+06          1.52251168E+06          7.70628348E+06          1.83239657E+07          1.03328571E+07          1.50699478E+08          1.07175149E+08          5.26751635E+07          1.55225387E+08          8.75783341E+07          6.10927742E+08          4.68900328E+05
       9500.0000          1.00000000E+30          1.33129582E+06          2.78615500E+06          1.57252689E+06          7.90324100E+06          1.88911363E+07          1.06513941E+07          1.57331371E+08          1.12360401E+08          5.40791372E+07          1.59973071E+08          9.02653475E+07          6.26602772E+08          4.82623841E+05
       9600.0000          1.00000000E+30          1.36454517E+06          2.87283527E+06          1.63064111E+06          8.11053028E+06          1.95342113E+07          1.09938240E+07          1.63947892E+08          1.17061586E+08          5.52256090E+07          1.65432181E+08          9.31528516E+07          6.43103356E+08          4.97333778E+05
       9700.0000          1.00000000E+30          1.39949787E+06          2.97590039E+06          1.68325900E+06          8.28085554E+06          2.01356441E+07          1.13669372E+07          1.71588882E+08          1.22047848E+08          5.66624138E+07          1.70259302E+08          9.62978086E+07          6.56654614E+08          5.12161539E+05
       9800.0000          1.00000000E+30          1.42794707E+06          3.06905208E+06          1.73846210E+06          8.49275166E+06          2.08231101E+07          1.17110459E+07          1.78604547E+08          1.27266787E+08          5.78248608E+07          1.75977650E+08          9.91989967E+07          6.73524599E+08          5.26172001E+05
       9900.0000          1.00000000E+30          1.46354367E+06          3.17944469E+06          1.80071158E+06          8.66600700E+06          2.14239763E+07          1.21060499E+07          1.86091408E+08          1.32693888E+08          5.92701869E+07          1.81267334E+08          1.02527243E+08          6.87310991E+08          5.42208274E+05
      10000.0000          1.00000000E+30          1.49263694E+06          3.27433842E+06          1.85459725E+06          8.87895767E+06          2.20438151E+07          1.24584138E+07          1.93672321E+08          1.38717534E+08          6.05981019E+07          1.86712037E+08          1.05497345E+08          7.04266790E+08          5.56189835E+05
      11000.0000          1.00000000E+30          1.86118708E+06          4.42773706E+06          2.52606834E+06          1.10825618E+07          2.95705147E+07          1.67989646E+07          2.87932193E+08          2.05334365E+08          7.56103319E+07          2.49796483E+08          1.42066711E+08          8.79494717E+08          7.26565987E+05
      12000.0000          1.00000000E+30          2.27512980E+06          5.85931163E+06          3.35674819E+06          1.35668551E+07          3.87205028E+07          2.21027320E+07          4.12957368E+08          2.94871793E+08          9.26435451E+07          3.26547798E+08          1.86763182E+08          1.07709226E+09          9.26920017E+05
