#Energy      Sr-K-shell   Sr-L1-shell   Sr-L2-shell   Sr-L3-shell   Sr-M1-shell   Sr-M2-shell   Sr-M3-shell   Sr-M4-shell   Sr-M5-shell   Sr-N1-shell   Sr-N2-shell   Sr-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29484438E+04          1.18419274E+04          5.43584169E+03          1.54602590E+03          1.00809069E+03          6.41665314E+02          3.69172439E+02          1.77172086E+02          5.37258518E+01          3.28135350E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.26810932E+04          1.17832053E+04          5.41306543E+03          1.55211801E+03          1.01215576E+03          6.46542927E+02          3.72147963E+02          1.78604685E+02          5.42010730E+01          3.30813275E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24274817E+04          1.17281057E+04          5.39179543E+03          1.55827912E+03          1.01626404E+03          6.51413074E+02          3.75118815E+02          1.80035036E+02          5.46756632E+01          3.33487362E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.21867860E+04          1.16764358E+04          5.37195308E+03          1.56450601E+03          1.02041353E+03          6.56275867E+02          3.78085062E+02          1.81463173E+02          5.51496296E+01          3.36157666E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.19582610E+04          1.16280190E+04          5.35346321E+03          1.57079570E+03          1.02460236E+03          6.61131416E+02          3.81046769E+02          1.82889126E+02          5.56229795E+01          3.38824244E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.17411989E+04          1.15826800E+04          5.33625701E+03          1.57714533E+03          1.02882870E+03          6.65979828E+02          3.84004002E+02          1.84312926E+02          5.60939503E+01          3.41480592E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00780343E+04          1.12684528E+04          5.22232677E+03          1.64340940E+03          1.07282461E+03          7.14377997E+02          4.13431524E+02          1.98479239E+02          6.07912732E+01          3.67954359E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90617243E+04          1.11374811E+04          5.18526212E+03          1.71342026E+03          1.11916298E+03          7.62401661E+02          4.42463358E+02          2.12455359E+02          6.54351538E+01          3.94117397E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84455084E+04          1.11249503E+04          5.19814245E+03          1.78589907E+03          1.16704026E+03          8.09828526E+02          4.71225692E+02          2.26300093E+02          7.00327780E+01          4.20023661E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80906360E+04          1.11926231E+04          5.24498262E+03          1.86002900E+03          1.21594297E+03          8.56973912E+02          4.99746013E+02          2.40026854E+02          7.45886388E+01          4.45706400E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79141582E+04          1.13166658E+04          5.31576478E+03          1.93526874E+03          1.26553082E+03          9.03621010E+02          5.27971474E+02          2.53612042E+02          7.91049054E+01          4.71156174E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.78639323E+04          1.14815396E+04          5.40392752E+03          2.01124881E+03          1.31557159E+03          9.49816935E+02          5.56002389E+02          2.67102250E+02          8.35847576E+01          4.96410177E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79057680E+04          1.16767285E+04          5.50501257E+03          2.08730014E+03          1.36450811E+03          9.95825458E+02          5.83783179E+02          2.80472409E+02          8.80325504E+01          5.21455329E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80164309E+04          1.18948871E+04          5.61589599E+03          2.16255575E+03          1.41554650E+03          1.04166023E+03          6.11333383E+02          2.93731872E+02          9.24495754E+01          5.46345245E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81796474E+04          1.21307469E+04          5.73433056E+03          2.23967501E+03          1.46626140E+03          1.08712106E+03          6.38738822E+02          3.06920378E+02          9.68389875E+01          5.71090183E+01
       1942.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.82629496E+04          1.22366052E+04          5.78714983E+03          2.27301132E+03          1.48817778E+03          1.10638037E+03          6.50402117E+02          3.12534567E+02          9.87175916E+01          5.81662726E+01
       1943.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20394092E+14          1.82629536E+04          1.22366102E+04          5.78715231E+03          2.27301306E+03          1.48817892E+03          1.10638130E+03          6.50402668E+02          3.12534832E+02          9.87176790E+01          5.81663224E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.39151099E+07          1.83837156E+04          1.23804409E+04          5.85866314E+03          2.31634487E+03          1.51667492E+03          1.13223464E+03          6.65942399E+02          3.20012039E+02          1.01200701E+02          5.95663721E+01
       2009.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.34199806E+07          1.84060147E+04          1.24060505E+04          5.87136891E+03          2.32501404E+03          1.52236123E+03          1.13662285E+03          6.68618383E+02          3.21300617E+02          1.01634682E+02          5.98115507E+01
       2010.0010          1.00000000E+30          1.00000000E+30          2.66467279E+14          7.34170679E+07          1.84060192E+04          1.24060556E+04          5.87137146E+03          2.32501578E+03          1.52236237E+03          1.13662377E+03          6.68618931E+02          3.21300881E+02          1.01634769E+02          5.98116003E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.05368314E+08          1.98247636E+07          1.86200293E+04          1.26410745E+04          5.98765389E+03          2.39458052E+03          1.56808661E+03          1.17702471E+03          6.92957544E+02          3.33013269E+02          1.05537581E+02          6.20113375E+01
       2200.0000          1.00000000E+30          1.00000000E+30          3.32466965E+07          9.20812908E+06          1.88821323E+04          1.29104431E+04          6.12035704E+03          2.47229053E+03          1.61790691E+03          1.22151248E+03          7.19796170E+02          3.45929765E+02          1.09850020E+02          6.44390887E+01
       2218.9990          1.00000000E+30          1.00000000E+30          2.86651408E+07          8.23836303E+06          1.89344172E+04          1.29624602E+04          6.14592565E+03          2.48653479E+03          1.62728330E+03          1.22992218E+03          7.24872971E+02          3.48373159E+02          1.10666583E+02          6.48981452E+01
       2219.0010          1.00000000E+30          3.58170057E+14          2.86647378E+07          8.23827355E+06          1.89344227E+04          1.29624657E+04          6.14592835E+03          2.48653649E+03          1.62728442E+03          1.22992309E+03          7.24873512E+02          3.48373419E+02          1.10666669E+02          6.48981940E+01
       2300.0000          1.00000000E+30          1.75306983E+08          1.72001652E+07          5.51358617E+06          1.91650955E+04          1.31868420E+04          6.25604045E+03          2.54763204E+03          1.66867915E+03          1.26591258E+03          7.46531972E+02          3.58795671E+02          1.14141273E+02          6.68558888E+01
       2400.0000          1.00000000E+30          5.08805811E+07          1.08340541E+07          3.75569004E+06          1.94650993E+04          1.34689355E+04          6.39412995E+03          2.62443992E+03          1.71914512E+03          1.31003804E+03          7.73046831E+02          3.71556707E+02          1.18411384E+02          6.92590744E+01
       2500.0000          1.00000000E+30          2.56610025E+07          7.60039212E+06          2.76778290E+06          1.97791421E+04          1.37556647E+04          6.53416987E+03          2.70081301E+03          1.76932362E+03          1.35371516E+03          7.99474564E+02          3.84274692E+02          1.22659255E+02          7.16497815E+01
       2600.0000          1.00000000E+30          1.59553183E+07          5.70985146E+06          2.15166651E+06          2.01048359E+04          1.40461811E+04          6.67579507E+03          2.77849644E+03          1.81923204E+03          1.39752504E+03          8.25759980E+02          3.96924396E+02          1.26889468E+02          7.40311778E+01
       2700.0000          1.00000000E+30          1.10977507E+07          4.49862522E+06          1.73868791E+06          2.04402613E+04          1.43397984E+04          6.81871012E+03          2.85402647E+03          1.86996287E+03          1.44091316E+03          8.51969804E+02          4.09536768E+02          1.31103244E+02          7.64031334E+01
       2800.0000          1.00000000E+30          8.28346182E+06          3.67092616E+06          1.44690992E+06          2.07838590E+04          1.46359569E+04          6.96267407E+03          2.93083690E+03          1.91934646E+03          1.48408029E+03          8.77989925E+02          4.22059179E+02          1.35296740E+02          7.87610147E+01
       2900.0000          1.00000000E+30          6.49127662E+06          3.07750833E+06          1.23227779E+06          2.11343521E+04          1.49341965E+04          7.10748900E+03          3.00561696E+03          1.96953265E+03          1.52721463E+03          9.03946122E+02          4.34549638E+02          1.39473716E+02          8.11109003E+01
       3000.0000          1.00000000E+30          5.27186662E+06          2.63596439E+06          1.06929843E+06          2.14906852E+04          1.52341368E+04          7.25299117E+03          3.08164200E+03          2.01945831E+03          1.56996733E+03          9.29725031E+02          4.46956372E+02          1.43636710E+02          8.34505607E+01
       3100.0000          1.00000000E+30          4.40045993E+06          2.29755824E+06          9.42331374E+05          2.18519807E+04          1.55354608E+04          7.39904445E+03          3.15728970E+03          2.06814342E+03          1.61270100E+03          9.55449203E+02          4.59335556E+02          1.47783978E+02          8.57805278E+01
       3200.0000          1.00000000E+30          3.75366035E+06          2.03193183E+06          8.41318413E+05          2.22175035E+04          1.58379034E+04          7.53889679E+03          3.23257777E+03          2.11760217E+03          1.65524618E+03          9.81064077E+02          4.71662194E+02          1.51915187E+02          8.81014763E+01
       3300.0000          1.00000000E+30          3.25891351E+06          1.81922575E+06          7.59524358E+05          2.25866339E+04          1.61392607E+04          7.68462725E+03          3.30752278E+03          2.16683536E+03          1.69761055E+03          1.00657403E+03          4.83938511E+02          1.56032672E+02          9.04142300E+01
       3400.0000          1.00000000E+30          2.87110307E+06          1.64604910E+06          6.92306705E+05          2.29588468E+04          1.64389801E+04          7.83844056E+03          3.38214026E+03          2.21679281E+03          1.73980145E+03          1.03198345E+03          4.96166647E+02          1.60136624E+02          9.27210081E+01
       3500.0000          1.00000000E+30          2.56086428E+06          1.50305038E+06          6.36363411E+05          2.33336953E+04          1.67381131E+04          7.98326002E+03          3.45644471E+03          2.26558722E+03          1.78182571E+03          1.05729631E+03          5.08348448E+02          1.64226850E+02          9.50162576E+01
       3600.0000          1.00000000E+30          2.30843767E+06          1.38353318E+06          5.89293748E+05          2.37107962E+04          1.70544856E+04          8.12776274E+03          3.53044974E+03          2.31418473E+03          1.82368963E+03          1.08251602E+03          5.20485661E+02          1.68306302E+02          9.73045699E+01
       3700.0000          1.00000000E+30          2.10005979E+06          1.28259313E+06          5.49314394E+05          2.40898207E+04          1.73520093E+04          8.27984239E+03          3.60555946E+03          2.36259373E+03          1.86555956E+03          1.10764539E+03          5.32579606E+02          1.72370541E+02          9.95860871E+01
       3800.0000          1.00000000E+30          1.92589724E+06          1.19656289E+06          5.15075518E+05          2.44704848E+04          1.76490179E+04          8.42353396E+03          3.67897596E+03          2.41170321E+03          1.90711742E+03          1.13273985E+03          5.44655459E+02          1.76425489E+02          1.01860980E+02
       3900.0000          1.00000000E+30          1.77875432E+06          1.12265610E+06          4.85540347E+05          2.48525425E+04          1.79621479E+04          8.57452116E+03          3.75348325E+03          2.45974096E+03          1.94853224E+03          1.15769911E+03          5.56667229E+02          1.80467349E+02          1.04127877E+02
       4000.0000          1.00000000E+30          1.65326956E+06          1.05871289E+06          4.59896152E+05          2.52357800E+04          1.82741216E+04          8.71746719E+03          3.82635678E+03          2.50846974E+03          1.98996329E+03          1.18262718E+03          5.68640276E+02          1.84496961E+02          1.06387501E+02
       4100.0000          1.00000000E+30          1.54536945E+06          1.00304606E+06          4.37504900E+05          2.55949512E+04          1.85687966E+04          8.86743571E+03          3.90030424E+03          2.55616440E+03          2.03110224E+03          1.20742566E+03          5.80598234E+02          1.88517543E+02          1.08640308E+02
       4200.0000          1.00000000E+30          1.45191696E+06          9.54314208E+05          4.17853068E+05          2.59875033E+04          1.88787860E+04          9.01687320E+03          3.97267539E+03          2.60453888E+03          2.07226401E+03          1.23219790E+03          5.92519951E+02          1.92528644E+02          1.10889230E+02
       4300.0000          1.00000000E+30          1.37044841E+06          9.11440013E+05          4.00526663E+05          2.63790112E+04          1.91877262E+04          9.16579697E+03          4.04610119E+03          2.65274170E+03          2.11329813E+03          1.25684699E+03          6.04382685E+02          1.96527689E+02          1.13130765E+02
       4400.0000          1.00000000E+30          1.29901815E+06          8.73550653E+05          3.85186815E+05          2.67695015E+04          1.94956509E+04          9.30723695E+03          4.11927363E+03          2.70077836E+03          2.15405327E+03          1.28147130E+03          6.16233316E+02          2.00516000E+02          1.15365302E+02
       4500.0000          1.00000000E+30          1.23606441E+06          8.39930541E+05          3.71555476E+05          2.71590012E+04          1.98025929E+04          9.45527697E+03          4.19220067E+03          2.74784246E+03          2.19484107E+03          1.30602704E+03          6.28050878E+02          2.04497797E+02          1.17594744E+02
       4600.0000          1.00000000E+30          1.18032444E+06          8.09989332E+05          3.59401329E+05          2.75475375E+04          2.00936978E+04          9.60285118E+03          4.26488994E+03          2.79556969E+03          2.23551135E+03          1.33051511E+03          6.39813474E+02          2.08465196E+02          1.19816699E+02
       4700.0000          1.00000000E+30          1.13076070E+06          7.83236246E+05          3.48531195E+05          2.79351378E+04          2.03989762E+04          9.74997445E+03          4.33611599E+03          2.84314581E+03          2.27606674E+03          1.35488764E+03          6.51565517E+02          2.12428337E+02          1.22034320E+02
       4800.0000          1.00000000E+30          1.08652102E+06          7.59259803E+05          3.38782622E+05          2.83218288E+04          2.07033616E+04          9.89666113E+03          4.40836299E+03          2.89057536E+03          2.31651024E+03          1.37924270E+03          6.63286766E+02          2.16381701E+02          1.24247334E+02
       4900.0000          1.00000000E+30          1.04689594E+06          7.37712545E+05          3.30018001E+05          2.87076369E+04          2.10211477E+04          1.00429250E+04          4.48039310E+03          2.93786266E+03          2.35684486E+03          1.40353530E+03          6.74978122E+02          2.20324206E+02          1.26454627E+02
       5000.0000          1.00000000E+30          1.01129139E+06          7.18300723E+05          3.22120420E+05          2.90925882E+04          2.13236269E+04          1.01887792E+04          4.55221260E+03          2.98501181E+03          2.39707370E+03          1.42776696E+03          6.86640033E+02          2.24257868E+02          1.28655891E+02
       5100.0000          1.00000000E+30          9.79206622E+05          7.00773295E+05          3.14989511E+05          2.94767079E+04          2.16252960E+04          1.03342365E+04          4.62382750E+03          3.03202675E+03          2.43719969E+03          1.45193887E+03          6.98273193E+02          2.28184814E+02          1.30852418E+02
       5200.0000          1.00000000E+30          9.50216352E+05          6.84914930E+05          3.08539502E+05          2.98600204E+04          2.19261799E+04          1.04855586E+04          4.69641586E+03          3.07891125E+03          2.47722554E+03          1.47605245E+03          7.09878321E+02          2.32105379E+02          1.33046334E+02
       5300.0000          1.00000000E+30          9.23959321E+05          6.70540848E+05          3.02695910E+05          3.02425499E+04          2.22263027E+04          1.06301691E+04          4.76762623E+03          3.12566890E+03          2.51715369E+03          1.50010926E+03          7.21456079E+02          2.36016810E+02          1.35232892E+02
       5400.0000          1.00000000E+30          9.00123774E+05          6.57490656E+05          2.97394418E+05          3.06496654E+04          2.25256872E+04          1.07744186E+04          4.83864844E+03          3.17304505E+03          2.55698623E+03          1.52411127E+03          7.33007207E+02          2.39918770E+02          1.37415918E+02
       5500.0000          1.00000000E+30          8.78442441E+05          6.45625124E+05          2.92578922E+05          3.10302737E+04          2.28243557E+04          1.09183178E+04          4.90948756E+03          3.21955122E+03          2.59672500E+03          1.54810494E+03          7.44554147E+02          2.43811971E+02          1.39593023E+02
       5600.0000          1.00000000E+30          8.58683689E+05          6.34823231E+05          2.88200606E+05          3.14101727E+04          2.31353826E+04          1.10618769E+04          4.98014840E+03          3.26594045E+03          2.63637231E+03          1.57199766E+03          7.56053949E+02          2.47703914E+02          1.41766838E+02
       5700.0000          1.00000000E+30          8.40646323E+05          6.24978821E+05          2.84216294E+05          3.17893832E+04          2.34324883E+04          1.12109962E+04          5.05175884E+03          3.31221576E+03          2.67606732E+03          1.59583741E+03          7.67527559E+02          2.51584091E+02          1.43936368E+02
       5800.0000          1.00000000E+30          8.24155388E+05          6.15998823E+05          2.80588413E+05          3.21919534E+04          2.37289410E+04          1.13538186E+04          5.12206426E+03          3.35909810E+03          2.71553961E+03          1.61962838E+03          7.78977452E+02          2.55457773E+02          1.46101262E+02
       5900.0000          1.00000000E+30          8.09056367E+05          6.07801206E+05          2.77283651E+05          3.25694421E+04          2.40374052E+04          1.14963304E+04          5.19220481E+03          3.40514603E+03          2.75492763E+03          1.64341584E+03          7.90425569E+02          2.59323584E+02          1.48261287E+02
       6000.0000          1.00000000E+30          7.95214886E+05          6.00313388E+05          2.74272482E+05          3.29698593E+04          2.43324174E+04          1.16442487E+04          5.26328246E+03          3.45108850E+03          2.79422909E+03          1.66710835E+03          8.01828676E+02          2.63185538E+02          1.50418746E+02
       6100.0000          1.00000000E+30          7.82511299E+05          5.93471298E+05          2.71528790E+05          3.33457199E+04          2.46392626E+04          1.17860807E+04          5.33309247E+03          3.49762976E+03          2.83358298E+03          1.69075130E+03          8.13207060E+02          2.67033813E+02          1.52569526E+02
       6200.0000          1.00000000E+30          7.70841047E+05          5.87217946E+05          2.69029219E+05          3.37440775E+04          2.49329093E+04          1.19332401E+04          5.40274956E+03          3.54336052E+03          2.87272733E+03          1.71439479E+03          8.24586750E+02          2.70883904E+02          1.54719420E+02
       6300.0000          1.00000000E+30          7.60110477E+05          5.81502241E+05          2.66752991E+05          3.41183978E+04          2.52259937E+04          1.20744269E+04          5.47332920E+03          3.58899334E+03          2.91191954E+03          1.73794673E+03          8.35922426E+02          2.74725212E+02          1.56863220E+02
       6400.0000          1.00000000E+30          7.50236761E+05          5.76278968E+05          2.64681588E+05          3.45147847E+04          2.55305577E+04          1.22208605E+04          5.54267802E+03          3.63521538E+03          2.95090570E+03          1.76145349E+03          8.47235185E+02          2.78560283E+02          1.59005022E+02
       6500.0000          1.00000000E+30          7.41145902E+05          5.71507423E+05          2.62798290E+05          3.48876469E+04          2.58223785E+04          1.23614345E+04          5.61294306E+03          3.68065056E+03          2.98981787E+03          1.78496366E+03          8.58549045E+02          2.82389259E+02          1.61141856E+02
       6600.0000          1.00000000E+30          7.32771909E+05          5.67150968E+05          2.61088149E+05          3.52821470E+04          2.61254946E+04          1.25071734E+04          5.68199723E+03          3.72667076E+03          3.02878221E+03          1.80838082E+03          8.69820011E+02          2.86209213E+02          1.63275445E+02
       6700.0000          1.00000000E+30          7.25055589E+05          5.63176879E+05          2.59537578E+05          3.56536281E+04          2.64278935E+04          1.26471648E+04          5.75196024E+03          3.77191691E+03          3.06755033E+03          1.83180464E+03          8.81092571E+02          2.90024783E+02          1.65404825E+02
       6800.0000          1.00000000E+30          7.17943534E+05          5.59555430E+05          2.58134403E+05          3.60463206E+04          2.67178434E+04          1.27922380E+04          5.82073248E+03          3.81774325E+03          3.10636849E+03          1.85513825E+03          8.92323749E+02          2.93835144E+02          1.67531346E+02
       6900.0000          1.00000000E+30          7.11387992E+05          5.56259862E+05          2.56867600E+05          3.64164925E+04          2.70188834E+04          1.29316750E+04          5.89040533E+03          3.86280838E+03          3.14499598E+03          1.87848014E+03          9.03556764E+02          2.97641846E+02          1.69654437E+02
       7000.0000          1.00000000E+30          7.05345871E+05          5.53266057E+05          2.55727138E+05          3.68074524E+04          2.73077196E+04          1.30761100E+04          5.95890740E+03          3.90844838E+03          3.18367455E+03          1.90178244E+03          9.14749299E+02          3.01440591E+02          1.71774231E+02
       7100.0000          1.00000000E+30          6.99778005E+05          5.50551751E+05          2.54704005E+05          3.71975301E+04          2.76074561E+04          1.32202276E+04          6.02830131E+03          3.95399697E+03          3.22229066E+03          1.92499510E+03          9.25945285E+02          3.05233036E+02          1.73892041E+02
       7200.0000          1.00000000E+30          6.94649115E+05          5.48097290E+05          2.53789822E+05          3.75656800E+04          2.79065423E+04          1.33588411E+04          6.09755824E+03          3.99880069E+03          3.26071212E+03          1.94821530E+03          9.37122827E+02          3.09020325E+02          1.76003941E+02
       7300.0000          1.00000000E+30          6.89927130E+05          5.45884112E+05          2.52977075E+05          3.79541290E+04          2.81937166E+04          1.35023582E+04          6.16566964E+03          4.04417337E+03          3.29919270E+03          1.97134943E+03          9.48257536E+02          3.12801278E+02          1.78112646E+02
       7400.0000          1.00000000E+30          6.85582863E+05          5.43895799E+05          2.52258954E+05          3.83417447E+04          2.84915758E+04          1.36455754E+04          6.23466309E+03          4.08945978E+03          3.33749088E+03          1.99449573E+03          9.59394884E+02          3.16578944E+02          1.80220809E+02
       7500.0000          1.00000000E+30          6.81589649E+05          5.42117139E+05          2.51629004E+05          3.87080180E+04          2.87888203E+04          1.37834201E+04          6.30352720E+03          4.13401707E+03          3.37583937E+03          2.01761079E+03          9.70518587E+02          3.20352793E+02          1.82324126E+02
       7600.0000          1.00000000E+30          6.77923379E+05          5.40534147E+05          2.51081589E+05          3.90941006E+04          2.90744428E+04          1.39260712E+04          6.37127008E+03          4.17913687E+03          3.41413220E+03          2.04063250E+03          9.81603321E+02          3.24120460E+02          1.84424049E+02
       7700.0000          1.00000000E+30          6.74561714E+05          5.39134072E+05          2.50611254E+05          3.94793948E+04          2.93705303E+04          1.40684385E+04          6.43988450E+03          4.22417516E+03          3.45236758E+03          2.06366647E+03          9.92687176E+02          3.27879918E+02          1.86522086E+02
       7800.0000          1.00000000E+30          6.71484645E+05          5.37905272E+05          2.50213248E+05          3.98639144E+04          2.96660357E+04          1.42055640E+04          6.50837647E+03          4.26849972E+03          3.49040963E+03          2.08667607E+03          1.00376054E+03          3.31638145E+02          1.88616081E+02
       7900.0000          1.00000000E+30          6.68673308E+05          5.36836867E+05          2.49882979E+05          4.02277729E+04          2.99609693E+04          1.43473968E+04          6.57577125E+03          4.31337986E+03          3.52852118E+03          2.10958912E+03          1.01479265E+03          3.35385643E+02          1.90705015E+02
       8000.0000          1.00000000E+30          6.66110748E+05          5.35919133E+05          2.49616389E+05          4.06108751E+04          3.02446195E+04          1.44889607E+04          6.64402627E+03          4.35818254E+03          3.56657826E+03          2.13252814E+03          1.02582808E+03          3.39138597E+02          1.92796333E+02
       8100.0000          1.00000000E+30          6.63781331E+05          5.35142746E+05          2.49409578E+05          4.09932433E+04          3.05384802E+04          1.46302601E+04          6.71216471E+03          4.40290928E+03          3.60445148E+03          2.15542039E+03          1.03685219E+03          3.42875551E+02          1.94881219E+02
       8200.0000          1.00000000E+30          6.61670446E+05          5.34499182E+05          2.49259088E+05          4.13748900E+04          3.08317983E+04          1.47712996E+04          6.78018906E+03          4.44693978E+03          3.64238677E+03          2.17829608E+03          1.04785494E+03          3.46619066E+02          1.96965926E+02
       8300.0000          1.00000000E+30          6.59764756E+05          5.33980785E+05          2.49161585E+05          4.17558275E+04          3.11245829E+04          1.49072733E+04          6.84810096E+03          4.49151834E+03          3.68027005E+03          2.20107505E+03          1.05882561E+03          3.50346212E+02          1.99043266E+02
       8400.0000          1.00000000E+30          6.58052039E+05          5.33580152E+05          2.49114033E+05          4.21168806E+04          3.14168427E+04          1.50478250E+04          6.91494624E+03          4.53602446E+03          3.71810198E+03          2.22388501E+03          1.06979997E+03          3.54081343E+02          2.01122671E+02
       8500.0000          1.00000000E+30          6.56520781E+05          5.33290717E+05          2.49113638E+05          4.24965287E+04          3.16982077E+04          1.51881298E+04          6.98263930E+03          4.58045932E+03          3.75587848E+03          2.24664589E+03          1.08075572E+03          3.57807830E+02          2.03198532E+02
       8600.0000          1.00000000E+30          6.55160572E+05          5.33106164E+05          2.49157764E+05          4.28755033E+04          3.19894875E+04          1.53281915E+04          7.05022524E+03          4.62482377E+03          3.79347566E+03          2.26938845E+03          1.09170609E+03          3.61521602E+02          2.05269507E+02
       8700.0000          1.00000000E+30          6.53961541E+05          5.33020677E+05          2.49243984E+05          4.32538154E+04          3.22802684E+04          1.54680141E+04          7.11770563E+03          4.66911861E+03          3.83114322E+03          2.29210459E+03          1.10263155E+03          3.65241555E+02          2.07341242E+02
       8800.0000          1.00000000E+30          6.52914571E+05          5.33028877E+05          2.49370024E+05          4.36314760E+04          3.25705582E+04          1.56076014E+04          7.18508179E+03          4.71274003E+03          3.86875999E+03          2.31476946E+03          1.11352466E+03          3.68956066E+02          2.09407978E+02
       8900.0000          1.00000000E+30          6.52011307E+05          5.33125726E+05          2.49533758E+05          4.40084954E+04          3.28603648E+04          1.57469572E+04          7.25235498E+03          4.75690058E+03          3.90632565E+03          2.33737676E+03          1.12442944E+03          3.72653881E+02          2.11469992E+02
       9000.0000          1.00000000E+30          6.51243740E+05          5.33306562E+05          2.49733233E+05          4.43848843E+04          3.31496956E+04          1.58860850E+04          7.31952653E+03          4.80099505E+03          3.94384529E+03          2.36000241E+03          1.13531535E+03          3.76365105E+02          2.13535344E+02
       9100.0000          1.00000000E+30          6.50604794E+05          5.33566973E+05          2.49966586E+05          4.47606525E+04          3.34385582E+04          1.60203940E+04          7.38567211E+03          4.84502429E+03          3.98131448E+03          2.38258974E+03          1.14618277E+03          3.80060337E+02          2.15592490E+02
       9200.0000          1.00000000E+30          6.50087559E+05          5.33902872E+05          2.50232091E+05          4.51358101E+04          3.37269598E+04          1.61590971E+04          7.45264840E+03          4.88898913E+03          4.01872989E+03          2.40514121E+03          1.15704130E+03          3.83760928E+02          2.17651901E+02
       9300.0000          1.00000000E+30          6.49685541E+05          5.34310445E+05          2.50528141E+05          4.55103665E+04          3.40149075E+04          1.62975827E+04          7.51952802E+03          4.93289041E+03          4.05609628E+03          2.42767193E+03          1.16789068E+03          3.87447832E+02          2.19705959E+02
       9400.0000          1.00000000E+30          6.49392958E+05          5.34786079E+05          2.50853209E+05          4.58843313E+04          3.43024081E+04          1.64358542E+04          7.58631227E+03          4.97672897E+03          4.09341877E+03          2.45018301E+03          1.17872604E+03          3.91129924E+02          2.21757377E+02
       9500.0000          1.00000000E+30          6.49204179E+05          5.35326444E+05          2.51205885E+05          4.62577136E+04          3.45894685E+04          1.65739147E+04          7.65300239E+03          5.02050568E+03          4.13057236E+03          2.47266735E+03          1.18954534E+03          3.94815975E+02          2.23808480E+02
       9600.0000          1.00000000E+30          6.49114005E+05          5.35928351E+05          2.51584820E+05          4.66305225E+04          3.48760952E+04          1.67117676E+04          7.71959962E+03          5.06422142E+03          4.16780085E+03          2.49512169E+03          1.20034867E+03          3.98500149E+02          2.25858088E+02
       9700.0000          1.00000000E+30          6.49117548E+05          5.36588880E+05          2.51988782E+05          4.70027667E+04          3.51622946E+04          1.68494157E+04          7.78610521E+03          5.10787706E+03          4.20498347E+03          2.51754556E+03          1.21113807E+03          4.02175422E+02          2.27903663E+02
       9800.0000          1.00000000E+30          6.49210264E+05          5.37305209E+05          2.52416571E+05          4.73744549E+04          3.54480731E+04          1.69868621E+04          7.85252039E+03          5.15147344E+03          4.24212049E+03          2.53994038E+03          1.22191537E+03          4.05845521E+02          2.29946485E+02
       9900.0000          1.00000000E+30          6.49387825E+05          5.38074730E+05          2.52867091E+05          4.77455954E+04          3.57334368E+04          1.71241098E+04          7.91884639E+03          5.19501140E+03          4.27921261E+03          2.56230830E+03          1.23268120E+03          4.09512710E+02          2.31987326E+02
      10000.0000          1.00000000E+30          6.49646216E+05          5.38894987E+05          2.53339283E+05          4.81161964E+04          3.60183917E+04          1.72611616E+04          7.98508442E+03          5.23849174E+03          4.31626061E+03          2.58465102E+03          1.24343543E+03          4.13176837E+02          2.34026155E+02
      11000.0000          1.00000000E+30          6.55939832E+05          5.49435856E+05          2.59061631E+05          5.17942206E+04          3.88466885E+04          1.86256747E+04          8.64372774E+03          5.67028808E+03          4.68454456E+03          2.80672678E+03          1.35033908E+03          4.49636831E+02          2.54302884E+02
      12000.0000          1.00000000E+30          6.67240961E+05          5.63151415E+05          2.66144112E+05          5.54576324E+04          4.16573099E+04          1.99729209E+04          9.29465292E+03          6.09813173E+03          5.04896816E+03          3.02661916E+03          1.45616764E+03          4.85762676E+02          2.74384207E+02
