#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   Valence  Total
      25000.0000          7.04807015E+05          8.63954941E+06          7.18392510E+07          4.12453892E+07          5.88415411E+07          5.17308370E+08          2.98231896E+08          9.37078871E+08          6.26531830E+05
      26000.0000          7.90812899E+05          9.62509540E+06          8.27477259E+07          4.75439928E+07          6.53917688E+07          5.94170917E+08          3.44218011E+08          1.04806779E+09          7.03052198E+05
      27000.0000          8.76877164E+05          1.06491875E+07          9.48684377E+07          5.45616942E+07          7.25060021E+07          6.78122944E+08          3.92395019E+08          1.16805150E+09          7.80119769E+05
      28000.0000          9.74479628E+05          1.17565660E+07          1.07613352E+08          6.21592834E+07          8.00472500E+07          7.71436625E+08          4.47378846E+08          1.29360813E+09          8.66983134E+05
      29000.0000          1.07561129E+06          1.29752965E+07          1.22068696E+08          7.08081304E+07          8.81091423E+07          8.75298281E+08          5.07325552E+08          1.42874848E+09          9.57623931E+05
      30000.0000          1.18219305E+06          1.42350192E+07          1.38512853E+08          8.04950784E+07          9.69134776E+07          9.85937948E+08          5.73326874E+08          1.57647871E+09          1.05319834E+06
      31000.0000          1.30139048E+06          1.55901158E+07          1.55635352E+08          9.06197181E+07          1.05880602E+08          1.10821416E+09          6.47767835E+08          1.72955777E+09          1.15944531E+06
      32000.0000          1.42993063E+06          1.70713469E+07          1.74743442E+08          1.01421525E+08          1.15568557E+08          1.24037904E+09          7.25630759E+08          1.89366465E+09          1.27411243E+06
      33000.0000          1.55945660E+06          1.85551314E+07          1.94754904E+08          1.13959807E+08          1.26242324E+08          1.38265643E+09          8.11865093E+08          2.07197907E+09          1.39002597E+06
      34000.0000          1.69662920E+06          2.01088248E+07          2.16830198E+08          1.27068424E+08          1.36778677E+08          1.54717003E+09          9.03552104E+08          2.25264672E+09          1.51257748E+06
      35000.0000          1.84773612E+06          2.18532696E+07          2.40363000E+08          1.41041393E+08          1.48647284E+08          1.71101599E+09          1.00451153E+09          2.45255174E+09          1.64764167E+06
      36000.0000          2.00117660E+06          2.36179242E+07          2.66065433E+08          1.56488141E+08          1.60303864E+08          1.89091371E+09          1.11291696E+09          2.64979391E+09          1.78495439E+06
      37000.0000          2.16799707E+06          2.55736965E+07          2.93860893E+08          1.73236432E+08          1.73343052E+08          2.08338523E+09          1.23457227E+09          2.87099570E+09          1.93445844E+06
      38000.0000          2.34560336E+06          2.76082029E+07          3.23807971E+08          1.91420468E+08          1.87139128E+08          2.29127920E+09          1.36598698E+09          3.09601578E+09          2.09337222E+06
      39000.0000          2.53258805E+06          2.96129050E+07          3.57303603E+08          2.10103407E+08          2.00980183E+08          2.51961092E+09          1.49401306E+09          3.33632002E+09          2.25977497E+06
      40000.0000          2.73126733E+06          3.18463179E+07          3.90228964E+08          2.31298646E+08          2.15861149E+08          2.76650572E+09          1.63872109E+09          3.59054508E+09          2.43724084E+06
      41000.0000          2.92859693E+06          3.41726207E+07          4.27900613E+08          2.53234598E+08          2.31574346E+08          3.01398836E+09          1.79479983E+09          3.86174202E+09          2.61454516E+06
      42000.0000          3.15110986E+06          3.66562855E+07          4.66499360E+08          2.77433389E+08          2.48329716E+08          3.29543233E+09          1.95876230E+09          4.14283225E+09          2.81326151E+06
      43000.0000          3.36319842E+06          3.90410057E+07          5.09075659E+08          3.01918163E+08          2.65649713E+08          3.58030760E+09          2.13888161E+09          4.43323662E+09          3.00333338E+06
      44000.0000          3.62104258E+06          4.17444922E+07          5.51863746E+08          3.29543403E+08          2.83451431E+08          3.88756098E+09          2.32436738E+09          4.74394898E+09          3.23215035E+06
      45000.0000          3.86602813E+06          4.46147305E+07          6.00060723E+08          3.58937132E+08          3.01111197E+08          4.21576198E+09          2.53057461E+09          5.04220714E+09          3.45206410E+06
      46000.0000          4.10013118E+06          4.73062247E+07          6.51100666E+08          3.87393230E+08          3.20877338E+08          4.56600602E+09          2.74760177E+09          5.37921901E+09          3.66252016E+06
      47000.0000          4.36801414E+06          5.05774162E+07          7.05233713E+08          4.20090985E+08          3.41689306E+08          4.93829913E+09          2.96606578E+09          5.73611810E+09          3.90399789E+06
      48000.0000          4.67851566E+06          5.36546196E+07          7.56431569E+08          4.54976882E+08          3.62764692E+08          5.33583873E+09          3.20941706E+09          6.09812793E+09          4.17850178E+06
      49000.0000          4.96733103E+06          5.67906228E+07          8.15825946E+08          4.90133723E+08          3.84793978E+08          5.73766352E+09          3.46624802E+09          6.47562931E+09          4.43644097E+06
      50000.0000          5.24871382E+06          6.01640524E+07          8.78630038E+08          5.29144123E+08          4.08156253E+08          6.17271623E+09          3.74035755E+09          6.85721066E+09          4.69049096E+06
