#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   Br-K-shell   Br-L1-shell   Br-L2-shell   Br-L3-shell   Br-M1-shell   Br-M2-shell   Br-M3-shell   Br-M4-shell   Br-M5-shell   Valence  Total
        830.0000          1.00000000E+30          2.68581824E+05          9.78718727E+05          4.95427612E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09787820E+05          8.28328281E+04          4.18533253E+04          6.15971852E+04          4.21004408E+04          2.72163792E+05          1.04713248E+04
        840.0000          1.00000000E+30          2.75740279E+05          1.01974916E+06          5.15973911E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11463601E+05          8.46647426E+04          4.28490320E+04          6.36683679E+04          4.34826109E+04          2.78286972E+05          1.07569220E+04
        850.0000          1.00000000E+30          2.83574066E+05          1.05646205E+06          5.34962979E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13647822E+05          8.65795182E+04          4.35919923E+04          6.61952839E+04          4.49880794E+04          2.83984122E+05          1.10512268E+04
        860.0000          1.00000000E+30          2.91865984E+05          1.10059023E+06          5.57354489E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15919358E+05          8.79623374E+04          4.45888312E+04          6.83044710E+04          4.67111491E+04          2.90674931E+05          1.13584582E+04
        870.0000          1.00000000E+30          2.98443647E+05          1.13925091E+06          5.76642068E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18283550E+05          8.98533586E+04          4.56323275E+04          7.06126001E+04          4.82167976E+04          2.97136433E+05          1.16648881E+04
        880.0000          1.00000000E+30          3.06945255E+05          1.18099199E+06          5.97998693E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19761676E+05          9.16776266E+04          4.63361511E+04          7.32632470E+04          5.00586367E+04          3.02794735E+05          1.19696583E+04
        890.0000          1.00000000E+30          3.13854246E+05          1.22807342E+06          6.19981303E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.22046291E+05          9.36794783E+04          4.73592675E+04          7.55679283E+04          5.15723973E+04          3.09101744E+05          1.22766489E+04
        900.0000          1.00000000E+30          3.21492431E+05          1.27012310E+06          6.42732526E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24076197E+05          9.57707056E+04          4.83153997E+04          7.83922800E+04          5.33359835E+04          3.15446204E+05          1.26059341E+04
        910.0000          1.00000000E+30          3.29971318E+05          1.32081964E+06          6.67666721E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26407483E+05          9.72936890E+04          4.93881686E+04          8.07107740E+04          5.53093115E+04          3.22526128E+05          1.29378065E+04
        920.0000          1.00000000E+30          3.38909556E+05          1.36337435E+06          6.90390389E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28828052E+05          9.93748409E+04          5.05096576E+04          8.36633381E+04          5.69955521E+04          3.28657571E+05          1.32808239E+04
        930.0000          1.00000000E+30          3.46247163E+05          1.41114391E+06          7.17200868E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30794854E+05          1.01546972E+05          5.13210354E+04          8.62434847E+04          5.90755023E+04          3.35283337E+05          1.36101467E+04
        940.0000          1.00000000E+30          3.55432328E+05          1.46053928E+06          7.40960450E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.33205280E+05          1.03009498E+05          5.24360193E+04          8.89560752E+04          6.08544553E+04          3.41854062E+05          1.39405765E+04
        950.0000          1.00000000E+30          3.62798542E+05          1.51477940E+06          7.69494267E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.35706218E+05          1.05127906E+05          5.36005266E+04          9.20453846E+04          6.27925730E+04          3.49242383E+05          1.43047848E+04
        960.0000          1.00000000E+30          3.72077823E+05          1.56653124E+06          7.93054898E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.37536189E+05          1.07083209E+05          5.43861589E+04          9.49258962E+04          6.49488917E+04          3.55598835E+05          1.46355673E+04
        970.0000          1.00000000E+30          3.81844234E+05          1.62560286E+06          8.23084147E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40003316E+05          1.09276345E+05          5.55203996E+04          9.78248682E+04          6.68890138E+04          3.62622572E+05          1.49960243E+04
        980.0000          1.00000000E+30          3.89648821E+05          1.67624527E+06          8.47197856E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42560570E+05          1.11561192E+05          5.67029578E+04          1.01114875E+05          6.91668613E+04          3.69956176E+05          1.53827413E+04
        990.0000          1.00000000E+30          3.99647663E+05          1.73000784E+06          8.78129291E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.44360535E+05          1.13943627E+05          5.77305895E+04          1.04075788E+05          7.11475830E+04          3.77787566E+05          1.57344293E+04
       1000.0000          1.00000000E+30          4.07784222E+05          1.79190037E+06          9.06190372E+05          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.46837291E+05          1.15493925E+05          5.87908400E+04          1.07517467E+05          7.35112582E+04          3.84429064E+05          1.61037147E+04
       1074.9990          1.00000000E+30          4.81040831E+05          2.26786491E+06          1.14893311E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65620839E+05          1.32525395E+05          6.76300369E+04          1.34726800E+05          9.21070587E+04          4.41472503E+05          1.91187816E+04
       1075.0010          2.54248653E+04          4.81042989E+05          2.26787968E+06          1.14894047E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65621395E+05          1.32525908E+05          6.76302993E+04          1.34727660E+05          9.21076401E+04          4.41474204E+05          1.09127519E+04
       1100.0000          2.39150164E+04          5.09619566E+05          2.45300445E+06          1.24100050E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71654956E+05          1.38344189E+05          7.08701662E+04          1.44148187E+05          9.87031060E+04          4.62265576E+05          1.09425113E+04
       1200.0000          3.05933065E+04          6.23492054E+05          3.26729601E+06          1.66211266E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.98826391E+05          1.64303762E+05          8.43757029E+04          1.90055133E+05          1.30024762E+05          5.47848338E+05          1.37091812E+04
       1300.0000          3.70170361E+04          7.55756874E+05          4.27437999E+06          2.16771512E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27446880E+05          1.93544617E+05          9.95281863E+04          2.45750980E+05          1.68191200E+05          6.42614922E+05          1.66072261E+04
       1400.0000          4.44627630E+04          8.98768810E+05          5.49632941E+06          2.79813052E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.58767949E+05          2.25237255E+05          1.17143743E+05          3.11584235E+05          2.14272253E+05          7.45956039E+05          1.99201756E+04
       1500.0000          5.26885749E+04          1.06513870E+06          6.93905085E+06          3.51717532E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.92190035E+05          2.61971668E+05          1.35691174E+05          3.91440657E+05          2.69445095E+05          8.61997923E+05          2.35948511E+04
       1555.9990          5.78173624E+04          1.16465769E+06          7.86514463E+06          3.99109187E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11381426E+05          2.84018734E+05          1.47383571E+05          4.42381071E+05          3.03455906E+05          9.30408623E+05          2.58529972E+04
       1556.0010          5.78175577E+04          1.16466154E+06          7.86518116E+06          3.99111035E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74028739E+04          3.11382199E+05          2.84019627E+05          1.47384038E+05          4.42383116E+05          3.03457254E+05          9.30411376E+05          1.04012948E+04
       1600.0000          6.20549961E+04          1.24811303E+06          8.64871754E+06          4.39359101E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64466539E+04          3.27116842E+05          3.01207286E+05          1.56607709E+05          4.84901788E+05          3.33534534E+05          9.85218200E+05          1.03199547E+04
       1601.9990          6.22641871E+04          1.25225221E+06          8.68789947E+06          4.41341541E+06          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64250192E+04          3.27906425E+05          3.02117039E+05          1.57089226E+05          4.87059315E+05          3.35044141E+05          9.88026140E+05          1.03242917E+04
       1602.0010          6.22643971E+04          1.25225637E+06          8.68793885E+06          4.41343533E+06          1.00000000E+30          1.00000000E+30          7.85261907E+04          1.64249976E+04          3.27907217E+05          3.02117952E+05          1.57089709E+05          4.87061483E+05          3.35045658E+05          9.88028957E+05          9.12462798E+03
       1700.0000          7.23412262E+04          1.45128250E+06          1.06821379E+07          5.42676256E+06          1.00000000E+30          1.00000000E+30          3.64111182E+04          1.84937565E+04          3.65105755E+05          3.44278833E+05          1.80445137E+05          5.94397216E+05          4.09143682E+05          1.12016440E+06          8.88640961E+03
       1786.9990          8.23894671E+04          1.64444081E+06          1.27075651E+07          6.44555314E+06          1.00000000E+30          1.00000000E+30          4.02681468E+04          2.10577625E+04          3.98748294E+05          3.85154200E+05          2.01457059E+05          7.03746035E+05          4.84428633E+05          1.24773078E+06          1.00345057E+04
       1787.0010          8.23897286E+04          1.64444579E+06          1.27076201E+07          6.44558054E+06          1.00000000E+30          8.29540179E+04          4.02682606E+04          2.10578298E+04          3.98749143E+05          3.85155237E+05          2.01457629E+05          7.03748849E+05          4.84430586E+05          1.24773408E+06          8.95169437E+03
       1800.0000          8.38140081E+04          1.67191113E+06          1.29891609E+07          6.59667272E+06          1.00000000E+30          8.35765193E+04          4.10214219E+04          2.15046849E+04          4.04343060E+05          3.92014430E+05          2.05233925E+05          7.22525445E+05          4.97464564E+05          1.26643705E+06          9.11723560E+03
       1900.0000          9.67391381E+04          1.91575544E+06          1.56796974E+07          7.97490948E+06          1.00000000E+30          8.86968893E+04          4.72418244E+04          2.47491699E+04          4.46364988E+05          4.44239634E+05          2.32122467E+05          8.70607107E+05          5.98614426E+05          1.42422150E+06          1.03932407E+04
       2000.0000          1.10412066E+05          2.19268373E+06          1.87805659E+07          9.54603979E+06          1.00000000E+30          9.66687380E+04          5.38827302E+04          2.82364187E+04          4.92799570E+05          5.00256302E+05          2.63096494E+05          1.03604563E+06          7.15414810E+05          1.59017984E+06          1.17909689E+04
       2100.0000          1.25799398E+05          2.47303333E+06          2.22732928E+07          1.13171023E+07          1.00000000E+30          1.04070466E+05          6.12397898E+04          3.20980672E+04          5.37911836E+05          5.60995029E+05          2.96350249E+05          1.22874604E+06          8.49504300E+05          1.77386612E+06          1.33066946E+04
       2200.0000          1.42513620E+05          2.78460024E+06          2.62015358E+07          1.33524699E+07          1.00000000E+30          1.12473144E+05          6.92609745E+04          3.63473110E+04          5.87166782E+05          6.28563210E+05          3.30465013E+05          1.44619553E+06          9.99238711E+05          1.96463396E+06          1.49584487E+04
       2300.0000          1.60044774E+05          3.12976483E+06          3.07542887E+07          1.56139316E+07          1.00000000E+30          1.21320839E+05          7.75392230E+04          4.09434637E+04          6.38368665E+05          6.99167015E+05          3.68473861E+05          1.69328101E+06          1.16791073E+06          2.16919891E+06          1.67095500E+04
       2400.0000          1.79715308E+05          3.49814010E+06          3.57730760E+07          1.81931032E+07          1.00000000E+30          1.29948040E+05          8.68207128E+04          4.58159309E+04          6.93437436E+05          7.75314997E+05          4.09473982E+05          1.96832492E+06          1.36294327E+06          2.38851152E+06          1.85847856E+04
       2500.0000          2.01138583E+05          3.89170916E+06          4.12731111E+07          2.10998241E+07          1.00000000E+30          1.39280512E+05          9.67781944E+04          5.11919387E+04          7.48931720E+05          8.55667712E+05          4.52772461E+05          2.27599458E+06          1.57391659E+06          2.62022174E+06          2.06116873E+04
       2600.0000          2.23549879E+05          4.30530571E+06          4.75248933E+07          2.42518286E+07          1.00000000E+30          1.48830409E+05          1.07802399E+05          5.70035156E+04          8.09170755E+05          9.43633760E+05          5.00075985E+05          2.62475043E+06          1.81569491E+06          2.86426318E+06          2.27883756E+04
       2700.0000          2.47839218E+05          4.75931820E+06          5.44786096E+07          2.76942680E+07          1.00000000E+30          1.58474448E+05          1.19035635E+05          6.32149227E+04          8.69317167E+05          1.03959063E+06          5.51772169E+05          3.01411295E+06          2.08044779E+06          3.12440171E+06          2.50710763E+04
       2800.0000          2.73654171E+05          5.23633471E+06          6.19925511E+07          3.15659488E+07          1.00000000E+30          1.69647727E+05          1.31619977E+05          7.02409392E+04          9.33975193E+05          1.13886270E+06          6.05285002E+05          3.42596780E+06          2.37475230E+06          3.39789921E+06          2.76013581E+04
       2900.0000          3.01631639E+05          5.74419660E+06          7.03407901E+07          3.58456542E+07          1.00000000E+30          1.80208469E+05          1.45437361E+05          7.72452753E+04          1.00083476E+06          1.24951698E+06          6.65044710E+05          3.90244317E+06          2.69874306E+06          3.68746952E+06          3.02084356E+04
       3000.0000          3.32234103E+05          6.30092366E+06          7.95998354E+07          4.05804085E+07          1.00000000E+30          1.90455270E+05          1.59578792E+05          8.51277301E+04          1.07450101E+06          1.36029334E+06          7.24912396E+05          4.41520747E+06          3.06338558E+06          3.98683216E+06          3.29826247E+04
       3100.0000          3.63147345E+05          6.86433994E+06          8.95738904E+07          4.57393626E+07          1.00000000E+30          2.02115971E+05          1.74709784E+05          9.32617666E+04          1.14149943E+06          1.47601190E+06          7.87523846E+05          4.98321465E+06          3.45462825E+06          4.30645122E+06          3.58782420E+04
       3200.0000          3.95636995E+05          7.47505860E+06          1.00518754E+08          5.13650194E+07          1.00000000E+30          2.14035915E+05          1.91479087E+05          1.01798814E+05          1.21760833E+06          1.60944442E+06          8.59848542E+05          5.60087062E+06          3.88659695E+06          4.64027082E+06          3.89626123E+04
       3300.0000          4.32317839E+05          8.13019478E+06          1.12592618E+08          5.73961382E+07          1.00000000E+30          2.26858044E+05          2.09146451E+05          1.11597491E+05          1.29542822E+06          1.73930970E+06          9.30264930E+05          6.28736677E+06          4.35553060E+06          4.98837221E+06          4.23306773E+04
       3400.0000          4.69936279E+05          8.79981010E+06          1.25382929E+08          6.39722409E+07          1.00000000E+30          2.39741008E+05          2.26489816E+05          1.21303340E+05          1.37485993E+06          1.88547075E+06          1.00967369E+06          7.01285210E+06          4.87488679E+06          5.35988784E+06          4.57084257E+04
       3500.0000          5.10818057E+05          9.52665544E+06          1.39378377E+08          7.11750580E+07          1.00000000E+30          2.53063400E+05          2.47052046E+05          1.32277439E+05          1.46167696E+06          2.03949732E+06          1.09346048E+06          7.81024516E+06          5.43684601E+06          5.74947310E+06          4.94611185E+04
       3600.0000          5.51765451E+05          1.02918077E+07          1.55008718E+08          7.92916654E+07          1.00000000E+30          2.66918295E+05          2.66612435E+05          1.43079451E+05          1.54728515E+06          2.19202843E+06          1.17648946E+06          8.70390891E+06          6.03256098E+06          6.13998467E+06          5.31605368E+04
       3700.0000          5.97271024E+05          1.10752816E+07          1.71064990E+08          8.74693048E+07          1.00000000E+30          2.80897583E+05          2.89143385E+05          1.55357197E+05          1.63577684E+06          2.36722446E+06          1.26859361E+06          9.61789343E+06          6.69715350E+06          6.54166660E+06          5.72562720E+04
       3800.0000          6.42075285E+05          1.19398130E+07          1.88681213E+08          9.64391982E+07          1.00000000E+30          2.95046705E+05          3.12870996E+05          1.67851667E+05          1.72906126E+06          2.53375411E+06          1.36168251E+06          1.06809053E+07          7.40677900E+06          6.99412594E+06          6.14287143E+04
       3900.0000          6.92243128E+05          1.28294628E+07          2.08501028E+08          1.06424804E+08          1.00000000E+30          3.10470441E+05          3.36019569E+05          1.81398928E+05          1.82297995E+06          2.71674207E+06          1.46226884E+06          1.17579002E+07          8.18107564E+06          7.43166800E+06          6.58383519E+04
       4000.0000          7.43346561E+05          1.37126793E+07          2.28230219E+08          1.16606082E+08          1.00000000E+30          3.26201740E+05          3.61955729E+05          1.95782465E+05          1.91775084E+06          2.90691228E+06          1.56739067E+06          1.29712936E+07          8.99731431E+06          7.90480191E+06          7.04949460E+04
       4100.0000          7.97643747E+05          1.46802694E+07          2.49831629E+08          1.28159569E+08          1.00000000E+30          3.41967784E+05          3.88041125E+05          2.10599658E+05          2.01629501E+06          3.11520775E+06          1.68249379E+06          1.41893119E+07          9.89340401E+06          8.39144175E+06          7.52711424E+04
       4200.0000          8.55052267E+05          1.56865104E+07          2.73531055E+08          1.40109462E+08          1.00000000E+30          3.60080812E+05          4.16448857E+05          2.25807674E+05          2.12885760E+06          3.32878310E+06          1.80048702E+06          1.55555740E+07          1.08547763E+07          8.89076791E+06          8.03506083E+04
       4300.0000          9.16111192E+05          1.67662208E+07          2.99266008E+08          1.53268286E+08          1.00000000E+30          3.76066545E+05          4.46134917E+05          2.41487930E+05          2.23445734E+06          3.55311892E+06          1.91752571E+06          1.70735903E+07          1.18701401E+07          9.43973699E+06          8.54563054E+04
       4400.0000          9.79434331E+05          1.78433751E+07          3.25162804E+08          1.66598295E+08          1.00000000E+30          3.93240239E+05          4.78195697E+05          2.59090332E+05          2.34299643E+06          3.79143537E+06          2.04542099E+06          1.85991551E+07          1.29719274E+07          9.97350074E+06          9.09875108E+04
       4500.0000          1.04470548E+06          1.90922377E+07          3.54407702E+08          1.81590504E+08          1.00000000E+30          4.10960438E+05          5.10123682E+05          2.77854661E+05          2.45111724E+06          4.03647216E+06          2.17817374E+06          2.02579880E+07          1.41636092E+07          1.05183944E+07          9.67079904E+04
       4600.0000          1.11424745E+06          2.02896546E+07          3.86321742E+08          1.97532220E+08          1.00000000E+30          4.29391778E+05          5.45134957E+05          2.95429226E+05          2.58063228E+06          4.27560888E+06          2.32261305E+06          2.20660840E+07          1.54043715E+07          1.11351269E+07          1.02516049E+05
       4700.0000          1.18085229E+06          2.14518317E+07          4.16595445E+08          2.13212653E+08          1.00000000E+30          4.49858955E+05          5.81083691E+05          3.15482897E+05          2.68892979E+06          4.54671820E+06          2.46859080E+06          2.40359639E+07          1.67679145E+07          1.17141217E+07          1.08723181E+05
       4800.0000          1.25613229E+06          2.27457196E+07          4.51946441E+08          2.31156769E+08          1.00000000E+30          4.68561457E+05          6.18831364E+05          3.36267689E+05          2.81306256E+06          4.82298734E+06          2.62109973E+06          2.60208979E+07          1.82271050E+07          1.23479180E+07          1.15085618E+05
       4900.0000          1.33541853E+06          2.40835314E+07          4.86466527E+08          2.49584843E+08          1.00000000E+30          4.87359875E+05          6.58929382E+05          3.57762100E+05          2.94096414E+06          5.11178948E+06          2.78324088E+06          2.82592732E+07          1.97104783E+07          1.29872732E+07          1.21667591E+05
       5000.0000          1.41581366E+06          2.56067785E+07          5.25219624E+08          2.69410807E+08          1.00000000E+30          5.09800986E+05          7.00230934E+05          3.79903269E+05          3.06647855E+06          5.40460138E+06          2.94909127E+06          3.06001615E+07          2.13196806E+07          1.36494871E+07          1.28601749E+05
       5100.0000          1.49962902E+06          2.70908921E+07          5.66408120E+08          2.90595088E+08          1.00000000E+30          5.30446000E+05          7.40381585E+05          4.05584611E+05          3.19661193E+06          5.74731142E+06          3.10978391E+06          3.29428857E+07          2.30516175E+07          1.43636316E+07          1.35830128E+05
       5200.0000          1.58441887E+06          2.85042606E+07          6.10225042E+08          3.13402290E+08          1.00000000E+30          5.51142655E+05          7.85742134E+05          4.30074775E+05          3.33227845E+06          6.05179778E+06          3.30499574E+06          3.55607214E+07          2.49067852E+07          1.50657366E+07          1.43145817E+05
       5300.0000          1.67185405E+06          3.01020627E+07          6.55043811E+08          3.37325534E+08          1.00000000E+30          5.73022944E+05          8.31788672E+05          4.53858294E+05          3.46848638E+06          6.37752916E+06          3.48907842E+06          3.83183941E+07          2.67873962E+07          1.57813583E+07          1.50487882E+05
       5400.0000          1.77390710E+06          3.17129549E+07          7.07199298E+08          3.62240882E+08          1.00000000E+30          5.94899289E+05          8.80129711E+05          4.80403275E+05          3.62112520E+06          6.75754577E+06          3.66864527E+06          4.13053357E+07          2.88429692E+07          1.65404685E+07          1.58372421E+05
       5500.0000          1.86989384E+06          3.34007504E+07          7.53934291E+08          3.88761993E+08          1.00000000E+30          6.19615132E+05          9.30898108E+05          5.07876914E+05          3.75972816E+06          7.11642314E+06          3.88429633E+06          4.42670309E+07          3.10576895E+07          1.73226941E+07          1.66605440E+05
       5600.0000          1.96972850E+06          3.51624439E+07          8.08212544E+08          4.14290414E+08          1.00000000E+30          6.41713966E+05          9.82817365E+05          5.37066184E+05          3.91057986E+06          7.46648878E+06          4.09107821E+06          4.76005271E+07          3.32954844E+07          1.81526662E+07          1.74893494E+05
       5700.0000          2.07441899E+06          3.69560522E+07          8.64764816E+08          4.43636767E+08          1.00000000E+30          6.68005407E+05          1.03633354E+06          5.67501649E+05          4.06418902E+06          7.88428232E+06          4.30119521E+06          5.10452596E+07          3.57662447E+07          1.89473323E+07          1.83746407E+05
       5800.0000          2.18379552E+06          3.89759733E+07          9.23699091E+08          4.74802433E+08          1.00000000E+30          6.91990009E+05          1.09302323E+06          5.99279615E+05          4.23669285E+06          8.28521097E+06          4.51851971E+06          5.46950451E+07          3.83320176E+07          1.97913308E+07          1.92738573E+05
       5900.0000          2.29805029E+06          4.08547382E+07          9.88265562E+08          5.06679708E+08          1.00000000E+30          7.16629998E+05          1.15196933E+06          6.31366633E+05          4.38724537E+06          8.69217961E+06          4.76882683E+06          5.86250366E+07          4.10520771E+07          2.06434106E+07          2.01917747E+05
       6000.0000          2.41164072E+06          4.28533919E+07          1.05391483E+09          5.40356929E+08          1.00000000E+30          7.44971935E+05          1.21329109E+06          6.65000140E+05          4.54452518E+06          9.11233966E+06          5.00452885E+06          6.23497930E+07          4.39756685E+07          2.15676023E+07          2.11602777E+05
       6100.0000          2.52995844E+06          4.49114936E+07          1.12212389E+09          5.76354136E+08          1.00000000E+30          7.69188922E+05          1.28190010E+06          7.00205682E+05          4.71018975E+06          9.59332247E+06          5.25010438E+06          6.66110564E+07          4.67655955E+07          2.24607611E+07          2.21415029E+05
       6200.0000          2.65464714E+06          4.70548356E+07          1.19445555E+09          6.13505478E+08          1.00000000E+30          7.99201546E+05          1.34489293E+06          7.36115262E+05          4.89415858E+06          1.00460364E+07          5.50949434E+06          7.11084324E+07          4.99341444E+07          2.33768433E+07          2.31699191E+05
       6300.0000          2.78100124E+06          4.92787079E+07          1.26692744E+09          6.51870294E+08          1.00000000E+30          8.23287434E+05          1.41082349E+06          7.76805049E+05          5.06003436E+06          1.05182301E+07          5.77214231E+06          7.58580914E+07          5.32756335E+07          2.43664893E+07          2.42018799E+05
       6400.0000          2.91037576E+06          5.17799556E+07          1.34707679E+09          6.94014448E+08          1.00000000E+30          8.51630823E+05          1.48079576E+06          8.14548285E+05          5.22869854E+06          1.10153137E+07          6.04107111E+06          8.08905898E+07          5.68065443E+07          2.53772958E+07          2.52573834E+05
       6500.0000          3.05804600E+06          5.40224188E+07          1.42932334E+09          7.36418282E+08          1.00000000E+30          8.83112504E+05          1.55160007E+06          8.54913674E+05          5.42312490E+06          1.15183506E+07          6.32916552E+06          8.60199263E+07          6.05509308E+07          2.63944343E+07          2.63895615E+05
       6600.0000          3.19559056E+06          5.63664809E+07          1.51588207E+09          7.80372790E+08          1.00000000E+30          9.10330184E+05          1.63379039E+06          8.96382870E+05          5.60924966E+06          1.20936088E+07          6.62699055E+06          9.14265624E+07          6.43646257E+07          2.74872704E+07          2.75216562E+05
       6700.0000          3.33734393E+06          5.88508977E+07          1.61560605E+09          8.26909224E+08          1.00000000E+30          9.43474749E+05          1.70696525E+06          9.39696691E+05          5.82208161E+06          1.26134612E+07          6.95752439E+06          9.71963467E+07          6.83763920E+07          2.85020245E+07          2.87096618E+05
       6800.0000          3.48593377E+06          6.13560961E+07          1.70708823E+09          8.75941864E+08          1.00000000E+30          9.71692671E+05          1.78643836E+06          9.84762977E+05          5.99585290E+06          1.31842046E+07          7.25991019E+06          1.03140353E+08          7.26686223E+07          2.95915392E+07          2.98784504E+05
       6900.0000          3.64022575E+06          6.42214088E+07          1.80075302E+09          9.25251244E+08          1.00000000E+30          1.00217288E+06          1.86830526E+06          1.03588674E+06          6.18276896E+06          1.37699043E+07          7.57659148E+06          1.09272741E+08          7.70902984E+07          3.06795957E+07          3.11389326E+05
       7000.0000          3.79976795E+06          6.67927309E+07          1.90041178E+09          9.82051499E+08          1.00000000E+30          1.03636991E+06          1.95370790E+06          1.08142371E+06          6.39912089E+06          1.43480836E+07          7.91069541E+06          1.15795351E+08          8.16392362E+07          3.18813382E+07          3.24067139E+05
       7100.0000          3.97521813E+06          6.95471802E+07          2.01582506E+09          1.03689295E+09          1.00000000E+30          1.06650223E+06          2.04234685E+06          1.12903874E+06          6.59694901E+06          1.50294495E+07          8.24836990E+06          1.22599183E+08          8.65052389E+07          3.30138275E+07          3.36728837E+05
       7200.0000          4.13662474E+06          7.27060584E+07          2.12548325E+09          1.09416904E+09          1.00000000E+30          1.10249870E+06          2.14145655E+06          1.17973013E+06          6.82670992E+06          1.55924865E+07          8.62905357E+06          1.29763144E+08          9.15667041E+07          3.43016429E+07          3.50530319E+05
       7300.0000          4.30585805E+06          7.55616295E+07          2.23915653E+09          1.15226828E+09          1.00000000E+30          1.13263016E+06          2.23080884E+06          1.23090500E+06          7.02132880E+06          1.62846278E+07          8.97751011E+06          1.37295120E+08          9.66204980E+07          3.54456713E+07          3.63446680E+05
       7400.0000          4.48354776E+06          7.85602870E+07          2.35938611E+09          1.22222996E+09          1.00000000E+30          1.16717931E+06          2.32467049E+06          1.29009798E+06          7.26288157E+06          1.69372657E+07          9.35705869E+06          1.45226116E+08          1.02545901E+08          3.67009795E+07          3.77848649E+05
       7500.0000          4.67959862E+06          8.16772068E+07          2.48546978E+09          1.27856818E+09          1.00000000E+30          1.20489658E+06          2.42391161E+06          1.34271429E+06          7.45618592E+06          1.76062349E+07          9.74770192E+06          1.53232576E+08          1.08190915E+08          3.80153416E+07          3.92162748E+05
       7600.0000          4.86147786E+06          8.52089900E+07          2.61725907E+09          1.35134726E+09          1.00000000E+30          1.23815156E+06          2.53501788E+06          1.39949785E+06          7.67928961E+06          1.83656308E+07          1.01836964E+07          1.61625341E+08          1.14108617E+08          3.93460176E+07          4.06758513E+05
       7700.0000          5.04703983E+06          8.82806947E+07          2.75502514E+09          1.41994596E+09          1.00000000E+30          1.27744991E+06          2.63662364E+06          1.45824051E+06          7.92888864E+06          1.90969807E+07          1.05732735E+07          1.70534770E+08          1.20424287E+08          4.07362928E+07          4.21914120E+05
       7800.0000          5.26164454E+06          9.15314229E+07          2.89416121E+09          1.49131951E+09          1.00000000E+30          1.31217473E+06          2.74026474E+06          1.52418246E+06          8.19525815E+06          1.98469713E+07          1.09854097E+07          1.79659735E+08          1.26876806E+08          4.20136946E+07          4.37484768E+05
       7900.0000          5.45498282E+06          9.49754956E+07          3.04032400E+09          1.57482893E+09          1.00000000E+30          1.35266902E+06          2.86225493E+06          1.58619913E+06          8.39849784E+06          2.06245311E+07          1.14200321E+07          1.89047973E+08          1.33510140E+08          4.35070241E+07          4.53558287E+05
       8000.0000          5.68726038E+06          9.87652099E+07          3.20393861E+09          1.65160265E+09          1.00000000E+30          1.38946031E+06          2.97450592E+06          1.65088955E+06          8.62366069E+06          2.14943736E+07          1.18950874E+07          1.98925687E+08          1.40524076E+08          4.48560466E+07          4.69595712E+05
       8100.0000          5.88577899E+06          1.02249758E+08          3.35470935E+09          1.73276668E+09          1.00000000E+30          1.43204305E+06          3.09006055E+06          1.72505057E+06          8.88661875E+06          2.22671259E+07          1.23373576E+07          2.10297106E+08          1.48612410E+08          4.63150648E+07          4.86916880E+05
