#Energy      Na-K-shell   Na-L1-shell   Na-L2-shell   Na-L3-shell   Br-K-shell   Br-L1-shell   Br-L2-shell   Br-L3-shell   Br-M1-shell   Br-M2-shell   Br-M3-shell   Br-M4-shell   Br-M5-shell   Valence  Total
        830.0000          1.00000000E+30          6.35414597E+02          2.99445572E+02          1.49722786E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.43708996E+03          3.38511086E+03          1.55918971E+03          3.86017707E+02          2.53041893E+02          2.93893496E+01          1.87783512E+01
        840.0000          1.00000000E+30          6.40093016E+02          3.02064463E+02          1.51032232E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.39017157E+03          3.38157876E+03          1.55860771E+03          3.88662762E+02          2.54787866E+02          2.96778308E+01          1.89463267E+01
        850.0000          1.00000000E+30          6.44378795E+02          3.04678525E+02          1.52339263E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.34628255E+03          3.37877988E+03          1.55832812E+03          3.91313221E+02          2.56537195E+02          2.99635507E+01          1.91127748E+01
        860.0000          1.00000000E+30          6.49132687E+02          3.07287834E+02          1.53643917E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.30523673E+03          3.37667345E+03          1.55833400E+03          3.93968714E+02          2.58289646E+02          3.02510822E+01          1.92803147E+01
        870.0000          1.00000000E+30          6.53880542E+02          3.09752152E+02          1.54876076E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.26685784E+03          3.37522107E+03          1.55860970E+03          3.96628894E+02          2.60044998E+02          3.05381465E+01          1.94459444E+01
        880.0000          1.00000000E+30          6.58622432E+02          3.12353001E+02          1.56176501E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.23098678E+03          3.37438694E+03          1.55914085E+03          3.99293435E+02          2.61803045E+02          3.08247493E+01          1.96129929E+01
        890.0000          1.00000000E+30          6.63358423E+02          3.14949323E+02          1.57474662E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.19747403E+03          3.37413809E+03          1.55991376E+03          4.01962027E+02          2.63563594E+02          3.11108966E+01          1.97797961E+01
        900.0000          1.00000000E+30          6.68088591E+02          3.17541187E+02          1.58770594E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.16618249E+03          3.37444332E+03          1.56091579E+03          4.04634388E+02          2.65326460E+02          3.13965950E+01          1.99463576E+01
        910.0000          1.00000000E+30          6.72813006E+02          3.20128663E+02          1.60064332E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.13698402E+03          3.37527380E+03          1.56213522E+03          4.07310240E+02          2.67091472E+02          3.16818513E+01          2.01126808E+01
        920.0000          1.00000000E+30          6.77531741E+02          3.22711819E+02          1.61355910E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.10976159E+03          3.37660268E+03          1.56356088E+03          4.09989329E+02          2.68858469E+02          3.19666725E+01          2.02787696E+01
        930.0000          1.00000000E+30          6.82244866E+02          3.25290721E+02          1.62645361E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.08440282E+03          3.37840442E+03          1.56518237E+03          4.12671414E+02          2.70627296E+02          3.22488757E+01          2.04437472E+01
        940.0000          1.00000000E+30          6.86952457E+02          3.27865434E+02          1.63932717E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.06080682E+03          3.38065532E+03          1.56699008E+03          4.15356268E+02          2.72397809E+02          3.25328563E+01          2.06093822E+01
        950.0000          1.00000000E+30          6.91654586E+02          3.30436021E+02          1.65218010E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.03887724E+03          3.38333339E+03          1.56897490E+03          4.18043674E+02          2.74169875E+02          3.28164198E+01          2.07747920E+01
        960.0000          1.00000000E+30          6.96351325E+02          3.33002543E+02          1.66501272E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.01852554E+03          3.38641768E+03          1.57112816E+03          4.20733433E+02          2.75755162E+02          3.30995718E+01          2.09388952E+01
        970.0000          1.00000000E+30          7.01042744E+02          3.35565063E+02          1.67782532E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.99966916E+03          3.38988851E+03          1.57344189E+03          4.23088401E+02          2.77521086E+02          3.33823176E+01          2.11029714E+01
        980.0000          1.00000000E+30          7.05728915E+02          3.38123639E+02          1.69061820E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.98222942E+03          3.39372770E+03          1.57590856E+03          4.25764350E+02          2.79285577E+02          3.36646629E+01          2.12676063E+01
        990.0000          1.00000000E+30          7.10409910E+02          3.40678330E+02          1.70339165E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96613477E+03          3.39791790E+03          1.57852102E+03          4.28438243E+02          2.81048651E+02          3.39466129E+01          2.14320027E+01
       1000.0000          1.00000000E+30          7.15085797E+02          3.43229191E+02          1.71614596E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95131684E+03          3.40244272E+03          1.58127253E+03          4.31110100E+02          2.82810320E+02          3.42281729E+01          2.15961645E+01
       1074.9990          1.00000000E+30          7.50290623E+02          3.62305348E+02          1.81152674E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87505914E+03          3.44563138E+03          1.60575764E+03          4.51733644E+02          2.96397327E+02          3.63289330E+01          2.28257707E+01
       1075.0010          2.51257587E+13          7.50291667E+02          3.62305877E+02          1.81152938E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.87505782E+03          3.44563272E+03          1.60575837E+03          4.51734261E+02          2.96397733E+02          3.63289891E+01          2.28258043E+01
       1100.0000          5.04849571E+07          7.62152502E+02          3.68660429E+02          1.84330215E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.86111742E+03          3.46311373E+03          1.61520464E+03          4.58141395E+02          3.00624216E+02          3.70254216E+01          2.32310876E+01
       1200.0000          4.25753555E+06          8.09233508E+02          3.93748706E+02          1.96874353E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.84792790E+03          3.54471571E+03          1.65786000E+03          4.85317052E+02          3.18524281E+02          3.97884511E+01          2.48482698E+01
       1300.0000          1.70379889E+06          8.55782529E+02          4.18644918E+02          2.09322459E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.88505973E+03          3.64034199E+03          1.70636778E+03          5.12591792E+02          3.36482621E+02          4.25228263E+01          2.64513038E+01
       1400.0000          9.66271452E+05          9.02346603E+02          4.43367613E+02          2.21683806E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.95655348E+03          3.74569314E+03          1.75893272E+03          5.39578355E+02          3.54250001E+02          4.52295102E+01          2.80389639E+01
       1500.0000          6.44491099E+05          9.48438594E+02          4.67830054E+02          2.33915027E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05234834E+03          3.85796799E+03          1.81438130E+03          5.66306271E+02          3.71846029E+02          4.79128200E+01          2.96116986E+01
       1555.9990          5.36826596E+05          9.74481385E+02          4.81517384E+02          2.40758692E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11404123E+03          3.92313296E+03          1.84638403E+03          5.81476643E+02          3.81614161E+02          4.94068849E+01          3.04890029E+01
       1556.0010          5.36823350E+05          9.74482362E+02          4.81517882E+02          2.40758941E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.78565891E+13          6.11404352E+03          3.92313532E+03          1.84638518E+03          5.81477219E+02          3.81614540E+02          4.94069384E+01          3.04890347E+01
       1600.0000          4.72687700E+05          9.94552502E+02          4.92155938E+02          2.46077969E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.90158868E+07          6.16582131E+03          3.97527319E+03          1.87191815E+03          5.93126712E+02          3.89498157E+02          5.05747684E+01          3.11747029E+01
       1601.9990          4.70104588E+05          9.95523844E+02          4.92651890E+02          2.46325945E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64672635E+07          6.16823613E+03          3.97765963E+03          1.87308547E+03          5.93699608E+02          3.89874750E+02          5.06279816E+01          3.12063600E+01
       1602.0010          4.70102030E+05          9.95524816E+02          4.92652386E+02          2.46326193E+02          1.00000000E+30          1.00000000E+30          8.25952589E+13          3.64651875E+07          6.16823855E+03          3.97766202E+03          1.87308664E+03          5.93700181E+02          3.89875126E+02          5.06280348E+01          3.12063917E+01
       1700.0000          3.69127977E+05          1.04024327E+03          5.16259642E+02          2.58129821E+02          1.00000000E+30          1.00000000E+30          2.53796451E+07          6.31113158E+06          6.29245319E+03          4.09628907E+03          1.93098791E+03          6.19706922E+02          4.06991721E+02          5.32153320E+01          3.27241633E+01
       1786.9990          3.08845717E+05          1.07977034E+03          5.37083735E+02          2.68541867E+02          1.00000000E+30          1.00000000E+30          9.47526073E+06          3.02223796E+06          6.41082845E+03          4.20384885E+03          1.98331266E+03          6.42719231E+02          4.22135990E+02          5.54967999E+01          3.40629158E+01
       1787.0010          3.08844555E+05          1.07977129E+03          5.37084223E+02          2.68542111E+02          1.00000000E+30          1.14480073E+14          9.47510915E+06          3.02219867E+06          6.41083125E+03          4.20385134E+03          1.98331387E+03          6.42719793E+02          4.22136360E+02          5.54968523E+01          3.40629470E+01
       1800.0000          3.01450315E+05          1.08596677E+03          5.40159088E+02          2.70079544E+02          1.00000000E+30          7.94953171E+08          8.52345670E+06          2.77470891E+06          6.42906620E+03          4.22007202E+03          1.99119305E+03          6.46371508E+02          4.24340573E+02          5.58360524E+01          3.42623653E+01
       1900.0000          2.54610720E+05          1.13089989E+03          5.63961707E+02          2.81980854E+02          1.00000000E+30          2.99540030E+07          4.50438404E+06          1.62511687E+06          6.57336755E+03          4.34593267E+03          2.05224290E+03          6.72519169E+02          4.41745179E+02          5.84400890E+01          3.57905998E+01
       2000.0000          2.20787221E+05          1.17589876E+03          5.87584484E+02          2.93792242E+02          1.00000000E+30          1.12019201E+07          2.87400043E+06          1.09587441E+06          6.72366669E+03          4.47335794E+03          2.11392116E+03          6.98765111E+02          4.59014569E+02          6.10251018E+01          3.73083582E+01
       2100.0000          1.95558157E+05          1.22095458E+03          6.11039552E+02          3.05519776E+02          1.00000000E+30          6.14401282E+06          2.03680609E+06          8.04318052E+05          6.87869314E+03          4.60196004E+03          2.17606439E+03          7.25097885E+02          4.76337956E+02          6.35973899E+01          3.88193969E+01
       2200.0000          1.76256142E+05          1.26530823E+03          6.34424164E+02          3.17212082E+02          1.00000000E+30          3.99149330E+06          1.54417092E+06          6.24872067E+05          7.03747630E+03          4.73144171E+03          2.23597787E+03          7.50967873E+02          4.93359862E+02          6.61526655E+01          4.03177804E+01
       2300.0000          1.61186084E+05          1.30974363E+03          6.57572990E+02          3.28786495E+02          1.00000000E+30          2.85670578E+06          1.22725765E+06          5.05745539E+05          7.19926395E+03          4.85880784E+03          2.29910789E+03          7.76936216E+02          5.10443536E+02          6.86935932E+01          4.18089257E+01
       2400.0000          1.49224249E+05          1.35389383E+03          6.80666383E+02          3.40333192E+02          1.00000000E+30          2.17772580E+06          1.01005554E+06          4.22197471E+05          7.36346556E+03          4.98920289E+03          2.36197186E+03          8.02736640E+02          5.27416784E+02          7.12226171E+01          4.32929584E+01
       2500.0000          1.39599715E+05          1.39777542E+03          7.03625716E+02          3.51812858E+02          1.00000000E+30          1.73577986E+06          8.54027234E+05          3.61119419E+05          7.52961234E+03          5.11912980E+03          2.42699857E+03          8.28379070E+02          5.44286126E+02          7.37386228E+01          4.47692131E+01
       2600.0000          1.31767731E+05          1.44140353E+03          7.26458058E+02          3.63229029E+02          1.00000000E+30          1.43029589E+06          7.37799864E+05          3.14986643E+05          7.69732845E+03          5.25385097E+03          2.48928647E+03          8.53872568E+02          5.61057513E+02          7.62423992E+01          4.62369358E+01
       2700.0000          1.25333979E+05          1.48479202E+03          7.49169902E+02          3.74584951E+02          1.00000000E+30          1.20935822E+06          6.48692169E+05          2.79231276E+05          7.86630990E+03          5.38272280E+03          2.55135019E+03          8.79225423E+02          5.77736391E+02          7.87345794E+01          4.76965738E+01
       2800.0000          1.20007151E+05          1.52795355E+03          7.71845349E+02          3.85922675E+02          1.00000000E+30          1.04386123E+06          5.78769226E+05          2.50926070E+05          8.03630882E+03          5.51614807E+03          2.61540822E+03          9.04683415E+02          5.94327747E+02          8.12169268E+01          4.91521977E+01
       2900.0000          1.15568097E+05          1.57122631E+03          7.94332357E+02          3.97166179E+02          1.00000000E+30          9.16371727E+05          5.22843049E+05          2.28124193E+05          8.20712165E+03          5.64407499E+03          2.67914396E+03          9.29771493E+02          6.10986759E+02          8.36871974E+01          5.05995867E+01
       3000.0000          1.11849408E+05          1.61428310E+03          8.16790938E+02          4.08395469E+02          1.00000000E+30          8.15896035E+05          4.77393708E+05          2.09485740E+05          8.37858021E+03          5.77632488E+03          2.74045710E+03          9.54969566E+02          6.27561540E+02          8.61487829E+01          5.20420299E+01
       3100.0000          1.08721409E+05          1.65681491E+03          8.39148086E+02          4.19574043E+02          1.00000000E+30          7.35203232E+05          4.39960190E+05          1.94060993E+05          8.55027490E+03          5.90797824E+03          2.80363803E+03          9.80045265E+02          6.44055905E+02          8.85992408E+01          5.34779289E+01
       3200.0000          1.06082463E+05          1.69947225E+03          8.61333814E+02          4.30666907E+02          1.00000000E+30          6.69367500E+05          4.08775334E+05          1.81160719E+05          8.72210645E+03          6.03906289E+03          2.86653974E+03          1.00500401E+03          6.60328628E+02          9.10413810E+01          5.49064334E+01
       3300.0000          1.03851950E+05          1.74194088E+03          8.83500962E+02          4.41750481E+02          1.00000000E+30          6.14930378E+05          3.82539036E+05          1.70272773E+05          8.89345951E+03          6.16960518E+03          2.92917523E+03          1.02985087E+03          6.76674644E+02          9.34747867E+01          5.63309882E+01
       3400.0000          1.01965334E+05          1.78422858E+03          9.05578465E+02          4.52789233E+02          1.00000000E+30          5.69401209E+05          3.60277988E+05          1.61010522E+05          9.06435200E+03          6.29963008E+03          2.99349675E+03          1.05459055E+03          6.92950254E+02          9.58994366E+01          5.77505068E+01
       3500.0000          1.00370388E+05          1.82634266E+03          9.27569827E+02          4.63784914E+02          1.00000000E+30          5.30944331E+05          3.41249433E+05          1.53076545E+05          9.23480190E+03          6.43339954E+03          3.05559343E+03          1.07922746E+03          7.09296974E+02          9.83155015E+01          5.91650342E+01
       3600.0000          9.90245419E+04          1.86858745E+03          9.49549092E+02          4.74774546E+02          1.00000000E+30          4.98181713E+05          3.24877607E+05          1.46238936E+05          9.41363830E+03          6.56236357E+03          3.11745922E+03          1.10376571E+03          7.25438136E+02          1.00723732E+02          6.05745603E+01
       3700.0000          9.78928299E+04          1.91036999E+03          9.71376271E+02          4.85688135E+02          1.00000000E+30          4.70058570E+05          3.10710734E+05          1.40314693E+05          9.58302255E+03          6.69087854E+03          3.17910436E+03          1.12820917E+03          7.41516986E+02          1.03125399E+02          6.19778747E+01
       3800.0000          9.69462069E+04          1.95199815E+03          9.93126259E+02          4.96563130E+02          1.00000000E+30          4.45759205E+05          2.98389333E+05          1.35157460E+05          9.76049661E+03          6.82297499E+03          3.24233665E+03          1.15276800E+03          7.57669737E+02          1.05518395E+02          6.33788306E+01
       3900.0000          9.61605249E+04          1.99376456E+03          1.01487147E+03          5.07435735E+02          1.00000000E+30          4.24639244E+05          2.87624683E+05          1.30649167E+05          9.92890230E+03          6.95055781E+03          3.30352841E+03          1.17702916E+03          7.73628814E+02          1.07903346E+02          6.47729493E+01
       4000.0000          9.55154604E+04          2.03509605E+03          1.03647373E+03          5.18236866E+02          1.00000000E+30          4.06187294E+05          2.78182601E+05          1.26693666E+05          1.01051079E+04          7.08162891E+03          3.36626830E+03          1.20140781E+03          7.89532255E+02          1.10283040E+02          6.61639617E+01
       4100.0000          9.49938593E+04          2.07657005E+03          1.05807506E+03          5.29037529E+02          1.00000000E+30          3.89990669E+05          2.69871297E+05          1.23212056E+05          1.02726156E+04          7.20835480E+03          3.42876668E+03          1.22549950E+03          8.05510880E+02          1.12654519E+02          6.75507870E+01
       4200.0000          9.45811495E+04          2.11762481E+03          1.07953915E+03          5.39769575E+02          1.00000000E+30          3.75714432E+05          2.62532783E+05          1.20138954E+05          1.04476401E+04          7.33847343E+03          3.48932541E+03          1.24970986E+03          8.21434700E+02          1.15020646E+02          6.89332414E+01
       4300.0000          9.42648558E+04          2.15882495E+03          1.10100553E+03          5.50502764E+02          1.00000000E+30          3.63083548E+05          2.56035485E+05          1.17419985E+05          1.06220544E+04          7.46812103E+03          3.55138242E+03          1.27364341E+03          8.37178478E+02          1.17380628E+02          7.03119214E+01
       4400.0000          9.40343077E+04          2.19989416E+03          1.12240658E+03          5.61203290E+02          1.00000000E+30          3.51870796E+05          2.50269670E+05          1.15009462E+05          1.07958782E+04          7.59731309E+03          3.61322142E+03          1.29769620E+03          8.52998761E+02          1.19732943E+02          7.16875238E+01
       4500.0000          9.38802586E+04          2.24083585E+03          1.14367885E+03          5.71839424E+02          1.00000000E+30          3.41887088E+05          2.45142821E+05          1.12868955E+05          1.09691309E+04          7.72243315E+03          3.67484946E+03          1.32167308E+03          8.68769239E+02          1.22079667E+02          7.30582271E+01
       4600.0000          9.37947254E+04          2.28138354E+03          1.16495708E+03          5.82478538E+02          1.00000000E+30          3.32973613E+05          2.40576639E+05          1.10965768E+05          1.11343995E+04          7.85079823E+03          3.73627327E+03          1.34557643E+03          8.84491449E+02          1.24421237E+02          7.44259052E+01
       4700.0000          9.37707297E+04          2.32208310E+03          1.18617588E+03          5.93087939E+02          1.00000000E+30          3.24996556E+05          2.36504530E+05          1.09272146E+05          1.13066637E+04          7.97875036E+03          3.79590289E+03          1.36940840E+03          9.00166742E+02          1.26756869E+02          7.57897899E+01
       4800.0000          9.38021882E+04          2.36266598E+03          1.20733683E+03          6.03668415E+02          1.00000000E+30          3.17842562E+05          2.32869549E+05          1.07764156E+05          1.14784097E+04          8.10630241E+03          3.85695514E+03          1.39317096E+03          9.15674981E+02          1.29084834E+02          7.71491062E+01
       4900.0000          9.38837616E+04          2.40313526E+03          1.22844138E+03          6.14220689E+02          1.00000000E+30          3.11414767E+05          2.29622821E+05          1.06421306E+05          1.16496536E+04          8.23346665E+03          3.91782167E+03          1.41686599E+03          9.31261162E+02          1.31409281E+02          7.85064718E+01
       5000.0000          9.40107413E+04          2.44349399E+03          1.24949120E+03          6.24745598E+02          1.00000000E+30          3.05630177E+05          2.26722047E+05          1.05225901E+05          1.18274493E+04          8.36025486E+03          3.98005074E+03          1.44049534E+03          9.46804240E+02          1.33728518E+02          7.98614062E+01
       5100.0000          9.41789702E+04          2.48374509E+03          1.27048786E+03          6.35243930E+02          1.00000000E+30          3.00417529E+05          2.24130726E+05          1.04162507E+05          1.19976388E+04          8.48667826E+03          4.04054440E+03          1.46406077E+03          9.62305366E+02          1.36042293E+02          8.12119725E+01
       5200.0000          9.43847640E+04          2.52389136E+03          1.29143277E+03          6.45716387E+02          1.00000000E+30          2.95715013E+05          2.21816917E+05          1.03217708E+05          1.21673720E+04          8.61609431E+03          4.10086841E+03          1.48756399E+03          9.77883258E+02          1.38350702E+02          8.25603437E+01
       5300.0000          9.46248448E+04          2.56393549E+03          1.31232718E+03          6.56163592E+02          1.00000000E+30          2.91469167E+05          2.19752957E+05          1.02379777E+05          1.23366628E+04          8.74177927E+03          4.16102768E+03          1.51100660E+03          9.93302740E+02          1.40655494E+02          8.39048814E+01
       5400.0000          9.48962841E+04          2.60413238E+03          1.33317205E+03          6.66586024E+02          1.00000000E+30          2.87633240E+05          2.17914384E+05          1.01638427E+05          1.25055245E+04          8.86713043E+03          4.22102692E+03          1.53439013E+03          1.00868342E+03          1.42955114E+02          8.52464908E+01
       5500.0000          9.51964645E+04          2.64397766E+03          1.35396814E+03          6.76984068E+02          1.00000000E+30          2.84166409E+05          2.16279789E+05          1.00984568E+05          1.26739698E+04          8.99215726E+03          4.28087062E+03          1.55771602E+03          1.02402625E+03          1.45249271E+02          8.65845570E+01
       5600.0000          9.55230408E+04          2.68372844E+03          1.37477660E+03          6.87388299E+02          1.00000000E+30          2.81032849E+05          2.14830291E+05          1.00410184E+05          1.28485651E+04          9.11686883E+03          4.34201597E+03          1.58098567E+03          1.03933212E+03          1.47537831E+02          8.79209793E+01
       5700.0000          9.58739045E+04          2.72338706E+03          1.39547906E+03          6.97739529E+02          1.00000000E+30          2.78201060E+05          2.13549109E+05          9.99081881E+04          1.30161200E+04          9.24445746E+03          4.40154332E+03          1.60437558E+03          1.05460190E+03          1.49824247E+02          8.92545752E+01
       5800.0000          9.62471481E+04          2.76295529E+03          1.41613749E+03          7.08068744E+02          1.00000000E+30          2.75643089E+05          2.12421437E+05          9.94722477E+04          1.31832946E+04          9.36852364E+03          4.46092763E+03          1.62753563E+03          1.06994899E+03          1.52103274E+02          9.05842964E+01
       5900.0000          9.66410549E+04          2.80267784E+03          1.43675257E+03          7.18376286E+02          1.00000000E+30          2.73334370E+05          2.11433981E+05          9.90967234E+04          1.33564574E+04          9.49229977E+03          4.52017271E+03          1.65064328E+03          1.08514850E+03          1.54381489E+02          9.19122916E+01
       6000.0000          9.70540628E+04          2.84206881E+03          1.45738011E+03          7.28690056E+02          1.00000000E+30          2.71252891E+05          2.10574967E+05          9.87765953E+04          1.35228107E+04          9.61889383E+03          4.58068019E+03          1.67369954E+03          1.10031428E+03          1.56651904E+02          9.32373350E+01
       6100.0000          9.74847631E+04          2.88137660E+03          1.47790782E+03          7.38953911E+02          1.00000000E+30          2.69379121E+05          2.09833840E+05          9.85073560E+04          1.36888155E+04          9.74207212E+03          4.63963966E+03          1.69687604E+03          1.11555712E+03          1.58920676E+02          9.45603857E+01
       6200.0000          9.79318673E+04          2.92083948E+03          1.49839691E+03          7.49198456E+02          1.00000000E+30          2.67695578E+05          2.09201044E+05          9.82849237E+04          1.38606439E+04          9.86498275E+03          4.69984919E+03          1.71983252E+03          1.13065725E+03          1.61185611E+02          9.58807922E+01
       6300.0000          9.83942034E+04          2.95998045E+03          1.51889863E+03          7.59449317E+02          1.00000000E+30          2.66186642E+05          2.08668043E+05          9.81056760E+04          1.40258892E+04          9.99064855E+03          4.75853671E+03          1.74290848E+03          1.14572577E+03          1.63444294E+02          9.71982125E+01
       6400.0000          9.88707010E+04          2.99928110E+03          1.53930538E+03          7.69652692E+02          1.00000000E+30          2.64838383E+05          2.08227258E+05          9.79663223E+04          1.41968732E+04          1.01130038E+04          4.81710212E+03          1.76576889E+03          1.16087117E+03          1.65700154E+02          9.85133965E+01
       6500.0000          9.93603833E+04          3.03826216E+03          1.55972997E+03          7.79864987E+02          1.00000000E+30          2.63637962E+05          2.07871584E+05          9.78638512E+04          1.43613968E+04          1.02380828E+04          4.87688935E+03          1.78874933E+03          1.17587823E+03          1.67952365E+02          9.98269663E+01
       6600.0000          9.98623538E+04          3.07740586E+03          1.58005794E+03          7.90028968E+02          1.00000000E+30          2.62574117E+05          2.07594817E+05          9.77955840E+04          1.45315724E+04          1.03599085E+04          4.93520155E+03          1.81151715E+03          1.19096170E+03          1.70200608E+02          1.01137324E+02
       6700.0000          1.00375787E+05          3.11623408E+03          1.60040756E+03          8.00203781E+02          1.00000000E+30          2.61636435E+05          2.07391160E+05          9.77590429E+04          1.46954094E+04          1.04844250E+04          4.99472138E+03          1.83440592E+03          1.20590954E+03          1.72446008E+02          1.02446426E+02
       6800.0000          1.00899929E+05          3.15522613E+03          1.62066039E+03          8.10330193E+02          1.00000000E+30          2.60815780E+05          2.07255475E+05          9.77520121E+04          1.48648104E+04          1.06057453E+04          5.05411050E+03          1.85708496E+03          1.22093367E+03          1.74686513E+02          1.03752565E+02
       6900.0000          1.01434081E+05          3.19390766E+03          1.64093643E+03          8.20468215E+02          1.00000000E+30          2.60103478E+05          2.07182975E+05          9.77724368E+04          1.50338282E+04          1.07297221E+04          5.11205498E+03          1.87988527E+03          1.23582460E+03          1.76924276E+02          1.05056702E+02
       7000.0000          1.01977602E+05          3.23275358E+03          1.66111772E+03          8.30558861E+02          1.00000000E+30          2.59491939E+05          2.07169366E+05          9.78184665E+04          1.51966518E+04          1.08534344E+04          5.17119251E+03          1.90247931E+03          1.25079156E+03          1.79158163E+02          1.06358539E+02
       7100.0000          1.02529899E+05          3.27129404E+03          1.68132178E+03          8.40660892E+02          1.00000000E+30          2.58974067E+05          2.07210671E+05          9.78883878E+04          1.53649415E+04          1.09740179E+04          5.22891093E+03          1.92519406E+03          1.26573187E+03          1.81387688E+02          1.07658313E+02
       7200.0000          1.03090423E+05          3.30999890E+03          1.70143634E+03          8.50718172E+02          1.00000000E+30          2.58543526E+05          2.07303284E+05          9.79806358E+04          1.55271571E+04          1.10972217E+04          5.28780668E+03          1.94770681E+03          1.28053973E+03          1.83616665E+02          1.08955807E+02
       7300.0000          1.03658668E+05          3.34863418E+03          1.72157007E+03          8.60785036E+02          1.00000000E+30          2.58194378E+05          2.07443863E+05          9.80937790E+04          1.56947476E+04          1.12173533E+04          5.34658351E+03          1.97033867E+03          1.29542569E+03          1.85840972E+02          1.10252650E+02
       7400.0000          1.04234162E+05          3.38697206E+03          1.74167441E+03          8.70837206E+02          1.00000000E+30          2.57921321E+05          2.07629352E+05          9.82264894E+04          1.58619899E+04          1.13400682E+04          5.40397182E+03          1.99293194E+03          1.31018245E+03          1.88060777E+02          1.11545786E+02
       7500.0000          1.04816468E+05          3.42547483E+03          1.76168604E+03          8.80843020E+02          1.00000000E+30          2.57719382E+05          2.07856952E+05          9.83775630E+04          1.60233012E+04          1.14625420E+04          5.46252041E+03          2.01532552E+03          1.32501558E+03          1.90276738E+02          1.12836691E+02
       7600.0000          1.05405181E+05          3.46391013E+03          1.78172259E+03          8.90861296E+02          1.00000000E+30          2.57584077E+05          2.08124048E+05          9.85458667E+04          1.61898843E+04          1.15847788E+04          5.52095635E+03          2.03783995E+03          1.33982429E+03          1.92493235E+02          1.14128389E+02
       7700.0000          1.05999922E+05          3.50205649E+03          1.80173070E+03          9.00865349E+02          1.00000000E+30          2.57511202E+05          2.08428269E+05          9.87303663E+04          1.63561378E+04          1.17040227E+04          5.57803436E+03          2.06031718E+03          1.35460802E+03          1.94703298E+02          1.15415956E+02
       7800.0000          1.06600341E+05          3.54036706E+03          1.82164761E+03          9.10823803E+02          1.00000000E+30          2.57496953E+05          2.08767384E+05          9.89301056E+04          1.65220675E+04          1.18258059E+04          5.63625443E+03          2.08259863E+03          1.36926415E+03          1.96909795E+02          1.16700483E+02
       7900.0000          1.07206108E+05          3.57861399E+03          1.84159052E+03          9.20795258E+02          1.00000000E+30          2.57537764E+05          2.09139347E+05          9.91441899E+04          1.66822335E+04          1.19473642E+04          5.69436763E+03          2.10500076E+03          1.38399910E+03          1.99116499E+02          1.17985912E+02
       8000.0000          1.07816918E+05          3.61657646E+03          1.86150564E+03          9.30752821E+02          1.00000000E+30          2.57630363E+05          2.09542270E+05          9.93717966E+04          1.68475519E+04          1.20687016E+04          5.75237590E+03          2.12736753E+03          1.39871036E+03          2.01316185E+02          1.19268115E+02
       8100.0000          1.08432486E+05          3.65470430E+03          1.88138848E+03          9.40694242E+02          1.00000000E+30          2.57771711E+05          2.09974379E+05          9.96121657E+04          1.70125632E+04          1.21871257E+04          5.80906200E+03          2.14969844E+03          1.41329678E+03          2.03517740E+02          1.20548848E+02
