#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   O-K-shell   Valence  Total
       8600.0000          1.00000000E+30          5.45431669E+04          4.44570737E+04          2.15099072E+04          3.62528718E+03          2.32011999E+03          1.12022313E+03          1.78491663E+04          9.28432366E+01          7.99122981E+01
       8700.0000          1.00000000E+30          5.48207394E+04          4.47179384E+04          2.16385691E+04          3.65996306E+03          2.34268852E+03          1.13104012E+03          1.79953269E+04          9.37702411E+01          8.07038647E+01
       8800.0000          1.00000000E+30          5.51005113E+04          4.49799723E+04          2.17677553E+04          3.69458543E+03          2.36522396E+03          1.14193206E+03          1.81412446E+04          9.46921033E+01          8.14919273E+01
       8900.0000          1.00000000E+30          5.53823695E+04          4.52431120E+04          2.18974375E+04          3.72915507E+03          2.38772696E+03          1.15280840E+03          1.82869235E+04          9.56149807E+01          8.22805872E+01
       9000.0000          1.00000000E+30          5.56662087E+04          4.55072973E+04          2.20275885E+04          3.76367265E+03          2.41019785E+03          1.16366928E+03          1.84323674E+04          9.65383759E+01          8.30694772E+01
       9100.0000          1.00000000E+30          5.59519274E+04          4.57724722E+04          2.21581824E+04          3.79813884E+03          2.43263692E+03          1.17451483E+03          1.85775802E+04          9.74605012E+01          8.38572748E+01
       9200.0000          1.00000000E+30          5.62394314E+04          4.60385839E+04          2.22891951E+04          3.83255430E+03          2.45504448E+03          1.18534521E+03          1.87225656E+04          9.83780878E+01          8.46415620E+01
       9300.0000          1.00000000E+30          5.65286310E+04          4.63055815E+04          2.24206038E+04          3.86691974E+03          2.47742091E+03          1.19616059E+03          1.88673273E+04          9.92951311E+01          8.54252987E+01
       9400.0000          1.00000000E+30          5.68194427E+04          4.65734180E+04          2.25523871E+04          3.90123589E+03          2.49976661E+03          1.20696117E+03          1.90118691E+04          1.00213846E+02          8.62101260E+01
       9500.0000          1.00000000E+30          5.71117872E+04          4.68420491E+04          2.26845243E+04          3.93550348E+03          2.52208200E+03          1.21774716E+03          1.91561943E+04          1.01130482E+02          8.69932692E+01
       9600.0000          1.00000000E+30          5.74055886E+04          4.71114319E+04          2.28169967E+04          3.96924902E+03          2.54417753E+03          1.22851873E+03          1.93003065E+04          1.02045486E+02          8.77746044E+01
       9662.9990          1.00000000E+30          5.75913968E+04          4.72815084E+04          2.29006165E+04          3.99108229E+03          2.55832164E+03          1.23526467E+03          1.93863952E+04          1.02621953E+02          8.82670977E+01
       9663.0010          7.43082299E+15          5.75914027E+04          4.72815138E+04          2.29006192E+04          3.99108298E+03          2.55832209E+03          1.23526489E+03          1.93863983E+04          1.02621970E+02          8.82671128E+01
       9700.0000          2.48115163E+10          5.77007762E+04          4.73815266E+04          2.29497856E+04          4.00342354E+03          2.56643396E+03          1.23927610E+03          1.94442091E+04          1.02959811E+02          8.85557548E+01
       9800.0000          3.49808762E+09          5.79972829E+04          4.76522957E+04          2.30828741E+04          4.03755161E+03          2.58866150E+03          1.25001946E+03          1.95879054E+04          1.03873056E+02          8.93359660E+01
       9900.0000          1.52684842E+09          5.82950458E+04          4.79237027E+04          2.32162457E+04          4.07163381E+03          2.61086048E+03          1.26074902E+03          1.97313987E+04          1.04784897E+02          9.01150004E+01
      10000.0000          8.93773474E+08          5.85940036E+04          4.81957143E+04          2.33498851E+04          4.10567077E+03          2.63303125E+03          1.27146498E+03          1.98746922E+04          1.05695501E+02          9.08929832E+01
      11000.0000          1.06157438E+08          6.16380860E+04          5.09427309E+04          2.46981223E+04          4.44412557E+03          2.85344433E+03          1.37791360E+03          2.13087049E+04          1.14742030E+02          9.86223626E+01
      12000.0000          4.44508325E+07          6.47538361E+04          5.37125607E+04          2.60568889E+04          4.77860723E+03          3.07137319E+03          1.48325240E+03          2.27352412E+04          1.23703636E+02          1.06277499E+02
      13000.0000          2.57425565E+07          6.79138444E+04          5.64768284E+04          2.74113167E+04          5.10996741E+03          3.28725528E+03          1.58760188E+03          2.41445991E+04          1.32579673E+02          1.13859107E+02
      14000.0000          1.74164162E+07          7.10799812E+04          5.92811070E+04          2.87836722E+04          5.43852813E+03          3.50128693E+03          1.69105697E+03          2.55487548E+04          1.41376023E+02          1.21373342E+02
      15000.0000          1.29238602E+07          7.42362931E+04          6.21175141E+04          3.01704283E+04          5.76415340E+03          3.71348627E+03          1.79362884E+03          2.69384869E+04          1.50103719E+02          1.28828180E+02
      16000.0000          1.01998344E+07          7.74502075E+04          6.49288727E+04          3.15447545E+04          6.08749294E+03          3.92416699E+03          1.89546582E+03          2.83245409E+04          1.58766929E+02          1.36227993E+02
      17000.0000          8.41447602E+06          8.07126050E+04          6.77174922E+04          3.29078024E+04          6.40833872E+03          4.13313569E+03          1.99655166E+03          2.96981452E+04          1.67372863E+02          1.43577547E+02
      18000.0000          7.17801444E+06          8.38795817E+04          7.05332323E+04          3.42831656E+04          6.72689226E+03          4.34096511E+03          2.09694049E+03          3.10603599E+04          1.75921745E+02          1.50878387E+02
      19000.0000          6.28615391E+06          8.70931901E+04          7.32801977E+04          3.56256196E+04          7.04366675E+03          4.54729737E+03          2.19668224E+03          3.24206605E+04          1.84418217E+02          1.58133427E+02
      20000.0000          5.62260635E+06          9.02841223E+04          7.60989125E+04          3.70015793E+04          7.35808557E+03          4.75252840E+03          2.29589046E+03          3.37708214E+04          1.92869826E+02          1.65350578E+02
      21000.0000          5.11683209E+06          9.35157788E+04          7.88522232E+04          3.83462835E+04          7.67134382E+03          4.95658143E+03          2.39453037E+03          3.51115573E+04          2.01273920E+02          1.72526566E+02
      22000.0000          4.72379682E+06          9.66641764E+04          8.15878144E+04          3.96822833E+04          7.98247429E+03          5.15966499E+03          2.49269961E+03          3.64515382E+04          2.09637150E+02          1.79667038E+02
      23000.0000          4.41355793E+06          9.98526893E+04          8.43478160E+04          4.10295316E+04          8.29230162E+03          5.36155156E+03          2.59029475E+03          3.77750647E+04          2.17966964E+02          1.86777749E+02
      24000.0000          4.16553045E+06          1.03021041E+05          8.70901895E+04          4.23681710E+04          8.60018490E+03          5.56261234E+03          2.68749205E+03          3.90985861E+04          2.26242267E+02          1.93843864E+02
      25000.0000          3.96516629E+06          1.06170493E+05          8.98160227E+04          4.36987317E+04          8.90691689E+03          5.76269181E+03          2.78421454E+03          4.04145322E+04          2.34491033E+02          2.00885590E+02
      26000.0000          3.80194225E+06          1.09302204E+05          9.25263104E+04          4.50216982E+04          9.21222894E+03          5.96189576E+03          2.88051573E+03          4.17233189E+04          2.42704078E+02          2.07896498E+02
      27000.0000          3.66808879E+06          1.12470248E+05          9.52595693E+04          4.63553231E+04          9.51619486E+03          6.16026605E+03          2.97640844E+03          4.30327014E+04          2.50877235E+02          2.14874678E+02
      28000.0000          3.55777307E+06          1.15568169E+05          9.79404880E+04          4.76639567E+04          9.81918640E+03          6.35791721E+03          3.07196553E+03          4.43281426E+04          2.59030148E+02          2.21833367E+02
      29000.0000          3.46654748E+06          1.18702168E+05          1.00644571E+05          4.89833683E+04          1.01205977E+04          6.55464432E+03          3.16706774E+03          4.56246377E+04          2.67156779E+02          2.28768884E+02
      30000.0000          3.39097164E+06          1.21769936E+05          1.03334908E+05          5.02791717E+04          1.04211690E+04          6.75081339E+03          3.26190680E+03          4.69080110E+04          2.75237084E+02          2.35666694E+02
      31000.0000          3.32835323E+06          1.24873247E+05          1.05976953E+05          5.15857482E+04          1.07205778E+04          6.94611096E+03          3.35631022E+03          4.81927883E+04          2.83307674E+02          2.42553519E+02
      32000.0000          3.27655872E+06          1.27961943E+05          1.08642207E+05          5.28862432E+04          1.10185891E+04          7.14080374E+03          3.45044549E+03          4.94720624E+04          2.91347676E+02          2.49414785E+02
      33000.0000          3.23388064E+06          1.31036689E+05          1.11295533E+05          5.41809282E+04          1.13158642E+04          7.33484652E+03          3.54424312E+03          5.07460563E+04          2.99342262E+02          2.56239384E+02
      34000.0000          3.19894029E+06          1.34098109E+05          1.13937453E+05          5.54700573E+04          1.16121251E+04          7.52827331E+03          3.63775216E+03          5.20149815E+04          3.07322254E+02          2.63050083E+02
      35000.0000          3.17061242E+06          1.37193003E+05          1.16601554E+05          5.67538677E+04          1.19077840E+04          7.72107768E+03          3.73097639E+03          5.32790382E+04          3.15295052E+02          2.69852896E+02
      36000.0000          3.14797258E+06          1.40228688E+05          1.19221561E+05          5.80480259E+04          1.22020816E+04          7.91337239E+03          3.82393766E+03          5.45384126E+04          3.23222509E+02          2.76619395E+02
      37000.0000          3.13025401E+06          1.43252683E+05          1.21831534E+05          5.93215981E+04          1.24955071E+04          8.10507493E+03          3.91660378E+03          5.57932787E+04          3.31155236E+02          2.83386301E+02
      38000.0000          3.11681734E+06          1.46309848E+05          1.24431874E+05          6.05904755E+04          1.27880487E+04          8.29626140E+03          4.00903730E+03          5.70502735E+04          3.39050041E+02          2.90123110E+02
      39000.0000          3.10712665E+06          1.49311075E+05          1.27054280E+05          6.18697021E+04          1.30801277E+04          8.48672925E+03          4.10114591E+03          5.82965427E+04          3.46895928E+02          2.96821100E+02
      40000.0000          3.10072665E+06          1.52345270E+05          1.29635921E+05          6.31294737E+04          1.33709890E+04          8.67684597E+03          4.19306130E+03          5.95450789E+04          3.54776938E+02          3.03542214E+02
      41000.0000          3.09723081E+06          1.55325427E+05          1.32239587E+05          6.43995836E+04          1.36614061E+04          8.86635609E+03          4.28468397E+03          6.07833370E+04          3.62592255E+02          3.10212571E+02
      42000.0000          3.09630923E+06          1.58338231E+05          1.34834254E+05          6.56653201E+04          1.39506712E+04          9.05559946E+03          4.37617787E+03          6.20239820E+04          3.70420365E+02          3.16890703E+02
      43000.0000          3.09767804E+06          1.61298829E+05          1.37390037E+05          6.69124974E+04          1.42394559E+04          9.24427604E+03          4.46736800E+03          6.32608836E+04          3.78201378E+02          3.23530844E+02
      44000.0000          3.10109224E+06          1.64291656E+05          1.39967775E+05          6.81699970E+04          1.45275932E+04          9.43228528E+03          4.55825519E+03          6.44879944E+04          3.86001267E+02          3.30182260E+02
      45000.0000          3.10633863E+06          1.67274820E+05          1.42537347E+05          6.94235270E+04          1.48147389E+04          9.62017988E+03          4.64912472E+03          6.57176863E+04          3.93764788E+02          3.36806178E+02
      46000.0000          3.11323183E+06          1.70248614E+05          1.45099001E+05          7.06732047E+04          1.51013843E+04          9.80736396E+03          4.73959807E+03          6.69439574E+04          4.01486408E+02          3.43395943E+02
      47000.0000          3.12160990E+06          1.73213318E+05          1.47652969E+05          7.19053867E+04          1.53873975E+04          9.99434899E+03          4.83000916E+03          6.81668937E+04          4.09209835E+02          3.49985526E+02
      48000.0000          3.13132994E+06          1.76169203E+05          1.50199472E+05          7.31478023E+04          1.56728951E+04          1.01808360E+04          4.92019062E+03          6.93865711E+04          4.16935629E+02          3.56574807E+02
      49000.0000          3.14226638E+06          1.79116526E+05          1.52738723E+05          7.43866946E+04          1.59576677E+04          1.03666889E+04          5.01012668E+03          7.06030713E+04          4.24622791E+02          3.63133122E+02
      50000.0000          3.15430807E+06          1.82055530E+05          1.55270928E+05          7.56221616E+04          1.62417613E+04          1.05523212E+04          5.09981718E+03          7.18164785E+04          4.32311822E+02          3.69690631E+02
