#Energy      Zn-K-shell   Zn-L1-shell   Zn-L2-shell   Zn-L3-shell   Zn-M1-shell   Zn-M2-shell   Zn-M3-shell   O-K-shell   Valence  Total
       8600.0000          1.00000000E+30          1.06562744E+06          3.43601798E+06          1.87682613E+06          7.24614873E+06          2.65542334E+07          1.45556089E+07          1.11228190E+07          5.66651204E+07          4.72996352E+05
       8700.0000          1.00000000E+30          1.09434898E+06          3.56283640E+06          1.94804186E+06          7.46412910E+06          2.75137684E+07          1.50824543E+07          1.14908884E+07          5.87571990E+07          4.88170900E+05
       8800.0000          1.00000000E+30          1.12724319E+06          3.69693538E+06          2.03051016E+06          7.66431145E+06          2.85215669E+07          1.57072756E+07          1.19011666E+07          6.08284559E+07          5.05109875E+05
       8900.0000          1.00000000E+30          1.15470147E+06          3.83658600E+06          2.10444134E+06          7.89400646E+06          2.95683077E+07          1.62418217E+07          1.23246791E+07          6.30117515E+07          5.20579957E+05
       9000.0000          1.00000000E+30          1.18856036E+06          3.99006085E+06          2.18278580E+06          8.08530792E+06          3.07380752E+07          1.68307998E+07          1.27606390E+07          6.50813945E+07          5.37788459E+05
       9100.0000          1.00000000E+30          1.21763016E+06          4.15632626E+06          2.26444378E+06          8.32193047E+06          3.17743887E+07          1.75036981E+07          1.32414710E+07          6.73138996E+07          5.54748933E+05
       9200.0000          1.00000000E+30          1.25211707E+06          4.29283732E+06          2.35387032E+06          8.52390887E+06          3.28741943E+07          1.81135190E+07          1.36694891E+07          6.96908388E+07          5.72451155E+05
       9300.0000          1.00000000E+30          1.28326996E+06          4.43972631E+06          2.43980835E+06          8.76513540E+06          3.41120381E+07          1.87525305E+07          1.41812650E+07          7.20550208E+07          5.89799946E+05
       9400.0000          1.00000000E+30          1.31914945E+06          4.59762852E+06          2.52471645E+06          8.98183204E+06          3.52802354E+07          1.94855251E+07          1.46235628E+07          7.44148048E+07          6.08097473E+05
       9500.0000          1.00000000E+30          1.34987729E+06          4.77134105E+06          2.62268560E+06          9.23296794E+06          3.64561921E+07          2.01081466E+07          1.51573391E+07          7.69212739E+07          6.26517321E+05
       9600.0000          1.00000000E+30          1.38688906E+06          4.93070840E+06          2.71186852E+06          9.44656612E+06          3.77975438E+07          2.08877989E+07          1.56280349E+07          7.93661353E+07          6.45421199E+05
       9662.9990          1.00000000E+30          1.41126651E+06          5.04627127E+06          2.77673714E+06          9.60825838E+06          3.84989062E+07          2.12526369E+07          1.59775742E+07          8.08329597E+07          6.58350290E+05
       9663.0010          1.04101565E+05          1.41126730E+06          5.04627503E+06          2.77673925E+06          9.60826360E+06          3.84989329E+07          2.12526523E+07          1.59775856E+07          8.08330140E+07          8.98880380E+04
       9700.0000          1.05027995E+05          1.41809722E+06          5.11670476E+06          2.81630343E+06          9.70583095E+06          3.89990903E+07          2.15409700E+07          1.61293375E+07          8.18501061E+07          9.06925265E+04
       9800.0000          1.07616470E+05          1.45563347E+06          5.27972085E+06          2.90519060E+06          9.92197563E+06          4.04182980E+07          2.22556861E+07          1.66867388E+07          8.44657655E+07          9.29792616E+04
       9900.0000          1.10335758E+05          1.49090026E+06          5.47529577E+06          3.01529822E+06          1.01851539E+07          4.17150673E+07          2.30748403E+07          1.72098719E+07          8.69766512E+07          9.53892977E+04
      10000.0000          1.13196032E+05          1.53028664E+06          5.65091877E+06          3.10699550E+06          1.04285048E+07          4.32402550E+07          2.37909018E+07          1.78066243E+07          8.97953815E+07          9.78965289E+04
      11000.0000          1.44136922E+05          1.92864730E+06          7.78077428E+06          4.31367574E+06          1.32020538E+07          5.90327655E+07          3.27849162E+07          2.40044392E+07          1.19855071E+08          1.25158353E+05
      12000.0000          1.80255935E+05          2.39317591E+06          1.04453775E+07          5.78570757E+06          1.63479530E+07          7.84825668E+07          4.35985429E+07          3.15384214E+07          1.56027373E+08          1.57008976E+05
      13000.0000          2.22775984E+05          2.93336689E+06          1.37236098E+07          7.62220331E+06          2.00313146E+07          1.02736191E+08          5.71126351E+07          4.07399909E+07          1.97920128E+08          1.94531888E+05
      14000.0000          2.69890098E+05          3.53491041E+06          1.77430580E+07          9.86202157E+06          2.41208698E+07          1.31378642E+08          7.35361789E+07          5.13860370E+07          2.46620284E+08          2.36292260E+05
      15000.0000          3.24093225E+05          4.20095521E+06          2.24242636E+07          1.25799038E+07          2.87193874E+07          1.65720523E+08          9.32662989E+07          6.42223304E+07          3.01795732E+08          2.84242737E+05
      16000.0000          3.86866085E+05          4.96446384E+06          2.80216575E+07          1.57661081E+07          3.38834614E+07          2.06507728E+08          1.16252118E+08          7.89464628E+07          3.65266740E+08          3.39699164E+05
      17000.0000          4.55360694E+05          5.80400070E+06          3.46663059E+07          1.94538147E+07          3.96602917E+07          2.53987734E+08          1.43309221E+08          9.58902500E+07          4.36907767E+08          4.00407910E+05
      18000.0000          5.30949483E+05          6.74259975E+06          4.22013254E+07          2.38641054E+07          4.59942525E+07          3.08403360E+08          1.74698451E+08          1.14829802E+08          5.16118952E+08          4.67577355E+05
      19000.0000          6.17416117E+05          7.76552526E+06          5.10102257E+07          2.89512709E+07          5.30943928E+07          3.73252484E+08          2.10945312E+08          1.36801055E+08          6.04914975E+08          5.44132011E+05
      20000.0000          7.09251727E+05          8.90945013E+06          6.11303023E+07          3.47830900E+07          6.07101066E+07          4.46800983E+08          2.52842535E+08          1.61916688E+08          7.03979888E+08          6.25959865E+05
      21000.0000          8.12839408E+05          1.01401520E+07          7.26770237E+07          4.13471243E+07          6.92076483E+07          5.25690744E+08          3.00267490E+08          1.88786549E+08          8.12637319E+08          7.17860871E+05
      22000.0000          9.24389110E+05          1.14706083E+07          8.55077537E+07          4.86965549E+07          7.83277392E+07          6.20718487E+08          3.53695004E+08          2.19649581E+08          9.30589655E+08          8.16968414E+05
      23000.0000          1.04667723E+06          1.29183733E+07          9.99667458E+07          5.70954177E+07          8.81108042E+07          7.22895393E+08          4.15022869E+08          2.53798301E+08          1.05981129E+09          9.25619745E+05
      24000.0000          1.17574756E+06          1.44954051E+07          1.16731991E+08          6.69539365E+07          9.87249489E+07          8.43116278E+08          4.82585926E+08          2.91216370E+08          1.20144030E+09          1.04094455E+06
      25000.0000          1.32027550E+06          1.61839840E+07          1.34572445E+08          7.72626774E+07          1.10224563E+08          9.69044794E+08          5.58661107E+08          3.34069844E+08          1.35183507E+09          1.16930563E+06
      26000.0000          1.48138551E+06          1.80301521E+07          1.55006680E+08          8.90614987E+07          1.22494738E+08          1.11302710E+09          6.44804321E+08          3.79218388E+08          1.51733921E+09          1.31217256E+06
      27000.0000          1.64260488E+06          1.99485264E+07          1.77711731E+08          1.02207366E+08          1.35821433E+08          1.27028973E+09          7.35051611E+08          4.27200808E+08          1.69700664E+09          1.45609232E+06
      28000.0000          1.82543811E+06          2.20229166E+07          2.01586064E+08          1.16439504E+08          1.49948030E+08          1.44508902E+09          8.38049734E+08          4.81489190E+08          1.88574319E+09          1.61830323E+06
      29000.0000          2.01488238E+06          2.43058962E+07          2.28664450E+08          1.32640905E+08          1.65049921E+08          1.63964724E+09          9.50344541E+08          5.39111545E+08          2.08974869E+09          1.78757886E+06
      30000.0000          2.21453602E+06          2.66656641E+07          2.59468369E+08          1.50786922E+08          1.81542589E+08          1.84690234E+09          1.07398112E+09          6.04104265E+08          2.31147234E+09          1.96611187E+06
      31000.0000          2.43782189E+06          2.92040907E+07          2.91542988E+08          1.69752842E+08          1.98340201E+08          2.07595551E+09          1.21342720E+09          6.70624553E+08          2.54394147E+09          2.16451688E+06
      32000.0000          2.67860896E+06          3.19787980E+07          3.27337102E+08          1.89987262E+08          2.16488105E+08          2.32353259E+09          1.35928346E+09          7.43307113E+08          2.79464177E+09          2.37865469E+06
      33000.0000          2.92124270E+06          3.47582883E+07          3.64823453E+08          2.13474523E+08          2.36482674E+08          2.59005284E+09          1.52082141E+09          8.21974934E+08          3.06371670E+09          2.59517216E+06
      34000.0000          3.17820045E+06          3.76687351E+07          4.06175865E+08          2.38030161E+08          2.56219835E+08          2.89822695E+09          1.69257355E+09          9.06608021E+08          3.33898654E+09          2.82410029E+06
      35000.0000          3.46126059E+06          4.09365060E+07          4.50258545E+08          2.64204942E+08          2.78452631E+08          3.20515042E+09          1.88169518E+09          9.97533966E+08          3.64448247E+09          3.07637775E+06
      36000.0000          3.74869205E+06          4.42421346E+07          4.98405473E+08          2.93140469E+08          3.00288250E+08          3.54214274E+09          2.08476501E+09          1.09642132E+09          3.95212002E+09          3.33291633E+06
      37000.0000          4.06118748E+06          4.79057732E+07          5.50473151E+08          3.24514106E+08          3.24713830E+08          3.90268885E+09          2.31265509E+09          1.19614022E+09          4.28731055E+09          3.61215040E+06
      38000.0000          4.39388739E+06          5.17169001E+07          6.06571335E+08          3.58577242E+08          3.50557247E+08          4.29212499E+09          2.55882689E+09          1.30504417E+09          4.63332054E+09          3.90898590E+06
      39000.0000          4.74415535E+06          5.54721963E+07          6.69316827E+08          3.93574945E+08          3.76484919E+08          4.71984602E+09          2.79865099E+09          1.42179396E+09          5.00300895E+09          4.21983391E+06
      40000.0000          5.11633010E+06          5.96559236E+07          7.30994061E+08          4.33278799E+08          4.04360600E+08          5.18234022E+09          3.06972444E+09          1.54743619E+09          5.39452212E+09          4.55135595E+06
      41000.0000          5.48597659E+06          6.40136564E+07          8.01562251E+08          4.74370189E+08          4.33795252E+08          5.64593558E+09          3.36209799E+09          1.67484196E+09          5.81194184E+09          4.88259419E+06
      42000.0000          5.90279760E+06          6.86661664E+07          8.73867123E+08          5.19700429E+08          4.65182148E+08          6.17314881E+09          3.66923971E+09          1.81428104E+09          6.24681951E+09          5.25380004E+06
      43000.0000          6.30009123E+06          7.31333292E+07          9.53622918E+08          5.65566384E+08          4.97626729E+08          6.70678969E+09          4.00664713E+09          1.96233018E+09          6.69911780E+09          5.60898470E+06
      44000.0000          6.78309625E+06          7.81976190E+07          1.03377545E+09          6.17315198E+08          5.30973689E+08          7.28235025E+09          4.35410723E+09          2.11853212E+09          7.17656696E+09          6.03637475E+06
      45000.0000          7.24201395E+06          8.35742757E+07          1.12406014E+09          6.72376825E+08          5.64054740E+08          7.89715079E+09          4.74038368E+09          2.28410998E+09          7.64697710E+09          6.44726741E+06
      46000.0000          7.68054609E+06          8.86161010E+07          1.21967041E+09          7.25682039E+08          6.01081545E+08          8.55324333E+09          5.14692851E+09          2.44685591E+09          8.17093667E+09          6.84052734E+06
      47000.0000          8.18235624E+06          9.47438409E+07          1.32107481E+09          7.86932912E+08          6.40067438E+08          9.25063916E+09          5.55616489E+09          2.62982278E+09          8.71916471E+09          7.29171029E+06
      48000.0000          8.76400134E+06          1.00508194E+08          1.41698089E+09          8.52282709E+08          6.79546778E+08          9.99532784E+09          6.01202122E+09          2.81475826E+09          9.28352428E+09          7.80441803E+06
      49000.0000          9.30502301E+06          1.06382693E+08          1.52824105E+09          9.18140051E+08          7.20813007E+08          1.07480437E+10          6.49312827E+09          3.01692330E+09          9.87274929E+09          8.28641210E+06
      50000.0000          9.83212161E+06          1.12701950E+08          1.64588844E+09          9.91216048E+08          7.64576247E+08          1.15630036E+10          7.00660231E+09          3.23241603E+09          1.04724848E+10          8.76126112E+06
