#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   Valence  Total
       5800.0000          1.00000000E+30          9.28025320E+04          7.29632301E+04          3.49459982E+04          5.04227943E+03          3.28316303E+03          1.57604184E+03          3.08997846E+02          1.97614494E+02          1.45426148E+02          6.11117194E+01
       5900.0000          1.00000000E+30          9.28640490E+04          7.31874079E+04          3.50671203E+04          5.11037366E+03          3.32941631E+03          1.59803617E+03          3.13533470E+02          2.00517139E+02          1.47599294E+02          6.20100920E+01
       6000.0000          1.00000000E+30          9.29569385E+04          7.34288920E+04          3.51959975E+04          5.17961704E+03          3.37502264E+03          1.62022574E+03          3.18067801E+02          2.03413852E+02          1.49770169E+02          6.29076724E+01
       6100.0000          1.00000000E+30          9.30787901E+04          7.36863831E+04          3.53320545E+04          5.24738620E+03          3.42052768E+03          1.64211919E+03          3.22585333E+02          2.06309687E+02          1.51935331E+02          6.38027931E+01
       6200.0000          1.00000000E+30          9.32274185E+04          7.39587147E+04          3.54747658E+04          5.31500659E+03          3.46645974E+03          1.66420759E+03          3.27093380E+02          2.09195205E+02          1.54097317E+02          6.46964054E+01
       6300.0000          1.00000000E+30          9.34008519E+04          7.42448137E+04          3.56236550E+04          5.38375485E+03          3.51176381E+03          1.68600438E+03          3.31600937E+02          2.12080314E+02          1.56255980E+02          6.55888706E+01
       6400.0000          1.00000000E+30          9.35972901E+04          7.45437061E+04          3.57782843E+04          5.45107263E+03          3.55749305E+03          1.70775611E+03          3.36091889E+02          2.14954163E+02          1.58411123E+02          6.64788462E+01
       6500.0000          1.00000000E+30          9.38150966E+04          7.48545066E+04          3.59382579E+04          5.51950790E+03          3.60260447E+03          1.72970030E+03          3.40583002E+02          2.17822764E+02          1.60561672E+02          6.73677492E+01
       6600.0000          1.00000000E+30          9.40527839E+04          7.51763978E+04          3.61032106E+04          5.58653672E+03          3.64813947E+03          1.75136158E+03          3.45057518E+02          2.20691323E+02          1.62708549E+02          6.82548522E+01
       6700.0000          1.00000000E+30          9.43089849E+04          7.55086358E+04          3.62728086E+04          5.65467181E+03          3.69306624E+03          1.77321466E+03          3.49532306E+02          2.23549822E+02          1.64851618E+02          6.91405680E+01
       6800.0000          1.00000000E+30          9.45824601E+04          7.58505367E+04          3.64467448E+04          5.72142435E+03          3.73841458E+03          1.79478923E+03          3.53990498E+02          2.26408152E+02          1.66992128E+02          7.00246765E+01
       6900.0000          1.00000000E+30          9.48720617E+04          7.62014691E+04          3.66247367E+04          5.78927125E+03          3.78316439E+03          1.81655465E+03          3.58449289E+02          2.29256650E+02          1.69129049E+02          7.09074728E+01
       7000.0000          1.00000000E+30          9.51767420E+04          7.65608551E+04          3.68065247E+04          5.85575934E+03          3.82833304E+03          1.83827746E+03          3.62891879E+02          2.32105245E+02          1.71263032E+02          7.17889982E+01
       7100.0000          1.00000000E+30          9.54955339E+04          7.69281591E+04          3.69918679E+04          5.92332929E+03          3.87291317E+03          1.85972704E+03          3.67334936E+02          2.34949466E+02          1.73392816E+02          7.26689163E+01
       7200.0000          1.00000000E+30          9.58275509E+04          7.73028877E+04          3.71805458E+04          5.99076384E+03          3.91790858E+03          1.88136709E+03          3.71762961E+02          2.37783756E+02          1.75519171E+02          7.35471028E+01
       7300.0000          1.00000000E+30          9.61719721E+04          7.76845838E+04          3.73723520E+04          6.05686752E+03          3.96282013E+03          1.90273822E+03          3.76192527E+02          2.40618169E+02          1.77642393E+02          7.44241625E+01
       7400.0000          1.00000000E+30          9.65280403E+04          7.80728254E+04          3.75670973E+04          6.12404047E+03          4.00715421E+03          1.92429847E+03          3.80615186E+02          2.43442392E+02          1.79762078E+02          7.52995956E+01
       7500.0000          1.00000000E+30          9.68950502E+04          7.84672180E+04          3.77646047E+04          6.19108527E+03          4.05190200E+03          1.94581933E+03          3.85020764E+02          2.46267720E+02          1.81881214E+02          7.61744288E+01
       7600.0000          1.00000000E+30          9.72723588E+04          7.88673988E+04          3.79647107E+04          6.25682713E+03          4.09656935E+03          1.96707728E+03          3.89428065E+02          2.49089722E+02          1.83994041E+02          7.70472690E+01
       7700.0000          1.00000000E+30          9.76593594E+04          7.92730300E+04          3.81672631E+04          6.32362441E+03          4.14067153E+03          1.98852281E+03          3.93830909E+02          2.51900454E+02          1.86104796E+02          7.79187339E+01
       7800.0000          1.00000000E+30          9.80554934E+04          7.96837948E+04          3.83721194E+04          6.39030001E+03          4.18518399E+03          2.00993079E+03          3.98215689E+02          2.54712905E+02          1.88214855E+02          7.87895969E+01
       7900.0000          1.00000000E+30          9.84602400E+04          8.00994026E+04          3.85791484E+04          6.45685557E+03          4.22961990E+03          2.03130190E+03          4.02604069E+02          2.57521530E+02          1.90318784E+02          7.96590521E+01
       8000.0000          1.00000000E+30          9.88731181E+04          8.05195770E+04          3.87882263E+04          6.52214171E+03          4.27397988E+03          2.05241803E+03          4.06985171E+02          2.60324532E+02          1.92423368E+02          8.05271799E+01
       8100.0000          1.00000000E+30          9.92936724E+04          8.09440631E+04          3.89992381E+04          6.58846708E+03          4.31779090E+03          2.07371904E+03          4.11360152E+02          2.63120693E+02          1.94520961E+02          8.13934308E+01
       8200.0000          1.00000000E+30          9.97214863E+04          8.13726218E+04          3.92120762E+04          6.65467838E+03          4.36200712E+03          2.09498482E+03          4.15720862E+02          2.65915438E+02          1.96619994E+02          8.22593058E+01
       8300.0000          1.00000000E+30          1.00156163E+05          8.18050306E+04          3.94266394E+04          6.72077734E+03          4.40615127E+03          2.11621635E+03          4.20083457E+02          2.68708431E+02          1.98711905E+02          8.31237388E+01
       8400.0000          1.00000000E+30          1.00597337E+05          8.22410796E+04          3.96428340E+04          6.78676598E+03          4.45022440E+03          2.13719965E+03          4.24438518E+02          2.71496277E+02          2.00805044E+02          8.39871679E+01
       8500.0000          1.00000000E+30          1.01044661E+05          8.26805724E+04          3.98605716E+04          6.85152446E+03          4.49422834E+03          2.15836556E+03          4.28791338E+02          2.74279257E+02          2.02893498E+02          8.48492870E+01
       8600.0000          1.00000000E+30          1.01497817E+05          8.31233253E+04          4.00797689E+04          6.91730158E+03          4.53770123E+03          2.17949847E+03          4.33133148E+02          2.77056718E+02          2.04979562E+02          8.57099386E+01
       8700.0000          1.00000000E+30          1.01956501E+05          8.35691663E+04          4.03003481E+04          6.98297332E+03          4.58157248E+03          2.20059900E+03          4.37464886E+02          2.79832036E+02          2.07064450E+02          8.65698555E+01
       8800.0000          1.00000000E+30          1.02420431E+05          8.40179326E+04          4.05222356E+04          7.04854136E+03          4.62537711E+03          2.22166795E+03          4.41798900E+02          2.82605117E+02          2.09144882E+02          8.74287741E+01
       8900.0000          1.00000000E+30          1.02889337E+05          8.44694710E+04          4.07453634E+04          7.11400744E+03          4.66911612E+03          2.24270599E+03          4.46124144E+02          2.85376140E+02          2.11222713E+02          8.82866056E+01
       9000.0000          1.00000000E+30          1.03362972E+05          8.49236384E+04          4.09696660E+04          7.17937321E+03          4.71279078E+03          2.26371355E+03          4.50444826E+02          2.88141612E+02          2.13300785E+02          8.91436782E+01
       9100.0000          1.00000000E+30          1.03841100E+05          8.53803007E+04          4.11950826E+04          7.24464021E+03          4.75640242E+03          2.28448243E+03          4.54762846E+02          2.90902151E+02          2.15374625E+02          8.99990217E+01
       9200.0000          1.00000000E+30          1.04323501E+05          8.58393281E+04          4.14215553E+04          7.30980982E+03          4.79995209E+03          2.30543028E+03          4.59074852E+02          2.93660933E+02          2.17445382E+02          9.08536580E+01
       9300.0000          1.00000000E+30          1.04809962E+05          8.63006019E+04          4.16490303E+04          7.37380348E+03          4.84344065E+03          2.32634854E+03          4.63379138E+02          2.96413376E+02          2.19511489E+02          9.17063187E+01
       9400.0000          1.00000000E+30          1.05300288E+05          8.67640077E+04          4.18774560E+04          7.43878592E+03          4.88686884E+03          2.34723769E+03          4.67676854E+02          2.99165842E+02          2.21578976E+02          9.25590459E+01
       9500.0000          1.00000000E+30          1.05794294E+05          8.72294393E+04          4.21067843E+04          7.50367499E+03          4.93023739E+03          2.36809822E+03          4.71970389E+02          3.01914321E+02          2.23644479E+02          9.34107961E+01
       9600.0000          1.00000000E+30          1.06291804E+05          8.76967946E+04          4.23369688E+04          7.56847203E+03          4.97354704E+03          2.38893058E+03          4.76260005E+02          3.04658948E+02          2.25706778E+02          9.42613806E+01
       9700.0000          1.00000000E+30          1.06792652E+05          8.81659784E+04          4.25679673E+04          7.63317838E+03          5.01635508E+03          2.40973517E+03          4.80544929E+02          3.07400261E+02          2.27766724E+02          9.51108112E+01
       9800.0000          1.00000000E+30          1.07296681E+05          8.86368988E+04          4.27997378E+04          7.69779530E+03          5.05955032E+03          2.43051236E+03          4.84824767E+02          3.10138655E+02          2.29824536E+02          9.59594683E+01
       9900.0000          1.00000000E+30          1.07803742E+05          8.91094717E+04          4.30322416E+04          7.76232403E+03          5.10268898E+03          2.45126250E+03          4.89099485E+02          3.12874173E+02          2.31880091E+02          9.68071750E+01
      10000.0000          1.00000000E+30          1.08313695E+05          8.95836139E+04          4.32654425E+04          7.82676577E+03          5.14577185E+03          2.47198592E+03          4.93369151E+02          3.15606708E+02          2.33933360E+02          9.76539196E+01
      10370.9990          1.00000000E+30          1.10228746E+05          9.13551575E+04          4.41361436E+04          8.06583895E+03          5.30543928E+03          2.54878588E+03          5.09166242E+02          3.25722518E+02          2.41528158E+02          1.00787335E+02
      10371.0010          1.49894426E+16          1.10228757E+05          9.13551671E+04          4.41361483E+04          8.06584025E+03          5.30544015E+03          2.54878629E+03          5.09166327E+02          3.25722573E+02          2.41528198E+02          1.00787352E+02
      11000.0000          7.18731548E+08          1.13546105E+05          9.43962168E+04          4.56289173E+04          8.46765296E+03          5.57410651E+03          2.67802049E+03          5.35809715E+02          3.42773849E+02          2.54349563E+02          1.06072297E+02
      12000.0000          1.63643122E+08          1.18956265E+05          9.93011694E+04          4.80328579E+04          9.10089574E+03          5.99754063E+03          2.88170370E+03          5.77817915E+02          3.69664289E+02          2.74574264E+02          1.14406771E+02
      13000.0000          7.76737519E+07          1.24480424E+05          1.04257071E+05          5.04100290E+04          9.72828344E+03          6.41700154E+03          3.08347504E+03          6.19451883E+02          3.96308250E+02          2.94624459E+02          1.22666517E+02
      14000.0000          4.74234562E+07          1.30077752E+05          1.09233030E+05          5.28468853E+04          1.03504139E+04          6.83289115E+03          3.28352031E+03          6.60735434E+02          4.22729248E+02          3.14517959E+02          1.30858933E+02
      15000.0000          3.29979870E+07          1.35640269E+05          1.14177138E+05          5.53196200E+04          1.09669028E+04          7.24515013E+03          3.48183125E+03          7.01698158E+02          4.48954284E+02          3.34267684E+02          1.38989721E+02
      16000.0000          2.48927677E+07          1.41312916E+05          1.19199140E+05          5.77717170E+04          1.15791265E+04          7.65445218E+03          3.67855876E+03          7.42367031E+02          4.74985616E+02          3.53886249E+02          1.47063093E+02
      17000.0000          1.98446527E+07          1.46951133E+05          1.24286903E+05          6.02050359E+04          1.21865637E+04          8.06069580E+03          3.87398233E+03          7.82772381E+02          5.00845200E+02          3.73376951E+02          1.55083148E+02
      18000.0000          1.64711087E+07          1.52696732E+05          1.29232304E+05          6.26676124E+04          1.27895781E+04          8.46409364E+03          4.06820911E+03          8.22910508E+02          5.26552284E+02          3.92751397E+02          1.63054106E+02
      19000.0000          1.40992745E+07          1.58401134E+05          1.34241833E+05          6.51108964E+04          1.33893187E+04          8.86487078E+03          4.26099480E+03          8.62822136E+02          5.52099334E+02          4.12034336E+02          1.70980863E+02
      20000.0000          1.23671565E+07          1.64067499E+05          1.39215259E+05          6.75364050E+04          1.39843898E+04          9.26349130E+03          4.45276181E+03          9.02523498E+02          5.77501582E+02          4.31204493E+02          1.78862360E+02
      21000.0000          1.10646787E+07          1.69824435E+05          1.44155363E+05          6.99455100E+04          1.45774814E+04          9.65980653E+03          4.64341458E+03          9.42000472E+02          6.02786059E+02          4.50279279E+02          1.86704058E+02
      22000.0000          1.00623745E+07          1.75418380E+05          1.49151228E+05          7.23802727E+04          1.51663853E+04          1.00542650E+04          4.83301901E+03          9.81300034E+02          6.27924727E+02          4.69280348E+02          1.94508919E+02
      23000.0000          9.27664124E+06          1.81100230E+05          1.54113402E+05          7.47985816E+04          1.57528490E+04          1.04463076E+04          5.02178746E+03          1.02040729E+03          6.52955837E+02          4.88186831E+02          2.02276741E+02
      24000.0000          8.65127506E+06          1.86746710E+05          1.59044036E+05          7.71625413E+04          1.63355411E+04          1.08367319E+04          5.20962099E+03          1.05931886E+03          6.77890768E+02          5.07013443E+02          2.10010521E+02
      25000.0000          8.14728562E+06          1.92360049E+05          1.63945098E+05          7.95899475E+04          1.69160931E+04          1.12253210E+04          5.39655272E+03          1.09810321E+03          7.02700027E+02          5.25760603E+02          2.17711325E+02
      26000.0000          7.73689170E+06          1.97942295E+05          1.68818392E+05          8.19648431E+04          1.74939255E+04          1.16121230E+04          5.58264046E+03          1.13669931E+03          7.27421183E+02          5.44434204E+02          2.25380546E+02
      27000.0000          7.39984085E+06          2.03602553E+05          1.73665567E+05          8.43269778E+04          1.80691684E+04          1.19972350E+04          5.76794168E+03          1.17516899E+03          7.52034802E+02          5.63058478E+02          2.33023506E+02
      28000.0000          7.12108928E+06          2.09125149E+05          1.78563621E+05          8.67127469E+04          1.86425993E+04          1.23810953E+04          5.95243126E+03          1.21345037E+03          7.76560320E+02          5.81599527E+02          2.40634229E+02
      29000.0000          6.88926711E+06          2.14724586E+05          1.83360993E+05          8.90505824E+04          1.92129767E+04          1.27630863E+04          6.13635883E+03          1.25163351E+03          8.00999409E+02          6.00071232E+02          2.48218234E+02
      30000.0000          6.69565133E+06          2.20194043E+05          1.88208896E+05          9.14119415E+04          1.97817736E+04          1.31438917E+04          6.31942174E+03          1.28965689E+03          8.25344003E+02          6.18508624E+02          2.55778890E+02
      31000.0000          6.53346937E+06          2.25738709E+05          1.93033029E+05          9.37617403E+04          2.03484428E+04          1.35233334E+04          6.50199896E+03          1.32759298E+03          8.49610873E+02          6.36874251E+02          2.63314589E+02
      32000.0000          6.39738735E+06          2.31257185E+05          1.97834497E+05          9.61005144E+04          2.09129460E+04          1.39010570E+04          6.68384528E+03          1.36535225E+03          8.73802155E+02          6.55180453E+02          2.70823457E+02
      33000.0000          6.28316662E+06          2.36750677E+05          2.02614327E+05          9.84287627E+04          2.14747392E+04          1.42778557E+04          6.86513145E+03          1.40304478E+03          8.97927251E+02          6.73413976E+02          2.78308970E+02
      34000.0000          6.18740256E+06          2.42220315E+05          2.07373480E+05          1.00746951E+05          2.20353129E+04          1.46533573E+04          7.04579651E+03          1.44060282E+03          9.21970428E+02          6.91614446E+02          2.85773739E+02
      35000.0000          6.10733357E+06          2.47760034E+05          2.12112855E+05          1.03055516E+05          2.25947264E+04          1.50276197E+04          7.22584514E+03          1.47802040E+03          9.45937832E+02          7.09786254E+02          2.93219045E+02
      36000.0000          6.04070409E+06          2.53183411E+05          2.16899917E+05          1.05354863E+05          2.31516017E+04          1.54009351E+04          7.40536733E+03          1.51540642E+03          9.69846315E+02          7.27883242E+02          3.00642819E+02
      37000.0000          5.98565294E+06          2.58585905E+05          2.21601061E+05          1.07676361E+05          2.37067958E+04          1.57730891E+04          7.58437931E+03          1.55262276E+03          9.93689141E+02          7.45942262E+02          3.08045494E+02
      38000.0000          5.94063446E+06          2.64057415E+05          2.26284791E+05          1.09957862E+05          2.42601872E+04          1.61437870E+04          7.76296564E+03          1.58976543E+03          1.01744713E+03          7.63964554E+02          3.15428975E+02
      39000.0000          5.90435702E+06          2.69419044E+05          2.31015772E+05          1.12231224E+05          2.48127024E+04          1.65139517E+04          7.94083742E+03          1.62682803E+03          1.04117339E+03          7.81920370E+02          3.22793211E+02
      40000.0000          5.87573416E+06          2.74849027E+05          2.35665564E+05          1.14526496E+05          2.53629729E+04          1.68828464E+04          8.11843386E+03          1.66376349E+03          1.06482415E+03          7.99870939E+02          3.30143045E+02
      41000.0000          5.85384411E+06          2.80172881E+05          2.40362323E+05          1.16813515E+05          2.59123751E+04          1.72506553E+04          8.29540334E+03          1.70062219E+03          1.08841902E+03          8.17735304E+02          3.37468028E+02
      42000.0000          5.83790305E+06          2.85564217E+05          2.44980642E+05          1.19063203E+05          2.64595534E+04          1.76177086E+04          8.47203975E+03          1.73742079E+03          1.11197540E+03          8.35581624E+02          3.44782245E+02
      43000.0000          5.82724109E+06          2.90936886E+05          2.49645473E+05          1.21334716E+05          2.70060328E+04          1.79838591E+04          8.64817171E+03          1.77407622E+03          1.13542749E+03          8.53381695E+02          3.52071833E+02
      44000.0000          5.82127819E+06          2.96208320E+05          2.54294900E+05          1.23598748E+05          2.75512518E+04          1.83490594E+04          8.82394963E+03          1.81064900E+03          1.15890545E+03          8.71160395E+02          3.59355574E+02
      45000.0000          5.81951609E+06          3.01546102E+05          2.58929396E+05          1.25827166E+05          2.80940563E+04          1.87132589E+04          8.99919890E+03          1.84722302E+03          1.18226126E+03          8.88895203E+02          3.66618209E+02
      46000.0000          5.82152084E+06          3.06866939E+05          2.63549422E+05          1.28077151E+05          2.86365874E+04          1.90770736E+04          9.17417086E+03          1.88361242E+03          1.20560480E+03          9.06582322E+02          3.73863723E+02
      47000.0000          5.82691457E+06          3.12171344E+05          2.68096460E+05          1.30320322E+05          2.91775132E+04          1.94395055E+04          9.34859317E+03          1.92002729E+03          1.22886154E+03          9.24212877E+02          3.81090296E+02
      48000.0000          5.83536535E+06          3.17459805E+05          2.72689316E+05          1.32556883E+05          2.97172642E+04          1.98013982E+04          9.52259648E+03          1.95630905E+03          1.25213059E+03          9.41858507E+02          3.88314251E+02
      49000.0000          5.84658220E+06          3.22732789E+05          2.77268946E+05          1.34787023E+05          3.02559535E+04          2.01625751E+04          9.69634766E+03          1.99254802E+03          1.27532737E+03          9.59446800E+02          3.95518815E+02
      50000.0000          5.86030817E+06          3.27990743E+05          2.81835728E+05          1.37010925E+05          3.07934037E+04          2.05229155E+04          9.86975028E+03          2.02870316E+03          1.29845832E+03          9.77015923E+02          4.02709242E+02
