#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   Valence  Total
       5800.0000          1.00000000E+30          3.20364714E+05          6.65125687E+05          3.59692290E+05          2.13122361E+06          5.30149240E+06          2.87403688E+06          5.79985692E+07          4.05201928E+07          2.57147956E+07          1.17762556E+05
       5900.0000          1.00000000E+30          3.33529395E+05          7.00296600E+05          3.79493562E+05          2.21016700E+06          5.57734121E+06          3.02470438E+06          6.22808319E+07          4.35130397E+07          2.67226923E+07          1.23455034E+05
       6000.0000          1.00000000E+30          3.45568017E+05          7.41992060E+05          4.00466067E+05          2.29413584E+06          5.86954790E+06          3.18253851E+06          6.67648731E+07          4.65673533E+07          2.77752955E+07          1.29340423E+05
       6100.0000          1.00000000E+30          3.57836907E+05          7.81347673E+05          4.22302892E+05          2.37812057E+06          6.16594848E+06          3.34849875E+06          7.14408785E+07          5.01227472E+07          2.89102696E+07          1.35277017E+05
       6200.0000          1.00000000E+30          3.71855493E+05          8.22185974E+05          4.45036800E+05          2.47423126E+06          6.46914406E+06          3.51723075E+06          7.64446450E+07          5.33114622E+07          2.99780358E+07          1.41628034E+05
       6300.0000          1.00000000E+30          3.84754826E+05          8.62527822E+05          4.68717499E+05          2.55898958E+06          6.79447896E+06          3.71015879E+06          8.16746636E+07          5.70077175E+07          3.12054730E+07          1.47901853E+05
       6400.0000          1.00000000E+30          3.99819273E+05          9.09930683E+05          4.95278024E+05          2.65252164E+06          7.13096186E+06          3.88632078E+06          8.68802132E+07          6.08574783E+07          3.22806211E+07          1.54975107E+05
       6500.0000          1.00000000E+30          4.13090622E+05          9.54354731E+05          5.19893627E+05          2.74797782E+06          7.48055937E+06          4.06827517E+06          9.27398516E+07          6.48705901E+07          3.34854198E+07          1.61511091E+05
       6600.0000          1.00000000E+30          4.27275429E+05          1.00089673E+06          5.43919958E+05          2.85347892E+06          7.87383893E+06          4.27895940E+06          9.87593016E+07          6.91323107E+07          3.48187471E+07          1.68279758E+05
       6700.0000          1.00000000E+30          4.43085911E+05          1.05005281E+06          5.72693586E+05          2.94726859E+06          8.23070810E+06          4.47585058E+06          1.05109838E+08          7.36028055E+07          3.59679353E+07          1.75731987E+05
       6800.0000          1.00000000E+30          4.57190414E+05          1.09989907E+06          6.00272087E+05          3.04590740E+06          8.60196525E+06          4.68284085E+06          1.11894874E+08          7.83266429E+07          3.71836694E+07          1.82846677E+05
       6900.0000          1.00000000E+30          4.74014675E+05          1.15695021E+06          6.28364938E+05          3.15652186E+06          8.99635061E+06          4.90054691E+06          1.18915819E+08          8.33189805E+07          3.84658781E+07          1.90699926E+05
       7000.0000          1.00000000E+30          4.88109811E+05          1.20871372E+06          6.58222829E+05          3.27547317E+06          9.39450861E+06          5.14269197E+06          1.26163149E+08          8.86102972E+07          3.98636185E+07          1.98185421E+05
       7100.0000          1.00000000E+30          5.04117887E+05          1.26450082E+06          6.89083888E+05          3.36941663E+06          9.80168209E+06          5.36748080E+06          1.33806744E+08          9.39717366E+07          4.11551249E+07          2.06048682E+05
       7200.0000          1.00000000E+30          5.21900494E+05          1.32211491E+06          7.21188502E+05          3.49339546E+06          1.02689204E+07          5.59678868E+06          1.41752312E+08          9.93161272E+07          4.26394562E+07          2.14503737E+05
       7300.0000          1.00000000E+30          5.37153477E+05          1.38211421E+06          7.54476122E+05          3.58748746E+06          1.07173812E+07          5.84430486E+06          1.50152279E+08          1.05627339E+08          4.39388353E+07          2.22585119E+05
       7400.0000          1.00000000E+30          5.55704451E+05          1.44435583E+06          7.91316007E+05          3.70083940E+06          1.11756593E+07          6.10020528E+06          1.58999392E+08          1.11823955E+08          4.53810455E+07          2.31670724E+05
       7500.0000          1.00000000E+30          5.71748504E+05          1.51379942E+06          8.25233085E+05          3.82647719E+06          1.16529455E+07          6.36502618E+06          1.68317866E+08          1.18186322E+08          4.69490472E+07          2.40306522E+05
       7600.0000          1.00000000E+30          5.90865880E+05          1.57686417E+06          8.60760726E+05          3.94329997E+06          1.21245846E+07          6.65441348E+06          1.77711638E+08          1.24907158E+08          4.84331539E+07          2.49439227E+05
       7700.0000          1.00000000E+30          6.08022050E+05          1.64283448E+06          8.98225284E+05          4.07721728E+06          1.26763282E+07          6.92230122E+06          1.87617110E+08          1.31892465E+08          5.01156970E+07          2.58520406E+05
       7800.0000          1.00000000E+30          6.28169475E+05          1.71257233E+06          9.36149646E+05          4.18889981E+06          1.31715421E+07          7.23978454E+06          1.98110603E+08          1.39261579E+08          5.15429815E+07          2.68207818E+05
       7900.0000          1.00000000E+30          6.45014933E+05          1.78306944E+06          9.78787130E+05          4.32818570E+06          1.37008246E+07          7.52078606E+06          2.08861684E+08          1.47003339E+08          5.30614958E+07          2.77755537E+05
       8000.0000          1.00000000E+30          6.66035979E+05          1.86279353E+06          1.01803848E+06          4.44525366E+06          1.42339471E+07          7.82241130E+06          2.20007216E+08          1.55133787E+08          5.47839620E+07          2.87949929E+05
       8100.0000          1.00000000E+30          6.82881678E+05          1.93551753E+06          1.05986231E+06          4.57306739E+06          1.48469051E+07          8.12605622E+06          2.32690972E+08          1.63328269E+08          5.63886240E+07          2.97459703E+05
       8200.0000          1.00000000E+30          7.02507572E+05          2.01272745E+06          1.10714826E+06          4.71450443E+06          1.53924250E+07          8.47792137E+06          2.44741862E+08          1.71957702E+08          5.82042056E+07          3.08105083E+05
       8300.0000          1.00000000E+30          7.24076520E+05          2.10046498E+06          1.15075917E+06          4.84119089E+06          1.59857041E+07          8.78816335E+06          2.57313795E+08          1.81064073E+08          5.97953980E+07          3.18960436E+05
       8400.0000          1.00000000E+30          7.44142789E+05          2.18066941E+06          1.19649952E+06          4.98856122E+06          1.65978632E+07          9.12710291E+06          2.70581285E+08          1.90385759E+08          6.17060737E+07          3.29641411E+05
       8500.0000          1.00000000E+30          7.66960209E+05          2.26518779E+06          1.24402905E+06          5.14518542E+06          1.72735779E+07          9.47678293E+06          2.84471927E+08          2.01015390E+08          6.33051951E+07          3.41156185E+05
       8600.0000          1.00000000E+30          7.86202630E+05          2.35307830E+06          1.29729098E+06          5.26826087E+06          1.79174106E+07          9.86411223E+06          2.98971571E+08          2.10355397E+08          6.50984628E+07          3.52334219E+05
       8700.0000          1.00000000E+30          8.09808021E+05          2.44971205E+06          1.34460778E+06          5.41210740E+06          1.86601088E+07          1.02320521E+07          3.15171649E+08          2.21090302E+08          6.70670416E+07          3.64234668E+05
       8800.0000          1.00000000E+30          8.29981353E+05          2.53719649E+06          1.39468641E+06          5.57202563E+06          1.92889755E+07          1.06576574E+07          3.30155119E+08          2.32996000E+08          6.88952723E+07          3.75521259E+05
       8900.0000          1.00000000E+30          8.51869286E+05          2.64096846E+06          1.44757470E+06          5.71875837E+06          1.99573119E+07          1.10165744E+07          3.45931643E+08          2.44138779E+08          7.09805435E+07          3.87571936E+05
       9000.0000          1.00000000E+30          8.75741776E+05          2.73332826E+06          1.50534459E+06          5.88697496E+06          2.06702077E+07          1.13988940E+07          3.62697582E+08          2.55700897E+08          7.27410711E+07          4.00251094E+05
       9100.0000          1.00000000E+30          9.00990831E+05          2.83264652E+06          1.55919516E+06          6.02720700E+06          2.14578062E+07          1.18071634E+07          3.79764856E+08          2.67928923E+08          7.48935085E+07          4.13017982E+05
       9200.0000          1.00000000E+30          9.22236860E+05          2.94323612E+06          1.62193237E+06          6.20022396E+06          2.21781874E+07          1.22576207E+07          3.99294145E+08          2.81706716E+08          7.67483644E+07          4.25954194E+05
       9300.0000          1.00000000E+30          9.48398623E+05          3.04347575E+06          1.67680964E+06          6.34848469E+06          2.30254787E+07          1.26702174E+07          4.17161176E+08          2.94028881E+08          7.89317144E+07          4.39040938E+05
       9400.0000          1.00000000E+30          9.69687052E+05          3.16239870E+06          1.74378713E+06          6.52461527E+06          2.37569038E+07          1.31545842E+07          4.36514107E+08          3.08634778E+08          8.09228565E+07          4.52446309E+05
       9500.0000          1.00000000E+30          9.96334792E+05          3.26434148E+06          1.80271383E+06          6.68350000E+06          2.46525488E+07          1.35742060E+07          4.56559026E+08          3.22316589E+08          8.32027439E+07          4.66003817E+05
       9600.0000          1.00000000E+30          1.02071705E+06          3.38989629E+06          1.86398090E+06          6.86658109E+06          2.54539082E+07          1.40859149E+07          4.77405324E+08          3.36821338E+08          8.51652191E+07          4.79869050E+05
       9700.0000          1.00000000E+30          1.04560862E+06          3.50026536E+06          1.93516712E+06          7.02330137E+06          2.62825722E+07          1.45454681E+07          4.99047160E+08          3.52101185E+08          8.75242453E+07          4.94003999E+05
       9800.0000          1.00000000E+30          1.07334184E+06          3.63458438E+06          1.99973573E+06          7.21203715E+06          2.72362943E+07          1.50219628E+07          5.21491708E+08          3.68838652E+08          8.95186734E+07          5.09006367E+05
       9900.0000          1.00000000E+30          1.10258630E+06          3.74825160E+06          2.06751846E+06          7.37105245E+06          2.81059332E+07          1.55662960E+07          5.46474602E+08          3.84722375E+08          9.19189849E+07          5.24049588E+05
      10000.0000          1.00000000E+30          1.12569862E+06          3.87031012E+06          2.14418401E+06          7.56240690E+06          2.90145062E+07          1.60662262E+07          5.69126209E+08          4.01117425E+08          9.41233500E+07          5.38529717E+05
      10370.9990          1.00000000E+30          1.22835836E+06          4.37991012E+06          2.42101361E+06          8.26470673E+06          3.26312473E+07          1.81216271E+07          6.66491425E+08          4.70119751E+08          1.03364960E+08          5.96805936E+05
      10371.0010          9.17381086E+04          1.22835896E+06          4.37991321E+06          2.42101533E+06          8.26471088E+06          3.26312689E+07          1.81216397E+07          6.66492031E+08          4.70120167E+08          1.03365015E+08          7.95153955E+04
      11000.0000          1.05940551E+05          1.41842343E+06          5.33341785E+06          2.95893776E+06          9.55280364E+06          3.95765952E+07          2.19349456E+07          8.56516571E+08          6.06639471E+08          1.19285297E+08          9.21110756E+04
      12000.0000          1.32668077E+05          1.75371759E+06          7.11679968E+06          3.96190309E+06          1.18198126E+07          5.25027030E+07          2.93545936E+07          1.24907263E+09          8.85414776E+08          1.48214126E+08          1.15645231E+05
      13000.0000          1.63071973E+05          2.14227954E+06          9.38919773E+06          5.22420447E+06          1.44199329E+07          6.85747488E+07          3.83223236E+07          1.76136288E+09          1.25330693E+09          1.82061322E+08          1.42574845E+05
      14000.0000          1.97825735E+05          2.57725571E+06          1.20023846E+07          6.73456551E+06          1.73392596E+07          8.75406224E+07          4.94022588E+07          2.42646800E+09          1.73709311E+09          2.19433743E+08          1.73320710E+05
      15000.0000          2.37531066E+05          3.06958869E+06          1.52010268E+07          8.56052449E+06          2.06599537E+07          1.10266969E+08          6.20445989E+07          3.28158784E+09          2.35015734E+09          2.61328653E+08          2.08485420E+05
      16000.0000          2.81981166E+05          3.63350904E+06          1.90157805E+07          1.07072965E+07          2.43308823E+07          1.37245003E+08          7.76324949E+07          4.34943876E+09          3.12116275E+09          3.08544427E+08          2.47979392E+05
      17000.0000          3.32402073E+05          4.22267272E+06          2.34185936E+07          1.32233365E+07          2.84950457E+07          1.68666434E+08          9.55893974E+07          5.66949761E+09          4.08233370E+09          3.61992938E+08          2.92550388E+05
      18000.0000          3.86949521E+05          4.89612901E+06          2.85861798E+07          1.61615041E+07          3.29832980E+07          2.04638759E+08          1.16198671E+08          7.29910296E+09          5.26101410E+09          4.19708548E+08          3.41071397E+05
      19000.0000          4.47791572E+05          5.64056622E+06          3.45777882E+07          1.95822302E+07          3.78977959E+07          2.45827229E+08          1.40468221E+08          9.28444713E+09          6.71324903E+09          4.82975094E+08          3.95201172E+05
      20000.0000          5.14115739E+05          6.46392791E+06          4.13068192E+07          2.34814707E+07          4.34959821E+07          2.93400980E+08          1.67597876E+08          1.15937839E+10          8.40864934E+09          5.54962146E+08          4.54347080E+05
      21000.0000          5.89148105E+05          7.33439493E+06          4.90207984E+07          2.79021435E+07          4.93102859E+07          3.48805470E+08          1.99490707E+08          1.44081205E+10          1.04549800E+10          6.29950625E+08          5.20871063E+05
      22000.0000          6.70256267E+05          8.30516039E+06          5.76334307E+07          3.31542221E+07          5.57355073E+07          4.07463050E+08          2.34393165E+08          1.77964549E+10          1.28849511E+10          7.12809331E+08          5.93089571E+05
      23000.0000          7.59250722E+05          9.35754941E+06          6.74297440E+07          3.86214191E+07          6.28455179E+07          4.75928678E+08          2.73923142E+08          2.16132194E+10          1.57899767E+10          8.04528498E+08          6.72181876E+05
      24000.0000          8.52716357E+05          1.04749072E+07          7.81337717E+07          4.51371530E+07          7.04563104E+07          5.50755556E+08          3.19285336E+08          2.61268812E+10          1.90526924E+10          9.02768036E+08          7.55582770E+05
      25000.0000          9.61159925E+05          1.17052207E+07          9.05646305E+07          5.23685654E+07          7.86116032E+07          6.38236739E+08          3.69605281E+08          3.13068944E+10          2.28883409E+10          1.00813760E+09          8.51760063E+05
      26000.0000          1.06721082E+06          1.30069365E+07          1.03733850E+08          6.01233542E+07          8.72034819E+07          7.29193526E+08          4.23040518E+08          3.74416637E+10          2.73110063E+10          1.11921899E+09          9.46668470E+05
      27000.0000          1.18572953E+06          1.43974150E+07          1.18579665E+08          6.89202934E+07          9.65911351E+07          8.34112876E+08          4.85109817E+08          4.43097709E+10          3.24496304E+10          1.24065261E+09          1.05237145E+06
      28000.0000          1.31930894E+06          1.58607528E+07          1.35025263E+08          7.84815701E+07          1.06709364E+08          9.47275846E+08          5.52149272E+08          5.20540316E+10          3.83680631E+10          1.37150619E+09          1.17071128E+06
      29000.0000          1.45783681E+06          1.75126361E+07          1.53876547E+08          8.92226385E+07          1.17199826E+08          1.07296784E+09          6.26805548E+08          6.10031207E+10          4.48911758E+10          1.50733073E+09          1.29446820E+06
      30000.0000          1.60033975E+06          1.92118201E+07          1.72747625E+08          1.00829819E+08          1.28475952E+08          1.20620091E+09          7.08724569E+08          7.09425724E+10          5.22123569E+10          1.65340155E+09          1.42189512E+06
      31000.0000          1.75503785E+06          2.10049562E+07          1.95463145E+08          1.13534157E+08          1.40778299E+08          1.35529152E+09          7.96304427E+08          8.22450095E+10          6.05968656E+10          1.81267538E+09          1.56006869E+06
      32000.0000          1.92422206E+06          2.29932230E+07          2.17595933E+08          1.27687399E+08          1.53467235E+08          1.52322151E+09          8.92975226E+08          9.45898507E+10          6.98991223E+10          1.97718008E+09          1.71106314E+06
      33000.0000          2.10786440E+06          2.50824804E+07          2.43880044E+08          1.42931497E+08          1.67046717E+08          1.69158935E+09          1.00004333E+09          1.09229803E+11          8.03513691E+10          2.15313696E+09          1.87461621E+06
      34000.0000          2.28871531E+06          2.70843041E+07          2.71022917E+08          1.59226566E+08          1.81648767E+08          1.88587008E+09          1.11273522E+09          1.24640613E+11          9.21244777E+10          2.34245652E+09          2.03583878E+06
      35000.0000          2.48682678E+06          2.94280235E+07          3.00838337E+08          1.77109478E+08          1.96521218E+08          2.08820602E+09          1.24110238E+09          1.41815452E+11          1.04976944E+11          2.53544365E+09          2.21310191E+06
      36000.0000          2.69795294E+06          3.18008994E+07          3.32298904E+08          1.96321641E+08          2.12789010E+08          2.30333856E+09          1.36922125E+09          1.60867289E+11          1.19948354E+11          2.74650750E+09          2.40129076E+06
      37000.0000          2.92341572E+06          3.43743082E+07          3.67471797E+08          2.17848749E+08          2.29927823E+08          2.54949365E+09          1.50963687E+09          1.81922452E+11          1.35441722E+11          2.96871081E+09          2.60265989E+06
      38000.0000          3.16632008E+06          3.69464507E+07          4.05706075E+08          2.41155094E+08          2.47010862E+08          2.80208804E+09          1.66740296E+09          2.05124224E+11          1.52640294E+11          3.19069168E+09          2.81823795E+06
      39000.0000          3.39787096E+06          3.97782672E+07          4.44414852E+08          2.63851642E+08          2.66046065E+08          3.06702265E+09          1.82882822E+09          2.30637661E+11          1.71623834E+11          3.43763738E+09          3.02650519E+06
      40000.0000          3.65893174E+06          4.27378894E+07          4.86969214E+08          2.89390810E+08          2.86344345E+08          3.36172474E+09          2.01122176E+09          2.58655651E+11          1.92483468E+11          3.70109456E+09          3.25969110E+06
      41000.0000          3.93384893E+06          4.57072089E+07          5.31185145E+08          3.16952667E+08          3.07036302E+08          3.67879231E+09          2.19610277E+09          2.88379354E+11          2.15323522E+11          3.96972761E+09          3.50429475E+06
      42000.0000          4.22385744E+06          4.89855692E+07          5.79909257E+08          3.46570305E+08          3.27218457E+08          4.00128785E+09          2.40266748E+09          3.21736886E+11          2.40264533E+11          4.23235690E+09          3.76307462E+06
      43000.0000          4.53040201E+06          5.24633665E+07          6.31604332E+08          3.78748229E+08          3.49697882E+08          4.36644836E+09          2.61351786E+09          3.58316822E+11          2.67447247E+11          4.52451048E+09          4.03690973E+06
      44000.0000          4.83789007E+06          5.60091979E+07          6.87034045E+08          4.11078197E+08          3.73000229E+08          4.74972557E+09          2.84589741E+09          3.96096155E+11          2.97037926E+11          4.82731631E+09          4.31220392E+06
      45000.0000          5.16749392E+06          5.95080777E+07          7.45786039E+08          4.47527578E+08          3.97828408E+08          5.12860577E+09          3.09791692E+09          4.39218392E+11          3.29234925E+11          5.14999150E+09          4.60557556E+06
      46000.0000          5.51416085E+06          6.33449619E+07          8.08188766E+08          4.87245805E+08          4.23742865E+08          5.55864657E+09          3.34894925E+09          4.83818274E+11          3.64276592E+11          5.48688695E+09          4.91513996E+06
      47000.0000          5.88304736E+06          6.73226028E+07          8.74407491E+08          5.24926685E+08          4.49634224E+08          6.01122505E+09          3.63192681E+09          5.34545018E+11          4.03150570E+11          5.82348157E+09          5.24317212E+06
      48000.0000          6.23377487E+06          7.14953334E+07          9.44617669E+08          5.68835851E+08          4.79787567E+08          6.48973802E+09          3.91894950E+09          5.86987111E+11          4.41225065E+11          6.21498862E+09          5.55931229E+06
      49000.0000          6.63208847E+06          7.58452976E+07          1.01282203E+09          6.11705791E+08          5.08594170E+08          6.98881620E+09          4.22611432E+09          6.42488446E+11          4.85694856E+11          6.58951548E+09          5.91400339E+06
      50000.0000          7.03699009E+06          8.03880090E+07          1.09044047E+09          6.60635651E+08          5.36410843E+08          7.51589518E+09          4.55378685E+09          7.04157034E+11          5.31133489E+11          6.95189405E+09          6.27586158E+06
