#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Valence  Total
       8800.0000          1.65490902E+06          2.57656925E+07          4.86317621E+08          2.51759206E+08          2.21437434E+06          3.53922755E+07          8.06059204E+08          4.18256046E+08          1.83744841E+08          8.78714670E+05
       8900.0000          1.71632324E+06          2.65167191E+07          5.06199074E+08          2.62781481E+08          2.29462772E+06          3.65359292E+07          8.39137225E+08          4.35593608E+08          1.90292224E+08          9.10707673E+05
       9000.0000          1.76854997E+06          2.74649799E+07          5.27674053E+08          2.74895908E+08          2.36996042E+06          3.78352652E+07          8.75796597E+08          4.54169119E+08          1.95992583E+08          9.39671191E+05
       9100.0000          1.83373902E+06          2.82513089E+07          5.49365850E+08          2.86050042E+08          2.45672485E+06          3.89445618E+07          9.13827428E+08          4.73688852E+08          2.02920587E+08          9.73801263E+05
       9200.0000          1.88675401E+06          2.91136406E+07          5.74663018E+08          2.99334998E+08          2.52963110E+06          4.03107595E+07          9.51258433E+08          4.95423994E+08          2.08795111E+08          1.00258589E+06
       9300.0000          1.94481613E+06          3.00929100E+07          5.96986636E+08          3.11135595E+08          2.60774838E+06          4.14753681E+07          9.95121316E+08          5.15021323E+08          2.15542299E+08          1.03361709E+06
       9400.0000          2.01116549E+06          3.09516488E+07          6.21714632E+08          3.23854726E+08          2.69727860E+06          4.27418930E+07          1.03414731E+09          5.37875665E+08          2.22371246E+08          1.06872743E+06
       9500.0000          2.07195547E+06          3.19833949E+07          6.49852208E+08          3.36718987E+08          2.78033877E+06          4.41547608E+07          1.08141240E+09          5.59368940E+08          2.28856756E+08          1.10155363E+06
       9600.0000          2.13557907E+06          3.28517282E+07          6.74365878E+08          3.51427732E+08          2.87596496E+06          4.54197745E+07          1.12312284E+09          5.82006651E+08          2.36403775E+08          1.13689317E+06
       9700.0000          2.20574959E+06          3.39195010E+07          6.99992509E+08          3.64718110E+08          2.95877472E+06          4.69084744E+07          1.16742875E+09          6.07193673E+08          2.43056548E+08          1.17243432E+06
       9800.0000          2.28068807E+06          3.48647949E+07          7.30147748E+08          3.79319449E+08          3.04431424E+06          4.81940170E+07          1.21380357E+09          6.30135170E+08          2.50651722E+08          1.20950667E+06
       9900.0000          2.34126259E+06          3.59873599E+07          7.57426239E+08          3.95527008E+08          3.14312123E+06          4.97356479E+07          1.26198346E+09          6.57318909E+08          2.58007129E+08          1.24500904E+06
      10000.0000          2.41933656E+06          3.69600389E+07          7.86311797E+08          4.10078673E+08          3.24855718E+06          5.13791653E+07          1.31574458E+09          6.81091120E+08          2.66312247E+08          1.28637486E+06
      11000.0000          3.20296957E+06          4.86841799E+07          1.13099405E+09          5.93065213E+08          4.32483010E+06          6.76038404E+07          1.89500176E+09          9.88409795E+08          3.51208053E+08          1.70729191E+06
      12000.0000          4.14276686E+06          6.27939095E+07          1.58086587E+09          8.27564672E+08          5.59586053E+06          8.75900360E+07          2.65715973E+09          1.39601998E+09          4.52574314E+08          2.20958728E+06
      13000.0000          5.26540096E+06          7.91535899E+07          2.15536807E+09          1.13235362E+09          7.14113713E+06          1.10763955E+08          3.63649512E+09          1.90098901E+09          5.74201113E+08          2.81290542E+06
      14000.0000          6.58411392E+06          9.87077508E+07          2.87834378E+09          1.50700076E+09          8.94131389E+06          1.38048509E+08          4.85616577E+09          2.54921828E+09          7.14832617E+08          3.51983805E+06
      15000.0000          8.10352831E+06          1.21081392E+08          3.75557509E+09          1.98134871E+09          1.10265530E+07          1.70008724E+08          6.38741279E+09          3.34642347E+09          8.77615163E+08          4.33651379E+06
      16000.0000          9.86537393E+06          1.46315691E+08          4.83355152E+09          2.54822169E+09          1.34152434E+07          2.05914818E+08          8.23789654E+09          4.33036391E+09          1.06523889E+09          5.27737883E+06
      17000.0000          1.19251353E+07          1.75304643E+08          6.12608924E+09          3.23931910E+09          1.61770873E+07          2.47439817E+08          1.04378500E+10          5.48422367E+09          1.28057149E+09          6.37149447E+06
      18000.0000          1.41352358E+07          2.08386995E+08          7.68294323E+09          4.05115002E+09          1.92944471E+07          2.94354792E+08          1.30966674E+10          6.89921256E+09          1.51973182E+09          7.57427060E+06
      19000.0000          1.66683711E+07          2.44971685E+08          9.48292400E+09          5.04810071E+09          2.27665407E+07          3.46728638E+08          1.61973274E+10          8.57582869E+09          1.79352229E+09          8.93466362E+06
      20000.0000          1.95514830E+07          2.85801646E+08          1.16171580E+10          6.16402322E+09          2.67185065E+07          4.04957792E+08          1.98353711E+10          1.04867072E+10          2.09255565E+09          1.04805819E+07
      21000.0000          2.27785359E+07          3.31747871E+08          1.40669656E+10          7.48732991E+09          3.10710716E+07          4.71406037E+08          2.41091024E+10          1.27485186E+10          2.42395122E+09          1.22013681E+07
      22000.0000          2.61872178E+07          3.82002447E+08          1.68723722E+10          8.99788579E+09          3.60188772E+07          5.43419572E+08          2.89547055E+10          1.53651944E+10          2.79914030E+09          1.40775577E+07
      23000.0000          3.00469443E+07          4.37410995E+08          2.01157582E+10          1.07228684E+10          4.12831609E+07          6.23598938E+08          3.45207806E+10          1.83849662E+10          3.21228618E+09          1.61468417E+07
      24000.0000          3.42930814E+07          4.98730170E+08          2.38351101E+10          1.27114029E+10          4.70941061E+07          7.09619228E+08          4.09411965E+10          2.17790862E+10          3.65143561E+09          1.84251612E+07
      25000.0000          3.90039845E+07          5.64379340E+08          2.79709930E+10          1.49937834E+10          5.37429162E+07          8.04590726E+08          4.82481382E+10          2.56360564E+10          4.14273232E+09          2.09802821E+07
      26000.0000          4.39774402E+07          6.40026826E+08          3.26564559E+10          1.74737285E+10          6.07357339E+07          9.09033798E+08          5.65418347E+10          3.00563152E+10          4.68579953E+09          2.36863406E+07
      27000.0000          4.96250643E+07          7.15148277E+08          3.80251776E+10          2.03215712E+10          6.81476456E+07          1.02237669E+09          6.54608723E+10          3.50452315E+10          5.26540183E+09          2.66589959E+07
      28000.0000          5.55186637E+07          8.04477308E+08          4.39796705E+10          2.35363548E+10          7.63209100E+07          1.14876938E+09          7.55562135E+10          4.04524549E+10          5.88226372E+09          2.98496295E+07
      29000.0000          6.19610412E+07          8.91227853E+08          5.04546009E+10          2.70461890E+10          8.52202482E+07          1.27851654E+09          8.70761413E+10          4.65776249E+10          6.56380204E+09          3.33113743E+07
      30000.0000          6.88587407E+07          9.92491559E+08          5.76808907E+10          3.09846927E+10          9.51350292E+07          1.42037097E+09          9.95820958E+10          5.35281368E+10          7.28743046E+09          3.70905798E+07
      31000.0000          7.62713521E+07          1.09757472E+09          6.56802233E+10          3.53594455E+10          1.05190907E+08          1.57182674E+09          1.13460427E+11          6.08205984E+10          8.05580537E+09          4.10546012E+07
      32000.0000          8.41204906E+07          1.21342555E+09          7.45078550E+10          4.01022623E+10          1.16412062E+08          1.73440834E+09          1.28923014E+11          6.91249633E+10          8.90972652E+09          4.53486326E+07
      33000.0000          9.27008418E+07          1.33151932E+09          8.42262981E+10          4.55859609E+10          1.28699286E+08          1.91571080E+09          1.45448201E+11          7.83008552E+10          9.79598661E+09          5.00350266E+07
      34000.0000          1.01892567E+08          1.46550128E+09          9.45262779E+10          5.12432100E+10          1.41011803E+08          2.09933808E+09          1.63729484E+11          8.82431921E+10          1.07674147E+10          5.49300513E+07
      35000.0000          1.11809195E+08          1.60280992E+09          1.06128655E+11          5.74720868E+10          1.54516636E+08          2.29538323E+09          1.83792725E+11          9.96727134E+10          1.17869813E+10          6.02326180E+07
      36000.0000          1.22442212E+08          1.74490150E+09          1.18838931E+11          6.42941188E+10          1.69140041E+08          2.51080774E+09          2.05761621E+11          1.11453786E+11          1.28948213E+10          6.59365026E+07
      37000.0000          1.33156322E+08          1.90518611E+09          1.32279969E+11          7.17337849E+10          1.84211982E+08          2.74183572E+09          2.29865175E+11          1.24340227E+11          1.40281041E+10          7.17706128E+07
      38000.0000          1.44816538E+08          2.07644566E+09          1.47531968E+11          7.98191092E+10          2.00738728E+08          2.97612518E+09          2.54997899E+11          1.38382984E+11          1.52648669E+10          7.81222392E+07
      39000.0000          1.57433780E+08          2.24432621E+09          1.62885610E+11          8.85825284E+10          2.18302087E+08          3.23980494E+09          2.83760194E+11          1.53641580E+11          1.65244304E+10          8.49264747E+07
      40000.0000          1.70279460E+08          2.42834293E+09          1.80576005E+11          9.80620521E+10          2.36125558E+08          3.49571590E+09          3.12822477E+11          1.70186073E+11          1.79450400E+10          9.18599618E+07
      41000.0000          1.84451485E+08          2.63231331E+09          1.98747507E+11          1.08302666E+11          2.56034152E+08          3.78610015E+09          3.46077056E+11          1.87583361E+11          1.94027420E+10          9.95495258E+07
      42000.0000          1.98543519E+08          2.84338704E+09          2.18534048E+11          1.19358126E+11          2.76137239E+08          4.09255468E+09          3.79874289E+11          2.06821965E+11          2.09371270E+10          1.07269782E+08
      43000.0000          2.14197198E+08          3.04642066E+09          2.39902759E+11          1.31023450E+11          2.98599236E+08          4.39393008E+09          4.17637058E+11          2.28451763E+11          2.25617408E+10          1.15790308E+08
      44000.0000          2.30827166E+08          3.27847204E+09          2.63846079E+11          1.43836651E+11          3.21667154E+08          4.73510370E+09          4.58686604E+11          2.49511592E+11          2.42349653E+10          1.24759041E+08
      45000.0000          2.47473165E+08          3.51546622E+09          2.87212206E+11          1.57674427E+11          3.43741832E+08          5.07976595E+09          5.00266042E+11          2.73623623E+11          2.59813891E+10          1.33595438E+08
      46000.0000          2.65236923E+08          3.76787692E+09          3.13914849E+11          1.71711463E+11          3.69056462E+08          5.44710594E+09          5.45545475E+11          2.99730367E+11          2.78501553E+10          1.43289120E+08
      47000.0000          2.85634277E+08          4.03495680E+09          3.41447512E+11          1.87506466E+11          3.94960443E+08          5.83199487E+09          5.95690226E+11          3.25828193E+11          2.98202947E+10          1.53876327E+08
      48000.0000          3.05594083E+08          4.30919305E+09          3.72498167E+11          2.03742265E+11          4.24638899E+08          6.23817411E+09          6.47572580E+11          3.54279764E+11          3.18881397E+10          1.64936449E+08
      49000.0000          3.24340560E+08          4.59415284E+09          4.02878412E+11          2.21213110E+11          4.51400904E+08          6.66692060E+09          7.03991738E+11          3.84870621E+11          3.40348725E+10          1.75236615E+08
      50000.0000          3.46107537E+08          4.90087536E+09          4.36691055E+11          2.40452467E+11          4.82172483E+08          7.09722081E+09          7.63815578E+11          4.18541885E+11          3.64482000E+10          1.87064459E+08
