#Energy      Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Valence  Total
       8800.0000          1.58541486E+05          5.66256116E+03          3.66419051E+03          1.83209525E+03          1.17939703E+05          4.32670905E+03          2.65199015E+03          1.32599507E+03          1.82183924E+02          1.27203375E+02
       8900.0000          1.58753132E+05          5.71530505E+03          3.69892683E+03          1.84946342E+03          1.18306111E+05          4.36747872E+03          2.67737932E+03          1.33868966E+03          1.83989655E+02          1.28446897E+02
       9000.0000          1.58984403E+05          5.76796862E+03          3.73361268E+03          1.86680634E+03          1.18681731E+05          4.40818769E+03          2.70273266E+03          1.35136633E+03          1.85793842E+02          1.29689131E+02
       9100.0000          1.59234301E+05          5.82055315E+03          3.76824904E+03          1.88412452E+03          1.19066107E+05          4.44883705E+03          2.72805052E+03          1.36402526E+03          1.87594919E+02          1.30929323E+02
       9200.0000          1.59501895E+05          5.87305977E+03          3.80283663E+03          1.90141831E+03          1.19458813E+05          4.48942785E+03          2.75333344E+03          1.37666672E+03          1.89391450E+02          1.32166782E+02
       9300.0000          1.59786299E+05          5.92548955E+03          3.83737599E+03          1.91868800E+03          1.19859440E+05          4.52996103E+03          2.77858187E+03          1.38929094E+03          1.91188667E+02          1.33404063E+02
       9400.0000          1.60086692E+05          5.97784354E+03          3.87186770E+03          1.93593385E+03          1.20267611E+05          4.56997289E+03          2.80379611E+03          1.40189805E+03          1.92984239E+02          1.34639632E+02
       9500.0000          1.60402299E+05          6.03012276E+03          3.90631232E+03          1.95315616E+03          1.20682966E+05          4.61039498E+03          2.82897655E+03          1.41448827E+03          1.94777093E+02          1.35873781E+02
       9600.0000          1.60732392E+05          6.08232824E+03          3.94071044E+03          1.97035522E+03          1.21105170E+05          4.65076157E+03          2.85412376E+03          1.42706188E+03          1.96567990E+02          1.37106484E+02
       9700.0000          1.61076283E+05          6.13446098E+03          3.97506266E+03          1.98753133E+03          1.21533904E+05          4.69107341E+03          2.87923838E+03          1.43961919E+03          1.98356893E+02          1.38337729E+02
       9800.0000          1.61433337E+05          6.18652200E+03          4.00936959E+03          2.00468479E+03          1.21968868E+05          4.73133127E+03          2.90432096E+03          1.45216048E+03          2.00143564E+02          1.39567409E+02
       9900.0000          1.61802942E+05          6.23851229E+03          4.04363183E+03          2.02181591E+03          1.22409779E+05          4.77153588E+03          2.92937197E+03          1.46468599E+03          2.01928024E+02          1.40795542E+02
      10000.0000          1.62184526E+05          6.29043283E+03          4.07784998E+03          2.03892499E+03          1.22856368E+05          4.81168799E+03          2.95439183E+03          1.47719591E+03          2.03710526E+02          1.42022256E+02
      11000.0000          1.66553881E+05          6.80599841E+03          4.41772637E+03          2.20886319E+03          1.27584956E+05          5.21090249E+03          3.20296047E+03          1.60148024E+03          2.21433495E+02          1.54215774E+02
      12000.0000          1.71676975E+05          7.31697341E+03          4.75405873E+03          2.37702936E+03          1.32670883E+05          5.60550921E+03          3.44894040E+03          1.72447020E+03          2.38992674E+02          1.66291745E+02
      13000.0000          1.77306249E+05          7.82245270E+03          5.08723345E+03          2.54361673E+03          1.37994884E+05          5.99641819E+03          3.69261470E+03          1.84630735E+03          2.56397987E+02          1.78258822E+02
      14000.0000          1.83286013E+05          8.32298357E+03          5.41756712E+03          2.70878356E+03          1.43480988E+05          6.38400766E+03          3.93419575E+03          1.96709788E+03          2.73662366E+02          1.90126620E+02
      15000.0000          1.89514030E+05          8.81971083E+03          5.74503576E+03          2.87251788E+03          1.49078883E+05          6.76818380E+03          4.17374821E+03          2.08687411E+03          2.90799936E+02          2.01902907E+02
      16000.0000          1.95920771E+05          9.31297898E+03          6.07014926E+03          3.03507463E+03          1.54754186E+05          7.14961818E+03          4.41158217E+03          2.20579109E+03          3.07821520E+02          2.13597794E+02
      17000.0000          2.02457573E+05          9.80241554E+03          6.39284946E+03          3.19642473E+03          1.60482792E+05          7.52817597E+03          4.64767658E+03          2.32383829E+03          3.24737461E+02          2.25215625E+02
      18000.0000          2.09089542E+05          1.02883056E+04          6.71330169E+03          3.35665084E+03          1.66154900E+05          7.90406015E+03          4.88218506E+03          2.44109253E+03          3.41548105E+02          2.36758436E+02
      19000.0000          2.15791149E+05          1.07715457E+04          7.03193939E+03          3.51596969E+03          1.71948837E+05          8.27747942E+03          5.11534044E+03          2.55767022E+03          3.58261984E+02          2.48234665E+02
      20000.0000          2.22543394E+05          1.12516802E+04          7.34834234E+03          3.67417117E+03          1.77713083E+05          8.64891753E+03          5.34692470E+03          2.67346235E+03          3.74899252E+02          2.59650806E+02
      21000.0000          2.29236442E+05          1.17289334E+04          7.66343385E+03          3.83171692E+03          1.83624673E+05          9.01818142E+03          5.57736588E+03          2.78868294E+03          3.91446606E+02          2.71007181E+02
      22000.0000          2.36135761E+05          1.22034854E+04          7.97654620E+03          3.98827310E+03          1.89328059E+05          9.38572254E+03          5.80669913E+03          2.90334956E+03          4.07918440E+02          2.82308594E+02
      23000.0000          2.42742485E+05          1.26760273E+04          8.28800912E+03          4.14400456E+03          1.95170600E+05          9.75097875E+03          6.03473255E+03          3.01736628E+03          4.24312364E+02          2.93553721E+02
      24000.0000          2.49582551E+05          1.31461646E+04          8.59817588E+03          4.29908794E+03          2.00979527E+05          1.01147454E+04          6.26180532E+03          3.13090266E+03          4.40635124E+02          3.04750446E+02
      25000.0000          2.56632616E+05          1.36134267E+04          8.90690299E+03          4.45345149E+03          2.06756941E+05          1.04767751E+04          6.48778895E+03          3.24389447E+03          4.56904441E+02          3.15905327E+02
      26000.0000          2.63404179E+05          1.40796186E+04          9.21421075E+03          4.60710538E+03          2.12655720E+05          1.08371378E+04          6.71280158E+03          3.35640079E+03          4.73100256E+02          3.27010365E+02
      27000.0000          2.70148339E+05          1.45431421E+04          9.52017076E+03          4.76008538E+03          2.18371295E+05          1.11959251E+04          6.93692071E+03          3.46846036E+03          4.89236723E+02          3.38072045E+02
      28000.0000          2.77088004E+05          1.50046838E+04          9.82515283E+03          4.91257642E+03          2.24060890E+05          1.15535400E+04          7.16014728E+03          3.58007364E+03          5.05301792E+02          3.49087495E+02
      29000.0000          2.83991752E+05          1.54649071E+04          1.01286601E+04          5.06433003E+03          2.29865586E+05          1.19093798E+04          7.38241404E+03          3.69120702E+03          5.21337436E+02          3.60074196E+02
      30000.0000          2.90648644E+05          1.59227056E+04          1.04312119E+04          5.21560594E+03          2.35640529E+05          1.22641487E+04          7.60402081E+03          3.80201041E+03          5.37291616E+02          3.71010788E+02
      31000.0000          2.97490005E+05          1.63793313E+04          1.07326623E+04          5.36633114E+03          2.41387168E+05          1.26172847E+04          7.82472980E+03          3.91236490E+03          5.53225997E+02          3.81925302E+02
      32000.0000          3.04300414E+05          1.68342908E+04          1.10328247E+04          5.51641234E+03          2.47106862E+05          1.29694629E+04          8.04465800E+03          4.02232900E+03          5.69080425E+02          3.92789204E+02
      33000.0000          3.11081342E+05          1.72875836E+04          1.13322085E+04          5.66610423E+03          2.52800882E+05          1.33204606E+04          8.26392163E+03          4.13196082E+03          5.84915895E+02          4.03634132E+02
      34000.0000          3.18030055E+05          1.77393371E+04          1.16305686E+04          5.81528432E+03          2.58470419E+05          1.36702452E+04          8.48248527E+03          4.24124263E+03          6.00692287E+02          4.14440174E+02
      35000.0000          3.24751996E+05          1.81896094E+04          1.19279567E+04          5.96397836E+03          2.64116587E+05          1.40188613E+04          8.70032810E+03          4.35016405E+03          6.16409978E+02          4.25206976E+02
      36000.0000          3.31448413E+05          1.86384584E+04          1.22245574E+04          6.11227872E+03          2.69740429E+05          1.43663381E+04          8.91765982E+03          4.45882991E+03          6.32119374E+02          4.35961135E+02
      37000.0000          3.38120455E+05          1.90858021E+04          1.25202814E+04          6.26014072E+03          2.75464494E+05          1.47132688E+04          9.13427525E+03          4.56713763E+03          6.47766418E+02          4.46675948E+02
      38000.0000          3.44951401E+05          1.95324965E+04          1.28148305E+04          6.40741526E+03          2.81044148E+05          1.50585823E+04          9.35034691E+03          4.67517346E+03          6.63370554E+02          4.57359936E+02
      39000.0000          3.51573919E+05          1.99771863E+04          1.31089822E+04          6.55449112E+03          2.86722506E+05          1.54030743E+04          9.56557498E+03          4.78278749E+03          6.78944645E+02          4.68020021E+02
      40000.0000          3.58351827E+05          2.04206085E+04          1.34021280E+04          6.70106400E+03          2.92261481E+05          1.57469221E+04          9.78040651E+03          4.89020325E+03          6.94484815E+02          4.78655823E+02
      41000.0000          3.65103843E+05          2.08633961E+04          1.36945791E+04          6.84728957E+03          2.97897417E+05          1.60894908E+04          9.99460489E+03          4.99730244E+03          7.09972062E+02          4.89257887E+02
      42000.0000          3.71657472E+05          2.13050584E+04          1.39860749E+04          6.99303745E+03          3.03512777E+05          1.64313827E+04          1.02085037E+04          5.10425186E+03          7.25445094E+02          4.99845660E+02
      43000.0000          3.78361986E+05          2.17449622E+04          1.42769927E+04          7.13849636E+03          3.08995296E+05          1.67724702E+04          1.04217616E+04          5.21088078E+03          7.40854811E+02          5.10394680E+02
      44000.0000          3.85043145E+05          2.21841321E+04          1.45672358E+04          7.28361791E+03          3.14572524E+05          1.71125440E+04          1.06342742E+04          5.31713708E+03          7.56242319E+02          5.20924020E+02
      45000.0000          3.91701709E+05          2.26224723E+04          1.48566558E+04          7.42832789E+03          3.20131139E+05          1.74517577E+04          1.08466607E+04          5.42333037E+03          7.71628928E+02          5.31447458E+02
      46000.0000          3.98338402E+05          2.30589391E+04          1.51457637E+04          7.57288184E+03          3.25671727E+05          1.77905881E+04          1.10582209E+04          5.52911045E+03          7.86938369E+02          5.41925602E+02
      47000.0000          4.04791210E+05          2.34951652E+04          1.54337371E+04          7.71686857E+03          3.31194845E+05          1.81282009E+04          1.12695837E+04          5.63479185E+03          8.02247988E+02          5.52396342E+02
      48000.0000          4.11387938E+05          2.39301860E+04          1.57213707E+04          7.86068536E+03          3.36701026E+05          1.84651878E+04          1.14804045E+04          5.74020226E+03          8.17508428E+02          5.62837470E+02
      49000.0000          4.17964786E+05          2.43641597E+04          1.60083898E+04          8.00419489E+03          3.42190779E+05          1.88015542E+04          1.16905779E+04          5.84528896E+03          8.32753894E+02          5.73263178E+02
      50000.0000          4.24522353E+05          2.47972501E+04          1.62947490E+04          8.14737452E+03          3.47664591E+05          1.91371455E+04          1.19004109E+04          5.95020546E+03          8.47967431E+02          5.83667419E+02
