#Energy      Li-K-shell   Br-K-shell   Br-L1-shell   Br-L2-shell   Br-L3-shell   Br-M1-shell   Br-M2-shell   Br-M3-shell   Br-M4-shell   Br-M5-shell   Valence  Total
       3600.0000          1.09835528E+03          1.00000000E+30          3.35890588E+05          2.19043228E+05          9.85991274E+04          6.34698629E+03          4.42456256E+03          2.10189411E+03          7.44195350E+02          4.89114384E+02          8.50669880E+01          5.90627318E+01
       3700.0000          1.12308734E+03          1.00000000E+30          3.16929035E+05          2.09491453E+05          9.46048068E+04          6.46119075E+03          4.51121161E+03          2.14345730E+03          7.60675940E+02          4.99955277E+02          8.70837559E+01          6.04234173E+01
       3800.0000          1.14772884E+03          1.00000000E+30          3.00545599E+05          2.01183957E+05          9.11276300E+04          6.58084963E+03          4.60027540E+03          2.18609060E+03          7.77234314E+02          5.10845996E+02          8.90952281E+01          6.17839799E+01
       3900.0000          1.17242814E+03          1.00000000E+30          2.86305823E+05          1.93926074E+05          8.80879898E+04          6.69439432E+03          4.68629596E+03          2.22734811E+03          7.93591992E+02          5.21606133E+02          9.10989860E+01          6.31353668E+01
       4000.0000          1.19689563E+03          1.00000000E+30          2.73864908E+05          1.87559911E+05          8.54210600E+04          6.81319797E+03          4.77466843E+03          2.26964942E+03          8.10028883E+02          5.32328759E+02          9.30981180E+01          6.44852937E+01
       4100.0000          1.22142426E+03          1.00000000E+30          2.62944608E+05          1.81956154E+05          8.30736432E+04          6.92613719E+03          4.86011122E+03          2.31178790E+03          8.26272294E+02          5.43102076E+02          9.50901045E+01          6.58300705E+01
       4200.0000          1.24572939E+03          1.00000000E+30          2.53319096E+05          1.77008286E+05          8.10016563E+04          7.04414453E+03          4.94784150E+03          2.35261859E+03          8.42595718E+02          5.53838443E+02          9.70774339E+01          6.71715362E+01
       4300.0000          1.27009802E+03          1.00000000E+30          2.44802936E+05          1.72627592E+05          7.91684377E+04          7.16174036E+03          5.03525420E+03          2.39445949E+03          8.58732513E+02          5.64453419E+02          9.90580789E+01          6.85075499E+01
       4400.0000          1.29438977E+03          1.00000000E+30          2.37242928E+05          1.68740089E+05          7.75431833E+04          7.27893813E+03          5.12235976E+03          2.43615339E+03          8.74949701E+02          5.75119977E+02          1.01035098E+02          6.98424899E+01
       4500.0000          1.31860677E+03          1.00000000E+30          2.30511583E+05          1.65283398E+05          7.60999822E+04          7.39575082E+03          5.20671984E+03          2.47770505E+03          8.91115706E+02          5.85752955E+02          1.03005850E+02          7.11725720E+01
       4600.0000          1.34261538E+03          1.00000000E+30          2.24501823E+05          1.62204727E+05          7.48167906E+04          7.50718039E+03          5.29326782E+03          2.51911902E+03          9.07232134E+02          5.96353389E+02          1.04972362E+02          7.24988707E+01
       4700.0000          1.36669117E+03          1.00000000E+30          2.19123427E+05          1.59459176E+05          7.36748947E+04          7.62332665E+03          5.37953738E+03          2.55932328E+03          9.23300436E+02          6.06922189E+02          1.06932005E+02          7.38205564E+01
       4800.0000          1.39069856E+03          1.00000000E+30          2.14299968E+05          1.57008352E+05          7.26581582E+04          7.73912344E+03          5.46553719E+03          2.60048672E+03          9.39321937E+02          6.17378357E+02          1.08888343E+02          7.51390856E+01
       4900.0000          1.41463946E+03          1.00000000E+30          2.09966135E+05          1.54819301E+05          7.17527646E+04          7.85458175E+03          5.55127553E+03          2.64152495E+03          9.55297911E+02          6.27887076E+02          1.10840312E+02          7.64555225E+01
       5000.0000          1.43851572E+03          1.00000000E+30          2.06065974E+05          1.52863503E+05          7.09467825E+04          7.97445750E+03          5.63676033E+03          2.68348184E+03          9.71229598E+02          6.38366733E+02          1.12787556E+02          7.77698424E+01
       5100.0000          1.46232909E+03          1.00000000E+30          2.02551434E+05          1.51116348E+05          7.02298071E+04          8.08920486E+03          5.72199917E+03          2.72426867E+03          9.87118195E+02          6.48818105E+02          1.14730156E+02          7.90794594E+01
       5200.0000          1.48608121E+03          1.00000000E+30          1.99380842E+05          1.49556302E+05          6.95927927E+04          8.20364461E+03          5.80925575E+03          2.76494111E+03          1.00296484E+03          6.59321235E+02          1.16668206E+02          8.03874014E+01
       5300.0000          1.50977365E+03          1.00000000E+30          1.96518152E+05          1.48164712E+05          6.90278317E+04          8.31778609E+03          5.89399671E+03          2.80550248E+03          1.01877062E+03          6.69717560E+02          1.18601784E+02          8.16905042E+01
       5400.0000          1.53353597E+03          1.00000000E+30          1.93931844E+05          1.46925085E+05          6.85279891E+04          8.43163823E+03          5.97851261E+03          2.84595595E+03          1.03453657E+03          6.80087725E+02          1.20531408E+02          8.29910442E+01
       5500.0000          1.55711188E+03          1.00000000E+30          1.91594391E+05          1.45822987E+05          6.80871357E+04          8.54520962E+03          6.06280983E+03          2.88630456E+03          1.05026366E+03          6.90432367E+02          1.22458927E+02          8.42891723E+01
       5600.0000          1.58063223E+03          1.00000000E+30          1.89481642E+05          1.44845687E+05          6.76998668E+04          8.66292752E+03          6.14689449E+03          2.92753077E+03          1.06595283E+03          7.00752089E+02          1.24380315E+02          8.55846576E+01
       5700.0000          1.60409852E+03          1.00000000E+30          1.87572356E+05          1.43981872E+05          6.73614048E+04          8.77589861E+03          6.23291897E+03          2.96766608E+03          1.08172308E+03          7.11047480E+02          1.26298096E+02          8.68773527E+01
       5800.0000          1.62751234E+03          1.00000000E+30          1.85847687E+05          1.43221559E+05          6.70674793E+04          8.88861321E+03          6.31656849E+03          3.00770495E+03          1.09733835E+03          7.21394996E+02          1.28212445E+02          8.81674160E+01
       5900.0000          1.65099875E+03          1.00000000E+30          1.84291072E+05          1.42555783E+05          6.68142885E+04          9.00536536E+03          6.40002245E+03          3.04764994E+03          1.11291829E+03          7.31643010E+02          1.30123434E+02          8.94546074E+01
       6000.0000          1.67430819E+03          1.00000000E+30          1.82887670E+05          1.41976607E+05          6.65984475E+04          9.11752624E+03          6.48537635E+03          3.08844609E+03          1.12846358E+03          7.41868279E+02          1.32029956E+02          9.07392016E+01
       6100.0000          1.69756859E+03          1.00000000E+30          1.81624313E+05          1.41476915E+05          6.64169175E+04          9.22945216E+03          6.56842723E+03          3.12819851E+03          1.14408995E+03          7.52145508E+02          1.33933860E+02          9.20222897E+01
       6200.0000          1.72090381E+03          1.00000000E+30          1.80489213E+05          1.41050263E+05          6.62669462E+04          9.34530456E+03          6.65129764E+03          3.16879376E+03          1.15956797E+03          7.62326511E+02          1.35833566E+02          9.33022514E+01
       6300.0000          1.74406663E+03          1.00000000E+30          1.79471838E+05          1.40690896E+05          6.61460915E+04          9.45671840E+03          6.73602568E+03          3.20836284E+03          1.17512654E+03          7.72486208E+02          1.37729285E+02          9.45790160E+01
       6400.0000          1.76730605E+03          1.00000000E+30          1.78562797E+05          1.40393705E+05          6.60521347E+04          9.57200147E+03          6.81852165E+03          3.24784957E+03          1.19053979E+03          7.82697734E+02          1.39622396E+02          9.58544427E+01
       6500.0000          1.79037610E+03          1.00000000E+30          1.77753433E+05          1.40153897E+05          6.59830452E+04          9.68292869E+03          6.90285404E+03          3.28816010E+03          1.20603396E+03          7.92815993E+02          1.41513108E+02          9.71279685E+01
       6600.0000          1.81352266E+03          1.00000000E+30          1.77036154E+05          1.39967292E+05          6.59370172E+04          9.79766671E+03          6.98499298E+03          3.32747611E+03          1.22138477E+03          8.02985766E+02          1.43399685E+02          9.83986576E+01
       6700.0000          1.83650390E+03          1.00000000E+30          1.76403938E+05          1.39829979E+05          6.59123800E+04          9.90813104E+03          7.06894613E+03          3.36760635E+03          1.23681714E+03          8.13064097E+02          1.45283442E+02          9.96672922E+01
       6800.0000          1.85956135E+03          1.00000000E+30          1.75850625E+05          1.39738496E+05          6.59076396E+04          1.00223468E+04          7.15074427E+03          3.40764846E+03          1.25210810E+03          8.23193861E+02          1.47163596E+02          1.00934151E+02
       6900.0000          1.88245694E+03          1.00000000E+30          1.75370368E+05          1.39689614E+05          6.59214106E+04          1.01363042E+04          7.23433355E+03          3.44671655E+03          1.26748083E+03          8.33233819E+02          1.49040945E+02          1.02197837E+02
       7000.0000          1.90542921E+03          1.00000000E+30          1.74958048E+05          1.39680438E+05          6.59524454E+04          1.02460853E+04          7.31774442E+03          3.48658903E+03          1.28271447E+03          8.43325041E+02          1.50914625E+02          1.03460107E+02
       7100.0000          1.92824170E+03          1.00000000E+30          1.74608882E+05          1.39708287E+05          6.59995886E+04          1.03595517E+04          7.39904581E+03          3.52550469E+03          1.29802951E+03          8.53398292E+02          1.52785928E+02          1.04720129E+02
       7200.0000          1.95113225E+03          1.00000000E+30          1.74318596E+05          1.39770731E+05          6.60617853E+04          1.04689228E+04          7.48211392E+03          3.56521415E+03          1.31320835E+03          8.63382241E+02          1.54654255E+02          1.05977358E+02
       7300.0000          1.97386420E+03          1.00000000E+30          1.74083189E+05          1.39865514E+05          6.61380701E+04          1.05819179E+04          7.56311059E+03          3.60484344E+03          1.32846750E+03          8.73418843E+02          1.56520132E+02          1.07234142E+02
       7400.0000          1.99667556E+03          1.00000000E+30          1.73899085E+05          1.39990576E+05          6.62275479E+04          1.06946782E+04          7.64584902E+03          3.64353653E+03          1.34370063E+03          8.83368342E+02          1.58383690E+02          1.08488061E+02
       7500.0000          2.01944693E+03          1.00000000E+30          1.73762931E+05          1.40144032E+05          6.63294067E+04          1.08034396E+04          7.72842494E+03          3.68301193E+03          1.35879912E+03          8.93369325E+02          1.60242478E+02          1.09739746E+02
       7600.0000          2.04206488E+03          1.00000000E+30          1.73671704E+05          1.40324117E+05          6.64428826E+04          1.09157554E+04          7.81084105E+03          3.72241137E+03          1.37397909E+03          9.03353849E+02          1.62099382E+02          1.10990622E+02
       7700.0000          2.06476182E+03          1.00000000E+30          1.73622570E+05          1.40529232E+05          6.65672784E+04          1.10278491E+04          7.89123922E+03          3.76089525E+03          1.38913399E+03          9.13321528E+02          1.63955755E+02          1.12239796E+02
       7800.0000          2.08742086E+03          1.00000000E+30          1.73612962E+05          1.40757875E+05          6.67019492E+04          1.11397244E+04          7.97334945E+03          3.80014915E+03          1.40415688E+03          9.23203178E+02          1.65805925E+02          1.13484777E+02
       7900.0000          2.11004120E+03          1.00000000E+30          1.73640478E+05          1.41008665E+05          6.68462919E+04          1.12477135E+04          8.05530808E+03          3.83933099E+03          1.41926114E+03          9.33137967E+02          1.67656885E+02          1.14730828E+02
       8000.0000          2.13251771E+03          1.00000000E+30          1.73702911E+05          1.41280329E+05          6.69997519E+04          1.13591767E+04          8.13711777E+03          3.87844209E+03          1.43434155E+03          9.43056784E+02          1.69503357E+02          1.15974204E+02
       8100.0000          2.15507076E+03          1.00000000E+30          1.73798213E+05          1.41571671E+05          6.71618167E+04          1.14704328E+04          8.21696325E+03          3.91666173E+03          1.44939779E+03          9.52891430E+02          1.71348021E+02          1.17214289E+02
       8200.0000          2.17758695E+03          1.00000000E+30          1.73924492E+05          1.41881588E+05          6.73320022E+04          1.15814852E+04          8.29848810E+03          3.95563719E+03          1.46432507E+03          9.62778613E+02          1.73189064E+02          1.18453500E+02
       8300.0000          2.20006842E+03          1.00000000E+30          1.74079993E+05          1.42209055E+05          6.75098614E+04          1.16923373E+04          8.37987130E+03          3.99454534E+03          1.47933420E+03          9.72650817E+02          1.75029819E+02          1.19692654E+02
       8400.0000          2.22240991E+03          1.00000000E+30          1.74263076E+05          1.42553111E+05          6.76949813E+04          1.17994331E+04          8.46111527E+03          4.03338733E+03          1.49432072E+03          9.82507931E+02          1.76865333E+02          1.20928068E+02
       8500.0000          2.24482781E+03          1.00000000E+30          1.74472223E+05          1.42912871E+05          6.78869712E+04          1.19099087E+04          8.54222224E+03          4.07216419E+03          1.50928456E+03          9.92350033E+02          1.78701476E+02          1.22163877E+02
       8600.0000          2.26721292E+03          1.00000000E+30          1.74706035E+05          1.43287494E+05          6.80854669E+04          1.20201939E+04          8.62142657E+03          4.11087689E+03          1.52422588E+03          1.00217710E+03          1.80532714E+02          1.23396438E+02
       8700.0000          2.28956359E+03          1.00000000E+30          1.74963170E+05          1.43676208E+05          6.82901331E+04          1.21302917E+04          8.70227176E+03          4.14872938E+03          1.53914469E+03          1.01192353E+03          1.82363600E+02          1.24626886E+02
       8800.0000          2.31188269E+03          1.00000000E+30          1.75242408E+05          1.44078282E+05          6.85006490E+04          1.22402051E+04          8.78298632E+03          4.18731943E+03          1.55394002E+03          1.02172264E+03          1.84191600E+02          1.25856485E+02
       8900.0000          2.33417211E+03          1.00000000E+30          1.75542600E+05          1.44493036E+05          6.87167186E+04          1.23499371E+04          8.86357230E+03          4.22584837E+03          1.56881686E+03          1.03150773E+03          1.86016836E+02          1.27084911E+02
       9000.0000          2.35643126E+03          1.00000000E+30          1.75862666E+05          1.44919830E+05          6.89380627E+04          1.24594904E+04          8.94403166E+03          4.26431708E+03          1.58367272E+03          1.04127897E+03          1.87838494E+02          1.28311116E+02
       9100.0000          2.37855505E+03          1.00000000E+30          1.76201606E+05          1.45358066E+05          6.91644198E+04          1.25688678E+04          9.02436626E+03          4.30272645E+03          1.59850778E+03          1.05103655E+03          1.89661144E+02          1.29536926E+02
       9200.0000          2.40075519E+03          1.00000000E+30          1.76558470E+05          1.45807180E+05          6.93955447E+04          1.26780720E+04          9.10457791E+03          4.34107733E+03          1.61332236E+03          1.06078059E+03          1.91480690E+02          1.30761065E+02
       9300.0000          2.42292560E+03          1.00000000E+30          1.76932381E+05          1.46266646E+05          6.96312045E+04          1.27837196E+04          9.18466839E+03          4.37937055E+03          1.62811674E+03          1.07051119E+03          1.93298202E+02          1.31983359E+02
       9400.0000          2.44506599E+03          1.00000000E+30          1.77322499E+05          1.46735965E+05          6.98711838E+04          1.28926005E+04          9.26463945E+03          4.41760696E+03          1.64289108E+03          1.08022859E+03          1.95112021E+02          1.33203765E+02
       9500.0000          2.46717698E+03          1.00000000E+30          1.77728053E+05          1.47214670E+05          7.01152760E+04          1.30013160E+04          9.34449284E+03          4.45578739E+03          1.65764562E+03          1.08993310E+03          1.96923240E+02          1.34422440E+02
       9600.0000          2.48925954E+03          1.00000000E+30          1.78148304E+05          1.47702320E+05          7.03632903E+04          1.31098686E+04          9.42423025E+03          4.49391265E+03          1.67238070E+03          1.09962499E+03          1.98734156E+02          1.35640465E+02
       9700.0000          2.51131443E+03          1.00000000E+30          1.78582561E+05          1.48198497E+05          7.06150421E+04          1.32182607E+04          9.50385336E+03          4.53198353E+03          1.68709667E+03          1.10930443E+03          2.00543789E+02          1.36857393E+02
       9800.0000          2.53334211E+03          1.00000000E+30          1.79030176E+05          1.48702813E+05          7.08703621E+04          1.33264946E+04          9.58336379E+03          4.57000081E+03          1.70179386E+03          1.11897160E+03          2.02351181E+02          1.38072783E+02
       9900.0000          2.55534287E+03          1.00000000E+30          1.79490534E+05          1.49214900E+05          7.11290865E+04          1.34345726E+04          9.66276314E+03          4.60796523E+03          1.71647256E+03          1.12856437E+03          2.04156252E+02          1.39285659E+02
      10000.0000          2.57731697E+03          1.00000000E+30          1.79963062E+05          1.49734400E+05          7.13910619E+04          1.35424970E+04          9.74205294E+03          4.64587753E+03          1.73113301E+03          1.13820765E+03          2.05959177E+02          1.40498007E+02
      11000.0000          2.79575950E+03          1.00000000E+30          1.85250783E+05          1.55272556E+05          7.41612101E+04          1.46168624E+04          1.05292424E+04          5.02228342E+03          1.87678241E+03          1.23407065E+03          2.23885030E+02          1.52549743E+02
      12000.0000          3.01183752E+03          1.00000000E+30          1.91304843E+05          1.61277880E+05          7.71358940E+04          1.56776926E+04          1.13100024E+04          5.39555803E+03          2.02091494E+03          1.32887621E+03          2.41636626E+02          1.64480682E+02
      13000.0000          3.22590262E+03          1.00000000E+30          1.97873414E+05          1.67595170E+05          8.02467745E+04          1.67323556E+04          1.20821109E+04          5.76471704E+03          2.16369648E+03          1.42279014E+03          2.59238772E+02          1.76306602E+02
      13480.9990          3.32815010E+03          1.00000000E+30          2.01166981E+05          1.70714357E+05          8.17781470E+04          1.72337986E+04          1.24504553E+04          5.94084133E+03          2.23196988E+03          1.46769905E+03          2.67655761E+02          1.81960114E+02
      13481.0010          3.32815053E+03          3.28078926E+16          2.01166995E+05          1.70714370E+05          8.17781534E+04          1.72338007E+04          1.24504569E+04          5.94084207E+03          2.23197016E+03          1.46769924E+03          2.67655796E+02          1.81960137E+02
      14000.0000          3.43804317E+03          2.43131141E+09          2.04797649E+05          1.74125700E+05          8.34503053E+04          1.77730810E+04          1.28464523E+04          6.13018022E+03          2.30525148E+03          1.51590003E+03          2.76698338E+02          1.88032921E+02
      15000.0000          3.64864034E+03          4.62768713E+08          2.11973016E+05          1.80804140E+05          8.67176442E+04          1.88066898E+04          1.36051747E+04          6.49357645E+03          2.44561782E+03          1.60822771E+03          2.94028460E+02          1.99670234E+02
      16000.0000          3.85751727E+03          2.10055506E+08          2.19328330E+05          1.87585860E+05          9.00290800E+04          1.98338364E+04          1.43587825E+04          6.85322922E+03          2.58497720E+03          1.69989207E+03          3.11242907E+02          2.11226083E+02
      17000.0000          4.06499427E+03          1.24960669E+08          2.26813716E+05          1.94439564E+05          9.33707935E+04          2.08524899E+04          1.51063685E+04          7.21065732E+03          2.72331729E+03          1.79083625E+03          3.28351045E+02          2.22705840E+02
      18000.0000          4.27111915E+03          8.51887863E+07          2.34393405E+05          2.01176661E+05          9.66192418E+04          2.18633083E+04          1.58484037E+04          7.56544409E+03          2.86072810E+03          1.88127133E+03          3.45359261E+02          2.34115376E+02
      19000.0000          4.47603514E+03          6.30954729E+07          2.42041231E+05          2.08120397E+05          1.00000632E+05          2.28693885E+04          1.65865746E+04          7.91836440E+03          2.99734605E+03          1.97107701E+03          3.62266855E+02          2.45457163E+02
      20000.0000          4.67975187E+03          4.94267537E+07          2.49438982E+05          2.15030580E+05          1.03469177E+05          2.38686102E+04          1.73199017E+04          8.26897963E+03          3.13304341E+03          2.06040083E+03          3.79080614E+02          2.56734121E+02
      21000.0000          4.88234673E+03          4.03225392E+07          2.57332209E+05          2.22127689E+05          1.06812090E+05          2.48614357E+04          1.80486807E+04          8.61743037E+03          3.26807097E+03          2.14921456E+03          3.95825050E+02          2.67959097E+02
      22000.0000          5.08380616E+03          3.39255838E+07          2.65181299E+05          2.29179805E+05          1.10237423E+05          2.58506433E+04          1.87731883E+04          8.96384787E+03          3.40244934E+03          2.23762096E+03          4.12474708E+02          2.79123084E+02
      23000.0000          5.28440386E+03          2.92449583E+07          2.72988705E+05          2.35983962E+05          1.13641798E+05          2.68317756E+04          1.94949306E+04          9.30892380E+03          3.53606608E+03          2.32550968E+03          4.29055480E+02          2.90235882E+02
      24000.0000          5.48401669E+03          2.57107883E+07          2.80756849E+05          2.42960396E+05          1.17026536E+05          2.78099096E+04          2.02128202E+04          9.65216492E+03          3.66911991E+03          2.41301194E+03          4.45579984E+02          3.01306815E+02
      25000.0000          5.68272148E+03          2.29745875E+07          2.88488067E+05          2.49899604E+05          1.20392867E+05          2.87829466E+04          2.09270810E+04          9.99367958E+03          3.80153557E+03          2.50013865E+03          4.62023645E+02          3.12324175E+02
      26000.0000          5.88062145E+03          2.08127930E+07          2.96184580E+05          2.56991716E+05          1.23741936E+05          2.97511374E+04          2.16379187E+04          1.03335654E+04          3.93338226E+03          2.58686191E+03          4.78406307E+02          3.23297891E+02
      27000.0000          6.07774667E+03          1.90760502E+07          3.03848472E+05          2.63857492E+05          1.27074801E+05          3.07147211E+04          2.23455084E+04          1.06719058E+04          4.06470541E+03          2.67321091E+03          4.94726357E+02          3.34227663E+02
      28000.0000          6.27406682E+03          1.76612421E+07          3.11719923E+05          2.70871585E+05          1.30475065E+05          3.16761605E+04          2.30499726E+04          1.10087582E+04          4.19550555E+03          2.75927583E+03          5.10986011E+02          3.45117701E+02
      29000.0000          6.46955039E+03          1.64950579E+07          3.19550213E+05          2.77672280E+05          1.33857073E+05          3.26311615E+04          2.37525451E+04          1.13446843E+04          4.32574329E+03          2.84496720E+03          5.27192813E+02          3.55968560E+02
      30000.0000          6.66449482E+03          1.55241373E+07          3.27341370E+05          2.84616318E+05          1.37141951E+05          3.35843378E+04          2.44512101E+04          1.16792745E+04          4.45559431E+03          2.93035325E+03          5.43338991E+02          3.66779583E+02
      31000.0000          6.85861026E+03          1.47088123E+07          3.34870605E+05          2.91526428E+05          1.40491533E+05          3.45314863E+04          2.51481969E+04          1.20120433E+04          4.58491928E+03          3.01540702E+03          5.59438724E+02          3.77555107E+02
      32000.0000          7.05219319E+03          1.40190487E+07          3.42593584E+05          2.98404239E+05          1.43825405E+05          3.54771126E+04          2.58425376E+04          1.23440519E+04          4.71378674E+03          3.10020904E+03          5.75483150E+02          3.88295110E+02
      33000.0000          7.24494660E+03          1.34317540E+07          3.50282798E+05          3.05251278E+05          1.47144304E+05          3.64191715E+04          2.65343733E+04          1.26748678E+04          4.84226479E+03          3.18474877E+03          5.91496956E+02          3.99009322E+02
      34000.0000          7.43721179E+03          1.29289188E+07          3.58151242E+05          3.12068973E+05          1.50448923E+05          3.73578016E+04          2.72237705E+04          1.30045225E+04          4.97033268E+03          3.26899413E+03          6.07453832E+02          4.09686519E+02
      35000.0000          7.62905415E+03          1.24963397E+07          3.65773231E+05          3.18858663E+05          1.53812566E+05          3.82931257E+04          2.79108239E+04          1.33330620E+04          5.09797821E+03          3.35295610E+03          6.23357130E+02          4.20328606E+02
      36000.0000          7.82014668E+03          1.21226733E+07          3.73365964E+05          3.25775530E+05          1.57089126E+05          3.92272604E+04          2.85956118E+04          1.36605222E+04          5.22532426E+03          3.43663928E+03          6.39234790E+02          4.30947985E+02
      37000.0000          8.01062097E+03          1.17987890E+07          3.81131915E+05          3.32509841E+05          1.60353242E+05          4.01563241E+04          2.92792967E+04          1.39874332E+04          5.35225059E+03          3.52020537E+03          6.55063642E+02          4.41536865E+02
      38000.0000          8.20073672E+03          1.15172619E+07          3.88665733E+05          3.39219709E+05          1.63674798E+05          4.10824978E+04          2.99597824E+04          1.43128462E+04          5.47885830E+03          3.60340330E+03          6.70842598E+02          4.52091397E+02
      39000.0000          8.39034478E+03          1.12719962E+07          3.96174050E+05          3.46052875E+05          1.66914211E+05          4.20076812E+04          3.06382067E+04          1.46372774E+04          5.60497170E+03          3.68641746E+03          6.86597929E+02          4.62625255E+02
      40000.0000          8.57942084E+03          1.10579761E+07          4.03848977E+05          3.52859423E+05          1.70210129E+05          4.29281348E+04          3.13157534E+04          1.49612688E+04          5.73085276E+03          3.76925998E+03          7.02307299E+02          4.73131620E+02
      41000.0000          8.76796819E+03          1.08710147E+07          4.11494648E+05          3.59495955E+05          1.73426766E+05          4.38479017E+04          3.19902471E+04          1.52838253E+04          5.85636281E+03          3.85182763E+03          7.17980827E+02          4.83609961E+02
      42000.0000          8.95600693E+03          1.07076154E+07          4.18924504E+05          3.66253198E+05          1.76698854E+05          4.47630503E+04          3.26640294E+04          1.56060256E+04          5.98169735E+03          3.93420056E+03          7.33629088E+02          4.94070183E+02
      43000.0000          9.14360034E+03          1.05648327E+07          4.26516373E+05          3.72986449E+05          1.79959364E+05          4.56776135E+04          3.33348480E+04          1.59273329E+04          6.10665630E+03          4.01635497E+03          7.49205779E+02          5.04488929E+02
      44000.0000          9.33076781E+03          1.04401691E+07          4.34081848E+05          3.79557713E+05          1.83208671E+05          4.65879367E+04          3.40049398E+04          1.62472656E+04          6.23117856E+03          4.09840719E+03          7.64807214E+02          5.14910423E+02
      45000.0000          9.51757101E+03          1.03315007E+07          4.41621782E+05          3.86246579E+05          1.86383368E+05          4.74975248E+04          3.46734912E+04          1.65669808E+04          6.35562699E+03          4.18012942E+03          7.80324074E+02          5.25285592E+02
      46000.0000          9.70391729E+03          1.02370081E+07          4.49136993E+05          3.92913709E+05          1.89611923E+05          4.84048923E+04          3.53401344E+04          1.68857687E+04          6.47959118E+03          4.26180211E+03          7.95828435E+02          5.35648241E+02
      47000.0000          9.88978062E+03          1.01551286E+07          4.56452060E+05          3.99559778E+05          1.92830309E+05          4.93099840E+04          3.60054244E+04          1.72039239E+04          6.60343972E+03          4.34321257E+03          8.11314984E+02          5.45994701E+02
      48000.0000          1.00754048E+04          1.00845085E+07          4.63921971E+05          4.06185430E+05          1.96038834E+05          5.02129255E+04          3.66678949E+04          1.75212931E+04          6.72697068E+03          4.42436957E+03          8.26753149E+02          5.56310662E+02
      49000.0000          1.02605979E+04          1.00239774E+07          4.71369400E+05          4.12791278E+05          1.99237796E+05          5.11137066E+04          3.73298708E+04          1.78373354E+04          6.85012230E+03          4.50549358E+03          8.42192055E+02          5.66620586E+02
      50000.0000          1.04453985E+04          9.97251308E+06          4.78795023E+05          4.19377910E+05          2.02427474E+05          5.20123561E+04          3.79903699E+04          1.81532033E+04          6.97307445E+03          4.58641965E+03          8.57575559E+02          5.76898744E+02
