#Energy      Mo-K-shell   Mo-L1-shell   Mo-L2-shell   Mo-L3-shell   Mo-M1-shell   Mo-M2-shell   Mo-M3-shell   Mo-M4-shell   Mo-M5-shell   Mo-N1-shell   Mo-N2-shell   Mo-N3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.50161675E+05          7.06872610E+04          2.26684909E+03          1.43315049E+03          2.23040082E+02          1.27555617E+02          5.85900069E+01          1.00000000E+30          1.08071136E+03          4.52307008E+02          2.26153504E+02          1.17382646E+01          8.11046647E+00
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92101293E+05          5.76232322E+04          2.16102040E+03          1.36799984E+03          2.24666068E+02          1.28990904E+02          5.92759644E+01          1.00000000E+30          1.06397613E+03          4.51996330E+02          2.25998165E+02          1.19228658E+01          8.21425248E+00
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53303207E+05          4.81304425E+04          2.06643450E+03          1.30971726E+03          2.26336308E+02          1.30434097E+02          5.99647888E+01          1.00000000E+30          1.04899325E+03          4.51950051E+02          2.25975026E+02          1.21068746E+01          8.31773690E+00
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25940410E+05          4.09877691E+04          1.98159180E+03          1.25739546E+03          2.28046833E+02          1.31884361E+02          6.06561563E+01          1.00000000E+30          1.03557571E+03          4.52143295E+02          2.26071648E+02          1.22903071E+01          8.42092803E+00
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05824797E+05          3.54626595E+04          1.90522942E+03          1.21027080E+03          2.29794091E+02          1.33340949E+02          6.13497753E+01          1.00000000E+30          1.02356160E+03          4.52554070E+02          2.26277035E+02          1.24731789E+01          8.52383395E+00
        510.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04112434E+05          3.49801936E+04          1.89802477E+03          1.20582265E+03          2.29970535E+02          1.33486783E+02          6.14191813E+01          1.00000000E+30          1.02243280E+03          4.52606288E+02          2.26303144E+02          1.24920253E+01          8.53438255E+00
        511.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.23376820E+12          1.04109124E+05          3.49792535E+04          1.89801043E+03          1.20581379E+03          2.29970889E+02          1.33487075E+02          6.14193203E+01          1.00000000E+30          1.02243055E+03          4.52606394E+02          2.26303197E+02          1.24920630E+01          8.53440367E+00
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.95745828E+06          9.05532363E+04          3.10892214E+04          1.83628843E+03          1.16769928E+03          2.31574901E+02          1.34803190E+02          6.20453845E+01          1.00000000E+30          1.01280846E+03          4.53162917E+02          2.26581458E+02          1.26555049E+01          8.62645330E+00
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56229867E+06          7.86500506E+04          2.75605886E+04          1.77387116E+03          1.12913594E+03          2.33386400E+02          1.36270478E+02          6.27427490E+01          1.00000000E+30          1.00319236E+03          4.53952481E+02          2.26976241E+02          1.28372996E+01          8.72879235E+00
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34117395E+06          6.91680893E+04          2.46675608E+04          1.71721312E+03          1.09411522E+03          2.35226011E+02          1.37742266E+02          6.34416558E+01          1.00000000E+30          9.94604020E+02          4.54907322E+02          2.27453661E+02          1.30185767E+01          8.83086191E+00
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.49669600E+05          6.14783044E+04          2.22621149E+04          1.66566012E+03          1.06223821E+03          2.37091403E+02          1.39218062E+02          6.41419135E+01          1.00000000E+30          9.86947027E+02          4.56013593E+02          2.28006797E+02          1.31993494E+01          8.93267023E+00
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96753371E+05          5.51451003E+04          2.02375518E+04          1.61864897E+03          1.03316025E+03          2.38980475E+02          1.40697417E+02          6.48433484E+01          1.00000000E+30          9.80136206E+02          4.57258896E+02          2.28629448E+02          1.33796304E+01          9.03422487E+00
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.47251714E+05          4.98592129E+04          1.85158815E+04          1.57569153E+03          1.00658345E+03          2.40891310E+02          1.42179926E+02          6.55458041E+01          1.00000000E+30          9.74096050E+02          4.58632085E+02          2.29316042E+02          1.35622657E+01          9.13681943E+00
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.50599418E+05          4.53949703E+04          1.70377937E+04          1.53636547E+03          9.82248507E+02          2.42822179E+02          1.43665221E+02          6.62491372E+01          1.00000000E+30          9.68759041E+02          4.60123094E+02          2.30061547E+02          1.37415614E+01          9.23786564E+00
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.84019697E+05          4.15870258E+04          1.57582031E+04          1.50030071E+03          9.59928747E+02          2.44771494E+02          1.45152967E+02          6.69039817E+01          1.00000000E+30          9.64065475E+02          4.61722860E+02          2.30861430E+02          1.39204008E+01          9.33772089E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.35955035E+05          3.83092529E+04          1.46421768E+04          1.46717367E+03          9.39425707E+02          2.46737817E+02          1.46642857E+02          6.76483107E+01          1.00000000E+30          9.59961616E+02          4.63423142E+02          2.31711571E+02          1.41015536E+01          9.44031623E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.99978971E+05          3.54649362E+04          1.36623960E+04          1.43670078E+03          9.20564401E+02          2.48719834E+02          1.48134616E+02          6.83239700E+01          1.00000000E+30          9.56399167E+02          4.65216481E+02          2.32608240E+02          1.42794751E+01          9.54008570E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72257541E+05          3.29790034E+04          1.27968636E+04          1.40863009E+03          9.03190987E+02          2.50716338E+02          1.49590259E+02          6.90649384E+01          1.00000000E+30          9.53335147E+02          4.67096103E+02          2.33548051E+02          1.44569707E+01          9.64074842E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.50385672E+05          3.07918650E+04          1.20281148E+04          1.38274059E+03          8.87168930E+02          2.52726223E+02          1.51008903E+02          6.97390135E+01          1.00000000E+30          9.50730303E+02          4.69055817E+02          2.34527909E+02          1.46367324E+01          9.74091975E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32790982E+05          2.88567037E+04          1.13418608E+04          1.35883548E+03          8.72376560E+02          2.54748478E+02          1.52578587E+02          7.04767295E+01          1.00000000E+30          9.48549587E+02          4.71090002E+02          2.35545001E+02          1.48133717E+01          9.84153947E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.18398316E+05          2.71349892E+04          1.07265054E+04          1.33673915E+03          8.58706350E+02          2.56782172E+02          1.53994915E+02          7.11492867E+01          1.00000000E+30          9.46761282E+02          4.73193489E+02          2.36596745E+02          1.49896116E+01          9.94004293E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.06453691E+05          2.55956408E+04          1.01723421E+04          1.31629559E+03          8.46061620E+02          2.58826446E+02          1.55558260E+02          7.18838587E+01          1.00000000E+30          9.45336402E+02          4.75361544E+02          2.37680772E+02          1.51680686E+01          1.00413113E+01
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.64199965E+04          2.42133587E+04          9.67138576E+03          1.29736489E+03          8.34356243E+02          2.60880512E+02          1.56972354E+02          7.25549643E+01          1.00000000E+30          9.44248809E+02          4.77589856E+02          2.38794928E+02          1.53435057E+01          1.01393652E+01
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.78982213E+04          2.29669928E+04          9.21690308E+03          1.27982211E+03          8.23512995E+02          2.62943637E+02          1.58529558E+02          7.32864994E+01          1.00000000E+30          9.43474557E+02          4.79874424E+02          2.39937212E+02          1.55211310E+01          1.02401237E+01
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.05925999E+04          2.18388248E+04          8.80323237E+03          1.26355459E+03          8.13462195E+02          2.65015152E+02          1.60083328E+02          7.39562184E+01          1.00000000E+30          9.42991953E+02          4.82211598E+02          2.41105799E+02          1.56957987E+01          1.03383472E+01
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.42764236E+04          2.08141274E+04          8.42554931E+03          1.24846074E+03          8.04140914E+02          2.67094433E+02          1.61492765E+02          7.46848214E+01          1.00000000E+30          9.42781099E+02          4.84597983E+02          2.42298992E+02          1.58726250E+01          1.04380311E+01
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.87721774E+04          1.98804033E+04          8.07973770E+03          1.23444915E+03          7.95493133E+02          2.69180901E+02          1.63040695E+02          7.54118240E+01          1.00000000E+30          9.42823784E+02          4.87030484E+02          2.43515242E+02          1.60490586E+01          1.05380660E+01
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.39448564E+04          1.90269756E+04          7.76228985E+03          1.22143723E+03          7.87467357E+02          2.71274021E+02          1.64585348E+02          7.60789897E+01          1.00000000E+30          9.43103360E+02          4.89506210E+02          2.44753105E+02          1.62226117E+01          1.06356556E+01
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.96836131E+04          1.82448230E+04          7.47017238E+03          1.20934998E+03          7.80017083E+02          2.73373300E+02          1.65990447E+02          7.68032143E+01          1.00000000E+30          9.43604521E+02          4.92022488E+02          2.46011244E+02          1.63982904E+01          1.07346709E+01
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.59013186E+04          1.75260722E+04          7.20072155E+03          1.19811904E+03          7.73100315E+02          2.75478274E+02          1.67529554E+02          7.75259156E+01          1.00000000E+30          9.44313195E+02          4.94576847E+02          2.47288424E+02          1.65711481E+01          1.08329890E+01
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.25264174E+04          1.68640230E+04          6.95167118E+03          1.18768302E+03          7.66678648E+02          2.77588514E+02          1.69065535E+02          7.82471184E+01          1.00000000E+30          9.45216410E+02          4.97167005E+02          2.48583503E+02          1.67460986E+01          1.09321419E+01
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95016018E+04          1.62527993E+04          6.72099968E+03          1.17798522E+03          7.60717117E+02          2.79703624E+02          1.70598440E+02          7.89107767E+01          1.00000000E+30          9.46302159E+02          4.99790819E+02          2.49895409E+02          1.69206981E+01          1.10299896E+01
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.67782917E+04          1.56873143E+04          6.50695242E+03          1.16897442E+03          7.55184037E+02          2.81823230E+02          1.71997320E+02          7.96293970E+01          1.00000000E+30          9.47559517E+02          5.02446318E+02          2.51223159E+02          1.70925374E+01          1.11271622E+01
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.43166167E+04          1.51631148E+04          6.30798244E+03          1.16060359E+03          7.50050196E+02          2.83946986E+02          1.73525059E+02          8.03465912E+01          1.00000000E+30          9.48978187E+02          5.05131651E+02          2.52565825E+02          1.72664422E+01          1.12257069E+01
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.20837123E+04          1.46762536E+04          6.12271667E+03          1.15282998E+03          7.45288664E+02          2.86074570E+02          1.75049865E+02          8.10623822E+01          1.00000000E+30          9.50548704E+02          5.07845100E+02          2.53922550E+02          1.74400149E+01          1.13240557E+01
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.00508670E+04          1.42233063E+04          5.94995340E+03          1.14561357E+03          7.40875167E+02          2.88205678E+02          1.76571786E+02          8.17228543E+01          1.00000000E+30          9.52262350E+02          5.10585066E+02          2.55292533E+02          1.76132555E+01          1.14211574E+01
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81947834E+04          1.38012069E+04          5.78858422E+03          1.13891865E+03          7.36787110E+02          2.90340031E+02          1.77965027E+02          8.24362437E+01          1.00000000E+30          9.54110951E+02          5.13350045E+02          2.56675022E+02          1.77838026E+01          1.15176093E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.64944431E+04          1.34072200E+04          5.63768141E+03          1.13271161E+03          7.33004150E+02          2.92477362E+02          1.79482136E+02          8.31482972E+01          1.00000000E+30          9.56086945E+02          5.16138634E+02          2.58069317E+02          1.79563959E+01          1.16154009E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.49330982E+04          1.30389716E+04          5.49635781E+03          1.12696233E+03          7.29506809E+02          2.94617429E+02          1.80996494E+02          8.38590361E+01          1.00000000E+30          9.58183344E+02          5.18949531E+02          2.59474765E+02          1.81286747E+01          1.17130111E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34952884E+04          1.26942555E+04          5.36384702E+03          1.12164198E+03          7.26277743E+02          2.96759995E+02          1.82508144E+02          8.45684816E+01          1.00000000E+30          9.60393530E+02          5.21781499E+02          2.60890750E+02          1.83006384E+01          1.18104409E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21682276E+04          1.23712098E+04          5.23945037E+03          1.11672481E+03          7.23300591E+02          2.98904849E+02          1.84017129E+02          8.52766542E+01          1.00000000E+30          9.62711411E+02          5.24633396E+02          2.62316698E+02          1.84722880E+01          1.19076928E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09406067E+04          1.20680186E+04          5.12254319E+03          1.11218653E+03          7.20560480E+02          3.01051785E+02          1.85523491E+02          8.59323644E+01          1.00000000E+30          9.65131260E+02          5.27504135E+02          2.63752068E+02          1.86413463E+01          1.20028251E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.98024868E+04          1.17831755E+04          5.01255551E+03          1.10800483E+03          7.18043615E+02          3.02937648E+02          1.87027272E+02          8.66383818E+01          1.00000000E+30          9.67647771E+02          5.30392707E+02          2.65196354E+02          1.88124090E+01          1.20993319E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87452623E+04          1.15152615E+04          4.90897212E+03          1.10415952E+03          7.15736875E+02          3.05112396E+02          1.88528510E+02          8.73431859E+01          1.00000000E+30          9.70255921E+02          5.33298158E+02          2.66649079E+02          1.89831772E+01          1.21961301E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.77613955E+04          1.12630029E+04          4.81133010E+03          1.10063073E+03          7.13628613E+02          3.07284577E+02          1.89909595E+02          8.80467956E+01          1.00000000E+30          9.72951059E+02          5.36219589E+02          2.68109794E+02          1.91536526E+01          1.22922655E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.68440660E+04          1.10252472E+04          4.71920373E+03          1.09740134E+03          7.11707370E+02          3.09454219E+02          1.91406666E+02          8.87492295E+01          1.00000000E+30          9.75728773E+02          5.39156160E+02          2.69578080E+02          1.93238384E+01          1.23887298E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59874065E+04          1.08009330E+04          4.63220475E+03          1.09445397E+03          7.09963220E+02          3.11621352E+02          1.92901311E+02          8.94505060E+01          1.00000000E+30          9.78584998E+02          5.42107072E+02          2.71053536E+02          1.94937397E+01          1.24850306E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.51861165E+04          1.05891186E+04          4.54997746E+03          1.09177407E+03          7.08386158E+02          3.13786003E+02          1.94393568E+02          9.01506431E+01          1.00000000E+30          9.81515844E+02          5.45071576E+02          2.72535788E+02          1.96633629E+01          1.25811718E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.44354894E+04          1.03889308E+04          4.47220383E+03          1.08934688E+03          7.06967776E+02          3.15948205E+02          1.95883473E+02          9.08496581E+01          1.00000000E+30          9.84517683E+02          5.48048971E+02          2.74024486E+02          1.98305273E+01          1.26762641E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.37313473E+04          1.01995689E+04          4.39858419E+03          1.08715893E+03          7.05699248E+02          3.18107986E+02          1.97371061E+02          9.15475686E+01          1.00000000E+30          9.87587110E+02          5.51038586E+02          2.75519293E+02          1.99996254E+01          1.27721050E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.30698821E+04          1.00203147E+04          4.32884634E+03          1.08519781E+03          7.04572757E+02          3.20265377E+02          1.98856369E+02          9.22443911E+01          1.00000000E+30          9.90720922E+02          5.54039790E+02          2.77019895E+02          2.01684572E+01          1.28677953E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24477245E+04          9.85049249E+03          4.26274204E+03          1.08345165E+03          7.03581312E+02          3.22420407E+02          2.00339430E+02          9.29401422E+01          1.00000000E+30          9.93916073E+02          5.57051991E+02          2.78525996E+02          2.03370258E+01          1.29633375E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18618369E+04          9.68949258E+03          4.20003904E+03          1.08191005E+03          7.02717980E+02          3.24573108E+02          2.01820279E+02          9.36348382E+01          1.00000000E+30          9.97169737E+02          5.60074624E+02          2.80037312E+02          2.05053347E+01          1.30587342E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.13094656E+04          9.53674873E+03          4.14052830E+03          1.08056230E+03          7.01976220E+02          3.26723508E+02          2.03298949E+02          9.43284949E+01          1.00000000E+30          1.00047920E+03          5.63107150E+02          2.81553575E+02          2.06733875E+01          1.31539882E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.07881119E+04          9.39174312E+03          4.08401190E+03          1.07939881E+03          7.01350215E+02          3.28871637E+02          2.04775473E+02          9.50211278E+01          1.00000000E+30          1.00384193E+03          5.66149079E+02          2.83074539E+02          2.08411881E+01          1.32491020E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.02955223E+04          9.25400059E+03          4.03030931E+03          1.07841088E+03          7.00834289E+02          3.31017526E+02          2.06249882E+02          9.57127520E+01          1.00000000E+30          1.00725553E+03          5.69199918E+02          2.84599959E+02          2.10087401E+01          1.33440782E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65770847E+04          8.19293055E+03          3.61651127E+03          1.07654608E+03          7.00708338E+02          3.52634102E+02          2.20985714E+02          1.02620147E+02          1.00000000E+30          1.04374423E+03          6.00109563E+02          3.00054781E+02          2.26733091E+01          1.42892932E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42834222E+04          7.52566691E+03          3.35727377E+03          1.08542766E+03          7.07338365E+02          3.74273577E+02          2.35624347E+02          1.09435750E+02          1.00000000E+30          1.08343458E+03          6.31531214E+02          3.15765607E+02          2.43160721E+01          1.52235091E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27893807E+04          7.09434294E+03          3.19156636E+03          1.10141437E+03          7.18440936E+02          3.95672127E+02          2.50082168E+02          1.16249349E+02          1.00000000E+30          1.12526130E+03          6.62960961E+02          3.31480481E+02          2.59412930E+01          1.61491029E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17794752E+04          6.81307267E+03          3.08583699E+03          1.12229384E+03          7.32626008E+02          4.17089351E+02          2.64467746E+02          1.22945757E+02          1.00000000E+30          1.16854706E+03          6.94792928E+02          3.47396464E+02          2.75488280E+01          1.70657452E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.10798860E+04          6.63193044E+03          3.02041354E+03          1.14665268E+03          7.49004177E+02          4.38515308E+02          2.78701338E+02          1.29647093E+02          1.00000000E+30          1.21284391E+03          7.27060042E+02          3.63530021E+02          2.91421592E+01          1.79770980E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05884210E+04          6.52029312E+03          2.98314023E+03          1.17355014E+03          7.66982719E+02          4.59512050E+02          2.92879821E+02          1.36245932E+02          1.00000000E+30          1.25784603E+03          7.58433215E+02          3.79216607E+02          3.07225413E+01          1.88789183E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02418564E+04          6.45851668E+03          2.96616480E+03          1.20233846E+03          7.86153065E+02          4.80746814E+02          3.06927180E+02          1.42820129E+02          1.00000000E+30          1.30333910E+03          7.90808973E+02          3.95404486E+02          3.22891782E+01          1.97767900E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.99939405E+03          6.43350861E+03          2.96422529E+03          1.23255869E+03          8.06225522E+02          5.01588322E+02          3.20854276E+02          1.49371416E+02          1.00000000E+30          1.34916967E+03          8.22335253E+02          4.11167626E+02          3.38433406E+01          2.06667982E+01
       1843.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.91831778E+03          6.43172513E+03          2.96715417E+03          1.24621965E+03          8.15286592E+02          5.10833098E+02          3.26995504E+02          1.52210305E+02          1.00000000E+30          1.36864851E+03          8.36499750E+02          4.18249875E+02          3.45243272E+01          2.10570607E+01
       1844.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.91831440E+03          6.43172516E+03          2.96715435E+03          1.24622028E+03          8.15287006E+02          5.10833536E+02          3.26995790E+02          1.52210438E+02          5.61813005E+13          1.36864959E+03          8.36500444E+02          4.18250222E+02          3.45243583E+01          2.10570787E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.83375789E+03          6.43626031E+03          2.97367968E+03          1.26387778E+03          8.26989694E+02          5.22461806E+02          3.34745930E+02          1.55836550E+02          4.38230284E+07          1.39413887E+03          8.54203731E+02          4.27101865E+02          3.53872632E+01          2.15516269E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.72613868E+03          6.46039260E+03          2.99193729E+03          1.29604891E+03          8.48289618E+02          5.43172507E+02          3.48530716E+02          1.62285180E+02          9.07988987E+06          1.44005354E+03          8.85838314E+02          4.42919157E+02          3.69202466E+01          2.24310647E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.66321278E+03          6.50127842E+03          3.01711032E+03          1.32888595E+03          8.70007610E+02          5.63732165E+02          3.62216019E+02          1.68718420E+02          4.19906909E+06          1.48718380E+03          9.17773852E+02          4.58886926E+02          3.84429600E+01          2.33065603E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.63532500E+03          6.55548911E+03          3.04779489E+03          1.36224629E+03          8.92053515E+02          5.84331413E+02          3.75808438E+02          1.75076594E+02          2.51037754E+06          1.53401838E+03          9.48972814E+02          4.74486407E+02          3.99560895E+01          2.41752218E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.63532503E+03          6.62043552E+03          3.08292708E+03          1.39601923E+03          9.14357299E+02          6.04613906E+02          3.89382527E+02          1.81423893E+02          1.70927878E+06          1.57923785E+03          9.80472994E+02          4.90236497E+02          4.14601641E+01          2.50398487E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.65781903E+03          6.69413024E+03          3.12168761E+03          1.43011775E+03          9.36863957E+02          6.24945003E+02          4.02871916E+02          1.87702573E+02          1.25997556E+06          1.62557325E+03          1.01177048E+03          5.05885240E+02          4.29568494E+01          2.59000036E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.69867376E+03          6.77502436E+03          3.16343652E+03          1.46447281E+03          9.59529814E+02          6.45152253E+02          4.16281341E+02          1.93973762E+02          9.80119543E+05          1.67166218E+03          1.04287762E+03          5.21438809E+02          4.44455677E+01          2.67560457E+01
       2526.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.71241684E+03          6.79793432E+03          3.17515230E+03          1.47378486E+03          9.65671949E+02          6.50601114E+02          4.19893919E+02          1.95663080E+02          9.22418867E+05          1.68416445E+03          1.05128218E+03          5.25641092E+02          4.48461501E+01          2.69865688E+01
       2527.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.20650896E+13          9.71241790E+03          6.79793603E+03          3.17515317E+03          1.47378555E+03          9.65672405E+02          6.50601530E+02          4.19894191E+02          1.95663207E+02          9.22414850E+05          1.68416547E+03          1.05128284E+03          5.25641420E+02          4.48461798E+01          2.69865861E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.42363141E+07          9.75467313E+03          6.86189555E+03          3.20766720E+03          1.49902905E+03          9.82319881E+02          6.65242652E+02          4.29615147E+02          2.00209763E+02          7.92715023E+05          1.71873812E+03          1.07380572E+03          5.36902862E+02          4.59264568E+01          2.76078486E+01
       2631.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54020149E+07          9.77536092E+03          6.89079050E+03          3.22227616E+03          1.51012165E+03          9.89633932E+02          6.71693743E+02          4.33884741E+02          2.02205898E+02          7.45577597E+05          1.73369400E+03          1.08379290E+03          5.41896449E+02          4.63990517E+01          2.78801412E+01
       2632.0010          1.00000000E+30          1.00000000E+30          1.62798696E+14          2.54013600E+07          9.77536225E+03          6.89079232E+03          3.22227708E+03          1.51012234E+03          9.89634389E+02          6.71694156E+02          4.33885012E+02          2.02206025E+02          7.45574827E+05          1.73369501E+03          1.08379355E+03          5.41896775E+02          4.63990814E+01          2.78801584E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.13682431E+08          1.17849203E+07          9.82328102E+03          6.95376690E+03          3.25397424E+03          1.53374178E+03          1.00424087E+03          6.85385090E+02          4.42877309E+02          2.06440041E+02          6.60406395E+05          1.76433973E+03          1.10456516E+03          5.52282578E+02          4.73998866E+01          2.84550015E+01
       2800.0000          1.00000000E+30          1.00000000E+30          2.84800403E+07          5.80580712E+06          9.90247479E+03          7.04984994E+03          3.30202946E+03          1.56755658E+03          1.02766124E+03          7.05256825E+02          4.56134672E+02          2.12610467E+02          5.63144148E+05          1.81089741E+03          1.13560010E+03          5.67800050E+02          4.88677326E+01          2.92999410E+01
       2871.9990          1.00000000E+30          1.00000000E+30          1.63924282E+07          4.03019121E+06          9.96511923E+03          7.12127101E+03          3.33755887E+03          1.59335081E+03          1.04464956E+03          7.19483692E+02          4.65585637E+02          2.17058149E+02          5.08106509E+05          1.84329988E+03          1.15747863E+03          5.78739317E+02          4.99190167E+01          2.99051030E+01
       2872.0010          1.00000000E+30          2.11375327E+14          1.63922295E+07          4.03015625E+06          9.96512103E+03          7.12127301E+03          3.33755987E+03          1.59335163E+03          1.04465009E+03          7.19484100E+02          4.65585904E+02          2.17058274E+02          5.08105126E+05          1.84330087E+03          1.15747928E+03          5.78739638E+02          4.99190459E+01          2.99051201E+01
