#Energy      Mo-K-shell   Mo-L1-shell   Mo-L2-shell   Mo-L3-shell   Mo-M1-shell   Mo-M2-shell   Mo-M3-shell   Mo-M4-shell   Mo-M5-shell   Mo-N1-shell   Mo-N2-shell   Mo-N3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
        470.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.22606832E+04          9.70904571E+03          3.76041304E+03          2.54283491E+03          9.78476224E+04          9.80450050E+04          4.70583506E+04          1.00000000E+30          1.54631075E+04          1.70099863E+04          8.63674477E+03          3.56595796E+04          8.96005131E+02
        480.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.25171534E+04          9.78227279E+03          3.92066767E+03          2.64550962E+03          1.01026542E+05          1.00192343E+05          4.83643270E+04          1.00000000E+30          1.60733832E+04          1.80217342E+04          9.10318270E+03          3.71620044E+04          9.30480442E+02
        490.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27512712E+04          1.00868019E+04          4.09741937E+03          2.75788612E+03          1.04529645E+05          1.03256803E+05          4.96920351E+04          1.00000000E+30          1.66137985E+04          1.90934656E+04          9.64125766E+03          3.87661147E+04          9.69741776E+02
        500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.29903087E+04          1.02289791E+04          4.24932670E+03          2.88334186E+03          1.07620988E+05          1.05998034E+05          5.12325615E+04          1.00000000E+30          1.72586646E+04          2.01886052E+04          1.01925417E+04          4.04499421E+04          1.00810338E+03
        510.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31564993E+04          1.04253786E+04          4.42459152E+03          2.99218906E+03          1.11270313E+05          1.09230303E+05          5.27664049E+04          1.00000000E+30          1.77950330E+04          2.12503533E+04          1.07593455E+04          4.21695717E+04          1.04567452E+03
        510.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31788722E+04          1.04423824E+04          4.44327720E+03          3.00495649E+03          1.11648524E+05          1.09564070E+05          5.29300338E+04          1.00000000E+30          1.78592918E+04          2.13715289E+04          1.08213475E+04          4.23568821E+04          1.04983690E+03
        511.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91450909E+04          2.31789171E+04          1.04424165E+04          4.44331476E+03          3.00498216E+03          1.11649284E+05          1.09564740E+05          5.29303624E+04          1.00000000E+30          1.78594209E+04          2.13717728E+04          1.08214724E+04          4.23572587E+04          1.01334328E+03
        520.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.96739558E+04          2.33824190E+04          1.05981251E+04          4.61903397E+03          3.12510095E+03          1.14338308E+05          1.11773615E+05          5.44514104E+04          1.00000000E+30          1.84598956E+04          2.24490582E+04          1.13694418E+04          4.38593671E+04          1.04949652E+03
        530.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.02846268E+04          2.36127903E+04          1.07452903E+04          4.79411995E+03          3.25358107E+03          1.18053404E+05          1.14990792E+05          5.58597369E+04          1.00000000E+30          1.90952335E+04          2.36622171E+04          1.20028449E+04          4.57729825E+04          1.08785912E+03
        540.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09209604E+04          2.38477461E+04          1.09162017E+04          5.00312179E+03          3.37887592E+03          1.21587325E+05          1.18083896E+05          5.76015953E+04          1.00000000E+30          1.98249782E+04          2.49295245E+04          1.26368162E+04          4.75735919E+04          1.12806476E+03
        550.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15846089E+04          2.43418427E+04          1.10926378E+04          5.21043833E+03          3.52485833E+03          1.25580763E+05          1.21523397E+05          5.89781600E+04          1.00000000E+30          2.04053031E+04          2.63534532E+04          1.32992947E+04          4.94438667E+04          1.17091775E+03
        560.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.22773697E+04          2.46487485E+04          1.12595162E+04          5.40636560E+03          3.66900030E+03          1.28809511E+05          1.24354593E+05          6.06071152E+04          1.00000000E+30          2.11661692E+04          2.76551303E+04          1.39945475E+04          5.14492248E+04          1.21287287E+03
        570.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.27645446E+04          2.49634922E+04          1.14428182E+04          5.63195756E+03          3.83358405E+03          1.32913151E+05          1.27845773E+05          6.23850840E+04          1.00000000E+30          2.17349292E+04          2.89919787E+04          1.47005411E+04          5.34585073E+04          1.25788044E+03
        580.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.34355988E+04          2.52750040E+04          1.16609023E+04          5.87990325E+03          3.97234731E+03          1.36243939E+05          1.31538641E+05          6.42705225E+04          1.00000000E+30          2.25084180E+04          3.04790734E+04          1.54258656E+04          5.54857967E+04          1.30271400E+03
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41347155E+04          2.56028770E+04          1.18699863E+04          6.10124179E+03          4.13581640E+03          1.39893526E+05          1.34157486E+05          6.57228868E+04          1.00000000E+30          2.31832405E+04          3.21387082E+04          1.62069861E+04          5.76017011E+04          1.34876150E+03
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.47765395E+04          2.59393683E+04          1.20511269E+04          6.32796693E+03          4.31683712E+03          1.43965257E+05          1.37527096E+05          6.76311496E+04          1.00000000E+30          2.38797995E+04          3.36638887E+04          1.70714333E+04          5.98724692E+04          1.39697807E+03
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.55075791E+04          2.63870755E+04          1.22596069E+04          6.59083906E+03          4.47656874E+03          1.47516449E+05          1.41202649E+05          6.90924856E+04          1.00000000E+30          2.46845312E+04          3.52507917E+04          1.78740511E+04          6.20692589E+04          1.44506196E+03
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60897000E+04          2.67751869E+04          1.24915274E+04          6.85093922E+03          4.67145293E+03          1.51700930E+05          1.45080062E+05          7.09798527E+04          1.00000000E+30          2.53623504E+04          3.69321402E+04          1.87105405E+04          6.43327505E+04          1.49653344E+03
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.68047471E+04          2.71748857E+04          1.27225324E+04          7.11432653E+03          4.83146431E+03          1.56129736E+05          1.48085917E+05          7.27674121E+04          1.00000000E+30          2.61961231E+04          3.86295311E+04          1.95937090E+04          6.67319505E+04          1.54537856E+03
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75487015E+04          2.76415388E+04          1.29232695E+04          7.37834414E+03          5.01940106E+03          1.59475999E+05          1.51994737E+05          7.47579295E+04          1.00000000E+30          2.68750542E+04          4.03651155E+04          2.04861946E+04          6.90902867E+04          1.59631055E+03
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.83233523E+04          2.80866260E+04          1.31545429E+04          7.67850629E+03          5.22961742E+03          1.63512463E+05          1.55028198E+05          7.68604088E+04          1.00000000E+30          2.77200182E+04          4.22270350E+04          2.14013449E+04          7.15192293E+04          1.65231607E+03
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.87932028E+04          2.84596564E+04          1.33949985E+04          7.94608395E+03          5.41204027E+03          1.67965415E+05          1.58885711E+05          7.84236240E+04          1.00000000E+30          2.85051638E+04          4.41491933E+04          2.24344537E+04          7.39899833E+04          1.70354435E+03
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.95389828E+04          2.89007517E+04          1.36439393E+04          8.25033753E+03          5.63609137E+03          1.71752773E+05          1.62577389E+05          8.05284140E+04          1.00000000E+30          2.94015468E+04          4.62636567E+04          2.34456122E+04          7.67313745E+04          1.76204303E+03
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.03139995E+04          2.93832002E+04          1.39023083E+04          8.58623726E+03          5.81988935E+03          1.76292253E+05          1.66634575E+05          8.27492996E+04          1.00000000E+30          3.01964122E+04          4.81988206E+04          2.44829006E+04          7.93164207E+04          1.81774033E+03
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.11200063E+04          2.98641898E+04          1.41056084E+04          8.88125960E+03          6.03701880E+03          1.80242669E+05          1.70325011E+05          8.42096939E+04          1.00000000E+30          3.11309185E+04          5.05231517E+04          2.55046924E+04          8.20899559E+04          1.87427742E+03
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.15062157E+04          3.03611886E+04          1.43598823E+04          9.18450625E+03          6.27586119E+03          1.84819339E+05          1.74485695E+05          8.63767279E+04          1.00000000E+30          3.19044949E+04          5.25505669E+04          2.67137111E+04          8.47934939E+04          1.93346229E+03
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.22609750E+04          3.07511194E+04          1.46329729E+04          9.53656659E+03          6.50177157E+03          1.89634483E+05          1.78079252E+05          8.83074446E+04          1.00000000E+30          3.28684991E+04          5.47365236E+04          2.77842416E+04          8.74857815E+04          1.99396731E+03
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.31034632E+04          3.12358616E+04          1.49107391E+04          9.87644830E+03          6.72804427E+03          1.93269974E+05          1.82307975E+05          9.05524514E+04          1.00000000E+30          3.36417655E+04          5.69335503E+04          2.89323039E+04          9.05770435E+04          2.05440676E+03
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.39400696E+04          3.17704098E+04          1.51526831E+04          1.02251216E+04          6.98859488E+03          1.98059837E+05          1.86742415E+05          9.25009257E+04          1.00000000E+30          3.46162789E+04          5.94989261E+04          3.00863637E+04          9.34018493E+04          2.11877184E+03
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.48097947E+04          3.23041690E+04          1.54296411E+04          1.06103676E+04          7.21735061E+03          2.03093151E+05          1.90159410E+05          9.47807593E+04          1.00000000E+30          3.54957230E+04          6.17375045E+04          3.14320237E+04          9.64882792E+04          2.18261034E+03
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.54771334E+04          3.27838306E+04          1.57169120E+04          1.09585570E+04          7.46930793E+03          2.06602942E+05          1.94578984E+05          9.71758130E+04          1.00000000E+30          3.65145441E+04          6.42420343E+04          3.26074824E+04          9.94770654E+04          2.24620806E+03
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.63368511E+04          3.33175034E+04          1.60150826E+04          1.13683756E+04          7.75055057E+03          2.11490064E+05          1.98636361E+05          9.89757591E+04          1.00000000E+30          3.74120617E+04          6.70755975E+04          3.39136216E+04          1.02637847E+05          2.31611962E+03
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.70657790E+04          3.38688386E+04          1.63211095E+04          1.17212790E+04          8.00957844E+03          2.15926705E+05          2.03243586E+05          1.01379546E+05          1.00000000E+30          3.84537374E+04          6.95281792E+04          3.52532754E+04          1.05837868E+05          2.38193839E+03
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.79281035E+04          3.44748459E+04          1.66419251E+04          1.21486031E+04          8.31024721E+03          2.20911450E+05          2.07252718E+05          1.03220687E+05          1.00000000E+30          3.95550819E+04          7.21274389E+04          3.67690970E+04          1.09236931E+05          2.45613212E+03
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.88226161E+04          3.50779620E+04          1.69756057E+04          1.25455469E+04          8.56672188E+03          2.25452949E+05          2.11912331E+05          1.05586713E+05          1.00000000E+30          4.03901995E+04          7.48864515E+04          3.80920551E+04          1.12474694E+05          2.52385630E+03
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.95410124E+04          3.57025561E+04          1.71937232E+04          1.29570839E+04          8.88479823E+03          2.30562135E+05          2.16786286E+05          1.08063752E+05          1.00000000E+30          4.15018405E+04          7.79305437E+04          3.94897522E+04          1.16117381E+05          2.59638409E+03
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.04259914E+04          3.61830674E+04          1.75155091E+04          1.34135894E+04          9.14238345E+03          2.35908258E+05          2.20508919E+05          1.10256885E+05          1.00000000E+30          4.26764036E+04          8.07230749E+04          4.09700543E+04          1.19589550E+05          2.66719096E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.13431633E+04          3.67970029E+04          1.78495694E+04          1.38234019E+04          9.47196819E+03          2.40009519E+05          2.25385877E+05          1.12517702E+05          1.00000000E+30          4.34677908E+04          8.40209821E+04          4.26019142E+04          1.23168668E+05          2.74286209E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.20037900E+04          3.74321319E+04          1.81966201E+04          1.43036991E+04          9.76920347E+03          2.45360422E+05          2.30483440E+05          1.15015039E+05          1.00000000E+30          4.46253230E+04          8.68503245E+04          4.41012901E+04          1.26914671E+05          2.81880529E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.29020888E+04          3.80895710E+04          1.84717570E+04          1.48185738E+04          1.00769707E+04          2.49767307E+05          2.34007978E+05          1.17625750E+05          1.00000000E+30          4.56213780E+04          8.99794104E+04          4.58685330E+04          1.30363690E+05          2.89606083E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.38319669E+04          3.86658685E+04          1.88242637E+04          1.52184787E+04          1.04263413E+04          2.55070600E+05          2.39005240E+05          1.19763781E+05          1.00000000E+30          4.68112836E+04          9.35197198E+04          4.73864421E+04          1.34296419E+05          2.97405529E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.47951196E+04          3.93444998E+04          1.91904864E+04          1.57484744E+04          1.07318323E+04          2.60603989E+05          2.43543525E+05          1.22400480E+05          1.00000000E+30          4.78450064E+04          9.67554772E+04          4.90557829E+04          1.38153310E+05          3.05411545E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.53749228E+04          4.00473782E+04          1.95712413E+04          1.62221606E+04          1.10976202E+04          2.66382778E+05          2.48711435E+05          1.25155890E+05          1.00000000E+30          4.90569957E+04          1.00134619E+05          5.09514532E+04          1.42182337E+05          3.13800792E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62979657E+04          4.07758268E+04          1.97615656E+04          1.67102872E+04          1.14892233E+04          2.70140105E+05          2.53239679E+05          1.27192588E+05          1.00000000E+30          5.03319841E+04          1.03990201E+05          5.26703986E+04          1.46095306E+05          3.21957890E+03
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.72523025E+04          4.11504979E+04          2.01216743E+04          1.72689935E+04          1.17859379E+04          2.75786926E+05          2.58457052E+05          1.29924215E+05          1.00000000E+30          5.12987071E+04          1.07282662E+05          5.44710973E+04          1.50270222E+05          3.29772726E+03
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81252149E+04          4.18396184E+04          2.04951509E+04          1.77530315E+04          1.21869296E+04          2.81674862E+05          2.63893929E+05          1.32375392E+05          1.00000000E+30          5.25827305E+04          1.10811069E+05          5.65152989E+04          1.54433812E+05          3.38540004E+03
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.91127933E+04          4.25522125E+04          2.08229569E+04          1.83347972E+04          1.25311507E+04          2.87819692E+05          2.68139027E+05          1.35193229E+05          1.00000000E+30          5.39326832E+04          1.14819048E+05          5.82679823E+04          1.58546519E+05          3.47096281E+03
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.01345107E+04          4.31925467E+04          2.12073237E+04          1.89559836E+04          1.29541856E+04          2.91086936E+05          2.73576341E+05          1.37655319E+05          1.00000000E+30          5.48552034E+04          1.18567894E+05          6.04275254E+04          1.63267168E+05          3.56408841E+03
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.11921685E+04          4.39266875E+04          2.16061472E+04          1.94271216E+04          1.33085911E+04          2.96940837E+05          2.79238735E+05          1.40494338E+05          1.00000000E+30          5.61857283E+04          1.22873045E+05          6.22740403E+04          1.67086888E+05          3.64896547E+03
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.18395722E+04          4.46862161E+04          2.18848602E+04          2.00598310E+04          1.36958753E+04          3.01836643E+05          2.83313765E+05          1.43452927E+05          1.00000000E+30          5.75824019E+04          1.26620028E+05          6.42844994E+04          1.71918008E+05          3.73749826E+03
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.28530348E+04          4.52262554E+04          2.22734987E+04          2.05995432E+04          1.41302867E+04          3.07691761E+05          2.88872721E+05          1.45767455E+05          1.00000000E+30          5.86478896E+04          1.30489881E+05          6.65305116E+04          1.76332040E+05          3.82818404E+03
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.39002694E+04          4.59596914E+04          2.26571891E+04          2.12598842E+04          1.45159490E+04          3.12835316E+05          2.94654190E+05          1.48719838E+05          1.00000000E+30          6.00607802E+04          1.34967125E+05          6.85432741E+04          1.81051105E+05          3.92223861E+03
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.49829926E+04          4.67173079E+04          2.30666438E+04          2.18263028E+04          1.49715317E+04          3.18698996E+05          2.99559858E+05          1.51794289E+05          1.00000000E+30          6.11952594E+04          1.39220434E+05          7.09208574E+04          1.85889452E+05          4.01890578E+03
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.58034850E+04          4.75003207E+04          2.34911701E+04          2.24425952E+04          1.53628323E+04          3.24786689E+05          3.05467811E+05          1.54049096E+05          1.00000000E+30          6.25952099E+04          1.43607204E+05          7.29707828E+04          1.90371913E+05          4.11169212E+03
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.68862714E+04          4.83100286E+04          2.38177069E+04          2.31160325E+04          1.58325019E+04          3.29974014E+05          3.10378267E+05          1.57060394E+05          1.00000000E+30          6.38474918E+04          1.48415488E+05          7.54428123E+04          1.95600429E+05          4.21151436E+03
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.80052882E+04          4.90103879E+04          2.42370200E+04          2.38311360E+04          1.63317945E+04          3.36112147E+05          3.16281507E+05          1.60191767E+05          1.00000000E+30          6.52678379E+04          1.52982691E+05          7.77208247E+04          2.00654691E+05          4.31689797E+03
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.83203754E+04          5.70223119E+04          2.84660947E+04          3.11511000E+04          2.13721616E+04          3.95306206E+05          3.75116977E+05          1.90470766E+05          1.00000000E+30          7.99214140E+04          2.05777903E+05          1.04578071E+05          2.55178675E+05          5.38721596E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.94206848E+04          6.60770410E+04          3.31832562E+04          4.00648305E+04          2.75988908E+04          4.59309763E+05          4.39604226E+05          2.25921305E+05          1.00000000E+30          9.60502023E+04          2.69482801E+05          1.37381424E+05          3.19879475E+05          6.62028053E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01578634E+05          7.62226504E+04          3.84438712E+04          5.08128099E+04          3.49631944E+04          5.28978194E+05          5.11146569E+05          2.62767888E+05          1.00000000E+30          1.14563351E+05          3.47583819E+05          1.77392435E+05          3.94101817E+05          8.01985864E+03
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14728583E+05          8.67790934E+04          4.41395309E+04          6.33692440E+04          4.36943237E+04          6.00931497E+05          5.88399958E+05          3.03311855E+05          1.00000000E+30          1.35082981E+05          4.39924138E+05          2.24451670E+05          4.80153219E+05          9.57520096E+03
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28284399E+05          9.85897608E+04          5.03875107E+04          7.81130701E+04          5.39280922E+04          6.81602439E+05          6.73122534E+05          3.49734274E+05          1.00000000E+30          1.57666782E+05          5.49437796E+05          2.80304462E+05          5.78303819E+05          1.13121008E+04
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43183280E+05          1.11958959E+05          5.74792966E+04          9.52872573E+04          6.59071789E+04          7.62834511E+05          7.68490977E+05          3.98801283E+05          1.00000000E+30          1.82451041E+05          6.77283968E+05          3.45753390E+05          6.90224005E+05          1.32627720E+04
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57892392E+05          1.26064924E+05          6.49644093E+04          1.15494562E+05          7.96385093E+04          8.49962620E+05          8.67400748E+05          4.54025453E+05          1.00000000E+30          2.09440783E+05          8.26644638E+05          4.21476874E+05          8.15298834E+05          1.53871148E+04
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74205435E+05          1.41118045E+05          7.30017802E+04          1.38051488E+05          9.53960727E+04          9.44736281E+05          9.78552933E+05          5.10873619E+05          1.00000000E+30          2.39162767E+05          9.96981181E+05          5.09280043E+05          9.54494120E+05          1.77039548E+04
       1843.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81380665E+05          1.48012503E+05          7.66940565E+04          1.49656163E+05          1.03150306E+05          9.86320651E+05          1.02720587E+06          5.38149952E+05          1.00000000E+30          2.53592232E+05          1.08241299E+06          5.51442950E+05          1.02021118E+06          1.88000802E+04
       1844.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81381022E+05          1.48012840E+05          7.66942375E+04          1.49656747E+05          1.03150691E+05          9.86322728E+05          1.02720847E+06          5.38151349E+05          1.44870864E+04          2.53592944E+05          1.08241723E+06          5.51445020E+05          1.02021450E+06          8.18209404E+03
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91959117E+05          1.57591102E+05          8.18053895E+04          1.64266322E+05          1.13515363E+05          1.04195160E+06          1.09189401E+06          5.74756318E+05          1.50922614E+04          2.72366752E+05          1.19326639E+06          6.10397748E+05          1.10991839E+06          8.65055387E+03
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.09152081E+05          1.75386979E+05          9.13278909E+04          1.93252562E+05          1.34014090E+05          1.14454768E+06          1.21887456E+06          6.40020236E+05          1.70241341E+04          3.06323588E+05          1.41920883E+06          7.24215244E+05          1.28071895E+06          9.78508004E+03
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.27798998E+05          1.94276652E+05          1.01468443E+05          2.26981276E+05          1.57045083E+05          1.25209540E+06          1.34879170E+06          7.13116900E+05          1.93013543E+04          3.44380295E+05          1.66860839E+06          8.52705672E+05          1.47064043E+06          1.10774307E+04
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47763598E+05          2.14579638E+05          1.12404938E+05          2.63872210E+05          1.83741040E+05          1.36818565E+06          1.49324875E+06          7.93964638E+05          2.17067703E+04          3.84913455E+05          1.95600999E+06          9.96636059E+05          1.67967023E+06          1.24592649E+04
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.67901873E+05          2.36579836E+05          1.24297794E+05          3.05633684E+05          2.12585501E+05          1.48451374E+06          1.64961469E+06          8.74201259E+05          2.43216415E+04          4.28571193E+05          2.27132394E+06          1.16160975E+06          1.90537094E+06          1.39510151E+04
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.89729681E+05          2.59825691E+05          1.36896165E+05          3.52960339E+05          2.44853012E+05          1.61092681E+06          1.81581320E+06          9.67977020E+05          2.70835167E+04          4.75303556E+05          2.61946573E+06          1.34590902E+06          2.15601765E+06          1.55419067E+04
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11674532E+05          2.85007128E+05          1.50727645E+05          4.03506872E+05          2.81683790E+05          1.73629882E+06          1.98774327E+06          1.05644775E+06          3.00686939E+04          5.27079674E+05          3.01786401E+06          1.54550781E+06          2.42460444E+06          1.72560032E+04
       2526.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.18139826E+05          2.92798121E+05          1.53766540E+05          4.19524920E+05          2.91466924E+05          1.77493015E+06          2.04173639E+06          1.08524351E+06          3.09726125E+04          5.39571476E+05          3.12253843E+06          1.59961920E+06          2.49622206E+06          1.77502984E+04
       2527.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80002321E+04          3.18140314E+05          2.92798714E+05          1.53766835E+05          4.19526154E+05          2.91467757E+05          1.77493307E+06          2.04174050E+06          1.08524570E+06          3.09726814E+04          5.39572588E+05          3.12254741E+06          1.59962382E+06          2.49622809E+06          8.93720573E+03
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.93702396E+04          3.35007529E+05          3.11455661E+05          1.64399224E+05          4.61973171E+05          3.20738932E+05          1.87683086E+06          2.17684359E+06          1.16092098E+06          3.33347913E+04          5.79810571E+05          3.45721190E+06          1.76327730E+06          2.71198457E+06          9.61644013E+03
       2631.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.00387927E+04          3.43253394E+05          3.19609280E+05          1.69615116E+05          4.80488403E+05          3.33867492E+05          1.91505703E+06          2.22816916E+06          1.19177992E+06          3.42885080E+04          5.96297282E+05          3.59953479E+06          1.84415115E+06          2.80680071E+06          9.92603587E+03
       2632.0010          1.00000000E+30          1.00000000E+30          3.79003991E+04          2.00388359E+04          3.43253922E+05          3.19609876E+05          1.69615452E+05          4.80489725E+05          3.33868383E+05          1.91505998E+06          2.22817320E+06          1.19178217E+06          3.42885792E+04          5.96298461E+05          3.59954512E+06          1.84415644E+06          2.80680722E+06          7.86597105E+03
       2700.0000          1.00000000E+30          1.00000000E+30          4.03240325E+04          2.13910651E+04          3.59124704E+05          3.39033829E+05          1.79487162E+05          5.23368835E+05          3.65175806E+05          2.01034160E+06          2.37430825E+06          1.26675857E+06          3.66503654E+04          6.34921552E+05          3.92746268E+06          2.00742052E+06          3.02366655E+06          8.39252819E+03
       2800.0000          1.00000000E+30          1.00000000E+30          4.42790094E+04          2.33551592E+04          3.85719776E+05          3.69313292E+05          1.95896717E+05          5.91813099E+05          4.14990743E+05          2.15902319E+06          2.57562765E+06          1.37668370E+06          4.01185154E+04          6.95935072E+05          4.45101993E+06          2.27898410E+06          3.36798510E+06          9.19059937E+03
       2871.9990          1.00000000E+30          1.00000000E+30          4.67717462E+04          2.49316862E+04          4.04011008E+05          3.90902677E+05          2.07917970E+05          6.47148935E+05          4.51060234E+05          2.26570313E+06          2.73603397E+06          1.46301295E+06          4.28793033E+04          7.41861708E+05          4.85253888E+06          2.48848893E+06          3.61941420E+06          9.79057496E+03
       2872.0010          1.00000000E+30          8.80466368E+04          4.67718306E+04          2.49317352E+04          4.04011598E+05          3.90903373E+05          2.07918346E+05          6.47150615E+05          4.51061385E+05          2.26570642E+06          2.73603885E+06          1.46301553E+06          4.28793863E+04          7.41863097E+05          4.85255118E+06          2.48849521E+06          3.61942202E+06          8.81084685E+03
