#Energy      Ti-K-shell   Ti-L1-shell   Ti-L2-shell   Ti-L3-shell   Ti-M1-shell   Ti-M2-shell   Ti-M3-shell   Valence  Total
      25000.0000          2.94807173E+06          3.73917190E+07          6.28399172E+08          3.46727408E+08          2.70227685E+08          4.93074601E+09          2.73019073E+09          3.62024606E+09          2.66687995E+06
      26000.0000          3.30983161E+06          4.17026594E+07          7.26389134E+08          4.01492392E+08          3.02983565E+08          5.69662188E+09          3.15301682E+09          4.04872401E+09          2.99385924E+06
      27000.0000          3.71501123E+06          4.65157048E+07          8.38468696E+08          4.63310251E+08          3.37485639E+08          6.57662316E+09          3.64900031E+09          4.51368706E+09          3.35978519E+06
      28000.0000          4.13129358E+06          5.19248227E+07          9.59544113E+08          5.32063472E+08          3.76123197E+08          7.53439654E+09          4.17079035E+09          5.02248466E+09          3.73880025E+06
      29000.0000          4.57979790E+06          5.71794811E+07          1.09486527E+09          6.10300177E+08          4.14670828E+08          8.57699957E+09          4.76308866E+09          5.55101517E+09          4.14406138E+06
      30000.0000          5.06715914E+06          6.33432379E+07          1.24299230E+09          6.94280444E+08          4.57519289E+08          9.71166968E+09          5.42930552E+09          6.14315803E+09          4.58680392E+06
      31000.0000          5.61594266E+06          6.95856019E+07          1.40719002E+09          7.84825479E+08          5.05863888E+08          1.10025103E+10          6.14440876E+09          6.72655855E+09          5.08132125E+06
      32000.0000          6.15510820E+06          7.63905520E+07          1.58598170E+09          8.90146726E+08          5.52942090E+08          1.24025195E+10          6.92445317E+09          7.40227341E+09          5.57165499E+06
      33000.0000          6.74283675E+06          8.34289558E+07          1.78127066E+09          9.96060750E+08          6.04237037E+08          1.38975715E+10          7.78604211E+09          8.09270874E+09          6.10366207E+06
      34000.0000          7.36990118E+06          9.10067946E+07          1.99094719E+09          1.12102139E+09          6.60632402E+08          1.55546326E+10          8.73575399E+09          8.82228253E+09          6.67221130E+06
      35000.0000          8.07222977E+06          9.92240776E+07          2.22121175E+09          1.25192560E+09          7.21657677E+08          1.73470671E+10          9.74816644E+09          9.59909178E+09          7.30680159E+06
      36000.0000          8.76151246E+06          1.08061231E+08          2.47702119E+09          1.39486194E+09          7.81017999E+08          1.92864046E+10          1.08587398E+10          1.04447909E+10          7.93460308E+06
      37000.0000          9.53458350E+06          1.16853476E+08          2.75696632E+09          1.54596668E+09          8.46258329E+08          2.13546100E+10          1.20489660E+10          1.13449041E+10          8.63197973E+06
      38000.0000          1.03264508E+07          1.26687879E+08          3.03683239E+09          1.72216010E+09          9.16202627E+08          2.36544625E+10          1.33450747E+10          1.23082896E+10          9.35173919E+06
      39000.0000          1.11793797E+07          1.37294775E+08          3.35979933E+09          1.89601123E+09          9.90715150E+08          2.61986531E+10          1.47490199E+10          1.32282792E+10          1.01265825E+07
      40000.0000          1.20520058E+07          1.47314120E+08          3.68767444E+09          2.08753430E+09          1.06544044E+09          2.86573360E+10          1.63367285E+10          1.42475247E+10          1.09150004E+07
      41000.0000          1.29955298E+07          1.58822462E+08          4.05904431E+09          2.30603928E+09          1.14683349E+09          3.15150005E+10          1.78793787E+10          1.53317225E+10          1.17715285E+07
      42000.0000          1.39884347E+07          1.70866352E+08          4.43797185E+09          2.51987314E+09          1.23574623E+09          3.46010093E+10          1.95884939E+10          1.64820683E+10          1.26723152E+07
      43000.0000          1.50188671E+07          1.82736569E+08          4.86397788E+09          2.75541612E+09          1.32726961E+09          3.76676579E+10          2.14427870E+10          1.77092087E+10          1.36041708E+07
      44000.0000          1.61402090E+07          1.95830979E+08          5.29756121E+09          3.01486950E+09          1.42223337E+09          4.11592150E+10          2.34495454E+10          1.89859606E+10          1.46184518E+07
      45000.0000          1.72919679E+07          2.09532499E+08          5.76387236E+09          3.29453624E+09          1.51528229E+09          4.49206859E+10          2.56307702E+10          2.03056674E+10          1.56616233E+07
      46000.0000          1.84923006E+07          2.23969995E+08          6.27846903E+09          3.59352724E+09          1.62089440E+09          4.86487371E+10          2.79346533E+10          2.16969695E+10          1.67508727E+07
      47000.0000          1.97595930E+07          2.38507145E+08          6.80582201E+09          3.88603189E+09          1.72844890E+09          5.28882940E+10          3.03521673E+10          2.31383724E+10          1.78958211E+07
      48000.0000          2.10282052E+07          2.55351725E+08          7.36806104E+09          4.22121550E+09          1.84124077E+09          5.71351952E+10          3.27501422E+10          2.45574661E+10          1.90563915E+07
      49000.0000          2.24239669E+07          2.71588451E+08          7.96581979E+09          4.57992919E+09          1.96155724E+09          6.17013674E+10          3.55052286E+10          2.61525474E+10          2.03196390E+07
      50000.0000          2.38549643E+07          2.87351951E+08          8.60329275E+09          4.93543622E+09          2.08504144E+09          6.66996881E+10          3.84486561E+10          2.77736730E+10          2.16097011E+07
