#Energy      Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   O-K-shell   Valence  Total
       8400.0000          9.88010660E+04          1.37495354E+06          5.95948138E+06          3.21631948E+06          9.58783835E+06          4.64717941E+07          2.51806688E+07          5.97639521E+06          5.81464236E+07          8.56354061E+04
       8500.0000          1.02115568E+05          1.41476540E+06          6.22389520E+06          3.34562550E+06          9.88981625E+06          4.84985222E+07          2.61269285E+07          6.18731188E+06          6.00972927E+07          8.85152000E+04
       8600.0000          1.04841639E+05          1.45827160E+06          6.45926060E+06          3.49487356E+06          1.02114349E+07          5.03367221E+07          2.71463811E+07          6.44089777E+06          6.22675655E+07          9.09848669E+04
       8700.0000          1.08072429E+05          1.49789118E+06          6.70851465E+06          3.62947700E+06          1.04625067E+07          5.22700234E+07          2.83192989E+07          6.65403595E+06          6.43785088E+07          9.37990795E+04
       8800.0000          1.11309224E+05          1.54336468E+06          6.97199991E+06          3.77139246E+06          1.07919552E+07          5.42811032E+07          2.93757177E+07          6.89161599E+06          6.67546769E+07          9.66584085E+04
       8900.0000          1.14847542E+05          1.59168563E+06          7.26076185E+06          3.91925669E+06          1.11428260E+07          5.65391677E+07          3.04888467E+07          7.13685967E+06          6.88350958E+07          9.97684177E+04
       9000.0000          1.18183610E+05          1.63043992E+06          7.52957010E+06          4.08568856E+06          1.13820781E+07          5.85332687E+07          3.16475899E+07          7.38931125E+06          7.10306078E+07          1.02687783E+05
       9100.0000          1.21961673E+05          1.67491080E+06          7.84448384E+06          4.23229620E+06          1.16881635E+07          6.06515689E+07          3.29468376E+07          7.66774691E+06          7.34064591E+07          1.05971092E+05
       9200.0000          1.25138853E+05          1.72438116E+06          8.11860916E+06          4.38857073E+06          1.20331346E+07          6.30549120E+07          3.40947213E+07          7.91559965E+06          7.59686285E+07          1.08815478E+05
       9300.0000          1.29063842E+05          1.76981746E+06          8.41389642E+06          4.56577699E+06          1.23493926E+07          6.53144643E+07          3.54934285E+07          8.21195405E+06          7.81657310E+07          1.12233034E+05
       9400.0000          1.32347920E+05          1.82174701E+06          8.75160158E+06          4.73267481E+06          1.26795362E+07          6.75894647E+07          3.66958293E+07          8.46807568E+06          8.08474036E+07          1.15184804E+05
       9500.0000          1.36345012E+05          1.86530700E+06          9.05872462E+06          4.90090475E+06          1.30375719E+07          7.02105133E+07          3.79985265E+07          8.77716988E+06          8.34090069E+07          1.18651313E+05
       9600.0000          1.39862870E+05          1.91857883E+06          9.38279688E+06          5.09436964E+06          1.34164151E+07          7.25355640E+07          3.93118934E+07          9.04973598E+06          8.59224400E+07          1.21804889E+05
       9700.0000          1.43975881E+05          1.97498293E+06          9.74528043E+06          5.26679384E+06          1.37294352E+07          7.53207552E+07          4.08085836E+07          9.34002560E+06          8.84455793E+07          1.25416795E+05
       9800.0000          1.47674331E+05          2.01929471E+06          1.00858506E+07          5.47253953E+06          1.41191856E+07          7.78266825E+07          4.21556736E+07          9.66280033E+06          9.12185013E+07          1.28690060E+05
       9900.0000          1.51943454E+05          2.06916982E+06          1.04806916E+07          5.65629253E+06          1.44498802E+07          8.04373090E+07          4.37423646E+07          9.96573132E+06          9.38320823E+07          1.32408447E+05
      10000.0000          1.55797033E+05          2.12528944E+06          1.08116756E+07          5.87689593E+06          1.48468591E+07          8.33998443E+07          4.51916500E+07          1.03112931E+07          9.66921943E+07          1.35858897E+05
      11000.0000          2.00456462E+05          2.71604034E+06          1.50704111E+07          8.15806213E+06          1.88921358E+07          1.15075476E+08          6.26046883E+07          1.39002657E+07          1.27604957E+08          1.75343116E+05
      12000.0000          2.53336133E+05          3.39163029E+06          2.03176321E+07          1.11171834E+07          2.36517607E+07          1.54635350E+08          8.45434241E+07          1.82629735E+07          1.65014152E+08          2.22087571E+05
      13000.0000          3.14369517E+05          4.17751596E+06          2.68406661E+07          1.47261824E+07          2.90060099E+07          2.04231575E+08          1.11562961E+08          2.35913321E+07          2.08514395E+08          2.76164539E+05
      14000.0000          3.83356275E+05          5.05400364E+06          3.49288702E+07          1.91950738E+07          3.52498136E+07          2.63326953E+08          1.44857254E+08          2.97561447E+07          2.59136498E+08          3.37420154E+05
      15000.0000          4.66114472E+05          6.05648005E+06          4.44189976E+07          2.46121649E+07          4.23238590E+07          3.35429921E+08          1.84925653E+08          3.71892652E+07          3.17457547E+08          4.10558410E+05
      16000.0000          5.56226117E+05          7.19057198E+06          5.60082443E+07          3.09594997E+07          5.00755163E+07          4.19591855E+08          2.31848254E+08          4.57155778E+07          3.83829464E+08          4.90628564E+05
      17000.0000          6.57117326E+05          8.45034587E+06          6.94068998E+07          3.83669747E+07          5.88166597E+07          5.22138609E+08          2.87711011E+08          5.55272273E+07          4.60195767E+08          5.80321233E+05
      18000.0000          7.72107428E+05          9.85765547E+06          8.52771438E+07          4.71862543E+07          6.86541409E+07          6.35914368E+08          3.52275948E+08          6.64945658E+07          5.43772423E+08          6.82419429E+05
      19000.0000          8.98311340E+05          1.14474364E+07          1.03370779E+08          5.77815710E+07          7.95415506E+07          7.69756504E+08          4.29894602E+08          7.92174730E+07          6.37799052E+08          7.94960114E+05
      20000.0000          1.04114378E+06          1.31242692E+07          1.24543629E+08          6.95812871E+07          9.12024670E+07          9.25597598E+08          5.16158629E+08          9.37611983E+07          7.44504177E+08          9.21600544E+05
      21000.0000          1.19239777E+06          1.50538527E+07          1.48702239E+08          8.27720553E+07          1.04409067E+08          1.10067924E+09          6.14739138E+08          1.09320746E+08          8.58723684E+08          1.05674110E+06
      22000.0000          1.36186126E+06          1.70437101E+07          1.75419803E+08          9.81669626E+07          1.19112786E+08          1.29923431E+09          7.30546988E+08          1.27192621E+08          9.88533579E+08          1.20735500E+06
      23000.0000          1.54851496E+06          1.92527054E+07          2.06630967E+08          1.15540351E+08          1.34063584E+08          1.53243258E+09          8.56161824E+08          1.46967141E+08          1.12670657E+09          1.37327404E+06
      24000.0000          1.75503539E+06          2.16877705E+07          2.41753173E+08          1.35510122E+08          1.50761530E+08          1.78002689E+09          1.00078626E+09          1.68634846E+08          1.28380749E+09          1.55686394E+06
      25000.0000          1.96595644E+06          2.43461577E+07          2.80063916E+08          1.57932538E+08          1.69035004E+08          2.06169700E+09          1.16055530E+09          1.93450034E+08          1.44491895E+09          1.74593519E+06
      26000.0000          2.21176850E+06          2.71450711E+07          3.22199996E+08          1.82332817E+08          1.88940713E+08          2.37769066E+09          1.34210018E+09          2.19594230E+08          1.62500039E+09          1.96393545E+06
      27000.0000          2.46330285E+06          3.01848606E+07          3.69790444E+08          2.09090127E+08          2.09606742E+08          2.72707662E+09          1.54433618E+09          2.47379440E+08          1.82169156E+09          2.18841634E+06
      28000.0000          2.73497530E+06          3.34043801E+07          4.23585357E+08          2.39332090E+08          2.32084043E+08          3.11272023E+09          1.76682173E+09          2.78816248E+08          2.03089747E+09          2.43081700E+06
      29000.0000          3.03191221E+06          3.68862269E+07          4.81687717E+08          2.72684965E+08          2.55792610E+08          3.53435481E+09          2.00619861E+09          3.12183661E+08          2.25740736E+09          2.69530481E+06
      30000.0000          3.34085310E+06          4.05737109E+07          5.45088910E+08          3.09657182E+08          2.81455078E+08          4.00197006E+09          2.27285951E+09          3.49819036E+08          2.50272900E+09          2.97144865E+06
      31000.0000          3.67483585E+06          4.46392958E+07          6.15213824E+08          3.49839981E+08          3.10292879E+08          4.51105639E+09          2.56832156E+09          3.88338981E+08          2.75995281E+09          3.27034775E+06
      32000.0000          4.04013230E+06          4.87993070E+07          6.91337332E+08          3.94258503E+08          3.38357564E+08          5.06492852E+09          2.89047745E+09          4.30427317E+08          3.04638806E+09          3.59528582E+06
      33000.0000          4.43615951E+06          5.33950984E+07          7.74192970E+08          4.42603563E+08          3.68841499E+08          5.65798915E+09          3.23841365E+09          4.75981541E+08          3.34006412E+09          3.94794106E+06
      34000.0000          4.82650380E+06          5.80092871E+07          8.62909327E+08          4.95242270E+08          4.02246346E+08          6.31484313E+09          3.63729496E+09          5.24990076E+08          3.65654241E+09          4.29731174E+06
      35000.0000          5.25533220E+06          6.30020674E+07          9.64201168E+08          5.51642444E+08          4.36161187E+08          7.01227114E+09          4.04263900E+09          5.77642620E+08          3.98932238E+09          4.68011718E+06
      36000.0000          5.72684608E+06          6.85057349E+07          1.06773566E+09          6.13549451E+08          4.73820662E+08          7.81233560E+09          4.49391043E+09          6.34905382E+08          4.35438343E+09          5.10085296E+06
      37000.0000          6.19446267E+06          7.39201188E+07          1.18090608E+09          6.78965794E+08          5.12357164E+08          8.61252928E+09          4.96458584E+09          6.92649669E+08          4.72873482E+09          5.51855793E+06
      38000.0000          6.70379153E+06          7.98216137E+07          1.30355841E+09          7.52072605E+08          5.53987219E+08          9.49117465E+09          5.48123440E+09          7.55712750E+08          5.11570916E+09          5.97351335E+06
      39000.0000          7.23838525E+06          8.59984105E+07          1.43612143E+09          8.31806095E+08          5.98222035E+08          1.04858792E+10          6.05717237E+09          8.23319120E+08          5.54151422E+09          6.45135749E+06
      40000.0000          7.82461025E+06          9.26060282E+07          1.58145560E+09          9.12868593E+08          6.43815253E+08          1.14668025E+10          6.64620915E+09          8.96074848E+08          5.98256104E+09          6.97339644E+06
      41000.0000          8.43121741E+06          9.95716989E+07          1.72681380E+09          1.00213241E+09          6.90670366E+08          1.25434169E+10          7.28577875E+09          9.69851786E+08          6.45386187E+09          7.51440710E+06
      42000.0000          9.06398855E+06          1.06934756E+08          1.88722979E+09          1.09514043E+09          7.41268230E+08          1.37253829E+10          7.99868086E+09          1.05059686E+09          6.95306644E+09          8.07990812E+06
      43000.0000          9.69276759E+06          1.14335231E+08          2.06547289E+09          1.19783467E+09          7.90408858E+08          1.50398371E+10          8.71468252E+09          1.13632777E+09          7.47321981E+09          8.64340433E+06
      44000.0000          1.03961998E+07          1.22246942E+08          2.24344060E+09          1.30709099E+09          8.46009016E+08          1.62838137E+10          9.50720951E+09          1.22677973E+09          8.00397997E+09          9.27053378E+06
      45000.0000          1.11457127E+07          1.30587824E+08          2.43983828E+09          1.42306332E+09          9.04885169E+08          1.77060734E+10          1.03574711E+10          1.32266100E+09          8.57639256E+09          9.93821993E+06
      46000.0000          1.18585516E+07          1.39431283E+08          2.64752803E+09          1.54894679E+09          9.64789943E+08          1.92199778E+10          1.12730545E+10          1.41690239E+09          9.17862955E+09          1.05803784E+07
      47000.0000          1.26617188E+07          1.48559016E+08          2.87121213E+09          1.68144320E+09          1.02437891E+09          2.08301275E+10          1.21998158E+10          1.52285313E+09          9.79953698E+09          1.12972078E+07
      48000.0000          1.34956143E+07          1.57954670E+08          3.10978010E+09          1.82232213E+09          1.08925326E+09          2.25414609E+10          1.31847833E+10          1.62994383E+09          1.04410317E+10          1.20413807E+07
      49000.0000          1.43591025E+07          1.67775815E+08          3.34490055E+09          1.97197844E+09          1.15665018E+09          2.43593104E+10          1.42680188E+10          1.74701167E+09          1.11211439E+10          1.28128470E+07
      50000.0000          1.52390357E+07          1.77953532E+08          3.60967832E+09          2.13083224E+09          1.23327875E+09          2.61358738E+10          1.53996676E+10          1.87179718E+09          1.18341228E+10          1.36018299E+07
