#Energy      K-K-shell   K-L1-shell   K-L2-shell   K-L3-shell   K-M1-shell   K-M2-shell   K-M3-shell   Ta-K-shell   Ta-L1-shell   Ta-L2-shell   Ta-L3-shell   Ta-M1-shell   Ta-M2-shell   Ta-M3-shell   Ta-M4-shell   Ta-M5-shell   Ta-N1-shell   Ta-N2-shell   Ta-N3-shell   Ta-N4-shell   Ta-N5-shell   Ta-N6-shell   Ta-N7-shell   Ta-O1-shell   Ta-O2-shell   Ta-O3-shell   O-K-shell   Valence  Total
       7700.0000          8.87928880E+05          1.27558979E+04          9.48431666E+03          4.68478767E+03          9.67366432E+02          5.29981701E+02          2.61520635E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.42528315E+05          2.66320616E+05          9.95953105E+04          6.43926682E+04          4.01704219E+04          2.13206077E+04          1.65604643E+04          6.92372652E+03          3.73973081E+03          2.33804278E+03          2.64312996E+02          1.86008764E+02          1.95578476E+03          1.22436115E+03          4.96333645E+02          1.97716423E+04          1.19449628E+02          3.43980883E+01
       7800.0000          8.66662570E+05          1.28790691E+04          9.57913444E+03          4.73168142E+03          9.78076326E+02          5.35905211E+02          2.64443487E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.38868456E+05          2.64302215E+05          9.91658158E+04          6.43835956E+04          4.01870406E+04          2.15086456E+04          1.67141333E+04          6.98982654E+03          3.77676888E+03          2.36136646E+03          2.67249215E+02          1.88076510E+02          1.97711206E+03          1.23780699E+03          5.01825807E+02          1.99488758E+04          1.20786147E+02          3.47780297E+01
       7900.0000          8.46791176E+05          1.29950948E+04          9.67376761E+03          4.77848398E+03          9.88770991E+02          5.41805190E+02          2.67356253E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.35448214E+05          2.62426695E+05          9.87744603E+04          6.43884852E+04          4.02115921E+04          2.16963341E+04          1.68675003E+04          7.05579539E+03          3.81488938E+03          2.38531953E+03          2.70180062E+02          1.90141923E+02          1.99840430E+03          1.25128068E+03          5.07310072E+02          2.01087227E+04          1.22127651E+02          3.51579942E+01
       8000.0000          8.28200988E+05          1.31178146E+04          9.76821934E+03          4.82519691E+03          9.99416233E+02          5.47708247E+02          2.70268744E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.32250813E+05          2.60684553E+05          9.84188422E+04          6.44065043E+04          4.02436084E+04          2.18836792E+04          1.70205706E+04          7.11757460E+03          3.85293854E+03          2.40922811E+03          2.73099698E+02          1.92198213E+02          2.01951921E+03          1.26473532E+03          5.12786423E+02          2.02853942E+04          1.23458639E+02          3.55363847E+01
       8100.0000          8.10788856E+05          1.32402988E+04          9.85879931E+03          4.87002202E+03          1.01007651E+03          5.53602547E+02          2.73178898E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.29260910E+05          2.59066834E+05          9.80966751E+04          6.44368897E+04          4.02826591E+04          2.20511150E+04          1.71616963E+04          7.18330855E+03          3.89091758E+03          2.43309294E+03          2.76022113E+02          1.94257353E+02          2.04074340E+03          1.27817030E+03          5.18236605E+02          2.04617397E+04          1.24797224E+02          3.59151955E+01
       8200.0000          7.94462236E+05          1.33625514E+04          9.95291263E+03          4.91656761E+03          1.02072163E+03          5.59489070E+02          2.76082885E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.26464478E+05          2.57565550E+05          9.78059036E+04          6.44789214E+04          4.03283398E+04          2.22379200E+04          1.73142546E+04          7.24891814E+03          3.92770611E+03          2.45625908E+03          2.78940667E+02          1.96312541E+02          2.06193462E+03          1.29153326E+03          5.23696014E+02          2.06377643E+04          1.26125244E+02          3.62927223E+01
       8300.0000          7.79137610E+05          1.34845763E+04          1.00468538E+04          4.96302814E+03          1.03135295E+03          5.65364063E+02          2.78979692E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.23848729E+05          2.56173223E+05          9.75446164E+04          6.45319381E+04          4.03802759E+04          2.24243979E+04          1.74665313E+04          7.31440550E+03          3.96555251E+03          2.48004089E+03          2.81854245E+02          1.98366007E+02          2.08309276E+03          1.30492547E+03          5.29147583E+02          2.08134735E+04          1.27457513E+02          3.66704446E+01
       8400.0000          7.64739332E+05          1.36063774E+04          1.01406256E+04          5.00940502E+03          1.04196698E+03          5.71227039E+02          2.81876415E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.21401787E+05          2.54883073E+05          9.73110526E+04          6.45953275E+04          4.04381221E+04          2.26105541E+04          1.76185311E+04          7.37977269E+03          4.00333227E+03          2.50378112E+03          2.84757144E+02          2.00410285E+02          2.10421768E+03          1.31829983E+03          5.34591832E+02          2.09888727E+04          1.28782397E+02          3.70468902E+01
       8500.0000          7.51198706E+05          1.37213454E+04          1.02342309E+04          5.05569964E+03          1.05253425E+03          5.77084854E+02          2.84768164E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.19112843E+05          2.53688763E+05          9.71035772E+04          6.46685167E+04          4.05015548E+04          2.27963939E+04          1.77702586E+04          7.44502175E+03          4.04104648E+03          2.52748044E+03          2.87662485E+02          2.02457650E+02          2.12517228E+03          1.33165518E+03          5.40027254E+02          2.11639669E+04          1.30111418E+02          3.74234625E+01
       8600.0000          7.38453813E+05          1.38427438E+04          1.03276724E+04          5.10191334E+03          1.06311885E+03          5.82941810E+02          2.87659073E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.16971963E+05          2.52584498E+05          9.69206901E+04          6.47509720E+04          4.05702726E+04          2.29819224E+04          1.79217186E+04          7.50627087E+03          4.07869620E+03          2.55113950E+03          2.90564712E+02          2.04501769E+02          2.14623564E+03          1.34499233E+03          5.45438603E+02          2.13226904E+04          1.31439038E+02          3.77995272E+01
       8700.0000          7.26447252E+05          1.39639297E+04          1.04173973E+04          5.14631458E+03          1.07368825E+03          5.88787394E+02          2.90542834E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.14969901E+05          2.51564887E+05          9.67609625E+04          6.48421985E+04          4.06439946E+04          2.31671447E+04          1.80729153E+04          7.57131043E+03          4.11628246E+03          2.57475893E+03          2.93462621E+02          2.06542594E+02          2.16726806E+03          1.35825913E+03          5.50859237E+02          2.14972945E+04          1.32755659E+02          3.81742569E+01
       8800.0000          7.15127445E+05          1.40849064E+04          1.05105350E+04          5.19237805E+03          1.08424490E+03          5.94621220E+02          2.93423009E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13098194E+05          2.50624962E+05          9.66231262E+04          6.49417334E+04          4.07224595E+04          2.33520659E+04          1.82128197E+04          7.63623773E+03          4.15380624E+03          2.59770571E+03          2.96355743E+02          2.08581855E+02          2.18826996E+03          1.37155619E+03          5.56272335E+02          2.16716085E+04          1.34079945E+02          3.85492567E+01
       8900.0000          7.04447268E+05          1.42056774E+04          1.06035169E+04          5.23836451E+03          1.09478702E+03          6.00452972E+02          2.96297902E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.11349069E+05          2.49760115E+05          9.65059402E+04          6.50491397E+04          4.08054195E+04          2.35366910E+04          1.83635693E+04          7.70105460E+03          4.19018988E+03          2.62125025E+03          2.99246250E+02          2.10617911E+02          2.20924153E+03          1.38483636E+03          5.61678906E+02          2.18456371E+04          1.35400165E+02          3.89236568E+01
       9000.0000          6.94363302E+05          1.43262461E+04          1.06963454E+04          5.28427517E+03          1.10531305E+03          6.06269335E+02          2.99171543E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.09715188E+05          2.48966108E+05          9.64083121E+04          6.51640188E+04          4.08926483E+04          2.37028757E+04          1.85140685E+04          7.76576287E+03          4.22759606E+03          2.64475704E+03          3.02133138E+02          2.12645545E+02          2.23018282E+03          1.39809893E+03          5.67078030E+02          2.20193850E+04          1.36716273E+02          3.92972128E+01
       9100.0000          6.84835844E+05          1.44466156E+04          1.07890228E+04          5.33011123E+03          1.11582614E+03          6.12082122E+02          3.02039995E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.08189859E+05          2.48238908E+05          9.63291875E+04          6.52859887E+04          4.09839289E+04          2.38870481E+04          1.86643216E+04          7.83036427E+03          4.26494268E+03          2.66822662E+03          3.05007433E+02          2.14676239E+02          2.25109465E+03          1.41134367E+03          5.72469144E+02          2.21928568E+04          1.38031257E+02          3.96704022E+01
       9200.0000          6.75828453E+05          1.45667892E+04          1.08815516E+04          5.37587383E+03          1.12632750E+03          6.17887989E+02          3.04906486E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.06766929E+05          2.47574883E+05          9.62675576E+04          6.54146932E+04          4.10790603E+04          2.40709380E+04          1.88143325E+04          7.89486054E+03          4.30223066E+03          2.69165957E+03          3.07885836E+02          2.16704666E+02          2.27184486E+03          1.42457148E+03          5.77853458E+02          2.23660570E+04          1.39348740E+02          4.00435839E+01
       9300.0000          6.67307734E+05          1.46867700E+04          1.09739340E+04          5.42156411E+03          1.13678103E+03          6.23690467E+02          3.07770795E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.05440526E+05          2.46970535E+05          9.62225388E+04          6.55498035E+04          4.11778537E+04          2.42545503E+04          1.89641052E+04          7.95925334E+03          4.33946087E+03          2.71505643E+03          3.10761152E+02          2.18730261E+02          2.29270165E+03          1.43778243E+03          5.83231704E+02          2.25389900E+04          1.40661443E+02          4.04160687E+01
       9400.0000          6.59242495E+05          1.48065611E+04          1.10661723E+04          5.46718317E+03          1.14725366E+03          6.29486714E+02          3.10631392E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.04205284E+05          2.46422748E+05          9.61932694E+04          6.56910042E+04          4.12801321E+04          2.44378893E+04          1.91136434E+04          8.02354433E+03          4.37663417E+03          2.73841774E+03          3.13633100E+02          2.20752877E+02          2.31353045E+03          1.45097599E+03          5.88585714E+02          2.27116602E+04          1.41974866E+02          4.07882183E+01
       9500.0000          6.51604800E+05          1.49261653E+04          1.11582687E+04          5.51273210E+03          1.15771283E+03          6.35275127E+02          3.13487745E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.03056333E+05          2.45928421E+05          9.61789472E+04          6.58380030E+04          4.13857275E+04          2.46209595E+04          1.92629509E+04          8.08773510E+03          4.41375141E+03          2.76174402E+03          3.16501313E+02          2.22772792E+02          2.33433162E+03          1.46415214E+03          5.93949840E+02          2.28840717E+04          1.43283581E+02          4.11596966E+01
       9600.0000          6.44368155E+05          1.50455856E+04          1.12502253E+04          5.55821194E+03          1.16815921E+03          6.41055184E+02          3.16339742E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.01988855E+05          2.45484899E+05          9.61788302E+04          6.59905241E+04          4.14944821E+04          2.48037651E+04          1.94120314E+04          8.15182724E+03          4.45081340E+03          2.78503580E+03          3.19365706E+02          2.24790409E+02          2.35510561E+03          1.47731141E+03          5.99307156E+02          2.30562288E+04          1.44587615E+02          4.15304347E+01
       9700.0000          6.37508461E+05          1.51648249E+04          1.13420441E+04          5.60362374E+03          1.17859320E+03          6.46827085E+02          3.19187954E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00998640E+05          2.45089513E+05          9.61922175E+04          6.61483079E+04          4.16062505E+04          2.49863104E+04          1.95608885E+04          8.21582227E+03          4.48782095E+03          2.80829357E+03          3.22226392E+02          2.26805859E+02          2.37585280E+03          1.49040566E+03          6.04657818E+02          2.32281354E+04          1.45891861E+02          4.19008174E+01
       9800.0000          6.31003023E+05          1.52838859E+04          1.14337273E+04          5.64896849E+03          1.18901485E+03          6.52591765E+02          3.22033015E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00081516E+05          2.44739809E+05          9.62184489E+04          6.63111092E+04          4.17208917E+04          2.51685995E+04          1.97095256E+04          8.27972170E+03          4.52477485E+03          2.83151781E+03          3.25083573E+02          2.28819062E+02          2.39657355E+03          1.50353222E+03          6.10002011E+02          2.33997957E+04          1.47197780E+02          4.22710591E+01
       9883.9990          6.25797142E+05          1.53827857E+04          1.15101031E+04          5.68674630E+03          1.19775403E+03          6.57431364E+02          3.24422964E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99364931E+05          2.44479706E+05          9.62499589E+04          6.64515703E+04          4.18193138E+04          2.53358371E+04          1.98325736E+04          8.33275011E+03          4.55561070E+03          2.85090424E+03          3.27480733E+02          2.30507500E+02          2.41393698E+03          1.51458847E+03          6.14484269E+02          2.35414607E+04          1.48299017E+02          4.25821463E+01
       9884.0010          6.25797021E+05          1.53827882E+04          1.15101050E+04          5.68674724E+03          1.19775424E+03          6.57431480E+02          3.24423020E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.74979202E+15          2.99364914E+05          2.44479700E+05          9.62499598E+04          6.64515736E+04          4.18193161E+04          2.53358411E+04          1.98325767E+04          8.33275145E+03          4.55561146E+03          2.85090472E+03          3.27480791E+02          2.30507540E+02          2.41393739E+03          1.51458873E+03          6.14484376E+02          2.35414644E+04          1.48299042E+02          4.25821537E+01
       9900.0000          6.24831301E+05          1.54027714E+04          1.15252768E+04          5.69424720E+03          1.19942411E+03          6.58350031E+02          3.24875143E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.58603104E+10          2.99233807E+05          2.44433525E+05          9.62569104E+04          6.64786983E+04          4.18382749E+04          2.53506364E+04          1.98579463E+04          8.34352699E+03          4.56167587E+03          2.85470902E+03          3.27937415E+02          2.30829920E+02          2.41726819E+03          1.51664307E+03          6.15339863E+02          2.35712134E+04          1.48502935E+02          4.26409286E+01
      10000.0000          6.18973799E+05          1.55214839E+04          1.16166946E+04          5.73946080E+03          1.20982097E+03          6.64102218E+02          3.27714288E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.90537250E+09          2.98451911E+05          2.44168479E+05          9.63070206E+04          6.66508573E+04          4.19582755E+04          2.55493412E+04          2.00061538E+04          8.40723958E+03          4.59852477E+03          2.87786765E+03          3.30788009E+02          2.32838391E+02          2.43793703E+03          1.52973837E+03          6.20671444E+02          2.37423924E+04          1.49806238E+02          4.30103850E+01
      11000.0000          5.74298025E+05          1.66996427E+04          1.25271940E+04          6.18975801E+03          1.31317622E+03          7.21284557E+02          3.55938780E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.11125196E+07          2.93617603E+05          2.43401756E+05          9.73430628E+04          6.85837230E+04          4.32793525E+04          2.73532173E+04          2.14867893E+04          9.04293541E+03          4.96527873E+03          3.10833153E+03          3.59120476E+02          2.52799947E+02          2.64339893E+03          1.65991836E+03          6.73673197E+02          2.54554701E+04          1.62755458E+02          4.66819052E+01
      11138.9990          5.69688066E+05          1.68644027E+04          1.26504371E+04          6.25072599E+03          1.32742403E+03          7.29197465E+02          3.59842065E+02          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.58623620E+07          2.93298198E+05          2.43519068E+05          9.75510767E+04          6.88778214E+04          4.34775594E+04          2.76083561E+04          2.16934209E+04          9.12810200E+03          5.01515134E+03          3.13970286E+03          3.63038628E+02          2.55557595E+02          2.67168300E+03          1.67790956E+03          6.80982107E+02          2.56952008E+04          1.64543948E+02          4.71888233E+01
      11139.0010          5.69688002E+05          1.68644052E+04          1.26504389E+04          6.25072691E+03          1.32742424E+03          7.29197578E+02          3.59842120E+02          1.00000000E+30          1.00000000E+30          1.35942123E+16          7.58611215E+07          2.93298194E+05          2.43519070E+05          9.75510798E+04          6.88778257E+04          4.34775622E+04          2.76083600E+04          2.16934240E+04          9.12810333E+03          5.01515209E+03          3.13970332E+03          3.63038684E+02          2.55557635E+02          2.67168341E+03          1.67790982E+03          6.80982213E+02          2.56952044E+04          1.64543972E+02          4.71888304E+01
      11683.9990          5.54423792E+05          1.75070593E+04          1.31436701E+04          6.49464299E+03          1.38323985E+03          7.60072719E+02          3.75082891E+02          1.00000000E+30          1.00000000E+30          8.44605541E+08          4.31893647E+07          2.92686404E+05          2.44389089E+05          9.84848279E+04          7.00781911E+04          4.42817871E+04          2.86028681E+04          2.24897518E+04          9.47342713E+03          5.21361116E+03          3.26438448E+03          3.78335757E+02          2.66336365E+02          2.78263774E+03          1.74816086E+03          7.09605859E+02          2.66164507E+04          1.71537559E+02          4.91715496E+01
      11684.0010          5.54423744E+05          1.75070617E+04          1.31436720E+04          6.49464390E+03          1.38324005E+03          7.60072833E+02          3.75082947E+02          1.00000000E+30          1.56876226E+16          8.44601276E+08          4.31892920E+07          2.92686404E+05          2.44389094E+05          9.84848317E+04          7.00781957E+04          4.42817901E+04          2.86028719E+04          2.24897548E+04          9.47342844E+03          5.21361190E+03          3.26438494E+03          3.78335814E+02          2.66336404E+02          2.78263815E+03          1.74816111E+03          7.09605964E+02          2.66164543E+04          1.71537585E+02          4.91715570E+01
      12000.0000          5.47325008E+05          1.78738956E+04          1.34260635E+04          6.63430930E+03          1.41543520E+03          7.77912482E+02          3.83881879E+02          1.00000000E+30          2.29829535E+09          4.17109045E+08          3.35675545E+07          2.92737703E+05          2.45154472E+05          9.91016892E+04          7.08044204E+04          4.47654195E+04          2.91659561E+04          2.29573672E+04          9.67034988E+03          5.32744501E+03          3.33592982E+03          3.87174519E+02          2.72561189E+02          2.84660084E+03          1.78870739E+03          7.26116172E+02          2.71596165E+04          1.75571155E+02          5.03156466E+01
      13000.0000          5.31298235E+05          1.90341369E+04          1.43175929E+04          7.07521481E+03          1.51676171E+03          8.34001916E+02          4.11568182E+02          1.00000000E+30          2.55511004E+08          1.25470071E+08          1.84753212E+07          2.94434599E+05          2.48568836E+05          1.01342264E+05          7.32183804E+04          4.63621825E+04          3.09569707E+04          2.44101953E+04          1.02935762E+04          5.68645848E+03          3.56152263E+03          4.14960392E+02          2.92139642E+02          3.04789685E+03          1.91630591E+03          7.78073938E+02          2.88432414E+04          1.88274052E+02          5.39158373E+01
      14000.0000          5.22425570E+05          2.01869891E+04          1.52025744E+04          7.51286801E+03          1.61720122E+03          8.89643561E+02          4.39029549E+02          1.00000000E+30          1.05710612E+08          6.42653329E+07          1.21529143E+07          2.97887975E+05          2.53125785E+05          1.03916553E+05          7.57659762E+04          4.80353088E+04          3.27425066E+04          2.58557672E+04          1.09130531E+04          6.04265467E+03          3.78532385E+03          4.42508961E+02          3.11549691E+02          3.24747805E+03          2.04282151E+03          8.29594211E+02          3.05206518E+04          2.00869003E+02          5.74856307E+01
      15000.0000          5.18441084E+05          2.13282708E+04          1.60789108E+04          7.94625112E+03          1.71688553E+03          9.44854695E+02          4.66279978E+02          1.00000000E+30          6.06175854E+07          4.06177492E+07          8.85458171E+06          3.02582208E+05          2.58494661E+05          1.06728761E+05          7.84079838E+04          4.97621677E+04          3.45230331E+04          2.72865720E+04          1.15262740E+04          6.39545509E+03          4.00700525E+03          4.69846705E+02          3.30809412E+02          3.44537818E+03          2.16830455E+03          8.80701123E+02          3.21808318E+04          2.13377873E+02          6.10281693E+01
      16000.0000          5.17919896E+05          2.24638594E+04          1.69500788E+04          8.37706502E+03          1.81581193E+03          9.99668375E+02          4.93333817E+02          1.00000000E+30          4.05954300E+07          2.87977231E+07          6.89686042E+06          3.08178587E+05          2.64455865E+05          1.09714521E+05          8.11176968E+04          5.15273290E+04          3.62731633E+04          2.87119879E+04          1.21366314E+04          6.74600589E+03          4.22724958E+03          4.96988626E+02          3.49933203E+02          3.64173421E+03          2.29284666E+03          9.31426654E+02          3.38366178E+04          2.25793847E+02          6.45448828E+01
      17000.0000          5.19926946E+05          2.35896004E+04          1.78139173E+04          8.80425902E+03          1.91408956E+03          1.05410142E+03          5.20203607E+02          1.00000000E+30          2.98009760E+07          2.19634007E+07          5.63209365E+06          3.14446364E+05          2.70858418E+05          1.12829163E+05          8.38764061E+04          5.33199776E+04          3.80207290E+04          3.01247519E+04          1.27416552E+04          7.09367845E+03          4.44569814E+03          5.23941888E+02          3.68928095E+02          3.83678679E+03          2.41656467E+03          9.81821593E+02          3.54775314E+04          2.38123279E+02          6.80371843E+01
      18000.0000          5.23826117E+05          2.47062952E+04          1.86710059E+04          9.22811912E+03          2.01169273E+03          1.10822539E+03          5.46918509E+02          1.00000000E+30          2.32539152E+07          1.76227254E+07          4.76502275E+06          3.21223458E+05          2.77595471E+05          1.16040849E+05          8.66706960E+04          5.51323555E+04          3.97658682E+04          3.15259216E+04          1.33444571E+04          7.43869978E+03          4.66249212E+03          5.50734186E+02          3.87796488E+02          4.03052533E+03          2.53948687E+03          1.03188457E+03          3.71048389E+04          2.50384512E+02          7.15080986E+01
      19000.0000          5.29171350E+05          2.58190936E+04          1.95243716E+04          9.65012560E+03          2.10875545E+03          1.16201728E+03          5.73467862E+02          1.00000000E+30          1.89557221E+07          1.46796734E+07          4.14412632E+06          3.28393038E+05          2.84589549E+05          1.19326359E+05          8.94907501E+04          5.69587898E+04          4.14969816E+04          3.29237496E+04          1.39399915E+04          7.78204969E+03          4.87821614E+03          5.77359958E+02          4.06560307E+02          4.22314981E+03          2.66162680E+03          1.08166472E+03          3.87298598E+04          2.62578652E+02          7.49588901E+01
      20000.0000          5.35641514E+05          2.69239369E+04          2.03718237E+04          1.00692115E+04          2.20527793E+03          1.21552756E+03          5.99874290E+02          1.00000000E+30          1.59700104E+07          1.25866485E+07          3.68460071E+06          3.35869009E+05          2.91783264E+05          1.22668423E+05          9.22799270E+04          5.87697164E+04          4.32151071E+04          3.43113210E+04          1.45338899E+04          8.12308511E+03          5.09203897E+03          6.03832637E+02          4.25215265E+02          4.41459729E+03          2.78312918E+03          1.13113975E+03          4.03427678E+04          2.74697939E+02          7.83892333E+01
      21000.0000          5.43000159E+05          2.80213683E+04          2.12137589E+04          1.04855726E+04          2.30125590E+03          1.26874230E+03          6.26147029E+02          1.00000000E+30          1.38065979E+07          1.10433894E+07          3.33566107E+06          3.43586697E+05          2.99133353E+05          1.26053991E+05          9.50790902E+04          6.05814521E+04          4.49211683E+04          3.56893481E+04          1.51237718E+04          8.46195333E+03          5.30542006E+03          6.30175874E+02          4.43769166E+02          4.60498446E+03          2.90392823E+03          1.18036033E+03          4.19444166E+04          2.86755826E+02          8.18016089E+01
      22000.0000          5.51069703E+05          2.91118717E+04          2.20505284E+04          1.08993822E+04          2.39678223E+03          1.32168151E+03          6.52271147E+02          1.00000000E+30          1.21874237E+07          9.87307385E+06          3.06522991E+06          3.51496703E+05          3.06606671E+05          1.29473045E+05          9.79764233E+04          6.24516970E+04          4.66159907E+04          3.70584665E+04          1.57123527E+04          8.79878946E+03          5.51707423E+03          6.56371063E+02          4.62242910E+02          4.79435726E+03          3.02413453E+03          1.22933831E+03          4.35451636E+04          2.98753718E+02          8.51966785E+01
      23000.0000          5.59714435E+05          3.01999828E+04          2.28847727E+04          1.13119309E+04          2.49182656E+03          1.37440058E+03          6.78287980E+02          1.00000000E+30          1.09442741E+07          8.96556083E+06          2.85215336E+06          3.59560743E+05          3.14177483E+05          1.32917809E+05          1.00858452E+05          6.43116064E+04          4.83111103E+04          3.84259855E+04          1.62949069E+04          9.13445890E+03          5.72797630E+03          6.82445557E+02          4.80619374E+02          4.98286705E+03          3.14378059E+03          1.27807883E+03          4.51262540E+04          3.10687863E+02          8.85751588E+01
      24000.0000          5.68829087E+05          3.12818372E+04          2.37143718E+04          1.17221857E+04          2.58638840E+03          1.42688584E+03          7.04201111E+02          1.00000000E+30          9.97004919E+06          8.24899146E+06          2.68198797E+06          3.67748766E+05          3.21825564E+05          1.36382173E+05          1.03726057E+05          6.61617949E+04          4.99959191E+04          3.97854002E+04          1.68765116E+04          9.46756515E+03          5.93729971E+03          7.08425033E+02          4.98906917E+02          5.17046104E+03          3.26281579E+03          1.32658840E+03          4.67073383E+04          3.22597563E+02          9.19406512E+01
      25000.0000          5.78330863E+05          3.23577697E+04          2.45395760E+04          1.21302700E+04          2.68061531E+03          1.47914694E+03          7.29994487E+02          1.00000000E+30          9.19372231E+06          7.67473404E+06          2.54458059E+06          3.76036919E+05          3.29534849E+05          1.39805219E+05          1.06580091E+05          6.80028504E+04          5.16710106E+04          4.11371666E+04          1.74549077E+04          9.79968382E+03          6.14598673E+03          7.34263845E+02          5.17127619E+02          5.35717681E+03          3.38137354E+03          1.37487425E+03          4.82793732E+04          3.34441399E+02          9.52901534E+01
      26000.0000          5.88153847E+05          3.34280947E+04          2.53606053E+04          1.25362922E+04          2.77440910E+03          1.53118008E+03          7.55680107E+02          1.00000000E+30          8.56645372E+06          7.20880907E+06          2.43261652E+06          3.84406067E+05          3.37292458E+05          1.43236267E+05          1.09421364E+05          6.98353268E+04          5.33369226E+04          4.24817034E+04          1.80302663E+04          1.01308855E+04          6.35364905E+03          7.60013916E+02          5.35264101E+02          5.54308471E+03          3.49940325E+03          1.42296728E+03          4.98428554E+04          3.46229986E+02          9.86249821E+01
      27000.0000          5.98245014E+05          3.44931005E+04          2.61776678E+04          1.29403550E+04          2.86783422E+03          1.58299909E+03          7.81259840E+02          1.00000000E+30          8.05371138E+06          6.82685170E+06          2.34071825E+06          3.92840730E+05          3.45087981E+05          1.46817303E+05          1.12341665E+05          7.17153320E+04          5.49941474E+04          4.38193912E+04          1.86050216E+04          1.04598036E+04          6.56075103E+03          7.85649865E+02          5.53342425E+02          5.72827250E+03          3.61691957E+03          1.47091068E+03          5.14070493E+04          3.57987771E+02          1.01948371E+02
      28000.0000          6.08561259E+05          3.55568842E+04          2.69909626E+04          1.33425569E+04          2.96090727E+03          1.63464926E+03          8.06753571E+02          1.00000000E+30          7.63046311E+06          6.51100075E+06          2.26486058E+06          4.01328282E+05          3.52609778E+05          1.50226162E+05          1.15246007E+05          7.35303931E+04          5.66531030E+04          4.51568318E+04          1.91747240E+04          1.07872321E+04          6.76651589E+03          8.11200030E+02          5.71329437E+02          5.91258447E+03          3.73404579E+03          1.51860225E+03          5.29545889E+04          3.69681946E+02          1.05256445E+02
      29000.0000          6.19067270E+05          3.66119736E+04          2.78028487E+04          1.37440509E+04          3.05363209E+03          1.68611385E+03          8.32153612E+02          1.00000000E+30          7.27818371E+06          6.24791600E+06          2.20198242E+06          4.09858351E+05          3.60567847E+05          1.53776801E+05          1.18047574E+05          7.53911880E+04          5.82940760E+04          4.64817045E+04          1.97440282E+04          1.11139314E+04          6.97138541E+03          8.36645306E+02          5.89265081E+02          6.09635084E+03          3.85073158E+03          1.56615022E+03          5.45033874E+04          3.81329129E+02          1.08552649E+02
      30000.0000          6.29733843E+05          3.76661828E+04          2.86090704E+04          1.41427589E+04          3.14600540E+03          1.73739277E+03          8.57453448E+02          1.00000000E+30          6.98291885E+06          6.02746366E+06          2.14972131E+06          4.17973154E+05          3.68495572E+05          1.57311614E+05          1.20924032E+05          7.72426135E+04          5.99372685E+04          4.78067856E+04          2.03086063E+04          1.14385908E+04          7.17581854E+03          8.62006640E+02          6.07131384E+02          6.27932182E+03          3.96694072E+03          1.61353392E+03          5.60365107E+04          3.92969424E+02          1.11839348E+02
      31000.0000          6.40536684E+05          3.87159308E+04          2.94141514E+04          1.45408917E+04          3.23814106E+03          1.78845974E+03          8.82668468E+02          1.00000000E+30          6.73398270E+06          5.84183523E+06          2.10623350E+06          4.26589347E+05          3.76394199E+05          1.60831337E+05          1.23786769E+05          7.90851272E+04          6.15730723E+04          4.91260585E+04          2.08729535E+04          1.17626286E+04          7.37941649E+03          8.87275629E+02          6.24953784E+02          6.46183327E+03          4.08280555E+03          1.66076290E+03          5.75713112E+04          4.04537711E+02          1.15112896E+02
