#Energy      Ni-K-shell   Ni-L1-shell   Ni-L2-shell   Ni-L3-shell   Ni-M1-shell   Ni-M2-shell   Ni-M3-shell   Valence  Total
      25000.0000          6.98153006E+05          8.59813869E+06          8.33832980E+07          4.75420637E+07          5.88874136E+07          6.05755437E+08          3.45388950E+08          9.17349263E+08          6.23324968E+05
      26000.0000          7.84213165E+05          9.55359730E+06          9.61538427E+07          5.47639538E+07          6.55562922E+07          6.98145308E+08          3.98407101E+08          1.02467189E+09          6.99952367E+05
      27000.0000          8.72615171E+05          1.06593285E+07          1.10221022E+08          6.27958013E+07          7.27912045E+07          7.96430039E+08          4.55877987E+08          1.13815637E+09          7.79509443E+05
      28000.0000          9.66030199E+05          1.17300877E+07          1.25531556E+08          7.20451004E+07          8.04705065E+07          9.07737497E+08          5.23707615E+08          1.26129968E+09          8.63190855E+05
      29000.0000          1.07131488E+06          1.29653477E+07          1.42695681E+08          8.19227854E+07          8.86913327E+07          1.03479522E+09          5.91870638E+08          1.39435377E+09          9.57465774E+05
      30000.0000          1.18051344E+06          1.42273822E+07          1.61260991E+08          9.26105878E+07          9.76836762E+07          1.16329605E+09          6.71476010E+08          1.53205448E+09          1.05528223E+06
      31000.0000          1.29540451E+06          1.55918979E+07          1.82319677E+08          1.04578347E+08          1.06842730E+08          1.31690248E+09          7.54865991E+08          1.68050731E+09          1.15850517E+06
      32000.0000          1.42351968E+06          1.71126332E+07          2.03904237E+08          1.17711522E+08          1.16750035E+08          1.46761666E+09          8.47599000E+08          1.84177939E+09          1.27341564E+06
      33000.0000          1.56093034E+06          1.85997583E+07          2.28386830E+08          1.31862211E+08          1.27682399E+08          1.64605935E+09          9.50569159E+08          2.01804791E+09          1.39595221E+06
      34000.0000          1.69875762E+06          2.02098458E+07          2.54617037E+08          1.47470258E+08          1.38478439E+08          1.83150975E+09          1.06128451E+09          2.19202984E+09          1.51970923E+06
      35000.0000          1.84859286E+06          2.19557606E+07          2.84009654E+08          1.63995769E+08          1.50660691E+08          2.02986075E+09          1.18565671E+09          2.39119771E+09          1.65423633E+06
      36000.0000          2.01139223E+06          2.38411740E+07          3.14279275E+08          1.82633442E+08          1.62629186E+08          2.26041810E+09          1.30937515E+09          2.57922924E+09          1.80013971E+06
      37000.0000          2.18571484E+06          2.57116335E+07          3.47687515E+08          2.01755454E+08          1.76026195E+08          2.48767718E+09          1.45154485E+09          2.79664620E+09          1.95552658E+06
      38000.0000          2.36680822E+06          2.77354727E+07          3.82487869E+08          2.22811452E+08          1.90216591E+08          2.73756723E+09          1.60003231E+09          3.02483305E+09          2.11754290E+06
      39000.0000          2.53936602E+06          2.98851548E+07          4.20466660E+08          2.45322209E+08          2.04459921E+08          3.02181025E+09          1.76706383E+09          3.24364980E+09          2.27370312E+06
      40000.0000          2.73923721E+06          3.21678807E+07          4.61076745E+08          2.70343005E+08          2.20350238E+08          3.29972894E+09          1.93517492E+09          3.49354546E+09          2.45299954E+06
      41000.0000          2.94831471E+06          3.45199819E+07          5.05763895E+08          2.97152278E+08          2.35658829E+08          3.60523304E+09          2.11931880E+09          3.75807287E+09          2.64028653E+06
      42000.0000          3.15692394E+06          3.69540970E+07          5.53379405E+08          3.23433257E+08          2.54097231E+08          3.94060891E+09          2.32464578E+09          4.02359634E+09          2.82812206E+06
      43000.0000          3.38916574E+06          3.95601416E+07          6.04362712E+08          3.53776968E+08          2.71744788E+08          4.31346432E+09          2.53032648E+09          4.30944524E+09          3.03622720E+06
      44000.0000          3.63698045E+06          4.22916907E+07          6.54355797E+08          3.86501226E+08          2.89719049E+08          4.66629839E+09          2.75811102E+09          4.61027262E+09          3.25775771E+06
      45000.0000          3.87262468E+06          4.51677216E+07          7.11419870E+08          4.19444758E+08          3.09262427E+08          5.06906494E+09          3.00219033E+09          4.91715217E+09          3.47078226E+06
      46000.0000          4.15755608E+06          4.80465252E+07          7.72313816E+08          4.55130842E+08          3.28109705E+08          5.49733903E+09          3.26479208E+09          5.23368542E+09          3.72358911E+06
      47000.0000          4.42815370E+06          5.14157214E+07          8.37270847E+08          4.94453842E+08          3.49503345E+08          5.95236576E+09          3.53028273E+09          5.57383200E+09          3.96847879E+06
      48000.0000          4.70417892E+06          5.43403081E+07          9.01557783E+08          5.37289240E+08          3.72078624E+08          6.43548054E+09          3.82110195E+09          5.92986259E+09          4.21543903E+06
      49000.0000          4.99295831E+06          5.77327899E+07          9.73741088E+08          5.77080427E+08          3.94970189E+08          6.94812291E+09          4.11680373E+09          6.30367046E+09          4.47546685E+06
      50000.0000          5.30153489E+06          6.12183640E+07          1.05060463E+09          6.23109069E+08          4.18833612E+08          7.45022753E+09          4.44121820E+09          6.69663396E+09          4.75256767E+06
