#Energy      V-K-shell   V-L1-shell   V-L2-shell   V-L3-shell   V-M1-shell   V-M2-shell   V-M3-shell   Valence  Total
      25000.0000          1.01407343E+06          4.98721730E+04          4.00187478E+04          1.96952631E+04          4.44128479E+03          2.70298867E+03          1.32146549E+03          3.06198380E+02          2.12111011E+02
      26000.0000          1.01759645E+06          5.14665401E+04          4.13168517E+04          2.03383366E+04          4.59547956E+03          2.79740115E+03          1.36763383E+03          3.16976702E+02          2.19545721E+02
      27000.0000          1.02265122E+06          5.30525007E+04          4.26082512E+04          2.09745667E+04          4.74906440E+03          2.89144875E+03          1.41365559E+03          3.27705355E+02          2.26947971E+02
      28000.0000          1.02898924E+06          5.46414133E+04          4.39002659E+04          2.16076687E+04          4.90203400E+03          2.98512713E+03          1.45943714E+03          3.38394551E+02          2.34321063E+02
      29000.0000          1.03641066E+06          5.62116230E+04          4.51791278E+04          2.22411180E+04          5.05434606E+03          3.07845322E+03          1.50506791E+03          3.49068006E+02          2.41678304E+02
      30000.0000          1.04475340E+06          5.77852317E+04          4.64590094E+04          2.28716453E+04          5.20622269E+03          3.17143493E+03          1.55055832E+03          3.59691742E+02          2.49004661E+02
      31000.0000          1.05388460E+06          5.93516513E+04          4.77332093E+04          2.34961059E+04          5.35752836E+03          3.26415629E+03          1.59589708E+03          3.70286255E+02          2.56309120E+02
      32000.0000          1.06369451E+06          6.09111954E+04          4.89953090E+04          2.41211854E+04          5.50819624E+03          3.35645597E+03          1.64104536E+03          3.80836129E+02          2.63582761E+02
      33000.0000          1.07409170E+06          6.24641594E+04          5.02589030E+04          2.47437000E+04          5.65844048E+03          3.44856450E+03          1.68605832E+03          3.91329132E+02          2.70823089E+02
      34000.0000          1.08499949E+06          6.40108143E+04          5.15174919E+04          2.53637510E+04          5.80822567E+03          3.54034843E+03          1.73094447E+03          4.01815783E+02          2.78053447E+02
      35000.0000          1.09635311E+06          6.55514125E+04          5.27776922E+04          2.59814345E+04          5.95753630E+03          3.63183108E+03          1.77569176E+03          4.12284485E+02          2.85268287E+02
      36000.0000          1.10809759E+06          6.70861914E+04          5.40267703E+04          2.65968407E+04          6.10655431E+03          3.72307059E+03          1.82035207E+03          4.22704428E+02          2.92454618E+02
      37000.0000          1.12018589E+06          6.86153765E+04          5.52713934E+04          2.72130985E+04          6.25492282E+03          3.81408390E+03          1.86481761E+03          4.33132494E+02          2.99636752E+02
      38000.0000          1.13257764E+06          7.01488406E+04          5.65117136E+04          2.78241718E+04          6.40301846E+03          3.90483283E+03          1.90920671E+03          4.43514634E+02          3.06791963E+02
      39000.0000          1.14523801E+06          7.16672932E+04          5.77540408E+04          2.84361747E+04          6.55062971E+03          3.99523650E+03          1.95346587E+03          4.53813746E+02          3.13900702E+02
      40000.0000          1.15813676E+06          7.31902432E+04          5.89861669E+04          2.90432081E+04          6.69778961E+03          4.08551256E+03          1.99757592E+03          4.64195959E+02          3.21042670E+02
      41000.0000          1.17124759E+06          7.46987109E+04          6.02204199E+04          2.96512563E+04          6.84460389E+03          4.17554068E+03          2.04160978E+03          4.74451349E+02          3.28119556E+02
      42000.0000          1.18454750E+06          7.62118210E+04          6.14448797E+04          3.02545126E+04          6.99121779E+03          4.26532802E+03          2.08556177E+03          4.84746378E+02          3.35210522E+02
      43000.0000          1.19801628E+06          7.77109482E+04          6.26715916E+04          3.08588441E+04          7.13733391E+03          4.35502993E+03          2.12935657E+03          4.94954194E+02          3.42253952E+02
      44000.0000          1.21163618E+06          7.92148411E+04          6.38946857E+04          3.14614213E+04          7.28297016E+03          4.44436904E+03          2.17303682E+03          5.05221511E+02          3.49319269E+02
      45000.0000          1.22539147E+06          8.07142818E+04          6.51143092E+04          3.20594158E+04          7.42858697E+03          4.53355040E+03          2.21669641E+03          5.15413864E+02          3.56346412E+02
      46000.0000          1.23926825E+06          8.22094020E+04          6.63247040E+04          3.26585813E+04          7.57354337E+03          4.62253765E+03          2.26015555E+03          5.25564516E+02          3.63345485E+02
      47000.0000          1.25325412E+06          8.37003504E+04          6.75375910E+04          3.32561306E+04          7.71843299E+03          4.71135446E+03          2.30362124E+03          5.35737264E+02          3.70353852E+02
      48000.0000          1.26733809E+06          8.51784133E+04          6.87472686E+04          3.38521009E+04          7.86295889E+03          4.79992155E+03          2.34696212E+03          5.45890155E+02          3.77346554E+02
      49000.0000          1.28151027E+06          8.66614291E+04          6.99538231E+04          3.44465291E+04          8.00705944E+03          4.88824777E+03          2.39021400E+03          5.56011835E+02          3.84319362E+02
      50000.0000          1.29576185E+06          8.81405962E+04          7.11573289E+04          3.50394538E+04          8.15085881E+03          4.97651818E+03          2.43334949E+03          5.66110832E+02          3.91276908E+02
