#Energy      V-K-shell   V-L1-shell   V-L2-shell   V-L3-shell   V-M1-shell   V-M2-shell   V-M3-shell   Valence  Total
      25000.0000          1.86133327E+06          2.32930587E+07          3.53960479E+08          1.96973092E+08          1.66763859E+08          2.72044257E+09          1.50884226E+09          2.28674665E+09          1.67912942E+06
      26000.0000          2.09009568E+06          2.60649994E+07          4.12647560E+08          2.28026028E+08          1.86870954E+08          3.14810827E+09          1.75031945E+09          2.55768562E+09          1.88589327E+06
      27000.0000          2.33295086E+06          2.90064905E+07          4.71894779E+08          2.62809371E+08          2.07784239E+08          3.61793634E+09          2.01845085E+09          2.84348499E+09          2.10536473E+06
      28000.0000          2.59429492E+06          3.23383849E+07          5.40362385E+08          3.01772220E+08          2.30589871E+08          4.14429499E+09          2.30994021E+09          3.15425974E+09          2.34259791E+06
      29000.0000          2.87876543E+06          3.57429865E+07          6.17324094E+08          3.45796742E+08          2.54665792E+08          4.70900944E+09          2.63542214E+09          3.49439627E+09          2.59966393E+06
      30000.0000          3.20113142E+06          3.94644984E+07          7.00429944E+08          3.91242843E+08          2.80781820E+08          5.34736091E+09          2.99849384E+09          3.85979175E+09          2.88972655E+06
      31000.0000          3.51655667E+06          4.33042499E+07          7.93689846E+08          4.42803364E+08          3.10216920E+08          6.03302713E+09          3.39505740E+09          4.23531313E+09          3.17561389E+06
      32000.0000          3.86116610E+06          4.75716487E+07          8.89160234E+08          4.99951619E+08          3.38876292E+08          6.80593263E+09          3.82146096E+09          4.64330127E+09          3.48784735E+06
      33000.0000          4.22866964E+06          5.20810643E+07          1.00176031E+09          5.62706497E+08          3.70077576E+08          7.62189615E+09          4.29490985E+09          5.09921351E+09          3.82088489E+06
      34000.0000          4.63412211E+06          5.66091684E+07          1.11775430E+09          6.29848984E+08          4.04351974E+08          8.51930998E+09          4.83032581E+09          5.54520126E+09          4.18557583E+06
      35000.0000          5.06721334E+06          6.17672406E+07          1.25177277E+09          7.05925720E+08          4.41437714E+08          9.48643783E+09          5.36485615E+09          6.02813202E+09          4.57717410E+06
      36000.0000          5.49883841E+06          6.70182226E+07          1.38775856E+09          7.84217463E+08          4.77500080E+08          1.05365979E+10          5.96900525E+09          6.55598911E+09          4.96813291E+06
      37000.0000          5.99497574E+06          7.27318806E+07          1.53702530E+09          8.70900640E+08          5.17103547E+08          1.17093805E+10          6.62450462E+09          7.12243851E+09          5.41521351E+06
      38000.0000          6.46247317E+06          7.84673748E+07          1.69932091E+09          9.67651617E+08          5.59535334E+08          1.28946023E+10          7.35876109E+09          7.67392038E+09          5.83987561E+06
      39000.0000          7.00580462E+06          8.48055077E+07          1.87520411E+09          1.06639187E+09          6.04711047E+08          1.42378925E+10          8.10622558E+09          8.30040177E+09          6.33034639E+06
      40000.0000          7.53231264E+06          9.14578140E+07          2.06108870E+09          1.17145839E+09          6.50004083E+08          1.56876335E+10          8.91554216E+09          8.97456240E+09          6.80920804E+06
      41000.0000          8.13210922E+06          9.85008869E+07          2.26739763E+09          1.28888682E+09          6.99303865E+08          1.72526251E+10          9.82767878E+09          9.60180856E+09          7.35119668E+06
      42000.0000          8.74434723E+06          1.05833166E+08          2.47804179E+09          1.41227052E+09          7.51287652E+08          1.87943284E+10          1.07674036E+10          1.03287281E+10          7.90551344E+06
      43000.0000          9.39564033E+06          1.13077337E+08          2.72011424E+09          1.54735529E+09          8.05799115E+08          2.05641297E+10          1.17826687E+10          1.10867801E+10          8.49224860E+06
      44000.0000          1.00781991E+07          1.21236335E+08          2.95257785E+09          1.69225487E+09          8.63298467E+08          2.24683975E+10          1.28948705E+10          1.18717080E+10          9.11023251E+06
      45000.0000          1.07993837E+07          1.29926050E+08          3.20900934E+09          1.84755951E+09          9.24015958E+08          2.43634174E+10          1.39911239E+10          1.27009164E+10          9.76362975E+06
      46000.0000          1.15229867E+07          1.38142461E+08          3.48998490E+09          2.01391008E+09          9.84689712E+08          2.65063707E+10          1.52507374E+10          1.35596678E+10          1.04169234E+07
      47000.0000          1.23749695E+07          1.47436740E+08          3.79227989E+09          2.17706371E+09          1.04978179E+09          2.86786365E+10          1.65465673E+10          1.44010389E+10          1.11817799E+07
      48000.0000          1.31130318E+07          1.57075768E+08          4.09488642E+09          2.36329546E+09          1.11817842E+09          3.10855954E+10          1.79667575E+10          1.53528951E+10          1.18566314E+07
      49000.0000          1.39744315E+07          1.67047570E+08          4.43332319E+09          2.56224910E+09          1.19078332E+09          3.35437482E+10          1.94903315E+10          1.63196299E+10          1.26352596E+07
      50000.0000          1.48618481E+07          1.77855571E+08          4.77634421E+09          2.76116860E+09          1.26566196E+09          3.62442073E+10          2.10777962E+10          1.73337198E+10          1.34402680E+07
