#Energy      Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   O-K-shell   Valence  Total
       8600.0000          1.00000000E+30          6.46523297E+04          5.25038835E+04          2.54652828E+04          4.34022492E+03          2.69503755E+03          1.31252797E+03          2.40098633E+04          1.03823114E+02          9.00046059E+01
       8700.0000          1.00000000E+30          6.50134486E+04          5.28347029E+04          2.56281486E+04          4.38194232E+03          2.72136963E+03          1.32536149E+03          2.42064718E+04          1.04859547E+02          9.08976231E+01
       8800.0000          1.00000000E+30          6.53765839E+04          5.31665325E+04          2.57914674E+04          4.42307774E+03          2.74766345E+03          1.33817623E+03          2.44027535E+04          1.05896485E+02          9.17906260E+01
       8900.0000          1.00000000E+30          6.57416288E+04          5.34993145E+04          2.59552120E+04          4.46467051E+03          2.77391928E+03          1.35097237E+03          2.45987139E+04          1.06934043E+02          9.26841506E+01
       8985.9990          1.00000000E+30          6.60570148E+04          5.37862230E+04          2.60963524E+04          4.50031839E+03          2.79644185E+03          1.36194969E+03          2.47645344E+04          1.07823311E+02          9.34500135E+01
       8986.0010          8.03961625E+15          6.60570221E+04          5.37862296E+04          2.60963556E+04          4.50031923E+03          2.79644237E+03          1.36194994E+03          2.47645386E+04          1.07823332E+02          9.34500314E+01
       9000.0000          1.10277989E+11          6.61084831E+04          5.38329934E+04          2.61193576E+04          4.50620147E+03          2.80013759E+03          1.36375002E+03          2.47943582E+04          1.07969769E+02          9.35761303E+01
       9100.0000          4.80911022E+09          6.64770516E+04          5.41675171E+04          2.62838802E+04          4.54767134E+03          2.82631873E+03          1.37641910E+03          2.49896916E+04          1.08998441E+02          9.44622204E+01
       9200.0000          1.85832414E+09          6.68472455E+04          5.45028368E+04          2.64487573E+04          4.58908089E+03          2.85246309E+03          1.38916199E+03          2.51847193E+04          1.10031190E+02          9.53516401E+01
       9300.0000          1.03692369E+09          6.72189804E+04          5.48389062E+04          2.66139681E+04          4.63043095E+03          2.87838142E+03          1.40188754E+03          2.53794460E+04          1.11062859E+02          9.62398760E+01
       9400.0000          6.79159877E+08          6.75921775E+04          5.51756818E+04          2.67794923E+04          4.67172238E+03          2.90445614E+03          1.41459593E+03          2.55738767E+04          1.12092213E+02          9.71264297E+01
       9500.0000          4.87036647E+08          6.79667605E+04          5.55131222E+04          2.69453112E+04          4.71295604E+03          2.93049618E+03          1.42728736E+03          2.57680163E+04          1.13121502E+02          9.80127794E+01
       9600.0000          3.70187569E+08          6.83426591E+04          5.58511882E+04          2.71114070E+04          4.75413281E+03          2.95650192E+03          1.43996207E+03          2.59618693E+04          1.14148221E+02          9.88970451E+01
       9700.0000          2.93015735E+08          6.87198068E+04          5.61898433E+04          2.72777628E+04          4.79525351E+03          2.98247376E+03          1.45262030E+03          2.61554403E+04          1.15172152E+02          9.97790667E+01
       9800.0000          2.39080847E+08          6.90981388E+04          5.65290523E+04          2.74443628E+04          4.83631894E+03          3.00841213E+03          1.46526227E+03          2.63487339E+04          1.16194955E+02          1.00660092E+02
       9900.0000          1.99636122E+08          6.94775956E+04          5.68687825E+04          2.76111917E+04          4.87732986E+03          3.03431748E+03          1.47788819E+03          2.65417544E+04          1.17216263E+02          1.01539848E+02
      10000.0000          1.69810324E+08          6.98581206E+04          5.72090025E+04          2.77782354E+04          4.91828699E+03          3.06019023E+03          1.49049827E+03          2.67345061E+04          1.18237835E+02          1.02419657E+02
      11000.0000          5.82030901E+07          7.37114604E+04          6.06261853E+04          2.94525246E+04          5.32504950E+03          3.31739045E+03          1.61585304E+03          2.86634729E+04          1.28398518E+02          1.11169511E+02
      12000.0000          3.13064671E+07          7.76262754E+04          6.40789467E+04          3.11453245E+04          5.72803719E+03          3.57173670E+03          1.73981933E+03          3.05823827E+04          1.38453080E+02          1.19827675E+02
      13000.0000          2.04070366E+07          8.15266539E+04          6.75028616E+04          3.28233681E+04          6.12678279E+03          3.82368822E+03          1.86262174E+03          3.24781850E+04          1.48407386E+02          1.28399089E+02
      14000.0000          1.48234519E+07          8.54887467E+04          7.09608939E+04          3.45165418E+04          6.52169877E+03          4.07349048E+03          1.98430131E+03          3.43669895E+04          1.58286917E+02          1.36904764E+02
      15000.0000          1.15490781E+07          8.95066488E+04          7.44463159E+04          3.62218511E+04          6.91357418E+03          4.32117454E+03          2.10510112E+03          3.62363922E+04          1.68089283E+02          1.45344337E+02
      16000.0000          9.45303762E+06          9.34905714E+04          7.78443279E+04          3.78851613E+04          7.30267933E+03          4.56691568E+03          2.22487723E+03          3.81008472E+04          1.77818929E+02          1.53719551E+02
      17000.0000          8.02735690E+06          9.74436019E+04          8.13230815E+04          3.95860307E+04          7.68881694E+03          4.81102544E+03          2.34385953E+03          3.99485554E+04          1.87473357E+02          1.62031746E+02
      18000.0000          7.01392874E+06          1.01442434E+05          8.47201312E+04          4.12477176E+04          8.07221851E+03          5.05363083E+03          2.46203373E+03          4.17809428E+04          1.97081522E+02          1.70301121E+02
      19000.0000          6.26929307E+06          1.05338341E+05          8.81418535E+04          4.29205923E+04          8.45345441E+03          5.29451761E+03          2.57953030E+03          4.36107556E+04          2.06626647E+02          1.78516891E+02
      20000.0000          5.70794511E+06          1.09348110E+05          9.15377035E+04          4.45807828E+04          8.83231486E+03          5.53412664E+03          2.69630784E+03          4.54269288E+04          2.16122676E+02          1.86689551E+02
      21000.0000          5.27612275E+06          1.13259677E+05          9.49561766E+04          4.62512946E+04          9.20893583E+03          5.77235980E+03          2.81243046E+03          4.72304240E+04          2.25561043E+02          1.94813011E+02
      22000.0000          4.93851585E+06          1.17146494E+05          9.83044662E+04          4.78881933E+04          9.58345481E+03          6.00928851E+03          2.92793401E+03          4.90329037E+04          2.34949974E+02          2.02893001E+02
      23000.0000          4.67110711E+06          1.21073214E+05          1.01676298E+05          4.95359111E+04          9.95636009E+03          6.24517765E+03          3.04291408E+03          5.08132496E+04          2.44287671E+02          2.10930208E+02
      24000.0000          4.45708637E+06          1.24974907E+05          1.05026588E+05          5.11731090E+04          1.03273881E+04          6.47994887E+03          3.15732394E+03          5.25935886E+04          2.53611254E+02          2.18951509E+02
      25000.0000          4.28439939E+06          1.28853127E+05          1.08356656E+05          5.28004285E+04          1.06962458E+04          6.71358831E+03          3.27114477E+03          5.43637378E+04          2.62884090E+02          2.26929216E+02
      26000.0000          4.14421500E+06          1.32709297E+05          1.11667703E+05          5.44184557E+04          1.10641434E+04          6.94620958E+03          3.38452459E+03          5.61242564E+04          2.72109597E+02          2.34867312E+02
      27000.0000          4.02995368E+06          1.36602429E+05          1.14960830E+05          5.60277265E+04          1.14300708E+04          7.17780128E+03          3.49751854E+03          5.78855765E+04          2.81303844E+02          2.42777964E+02
      28000.0000          3.93662367E+06          1.40416827E+05          1.18276809E+05          5.76476031E+04          1.17944137E+04          7.40849965E+03          3.60993348E+03          5.96281434E+04          2.90454553E+02          2.50651279E+02
      29000.0000          3.86039092E+06          1.44268261E+05          1.21536068E+05          5.92403366E+04          1.21576759E+04          7.63841954E+03          3.72200726E+03          6.13721279E+04          2.99571354E+02          2.58495598E+02
      30000.0000          3.79826615E+06          1.48100021E+05          1.24818490E+05          6.08438522E+04          1.25191338E+04          7.86733614E+03          3.83358420E+03          6.30984616E+04          3.08672723E+02          2.66323914E+02
      31000.0000          3.74789329E+06          1.51859132E+05          1.28085084E+05          6.24396539E+04          1.28796467E+04          8.09550111E+03          3.94488199E+03          6.48266840E+04          3.17720001E+02          2.74108826E+02
      32000.0000          3.70739362E+06          1.55655080E+05          1.31336570E+05          6.40280919E+04          1.32387746E+04          8.32300395E+03          4.05568718E+03          6.65475036E+04          3.26743766E+02          2.81872180E+02
      33000.0000          3.67525445E+06          1.59433970E+05          1.34573620E+05          6.56094922E+04          1.35967333E+04          8.54959125E+03          4.16619002E+03          6.82612206E+04          3.35763176E+02          2.89628799E+02
      34000.0000          3.65024715E+06          1.63196554E+05          1.37796857E+05          6.71841586E+04          1.39534478E+04          8.77549113E+03          4.27631838E+03          6.99681194E+04          3.44743491E+02          2.97352730E+02
      35000.0000          3.63136171E+06          1.66994152E+05          1.41006866E+05          6.87523754E+04          1.43089456E+04          9.00076582E+03          4.38607993E+03          7.16684694E+04          3.53673661E+02          3.05036065E+02
      36000.0000          3.61776542E+06          1.70725353E+05          1.44204196E+05          7.03144085E+04          1.46633187E+04          9.22526860E+03          4.49554042E+03          7.33625208E+04          3.62598186E+02          3.12711780E+02
      37000.0000          3.60876399E+06          1.74442226E+05          1.47389356E+05          7.18705068E+04          1.50167335E+04          9.44900486E+03          4.60468277E+03          7.50505079E+04          3.71496669E+02          3.20364886E+02
      38000.0000          3.60377544E+06          1.78194030E+05          1.50597181E+05          7.34372290E+04          1.53692846E+04          9.67240939E+03          4.71348451E+03          7.67413585E+04          3.80380584E+02          3.28005179E+02
      39000.0000          3.60230873E+06          1.81883097E+05          1.53758852E+05          7.49818779E+04          1.57205098E+04          9.89509006E+03          4.82199774E+03          7.84177815E+04          3.89244316E+02          3.35626450E+02
      40000.0000          3.60394632E+06          1.85607017E+05          1.56943302E+05          7.65372192E+04          1.60708346E+04          1.01171471E+04          4.93021167E+03          8.00972541E+04          3.98047713E+02          3.43200744E+02
      41000.0000          3.60833257E+06          1.89270325E+05          1.60083174E+05          7.80712387E+04          1.64204738E+04          1.03386065E+04          5.03819912E+03          8.17629009E+04          4.06887235E+02          3.50798655E+02
      42000.0000          3.61516094E+06          1.92968259E+05          1.63245823E+05          7.96159641E+04          1.67691296E+04          1.05594965E+04          5.14583788E+03          8.34317586E+04          4.15633696E+02          3.58325066E+02
      43000.0000          3.62416793E+06          1.96607631E+05          1.66398015E+05          8.11555967E+04          1.71166575E+04          1.07797344E+04          5.25338174E+03          8.50955807E+04          4.24413086E+02          3.65873746E+02
      44000.0000          3.63512477E+06          2.00281284E+05          1.69507658E+05          8.26748780E+04          1.74637675E+04          1.09995305E+04          5.36051715E+03          8.67462327E+04          4.33169224E+02          3.73401686E+02
      45000.0000          3.64783204E+06          2.03943205E+05          1.72640093E+05          8.42048886E+04          1.78096444E+04          1.12189761E+04          5.46734971E+03          8.84003568E+04          4.41852801E+02          3.80873595E+02
      46000.0000          3.66211589E+06          2.07593756E+05          1.75763003E+05          8.57302579E+04          1.81547792E+04          1.14375976E+04          5.57407166E+03          9.00498792E+04          4.50582653E+02          3.88377768E+02
      47000.0000          3.67782332E+06          2.11233277E+05          1.78876657E+05          8.72511176E+04          1.84991124E+04          1.16559737E+04          5.68056982E+03          9.16949160E+04          4.59307494E+02          3.95876192E+02
      48000.0000          3.69481964E+06          2.14862090E+05          1.81981321E+05          8.87675982E+04          1.88427109E+04          1.18739457E+04          5.78667168E+03          9.33355689E+04          4.67963169E+02          4.03320227E+02
      49000.0000          3.71298590E+06          2.18480501E+05          1.85077250E+05          9.02798256E+04          1.91857219E+04          1.20914097E+04          5.89261864E+03          9.49719481E+04          4.76627700E+02          4.10768961E+02
      50000.0000          3.73221644E+06          2.22088804E+05          1.88164690E+05          9.17879190E+04          1.95279441E+04          1.23083454E+04          5.99839464E+03          9.66041667E+04          4.85253254E+02          4.18186680E+02
