#Energy      Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   O-K-shell   Valence  Total
       8600.0000          1.00000000E+30          1.19154318E+06          4.14164815E+06          2.26560341E+06          8.24292286E+06          3.24412268E+07          1.77887851E+07          2.24428435E+07          1.19096776E+08          5.60729337E+05
       8700.0000          1.00000000E+30          1.22669726E+06          4.30043409E+06          2.34925734E+06          8.47179030E+06          3.37894885E+07          1.84382936E+07          2.31855081E+07          1.23615347E+08          5.79210873E+05
       8800.0000          1.00000000E+30          1.26398869E+06          4.46580091E+06          2.43786635E+06          8.72641389E+06          3.50067948E+07          1.92096659E+07          2.40133386E+07          1.28505473E+08          5.98835389E+05
       8900.0000          1.00000000E+30          1.29532570E+06          4.63672190E+06          2.53151958E+06          8.95986148E+06          3.62867639E+07          1.98689118E+07          2.48678725E+07          1.33463243E+08          6.17322777E+05
       8985.9990          1.00000000E+30          1.32857412E+06          4.79549769E+06          2.61909735E+06          9.18949523E+06          3.74178549E+07          2.04794046E+07          2.56172804E+07          1.37462371E+08          6.35440269E+05
       8986.0010          9.81877132E+04          1.32857491E+06          4.79550151E+06          2.61909946E+06          9.18950071E+06          3.74178831E+07          2.04794204E+07          2.56172989E+07          1.37462478E+08          8.50464188E+04
       9000.0000          9.83282804E+04          1.33414934E+06          4.82238210E+06          2.63393219E+06          9.22799939E+06          3.76169060E+07          2.05902271E+07          2.57475218E+07          1.38215548E+08          8.52066555E+04
       9100.0000          9.93442310E+04          1.36543181E+06          4.99443890E+06          2.72934718E+06          9.45107216E+06          3.91026102E+07          2.14180377E+07          2.67177108E+07          1.43422903E+08          8.63001774E+04
       9200.0000          1.02980750E+05          1.40135925E+06          5.19528277E+06          2.84070902E+06          9.72708382E+06          4.04192574E+07          2.21645527E+07          2.75813358E+07          1.48775305E+08          8.94110963E+04
       9300.0000          1.05373874E+05          1.44105205E+06          5.37555421E+06          2.93799884E+06          9.96320734E+06          4.20135070E+07          2.29509622E+07          2.86139613E+07          1.54065713E+08          9.15790171E+04
       9400.0000          1.08445932E+05          1.47765888E+06          5.59063776E+06          3.04289521E+06          1.02443787E+07          4.33894045E+07          2.37682334E+07          2.95063986E+07          1.59803291E+08          9.42656395E+04
       9500.0000          1.11536470E+05          1.51919798E+06          5.76984348E+06          3.16201622E+06          1.04977630E+07          4.48756835E+07          2.46699622E+07          3.05834151E+07          1.65286170E+08          9.69902652E+04
       9600.0000          1.14406229E+05          1.56314007E+06          5.99760715E+06          3.27104212E+06          1.07903060E+07          4.63730261E+07          2.54803864E+07          3.15331520E+07          1.71278418E+08          9.95618889E+04
       9700.0000          1.17639074E+05          1.59687245E+06          6.18047450E+06          3.38596913E+06          1.10403011E+07          4.80721469E+07          2.64426109E+07          3.25446452E+07          1.77130431E+08          1.02359311E+05
       9800.0000          1.21059937E+05          1.64177488E+06          6.41648956E+06          3.51341048E+06          1.13421250E+07          4.96052751E+07          2.72944833E+07          3.36693305E+07          1.83051894E+08          1.05373332E+05
       9900.0000          1.23713663E+05          1.67759349E+06          6.62247914E+06          3.63393756E+06          1.15959339E+07          5.14016597E+07          2.82096243E+07          3.47248716E+07          1.89019198E+08          1.07750645E+05
      10000.0000          1.27206305E+05          1.71769148E+06          6.87236406E+06          3.77236843E+06          1.19021279E+07          5.30512766E+07          2.92285759E+07          3.59289568E+07          1.95572850E+08          1.10815046E+05
      11000.0000          1.61815334E+05          2.17671805E+06          9.47862000E+06          5.20504740E+06          1.50659777E+07          7.26769278E+07          4.01564703E+07          4.84344727E+07          2.66087521E+08          1.41515686E+05
      12000.0000          2.03732302E+05          2.70264336E+06          1.27045664E+07          7.01159228E+06          1.87429552E+07          9.71475769E+07          5.37858047E+07          6.36360133E+07          3.52228577E+08          1.78554356E+05
      13000.0000          2.51259136E+05          3.31024816E+06          1.67258852E+07          9.26296506E+06          2.29434020E+07          1.26998198E+08          7.06155621E+07          8.22022943E+07          4.54495026E+08          2.20761396E+05
      14000.0000          3.04670353E+05          3.98985249E+06          2.16163710E+07          1.19854320E+07          2.76692151E+07          1.63308389E+08          9.11068030E+07          1.03683139E+08          5.74089628E+08          2.68298270E+05
      15000.0000          3.67415455E+05          4.77365852E+06          2.73919447E+07          1.52694801E+07          3.31216056E+07          2.06247506E+08          1.15950310E+08          1.29583311E+08          7.13255376E+08          3.24046330E+05
      16000.0000          4.38140488E+05          5.64001153E+06          3.44686792E+07          1.91861187E+07          3.91684524E+07          2.57936546E+08          1.44726335E+08          1.59292632E+08          8.72296600E+08          3.86914275E+05
      17000.0000          5.16723944E+05          6.59967294E+06          4.24622358E+07          2.37359290E+07          4.57306205E+07          3.17744628E+08          1.78225996E+08          1.93480617E+08          1.05406017E+09          4.56784746E+05
      18000.0000          6.03512568E+05          7.69932194E+06          5.17927291E+07          2.91472069E+07          5.30926140E+07          3.86108453E+08          2.17520426E+08          2.31695516E+08          1.25788593E+09          5.34302931E+05
      19000.0000          7.02648759E+05          8.85623235E+06          6.27086037E+07          3.53005019E+07          6.12570741E+07          4.65616258E+08          2.63276615E+08          2.76027568E+08          1.48452043E+09          6.22299585E+05
      20000.0000          8.08936580E+05          1.01709736E+07          7.51341610E+07          4.24165788E+07          7.02229348E+07          5.57619112E+08          3.15707275E+08          3.26704129E+08          1.74067292E+09          7.17240939E+05
      21000.0000          9.25143132E+05          1.15653839E+07          8.93177345E+07          5.05465460E+07          8.00170756E+07          6.60600964E+08          3.75768742E+08          3.80920249E+08          2.02038936E+09          8.20916312E+05
      22000.0000          1.05549735E+06          1.31254205E+07          1.05292791E+08          5.99461822E+07          9.07918310E+07          7.77087874E+08          4.43306291E+08          4.43193509E+08          2.33264219E+09          9.37181175E+05
      23000.0000          1.19659499E+06          1.47918538E+07          1.23387760E+08          7.02038043E+07          1.02401810E+08          9.10472492E+08          5.21375918E+08          5.12096399E+08          2.67194735E+09          1.06296245E+06
      24000.0000          1.34930065E+06          1.65798786E+07          1.44166271E+08          8.20485492E+07          1.14671792E+08          1.05721336E+09          6.05082936E+08          5.87595952E+08          3.04396967E+09          1.19916652E+06
      25000.0000          1.51778079E+06          1.86081763E+07          1.66382889E+08          9.50778504E+07          1.28048438E+08          1.22219820E+09          7.00315438E+08          6.74062685E+08          3.44054037E+09          1.34961093E+06
      26000.0000          1.69313432E+06          2.07064674E+07          1.91790485E+08          1.09778553E+08          1.42537101E+08          1.40873339E+09          8.07082470E+08          7.65160248E+08          3.88690829E+09          1.50655332E+06
      27000.0000          1.88474421E+06          2.29122795E+07          2.20061582E+08          1.26013874E+08          1.57938559E+08          1.60243143E+09          9.25622648E+08          8.61975808E+08          4.34943668E+09          1.67749620E+06
      28000.0000          2.08657521E+06          2.53363705E+07          2.49801828E+08          1.43706288E+08          1.74603703E+08          1.83414308E+09          1.05552412E+09          9.71515095E+08          4.86335852E+09          1.85825319E+06
      29000.0000          2.31509430E+06          2.78871686E+07          2.84179159E+08          1.63570185E+08          1.92244763E+08          2.06833972E+09          1.19587405E+09          1.08778144E+09          5.41047921E+09          2.06158090E+06
      30000.0000          2.54915391E+06          3.06139765E+07          3.20588278E+08          1.85080894E+08          2.11089053E+08          2.33446387E+09          1.35370039E+09          1.21891919E+09          5.99824745E+09          2.27083999E+06
      31000.0000          2.79741319E+06          3.36014635E+07          3.62608255E+08          2.08646485E+08          2.31602184E+08          2.62575170E+09          1.52355458E+09          1.35313916E+09          6.61780034E+09          2.49358279E+06
      32000.0000          3.07277999E+06          3.66276758E+07          4.05127110E+08          2.34922252E+08          2.52495955E+08          2.93855036E+09          1.71505815E+09          1.49979293E+09          7.30821688E+09          2.73858200E+06
      33000.0000          3.35241249E+06          4.00222717E+07          4.54621870E+08          2.63252385E+08          2.75853497E+08          3.28473489E+09          1.92413404E+09          1.65852333E+09          8.00656294E+09          2.98994680E+06
      34000.0000          3.66071217E+06          4.35014502E+07          5.06174027E+08          2.93564183E+08          2.99732119E+08          3.66188525E+09          2.13989059E+09          1.82929004E+09          8.77569987E+09          3.26500798E+06
      35000.0000          3.99312473E+06          4.72838787E+07          5.61056292E+08          3.26867621E+08          3.25721246E+08          4.06440158E+09          2.37790490E+09          2.01275403E+09          9.57472365E+09          3.56177417E+06
      36000.0000          4.31689673E+06          5.10697580E+07          6.20854291E+08          3.62681111E+08          3.51675158E+08          4.51419292E+09          2.63931879E+09          2.21228199E+09          1.04575015E+10          3.85225134E+06
      37000.0000          4.68644062E+06          5.52788248E+07          6.88478141E+08          4.02862340E+08          3.80565605E+08          4.96011162E+09          2.91423013E+09          2.41348779E+09          1.13644273E+10          4.18268048E+06
      38000.0000          5.06235716E+06          5.96978262E+07          7.58060047E+08          4.46410808E+08          4.10872878E+08          5.46819750E+09          3.21357929E+09          2.63322654E+09          1.22859973E+10          4.52006481E+06
      39000.0000          5.47027767E+06          6.40342790E+07          8.31178562E+08          4.88892926E+08          4.40601446E+08          5.99963272E+09          3.54567205E+09          2.86879606E+09          1.33007054E+10          4.88249402E+06
      40000.0000          5.90318849E+06          6.89349292E+07          9.12623604E+08          5.36839887E+08          4.74202940E+08          6.58861010E+09          3.88845255E+09          3.12230815E+09          1.43662979E+10          5.26946626E+06
      41000.0000          6.34889355E+06          7.38770467E+07          1.00042964E+09          5.88616114E+08          5.10025207E+08          7.22284925E+09          4.25778201E+09          3.37937856E+09          1.55051634E+10          5.66775691E+06
      42000.0000          6.77922835E+06          7.91841377E+07          1.08987059E+09          6.43057272E+08          5.46395812E+08          7.84490731E+09          4.65531380E+09          3.66072894E+09          1.66436384E+10          6.05632902E+06
      43000.0000          7.26806522E+06          8.47753743E+07          1.18739523E+09          7.02944317E+08          5.81663467E+08          8.55568336E+09          5.10185976E+09          3.95945212E+09          1.79046789E+10          6.49395554E+06
      44000.0000          7.78030585E+06          9.04910566E+07          1.29310121E+09          7.64658792E+08          6.21182111E+08          9.31849839E+09          5.52995624E+09          4.27462543E+09          1.92250291E+10          6.95190280E+06
      45000.0000          8.31943227E+06          9.63753510E+07          1.40711270E+09          8.33368049E+08          6.62116796E+08          1.00840949E+10          6.02200396E+09          4.60871682E+09          2.05192472E+10          7.43337034E+06
      46000.0000          8.88728555E+06          1.02670611E+08          1.52654772E+09          9.05750075E+08          7.05683159E+08          1.09449634E+10          6.52364704E+09          4.93709412E+09          2.20295008E+10          7.94098420E+06
      47000.0000          9.45744715E+06          1.09252821E+08          1.65100704E+09          9.78641494E+08          7.51158232E+08          1.18185049E+10          7.07174431E+09          5.30627183E+09          2.34833800E+10          8.45267709E+06
      48000.0000          1.00650114E+07          1.16153380E+08          1.78508896E+09          1.05995558E+09          7.96768929E+08          1.27528156E+10          7.62898511E+09          5.67942166E+09          2.49926329E+10          8.99703956E+06
      49000.0000          1.07033289E+07          1.23389217E+08          1.91391306E+09          1.14248558E+09          8.49334352E+08          1.37525897E+10          8.24240075E+09          6.08733610E+09          2.66093826E+10          9.56897752E+06
      50000.0000          1.13540345E+07          1.30997716E+08          2.06231665E+09          1.23487675E+09          8.99789490E+08          1.48079169E+10          8.89041068E+09          6.52214220E+09          2.82980153E+10          1.01540496E+07
