#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   O-K-shell   Valence  Total
       3500.0000          1.00000000E+30          1.33160265E+05          1.70020342E+05          9.07636656E+04          8.53393309E+05          1.46707318E+06          7.82494958E+05          9.34097212E+06          6.47272534E+06          4.68990446E+05          4.58782608E+06          3.31651150E+04
       3600.0000          1.00000000E+30          1.40532496E+05          1.85032139E+05          9.86272492E+04          9.01402645E+05          1.59104361E+06          8.49196353E+05          1.04178218E+07          7.22559735E+06          5.10891002E+05          4.92479848E+06          3.57529328E+04
       3700.0000          1.00000000E+30          1.49197825E+05          2.00498586E+05          1.07016264E+05          9.60117889E+05          1.71945193E+06          9.15422128E+05          1.15771004E+07          8.03840047E+06          5.52878036E+05          5.28846078E+06          3.85229514E+04
       3800.0000          1.00000000E+30          1.56830673E+05          2.17294837E+05          1.16068461E+05          1.01417632E+06          1.84365062E+06          9.89587921E+05          1.28481041E+07          8.91877928E+06          5.99917191E+05          5.67528370E+06          4.13805354E+04
       3900.0000          1.00000000E+30          1.66075223E+05          2.35063405E+05          1.25683057E+05          1.06869489E+06          1.99034162E+06          1.06310895E+06          1.42130502E+07          9.85840536E+06          6.45445631E+05          6.06419620E+06          4.44506494E+04
       4000.0000          1.00000000E+30          1.74539909E+05          2.53357731E+05          1.35575028E+05          1.12659254E+06          2.13167702E+06          1.14707629E+06          1.56913439E+07          1.09297570E+07          6.96751539E+05          6.48026050E+06          4.75610137E+04
       4100.0000          1.00000000E+30          1.83119468E+05          2.73601881E+05          1.46523617E+05          1.19274136E+06          2.29066916E+06          1.22685170E+06          1.73253202E+07          1.20082670E+07          7.51159540E+05          6.90524509E+06          5.08961796E+04
       4200.0000          1.00000000E+30          1.93436066E+05          2.94504792E+05          1.57835521E+05          1.25530814E+06          2.45699881E+06          1.31756150E+06          1.90134256E+07          1.32257637E+07          8.06146774E+05          7.35639873E+06          5.44421776E+04
       4300.0000          1.00000000E+30          2.02922757E+05          3.15311773E+05          1.69098549E+05          1.31594277E+06          2.62174327E+06          1.41227528E+06          2.08600082E+07          1.45046620E+07          8.65001049E+05          7.81172412E+06          5.79255606E+04
       4400.0000          1.00000000E+30          2.12039397E+05          3.38215148E+05          1.81510031E+05          1.38773056E+06          2.80697090E+06          1.50576171E+06          2.29205932E+07          1.59275122E+07          9.27256043E+05          8.29039493E+06          6.16196167E+04
       4500.0000          1.00000000E+30          2.23007612E+05          3.62118562E+05          1.94472105E+05          1.45613188E+06          2.99688027E+06          1.61116440E+06          2.49869921E+07          1.73749120E+07          9.93536678E+05          8.79562218E+06          6.55880588E+04
       4600.0000          1.00000000E+30          2.33345467E+05          3.88077674E+05          2.08525942E+05          1.52499954E+06          3.18700317E+06          1.71908188E+06          2.73500122E+07          1.90200686E+07          1.06219757E+06          9.32086222E+06          6.97012282E+04
       4700.0000          1.00000000E+30          2.43736772E+05          4.15590591E+05          2.22559556E+05          1.59572807E+06          3.39273450E+06          1.83227600E+06          2.96979690E+07          2.07153068E+07          1.13301285E+06          9.85813392E+06          7.38805739E+04
       4800.0000          1.00000000E+30          2.55254313E+05          4.43450183E+05          2.37598527E+05          1.67666193E+06          3.60662720E+06          1.94446667E+06          3.23843091E+07          2.25842243E+07          1.20744802E+06          1.04186223E+07          7.83159580E+04
       4900.0000          1.00000000E+30          2.66358159E+05          4.70479421E+05          2.53450427E+05          1.75179389E+06          3.83658676E+06          2.06615928E+06          3.51121215E+07          2.44709784E+07          1.28467147E+06          1.09892238E+07          8.27841057E+04
       5000.0000          1.00000000E+30          2.77938460E+05          5.00761334E+05          2.70269558E+05          1.82963022E+06          4.07800074E+06          2.19648489E+06          3.81942567E+07          2.65976993E+07          1.36609767E+06          1.16086053E+07          8.75359973E+04
       5100.0000          1.00000000E+30          2.89996561E+05          5.32125949E+05          2.87641917E+05          1.91115902E+06          4.32207259E+06          2.33330279E+06          4.12096643E+07          2.87141293E+07          1.44690578E+06          1.22160922E+07          9.24266737E+04
       5200.0000          1.00000000E+30          3.03255517E+05          5.65627628E+05          3.05536495E+05          1.99301725E+06          4.57708324E+06          2.47188105E+06          4.46461830E+07          3.11147481E+07          1.54232933E+06          1.28457813E+07          9.76184611E+04
       5300.0000          1.00000000E+30          3.15484733E+05          6.00595058E+05          3.23721074E+05          2.08643182E+06          4.84737473E+06          2.61702049E+06          4.82981946E+07          3.35837968E+07          1.63243957E+06          1.35027601E+07          1.02789308E+05
       5400.0000          1.00000000E+30          3.27870559E+05          6.35750964E+05          3.43667046E+05          2.16966228E+06          5.12345266E+06          2.77022086E+06          5.18915685E+07          3.62485548E+07          1.72045204E+06          1.41757216E+07          1.08126480E+05
       5500.0000          1.00000000E+30          3.42303670E+05          6.76080708E+05          3.63971009E+05          2.26119185E+06          5.40561146E+06          2.92679829E+06          5.59720329E+07          3.90978744E+07          1.82675765E+06          1.48740094E+07          1.13960533E+05
       5600.0000          1.00000000E+30          3.55597157E+05          7.15035359E+05          3.85313397E+05          2.35426151E+06          5.69694414E+06          3.08749070E+06          6.01684682E+07          4.21788294E+07          1.92878970E+06          1.56312458E+07          1.19718355E+05
       5700.0000          1.00000000E+30          3.69274861E+05          7.55545416E+05          4.07733848E+05          2.44551685E+06          6.03131140E+06          3.26105102E+06          6.46588727E+07          4.51409198E+07          2.02751842E+06          1.63923705E+07          1.25670194E+05
       5800.0000          1.00000000E+30          3.83612621E+05          7.96437925E+05          4.30704432E+05          2.55197979E+06          6.34813794E+06          3.44144275E+06          6.94489192E+07          4.85198797E+07          2.14631342E+06          1.71151570E+07          1.31865722E+05
       5900.0000          1.00000000E+30          3.99376335E+05          8.38552445E+05          4.54414964E+05          2.64650855E+06          6.67844612E+06          3.62185573E+06          7.45766063E+07          5.21035885E+07          2.25909953E+06          1.78963544E+07          1.38276374E+05
       6000.0000          1.00000000E+30          4.13791678E+05          8.88479619E+05          4.79527959E+05          2.74705492E+06          7.02834162E+06          3.81085021E+06          7.99459080E+07          5.57608989E+07          2.37531642E+06          1.87368113E+07          1.44904375E+05
       6100.0000          1.00000000E+30          4.28482750E+05          9.35605002E+05          5.05675913E+05          2.84762030E+06          7.38325900E+06          4.00957511E+06          8.55450725E+07          6.00182154E+07          2.49750782E+06          1.95788098E+07          1.51606216E+05
       6200.0000          1.00000000E+30          4.45268952E+05          9.84505792E+05          5.32898055E+05          2.96270562E+06          7.74631288E+06          4.21161897E+06          9.15367060E+07          6.38364616E+07          2.62497417E+06          2.04101684E+07          1.58762780E+05
       6300.0000          1.00000000E+30          4.60714931E+05          1.03281212E+06          5.61253910E+05          3.06419733E+06          8.13587692E+06          4.44263577E+06          9.77992595E+07          6.82624489E+07          2.75754766E+06          2.13267077E+07          1.65858015E+05
       6400.0000          1.00000000E+30          4.78753473E+05          1.08957347E+06          5.93058139E+05          3.17619493E+06          8.53878985E+06          4.65357649E+06          1.04032513E+08          7.28722476E+07          2.90687809E+06          2.21898375E+07          1.73853209E+05
       6500.0000          1.00000000E+30          4.94644914E+05          1.14276793E+06          6.22533470E+05          3.29049651E+06          8.95740655E+06          4.87145317E+06          1.11048989E+08          7.76776468E+07          3.04168029E+06          2.31106944E+07          1.81231755E+05
       6600.0000          1.00000000E+30          5.11630152E+05          1.19849847E+06          6.51303191E+05          3.41682614E+06          9.42832920E+06          5.12373167E+06          1.18256827E+08          8.27807363E+07          3.18282388E+06          2.41145657E+07          1.88879110E+05
       6700.0000          1.00000000E+30          5.30562013E+05          1.25735917E+06          6.85757444E+05          3.52913220E+06          9.85565316E+06          5.35949403E+06          1.25861116E+08          8.81338171E+07          3.33278433E+06          2.51008633E+07          1.97279961E+05
       6800.0000          1.00000000E+30          5.47451094E+05          1.31704632E+06          7.18780623E+05          3.64724475E+06          1.03002056E+07          5.60734929E+06          1.33985686E+08          9.37902568E+07          3.48431289E+06          2.60570497E+07          2.05327302E+05
       6900.0000          1.00000000E+30          5.67596879E+05          1.38536075E+06          7.52419697E+05          3.77969723E+06          1.07724524E+07          5.86803591E+06          1.42392738E+08          9.97682051E+07          3.65926123E+06          2.70547499E+07          2.14233876E+05
       7000.0000          1.00000000E+30          5.84474743E+05          1.44734367E+06          7.88172272E+05          3.92213248E+06          1.12492166E+07          6.15798638E+06          1.51070870E+08          1.06104158E+08          3.81543889E+06          2.81261269E+07          2.22689502E+05
       7100.0000          1.00000000E+30          6.03643209E+05          1.51414451E+06          8.25126067E+05          4.03462270E+06          1.17367762E+07          6.42715408E+06          1.60223500E+08          1.12524078E+08          3.98680373E+06          2.92142014E+07          2.31598613E+05
       7200.0000          1.00000000E+30          6.24936542E+05          1.58313304E+06          8.63568924E+05          4.18307801E+06          1.22962590E+07          6.70173300E+06          1.69737720E+08          1.18923584E+08          4.16437388E+06          3.03489092E+07          2.41150498E+05
       7300.0000          1.00000000E+30          6.43200840E+05          1.65497769E+06          9.03428342E+05          4.29574609E+06          1.28332569E+07          6.99811499E+06          1.79796047E+08          1.26480784E+08          4.33851441E+06          3.14254677E+07          2.50297447E+05
       7400.0000          1.00000000E+30          6.65414235E+05          1.72950735E+06          9.47541331E+05          4.43147650E+06          1.33820104E+07          7.30453646E+06          1.90389799E+08          1.33900765E+08          4.54396624E+06          3.25813303E+07          2.60609581E+05
       7500.0000          1.00000000E+30          6.84625781E+05          1.81266081E+06          9.88154478E+05          4.58191829E+06          1.39535248E+07          7.62163955E+06          2.01547970E+08          1.41519222E+08          4.72359121E+06          3.37859171E+07          2.70360514E+05
       7600.0000          1.00000000E+30          7.07517398E+05          1.88817610E+06          1.03069615E+06          4.72180478E+06          1.45182771E+07          7.96815906E+06          2.12796305E+08          1.49566916E+08          4.91532598E+06          3.50373560E+07          2.80681611E+05
       7700.0000          1.00000000E+30          7.28060620E+05          1.96717058E+06          1.07555714E+06          4.88216067E+06          1.51789485E+07          8.28893445E+06          2.24657362E+08          1.57931296E+08          5.11606455E+06          3.63156037E+07          2.90973418E+05
       7800.0000          1.00000000E+30          7.52185644E+05          2.05067641E+06          1.12096871E+06          5.01589209E+06          1.57719298E+07          8.66909682E+06          2.37222529E+08          1.66755254E+08          5.33910460E+06          3.74861054E+07          3.01978220E+05
       7900.0000          1.00000000E+30          7.72356812E+05          2.13509139E+06          1.17202388E+06          5.18267646E+06          1.64057057E+07          9.00557498E+06          2.50096139E+08          1.76025429E+08          5.55093951E+06          3.87904918E+07          3.12804670E+05
       8000.0000          1.00000000E+30          7.97527931E+05          2.23055498E+06          1.21902442E+06          5.32285652E+06          1.70440798E+07          9.36674849E+06          2.63442074E+08          1.85761028E+08          5.75919090E+06          4.01056585E+07          3.24299275E+05
       8100.0000          1.00000000E+30          8.17699387E+05          2.31763649E+06          1.26910531E+06          5.47590384E+06          1.77780508E+07          9.73034042E+06          2.78629917E+08          1.95573303E+08          6.00438723E+06          4.14775098E+07          3.35191494E+05
       8200.0000          1.00000000E+30          8.41199917E+05          2.41008956E+06          1.32572667E+06          5.64526404E+06          1.84312698E+07          1.01516724E+07          2.93059950E+08          2.05906400E+08          6.22360019E+06          4.29072291E+07          3.47203110E+05
       8300.0000          1.00000000E+30          8.67027109E+05          2.51514865E+06          1.37794746E+06          5.79696155E+06          1.91416770E+07          1.05231639E+07          3.08113894E+08          2.16810593E+08          6.45856531E+06          4.43276581E+07          3.59492486E+05
       8400.0000          1.00000000E+30          8.91054955E+05          2.61118741E+06          1.43271808E+06          5.97342641E+06          1.98746913E+07          1.09290185E+07          3.24000713E+08          2.27972610E+08          6.72224151E+06          4.57889688E+07          3.71677878E+05
       8500.0000          1.00000000E+30          9.18377097E+05          2.71239181E+06          1.48963111E+06          6.16097210E+06          2.06838088E+07          1.13477339E+07          3.40633712E+08          2.40700793E+08          6.95948031E+06          4.71326085E+07          3.84668499E+05
       8600.0000          1.00000000E+30          9.41418447E+05          2.81763407E+06          1.55340826E+06          6.30834568E+06          2.14547499E+07          1.18115316E+07          3.57995943E+08          2.51884748E+08          7.24471338E+06          4.86715723E+07          3.97454031E+05
       8700.0000          1.00000000E+30          9.69684125E+05          2.93334571E+06          1.61006656E+06          6.48059107E+06          2.23440752E+07          1.22521119E+07          3.77394316E+08          2.64738988E+08          7.48445093E+06          5.02204326E+07          4.10864348E+05
       8800.0000          1.00000000E+30          9.93840171E+05          3.03810175E+06          1.67003196E+06          6.67208111E+06          2.30970957E+07          1.27617422E+07          3.95335893E+08          2.78995165E+08          7.75168064E+06          5.18144909E+07          4.23712206E+05
       8900.0000          1.00000000E+30          1.02004932E+06          3.16236086E+06          1.73336170E+06          6.84778252E+06          2.38973782E+07          1.31915182E+07          4.14227093E+08          2.92337803E+08          8.02753041E+06          5.34522908E+07          4.37392356E+05
       9000.0000          1.00000000E+30          1.04863483E+06          3.27295477E+06          1.80253680E+06          7.04920921E+06          2.47510173E+07          1.36493173E+07          4.34303043E+08          3.06182569E+08          8.31148762E+06          5.49666056E+07          4.51766748E+05
       9100.0000          1.00000000E+30          1.07886867E+06          3.39188091E+06          1.86701880E+06          7.21712652E+06          2.56941072E+07          1.41381891E+07          4.54739818E+08          3.20824710E+08          8.62467169E+06          5.66934983E+07          4.66321750E+05
       9200.0000          1.00000000E+30          1.10430919E+06          3.52430362E+06          1.94214188E+06          7.42430130E+06          2.65567093E+07          1.46775778E+07          4.78124671E+08          3.37322580E+08          8.90345612E+06          5.83546526E+07          4.80960993E+05
       9300.0000          1.00000000E+30          1.13563594E+06          3.64433303E+06          2.00785328E+06          7.60183237E+06          2.75712769E+07          1.51716313E+07          4.99519095E+08          3.52077444E+08          9.23679517E+06          6.00859042E+07          4.95912702E+05
       9400.0000          1.00000000E+30          1.16112723E+06          3.78673431E+06          2.08805377E+06          7.81273547E+06          2.84471034E+07          1.57516240E+07          5.22692773E+08          3.69566906E+08          9.52488044E+06          6.18577748E+07          5.11081604E+05
       9500.0000          1.00000000E+30          1.19303589E+06          3.90880311E+06          2.15861407E+06          8.00298797E+06          2.95195709E+07          1.62540895E+07          5.46695054E+08          3.85949845E+08          9.87254919E+06          6.36626406E+07          5.26575798E+05
       9600.0000          1.00000000E+30          1.22223181E+06          4.05914554E+06          2.23197676E+06          8.22221379E+06          3.04791383E+07          1.68668224E+07          5.71656926E+08          4.03318189E+08          1.01791312E+07          6.54604797E+07          5.42290407E+05
       9700.0000          1.00000000E+30          1.25203759E+06          4.19130419E+06          2.31721691E+06          8.40987452E+06          3.14714011E+07          1.74171028E+07          5.97571395E+08          4.21614656E+08          1.05056486E+07          6.72950052E+07          5.58338215E+05
       9800.0000          1.00000000E+30          1.28524603E+06          4.35214111E+06          2.39453295E+06          8.63587141E+06          3.26134115E+07          1.79876692E+07          6.24447051E+08          4.41656511E+08          1.08687052E+07          6.91381815E+07          5.75427060E+05
       9900.0000          1.00000000E+30          1.32026407E+06          4.48824904E+06          2.47569767E+06          8.82628025E+06          3.36547386E+07          1.86394673E+07          6.54362186E+08          4.60676074E+08          1.12094415E+07          7.10123699E+07          5.92484658E+05
      10000.0000          1.00000000E+30          1.34793933E+06          4.63440493E+06          2.56749889E+06          9.05541280E+06          3.47426863E+07          1.92380961E+07          6.81485780E+08          4.80307911E+08          1.15981290E+07          7.29742682E+07          6.09086566E+05
      10370.9990          1.00000000E+30          1.47086664E+06          5.24461255E+06          2.89898149E+06          9.89636397E+06          3.90734615E+07          2.16992839E+07          7.98073293E+08          5.62933001E+08          1.29815511E+07          8.07961744E+07          6.75376762E+05
      10371.0010          1.09849477E+05          1.47086735E+06          5.24461625E+06          2.89898355E+06          9.89636894E+06          3.90734873E+07          2.16992989E+07          7.98074019E+08          5.62933499E+08          1.29815596E+07          8.07962216E+07          9.44820569E+04
      11000.0000          1.26855832E+05          1.69845525E+06          6.38636626E+06          3.54310516E+06          1.14387630E+07          4.73899926E+07          2.62654456E+07          1.02561410E+09          7.26405086E+08          1.56350006E+07          9.44248805E+07          1.09480412E+05
      12000.0000          1.58860032E+05          2.09994475E+06          8.52183171E+06          4.74408062E+06          1.41533355E+07          6.28680333E+07          3.51499154E+07          1.49567042E+09          1.06021752E+09          2.05421687E+07          1.19659401E+08          1.37497736E+05
      13000.0000          1.95266408E+05          2.56521843E+06          1.12428573E+07          6.25559146E+06          1.72667838E+07          8.21130978E+07          4.58880968E+07          2.10909942E+09          1.50074067E+09          2.65354995E+07          1.49199125E+08          1.69570428E+05
      14000.0000          2.36881421E+05          3.08606964E+06          1.43719518E+07          8.06413508E+06          2.07624577E+07          1.04823303E+08          5.91554849E+07          2.90551272E+09          2.08003820E+09          3.34696726E+07          1.82489241E+08          2.06188336E+05
      15000.0000          2.84425565E+05          3.67560131E+06          1.82020849E+07          1.02505835E+07          2.47387388E+07          1.32036393E+08          7.42937351E+07          3.92945433E+09          2.81413644E+09          4.18304368E+07          2.20197818E+08          2.48081690E+05
      16000.0000          3.37651213E+05          4.35085346E+06          2.27699652E+07          1.28211813E+07          2.91343994E+07          1.64340557E+08          9.29590668E+07          5.20812540E+09          3.73735737E+09          5.14208221E+07          2.62927929E+08          2.95136236E+05
      17000.0000          3.98026452E+05          5.05633261E+06          2.80420024E+07          1.58339498E+07          3.41206715E+07          2.01965354E+08          1.14461105E+08          6.78879647E+09          4.88828720E+09          6.24569526E+07          3.11816918E+08          3.48244046E+05
      18000.0000          4.63342914E+05          5.86274581E+06          3.42297977E+07          1.93521841E+07          3.94950157E+07          2.45039504E+08          1.39139159E+08          8.74012616E+09          6.29966823E+09          7.47930006E+07          3.64711129E+08          4.06065263E+05
      19000.0000          5.36196688E+05          6.75415331E+06          4.14042976E+07          2.34482461E+07          4.53797569E+07          2.94359595E+08          1.68200117E+08          1.11174263E+10          8.03861020E+09          8.91037099E+07          4.23393381E+08          4.70583502E+05
      20000.0000          6.15614884E+05          7.74006693E+06          4.94618055E+07          2.81172929E+07          5.20831633E+07          3.51325580E+08          2.00685836E+08          1.38826832E+10          1.00687244E+10          1.05462473E+08          4.90143684E+08          5.41097462E+05
      21000.0000          7.05460491E+05          8.78238564E+06          5.86987148E+07          3.34107158E+07          5.90453543E+07          4.17668284E+08          2.38875099E+08          1.72526393E+10          1.25190513E+10          1.22963832E+08          5.60515267E+08          6.20379791E+05
      22000.0000          8.02581409E+05          9.94480418E+06          6.90116934E+07          3.96996844E+07          6.67390730E+07          4.87906319E+08          2.80668165E+08          2.13099147E+10          1.54287587E+10          1.43066093E+08          6.39198349E+08          7.06476045E+05
      23000.0000          9.09145567E+05          1.12049608E+07          8.07420408E+07          4.62462411E+07          7.52527753E+07          5.69888754E+08          3.28002335E+08          2.58802027E+10          1.89073081E+10          1.65308448E+08          7.24886966E+08          8.00768136E+05
      24000.0000          1.02106363E+06          1.25429127E+07          9.35593080E+07          5.40483418E+07          8.43661262E+07          6.59488305E+08          3.82320147E+08          3.12849729E+10          2.28141644E+10          1.89680254E+08          8.18308511E+08          9.00217666E+05
      25000.0000          1.15091663E+06          1.40161203E+07          1.08444325E+08          6.27074136E+07          9.41314753E+07          7.64240434E+08          4.42574492E+08          3.74876485E+10          2.74070648E+10          2.17592345E+08          9.17874564E+08          1.01489119E+06
      26000.0000          1.27790460E+06          1.55748270E+07          1.24213473E+08          7.19931893E+07          1.04419603E+08          8.73154338E+08          5.06559164E+08          4.48335728E+10          3.27028734E+10          2.46999302E+08          1.02458973E+09          1.12809310E+06
      27000.0000          1.41982182E+06          1.72398203E+07          1.41990220E+08          8.25268615E+07          1.15660611E+08          9.98787359E+08          5.80882477E+08          5.30576140E+10          3.88559889E+10          2.78252070E+08          1.14133298E+09          1.25413502E+06
      28000.0000          1.57977311E+06          1.89920572E+07          1.61682585E+08          9.39757704E+07          1.27776428E+08          1.13429149E+09          6.61157176E+08          6.23307831E+10          4.59428664E+10          3.13612150E+08          1.26662294E+09          1.39524866E+06
      29000.0000          1.74564980E+06          2.09700630E+07          1.84255578E+08          1.06837391E+08          1.40337967E+08          1.28479819E+09          7.50552445E+08          7.30466434E+10          5.37538027E+10          3.51143773E+08          1.39844569E+09          1.54283268E+06
      30000.0000          1.91628634E+06          2.30047079E+07          2.06852273E+08          1.20736115E+08          1.53840278E+08          1.44433476E+09          8.48644303E+08          8.49483884E+10          6.25203658E+10          3.93475994E+08          1.53984725E+09          1.69486203E+06
      31000.0000          2.10152567E+06          2.51518534E+07          2.34052398E+08          1.35948604E+08          1.68571413E+08          1.62285953E+09          9.53514589E+08          9.84822057E+10          7.25601835E+10          4.36803178E+08          1.69390533E+09          1.85966126E+06
      32000.0000          2.30411101E+06          2.75326531E+07          2.60554744E+08          1.52896046E+08          1.83765458E+08          1.82394305E+09          1.06927059E+09          1.13264224E+11          8.36989355E+10          4.84144083E+08          1.85547190E+09          2.03975002E+06
      33000.0000          2.52400890E+06          3.00343816E+07          2.92027988E+08          1.71149705E+08          2.00025865E+08          2.02555087E+09          1.19747658E+09          1.30794464E+11          9.62147139E+10          5.35383415E+08          2.02664232E+09          2.23481225E+06
      34000.0000          2.74056424E+06          3.24314147E+07          3.24529535E+08          1.90661822E+08          2.17510720E+08          2.25818742E+09          1.33241664E+09          1.49247749E+11          1.10312125E+11          5.90508150E+08          2.20998795E+09          2.42717578E+06
      35000.0000          2.97778781E+06          3.52378422E+07          3.60231256E+08          2.12075264E+08          2.35319360E+08          2.50046946E+09          1.48612665E+09          1.69813325E+11          1.25701985E+11          6.49731663E+08          2.40114904E+09          2.63865181E+06
      36000.0000          3.23059549E+06          3.80791824E+07          3.97902915E+08          2.35080382E+08          2.54798816E+08          2.75807449E+09          1.63953934E+09          1.92626465E+11          1.43629122E+11          7.14140743E+08          2.60934177E+09          2.86318496E+06
      37000.0000          3.50057019E+06          4.11606456E+07          4.40019806E+08          2.60857473E+08          2.75321254E+08          3.05282667E+09          1.80767648E+09          2.17838437E+11          1.62181264E+11          7.79091442E+08          2.82534831E+09          3.10337281E+06
      38000.0000          3.79142986E+06          4.42405926E+07          4.85802474E+08          2.88765065E+08          2.95776907E+08          3.35528943E+09          1.99658948E+09          2.45620812E+11          1.82775258E+11          8.50024712E+08          3.04531444E+09          3.36053062E+06
      39000.0000          4.06869461E+06          4.76314796E+07          5.32153320E+08          3.15942472E+08          3.18570129E+08          3.67252867E+09          2.18988408E+09          2.76171231E+11          2.05506618E+11          9.26068268E+08          3.28781749E+09          3.60908782E+06
      40000.0000          4.38129524E+06          5.11754043E+07          5.83108964E+08          3.46523704E+08          3.42875791E+08          4.02541224E+09          2.40828661E+09          3.09720665E+11          2.30484458E+11          1.00790382E+09          3.54632732E+09          3.88732563E+06
      41000.0000          4.71048786E+06          5.47309408E+07          6.36054212E+08          3.79526951E+08          3.67652852E+08          4.40507678E+09          2.62966769E+09          3.45312561E+11          2.57833703E+11          1.09088802E+09          3.81239598E+09          4.17914326E+06
      42000.0000          5.05775122E+06          5.86565305E+07          6.94397667E+08          4.14991843E+08          3.91819462E+08          4.79124089E+09          2.87701338E+09          3.85255693E+11          2.87698686E+11          1.18170997E+09          4.07733725E+09          4.48791610E+06
      43000.0000          5.42481526E+06          6.28209309E+07          7.56298627E+08          4.53522484E+08          4.18736881E+08          5.22849311E+09          3.12949084E+09          4.29057412E+11          3.20247940E+11          1.27813999E+09          4.36905087E+09          4.81465538E+06
      44000.0000          5.79300906E+06          6.70667969E+07          8.22671534E+08          4.92235186E+08          4.46639687E+08          5.68743870E+09          3.40774785E+09          4.74295319E+11          3.55680549E+11          1.37988023E+09          4.66927221E+09          5.14320027E+06
      45000.0000          6.18768485E+06          7.12564420E+07          8.93022622E+08          5.35880575E+08          4.76369562E+08          6.14111922E+09          3.70952223E+09          5.25930951E+11          3.94234031E+11          1.48772736E+09          4.99036775E+09          5.49330886E+06
      46000.0000          6.60279240E+06          7.58508219E+07          9.67745189E+08          5.83440162E+08          5.07400173E+08          6.65606070E+09          4.01011454E+09          5.79335951E+11          4.36193789E+11          1.59372995E+09          5.32655652E+09          5.86263366E+06
      47000.0000          7.04450621E+06          8.06137474E+07          1.04703713E+09          6.28560177E+08          5.38403126E+08          7.19798934E+09          4.34895887E+09          6.40077406E+11          4.82742449E+11          1.71290321E+09          5.66229265E+09          6.25407711E+06
      48000.0000          7.46447600E+06          8.56102781E+07          1.13110853E+09          6.81138097E+08          5.74509483E+08          7.77097259E+09          4.69264692E+09          7.02872864E+11          5.28333791E+11          1.83335869E+09          6.04774455E+09          6.63141192E+06
      49000.0000          7.94142654E+06          9.08190326E+07          1.21277812E+09          7.32471623E+08          6.09003220E+08          8.36858114E+09          5.06045367E+09          7.69331534E+11          5.81583017E+11          1.96503644E+09          6.42349729E+09          7.05470413E+06
      50000.0000          8.42626573E+06          9.62585874E+07          1.30572035E+09          7.91061445E+08          6.42311592E+08          8.99971852E+09          5.45281685E+09          8.43175024E+11          6.35992358E+11          2.10539502E+09          6.79304065E+09          7.48662578E+06
