#Energy      In-K-shell   In-L1-shell   In-L2-shell   In-L3-shell   In-M1-shell   In-M2-shell   In-M3-shell   In-M4-shell   In-M5-shell   In-N1-shell   In-N2-shell   In-N3-shell   In-N4-shell   In-N5-shell   O-K-shell   Valence  Total
        590.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.62627872E+04          2.65782118E+04          7.21866634E+02          4.09850026E+02          1.78185894E+02          3.62782152E+01          2.31149464E+01          7.28149270E+05          1.43675372E+01          6.66995278E+00
        600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.14979396E+04          2.39956909E+04          7.22205956E+02          4.12105887E+02          1.79338764E+02          3.67140788E+01          2.33945000E+01          5.54127211E+05          1.45525439E+01          6.74973665E+00
        610.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.75158235E+04          2.18169745E+04          7.22784612E+02          4.14418447E+02          1.80510886E+02          3.71490100E+01          2.36734445E+01          4.39146487E+05          1.47397645E+01          6.82990647E+00
        620.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.41480867E+04          1.99601543E+04          7.23584500E+02          4.16783592E+02          1.81700863E+02          3.75985761E+01          2.39612160E+01          3.58661264E+05          1.49238438E+01          6.91062149E+00
        630.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.12726868E+04          1.83628346E+04          7.24589306E+02          4.19197574E+02          1.82907406E+02          3.80314654E+01          2.42388400E+01          2.99871857E+05          1.51074895E+01          6.98982638E+00
        640.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87947128E+04          1.69777614E+04          7.25784135E+02          4.21656962E+02          1.84129337E+02          3.84787437E+01          2.45251468E+01          2.55435735E+05          1.52933044E+01          7.07069224E+00
        650.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66425885E+04          1.57678289E+04          7.27155476E+02          4.24158607E+02          1.85365577E+02          3.89096871E+01          2.48015122E+01          2.20921572E+05          1.54760837E+01          7.14951900E+00
        660.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47601349E+04          1.47039878E+04          7.28691018E+02          4.26699626E+02          1.86615132E+02          3.93547718E+01          2.50864146E+01          1.93520112E+05          1.56610033E+01          7.22997627E+00
        668.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.32595608E+04          1.38522265E+04          7.30203859E+02          4.29017736E+02          1.87750233E+02          3.97379761E+01          2.53322588E+01          1.73380050E+05          1.58242513E+01          7.30023406E+00
        669.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53089986E+12          2.32592474E+04          1.38520482E+04          7.30204208E+02          4.29018255E+02          1.87750486E+02          3.97380678E+01          2.53323174E+01          1.73375157E+05          1.58242886E+01          7.30025045E+00
        670.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.99649586E+08          2.31027445E+04          1.37630056E+04          7.30379458E+02          4.29277350E+02          1.87877087E+02          3.97838591E+01          2.53615791E+01          1.71355134E+05          1.58429527E+01          7.30843764E+00
        680.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.35872462E+06          2.16351612E+04          1.29261578E+04          7.32210514E+02          4.31889346E+02          1.89150602E+02          4.02268385E+01          2.56451338E+01          1.53135242E+05          1.60270146E+01          7.38849335E+00
        690.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.13901857E+06          2.03286642E+04          1.21782450E+04          7.34174719E+02          4.34533347E+02          1.90434895E+02          4.06541538E+01          2.59191515E+01          1.37957056E+05          1.62081664E+01          7.46659037E+00
        700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.73242512E+06          1.91598305E+04          1.15067538E+04          7.36263410E+02          4.37207279E+02          1.91729250E+02          4.10951110E+01          2.62014117E+01          1.25161975E+05          1.63914049E+01          7.54625469E+00
        706.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.26734185E+06          1.84132654E+04          1.10767234E+04          7.37795013E+02          4.39095523E+02          1.92640795E+02          4.13988126E+01          2.63959581E+01          1.17356710E+05          1.65186748E+01          7.60137655E+00
        707.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.60724988E+12          1.26724907E+06          1.84130607E+04          1.10766053E+04          7.37795459E+02          4.39096064E+02          1.92641056E+02          4.13989035E+01          2.63960162E+01          1.17354627E+05          1.65187119E+01          7.60139279E+00
        710.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41994270E+08          1.12748399E+06          1.81095079E+04          1.09014629E+04          7.38468582E+02          4.39909206E+02          1.93033000E+02          4.15350602E+01          2.64743329E+01          1.14261408E+05          1.65717906E+01          7.62448516E+00
        720.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57412367E+07          8.05083197E+05          1.71618603E+04          1.03536462E+04          7.40782901E+02          4.42637347E+02          1.94345526E+02          4.19597459E+01          2.67553487E+01          1.04891615E+05          1.67542360E+01          7.70328524E+00
        730.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.62818605E+06          6.10170853E+05          1.63036281E+04          9.85614156E+03          7.43199567E+02          4.45390047E+02          1.95666259E+02          4.23977882E+01          2.70357441E+01          9.67680366E+04          1.69363018E+01          7.78238020E+00
        740.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.81883039E+06          4.82048920E+05          1.55236057E+04          9.40282342E+03          7.45712349E+02          4.48165772E+02          1.96994664E+02          4.28348764E+01          2.73070391E+01          8.96752289E+04          1.71155675E+01          7.86007483E+00
        750.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.54300123E+06          3.92730849E+05          1.48123815E+04          8.98849970E+03          7.48315419E+02          4.50963095E+02          1.98330251E+02          4.32570973E+01          2.75862595E+01          8.34416444E+04          1.72968800E+01          7.93833413E+00
        760.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84157268E+06          3.27606542E+05          1.41619318E+04          8.60874746E+03          7.51003421E+02          4.53780687E+02          1.99672556E+02          4.36923841E+01          2.78648921E+01          7.79288283E+04          1.74778299E+01          8.01688437E+00
        770.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.40927846E+06          2.78504533E+05          1.35653972E+04          8.25976551E+03          7.53771375E+02          4.56617311E+02          2.01021154E+02          4.41267667E+01          2.81429469E+01          7.30276194E+04          1.76560393E+01          8.09475606E+00
        780.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12117711E+06          2.40426538E+05          1.30168807E+04          7.93826492E+03          7.56614664E+02          4.59471820E+02          2.02375642E+02          4.45466727E+01          2.84121812E+01          6.86484133E+04          1.78362755E+01          8.17181320E+00
        790.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.18243049E+05          2.10219595E+05          1.25112708E+04          7.64141273E+03          7.59528992E+02          4.62343131E+02          2.03735650E+02          4.49793507E+01          2.86891446E+01          6.47170547E+04          1.80161636E+01          8.24984215E+00
        800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.69227668E+05          1.85807294E+05          1.20441666E+04          7.36669861E+03          7.62510355E+02          4.65230246E+02          2.05100827E+02          4.54111704E+01          2.89655596E+01          6.11733509E+04          1.81933761E+01          8.32721170E+00
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.56096332E+05          1.65753516E+05          1.16116956E+04          7.11197166E+03          7.65555028E+02          4.68132222E+02          2.06470849E+02          4.58421458E+01          2.92414352E+01          5.79661503E+04          1.83725857E+01          8.40490238E+00
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.67895879E+05          1.49057271E+05          1.12104849E+04          6.87532024E+03          7.68659542E+02          4.71048183E+02          2.07845408E+02          4.62722910E+01          2.95087665E+01          5.50536642E+04          1.85514652E+01          8.48176553E+00
        829.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.97646149E+05          1.34990977E+05          1.08376162E+04          6.65509891E+03          7.71820321E+02          4.73977011E+02          2.09224084E+02          4.66884458E+01          2.97835971E+01          5.23993824E+04          1.87299943E+01          8.55868011E+00
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80921392E+12          4.97640048E+05          1.34989707E+05          1.08375803E+04          6.65507770E+03          7.71820639E+02          4.73977304E+02          2.09224222E+02          4.66884900E+01          2.97836254E+01          5.23991299E+04          1.87300124E+01          8.55868799E+00
        830.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.80924042E+12          4.97633947E+05          1.34988438E+05          1.08375444E+04          6.65505648E+03          7.71820958E+02          4.73977598E+02          2.09224360E+02          4.66885342E+01          2.97836536E+01          5.23988775E+04          1.87300305E+01          8.55869588E+00
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.08362792E+07          4.40665251E+05          1.23006510E+05          1.04903798E+04          6.44975372E+03          7.75035286E+02          4.76918818E+02          2.10607021E+02          4.71170749E+01          3.00579711E+01          4.99728896E+04          1.89082294E+01          8.63588885E+00
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43387284E+07          3.93711505E+05          1.12710032E+05          1.01665314E+04          6.25803403E+03          7.78300662E+02          4.79871992E+02          2.11993554E+02          4.75448696E+01          3.03318120E+01          4.77484476E+04          1.90838805E+01          8.71246041E+00
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.73860248E+06          3.54520489E+05          1.03789252E+05          9.86400446E+03          6.07874242E+03          7.81614103E+02          4.82836158E+02          2.13383586E+02          4.79718867E+01          3.06051561E+01          4.57038407E+04          1.92614856E+01          8.78934677E+00
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.98382942E+06          3.21402833E+05          9.59998962E+04          9.58098804E+03          5.91084062E+03          7.84973094E+02          4.85810670E+02          2.14776894E+02          4.83981383E+01          3.08780111E+01          4.38193617E+04          1.94387800E+01          8.86607689E+00
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.53692724E+06          2.93152693E+05          8.91568818E+04          9.31582724E+03          5.75339240E+03          7.88375336E+02          4.88794929E+02          2.16173270E+02          4.88236365E+01          3.11426818E+01          4.20786273E+04          1.96157657E+01          8.94201759E+00
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66977996E+06          2.68820006E+05          8.31055760E+04          9.06708547E+03          5.60554805E+03          7.91818603E+02          4.91788376E+02          2.17572518E+02          4.92357842E+01          3.14146179E+01          4.04669611E+04          1.97924477E+01          9.01802139E+00
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.10318996E+06          2.47705706E+05          7.77269898E+04          8.83343913E+03          5.46657615E+03          7.95300851E+02          4.94790470E+02          2.18974454E+02          4.96598717E+01          3.16860874E+01          3.89716801E+04          1.99688342E+01          9.09430115E+00
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70965893E+06          2.29247079E+05          7.29210352E+04          8.61368878E+03          5.33577133E+03          7.98820122E+02          4.97800717E+02          2.20378905E+02          5.00832401E+01          3.19570974E+01          3.75816640E+04          2.01427701E+01          9.16998632E+00
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.42365085E+06          2.13000777E+05          6.86082802E+04          8.40679328E+03          5.21253169E+03          8.02374597E+02          5.00818641E+02          2.21785704E+02          5.05059003E+01          3.22276548E+01          3.62870138E+04          2.03185998E+01          9.24597896E+00
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.20838159E+06          1.98623252E+05          6.47209230E+04          8.21179090E+03          5.09629510E+03          8.05962568E+02          5.03843798E+02          2.23194701E+02          5.09278627E+01          3.24977663E+01          3.50791500E+04          2.04941460E+01          9.32182867E+00
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04166370E+06          1.85825223E+05          6.12030451E+04          8.02780051E+03          4.98655343E+03          8.09582400E+02          5.06875769E+02          2.24605747E+02          5.13491378E+01          3.27674385E+01          3.39503664E+04          2.06694119E+01          9.39753731E+00
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.09563271E+05          1.74379931E+05          5.80083092E+04          7.85402428E+03          4.88285185E+03          8.13232566E+02          5.09914152E+02          2.26018704E+02          5.17697356E+01          3.30366778E+01          3.28937706E+04          2.08444015E+01          9.47310694E+00
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.02867462E+05          1.64100452E+05          5.50968832E+04          7.68974843E+03          4.78476402E+03          8.16911611E+02          5.12958578E+02          2.27433445E+02          5.21896659E+01          3.33054904E+01          3.19033499E+04          2.10191190E+01          9.54853963E+00
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.15306309E+05          1.54824308E+05          5.24358144E+04          7.53431153E+03          4.69190759E+03          8.20618183E+02          5.16008684E+02          2.28849845E+02          5.26089384E+01          3.35738825E+01          3.09735999E+04          2.11935686E+01          9.62383746E+00
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.42431917E+05          1.46422853E+05          4.99961028E+04          7.38711286E+03          4.60393293E+03          8.24350980E+02          5.19064141E+02          2.30267788E+02          5.30275623E+01          3.38418601E+01          3.00996088E+04          2.13677547E+01          9.69900249E+00
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.81056464E+05          1.38787859E+05          4.77530123E+04          7.24759948E+03          4.52051742E+03          8.28108780E+02          5.22124625E+02          2.31687164E+02          5.34455470E+01          3.41094289E+01          2.92770305E+04          2.15416814E+01          9.77403674E+00
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28816793E+05          1.31825262E+05          4.56854898E+04          7.11526882E+03          4.44136576E+03          8.31890444E+02          5.25189840E+02          2.33107870E+02          5.38629013E+01          3.43765948E+01          2.85018943E+04          2.17153525E+01          9.84894216E+00
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59484148E+05          8.62388087E+04          3.15720071E+04          6.10089102E+03          3.83375967E+03          8.70803532E+02          5.56045976E+02          2.47333612E+02          5.80148847E+01          3.70272629E+01          2.27131904E+04          2.34387193E+01          1.05916124E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62089383E+05          6.32630597E+04          2.40184536E+04          5.46376825E+03          3.45168667E+03          9.11185663E+02          5.86699169E+02          2.61451919E+02          6.21112193E+01          3.96561020E+01          1.91935197E+04          2.51435663E+01          1.13245508E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15014051E+05          4.99548482E+04          1.94837372E+04          5.04726887E+03          3.20219243E+03          9.52513462E+02          6.18198429E+02          2.75903211E+02          6.61685949E+01          4.22528725E+01          1.69169027E+04          2.68282101E+01          1.20488290E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.83692339E+04          4.15377299E+04          1.65509574E+04          4.76840897E+03          3.03574057E+03          9.94452082E+02          6.49401732E+02          2.90207339E+02          7.01909873E+01          4.48270099E+01          1.53805852E+04          2.84946360E+01          1.27648114E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.17208907E+04          3.58872935E+04          1.45543339E+04          4.57991094E+03          2.92399008E+03          1.03677980E+03          6.80337996E+02          3.04379192E+02          7.41720008E+01          4.73747388E+01          1.43129645E+04          3.01463191E+01          1.34730031E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          6.05986792E+04          3.19294854E+04          1.31437778E+04          4.45326362E+03          2.84978960E+03          1.07891359E+03          7.11511013E+02          3.18620862E+02          7.81248140E+01          4.98984120E+01          1.35565557E+04          3.17844515E+01          1.41750191E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.28053716E+04          2.90688627E+04          1.21195361E+04          4.37044610E+03          2.80226569E+03          1.12125937E+03          7.42419046E+02          3.32737062E+02          8.20425419E+01          5.24056272E+01          1.30149650E+04          3.34085461E+01          1.48708379E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.71483165E+04          2.69516060E+04          1.13604114E+04          4.31961213E+03          2.77425155E+03          1.16442940E+03          7.73528482E+02          3.46914723E+02          8.59279248E+01          5.48976848E+01          1.26265457E+04          3.50196406E+01          1.55616870E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.29296465E+04          2.53561041E+04          1.07893058E+04          4.29270683E+03          2.76086065E+03          1.20729735E+03          8.04383238E+02          3.60974867E+02          8.97921508E+01          5.73649987E+01          1.23504115E+04          3.66203085E+01          1.62470537E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.97167206E+04          2.41376449E+04          1.03552749E+04          4.28409005E+03          2.75866484E+03          1.24988526E+03          8.35002743E+02          3.74926413E+02          9.36194873E+01          5.98197460E+01          1.21585677E+04          3.82082019E+01          1.69270558E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.72287464E+04          2.31984942E+04          1.00235673E+04          4.28970973E+03          2.76519641E+03          1.29221359E+03          8.65404463E+02          3.88777357E+02          9.74376316E+01          6.22576372E+01          1.20313185E+04          3.97869619E+01          1.76030655E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.52766966E+04          2.24707087E+04          9.76983483E+03          4.30659131E+03          2.77863962E+03          1.33520894E+03          8.95997390E+02          4.02691880E+02          1.01222380E+02          6.46847602E+01          1.19544682E+04          4.13570069E+01          1.82755933E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.37294105E+04          2.19059254E+04          9.57661180E+03          4.33250595E+03          2.79763230E+03          1.37792099E+03          9.25995631E+02          4.16357238E+02          1.04992029E+02          6.70918592E+01          1.19175688E+04          4.29162864E+01          1.89429932E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.24936015E+04          2.14689370E+04          9.43110373E+03          4.36575524E+03          2.82113472E+03          1.42036748E+03          9.56190298E+02          4.30090101E+02          1.08731316E+02          6.94898181E+01          1.19127798E+04          4.44683164E+01          1.96073403E+01
       2500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.15014285E+04          2.11336298E+04          9.32376068E+03          4.40502446E+03          2.84834077E+03          1.46256477E+03          9.86199906E+02          4.43738779E+02          1.12457725E+02          7.18743543E+01          1.19341195E+04          4.60117552E+01          2.02681554E+01
       2600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.07026393E+04          2.08803141E+04          9.24733693E+03          4.44928160E+03          2.87861716E+03          1.50452792E+03          1.01603526E+03          4.57308131E+02          1.16164172E+02          7.42461406E+01          1.19769526E+04          4.75472010E+01          2.09254141E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.00593672E+04          2.06938950E+04          9.19625197E+03          4.49770665E+03          2.91146006E+03          1.54627080E+03          1.04605641E+03          4.70943065E+02          1.19859395E+02          7.66058070E+01          1.20376403E+04          4.90750807E+01          2.15800073E+01
       2800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95426557E+04          2.05626379E+04          9.16614594E+03          4.54964050E+03          2.94646399E+03          1.58858534E+03          1.07556349E+03          4.84363401E+02          1.23528684E+02          7.89586100E+01          1.21132890E+04          5.05971501E+01          2.22314955E+01
       2900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91300427E+04          2.04773167E+04          9.15357087E+03          4.60454805E+03          2.98329963E+03          1.62990266E+03          1.10526079E+03          4.97852116E+02          1.27180688E+02          8.12956900E+01          1.22015729E+04          5.21108143E+01          2.28795529E+01
       3000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.88038857E+04          2.04305803E+04          9.15576912E+03          4.66199081E+03          3.02169685E+03          1.67178014E+03          1.13447313E+03          5.11138468E+02          1.30823733E+02          8.36267746E+01          1.23006028E+04          5.36190931E+01          2.35252554E+01
       3100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.85501804E+04          2.04165110E+04          9.17051262E+03          4.72160651E+03          3.06143221E+03          1.71344897E+03          1.16387735E+03          5.24494740E+02          1.34450758E+02          8.59432045E+01          1.24088306E+04          5.51192887E+01          2.41678901E+01
       3200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.83576770E+04          2.04303019E+04          9.19598305E+03          4.78309336E+03          3.10231961E+03          1.75491885E+03          1.19314283E+03          5.37788429E+02          1.38062430E+02          8.82544379E+01          1.25249761E+04          5.66155121E+01          2.48086022E+01
       3300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.82172657E+04          2.04680107E+04          9.23068396E+03          4.84619847E+03          3.14420289E+03          1.79619886E+03          1.22227567E+03          5.51022252E+02          1.41652401E+02          9.05562976E+01          1.26479732E+04          5.81054860E+01          2.54464316E+01
       3400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.81214865E+04          2.05263766E+04          9.27337410E+03          4.91070807E+03          3.18695015E+03          1.83729746E+03          1.25128155E+03          5.64198745E+02          1.45242444E+02          9.28491490E+01          1.27769271E+04          5.95895947E+01          2.60821959E+01
       3500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80642020E+04          2.06026825E+04          9.32301527E+03          4.97644094E+03          3.23044932E+03          1.87822259E+03          1.28016578E+03          5.77320279E+02          1.48811831E+02          9.51333269E+01          1.29110822E+04          6.10685414E+01          2.67153986E+01
       3600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80402949E+04          2.06946493E+04          9.37873367E+03          5.04324218E+03          3.27460473E+03          1.91966024E+03          1.30923687E+03          5.90389076E+02          1.52368162E+02          9.74133006E+01          1.30497962E+04          6.25416764E+01          2.73467932E+01
       3700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80454932E+04          2.08003511E+04          9.43978951E+03          5.11097896E+03          3.31933421E+03          1.96024768E+03          1.33788741E+03          6.03527650E+02          1.55911978E+02          9.96810236E+01          1.31925208E+04          6.40109401E+01          2.79758575E+01
       3734.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.80535053E+04          2.08402796E+04          9.46229977E+03          5.13488545E+03          3.33511129E+03          1.97444980E+03          1.34790408E+03          6.08077601E+02          1.57149706E+02          1.00473069E+02          1.32433310E+04          6.45241392E+01          2.81955026E+01
       3735.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.59319284E+14          2.80535058E+04          2.08402820E+04          9.46230108E+03          5.13488682E+03          3.33511219E+03          1.97445065E+03          1.34790467E+03          6.08077867E+02          1.57149777E+02          1.00473114E+02          1.32433339E+04          6.45241681E+01          2.81955151E+01
       3800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31972686E+08          2.80761956E+04          2.09181505E+04          9.50555238E+03          5.17953664E+03          3.36456692E+03          2.00068263E+03          1.36643027E+03          6.16495118E+02          1.59443531E+02          1.01941067E+02          1.33387842E+04          6.54747941E+01          2.86024238E+01
       3900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.62730469E+07          2.81293471E+04          2.10466488E+04          9.57548159E+03          5.24881599E+03          3.41024146E+03          2.04162020E+03          1.39516151E+03          6.29533606E+02          1.62969822E+02          1.04197588E+02          1.34881797E+04          6.69339138E+01          2.92279547E+01
       3942.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.94233940E+07          2.81584407E+04          2.11048855E+04          9.60671304E+03          5.27880543E+03          3.43000332E+03          2.05908305E+03          1.40744174E+03          6.34991249E+02          1.64481680E+02          1.05161057E+02          1.35532916E+04          6.75595473E+01          2.94955221E+01
       3943.0010          1.00000000E+30          1.00000000E+30          6.10023421E+14          3.94228661E+07          2.81584421E+04          2.11048882E+04          9.60671451E+03          5.27880683E+03          3.43000424E+03          2.05908389E+03          1.40744233E+03          6.34991513E+02          1.64481751E+02          1.05161102E+02          1.35532946E+04          6.75595760E+01          2.94955346E+01
       4000.0000          1.00000000E+30          1.00000000E+30          6.83762623E+08          2.71286136E+07          2.82023428E+04          2.11846439E+04          9.64911189E+03          5.31873077E+03          3.45630444E+03          2.08175572E+03          1.42349607E+03          6.42407036E+02          1.66478329E+02          1.06442688E+02          1.36403542E+04          6.83893208E+01          2.98505897E+01
       4100.0000          1.00000000E+30          1.00000000E+30          1.46989479E+08          1.65074172E+07          2.82929495E+04          2.13310969E+04          9.72604069E+03          5.38920555E+03          3.50270926E+03          2.12238788E+03          1.45201969E+03          6.55352189E+02          1.69981988E+02          1.08684903E+02          1.37950007E+04          6.98387228E+01          3.04720128E+01
       4200.0000          1.00000000E+30          1.00000000E+30          6.89239151E+07          1.13188771E+07          2.83992452E+04          2.14851078E+04          9.80591766E+03          5.46017442E+03          3.54941510E+03          2.16287272E+03          1.48016048E+03          6.68138086E+02          1.73468761E+02          1.10916078E+02          1.39518502E+04          7.12857747E+01          3.10910107E+01
       4241.9990          1.00000000E+30          1.00000000E+30          5.45340168E+07          9.88983866E+06          2.84481568E+04          2.15518518E+04          9.84026940E+03          5.49011375E+03          3.56911203E+03          2.17973272E+03          1.49202527E+03          6.73525297E+02          1.74931655E+02          1.11852229E+02          1.40183246E+04          7.18918392E+01          3.13505631E+01
       4242.0010          1.00000000E+30          7.59308971E+14          5.45334942E+07          9.88978029E+06          2.84481592E+04          2.15518550E+04          9.84027104E+03          5.49011518E+03          3.56911297E+03          2.17973356E+03          1.49202585E+03          6.73525559E+02          1.74931725E+02          1.11852274E+02          1.40183278E+04          7.18918680E+01          3.13505755E+01
