#Energy      C-K-shell   N-K-shell   O-K-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
      25000.0000          1.43613805E+10          1.82239336E+10          6.07397342E+09          2.31848931E+09          3.27967057E+10          1.36222914E+12          7.31101236E+11          5.25214788E+10          1.29518767E+09
      26000.0000          1.62988607E+10          2.06414980E+10          6.89485283E+09          2.61797789E+09          3.68337593E+10          1.58851314E+12          8.53889097E+11          5.96877717E+10          1.46517250E+09
      27000.0000          1.84570810E+10          2.33986701E+10          7.76725705E+09          2.94599106E+09          4.12871385E+10          1.84924094E+12          9.92994733E+11          6.73853356E+10          1.65093981E+09
      28000.0000          2.09297311E+10          2.63470618E+10          8.75431469E+09          3.29406943E+09          4.61352473E+10          2.13242869E+12          1.14698430E+12          7.58137267E+10          1.85272502E+09
      29000.0000          2.34572944E+10          2.97129701E+10          9.80198977E+09          3.67285739E+09          5.13668016E+10          2.44788766E+12          1.31660054E+12          8.49220343E+10          2.07045740E+09
      30000.0000          2.61714984E+10          3.31364899E+10          1.09836710E+10          4.08014881E+09          5.70061358E+10          2.79797669E+12          1.50750864E+12          9.47850091E+10          2.30609240E+09
      31000.0000          2.91551355E+10          3.69381829E+10          1.21931260E+10          4.52416375E+09          6.32330032E+10          3.18531237E+12          1.71829193E+12          1.05396953E+11          2.56004155E+09
      32000.0000          3.24760362E+10          4.08917438E+10          1.35146220E+10          4.99432204E+09          6.96548885E+10          3.61285676E+12          1.95813783E+12          1.17008210E+11          2.83159028E+09
      33000.0000          3.58692087E+10          4.52207044E+10          1.49449404E+10          5.51266741E+09          7.64813180E+10          4.06542860E+12          2.20849540E+12          1.29316160E+11          3.12683368E+09
      34000.0000          3.96122845E+10          4.98591319E+10          1.64837178E+10          6.04376088E+09          8.40539470E+10          4.57802719E+12          2.48233404E+12          1.42418021E+11          3.43681585E+09
      35000.0000          4.36274843E+10          5.48996115E+10          1.81369103E+10          6.60772597E+09          9.17833006E+10          5.12535102E+12          2.79758462E+12          1.56530554E+11          3.76723192E+09
      36000.0000          4.79257842E+10          6.03019459E+10          1.99348552E+10          7.23090200E+09          1.00025222E+11          5.73531437E+12          3.12314115E+12          1.72016274E+11          4.12859814E+09
      37000.0000          5.25204122E+10          6.61592130E+10          2.17479190E+10          7.86718696E+09          1.08948460E+11          6.38861445E+12          3.47960843E+12          1.87533788E+11          4.50041240E+09
      38000.0000          5.74273904E+10          7.23903885E+10          2.37279832E+10          8.56511262E+09          1.18465326E+11          7.11934426E+12          3.86792712E+12          2.04705738E+11          4.90557601E+09
      39000.0000          6.27249992E+10          7.85364369E+10          2.58506982E+10          9.28659649E+09          1.28594466E+11          7.86080321E+12          4.30514081E+12          2.22678830E+11          5.32856028E+09
      40000.0000          6.83360601E+10          8.55442482E+10          2.81350935E+10          1.00556897E+10          1.38886975E+11          8.67621303E+12          4.75922230E+12          2.41908105E+11          5.78129315E+09
      41000.0000          7.38908769E+10          9.26528710E+10          3.04515530E+10          1.08754587E+10          1.50275097E+11          9.56095932E+12          5.25044839E+12          2.62275459E+11          6.25477176E+09
      42000.0000          8.01667450E+10          1.00541359E+11          3.29867990E+10          1.17411533E+10          1.62113478E+11          1.05151624E+13          5.78070541E+12          2.83606132E+11          6.76276798E+09
      43000.0000          8.68772501E+10          1.08573237E+11          3.56785912E+10          1.26611254E+10          1.74016274E+11          1.15781829E+13          6.33434426E+12          3.06634363E+11          7.30018444E+09
      44000.0000          9.35868198E+10          1.17528776E+11          3.85186153E+10          1.35857906E+10          1.87048636E+11          1.26313272E+13          6.96791299E+12          3.30462114E+11          7.85197081E+09
      45000.0000          1.00782584E+11          1.26778605E+11          4.15291101E+10          1.46157724E+10          2.00698259E+11          1.38267952E+13          7.64506782E+12          3.55743515E+11          8.45268578E+09
      46000.0000          1.08672777E+11          1.35603436E+11          4.44881153E+10          1.56815106E+10          2.15367531E+11          1.50633924E+13          8.29354735E+12          3.82210168E+11          9.06863242E+09
      47000.0000          1.16831417E+11          1.45778399E+11          4.78147727E+10          1.67365579E+10          2.29964588E+11          1.64131084E+13          9.04990175E+12          4.09799016E+11          9.70471551E+09
      48000.0000          1.25347897E+11          1.56629492E+11          5.11772228E+10          1.79035263E+10          2.46068890E+11          1.78016773E+13          9.86497878E+12          4.38779367E+11          1.03887850E+10
      49000.0000          1.33823818E+11          1.67705429E+11          5.48529365E+10          1.91189051E+10          2.63175160E+11          1.93295996E+13          1.06790760E+13          4.69745378E+11          1.11056692E+10
      50000.0000          1.43321932E+11          1.78677949E+11          5.87709708E+10          2.03857178E+10          2.80433300E+11          2.09548760E+13          1.15630982E+13          5.01569610E+11          1.18571962E+10
