#Energy      Pd-K-shell   Pd-L1-shell   Pd-L2-shell   Pd-L3-shell   Pd-M1-shell   Pd-M2-shell   Pd-M3-shell   Pd-M4-shell   Pd-M5-shell   Pd-N1-shell   Pd-N2-shell   Pd-N3-shell   Valence  Total
      13000.0000          1.00000000E+30          5.20790894E+05          4.37155845E+05          1.97402171E+05          3.75743496E+04          3.00099931E+04          1.40963912E+04          8.34774225E+03          5.47143069E+03          3.80308418E+03          2.52591917E+03          1.13983520E+03          1.35585586E+02          1.06902877E+02
      14000.0000          1.00000000E+30          5.12075520E+05          4.33907252E+05          1.96938597E+05          3.96762641E+04          3.17288594E+04          1.49162987E+04          8.85766676E+03          5.80602314E+03          4.05077095E+03          2.69185707E+03          1.21485436E+03          1.44588222E+02          1.13948136E+02
      15000.0000          1.00000000E+30          5.08155253E+05          4.33903117E+05          1.97759589E+05          4.17568513E+04          3.34564882E+04          1.57277835E+04          9.36252415E+03          6.13729539E+03          4.29633904E+03          2.85641420E+03          1.28925372E+03          1.53522851E+02          1.20938403E+02
      16000.0000          1.00000000E+30          5.07632253E+05          4.36218802E+05          1.99503569E+05          4.38377285E+04          3.51548159E+04          1.65371181E+04          9.86465862E+03          6.46676720E+03          4.54014874E+03          3.01970834E+03          1.36312029E+03          1.62390262E+02          1.27876565E+02
      17000.0000          1.00000000E+30          5.09589218E+05          4.40240499E+05          2.01928888E+05          4.58997679E+04          3.68624520E+04          1.73391831E+04          1.03624884E+04          6.79341818E+03          4.78215618E+03          3.18192211E+03          1.43645360E+03          1.71188204E+02          1.34760979E+02
      18000.0000          1.00000000E+30          5.13402130E+05          4.45546410E+05          2.04868537E+05          4.79446269E+04          3.85436282E+04          1.81345976E+04          1.08563600E+04          7.11747629E+03          5.02249279E+03          3.34303071E+03          1.50931120E+03          1.79943475E+02          1.41608591E+02
      19000.0000          1.00000000E+30          5.18633423E+05          4.51838109E+05          2.08203787E+05          4.99914021E+04          4.02231856E+04          1.89288929E+04          1.13483192E+04          7.44026690E+03          5.26127623E+03          3.50321620E+03          1.58170722E+03          1.88642074E+02          1.48413018E+02
      20000.0000          1.00000000E+30          5.24968116E+05          4.58899135E+05          2.11848130E+05          5.20226023E+04          4.18901550E+04          1.97172678E+04          1.18368055E+04          7.76078368E+03          5.49878418E+03          3.66247904E+03          1.65371183E+03          1.97289930E+02          1.55177550E+02
      21000.0000          1.00000000E+30          5.32174260E+05          4.66569016E+05          2.15737213E+05          5.40393601E+04          4.35454301E+04          2.05001396E+04          1.23220529E+04          8.07917771E+03          5.73492941E+03          3.82082051E+03          1.72532192E+03          2.05892490E+02          1.61905634E+02
      22000.0000          1.00000000E+30          5.40077681E+05          4.74726543E+05          2.19822274E+05          5.60591443E+04          4.51898097E+04          2.12825693E+04          1.28042696E+04          8.39558501E+03          5.96995071E+03          3.97835116E+03          1.79656623E+03          2.14443847E+02          1.68594854E+02
      23000.0000          1.00000000E+30          5.48545265E+05          4.83278639E+05          2.24065768E+05          5.80494772E+04          4.68343449E+04          2.20553928E+04          1.32852613E+04          8.71117785E+03          6.20359063E+03          4.13516411E+03          1.86743889E+03          2.22962163E+02          1.75256436E+02
      24000.0000          1.00000000E+30          5.57473763E+05          4.92152764E+05          2.28438368E+05          6.00438036E+04          4.84688890E+04          2.28282130E+04          1.37635178E+04          9.02394306E+03          6.43627748E+03          4.29117748E+03          1.93803226E+03          2.31448243E+02          1.81891587E+02
      24356.9990          1.00000000E+30          5.60756863E+05          4.95387544E+05          2.30026086E+05          6.07596294E+04          4.90443194E+04          2.31049516E+04          1.39327075E+04          9.13600044E+03          6.51915460E+03          4.34667626E+03          1.96312582E+03          2.34462122E+02          1.84249043E+02
      24357.0010          1.39115833E+17          5.60756881E+05          4.95387562E+05          2.30026095E+05          6.07596335E+04          4.90443228E+04          2.31049532E+04          1.39327084E+04          9.13600107E+03          6.51915507E+03          4.34667657E+03          1.96312596E+03          2.34462139E+02          1.84249056E+02
      25000.0000          1.01384042E+10          5.66781963E+05          5.01291679E+05          2.32916887E+05          6.20263965E+04          5.00940173E+04          2.35966102E+04          1.42391857E+04          9.33606533E+03          6.66782718E+03          4.44647742E+03          2.00826852E+03          2.39888695E+02          1.88491861E+02
      26000.0000          2.40868500E+09          5.76405220E+05          5.10649661E+05          2.37482785E+05          6.39979201E+04          5.17102501E+04          2.43608272E+04          1.47124057E+04          9.64758147E+03          6.89836583E+03          4.60119407E+03          2.07822239E+03          2.48291513E+02          1.95063267E+02
      27000.0000          1.15137317E+09          5.86291525E+05          5.20189828E+05          2.42121079E+05          6.59739558E+04          5.33180639E+04          2.51210864E+04          1.51833040E+04          9.95656064E+03          7.12793189E+03          4.75517801E+03          2.14787063E+03          2.56663848E+02          2.01609184E+02
      28000.0000          6.97619998E+08          5.96398600E+05          5.29882153E+05          2.46819559E+05          6.79248008E+04          5.49274414E+04          2.58818139E+04          1.56534962E+04          1.02640958E+04          7.35668225E+03          4.90862810E+03          2.21725489E+03          2.65012497E+02          2.08135543E+02
      29000.0000          4.77656970E+08          6.06691812E+05          5.39701971E+05          2.51568197E+05          6.98807622E+04          5.65195051E+04          2.66346736E+04          1.61200526E+04          1.05712078E+04          7.58435018E+03          5.06150369E+03          2.28639475E+03          2.73316283E+02          2.14628551E+02
      30000.0000          3.52591612E+08          6.17142521E+05          5.49628881E+05          2.56358684E+05          7.18129660E+04          5.81136103E+04          2.73882323E+04          1.65860740E+04          1.08760304E+04          7.81138303E+03          5.21374764E+03          2.35528314E+03          2.81595518E+02          2.21101277E+02
      31000.0000          2.73964811E+08          6.27726898E+05          5.59645879E+05          2.61184107E+05          7.37507132E+04          5.97005528E+04          2.81384333E+04          1.70486823E+04          1.11805258E+04          8.03738588E+03          5.36548696E+03          2.42388348E+03          2.89835563E+02          2.27544470E+02
      32000.0000          2.20951778E+08          6.38424981E+05          5.69738713E+05          2.66038661E+05          7.56798871E+04          6.12806484E+04          2.88854199E+04          1.75108732E+04          1.14837993E+04          8.26272129E+03          5.51677281E+03          2.49232478E+03          2.98074490E+02          2.33983164E+02
      33000.0000          1.83332908E+08          6.49219933E+05          5.79895370E+05          2.70917457E+05          7.76008493E+04          6.28541770E+04          2.96293217E+04          1.79712693E+04          1.17858936E+04          8.48727244E+03          5.66754703E+03          2.56048013E+03          3.06282423E+02          2.40397417E+02
      34000.0000          1.55562124E+08          6.60097489E+05          5.90105663E+05          2.75816354E+05          7.95139396E+04          6.44214041E+04          3.03702644E+04          1.84299373E+04          1.20868526E+04          8.71112352E+03          5.81782136E+03          2.62844201E+03          3.14456902E+02          2.46786669E+02
      35000.0000          1.34413416E+08          6.71045497E+05          6.00360923E+05          2.80731830E+05          8.14194774E+04          6.59825806E+04          3.11083657E+04          1.88869410E+04          1.23867193E+04          8.93427465E+03          5.96761060E+03          2.69623509E+03          3.22599159E+02          2.53151972E+02
      36000.0000          1.17892191E+08          6.82053550E+05          6.10653729E+05          2.85429389E+05          8.33177605E+04          6.75379393E+04          3.18437346E+04          1.93437540E+04          1.26855337E+04          9.15681715E+03          6.11690475E+03          2.76377522E+03          3.30722868E+02          2.59501167E+02
      37000.0000          1.04714863E+08          6.93112709E+05          6.20534110E+05          2.90555866E+05          8.52221812E+04          6.90876971E+04          3.25764710E+04          1.97975926E+04          1.29833345E+04          9.37865890E+03          6.26594663E+03          2.83112062E+03          3.38827019E+02          2.65834620E+02
      38000.0000          9.40180223E+07          7.04215253E+05          6.31245401E+05          2.95329272E+05          8.71065911E+04          7.06405666E+04          3.33104372E+04          2.02499326E+04          1.32810588E+04          9.59992789E+03          6.41429668E+03          2.89832449E+03          3.46878863E+02          2.72132329E+02
      39000.0000          8.52037408E+07          7.15354501E+05          6.41171550E+05          3.00423480E+05          8.89974167E+04          7.21796394E+04          3.40381595E+04          2.07022057E+04          1.35769268E+04          9.82039099E+03          6.56252627E+03          2.96533734E+03          3.54975496E+02          2.78453753E+02
      40000.0000          7.78474360E+07          7.25945922E+05          6.51822311E+05          3.05180009E+05          9.08689123E+04          7.37136674E+04          3.47671949E+04          2.11517073E+04          1.38727590E+04          1.00404154E+04          6.71025405E+03          3.03217160E+03          3.62996508E+02          2.84724801E+02
      41000.0000          7.16389369E+07          7.37402333E+05          6.62438659E+05          3.10243898E+05          9.27470488E+04          7.52511053E+04          3.54902329E+04          2.16011865E+04          1.41668282E+04          1.02597413E+04          6.85762148E+03          3.09882712E+03          3.71018027E+02          2.90992661E+02
      42000.0000          6.63480760E+07          7.48826338E+05          6.72316671E+05          3.15291108E+05          9.46065062E+04          7.67836477E+04          3.62146647E+04          2.20480276E+04          1.44608999E+04          1.04787640E+04          7.00452664E+03          3.16529633E+03          3.79019106E+02          2.97244357E+02
      43000.0000          6.18005721E+07          7.59358580E+05          6.82877817E+05          3.20322162E+05          9.64727497E+04          7.83034336E+04          3.69333233E+04          2.24949181E+04          1.47541036E+04          1.06970839E+04          7.15113944E+03          3.23159270E+03          3.86996042E+02          3.03477628E+02
      44000.0000          5.78622764E+07          7.70734146E+05          6.93407454E+05          3.25040135E+05          9.83332814E+04          7.98267862E+04          3.76534338E+04          2.29405143E+04          1.50456895E+04          1.09146570E+04          7.29754554E+03          3.29777162E+03          3.94939002E+02          3.09686955E+02
      45000.0000          5.44286969E+07          7.82079726E+05          7.03906552E+05          3.30044740E+05          1.00176017E+05          8.13457155E+04          3.83714808E+04          2.33836617E+04          1.53373051E+04          1.11321559E+04          7.44331276E+03          3.36380654E+03          4.02899513E+02          3.15903967E+02
      46000.0000          5.14171156E+07          7.93396185E+05          7.14376059E+05          3.35034641E+05          1.02025723E+05          8.28603890E+04          3.90875310E+04          2.38269245E+04          1.56281280E+04          1.13487495E+04          7.58908361E+03          3.42968282E+03          4.10832646E+02          3.22101497E+02
      47000.0000          4.87613713E+07          8.04684382E+05          7.24816903E+05          3.40010304E+05          1.03870212E+05          8.43630661E+04          3.98016268E+04          2.42690198E+04          1.59182192E+04          1.15651651E+04          7.73430669E+03          3.49538671E+03          4.18744942E+02          3.28282601E+02
      48000.0000          4.64080481E+07          8.15945158E+05          7.35229981E+05          3.44972182E+05          1.05709620E+05          8.58695487E+04          4.05103290E+04          2.47099805E+04          1.62075832E+04          1.17810235E+04          7.87923075E+03          3.56098187E+03          4.26596393E+02          3.34423414E+02
      49000.0000          4.43134590E+07          8.27179342E+05          7.45616167E+05          3.49920710E+05          1.07544087E+05          8.73720840E+04          4.12206700E+04          2.51498664E+04          1.64954410E+04          1.19961470E+04          8.02398778E+03          3.62644578E+03          4.34487792E+02          3.40585820E+02
      50000.0000          4.24417593E+07          8.38387735E+05          7.55976301E+05          3.54856310E+05          1.09373754E+05          8.88707865E+04          4.19292130E+04          2.55887036E+04          1.67834085E+04          1.22109681E+04          8.16837974E+03          3.69177958E+03          4.42354151E+02          3.46730345E+02
