#Energy      Y-K-shell   Y-L1-shell   Y-L2-shell   Y-L3-shell   Y-M1-shell   Y-M2-shell   Y-M3-shell   Y-M4-shell   Y-M5-shell   Y-N1-shell   Y-N2-shell   Y-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87198389E+04          9.32471331E+03          4.24735312E+03          1.19530590E+03          7.80819091E+02          4.69779333E+02          2.86119467E+02          1.38300804E+02          3.66770883E+01          2.34561675E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84376238E+04          9.25418800E+03          4.21913353E+03          1.19862118E+03          7.83064250E+02          4.73241392E+02          2.88372480E+02          1.39393880E+02          3.69955906E+01          2.36431066E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.81699301E+04          9.18750066E+03          4.19249813E+03          1.20201871E+03          7.85361378E+02          4.76698392E+02          2.90621957E+02          1.40485238E+02          3.73136448E+01          2.38297645E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79158421E+04          9.12443235E+03          4.16735961E+03          1.20549472E+03          7.87708094E+02          4.80150409E+02          2.92867950E+02          1.41574905E+02          3.76312567E+01          2.40161456E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76745405E+04          9.06478991E+03          4.14363642E+03          1.20904559E+03          7.90102124E+02          4.83597517E+02          2.95110508E+02          1.42662905E+02          3.79484319E+01          2.42022548E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74452421E+04          9.00838273E+03          4.12125328E+03          1.21266797E+03          7.92541347E+02          4.87039789E+02          2.97349682E+02          1.43749261E+02          3.82651758E+01          2.43880963E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.56785534E+04          8.58931004E+03          3.95761664E+03          1.25219883E+03          8.19023679E+02          5.21470814E+02          3.19565483E+02          1.54569680E+02          4.14100557E+01          2.62345703E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45725024E+04          8.35866194E+03          3.87256250E+03          1.29623483E+03          8.48352947E+02          5.55700961E+02          3.41662876E+02          1.65243931E+02          4.45191046E+01          2.80607057E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.38666878E+04          8.24765848E+03          3.83771693E+03          1.34328838E+03          8.79587855E+02          5.89510822E+02          3.63485994E+02          1.75866600E+02          4.75961200E+01          2.98694931E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.34177816E+04          8.21653063E+03          3.83655848E+03          1.39241709E+03          9.12131587E+02          6.23172505E+02          3.85144543E+02          1.86329898E+02          5.06442982E+01          3.16607013E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31416727E+04          8.24092120E+03          3.85890888E+03          1.44299917E+03          9.45590131E+02          6.56479179E+02          4.06576166E+02          1.96758646E+02          5.36644750E+01          3.34373980E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29863233E+04          8.30518471E+03          3.89819647E+03          1.49461055E+03          9.79694664E+02          6.89674171E+02          4.27877231E+02          2.07049924E+02          5.66589859E+01          3.51988493E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29181053E+04          8.39886773E+03          3.95001063E+03          1.54695404E+03          1.01425683E+03          7.22561727E+02          4.48985084E+02          2.17284086E+02          5.96315893E+01          3.69479121E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29144655E+04          8.51474984E+03          4.01129309E+03          1.59981664E+03          1.04914161E+03          7.55167480E+02          4.69915162E+02          2.27465613E+02          6.25822389E+01          3.86848685E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29597806E+04          8.64770011E+03          4.07986328E+03          1.65304280E+03          1.08353126E+03          7.87704764E+02          4.90750727E+02          2.37533217E+02          6.55141420E+01          4.04092943E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30429332E+04          8.79398280E+03          4.15412917E+03          1.70485248E+03          1.11852943E+03          8.19990870E+02          5.11430197E+02          2.47558705E+02          6.84268672E+01          4.21227938E+01
       2082.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.31348097E+04          8.92350913E+03          4.21923524E+03          1.75085915E+03          1.14883749E+03          8.46637322E+02          5.28493021E+02          2.55830748E+02          7.08310366E+01          4.35406277E+01
       2083.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.89423993E+13          1.31348122E+04          8.92351233E+03          4.21923684E+03          1.75086039E+03          1.14883831E+03          8.46637980E+02          5.28493437E+02          2.55830950E+02          7.08310946E+01          4.35406623E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.45908033E+08          1.31558186E+04          8.95082021E+03          4.23290418E+03          1.75954238E+03          1.15456692E+03          8.52043242E+02          5.31963973E+02          2.57513737E+02          7.13216486E+01          4.38285315E+01
       2157.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.73692846E+07          1.32324716E+04          9.04576984E+03          4.28029485E+03          1.78989407E+03          1.17458166E+03          8.70694909E+02          5.43803678E+02          2.63284883E+02          7.29927040E+01          4.48120966E+01
       2158.0010          1.00000000E+30          1.00000000E+30          1.97728516E+14          4.73675988E+07          1.32324744E+04          9.04577316E+03          4.28029650E+03          1.78989530E+03          1.17458246E+03          8.70695564E+02          5.43804093E+02          2.63285084E+02          7.29927617E+01          4.48121310E+01
       2200.0000          1.00000000E+30          1.00000000E+30          2.58791554E+08          2.39562841E+07          1.32924051E+04          9.11610901E+03          4.31528786E+03          1.81214445E+03          1.18924887E+03          8.84056072E+02          5.52361359E+02          2.67433421E+02          7.41996248E+01          4.55220619E+01
       2300.0000          1.00000000E+30          1.00000000E+30          4.02692721E+07          9.20428823E+06          1.34481213E+04          9.28823016E+03          4.40058594E+03          1.86625923E+03          1.22490083E+03          9.15681240E+02          5.72695104E+02          2.77259783E+02          7.70632543E+01          4.72078570E+01
       2374.9990          1.00000000E+30          1.00000000E+30          2.08671337E+07          5.79372674E+06          1.35753112E+04          9.42103252E+03          4.46614032E+03          1.90665395E+03          1.25151218E+03          9.39402206E+02          5.87863980E+02          2.84613211E+02          7.92007577E+01          4.84667279E+01
       2375.0010          1.00000000E+30          2.63336655E+14          2.08668519E+07          5.79366730E+06          1.35753147E+04          9.42103610E+03          4.46614208E+03          1.90665516E+03          1.25151298E+03          9.39402851E+02          5.87864388E+02          2.84613409E+02          7.92008147E+01          4.84667617E+01
       2400.0000          1.00000000E+30          7.90458527E+08          1.76076242E+07          5.09646903E+06          1.36194455E+04          9.46592047E+03          4.48825590E+03          1.92008477E+03          1.26035990E+03          9.47285542E+02          5.92905658E+02          2.87057286E+02          7.99114844E+01          4.88852047E+01
       2500.0000          1.00000000E+30          6.87338975E+07          1.02646242E+07          3.32317582E+06          1.38036250E+04          9.64818092E+03          4.57786826E+03          1.97363804E+03          1.29563746E+03          9.78701671E+02          6.12937632E+02          2.96798502E+02          8.27442708E+01          5.05525059E+01
       2600.0000          1.00000000E+30          2.76980292E+07          6.88099228E+06          2.38051906E+06          1.39984812E+04          9.83421316E+03          4.66907942E+03          2.02848796E+03          1.33174806E+03          1.00993987E+03          6.32983933E+02          3.06486432E+02          8.55661696E+01          5.22155166E+01
       2700.0000          1.00000000E+30          1.56154522E+07          5.01479499E+06          1.81336815E+06          1.42022691E+04          1.00233725E+04          4.76161178E+03          2.08149448E+03          1.36666246E+03          1.04100950E+03          6.52863435E+02          3.16123797E+02          8.83737657E+01          5.38666782E+01
       2800.0000          1.00000000E+30          1.02730190E+07          3.86472461E+06          1.44274643E+06          1.44135774E+04          1.02151337E+04          4.85523894E+03          2.13575121E+03          1.40238082E+03          1.07207898E+03          6.72643589E+02          3.25740666E+02          9.11691466E+01          5.55137166E+01
       2900.0000          1.00000000E+30          7.39299360E+06          3.10051311E+06          1.18578410E+06          1.46312528E+04          1.04090653E+04          4.94977499E+03          2.18827156E+03          1.43697235E+03          1.10283334E+03          6.92387268E+02          3.35283585E+02          9.39538668E+01          5.71502318E+01
       3000.0000          1.00000000E+30          5.64430037E+06          2.56396385E+06          9.99484202E+05          1.48543454E+04          1.06048101E+04          5.04506594E+03          2.24199410E+03          1.47233757E+03          1.13359762E+03          7.11981205E+02          3.44809663E+02          9.67260219E+01          5.87822749E+01
       3100.0000          1.00000000E+30          4.49416561E+06          2.17119589E+06          8.59638531E+05          1.50820666E+04          1.08020706E+04          5.14098358E+03          2.29545584E+03          1.50753065E+03          1.16421882E+03          7.31545251E+02          3.54293298E+02          9.94885386E+01          6.04081270E+01
       3200.0000          1.00000000E+30          3.69281887E+06          1.87408358E+06          7.51694961E+05          1.53137569E+04          1.10005975E+04          5.23742045E+03          2.34866913E+03          1.54255973E+03          1.19470305E+03          7.51025159E+02          3.63709437E+02          1.02240733E+02          6.20264824E+01
       3300.0000          1.00000000E+30          3.10960229E+06          1.64329306E+06          6.66454463E+05          1.55488613E+04          1.12001808E+04          5.33428606E+03          2.40164554E+03          1.57743247E+03          1.22505590E+03          7.70424134E+02          3.73113190E+02          1.04983052E+02          6.36391733E+01
       3400.0000          1.00000000E+30          2.67047647E+06          1.46008146E+06          5.97853932E+05          1.57869102E+04          1.14006422E+04          5.43150372E+03          2.45439596E+03          1.61215603E+03          1.25528266E+03          7.89745237E+02          3.82479348E+02          1.07715569E+02          6.52455559E+01
       3500.0000          1.00000000E+30          2.33062922E+06          1.31197486E+06          5.41758491E+05          1.60275035E+04          1.16018304E+04          5.52871056E+03          2.50693056E+03          1.64673714E+03          1.28538830E+03          8.08991409E+02          3.91809315E+02          1.10438705E+02          6.68458432E+01
       3600.0000          1.00000000E+30          2.06162223E+06          1.19039105E+06          4.95260286E+05          1.62702993E+04          1.17947683E+04          5.62389128E+03          2.56051827E+03          1.68199726E+03          1.31537745E+03          8.28165416E+02          4.01129987E+02          1.13152574E+02          6.84425782E+01
       3700.0000          1.00000000E+30          1.84465803E+06          1.08926170E+06          4.56264628E+05          1.65150031E+04          1.20047648E+04          5.71896585E+03          2.61262336E+03          1.71629524E+03          1.34525439E+03          8.47269932E+02          4.10391165E+02          1.15858788E+02          7.00315474E+01
       3800.0000          1.00000000E+30          1.66689295E+06          1.00419024E+06          4.23228760E+05          1.67613610E+04          1.22001871E+04          5.82012546E+03          2.66576323E+03          1.75046876E+03          1.37516464E+03          8.66361214E+02          4.19619792E+02          1.18555125E+02          7.16165709E+01
       3900.0000          1.00000000E+30          1.51921214E+06          9.31919082E+05          3.94993071E+05          1.70091530E+04          1.24088961E+04          5.91481560E+03          2.71747345E+03          1.78529839E+03          1.40482764E+03          8.85333129E+02          4.28841946E+02          1.21245759E+02          7.31970619E+01
       4000.0000          1.00000000E+30          1.39510340E+06          8.69990864E+05          3.70672546E+05          1.72581876E+04          1.26036723E+04          6.01533936E+03          2.77019803E+03          1.81922196E+03          1.43452798E+03          9.04295064E+02          4.38008815E+02          1.23927380E+02          7.47720028E+01
       4100.0000          1.00000000E+30          1.28972955E+06          8.16521219E+05          3.49579439E+05          1.75082975E+04          1.28111673E+04          6.11551800E+03          2.82154428E+03          1.85378833E+03          1.46399117E+03          9.23143420E+02          4.47170400E+02          1.26601863E+02          7.63429589E+01
       4200.0000          1.00000000E+30          1.19945677E+06          7.70044683E+05          3.31173664E+05          1.77593366E+04          1.30179887E+04          6.21536216E+03          2.87388281E+03          1.88822659E+03          1.49349538E+03          9.41984524E+02          4.56279380E+02          1.29267942E+02          7.79095555E+01
       4300.0000          1.00000000E+30          1.12151169E+06          7.29403271E+05          3.15025032E+05          1.80111760E+04          1.32241568E+04          6.30920372E+03          2.92603292E+03          1.92180242E+03          1.52277166E+03          9.60716446E+02          4.65384560E+02          1.31927571E+02          7.94694948E+01
       4400.0000          1.00000000E+30          1.05373572E+06          6.93674159E+05          3.00787684E+05          1.82637026E+04          1.34174174E+04          6.40849187E+03          2.97687140E+03          1.95600395E+03          1.55209173E+03          9.79444313E+02          4.74462056E+02          1.34581532E+02          8.10269016E+01
       4500.0000          1.00000000E+30          9.94434735E+05          6.62113111E+05          2.88179846E+05          1.85001282E+04          1.36225215E+04          6.50747541E+03          3.02867384E+03          1.99008954E+03          1.58132375E+03          9.98117165E+02          4.83490642E+02          1.37226295E+02          8.25792620E+01
       4600.0000          1.00000000E+30          9.42258470E+05          6.34111184E+05          2.76970412E+05          1.87547450E+04          1.38270294E+04          6.60616393E+03          3.08030550E+03          2.02406281E+03          1.61047047E+03          1.01673638E+03          4.92517009E+02          1.39867042E+02          8.41292450E+01
       4700.0000          1.00000000E+30          8.96119633E+05          6.09169552E+05          2.66968274E+05          1.90088622E+04          1.40309597E+04          6.70456674E+03          3.13177167E+03          2.05792726E+03          1.63953388E+03          1.03530481E+03          5.01518201E+02          1.42499014E+02          8.56741379E+01
       4800.0000          1.00000000E+30          8.55133512E+05          5.86874466E+05          2.58014115E+05          1.92624914E+04          1.42343305E+04          6.80269278E+03          3.18307740E+03          2.09168619E+03          1.66838586E+03          1.05377527E+03          5.10494970E+02          1.45126626E+02          8.72149093E+01
       4900.0000          1.00000000E+30          8.18575225E+05          5.66880021E+05          2.49974002E+05          1.95156446E+04          1.44371591E+04          6.90055076E+03          3.23422751E+03          2.12534278E+03          1.69728951E+03          1.07224557E+03          5.19448307E+02          1.47747948E+02          8.87523001E+01
       5000.0000          1.00000000E+30          7.85843999E+05          5.48895690E+05          2.42735124E+05          1.97683339E+04          1.46394622E+04          6.99814904E+03          3.28522660E+03          2.15890005E+03          1.72611648E+03          1.09066839E+03          5.28378807E+02          1.50363131E+02          9.02857290E+01
       5100.0000          1.00000000E+30          7.56438747E+05          5.32675106E+05          2.36201362E+05          2.00410799E+04          1.48522914E+04          7.09549563E+03          3.33607909E+03          2.19236088E+03          1.75486874E+03          1.10904487E+03          5.37286973E+02          1.52972372E+02          9.18161688E+01
       5200.0000          1.00000000E+30          7.29938932E+05          5.18009458E+05          2.30290657E+05          2.02925161E+04          1.50534226E+04          7.19259832E+03          3.38678918E+03          2.22572805E+03          1.78354818E+03          1.12737613E+03          5.46173340E+02          1.55575806E+02          9.33420014E+01
       5300.0000          1.00000000E+30          7.05988836E+05          5.04719332E+05          2.24932681E+05          2.05435309E+04          1.52540772E+04          7.29435669E+03          3.43736090E+03          2.25900421E+03          1.81228284E+03          1.14570967E+03          5.55038481E+02          1.58173512E+02          9.48656562E+01
       5400.0000          1.00000000E+30          6.84286216E+05          4.92650780E+05          2.20066742E+05          2.07941358E+04          1.54542699E+04          7.39091946E+03          3.48779810E+03          2.29219188E+03          1.84082086E+03          1.16395351E+03          5.63883043E+02          1.60765324E+02          9.63841259E+01
       5500.0000          1.00000000E+30          6.64572148E+05          4.81671073E+05          2.15640164E+05          2.10637268E+04          1.56540144E+04          7.48726065E+03          3.53910762E+03          2.32594362E+03          1.86929101E+03          1.18215551E+03          5.72707574E+02          1.63354430E+02          9.79024446E+01
       5600.0000          1.00000000E+30          6.46624445E+05          4.71664637E+05          2.11607254E+05          2.13132029E+04          1.58636751E+04          7.58338688E+03          3.58927506E+03          2.35895397E+03          1.89769487E+03          1.20031671E+03          5.81533124E+02          1.65936121E+02          9.94152698E+01
       5700.0000          1.00000000E+30          6.30251321E+05          4.62531026E+05          2.07928061E+05          2.15623085E+04          1.60624013E+04          7.68396811E+03          3.63931864E+03          2.39188282E+03          1.92603400E+03          1.21843915E+03          5.90317377E+02          1.68512972E+02          1.00924672E+02
       5800.0000          1.00000000E+30          6.15286214E+05          4.54182561E+05          2.04567650E+05          2.18296974E+04          1.62607201E+04          7.77961138E+03          3.68924159E+03          2.42473232E+03          1.95443293E+03          1.23656663E+03          5.99083038E+02          1.71086432E+02          1.02431695E+02
       5900.0000          1.00000000E+30          6.01583911E+05          4.46542192E+05          2.01495237E+05          2.20777624E+04          1.64686501E+04          7.87505886E+03          3.74001512E+03          2.45813203E+03          1.98264733E+03          1.25460897E+03          6.07830640E+02          1.73652821E+02          1.03936014E+02
       6000.0000          1.00000000E+30          5.89018059E+05          4.39542196E+05          1.98683794E+05          2.23254930E+04          1.66660311E+04          7.97482693E+03          3.78969435E+03          2.49082130E+03          2.01080032E+03          1.27261484E+03          6.16581147E+02          1.76216051E+02          1.05436976E+02
       6100.0000          1.00000000E+30          5.77476934E+05          4.33122797E+05          1.96109212E+05          2.25908228E+04          1.68630409E+04          8.06982922E+03          3.84021794E+03          2.52343715E+03          2.03901371E+03          1.29063066E+03          6.25291728E+02          1.78775754E+02          1.06935708E+02
       6200.0000          1.00000000E+30          5.66863139E+05          4.27231042E+05          1.93750328E+05          2.28375939E+04          1.70693580E+04          8.16908236E+03          3.88966502E+03          2.55659347E+03          2.06705109E+03          1.30856215E+03          6.33985793E+02          1.81327618E+02          1.08430840E+02
       6300.0000          1.00000000E+30          5.57089884E+05          4.21819720E+05          1.91588161E+05          2.31016034E+04          1.72655024E+04          8.26366272E+03          3.93900599E+03          2.58906029E+03          2.09502952E+03          1.32646011E+03          6.42683727E+02          1.83877457E+02          1.09922713E+02
       6400.0000          1.00000000E+30          5.48080524E+05          4.16847169E+05          1.89605855E+05          2.33474672E+04          1.74707954E+04          8.36242337E+03          3.98917501E+03          2.62206290E+03          2.12307105E+03          1.34436897E+03          6.51343188E+02          1.86422873E+02          1.11414356E+02
       6500.0000          1.00000000E+30          5.39767281E+05          4.12275873E+05          1.87788326E+05          2.36102119E+04          1.76661193E+04          8.45660348E+03          4.03829967E+03          2.65438750E+03          2.15094008E+03          1.36219694E+03          6.60008255E+02          1.88963560E+02          1.12900492E+02
       6600.0000          1.00000000E+30          5.32089254E+05          4.08072432E+05          1.86122033E+05          2.38552175E+04          1.78704320E+04          8.55489275E+03          4.08824436E+03          2.68724275E+03          2.17887037E+03          1.38003872E+03          6.68634833E+02          1.91500539E+02          1.14386661E+02
       6700.0000          1.00000000E+30          5.24992419E+05          4.04206715E+05          1.84594831E+05          2.41167501E+04          1.80649770E+04          8.64869286E+03          4.13716234E+03          2.71943144E+03          2.20663460E+03          1.39780026E+03          6.77267691E+02          1.94032975E+02          1.15867479E+02
       6800.0000          1.00000000E+30          5.18428244E+05          4.00651853E+05          1.83195765E+05          2.43776604E+04          1.82683507E+04          8.74653061E+03          4.18689176E+03          2.75214531E+03          2.23445881E+03          1.41557695E+03          6.85863085E+02          1.96561265E+02          1.17348587E+02
       6900.0000          1.00000000E+30          5.12353343E+05          3.97383532E+05          1.81914980E+05          2.46213141E+04          1.84712544E+04          8.83996957E+03          4.23561204E+03          2.78420397E+03          2.26212122E+03          1.43327507E+03          6.94465134E+02          1.99085186E+02          1.18824088E+02
       7000.0000          1.00000000E+30          5.06728520E+05          3.94379748E+05          1.80743512E+05          2.48810861E+04          1.86646294E+04          8.93737446E+03          4.28513470E+03          2.81678202E+03          2.28984430E+03          1.45098932E+03          7.03030412E+02          2.01605554E+02          1.20299738E+02
       7100.0000          1.00000000E+30          5.01518487E+05          3.91620641E+05          1.79673292E+05          2.51239944E+04          1.88666510E+04          9.03456266E+03          4.33455631E+03          2.84871616E+03          2.31740754E+03          1.46862601E+03          7.11602967E+02          2.04122438E+02          1.21772000E+02
       7200.0000          1.00000000E+30          4.96691402E+05          3.89088173E+05          1.78696984E+05          2.53826745E+04          1.90682291E+04          9.12745946E+03          4.38298951E+03          2.88116361E+03          2.34503475E+03          1.48627878E+03          7.20138893E+02          2.06632889E+02          1.23240862E+02
       7300.0000          1.00000000E+30          4.92218495E+05          3.86765970E+05          1.77807880E+05          2.56407889E+04          1.92605160E+04          9.22424056E+03          4.43221600E+03          2.91354719E+03          2.37261123E+03          1.50390109E+03          7.28681848E+02          2.09143816E+02          1.24710515E+02
       7400.0000          1.00000000E+30          4.88073550E+05          3.84639103E+05          1.76999893E+05          2.58825081E+04          1.94612643E+04          9.32081695E+03          4.48134695E+03          2.94530014E+03          2.40003526E+03          1.52145007E+03          7.37210493E+02          2.11650287E+02          1.26175887E+02
       7500.0000          1.00000000E+30          4.84232838E+05          3.82694027E+05          1.76267451E+05          2.61395951E+04          1.96615933E+04          9.41320862E+03          4.52951008E+03          2.97756026E+03          2.42751880E+03          1.53901774E+03          7.45705229E+02          2.14151114E+02          1.27638247E+02
       7600.0000          1.00000000E+30          4.80674671E+05          3.80918333E+05          1.75605523E+05          2.63961472E+04          1.98528666E+04          9.50940151E+03          4.57845654E+03          3.00975987E+03          2.45495909E+03          1.55655479E+03          7.54207642E+02          2.16647619E+02          1.29099735E+02
       7700.0000          1.00000000E+30          4.77379427E+05          3.79300674E+05          1.75009397E+05          2.66521737E+04          2.00524136E+04          9.60540072E+03          4.62731231E+03          3.04189979E+03          2.48224921E+03          1.57401844E+03          7.62694852E+02          2.19145430E+02          1.30560400E+02
       7800.0000          1.00000000E+30          4.74329180E+05          3.77830638E+05          1.74474797E+05          2.68923490E+04          2.02515639E+04          9.70120964E+03          4.67522104E+03          3.07342487E+03          2.50959885E+03          1.59150401E+03          7.71150002E+02          2.21635047E+02          1.32015171E+02
       7900.0000          1.00000000E+30          4.71507267E+05          3.76498683E+05          1.73997843E+05          2.71474266E+04          2.04503243E+04          9.79295823E+03          4.72390209E+03          3.10545011E+03          2.53690750E+03          1.60895759E+03          7.79612342E+02          2.24125071E+02          1.33471049E+02
       8000.0000          1.00000000E+30          4.68898643E+05          3.75296008E+05          1.73574863E+05          2.74020064E+04          2.06403033E+04          9.88841206E+03          4.77249699E+03          3.13741864E+03          2.56406939E+03          1.62634440E+03          7.88061884E+02          2.26609558E+02          1.34923813E+02
       8100.0000          1.00000000E+30          4.66489486E+05          3.74214541E+05          1.73202619E+05          2.76560969E+04          2.08383393E+04          9.98368548E+03          4.82100692E+03          3.16933136E+03          2.59129548E+03          1.64374777E+03          7.96499721E+02          2.29090737E+02          1.36375445E+02
       8200.0000          1.00000000E+30          4.64267157E+05          3.73246965E+05          1.72877936E+05          2.79097065E+04          2.10360056E+04          1.00787815E+04          4.86859453E+03          3.20064543E+03          2.61847621E+03          1.66112813E+03          8.04902822E+02          2.31568204E+02          1.37822516E+02
       8300.0000          1.00000000E+30          4.62219772E+05          3.72386174E+05          1.72598063E+05          2.81628434E+04          2.12333083E+04          1.01737032E+04          4.91694168E+03          3.23245126E+03          2.64562010E+03          1.67847887E+03          8.13315960E+02          2.34045028E+02          1.39270773E+02
       8400.0000          1.00000000E+30          4.60336633E+05          3.71626044E+05          1.72360338E+05          2.84008317E+04          2.14302535E+04          1.02647072E+04          4.96520808E+03          3.26420395E+03          2.67272512E+03          1.69576601E+03          8.21717242E+02          2.36514358E+02          1.40714167E+02
       8500.0000          1.00000000E+30          4.58607828E+05          3.70960481E+05          1.72162305E+05          2.86531233E+04          2.16268472E+04          1.03593051E+04          5.01339486E+03          3.29590437E+03          2.69968777E+03          1.71306770E+03          8.30104329E+02          2.38984433E+02          1.42157931E+02
       8600.0000          1.00000000E+30          4.57024017E+05          3.70384254E+05          1.72001737E+05          2.89049661E+04          2.18150161E+04          1.04537373E+04          5.06150333E+03          3.32755344E+03          2.72671137E+03          1.73035084E+03          8.38484476E+02          2.41449260E+02          1.43599080E+02
       8700.0000          1.00000000E+30          4.55576744E+05          3.69892211E+05          1.71876504E+05          2.91563675E+04          2.20109608E+04          1.05480066E+04          5.10953485E+03          3.35862244E+03          2.75369695E+03          1.74760827E+03          8.46827668E+02          2.43912160E+02          1.45037305E+02
       8800.0000          1.00000000E+30          4.54258159E+05          3.69479591E+05          1.71784705E+05          2.94073349E+04          2.22065713E+04          1.06421154E+04          5.15749070E+03          3.39017306E+03          2.78064754E+03          1.76483719E+03          8.55181792E+02          2.46373402E+02          1.46475723E+02
       8900.0000          1.00000000E+30          4.53060811E+05          3.69142107E+05          1.71724506E+05          2.96578752E+04          2.24018527E+04          1.07360664E+04          5.20456098E+03          3.42167456E+03          2.80756109E+03          1.78205054E+03          8.63527138E+02          2.48831099E+02          1.47911533E+02
       9000.0000          1.00000000E+30          4.51978136E+05          3.68875624E+05          1.71694203E+05          2.99079954E+04          2.25968104E+04          1.08298621E+04          5.25237140E+03          3.45312769E+03          2.83443917E+03          1.79924233E+03          8.71859611E+02          2.51280925E+02          1.49344364E+02
       9100.0000          1.00000000E+30          4.51003565E+05          3.68676484E+05          1.71692235E+05          3.01577024E+04          2.27914495E+04          1.09235049E+04          5.30010930E+03          3.48453323E+03          2.86128215E+03          1.81635913E+03          8.80178950E+02          2.53735893E+02          1.50777786E+02
       9200.0000          1.00000000E+30          4.50131382E+05          3.68541032E+05          1.71717125E+05          3.04070028E+04          2.29857750E+04          1.10169973E+04          5.34777578E+03          3.51589192E+03          2.88808834E+03          1.83350040E+03          8.88489466E+02          2.56184179E+02          1.52208433E+02
       9300.0000          1.00000000E+30          4.49356057E+05          3.68465975E+05          1.71767490E+05          3.06559031E+04          2.31797917E+04          1.11067906E+04          5.39537196E+03          3.54720448E+03          2.91475608E+03          1.85062328E+03          8.96791848E+02          2.58630890E+02          1.53636876E+02
       9400.0000          1.00000000E+30          4.48672364E+05          3.68448287E+05          1.71842056E+05          3.09044096E+04          2.33735044E+04          1.12000060E+04          5.44289889E+03          3.57847158E+03          2.94148977E+03          1.86772611E+03          9.05083735E+02          2.61073509E+02          1.55064077E+02
       9500.0000          1.00000000E+30          4.48075690E+05          3.68485035E+05          1.71939606E+05          3.11525285E+04          2.35669178E+04          1.12930779E+04          5.49035757E+03          3.60969383E+03          2.96819023E+03          1.88480669E+03          9.13363790E+02          2.63510349E+02          1.56488435E+02
       9600.0000          1.00000000E+30          4.47561418E+05          3.68573498E+05          1.72059006E+05          3.14002659E+04          2.37600363E+04          1.13860084E+04          5.53774895E+03          3.64087187E+03          2.99485805E+03          1.90186453E+03          9.21632241E+02          2.65946962E+02          1.57911916E+02
       9700.0000          1.00000000E+30          4.47125635E+05          3.68711201E+05          1.72199204E+05          3.16476277E+04          2.39528644E+04          1.14787996E+04          5.58507398E+03          3.67200629E+03          3.02149319E+03          1.91890029E+03          9.29890162E+02          2.68382974E+02          1.59334426E+02
       9800.0000          1.00000000E+30          4.46764184E+05          3.68895703E+05          1.72359197E+05          3.18946197E+04          2.41454065E+04          1.15714536E+04          5.63233354E+03          3.70309768E+03          3.04809569E+03          1.93591517E+03          9.38138457E+02          2.70816409E+02          1.60755307E+02
       9900.0000          1.00000000E+30          4.46473414E+05          3.69124783E+05          1.72538051E+05          3.21412475E+04          2.43376668E+04          1.16639724E+04          5.67952852E+03          3.73414663E+03          3.07466580E+03          1.95291017E+03          9.46377494E+02          2.73246884E+02          1.62174446E+02
      10000.0000          1.00000000E+30          4.46250049E+05          3.69396347E+05          1.72734883E+05          3.23875168E+04          2.45296494E+04          1.17563579E+04          5.72665979E+03          3.76515371E+03          3.10120390E+03          1.96988583E+03          9.54588360E+02          2.75674472E+02          1.63591320E+02
      11000.0000          1.00000000E+30          4.47094348E+05          3.74064259E+05          1.75530755E+05          3.48316218E+04          2.64350533E+04          1.26765400E+04          6.19464730E+03          4.07303947E+03          3.36501106E+03          2.13860938E+03          1.03640868E+03          2.99815255E+02          1.77682867E+02
      12000.0000          1.00000000E+30          4.52071730E+05          3.81372399E+05          1.79448147E+05          3.72690258E+04          2.83301921E+04          1.35880967E+04          6.65853388E+03          4.37821775E+03          3.62601122E+03          2.30567487E+03          1.11737830E+03          3.23726832E+02          1.91637291E+02
