#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
       8600.0000          1.38766044E+05          5.02454081E+03          3.07898318E+03          1.53949159E+03          2.54137177E+05          8.40506731E+03          5.67418605E+03          2.81390989E+03          1.81318815E+02          1.36049804E+02
       8700.0000          1.39176158E+05          5.07294442E+03          3.10911963E+03          1.55455982E+03          2.53820109E+05          8.48238202E+03          5.72857567E+03          2.84088901E+03          1.83157578E+02          1.37411913E+02
       8800.0000          1.39598374E+05          5.12127410E+03          3.13900664E+03          1.56950332E+03          2.53556914E+05          8.56122624E+03          5.78288184E+03          2.86746795E+03          1.84994467E+02          1.38770852E+02
       8900.0000          1.40032069E+05          5.16953080E+03          3.16905833E+03          1.58452917E+03          2.53344615E+05          8.63994540E+03          5.83710558E+03          2.89436571E+03          1.86827827E+02          1.40129368E+02
       9000.0000          1.40476669E+05          5.21771564E+03          3.19906762E+03          1.59953381E+03          2.53180389E+05          8.71854136E+03          5.89124790E+03          2.92122330E+03          1.88657939E+02          1.41485568E+02
       9100.0000          1.40931633E+05          5.26582992E+03          3.22903489E+03          1.61451745E+03          2.53061752E+05          8.79701593E+03          5.94530983E+03          2.94804120E+03          1.90487809E+02          1.42841149E+02
       9200.0000          1.41396456E+05          5.31387489E+03          3.25896082E+03          1.62948041E+03          2.52986278E+05          8.87537084E+03          5.99929250E+03          2.97481992E+03          1.92315782E+02          1.44195186E+02
       9300.0000          1.41870655E+05          5.36185167E+03          3.28884592E+03          1.64442296E+03          2.52951744E+05          8.95360783E+03          6.05319710E+03          3.00155998E+03          1.94141631E+02          1.45547560E+02
       9400.0000          1.42353783E+05          5.40921137E+03          3.31869054E+03          1.65934527E+03          2.52956056E+05          9.03172860E+03          6.10702483E+03          3.02826191E+03          1.95963265E+02          1.46896694E+02
       9500.0000          1.42845415E+05          5.45705666E+03          3.34849516E+03          1.67424758E+03          2.52997256E+05          9.10973484E+03          6.16006990E+03          3.05492625E+03          1.97782468E+02          1.48244001E+02
       9600.0000          1.43345153E+05          5.50483624E+03          3.37826046E+03          1.68913023E+03          2.53073519E+05          9.18762821E+03          6.21375040E+03          3.08155354E+03          1.99601364E+02          1.49591095E+02
       9700.0000          1.43852621E+05          5.55255103E+03          3.40798718E+03          1.70399359E+03          2.53183133E+05          9.26541035E+03          6.26735735E+03          3.10814434E+03          2.01418894E+02          1.50936977E+02
       9800.0000          1.44367462E+05          5.60020191E+03          3.43767597E+03          1.71883798E+03          2.53324479E+05          9.34308282E+03          6.32089172E+03          3.13469915E+03          2.03234185E+02          1.52281163E+02
       9900.0000          1.44889343E+05          5.64778978E+03          3.46732739E+03          1.73366370E+03          2.53496030E+05          9.42064718E+03          6.37435448E+03          3.16121848E+03          2.05047214E+02          1.53623648E+02
      10000.0000          1.45417945E+05          5.69531549E+03          3.49694195E+03          1.74847097E+03          2.53696384E+05          9.49810491E+03          6.42774656E+03          3.18770281E+03          2.06858145E+02          1.54964528E+02
      11000.0000          1.51014899E+05          6.16784251E+03          3.79115821E+03          1.89557910E+03          2.57023533E+05          1.02671246E+04          6.95864192E+03          3.45071926E+03          2.24864694E+02          1.68294167E+02
      12000.0000          1.57034816E+05          6.63491555E+03          4.08231036E+03          2.04115518E+03          2.62141253E+05          1.10297750E+04          7.48333663E+03          3.71131819E+03          2.42696112E+02          1.81491574E+02
      13000.0000          1.63336527E+05          7.09761180E+03          4.37073346E+03          2.18536673E+03          2.68455152E+05          1.17840063E+04          8.00312541E+03          3.96915847E+03          2.60377596E+02          1.94573190E+02
      14000.0000          1.69830109E+05          7.55637893E+03          4.65667892E+03          2.32833946E+03          2.75597942E+05          1.25306771E+04          8.51851779E+03          4.22450878E+03          2.77914084E+02          2.07544884E+02
      15000.0000          1.76456012E+05          8.01110590E+03          4.94022325E+03          2.47011162E+03          2.83331688E+05          1.32731524E+04          9.02932318E+03          4.47789926E+03          2.95322741E+02          2.20418777E+02
      16000.0000          1.83173538E+05          8.46258761E+03          5.22173349E+03          2.61086674E+03          2.91496202E+05          1.40079545E+04          9.53652508E+03          4.72950506E+03          3.12613612E+02          2.33203377E+02
      17000.0000          1.89954156E+05          8.91066448E+03          5.50118472E+03          2.75059236E+03          2.99980171E+05          1.47382204E+04          1.00398353E+04          4.97918275E+03          3.29801200E+02          2.45906881E+02
      18000.0000          1.96667901E+05          9.35557674E+03          5.77875879E+03          2.88937939E+03          3.08704158E+05          1.54630839E+04          1.05395709E+04          5.22707862E+03          3.46883518E+02          2.58529601E+02
      19000.0000          2.03525848E+05          9.79757143E+03          6.05473126E+03          3.02736563E+03          3.17610184E+05          1.61841420E+04          1.10365027E+04          5.47358681E+03          3.63867097E+02          2.71079308E+02
      20000.0000          2.10348651E+05          1.02372211E+04          6.32884409E+03          3.16442204E+03          3.26655119E+05          1.69004861E+04          1.15297819E+04          5.71854711E+03          3.80757982E+02          2.83556830E+02
      21000.0000          2.17345856E+05          1.06742974E+04          6.60160392E+03          3.30080196E+03          3.35806340E+05          1.76124026E+04          1.20211902E+04          5.96205271E+03          3.97577030E+02          2.95978411E+02
      22000.0000          2.24096623E+05          1.11093344E+04          6.87305237E+03          3.43652618E+03          3.45038831E+05          1.83201603E+04          1.25092995E+04          6.20419534E+03          4.14301552E+02          3.08330832E+02
      23000.0000          2.31012099E+05          1.15416670E+04          7.14296228E+03          3.57148114E+03          3.54333160E+05          1.90251869E+04          1.29948451E+04          6.44529643E+03          4.30957104E+02          3.20628807E+02
      24000.0000          2.37887789E+05          1.19722364E+04          7.41173512E+03          3.70586756E+03          3.63661916E+05          1.97264632E+04          1.34783815E+04          6.68518520E+03          4.47550916E+02          3.32878741E+02
      25000.0000          2.44726178E+05          1.24007499E+04          7.67921881E+03          3.83960941E+03          3.72937625E+05          2.04242050E+04          1.39596069E+04          6.92364848E+03          4.64071066E+02          3.45072195E+02
      26000.0000          2.51708220E+05          1.28272903E+04          7.94555319E+03          3.97277659E+03          3.82187051E+05          2.11186158E+04          1.44386049E+04          7.16151097E+03          4.80527332E+02          3.57218049E+02
      27000.0000          2.58473413E+05          1.32519660E+04          8.21082999E+03          4.10541499E+03          3.91821198E+05          2.18098662E+04          1.49154818E+04          7.39808152E+03          4.96919821E+02          3.69315065E+02
      28000.0000          2.65207856E+05          1.36752540E+04          8.47505030E+03          4.23752515E+03          4.01006849E+05          2.24980678E+04          1.53908600E+04          7.63362214E+03          5.13258291E+02          3.81369723E+02
      29000.0000          2.72078538E+05          1.40964409E+04          8.73813455E+03          4.36906728E+03          4.10556779E+05          2.31843939E+04          1.58637467E+04          7.86847136E+03          5.29535982E+02          3.93378916E+02
      30000.0000          2.78914002E+05          1.45163602E+04          9.00043761E+03          4.50021880E+03          4.20063307E+05          2.38679828E+04          1.63353352E+04          8.10214362E+03          5.45751007E+02          4.05342984E+02
      31000.0000          2.85715965E+05          1.49343468E+04          9.26167802E+03          4.63083901E+03          4.29528473E+05          2.45478429E+04          1.68050801E+04          8.33521132E+03          5.61920451E+02          4.17269948E+02
      32000.0000          2.92486034E+05          1.53511997E+04          9.52199424E+03          4.76099712E+03          4.38954228E+05          2.52261500E+04          1.72726561E+04          8.56737604E+03          5.78051918E+02          4.29165155E+02
      33000.0000          2.99225715E+05          1.57666552E+04          9.78152387E+03          4.89076193E+03          4.48342429E+05          2.59020219E+04          1.77390480E+04          8.79876990E+03          5.94133584E+02          4.41023412E+02
      34000.0000          3.05936416E+05          1.61806750E+04          1.00402249E+04          5.02011247E+03          4.57694838E+05          2.65755191E+04          1.82038745E+04          9.02936763E+03          6.10162137E+02          4.52842342E+02
      35000.0000          3.12619457E+05          1.65933115E+04          1.02980728E+04          5.14903642E+03          4.67013120E+05          2.72467343E+04          1.86672010E+04          9.25917991E+03          6.26142547E+02          4.64624681E+02
      36000.0000          3.19276073E+05          1.70045996E+04          1.05553158E+04          5.27765789E+03          4.76632939E+05          2.79157421E+04          1.91296064E+04          9.48828490E+03          6.42088172E+02          4.76380248E+02
      37000.0000          3.26051316E+05          1.74152413E+04          1.08117109E+04          5.40585544E+03          4.85879878E+05          2.85836427E+04          1.95898820E+04          9.71671626E+03          6.57986540E+02          4.88100560E+02
      38000.0000          3.32655628E+05          1.78239689E+04          1.10674623E+04          5.53373117E+03          4.95097284E+05          2.92484546E+04          2.00490173E+04          9.94465742E+03          6.73829019E+02          4.99781322E+02
      39000.0000          3.39376771E+05          1.82317241E+04          1.13222153E+04          5.66110765E+03          5.04602117E+05          2.99112736E+04          2.05072420E+04          1.01716643E+04          6.89670942E+02          5.11451856E+02
      40000.0000          3.45932934E+05          1.86387168E+04          1.15764989E+04          5.78824945E+03          5.14069351E+05          3.05732022E+04          2.09635633E+04          1.03981012E+04          7.05437223E+02          5.23073929E+02
      41000.0000          3.52603863E+05          1.90441954E+04          1.18300331E+04          5.91501654E+03          5.23191103E+05          3.12321812E+04          2.14192333E+04          1.06241164E+04          7.21189905E+02          5.34680225E+02
      42000.0000          3.59250439E+05          1.94488730E+04          1.20832127E+04          6.04160634E+03          5.32590260E+05          3.18904392E+04          2.18732007E+04          1.08495153E+04          7.36904372E+02          5.46260032E+02
      43000.0000          3.65739778E+05          1.98525984E+04          1.23356336E+04          6.16781681E+03          5.41955570E+05          3.25468637E+04          2.23264406E+04          1.10741725E+04          7.52569182E+02          5.57803802E+02
      44000.0000          3.72341219E+05          2.02551241E+04          1.25871724E+04          6.29358621E+03          5.50992837E+05          3.32004912E+04          2.27783266E+04          1.12984996E+04          7.68209498E+02          5.69325092E+02
      45000.0000          3.78920629E+05          2.06566315E+04          1.28385621E+04          6.41928104E+03          5.60297077E+05          3.38536663E+04          2.32290530E+04          1.15221051E+04          7.83814270E+02          5.80822614E+02
      46000.0000          3.85478700E+05          2.10576854E+04          1.30889735E+04          6.54448677E+03          5.69570720E+05          3.45049576E+04          2.36787004E+04          1.17451586E+04          7.99402124E+02          5.92301698E+02
      47000.0000          3.92016094E+05          2.14572980E+04          1.33391514E+04          6.66957570E+03          5.78814747E+05          3.51549252E+04          2.41277386E+04          1.19677756E+04          8.14956730E+02          6.03757927E+02
      48000.0000          3.98533441E+05          2.18561699E+04          1.35886878E+04          6.79434388E+03          5.88030095E+05          3.58033239E+04          2.45756347E+04          1.21898356E+04          8.30442128E+02          6.15168908E+02
      49000.0000          4.05031343E+05          2.22543073E+04          1.38374578E+04          6.91872891E+03          5.97217662E+05          3.64489910E+04          2.50222979E+04          1.24115210E+04          8.45942152E+02          6.26579955E+02
      50000.0000          4.11510375E+05          2.26515272E+04          1.40858249E+04          7.04291247E+03          6.06378305E+05          3.70943025E+04          2.54680100E+04          1.26327188E+04          8.61396285E+02          6.37960541E+02
