#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
       8600.0000          2.45441488E+06          3.91619934E+07          8.71539492E+08          4.52050859E+08          1.40744761E+06          2.12940765E+07          3.33079186E+08          1.73462991E+08          1.53200028E+08          8.27071276E+05
       8700.0000          2.53563985E+06          4.05982743E+07          9.09514335E+08          4.71759361E+08          1.45046183E+06          2.20420279E+07          3.47265349E+08          1.81888914E+08          1.57939666E+08          8.53430869E+05
       8800.0000          2.62102624E+06          4.18917801E+07          9.54085444E+08          4.95065379E+08          1.50443823E+06          2.27102196E+07          3.63858467E+08          1.89330134E+08          1.63067445E+08          8.83888399E+05
       8900.0000          2.71601751E+06          4.32454566E+07          9.93237976E+08          5.15586844E+08          1.55049417E+06          2.35013711E+07          3.78465648E+08          1.97579498E+08          1.68800517E+08          9.12916585E+05
       9000.0000          2.80518445E+06          4.47834051E+07          1.03662954E+09          5.37573597E+08          1.59878656E+06          2.41990540E+07          3.94695085E+08          2.05712731E+08          1.73919385E+08          9.41991945E+05
       9100.0000          2.90788246E+06          4.60964149E+07          1.08164443E+09          5.60677971E+08          1.65474131E+06          2.50271488E+07          4.10689400E+08          2.15278126E+08          1.80017951E+08          9.75409580E+05
       9200.0000          2.99417735E+06          4.77135038E+07          1.12594934E+09          5.86404596E+08          1.70549036E+06          2.57172163E+07          4.29438296E+08          2.23735001E+08          1.85197477E+08          1.00506820E+06
       9300.0000          3.08664024E+06          4.90919833E+07          1.17786728E+09          6.09600815E+08          1.75886753E+06          2.65743778E+07          4.46074866E+08          2.32792343E+08          1.91558179E+08          1.03651447E+06
       9400.0000          3.19261196E+06          5.05910953E+07          1.22406009E+09          6.36652172E+08          1.81773669E+06          2.74906482E+07          4.63888076E+08          2.43105120E+08          1.97171525E+08          1.07154869E+06
       9500.0000          3.29092545E+06          5.22634248E+07          1.28000502E+09          6.62092513E+08          1.87325660E+06          2.81615614E+07          4.84037328E+08          2.52704403E+08          2.02991550E+08          1.10426480E+06
       9600.0000          3.40411261E+06          5.37607480E+07          1.32937525E+09          6.88887455E+08          1.93637164E+06          2.90877233E+07          5.02886936E+08          2.62757176E+08          2.09591155E+08          1.14162920E+06
       9700.0000          3.50212972E+06          5.55228356E+07          1.38181758E+09          7.18699870E+08          1.99021429E+06          2.98796769E+07          5.22609045E+08          2.74287887E+08          2.15709765E+08          1.17400188E+06
       9800.0000          3.60337787E+06          5.70444576E+07          1.43670876E+09          7.45854388E+08          2.05644887E+06          3.08437036E+07          5.45060789E+08          2.84209032E+08          2.22077873E+08          1.21118580E+06
       9900.0000          3.72032997E+06          5.88691965E+07          1.49373649E+09          7.78030200E+08          2.11272907E+06          3.16716513E+07          5.64555553E+08          2.94820648E+08          2.29007820E+08          1.24663373E+06
      10000.0000          3.84512838E+06          6.08145326E+07          1.55737041E+09          8.06167984E+08          2.17383626E+06          3.25581986E+07          5.85444872E+08          3.06134718E+08          2.36382120E+08          1.28480063E+06
      11000.0000          5.11905010E+06          8.00187378E+07          2.24300348E+09          1.16992324E+09          2.88431087E+06          4.27042070E+07          8.40942331E+08          4.41462946E+08          3.10950871E+08          1.70666857E+06
      12000.0000          6.62349496E+06          1.03675236E+08          3.14512559E+09          1.65238774E+09          3.72203328E+06          5.49310864E+07          1.17452096E+09          6.14721326E+08          4.00700429E+08          2.20558178E+06
      13000.0000          8.45254909E+06          1.31104857E+08          4.30430798E+09          2.25009024E+09          4.72074200E+06          6.93260450E+07          1.58917770E+09          8.38268165E+08          5.06980026E+08          2.80377425E+06
      14000.0000          1.05833137E+07          1.63399999E+08          5.74796126E+09          3.01736156E+09          5.89331211E+06          8.58754250E+07          2.11133254E+09          1.11705091E+09          6.31414488E+08          3.50391632E+06
      15000.0000          1.30514901E+07          2.01229448E+08          7.56040938E+09          3.96096702E+09          7.23241702E+06          1.04988418E+08          2.76016040E+09          1.45208416E+09          7.73618928E+08          4.30832809E+06
      16000.0000          1.58788441E+07          2.43729405E+08          9.75071948E+09          5.12560015E+09          8.79766280E+06          1.27024775E+08          3.53326461E+09          1.87034385E+09          9.38761792E+08          5.24110681E+06
      17000.0000          1.91478782E+07          2.92880134E+08          1.23546766E+10          6.49135690E+09          1.05770163E+07          1.52098459E+08          4.47400363E+09          2.37600455E+09          1.12657056E+09          6.30812092E+06
      18000.0000          2.28377160E+07          3.48410664E+08          1.55017642E+10          8.16619704E+09          1.25754098E+07          1.80540652E+08          5.58063680E+09          2.95758531E+09          1.33982310E+09          7.50935558E+06
      19000.0000          2.69474314E+07          4.10402543E+08          1.91718353E+10          1.01507101E+10          1.48067847E+07          2.12122692E+08          6.90816253E+09          3.66190056E+09          1.57472399E+09          8.84953200E+06
      20000.0000          3.16251436E+07          4.79325008E+08          2.34779763E+10          1.24125059E+10          1.73386606E+07          2.46600924E+08          8.40881740E+09          4.48812061E+09          1.83734477E+09          1.03685450E+07
      21000.0000          3.67770222E+07          5.57975935E+08          2.85365436E+10          1.50896808E+10          2.00985222E+07          2.85532186E+08          1.01780667E+10          5.43333697E+09          2.13308977E+09          1.20347612E+07
      22000.0000          4.26334521E+07          6.43214172E+08          3.42720025E+10          1.81868878E+10          2.32252184E+07          3.28574689E+08          1.22927788E+10          6.52138136E+09          2.45433519E+09          1.39204340E+07
      23000.0000          4.88644789E+07          7.38117829E+08          4.08602422E+10          2.17612162E+10          2.65555356E+07          3.76483401E+08          1.45443343E+10          7.79080115E+09          2.81255052E+09          1.59347973E+07
      24000.0000          5.57425570E+07          8.39935048E+08          4.84597155E+10          2.57786389E+10          3.03123170E+07          4.29365992E+08          1.71712625E+10          9.20853464E+09          3.20558099E+09          1.81860164E+07
      25000.0000          6.36123672E+07          9.52347293E+08          5.71085177E+10          3.03439104E+10          3.43486378E+07          4.85886288E+08          2.01815532E+10          1.08313338E+10          3.63014765E+09          2.06571479E+07
      26000.0000          7.18893592E+07          1.07597049E+09          6.69252844E+10          3.55759139E+10          3.87855894E+07          5.45695620E+08          2.35339720E+10          1.26504475E+10          4.10692258E+09          2.33301254E+07
      27000.0000          8.06624085E+07          1.21012788E+09          7.74822309E+10          4.14810042E+10          4.36451354E+07          6.11672852E+08          2.73966790E+10          1.47113107E+10          4.59879264E+09          2.62263666E+07
      28000.0000          9.03366266E+07          1.35973157E+09          8.94314998E+10          4.78812205E+10          4.88019494E+07          6.83498042E+08          3.15921322E+10          1.69926806E+10          5.13739877E+09          2.93458115E+07
      29000.0000          1.00870256E+08          1.51330574E+09          1.03066969E+11          5.51312282E+10          5.44137287E+07          7.61004012E+08          3.62656866E+10          1.95055612E+10          5.73163796E+09          3.27359550E+07
      30000.0000          1.12605806E+08          1.68121059E+09          1.17869541E+11          6.33581454E+10          6.04477895E+07          8.44551279E+08          4.14522886E+10          2.23338828E+10          6.37892893E+09          3.64264998E+07
      31000.0000          1.24508365E+08          1.86047998E+09          1.34296515E+11          7.19898084E+10          6.70259128E+07          9.36802908E+08          4.71907033E+10          2.54566571E+10          7.05396971E+09          4.03555776E+07
      32000.0000          1.37790193E+08          2.05291837E+09          1.52598681E+11          8.18192027E+10          7.39913521E+07          1.03194375E+09          5.35248138E+10          2.90099967E+10          7.78318923E+09          4.45849942E+07
      33000.0000          1.52333867E+08          2.26751556E+09          1.72158584E+11          9.26801728E+10          8.16706877E+07          1.13307794E+09          6.02297082E+10          3.27190677E+10          8.55292379E+09          4.92293868E+07
      34000.0000          1.66907478E+08          2.48486451E+09          1.93797077E+11          1.04448339E+11          8.95388876E+07          1.24526715E+09          6.78239048E+10          3.67760130E+10          9.39861218E+09          5.39717237E+07
      35000.0000          1.82892364E+08          2.71691175E+09          2.17544769E+11          1.17976799E+11          9.78940836E+07          1.35977826E+09          7.59325590E+10          4.14464801E+10          1.02802955E+10          5.90529980E+07
      36000.0000          2.00201239E+08          2.97189723E+09          2.43548075E+11          1.31921371E+11          1.07126495E+08          1.48188311E+09          8.49692235E+10          4.62696308E+10          1.12572295E+10          6.46206275E+07
      37000.0000          2.18041019E+08          3.24535163E+09          2.72078051E+11          1.47174302E+11          1.16553117E+08          1.61408172E+09          9.46479258E+10          5.15507271E+10          1.22323449E+10          7.03435876E+07
      38000.0000          2.37602769E+08          3.52266645E+09          3.01826196E+11          1.63795898E+11          1.26892951E+08          1.75507498E+09          1.05473757E+11          5.73037051E+10          1.33058359E+10          7.66018157E+07
      39000.0000          2.58391496E+08          3.83476886E+09          3.35870455E+11          1.81856611E+11          1.37581803E+08          1.90513914E+09          1.16458541E+11          6.37810672E+10          1.44181768E+10          8.31513297E+07
      40000.0000          2.79488103E+08          4.13767579E+09          3.70269790E+11          2.01439366E+11          1.48975992E+08          2.05762363E+09          1.28538915E+11          7.05083274E+10          1.56320417E+10          8.99949182E+07
      41000.0000          3.03052749E+08          4.48138676E+09          4.09631303E+11          2.22031525E+11          1.61120947E+08          2.22633974E+09          1.41646514E+11          7.77858882E+10          1.68743067E+10          9.74211776E+07
      42000.0000          3.26847606E+08          4.84411918E+09          4.49635123E+11          2.44803143E+11          1.73946294E+08          2.40172646E+09          1.55783123E+11          8.56416960E+10          1.81805210E+10          1.05145369E+08
      43000.0000          3.53434566E+08          5.20083973E+09          4.94332719E+11          2.70405078E+11          1.87575767E+08          2.57806751E+09          1.71531872E+11          9.38439079E+10          1.95750391E+10          1.13455691E+08
      44000.0000          3.80738720E+08          5.60466712E+09          5.42920681E+11          2.95332374E+11          2.01274770E+08          2.77114319E+09          1.87134304E+11          1.03230288E+11          2.11096056E+10          1.21925632E+08
      45000.0000          4.06867233E+08          6.01262380E+09          5.92135847E+11          3.23872383E+11          2.16534047E+08          2.97336364E+09          2.04845276E+11          1.13262401E+11          2.25930655E+10          1.30866065E+08
      46000.0000          4.36830691E+08          6.44742281E+09          6.45730481E+11          3.54773419E+11          2.32323059E+08          3.19069028E+09          2.23165579E+11          1.22869686E+11          2.42134146E+10          1.40442210E+08
      47000.0000          4.67491727E+08          6.90299347E+09          7.05083908E+11          3.85663900E+11          2.47953684E+08          3.40694706E+09          2.43161750E+11          1.34075148E+11          2.60307246E+10          1.50049498E+08
      48000.0000          5.02620392E+08          7.38376423E+09          7.66494036E+11          4.19340372E+11          2.65242431E+08          3.64553382E+09          2.63733529E+11          1.46150591E+11          2.76980024E+10          1.60774898E+08
      49000.0000          5.34297022E+08          7.89124654E+09          8.33274116E+11          4.55548991E+11          2.83248383E+08          3.89896482E+09          2.86369842E+11          1.58211518E+11          2.95744998E+10          1.71458643E+08
      50000.0000          5.70719552E+08          8.40056790E+09          9.04084119E+11          4.95403710E+11          3.02016332E+08          4.15464580E+09          3.10448465E+11          1.71308391E+11          3.15415505E+10          1.82919868E+08
