#Energy      Se-K-shell   Se-L1-shell   Se-L2-shell   Se-L3-shell   Se-M1-shell   Se-M2-shell   Se-M3-shell   Se-M4-shell   Se-M5-shell   Valence  Total
       5800.0000          1.00000000E+30          2.50944457E+05          1.94902915E+05          9.19534435E+04          1.25852058E+04          8.80491846E+03          4.19605046E+03          1.39204549E+03          9.12131206E+02          1.32664564E+02          1.02000743E+02
       5900.0000          1.00000000E+30          2.49513786E+05          1.94442711E+05          9.18016825E+04          1.27474718E+04          8.92302409E+03          4.25258459E+03          1.41199079E+03          9.25281782E+02          1.34643838E+02          1.03501617E+02
       6000.0000          1.00000000E+30          2.48249792E+05          1.94076601E+05          9.16910350E+04          1.29145719E+04          9.04333189E+03          4.31010565E+03          1.43189323E+03          9.38330210E+02          1.36618151E+02          1.04999211E+02
       6100.0000          1.00000000E+30          2.47138534E+05          1.93797080E+05          9.16182453E+04          1.30760534E+04          9.16087100E+03          4.36636942E+03          1.45186490E+03          9.51351044E+02          1.38590024E+02          1.06493862E+02
       6200.0000          1.00000000E+30          2.46167578E+05          1.93597316E+05          9.15803548E+04          1.32371937E+04          9.27815256E+03          4.42361221E+03          1.47168170E+03          9.64416645E+02          1.40557613E+02          1.07986197E+02
       6300.0000          1.00000000E+30          2.45325757E+05          1.93471240E+05          9.15747290E+04          1.34030443E+04          9.39759271E+03          4.47961832E+03          1.49145869E+03          9.77382787E+02          1.42520765E+02          1.09474288E+02
       6400.0000          1.00000000E+30          2.44602925E+05          1.93413289E+05          9.15989548E+04          1.35634575E+04          9.51434716E+03          4.53659461E+03          1.51130532E+03          9.90323298E+02          1.44481371E+02          1.10960750E+02
       6500.0000          1.00000000E+30          2.43990031E+05          1.93418477E+05          9.16508626E+04          1.37285176E+04          9.63323902E+03          4.59235489E+03          1.53100188E+03          1.00330859E+03          1.46439629E+02          1.12445424E+02
       6600.0000          1.00000000E+30          2.43478826E+05          1.93482236E+05          9.17284658E+04          1.38882385E+04          9.74949036E+03          4.64800327E+03          1.55077003E+03          1.01619759E+03          1.48393517E+02          1.13925882E+02
       6700.0000          1.00000000E+30          2.43061851E+05          1.93600430E+05          9.18299683E+04          1.40525412E+04          9.86785638E+03          4.70460111E+03          1.57038977E+03          1.02913237E+03          1.50344556E+02          1.15405574E+02
       6800.0000          1.00000000E+30          2.42732389E+05          1.93769271E+05          9.19537173E+04          1.42116026E+04          9.98362698E+03          4.76107684E+03          1.59008195E+03          1.04197210E+03          1.52291817E+02          1.16881429E+02
       6900.0000          1.00000000E+30          2.42484168E+05          1.93985331E+05          9.20982100E+04          1.43751790E+04          1.01014882E+04          4.81637761E+03          1.60962800E+03          1.05485806E+03          1.54236243E+02          1.18355263E+02
       7000.0000          1.00000000E+30          2.42311648E+05          1.94245431E+05          9.22620724E+04          1.45383975E+04          1.02191023E+04          4.87261792E+03          1.62924690E+03          1.06771958E+03          1.56176800E+02          1.19827392E+02
       7100.0000          1.00000000E+30          2.42209644E+05          1.94546687E+05          9.24440324E+04          1.46964905E+04          1.03341751E+04          4.92770362E+03          1.64882906E+03          1.08048929E+03          1.58114922E+02          1.21295314E+02
       7200.0000          1.00000000E+30          2.42173468E+05          1.94886437E+05          9.26429375E+04          1.48590254E+04          1.04513133E+04          4.98371757E+03          1.66827023E+03          1.09330498E+03          1.60050053E+02          1.22762417E+02
       7300.0000          1.00000000E+30          2.42198805E+05          1.95262229E+05          9.28577136E+04          1.50212221E+04          1.05659551E+04          5.03962075E+03          1.68778378E+03          1.10602944E+03          1.61983103E+02          1.24227083E+02
       7400.0000          1.00000000E+30          2.42281698E+05          1.95671831E+05          9.30873743E+04          1.51784093E+04          1.06826355E+04          5.09439329E+03          1.70715694E+03          1.11880077E+03          1.63912837E+02          1.25688859E+02
       7500.0000          1.00000000E+30          2.42418516E+05          1.96113154E+05          9.33310127E+04          1.53399615E+04          1.07990909E+04          5.15008254E+03          1.72660382E+03          1.13154940E+03          1.65837964E+02          1.27148847E+02
       7600.0000          1.00000000E+30          2.42605895E+05          1.96584277E+05          9.35877887E+04          1.55011936E+04          1.09131034E+04          5.20566683E+03          1.74601723E+03          1.14421003E+03          1.67761680E+02          1.28606269E+02
       7700.0000          1.00000000E+30          2.42840757E+05          1.97083436E+05          9.38569205E+04          1.56575318E+04          1.10291256E+04          5.26014455E+03          1.76529398E+03          1.15691712E+03          1.69684147E+02          1.30062050E+02
       7800.0000          1.00000000E+30          2.43120237E+05          1.97608979E+05          9.41376904E+04          1.58181551E+04          1.11449346E+04          5.31552632E+03          1.78464444E+03          1.16960265E+03          1.71601627E+02          1.31515830E+02
       7900.0000          1.00000000E+30          2.43441696E+05          1.98159382E+05          9.44294261E+04          1.59784749E+04          1.12605340E+04          5.37080844E+03          1.80396338E+03          1.18220198E+03          1.73518105E+02          1.32967632E+02
       8000.0000          1.00000000E+30          2.43802693E+05          1.98733236E+05          9.47315090E+04          1.61384966E+04          1.13737525E+04          5.42599227E+03          1.82324950E+03          1.19484803E+03          1.75430171E+02          1.34416827E+02
       8100.0000          1.00000000E+30          2.44200951E+05          1.99329218E+05          9.50433591E+04          1.62937597E+04          1.14889482E+04          5.48009810E+03          1.84240651E+03          1.20747422E+03          1.77341355E+02          1.35863820E+02
       8200.0000          1.00000000E+30          2.44634373E+05          1.99946109E+05          9.53644356E+04          1.64532153E+04          1.16039449E+04          5.53509340E+03          1.86163537E+03          1.22007959E+03          1.79248961E+02          1.37309632E+02
       8300.0000          1.00000000E+30          2.45100996E+05          2.00582761E+05          9.56942399E+04          1.66123876E+04          1.17187452E+04          5.58999532E+03          1.88083474E+03          1.23266603E+03          1.81154819E+02          1.38753901E+02
       8400.0000          1.00000000E+30          2.45598991E+05          2.01238119E+05          9.60323012E+04          1.67712813E+04          1.18333520E+04          5.64480515E+03          1.90000335E+03          1.24517131E+03          1.83055484E+02          1.40193810E+02
       8500.0000          1.00000000E+30          2.46126670E+05          2.01911178E+05          9.63781810E+04          1.69299008E+04          1.19456506E+04          5.69952443E+03          1.91914406E+03          1.25772181E+03          1.84957551E+02          1.41634549E+02
       8600.0000          1.00000000E+30          2.46682451E+05          2.02601013E+05          9.67314705E+04          1.70882504E+04          1.20598872E+04          5.75319917E+03          1.93816061E+03          1.27025347E+03          1.86854977E+02          1.43071246E+02
       8700.0000          1.00000000E+30          2.47264847E+05          2.03306758E+05          9.70917861E+04          1.72420179E+04          1.21739399E+04          5.80774527E+03          1.95724787E+03          1.28276605E+03          1.88750590E+02          1.44507201E+02
       8800.0000          1.00000000E+30          2.47872477E+05          2.04027591E+05          9.74587685E+04          1.73998576E+04          1.22878110E+04          5.86220501E+03          1.97630810E+03          1.29526133E+03          1.90644211E+02          1.45941815E+02
       8900.0000          1.00000000E+30          2.48504050E+05          2.04762753E+05          9.78320816E+04          1.75574402E+04          1.24015034E+04          5.91657965E+03          1.99534030E+03          1.30773978E+03          1.92535676E+02          1.47374690E+02
       9000.0000          1.00000000E+30          2.49158355E+05          2.05511527E+05          9.82114091E+04          1.77147697E+04          1.25150196E+04          5.97087051E+03          2.01434531E+03          1.32013953E+03          1.94421837E+02          1.48803204E+02
       9100.0000          1.00000000E+30          2.49834255E+05          2.06273235E+05          9.85964488E+04          1.78718499E+04          1.26283625E+04          6.02507891E+03          2.03332495E+03          1.33258433E+03          1.96309789E+02          1.50233095E+02
       9200.0000          1.00000000E+30          2.50530683E+05          2.07047248E+05          9.89869260E+04          1.80286846E+04          1.27415348E+04          6.07920615E+03          2.05227976E+03          1.34501246E+03          1.98194602E+02          1.51660697E+02
       9300.0000          1.00000000E+30          2.51246638E+05          2.07832973E+05          9.93825768E+04          1.81852775E+04          1.28545390E+04          6.13325344E+03          2.07120957E+03          1.35742365E+03          2.00077333E+02          1.53086626E+02
       9400.0000          1.00000000E+30          2.51981182E+05          2.08629846E+05          9.97831518E+04          1.83416322E+04          1.29673775E+04          6.18722194E+03          2.09011452E+03          1.36981800E+03          2.01956894E+02          1.54510248E+02
       9500.0000          1.00000000E+30          2.52733429E+05          2.09437335E+05          1.00188418E+05          1.84977523E+04          1.30780327E+04          6.24111275E+03          2.10899503E+03          1.38219605E+03          2.03832769E+02          1.55930986E+02
       9600.0000          1.00000000E+30          2.53502541E+05          2.10254949E+05          1.00598156E+05          1.86536411E+04          1.31905548E+04          6.29492694E+03          2.12775775E+03          1.39455832E+03          2.05707862E+02          1.57350611E+02
       9700.0000          1.00000000E+30          2.54287742E+05          2.11082213E+05          1.01012156E+05          1.88093021E+04          1.33029180E+04          6.34866555E+03          2.14659065E+03          1.40690512E+03          2.07582212E+02          1.58769892E+02
       9800.0000          1.00000000E+30          2.55088287E+05          2.11918685E+05          1.01430222E+05          1.89647385E+04          1.34151246E+04          6.40232963E+03          2.16539985E+03          1.41923665E+03          2.09454569E+02          1.60187588E+02
       9900.0000          1.00000000E+30          2.55903468E+05          2.12763942E+05          1.01852169E+05          1.91199536E+04          1.35271769E+04          6.45592018E+03          2.18418563E+03          1.43155303E+03          2.11324556E+02          1.61603482E+02
      10000.0000          1.00000000E+30          2.56732638E+05          2.13617593E+05          1.02277820E+05          1.92749504E+04          1.36390768E+04          6.50943820E+03          2.20294830E+03          1.44385440E+03          2.13192261E+02          1.63017631E+02
      11000.0000          1.00000000E+30          2.65671304E+05          2.22541798E+05          1.06705375E+05          2.08135556E+04          1.47520313E+04          7.04083444E+03          2.38945583E+03          1.56608329E+03          2.31761675E+02          1.77075492E+02
      12000.0000          1.00000000E+30          2.75491396E+05          2.31991902E+05          1.11364459E+05          2.23407410E+04          1.58516139E+04          7.56760182E+03          2.57394566E+03          1.68710127E+03          2.50151235E+02          1.90995282E+02
      12661.9990          1.00000000E+30          2.82329950E+05          2.38447237E+05          1.14536183E+05          2.33431987E+04          1.65746439E+04          7.91256125E+03          2.69515690E+03          1.76651247E+03          2.62242429E+02          2.00143758E+02
      12662.0010          4.41270420E+16          2.82329971E+05          2.38447257E+05          1.14536193E+05          2.33432018E+04          1.65746462E+04          7.91256230E+03          2.69515727E+03          1.76651271E+03          2.62242465E+02          2.00143785E+02
      13000.0000          6.08375830E+09          2.85901522E+05          2.41789833E+05          1.16175954E+05          2.38506442E+04          1.69410856E+04          8.08865013E+03          2.75670985E+03          1.80693205E+03          2.68385869E+02          2.04792927E+02
      14000.0000          7.32483737E+08          2.96716758E+05          2.51821853E+05          1.21089273E+05          2.53485878E+04          1.80214916E+04          8.60456123E+03          2.93792054E+03          1.92568370E+03          2.86473565E+02          2.18476370E+02
      15000.0000          3.06448534E+08          3.07814893E+05          2.62012546E+05          1.26070862E+05          2.68323244E+04          1.90920165E+04          9.11657947E+03          3.11762818E+03          2.04351186E+03          3.04430091E+02          2.32057651E+02
      16000.0000          1.76251547E+08          3.19112490E+05          2.72310374E+05          1.30981837E+05          2.83031173E+04          2.01551779E+04          9.62505512E+03          3.29595277E+03          2.16049414E+03          3.22265664E+02          2.45544711E+02
      17000.0000          1.18035319E+08          3.30551037E+05          2.82469448E+05          1.36138040E+05          2.97653150E+04          2.12099846E+04          1.01295548E+04          3.47309384E+03          2.27663306E+03          3.39988510E+02          2.58944398E+02
      18000.0000          8.65187677E+07          3.42088577E+05          2.92988462E+05          1.41109567E+05          3.12196043E+04          2.22570497E+04          1.06303682E+04          3.64915366E+03          2.39201668E+03          3.57611788E+02          2.72265367E+02
      19000.0000          6.73480818E+07          3.53391136E+05          3.03443151E+05          1.46204003E+05          3.26603681E+04          2.32985330E+04          1.11284913E+04          3.82400990E+03          2.50672529E+03          3.75129958E+02          2.85505958E+02
      20000.0000          5.47340244E+07          3.64954619E+05          3.13838043E+05          1.51267958E+05          3.40946114E+04          2.43332433E+04          1.16233901E+04          3.99789407E+03          2.62073924E+03          3.92556914E+02          2.98675093E+02
      21000.0000          4.59524865E+07          3.76858170E+05          3.24177475E+05          1.56435953E+05          3.55198059E+04          2.53616524E+04          1.21152880E+04          4.17084087E+03          2.73414480E+03          4.09901532E+02          3.11779901E+02
      22000.0000          3.95749847E+07          3.88688503E+05          3.34740430E+05          1.61440162E+05          3.69394827E+04          2.63841357E+04          1.26043603E+04          4.34288117E+03          2.84692123E+03          4.27153727E+02          3.24813874E+02
      23000.0000          3.47899471E+07          4.00085124E+05          3.45236766E+05          1.66543823E+05          3.83481056E+04          2.74024586E+04          1.30914237E+04          4.51412116E+03          2.95919993E+03          4.44333948E+02          3.37792095E+02
      24000.0000          3.11058756E+07          4.11793168E+05          3.55670716E+05          1.71616747E+05          3.97521081E+04          2.84140753E+04          1.35759716E+04          4.68454901E+03          3.07092052E+03          4.61454574E+02          3.50720676E+02
      25000.0000          2.82099563E+07          4.23783450E+05          3.66046211E+05          1.76660869E+05          4.11488858E+04          2.94221131E+04          1.40574853E+04          4.85417896E+03          3.18213324E+03          4.78499165E+02          3.63590805E+02
      26000.0000          2.58945394E+07          4.35363049E+05          3.76366885E+05          1.81792986E+05          4.25387967E+04          3.04253510E+04          1.45379948E+04          5.02308995E+03          3.29289652E+03          4.95476033E+02          3.76409711E+02
      27000.0000          2.40168882E+07          4.46889299E+05          3.86877449E+05          1.86781432E+05          4.39221781E+04          3.14253898E+04          1.50156900E+04          5.19137775E+03          3.40326313E+03          5.12387353E+02          3.89178481E+02
      28000.0000          2.24760231E+07          4.58681974E+05          3.97091192E+05          1.91856038E+05          4.53021461E+04          3.24197179E+04          1.54913272E+04          5.35883580E+03          3.51310841E+03          5.29234421E+02          4.01896205E+02
      29000.0000          2.11987447E+07          4.70411872E+05          4.07489948E+05          1.96795085E+05          4.66733750E+04          3.34113202E+04          1.59656308E+04          5.52581091E+03          3.62252301E+03          5.46031023E+02          4.14573788E+02
      30000.0000          2.01307978E+07          4.81776941E+05          4.17835143E+05          2.01818054E+05          4.80416386E+04          3.43974846E+04          1.64373805E+04          5.69209952E+03          3.73164475E+03          5.62763131E+02          4.27203521E+02
      31000.0000          1.92312683E+07          4.93396122E+05          4.27906826E+05          2.06816255E+05          4.94043637E+04          3.53812333E+04          1.69079442E+04          5.85795271E+03          3.84032679E+03          5.79442007E+02          4.39792363E+02
      32000.0000          1.84687928E+07          5.04961279E+05          4.38156486E+05          2.11790869E+05          5.07593070E+04          3.63613753E+04          1.73767897E+04          6.02305859E+03          3.94860039E+03          5.96074400E+02          4.52342382E+02
      33000.0000          1.78189886E+07          5.16474970E+05          4.48359905E+05          2.16742997E+05          5.21118351E+04          3.73379391E+04          1.78439444E+04          6.18771853E+03          4.05651825E+03          6.12672425E+02          4.64863172E+02
      34000.0000          1.72626934E+07          5.27939593E+05          4.58729954E+05          2.21673671E+05          5.34594990E+04          3.83110962E+04          1.83094687E+04          6.35184994E+03          4.16413429E+03          6.29210241E+02          4.77340217E+02
      35000.0000          1.67846381E+07          5.39634325E+05          4.68843209E+05          2.26583855E+05          5.48024646E+04          3.92810099E+04          1.87734399E+04          6.51543151E+03          4.27144363E+03          6.45684814E+02          4.89771471E+02
      36000.0000          1.63725645E+07          5.51001885E+05          4.78916216E+05          2.31474453E+05          5.61434029E+04          4.02477177E+04          1.92358705E+04          6.67869603E+03          4.37849883E+03          6.62137242E+02          5.02182604E+02
      37000.0000          1.60165332E+07          5.62326760E+05          4.88950724E+05          2.36439922E+05          5.74775038E+04          4.12113406E+04          1.96968691E+04          6.84126717E+03          4.48509146E+03          6.78551228E+02          5.14559763E+02
      38000.0000          1.57084213E+07          5.73874693E+05          4.99146048E+05          2.41292043E+05          5.88074931E+04          4.21734809E+04          2.01570808E+04          7.00359099E+03          4.59151482E+03          6.94901170E+02          5.26895082E+02
      39000.0000          1.54415271E+07          5.85114215E+05          5.09104503E+05          2.46218145E+05          6.01357735E+04          4.31313990E+04          2.06153669E+04          7.16529804E+03          4.69762708E+03          7.11234727E+02          5.39211003E+02
      40000.0000          1.52102902E+07          5.96572673E+05          5.19221460E+05          2.51034802E+05          6.14576473E+04          4.40864421E+04          2.10722708E+04          7.32659713E+03          4.80339665E+03          7.27518844E+02          5.51489504E+02
      41000.0000          1.50100715E+07          6.07733585E+05          5.29109742E+05          2.55924343E+05          6.27782589E+04          4.50402530E+04          2.15285533E+04          7.48752966E+03          4.90894342E+03          7.43762895E+02          5.63738991E+02
      42000.0000          1.48369648E+07          6.19108920E+05          5.39153832E+05          2.60708218E+05          6.40925856E+04          4.59914998E+04          2.19835834E+04          7.64818769E+03          5.01424204E+03          7.59962883E+02          5.75956326E+02
      43000.0000          1.46876677E+07          6.30443747E+05          5.49162590E+05          2.65563713E+05          6.54057893E+04          4.69386805E+04          2.24367039E+04          7.80834154E+03          5.11921500E+03          7.76134147E+02          5.88148157E+02
      44000.0000          1.45593726E+07          6.41739388E+05          5.59137156E+05          2.70402682E+05          6.67156332E+04          4.78846871E+04          2.28893155E+04          7.96802834E+03          5.22390497E+03          7.92279103E+02          6.00317455E+02
      45000.0000          1.44496807E+07          6.52755179E+05          5.68896428E+05          2.75225648E+05          6.80194527E+04          4.88287701E+04          2.33409107E+04          8.12756010E+03          5.32852920E+03          8.08367960E+02          6.12450659E+02
      46000.0000          1.43565280E+07          6.63978517E+05          5.78807476E+05          2.80033109E+05          6.93224590E+04          4.97686003E+04          2.37905862E+04          8.28640803E+03          5.43270079E+03          8.24436427E+02          6.24560447E+02
      47000.0000          1.42781359E+07          6.75166304E+05          5.88687469E+05          2.84825542E+05          7.06222126E+04          5.07079677E+04          2.42399256E+04          8.44522978E+03          5.53685336E+03          8.40490297E+02          6.36660676E+02
      48000.0000          1.42129605E+07          6.86319635E+05          5.98537344E+05          2.89520963E+05          7.19189773E+04          5.16450555E+04          2.46882795E+04          8.60367326E+03          5.64072337E+03          8.56487124E+02          6.48720389E+02
      49000.0000          1.41596596E+07          6.97439548E+05          6.08357999E+05          2.94285467E+05          7.32126489E+04          5.25797786E+04          2.51355136E+04          8.76156500E+03          5.74437012E+03          8.72488360E+02          6.60775359E+02
      50000.0000          1.41170566E+07          7.08527040E+05          6.18150290E+05          2.99036251E+05          7.45032742E+04          5.35124112E+04          2.55817166E+04          8.91918001E+03          5.84775496E+03          8.88445794E+02          6.72798679E+02
