#Energy      Se-K-shell   Se-L1-shell   Se-L2-shell   Se-L3-shell   Se-M1-shell   Se-M2-shell   Se-M3-shell   Se-M4-shell   Se-M5-shell   Valence  Total
       5800.0000          1.00000000E+30          4.06422581E+05          6.86707815E+05          3.74944280E+05          2.53500360E+06          5.25456123E+06          2.86587015E+06          3.88249945E+07          2.71208198E+07          1.47055637E+07          1.30750891E+05
       5900.0000          1.00000000E+30          4.21725373E+05          7.23961096E+05          3.95518335E+05          2.63981778E+06          5.51909523E+06          3.01183997E+06          4.14735012E+07          2.90832944E+07          1.53197787E+07          1.37049648E+05
       6000.0000          1.00000000E+30          4.38571346E+05          7.61946587E+05          4.16848949E+05          2.73370044E+06          5.79101438E+06          3.16793145E+06          4.44203857E+07          3.11143268E+07          1.60181050E+07          1.43621630E+05
       6100.0000          1.00000000E+30          4.53338971E+05          8.01062432E+05          4.39102575E+05          2.83232715E+06          6.08177116E+06          3.32983491E+06          4.74684883E+07          3.32652698E+07          1.66731670E+07          1.50139298E+05
       6200.0000          1.00000000E+30          4.71283078E+05          8.45393096E+05          4.62296285E+05          2.93542376E+06          6.38315858E+06          3.51123512E+06          5.06883236E+07          3.55706993E+07          1.73529345E+07          1.57345003E+05
       6300.0000          1.00000000E+30          4.86512233E+05          8.88407321E+05          4.85577489E+05          3.04682779E+06          6.71619815E+06          3.67724874E+06          5.39921615E+07          3.79673411E+07          1.81020667E+07          1.64214169E+05
       6400.0000          1.00000000E+30          5.02930438E+05          9.32432516E+05          5.12425043E+05          3.15034198E+06          7.02418127E+06          3.85015762E+06          5.74246048E+07          4.04469607E+07          1.87913343E+07          1.71609304E+05
       6500.0000          1.00000000E+30          5.21741851E+05          9.78500736E+05          5.35632103E+05          3.27005200E+06          7.34682542E+06          4.03366514E+06          6.11459987E+07          4.30965642E+07          1.95239431E+07          1.79012862E+05
       6600.0000          1.00000000E+30          5.37978733E+05          1.02655456E+06          5.63675773E+05          3.37399151E+06          7.68699287E+06          4.21904996E+06          6.50643259E+07          4.58498237E+07          2.02879120E+07          1.86672464E+05
       6700.0000          1.00000000E+30          5.54570761E+05          1.07426679E+06          5.90416572E+05          3.48888757E+06          8.03106291E+06          4.40880803E+06          6.91961663E+07          4.85789569E+07          2.10800603E+07          1.94241981E+05
       6800.0000          1.00000000E+30          5.72998207E+05          1.12438793E+06          6.17722757E+05          3.60612877E+06          8.42033088E+06          4.61171674E+06          7.35643238E+07          5.16511353E+07          2.18432320E+07          2.02221690E+05
       6900.0000          1.00000000E+30          5.92847850E+05          1.17691541E+06          6.46918249E+05          3.73453600E+06          8.77599112E+06          4.83650619E+06          7.79987716E+07          5.47939803E+07          2.27112331E+07          2.10711588E+05
       7000.0000          1.00000000E+30          6.14122094E+05          1.23496208E+06          6.79893268E+05          3.84904819E+06          9.16498384E+06          5.03848491E+06          8.26635391E+07          5.81037249E+07          2.34850752E+07          2.19868307E+05
       7100.0000          1.00000000E+30          6.31800122E+05          1.28938033E+06          7.10682645E+05          3.98419629E+06          9.56555629E+06          5.27535172E+06          8.76329787E+07          6.16178284E+07          2.43333239E+07          2.28348370E+05
       7200.0000          1.00000000E+30          6.50580138E+05          1.34488804E+06          7.41015053E+05          4.10346215E+06          1.00177898E+07          5.49623875E+06          9.27408030E+07          6.52411329E+07          2.52133803E+07          2.36889365E+05
       7300.0000          1.00000000E+30          6.70519627E+05          1.40424122E+06          7.76536414E+05          4.23099757E+06          1.04180042E+07          5.72793811E+06          9.80054691E+07          6.89825723E+07          2.61383914E+07          2.46235192E+05
       7400.0000          1.00000000E+30          6.92173621E+05          1.47083757E+06          8.09754141E+05          4.37074078E+06          1.08382158E+07          5.97077583E+06          1.03579642E+08          7.29525320E+07          2.71132633E+07          2.55863190E+05
       7500.0000          1.00000000E+30          7.12013968E+05          1.53310973E+06          8.44540466E+05          4.49747964E+06          1.12836911E+07          6.23788935E+06          1.09396854E+08          7.70887021E+07          2.79904077E+07          2.65256757E+05
       7600.0000          1.00000000E+30          7.34814286E+05          1.59820456E+06          8.81061270E+05          4.64458664E+06          1.17844524E+07          6.48738858E+06          1.15508183E+08          8.14347369E+07          2.88928480E+07          2.75372849E+05
       7700.0000          1.00000000E+30          7.54808470E+05          1.66586566E+06          9.21562194E+05          4.77235330E+06          1.22382855E+07          6.74205635E+06          1.21909652E+08          8.59988664E+07          2.99211397E+07          2.85464087E+05
       7800.0000          1.00000000E+30          7.78397960E+05          1.73297050E+06          9.59229411E+05          4.92441937E+06          1.27009842E+07          7.01616932E+06          1.28617757E+08          9.05993169E+07          3.08865799E+07          2.95879176E+05
       7900.0000          1.00000000E+30          8.03509468E+05          1.81058286E+06          9.97570732E+05          5.06713106E+06          1.32016430E+07          7.31809076E+06          1.35410093E+08          9.54512595E+07          3.19495747E+07          3.06918786E+05
       8000.0000          1.00000000E+30          8.24191019E+05          1.88106935E+06          1.03852267E+06          5.21272695E+06          1.37564725E+07          7.60589505E+06          1.42561348E+08          1.00567224E+08          3.29164776E+07          3.17341845E+05
       8100.0000          1.00000000E+30          8.50416462E+05          1.95611539E+06          1.08439780E+06          5.37505205E+06          1.42790959E+07          7.88917471E+06          1.50075873E+08          1.05804487E+08          3.40542532E+07          3.29207782E+05
       8200.0000          1.00000000E+30          8.71439156E+05          2.03174072E+06          1.12721798E+06          5.51581944E+06          1.48226499E+07          8.22102915E+06          1.57775219E+08          1.11751973E+08          3.50462067E+07          3.40011582E+05
       8300.0000          1.00000000E+30          8.94782264E+05          2.11851712E+06          1.17190828E+06          5.68448506E+06          1.54405372E+07          8.51914107E+06          1.66471646E+08          1.17301441E+08          3.61206707E+07          3.51715200E+05
       8400.0000          1.00000000E+30          9.21104570E+05          2.19593820E+06          1.22324420E+06          5.83143000E+06          1.59758644E+07          8.83808589E+06          1.74641946E+08          1.23182403E+08          3.72791257E+07          3.64108796E+05
       8500.0000          1.00000000E+30          9.44144308E+05          2.27893113E+06          1.26718367E+06          6.00483136E+06          1.65412867E+07          9.19504239E+06          1.83251766E+08          1.29319943E+08          3.84154596E+07          3.75646613E+05
       8600.0000          1.00000000E+30          9.71384113E+05          2.37372121E+06          1.31379253E+06          6.18886117E+06          1.71410704E+07          9.51726097E+06          1.92217483E+08          1.36322707E+08          3.96464824E+07          3.88402805E+05
       8700.0000          1.00000000E+30          1.00024242E+06          2.45957432E+06          1.36347268E+06          6.32627039E+06          1.78033647E+07          9.90329224E+06          2.02457418E+08          1.42928490E+08          4.09530343E+07          4.01392970E+05
       8800.0000          1.00000000E+30          1.02250490E+06          2.54975054E+06          1.41864841E+06          6.51302229E+06          1.84104994E+07          1.02290213E+07          2.12093660E+08          1.49484085E+08          4.20351203E+07          4.13925687E+05
       8900.0000          1.00000000E+30          1.04889346E+06          2.64341536E+06          1.46900434E+06          6.71113542E+06          1.91257458E+07          1.05911217E+07          2.21660907E+08          1.57172187E+08          4.33316501E+07          4.26971020E+05
       9000.0000          1.00000000E+30          1.07812202E+06          2.74809934E+06          1.52879838E+06          6.84153095E+06          1.97403936E+07          1.09654357E+07          2.32857253E+08          1.64423890E+08          4.44727035E+07          4.41225171E+05
       9100.0000          1.00000000E+30          1.10498279E+06          2.84083307E+06          1.57988587E+06          7.01430727E+06          2.04173604E+07          1.13787231E+07          2.43423053E+08          1.72053480E+08          4.57473626E+07          4.54305001E+05
       9200.0000          1.00000000E+30          1.13558253E+06          2.93925431E+06          1.63587787E+06          7.20752903E+06          2.11834603E+07          1.17705933E+07          2.54544006E+08          1.80107450E+08          4.70752846E+07          4.68658121E+05
       9300.0000          1.00000000E+30          1.16128717E+06          3.05004005E+06          1.69973370E+06          7.38554589E+06          2.18811800E+07          1.22197303E+07          2.66268640E+08          1.89118602E+08          4.85081341E+07          4.83115199E+05
       9400.0000          1.00000000E+30          1.19263591E+06          3.15458958E+06          1.75789318E+06          7.58750521E+06          2.26104109E+07          1.26012262E+07          2.79322343E+08          1.97537477E+08          4.97363484E+07          4.97891696E+05
       9500.0000          1.00000000E+30          1.21985495E+06          3.25983550E+06          1.81882059E+06          7.75824839E+06          2.34385244E+07          1.30104201E+07          2.91559961E+08          2.06136972E+08          5.11724168E+07          5.12141736E+05
       9600.0000          1.00000000E+30          1.25165585E+06          3.37989761E+06          1.88805738E+06          7.96480865E+06          2.41495979E+07          1.34770493E+07          3.04075479E+08          2.16376330E+08          5.24768475E+07          5.28379010E+05
       9700.0000          1.00000000E+30          1.28515919E+06          3.48743842E+06          1.94756775E+06          8.18266893E+06          2.50258243E+07          1.39126451E+07          3.18849452E+08          2.25467194E+08          5.39365885E+07          5.43929014E+05
       9800.0000          1.00000000E+30          1.31081955E+06          3.61447836E+06          2.02098626E+06          8.35580801E+06          2.57708019E+07          1.44136029E+07          3.32059407E+08          2.34953840E+08          5.53165312E+07          5.59421871E+05
       9900.0000          1.00000000E+30          1.34440001E+06          3.72907108E+06          2.08366754E+06          8.54927770E+06          2.65808526E+07          1.48493610E+07          3.45884945E+08          2.46188510E+08          5.68963770E+07          5.75250073E+05
      10000.0000          1.00000000E+30          1.37974622E+06          3.86483499E+06          2.15194617E+06          8.76555177E+06          2.74962025E+07          1.52997747E+07          3.62037102E+08          2.56342333E+08          5.82882929E+07          5.92472801E+05
      11000.0000          1.00000000E+30          1.72786560E+06          5.26440537E+06          2.95659873E+06          1.10273072E+07          3.70908685E+07          2.08252656E+07          5.40886293E+08          3.83160221E+08          7.46986166E+07          7.74929854E+05
      12000.0000          1.00000000E+30          2.11765540E+06          7.00630856E+06          3.96015138E+06          1.35781884E+07          4.89503217E+07          2.76316469E+07          7.81281353E+08          5.55833503E+08          9.39959941E+07          9.88680534E+05
      12661.9990          1.00000000E+30          2.41603513E+06          8.36962390E+06          4.74253475E+06          1.54395557E+07          5.83382752E+07          3.29405781E+07          9.83042213E+08          7.01960351E+08          1.07883510E+08          1.15178506E+06
      12662.0010          1.83869046E+05          2.41603614E+06          8.36962848E+06          4.74253756E+06          1.54395622E+07          5.83383075E+07          3.29405967E+07          9.83042933E+08          7.01960876E+08          1.07883558E+08          1.58557245E+05
      13000.0000          1.94583443E+05          2.57705563E+06          9.15889938E+06          5.17732250E+06          1.64610649E+07          6.33772631E+07          3.58491754E+07          1.10110716E+09          7.84845429E+08          1.15660045E+08          1.68214025E+05
      14000.0000          2.38078926E+05          3.08193138E+06          1.17182435E+07          6.66373580E+06          1.97575378E+07          8.07168229E+07          4.58640884E+07          1.51755680E+09          1.08050427E+09          1.41092246E+08          2.06030905E+05
      15000.0000          2.82426966E+05          3.66357450E+06          1.47923505E+07          8.40991404E+06          2.33906003E+07          1.01344443E+08          5.77634503E+07          2.04210788E+09          1.45801087E+09          1.68863936E+08          2.45264274E+05
      16000.0000          3.35249209E+05          4.32027340E+06          1.83556771E+07          1.04977799E+07          2.74778282E+07          1.25152353E+08          7.15901503E+07          2.68659741E+09          1.92681554E+09          2.00785278E+08          2.91691198E+05
      17000.0000          3.91598801E+05          4.99848028E+06          2.25918321E+07          1.29162156E+07          3.19765187E+07          1.52957050E+08          8.77249200E+07          3.50397056E+09          2.51218062E+09          2.36162247E+08          3.41354196E+05
      18000.0000          4.57987744E+05          5.77254192E+06          2.73754947E+07          1.57390396E+07          3.69595136E+07          1.85413545E+08          1.06596286E+08          4.47031992E+09          3.22855152E+09          2.75318265E+08          3.99558805E+05
      19000.0000          5.27217796E+05          6.62622812E+06          3.29403137E+07          1.90051323E+07          4.25306118E+07          2.22883016E+08          1.28314748E+08          5.64877096E+09          4.09051436E+09          3.18959023E+08          4.60831783E+05
      20000.0000          6.03841542E+05          7.56205593E+06          3.93118140E+07          2.27609415E+07          4.83769372E+07          2.64358978E+08          1.52514170E+08          7.06662839E+09          5.12478074E+09          3.66795705E+08          5.28611411E+05
      21000.0000          6.89434707E+05          8.57920270E+06          4.65500441E+07          2.69611201E+07          5.50535622E+07          3.11812510E+08          1.80282436E+08          8.75307653E+09          6.36036799E+09          4.19633000E+08          6.04167595E+05
      22000.0000          7.81065633E+05          9.69293999E+06          5.45644171E+07          3.17295917E+07          6.18874252E+07          3.64495301E+08          2.12422710E+08          1.07464576E+10          7.83619773E+09          4.75621202E+08          6.85285433E+05
      23000.0000          8.85040559E+05          1.08552673E+07          6.35651842E+07          3.72421979E+07          6.94269211E+07          4.25115222E+08          2.47947966E+08          1.30719046E+10          9.49131836E+09          5.37304401E+08          7.76742415E+05
      24000.0000          9.89140828E+05          1.21396407E+07          7.39642106E+07          4.31835859E+07          7.77153199E+07          4.89970456E+08          2.86798474E+08          1.57691168E+10          1.14808905E+10          6.04564387E+08          8.69391391E+05
      25000.0000          1.10947227E+06          1.35207250E+07          8.50028446E+07          4.99696221E+07          8.65323056E+07          5.65008947E+08          3.31363525E+08          1.88415439E+10          1.37588042E+10          6.75534376E+08          9.75593970E+05
      26000.0000          1.23480489E+06          1.50573453E+07          9.75984321E+07          5.73297995E+07          9.59567316E+07          6.43901935E+08          3.78502520E+08          2.24026769E+10          1.63530092E+10          7.53634920E+08          1.08696197E+06
      27000.0000          1.37067782E+06          1.66207037E+07          1.11548533E+08          6.55562564E+07          1.05864442E+08          7.34568014E+08          4.32996352E+08          2.64343804E+10          1.94508672E+10          8.36603594E+08          1.20721599E+06
      28000.0000          1.51777563E+06          1.82646267E+07          1.26186376E+08          7.47360400E+07          1.16670108E+08          8.32525727E+08          4.91733512E+08          3.10849186E+10          2.28018269E+10          9.25019867E+08          1.33711683E+06
      29000.0000          1.67125967E+06          2.01057251E+07          1.43058864E+08          8.45249620E+07          1.28660911E+08          9.37796984E+08          5.56984226E+08          3.62725936E+10          2.66108394E+10          1.02190363E+09          1.47365063E+06
      30000.0000          1.83620003E+06          2.21088634E+07          1.61339585E+08          9.55317519E+07          1.40457493E+08          1.05852092E+09          6.28446893E+08          4.20557115E+10          3.09565826E+10          1.12168513E+09          1.62047591E+06
      31000.0000          2.01242121E+06          2.39852959E+07          1.80801546E+08          1.07408976E+08          1.53212794E+08          1.18590891E+09          7.04718059E+08          4.86345496E+10          3.58885260E+10          1.22916293E+09          1.77588883E+06
      32000.0000          2.20451511E+06          2.62060648E+07          2.02347002E+08          1.20494792E+08          1.67085240E+08          1.32176558E+09          7.88721963E+08          5.60152737E+10          4.13626910E+10          1.34775118E+09          1.94625181E+06
      33000.0000          2.41023556E+06          2.84578574E+07          2.25611840E+08          1.35159232E+08          1.81424949E+08          1.46952449E+09          8.79221834E+08          6.43547153E+10          4.75391618E+10          1.46584680E+09          2.12803757E+06
      34000.0000          2.61729557E+06          3.09872367E+07          2.50707932E+08          1.50318966E+08          1.96740149E+08          1.63706119E+09          9.77257336E+08          7.33760362E+10          5.42507959E+10          1.59217762E+09          2.31286894E+06
      35000.0000          2.85170198E+06          3.34058967E+07          2.77396486E+08          1.66445620E+08          2.13019834E+08          1.80685342E+09          1.08764927E+09          8.34526390E+10          6.18210637E+10          1.72874279E+09          2.51895891E+06
      36000.0000          3.07543169E+06          3.60280274E+07          3.06399969E+08          1.84387978E+08          2.30372392E+08          1.99404827E+09          1.19755255E+09          9.46715669E+10          7.06017491E+10          1.87626653E+09          2.71860393E+06
      37000.0000          3.33205663E+06          3.88552139E+07          3.37681272E+08          2.03311295E+08          2.47793272E+08          2.20125496E+09          1.32379092E+09          1.06708629E+11          7.95683964E+10          2.02416952E+09          2.94557108E+06
      38000.0000          3.60218421E+06          4.18941654E+07          3.71395972E+08          2.24358220E+08          2.66723340E+08          2.41149137E+09          1.46095057E+09          1.20186073E+11          8.95471801E+10          2.18864248E+09          3.18518526E+06
      39000.0000          3.88344590E+06          4.49247206E+07          4.06946902E+08          2.47218546E+08          2.87057271E+08          2.63431758E+09          1.59976641E+09          1.34712110E+11          1.01137181E+11          2.34786259E+09          3.43410599E+06
      40000.0000          4.15357242E+06          4.82721009E+07          4.45965122E+08          2.70418294E+08          3.07076897E+08          2.88776047E+09          1.75231483E+09          1.50842934E+11          1.13117830E+11          2.52628658E+09          3.67650313E+06
      41000.0000          4.46318843E+06          5.17194925E+07          4.86253576E+08          2.95217183E+08          3.29387910E+08          3.14650029E+09          1.91077134E+09          1.68058073E+11          1.26280715E+11          2.71344626E+09          3.95110869E+06
      42000.0000          4.79074528E+06          5.51511271E+07          5.31216723E+08          3.22819926E+08          3.52266601E+08          3.42462561E+09          2.08531505E+09          1.87878821E+11          1.40681339E+11          2.90805804E+09          4.24062013E+06
      43000.0000          5.13906035E+06          5.88920642E+07          5.78733182E+08          3.51056896E+08          3.74922664E+08          3.73549336E+09          2.27043647E+09          2.08068062E+11          1.56385274E+11          3.11390041E+09          4.54850461E+06
      44000.0000          5.49129548E+06          6.27789585E+07          6.26127037E+08          3.82113836E+08          3.99691639E+08          4.03267575E+09          2.46346557E+09          2.30390826E+11          1.73470065E+11          3.31318225E+09          4.86104223E+06
      45000.0000          5.83326518E+06          6.68911136E+07          6.79662132E+08          4.15769086E+08          4.25381174E+08          4.37114011E+09          2.67718328E+09          2.54678166E+11          1.92027944E+11          3.53734408E+09          5.16791302E+06
      46000.0000          6.21555193E+06          7.11688376E+07          7.36171307E+08          4.49281171E+08          4.52610670E+08          4.71822701E+09          2.89657657E+09          2.80208604E+11          2.11657063E+11          3.76592412E+09          5.50774755E+06
      47000.0000          6.61148230E+06          7.56568117E+07          7.95884577E+08          4.87031545E+08          4.80945917E+08          5.09082692E+09          3.14055227E+09          3.09559127E+11          2.34026646E+11          4.00482773E+09          5.86061364E+06
      48000.0000          7.07309312E+06          8.03755613E+07          8.58136328E+08          5.25312969E+08          5.09341201E+08          5.48831904E+09          3.39388507E+09          3.38499713E+11          2.58248920E+11          4.25754282E+09          6.26671355E+06
      49000.0000          7.50686909E+06          8.50929968E+07          9.23928839E+08          5.66262218E+08          5.41939098E+08          5.91533628E+09          3.63924234E+09          3.71487289E+11          2.81667136E+11          4.51668904E+09          6.65211270E+06
      50000.0000          7.95177855E+06          9.00157347E+07          9.93397953E+08          6.09926216E+08          5.73229088E+08          6.36224753E+09          3.91994342E+09          4.07267209E+11          3.09151581E+11          4.78328201E+09          7.04796514E+06
