#Energy      Sc-K-shell   Sc-L1-shell   Sc-L2-shell   Sc-L3-shell   Sc-M1-shell   Sc-M2-shell   Sc-M3-shell   Valence  Total
      27000.0000          5.97698341E+06          7.58383899E+07          1.51562307E+09          8.36234964E+08          5.61230993E+08          1.22249768E+10          6.76379905E+09          7.36987200E+09          5.42013722E+06
      28000.0000          6.65686026E+06          8.42209309E+07          1.74207885E+09          9.61031600E+08          6.23178843E+08          1.40378076E+10          7.78516602E+09          8.18259799E+09          6.03734766E+06
      29000.0000          7.40146443E+06          9.33396177E+07          1.98540633E+09          1.10115236E+09          6.90676728E+08          1.59914288E+10          8.86155041E+09          9.09481274E+09          6.71289770E+06
      30000.0000          8.17880733E+06          1.02902018E+08          2.25728146E+09          1.25503338E+09          7.62469305E+08          1.81605411E+10          1.01040869E+10          9.99554145E+09          7.41891455E+06
      31000.0000          9.02105336E+06          1.13667857E+08          2.57107967E+09          1.42030540E+09          8.39132960E+08          2.06327511E+10          1.14467060E+10          1.10446321E+10          8.18595523E+06
      32000.0000          9.94501487E+06          1.24659368E+08          2.88235587E+09          1.60948328E+09          9.19835912E+08          2.32364825E+10          1.29984863E+10          1.20804303E+10          9.02259134E+06
      33000.0000          1.09287208E+07          1.36306870E+08          3.23846127E+09          1.80824726E+09          1.00893679E+09          2.61048613E+10          1.45288020E+10          1.32492004E+10          9.91336024E+06
      34000.0000          1.19301155E+07          1.49203040E+08          3.62784892E+09          2.02813354E+09          1.10468462E+09          2.91535664E+10          1.63093685E+10          1.44538270E+10          1.08269039E+07
      35000.0000          1.30539812E+07          1.62288853E+08          4.06705794E+09          2.27175800E+09          1.20133241E+09          3.25836501E+10          1.82128270E+10          1.57887703E+10          1.18435361E+07
      36000.0000          1.42074184E+07          1.76690145E+08          4.50922011E+09          2.52931880E+09          1.31113194E+09          3.64210645E+10          2.03502738E+10          1.71004213E+10          1.28931950E+07
      37000.0000          1.54621071E+07          1.92164989E+08          5.00375374E+09          2.81280495E+09          1.41583684E+09          4.02707187E+10          2.25481962E+10          1.85715097E+10          1.40325687E+07
      38000.0000          1.67300322E+07          2.07255572E+08          5.54994310E+09          3.10992098E+09          1.53677753E+09          4.45556381E+10          2.50096531E+10          2.01388144E+10          1.51832070E+07
      39000.0000          1.81310283E+07          2.24439481E+08          6.14471475E+09          3.44267132E+09          1.65393628E+09          4.90354468E+10          2.76241614E+10          2.17248845E+10          1.64554691E+07
      40000.0000          1.95430583E+07          2.42958704E+08          6.73950866E+09          3.80765699E+09          1.78867657E+09          5.41899715E+10          3.05365801E+10          2.34909807E+10          1.77465941E+07
      41000.0000          2.11194650E+07          2.60175920E+08          7.42074104E+09          4.20044024E+09          1.92868193E+09          5.93215303E+10          3.35250689E+10          2.52067396E+10          1.91677693E+07
      42000.0000          2.28172938E+07          2.80181904E+08          8.11456059E+09          4.58729537E+09          2.07480938E+09          6.51866334E+10          3.69753445E+10          2.71333063E+10          2.07048091E+07
      43000.0000          2.45540404E+07          3.01066501E+08          8.89252771E+09          5.03384225E+09          2.21859599E+09          7.10632473E+10          4.02932938E+10          2.91560537E+10          2.22801242E+07
      44000.0000          2.61868281E+07          3.21532505E+08          9.69054393E+09          5.51580664E+09          2.38171711E+09          7.77266608E+10          4.39661900E+10          3.11593890E+10          2.37703018E+07
      45000.0000          2.80845796E+07          3.44879248E+08          1.05770638E+10          5.99553191E+09          2.54850482E+09          8.44747374E+10          4.80137160E+10          3.33494998E+10          2.54954618E+07
      46000.0000          3.00088836E+07          3.68758768E+08          1.14856019E+10          6.54067788E+09          2.71430317E+09          9.20428590E+10          5.23829404E+10          3.56398581E+10          2.72467298E+07
      47000.0000          3.20571068E+07          3.93506705E+08          1.24948129E+10          7.09374847E+09          2.89578980E+09          9.97122428E+10          5.67394620E+10          3.80505123E+10          2.91071251E+07
      48000.0000          3.42170589E+07          4.18098712E+08          1.35220209E+10          7.70913180E+09          3.08466996E+09          1.07934242E+11          6.16430652E+10          4.05903328E+10          3.10607763E+07
      49000.0000          3.64274313E+07          4.45406262E+08          1.46184638E+10          8.33829786E+09          3.28791775E+09          1.16959111E+11          6.69020839E+10          4.32756609E+10          3.30730869E+07
      50000.0000          3.90268869E+07          4.73250378E+08          1.57844213E+10          9.03213201E+09          3.50267140E+09          1.26193105E+11          7.21447856E+10          4.59770568E+10          3.54113815E+07
