#Energy      V-K-shell   V-L1-shell   V-L2-shell   V-L3-shell   V-M1-shell   V-M2-shell   V-M3-shell   O-K-shell   Valence  Total
       8400.0000          2.12593598E+05          2.98440328E+06          1.70690987E+07          9.07910065E+06          2.15019947E+07          1.37026153E+08          7.29446139E+07          6.43113607E+06          8.22770348E+07          1.83729768E+05
       8500.0000          2.19138075E+05          3.08424406E+06          1.77341609E+07          9.48451850E+06          2.21354554E+07          1.42271429E+08          7.62304232E+07          6.65810128E+06          8.49895006E+07          1.89513559E+05
       8600.0000          2.26648612E+05          3.16839208E+06          1.84437113E+07          9.86439716E+06          2.28597813E+07          1.47910828E+08          7.91519763E+07          6.93098239E+06          8.81128500E+07          1.95997887E+05
       8700.0000          2.33152539E+05          3.27317846E+06          1.92685990E+07          1.03113819E+07          2.34880703E+07          1.54425529E+08          8.22487171E+07          7.16033815E+06          9.10992116E+07          2.01805227E+05
       8800.0000          2.39856627E+05          3.35716848E+06          2.00070359E+07          1.06999038E+07          2.42506144E+07          1.60285908E+08          8.55251005E+07          7.41599553E+06          9.44070516E+07          2.07681213E+05
       8900.0000          2.47594095E+05          3.45342551E+06          2.07911124E+07          1.11161878E+07          2.48786002E+07          1.66467441E+08          8.91203699E+07          7.67989968E+06          9.75601481E+07          2.14390961E+05
       9000.0000          2.55847405E+05          3.56123305E+06          2.16099412E+07          1.16009023E+07          2.55818323E+07          1.72907862E+08          9.24652502E+07          7.95156017E+06          1.00706192E+08          2.21570484E+05
       9100.0000          2.62925358E+05          3.65978184E+06          2.25124857E+07          1.20339324E+07          2.63687121E+07          1.80143320E+08          9.63918798E+07          8.25118186E+06          1.04108202E+08          2.27854345E+05
       9200.0000          2.71633677E+05          3.77347541E+06          2.33779033E+07          1.24947246E+07          2.70873650E+07          1.86525882E+08          9.98050921E+07          8.51789358E+06          1.07626505E+08          2.35391866E+05
       9300.0000          2.78728720E+05          3.86769258E+06          2.42322191E+07          1.30153779E+07          2.78384627E+07          1.94328059E+08          1.03500688E+08          8.83679744E+06          1.11026209E+08          2.41705351E+05
       9400.0000          2.87659936E+05          3.98477151E+06          2.52285092E+07          1.35014890E+07          2.86582649E+07          2.01021811E+08          1.07727786E+08          9.11240723E+06          1.14802972E+08          2.49464383E+05
       9500.0000          2.95253563E+05          4.08537212E+06          2.61276283E+07          1.40087372E+07          2.95278162E+07          2.08284777E+08          1.11568173E+08          9.44502025E+06          1.18225657E+08          2.56192317E+05
       9600.0000          3.03404639E+05          4.20466186E+06          2.70880917E+07          1.45873710E+07          3.02389664E+07          2.15609966E+08          1.15624445E+08          9.73832577E+06          1.22307213E+08          2.63404067E+05
       9700.0000          3.12510391E+05          4.31291718E+06          2.81666498E+07          1.50875302E+07          3.11358132E+07          2.23975603E+08          1.20169351E+08          1.00507034E+07          1.25730339E+08          2.71304830E+05
       9800.0000          3.20969723E+05          4.43716437E+06          2.91415342E+07          1.56186233E+07          3.18867427E+07          2.31495467E+08          1.24437078E+08          1.03980379E+07          1.29989088E+08          2.78796073E+05
       9900.0000          3.30560213E+05          4.54429075E+06          3.01424996E+07          1.61831223E+07          3.27106563E+07          2.40376425E+08          1.29395966E+08          1.07240187E+07          1.33446225E+08          2.87076337E+05
      10000.0000          3.40741478E+05          4.67257378E+06          3.12978565E+07          1.68030148E+07          3.36138652E+07          2.48463099E+08          1.33543561E+08          1.10958742E+07          1.37802527E+08          2.95954463E+05
      11000.0000          4.39436826E+05          6.01391818E+06          4.37526071E+07          2.35488921E+07          4.30856234E+07          3.46129591E+08          1.86204101E+08          1.49579298E+07          1.82798180E+08          3.82989836E+05
      12000.0000          5.57922552E+05          7.52744236E+06          5.96748201E+07          3.22126023E+07          5.41884377E+07          4.69475518E+08          2.53777487E+08          1.96525938E+07          2.37732705E+08          4.87180611E+05
      13000.0000          6.98663552E+05          9.32245113E+06          7.94213840E+07          4.30222901E+07          6.71134801E+07          6.23329185E+08          3.36894456E+08          2.53863845E+07          3.02203467E+08          6.11030399E+05
      14000.0000          8.58052104E+05          1.13939871E+07          1.03888163E+08          5.62968565E+07          8.16845063E+07          8.11444605E+08          4.39348221E+08          3.20202745E+07          3.77480002E+08          7.51758315E+05
      15000.0000          1.04049568E+06          1.37226785E+07          1.33493186E+08          7.25873097E+07          9.85841449E+07          1.03680772E+09          5.66221973E+08          4.00189774E+07          4.64790333E+08          9.13047011E+05
      16000.0000          1.24896635E+06          1.63725528E+07          1.68019887E+08          9.15722815E+07          1.17572343E+08          1.30815447E+09          7.12634403E+08          4.91940528E+07          5.65629257E+08          1.09723643E+06
      17000.0000          1.48630130E+06          1.93425264E+07          2.09830897E+08          1.14387042E+08          1.38670673E+08          1.62565065E+09          8.90113028E+08          5.97522656E+07          6.80286274E+08          1.30689178E+06
      18000.0000          1.75042386E+06          2.26321521E+07          2.57861619E+08          1.41262136E+08          1.62453022E+08          1.99876072E+09          1.09537126E+09          7.15541034E+07          8.08570710E+08          1.54032587E+06
      19000.0000          2.04195067E+06          2.63907837E+07          3.14628117E+08          1.72869949E+08          1.88490019E+08          2.44686121E+09          1.33519539E+09          8.52450900E+07          9.53529616E+08          1.79912600E+06
      20000.0000          2.36958507E+06          3.03636262E+07          3.80981283E+08          2.08559620E+08          2.17025227E+08          2.93279259E+09          1.61466459E+09          1.00895440E+08          1.11610181E+09          2.08879977E+06
      21000.0000          2.73311946E+06          3.47789133E+07          4.54056286E+08          2.50103629E+08          2.49298568E+08          3.50436260E+09          1.93057041E+09          1.17638905E+08          1.29510782E+09          2.41008354E+06
      22000.0000          3.12316980E+06          3.97106599E+07          5.39134040E+08          2.98175244E+08          2.83638460E+08          4.15832112E+09          2.30244608E+09          1.36870642E+08          1.49686831E+09          2.75669759E+06
      23000.0000          3.55726302E+06          4.50339517E+07          6.36465926E+08          3.51777173E+08          3.21898637E+08          4.89539237E+09          2.71741550E+09          1.58149796E+08          1.71335879E+09          3.14149322E+06
      24000.0000          4.03539759E+06          5.07141465E+07          7.44824404E+08          4.12120425E+08          3.62948783E+08          5.72579328E+09          3.17545147E+09          1.81466185E+08          1.95671690E+09          3.56428731E+06
      25000.0000          4.55335524E+06          5.69815047E+07          8.65888888E+08          4.81852698E+08          4.07952246E+08          6.65498307E+09          3.69106109E+09          2.08169549E+08          2.21401124E+09          4.02372500E+06
      26000.0000          5.11297373E+06          6.37624670E+07          1.00945433E+09          5.57817088E+08          4.57139971E+08          7.70117608E+09          4.28178358E+09          2.36303043E+08          2.49961959E+09          4.52017710E+06
      27000.0000          5.70706717E+06          7.09581982E+07          1.15439002E+09          6.42907127E+08          5.08299864E+08          8.85051034E+09          4.93770991E+09          2.66202415E+08          2.80909975E+09          5.04716005E+06
      28000.0000          6.34638972E+06          7.91089679E+07          1.32188143E+09          7.38221434E+08          5.64088985E+08          1.01381346E+10          5.65077651E+09          3.00031234E+08          3.14108714E+09          5.61729843E+06
      29000.0000          7.04228621E+06          8.74376003E+07          1.51015186E+09          8.45918046E+08          6.22985596E+08          1.15195882E+10          6.44699870E+09          3.35937556E+08          3.50497632E+09          6.23482030E+06
      30000.0000          7.83088591E+06          9.65414860E+07          1.71345261E+09          9.57092249E+08          6.86872892E+08          1.30811790E+10          7.33517626E+09          3.76436588E+08          3.89468389E+09          6.93154115E+06
      31000.0000          8.60250657E+06          1.05934620E+08          1.94159309E+09          1.08322408E+09          7.58879592E+08          1.47585153E+10          8.30528450E+09          4.17887496E+08          4.30991451E+09          7.61881014E+06
      32000.0000          9.44552011E+06          1.16373902E+08          2.17514105E+09          1.22302510E+09          8.28988639E+08          1.66492639E+10          9.34838995E+09          4.63178312E+08          4.76467992E+09          8.36940075E+06
      33000.0000          1.03445392E+07          1.27405226E+08          2.45059315E+09          1.37654154E+09          9.05315932E+08          1.86453448E+10          1.05065818E+10          5.12198734E+08          5.24916404E+09          9.17017883E+06
      34000.0000          1.13363923E+07          1.38482268E+08          2.73434771E+09          1.54079133E+09          9.89160944E+08          2.08406765E+10          1.18163628E+10          5.64936303E+08          5.74591397E+09          1.00467093E+07
      35000.0000          1.23958577E+07          1.51100393E+08          3.06219534E+09          1.72689685E+09          1.07988331E+09          2.32065488E+10          1.31239774E+10          6.21595152E+08          6.29559103E+09          1.09879505E+07
      36000.0000          1.34517364E+07          1.63945801E+08          3.39485562E+09          1.91842092E+09          1.16810220E+09          2.57755416E+10          1.46018994E+10          6.83215008E+08          6.89149336E+09          1.19292749E+07
      37000.0000          1.46654307E+07          1.77923048E+08          3.76000487E+09          2.13047284E+09          1.26498364E+09          2.86445043E+10          1.62054390E+10          7.45353029E+08          7.50127226E+09          1.30029868E+07
      38000.0000          1.58090636E+07          1.91953712E+08          4.15702651E+09          2.36715349E+09          1.36878397E+09          3.15438970E+10          1.80016410E+10          8.13214547E+08          8.13533599E+09          1.40256617E+07
      39000.0000          1.71382082E+07          2.07458604E+08          4.58728729E+09          2.60870049E+09          1.47929672E+09          3.48299702E+10          1.98301536E+10          8.85965051E+08          8.83105346E+09          1.52050074E+07
      40000.0000          1.84261979E+07          2.23732054E+08          5.04201432E+09          2.86572334E+09          1.59009648E+09          3.83764525E+10          2.18099741E+10          9.64256726E+08          9.57503718E+09          1.63586387E+07
      41000.0000          1.98934724E+07          2.40961431E+08          5.54670517E+09          3.15298697E+09          1.71069790E+09          4.22048711E+10          2.40413220E+10          1.04364731E+09          1.03249478E+10          1.76615693E+07
      42000.0000          2.13911822E+07          2.58898289E+08          6.06200120E+09          3.45481890E+09          1.83786515E+09          4.59763196E+10          2.63401585E+10          1.13053624E+09          1.11500066E+10          1.89958004E+07
      43000.0000          2.29844320E+07          2.76619609E+08          6.65417988E+09          3.78527500E+09          1.97121583E+09          5.03057616E+10          2.88237883E+10          1.22279037E+09          1.20219482E+10          2.04081209E+07
      44000.0000          2.46541666E+07          2.96578861E+08          7.22285256E+09          4.13974095E+09          2.11187574E+09          5.49641469E+10          3.15445531E+10          1.32012477E+09          1.29094033E+10          2.18956055E+07
      45000.0000          2.64183909E+07          3.17836397E+08          7.85015757E+09          4.51966066E+09          2.26040815E+09          5.95999092E+10          3.42263033E+10          1.42330160E+09          1.38617366E+10          2.34684161E+07
      46000.0000          2.81885316E+07          3.37936095E+08          8.53750441E+09          4.92660188E+09          2.40883356E+09          6.48421878E+10          3.73076793E+10          1.52471377E+09          1.48610291E+10          2.50405751E+07
      47000.0000          3.02727261E+07          3.60672569E+08          9.27700468E+09          5.32572248E+09          2.56806745E+09          7.01561732E+10          4.04776511E+10          1.63872625E+09          1.58506773E+10          2.68796472E+07
      48000.0000          3.20782382E+07          3.84252396E+08          1.00172671E+10          5.78129877E+09          2.73538525E+09          7.60442854E+10          4.39518437E+10          1.75396542E+09          1.69474074E+10          2.85065465E+07
      49000.0000          3.41854690E+07          4.08646285E+08          1.08451805E+10          6.26799646E+09          2.91299766E+09          8.20576323E+10          4.76789429E+10          1.87994090E+09          1.80826716E+10          3.03815355E+07
      50000.0000          3.63563447E+07          4.35085756E+08          1.16843083E+10          6.75461063E+09          3.09617228E+09          8.86637301E+10          5.15623370E+10          2.01422127E+09          1.92718510E+10          3.23210846E+07
