#Energy      K-K-shell   K-L1-shell   K-L2-shell   K-L3-shell   K-M1-shell   K-M2-shell   K-M3-shell   Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
        580.0000          1.00000000E+30          1.57869200E+05          1.01969706E+05          5.17335548E+04          1.05609536E+06          1.29857832E+06          6.57635179E+05          1.00000000E+30          1.43497199E+05          2.87129592E+05          1.44957783E+05          1.00000000E+30          3.48184639E+05          5.69855916E+05          2.88531623E+05          1.00000000E+30          9.68090926E+04          1.31091018E+05          6.63469133E+04          4.91350448E+03          7.01488564E+04          3.17502999E+03
        590.0000          1.00000000E+30          1.62211698E+05          1.06373938E+05          5.40445305E+04          1.09413338E+06          1.34749853E+06          6.84550500E+05          1.00000000E+30          1.47811254E+05          3.01823163E+05          1.52547259E+05          1.00000000E+30          3.58657810E+05          5.97455805E+05          3.02537563E+05          1.00000000E+30          9.97115157E+04          1.38229136E+05          6.97065258E+04          5.06358762E+03          7.29339976E+04          3.28519866E+03
        600.0000          1.00000000E+30          1.65756159E+05          1.11409300E+05          5.65834195E+04          1.12465127E+06          1.40184361E+06          7.12928245E+05          1.00000000E+30          1.53381078E+05          3.17370300E+05          1.60264880E+05          1.00000000E+30          3.71206714E+05          6.25898428E+05          3.16972683E+05          1.00000000E+30          1.02707428E+05          1.44788964E+05          7.34245280E+04          5.24237433E+03          7.63418744E+04          3.41112444E+03
        610.0000          1.00000000E+30          1.70160545E+05          1.15910451E+05          5.89542540E+04          1.15726253E+06          1.46468672E+06          7.41433371E+05          1.00000000E+30          1.57634739E+05          3.33131665E+05          1.68197378E+05          1.00000000E+30          3.81727547E+05          6.59305933E+05          3.32806801E+05          1.00000000E+30          1.06168593E+05          1.51614261E+05          7.68766008E+04          5.44411504E+03          7.94094545E+04          3.54491431E+03
        620.0000          1.00000000E+30          1.73708311E+05          1.20840667E+05          6.13632788E+04          1.19546186E+06          1.52104887E+06          7.73719822E+05          1.00000000E+30          1.63330513E+05          3.49243793E+05          1.77179491E+05          1.00000000E+30          3.94540314E+05          6.91443507E+05          3.49215670E+05          1.00000000E+30          1.09083905E+05          1.58845770E+05          8.04743563E+04          5.65670853E+03          8.26776791E+04          3.68521474E+03
        630.0000          1.00000000E+30          1.78083697E+05          1.25918681E+05          6.41713676E+04          1.22984112E+06          1.58097586E+06          8.02754921E+05          1.00000000E+30          1.68269283E+05          3.66632764E+05          1.85434092E+05          1.00000000E+30          4.06590705E+05          7.22737772E+05          3.67338637E+05          1.00000000E+30          1.12669976E+05          1.66146277E+05          8.42728793E+04          5.90789343E+03          8.60831232E+04          3.84464050E+03
        640.0000          1.00000000E+30          1.82685193E+05          1.31593743E+05          6.68470131E+04          1.27005389E+06          1.64104578E+06          8.37577297E+05          1.00000000E+30          1.73416400E+05          3.84603859E+05          1.94528296E+05          1.00000000E+30          4.20297631E+05          7.59475441E+05          3.84101343E+05          1.00000000E+30          1.15590070E+05          1.73611055E+05          8.81114753E+04          6.14027974E+03          8.97434233E+04          3.99692572E+03
        650.0000          1.00000000E+30          1.87054178E+05          1.36714373E+05          6.95645241E+04          1.30353142E+06          1.70989489E+06          8.68472426E+05          1.00000000E+30          1.79313505E+05          4.04895817E+05          2.04583501E+05          1.00000000E+30          4.32515736E+05          7.93759305E+05          4.01656955E+05          1.00000000E+30          1.19224275E+05          1.81619203E+05          9.20475521E+04          6.39132530E+03          9.31998633E+04          4.15827201E+03
        660.0000          1.00000000E+30          1.91970489E+05          1.42906912E+05          7.22916096E+04          1.34542505E+06          1.77077885E+06          9.00515655E+05          1.00000000E+30          1.84348889E+05          4.23139820E+05          2.13927273E+05          1.00000000E+30          4.46911389E+05          8.29530527E+05          4.20160238E+05          1.00000000E+30          1.22601200E+05          1.89886439E+05          9.64909711E+04          6.63364031E+03          9.71338756E+04          4.31831566E+03
        670.0000          1.00000000E+30          1.95883935E+05          1.48051471E+05          7.54567499E+04          1.37835385E+06          1.84450238E+06          9.34481585E+05          1.00000000E+30          1.90439949E+05          4.42167156E+05          2.23664095E+05          1.00000000E+30          4.58805952E+05          8.67179408E+05          4.38873012E+05          1.00000000E+30          1.26456558E+05          1.98980782E+05          1.00839981E+05          6.91361590E+03          1.00657765E+05          4.49495435E+03
        680.0000          1.00000000E+30          2.00761305E+05          1.54059356E+05          7.82312881E+04          1.41649825E+06          1.90967511E+06          9.71756745E+05          1.00000000E+30          1.96947272E+05          4.62394893E+05          2.33940809E+05          1.00000000E+30          4.73758814E+05          9.05250076E+05          4.60031547E+05          1.00000000E+30          1.29875288E+05          2.07303956E+05          1.05301376E+05          7.15971339E+03          1.04547108E+05          4.65825144E+03
        690.0000          1.00000000E+30          2.05887763E+05          1.60891623E+05          8.13557789E+04          1.45547490E+06          1.97726179E+06          1.00585771E+06          1.00000000E+30          2.01743225E+05          4.82806125E+05          2.44333433E+05          1.00000000E+30          4.85572616E+05          9.48505149E+05          4.79368169E+05          1.00000000E+30          1.33894616E+05          2.17300944E+05          1.09696120E+05          7.40364587E+03          1.08765516E+05          4.82344075E+03
        700.0000          1.00000000E+30          2.10564246E+05          1.66651952E+05          8.45623884E+04          1.49775390E+06          2.04882733E+06          1.04596251E+06          1.00000000E+30          2.08294961E+05          5.03744817E+05          2.54993546E+05          1.00000000E+30          5.00779473E+05          9.87796135E+05          5.00599217E+05          1.00000000E+30          1.37221781E+05          2.26020891E+05          1.14896131E+05          7.68083564E+03          1.12615268E+05          5.00272859E+03
        710.0000          1.00000000E+30          2.15959190E+05          1.72736307E+05          8.80724466E+04          1.54256265E+06          2.12751099E+06          1.08034194E+06          1.00000000E+30          2.14063578E+05          5.26174729E+05          2.66991425E+05          1.00000000E+30          5.14089707E+05          1.03069936E+06          5.24623164E+05          1.00000000E+30          1.41367979E+05          2.35422729E+05          1.19500501E+05          7.97958849E+03          1.16689297E+05          5.19383432E+03
        720.0000          1.00000000E+30          2.20467976E+05          1.79227147E+05          9.12569820E+04          1.57884743E+06          2.19935628E+06          1.12264074E+06          1.00000000E+30          2.20108589E+05          5.50717749E+05          2.78690941E+05          1.00000000E+30          5.29997272E+05          1.07461116E+06          5.45597700E+05          1.00000000E+30          1.44693812E+05          2.44872178E+05          1.24438336E+05          8.21819896E+03          1.21113940E+05          5.35852520E+03
        730.0000          1.00000000E+30          2.25933972E+05          1.86505559E+05          9.50324003E+04          1.62477522E+06          2.28384710E+06          1.16011304E+06          1.00000000E+30          2.26845115E+05          5.73323773E+05          2.90658912E+05          1.00000000E+30          5.43585123E+05          1.12014401E+06          5.67689367E+05          1.00000000E+30          1.48885211E+05          2.55905904E+05          1.29401967E+05          8.47550400E+03          1.25334424E+05          5.53615984E+03
        740.0000          1.00000000E+30          2.30316271E+05          1.93030963E+05          9.83603948E+04          1.66265320E+06          2.35614069E+06          1.19931456E+06          1.00000000E+30          2.34007008E+05          6.00217201E+05          3.03097405E+05          1.00000000E+30          5.58247752E+05          1.17139520E+06          5.91178603E+05          1.00000000E+30          1.52667715E+05          2.65534068E+05          1.35189674E+05          8.75209854E+03          1.29668152E+05          5.72057894E+03
        750.0000          1.00000000E+30          2.35798269E+05          1.99731186E+05          1.01929069E+05          1.70417096E+06          2.43792773E+06          1.24063397E+06          1.00000000E+30          2.39731457E+05          6.23977742E+05          3.15435687E+05          1.00000000E+30          5.74342670E+05          1.21696285E+06          6.17622876E+05          1.00000000E+30          1.57049682E+05          2.76306094E+05          1.40245342E+05          9.05412630E+03          1.34487496E+05          5.91761521E+03
        760.0000          1.00000000E+30          2.41547595E+05          2.07439250E+05          1.05955326E+05          1.74984193E+06          2.52883818E+06          1.28536635E+06          1.00000000E+30          2.47090224E+05          6.49531500E+05          3.29663039E+05          1.00000000E+30          5.88810085E+05          1.26459919E+06          6.41500769E+05          1.00000000E+30          1.60909920E+05          2.88493298E+05          1.45863070E+05          9.32957771E+03          1.38865851E+05          6.10741472E+03
        770.0000          1.00000000E+30          2.45746008E+05          2.14949554E+05          1.09533939E+05          1.79802824E+06          2.60767017E+06          1.32689988E+06          1.00000000E+30          2.52867779E+05          6.75274153E+05          3.42633178E+05          1.00000000E+30          6.05509683E+05          1.31503295E+06          6.65914143E+05          1.00000000E+30          1.65390186E+05          2.99041894E+05          1.51624943E+05          9.64799718E+03          1.43743416E+05          6.31301446E+03
        780.0000          1.00000000E+30          2.51386948E+05          2.23462847E+05          1.13212451E+05          1.83759722E+06          2.70391859E+06          1.37471225E+06          1.00000000E+30          2.60272190E+05          7.04852027E+05          3.56430953E+05          1.00000000E+30          6.20102212E+05          1.36588526E+06          6.94579521E+05          1.00000000E+30          1.70127087E+05          3.10221354E+05          1.58144518E+05          9.92785466E+03          1.48586683E+05          6.50788050E+03
        790.0000          1.00000000E+30          2.56748592E+05          2.30712366E+05          1.17451739E+05          1.88703520E+06          2.78588620E+06          1.41671736E+06          1.00000000E+30          2.68123310E+05          7.31232521E+05          3.70338240E+05          1.00000000E+30          6.37130710E+05          1.42327510E+06          7.21562394E+05          1.00000000E+30          1.73718942E+05          3.22087915E+05          1.63834584E+05          1.02572221E+04          1.53537614E+05          6.72206517E+03
        800.0000          1.00000000E+30          2.62660927E+05          2.38357456E+05          1.22020862E+05          1.92649969E+06          2.87456748E+06          1.46347070E+06          1.00000000E+30          2.74500689E+05          7.60346945E+05          3.86187354E+05          1.00000000E+30          6.55120848E+05          1.47545767E+06          7.49257914E+05          1.00000000E+30          1.78500129E+05          3.35180608E+05          1.69846103E+05          1.05846194E+04          1.58866161E+05          6.94062316E+03
        810.0000          1.00000000E+30          2.68851975E+05          2.46476330E+05          1.25889925E+05          1.97630884E+06          2.97496282E+06          1.51460634E+06          1.00000000E+30          2.82613973E+05          7.90368560E+05          4.00443262E+05          1.00000000E+30          6.70825190E+05          1.53193432E+06          7.78032483E+05          1.00000000E+30          1.83551946E+05          3.47191333E+05          1.76212908E+05          1.09467020E+04          1.63747667E+05          7.17287684E+03
        820.0000          1.00000000E+30          2.73629007E+05          2.55457179E+05          1.29975880E+05          2.02187696E+06          3.06320985E+06          1.56944486E+06          1.00000000E+30          2.89183963E+05          8.23526546E+05          4.15969061E+05          1.00000000E+30          6.89628549E+05          1.59503351E+06          8.10584355E+05          1.00000000E+30          1.86955715E+05          3.61375688E+05          1.83231565E+05          1.12549670E+04          1.69326636E+05          7.38349976E+03
        830.0000          1.00000000E+30          2.79841435E+05          2.63619781E+05          1.34717239E+05          2.06835393E+06          3.16958040E+06          1.61370583E+06          1.00000000E+30          2.96431300E+05          8.53600330E+05          4.31952689E+05          1.00000000E+30          7.05391977E+05          1.65367231E+06          8.39001955E+05          1.00000000E+30          1.91934281E+05          3.73544738E+05          1.89680407E+05          1.16315583E+04          1.74467790E+05          7.62505280E+03
        840.0000          1.00000000E+30          2.86342508E+05          2.73239177E+05          1.39075231E+05          2.11958488E+06          3.25797004E+06          1.66142496E+06          1.00000000E+30          3.04548305E+05          8.85247600E+05          4.49528062E+05          1.00000000E+30          7.24537691E+05          1.71473872E+06          8.68987758E+05          1.00000000E+30          1.96218331E+05          3.87002991E+05          1.97281349E+05          1.20342236E+04          1.79855542E+05          7.88142853E+03
        850.0000          1.00000000E+30          2.90867156E+05          2.81457301E+05          1.44146554E+05          2.17341817E+06          3.35905635E+06          1.71720407E+06          1.00000000E+30          3.11691761E+05          9.20964368E+05          4.66334639E+05          1.00000000E+30          7.44751706E+05          1.78458592E+06          9.00739894E+05          1.00000000E+30          2.01336135E+05          4.02229922E+05          2.03809902E+05          1.23310441E+04          1.85689520E+05          8.09315509E+03
        860.0000          1.00000000E+30          2.97258426E+05          2.90620086E+05          1.48472432E+05          2.21617898E+06          3.47121417E+06          1.76806091E+06          1.00000000E+30          3.20060795E+05          9.52639775E+05          4.85665016E+05          1.00000000E+30          7.59333079E+05          1.84443136E+06          9.35742505E+05          1.00000000E+30          2.05782195E+05          4.16146970E+05          2.10989765E+05          1.27401718E+04          1.91168314E+05          8.35205340E+03
        870.0000          1.00000000E+30          3.03062344E+05          2.99999203E+05          1.53845180E+05          2.27051499E+06          3.56789663E+06          1.82722109E+06          1.00000000E+30          3.28891652E+05          9.90611062E+05          5.02107724E+05          1.00000000E+30          7.79657516E+05          1.90773979E+06          9.67911606E+05          1.00000000E+30          2.10994982E+05          4.30680719E+05          2.19143076E+05          1.30919487E+04          1.97208960E+05          8.59396433E+03
        880.0000          1.00000000E+30          3.09688527E+05          3.10246379E+05          1.58176427E+05          2.31639775E+06          3.68481266E+06          1.87753195E+06          1.00000000E+30          3.35789117E+05          1.03173501E+06          5.19549391E+05          1.00000000E+30          8.01099891E+05          1.97502869E+06          1.00576012E+06          1.00000000E+30          2.16478729E+05          4.47263644E+05          2.26536289E+05          1.35223424E+04          2.02872809E+05          8.86671253E+03
        890.0000          1.00000000E+30          3.15487427E+05          3.21218346E+05          1.63143586E+05          2.37069556E+06          3.78680419E+06          1.93971334E+06          1.00000000E+30          3.44724408E+05          1.06276818E+06          5.38132645E+05          1.00000000E+30          8.14896774E+05          2.04932541E+06          1.03833012E+06          1.00000000E+30          2.20636621E+05          4.61424573E+05          2.34281126E+05          1.38791475E+04          2.09052767E+05          9.10796045E+03
        900.0000          1.00000000E+30          3.22131731E+05          3.30164742E+05          1.68743711E+05          2.41999788E+06          3.90734877E+06          1.99002267E+06          1.00000000E+30          3.52410753E+05          1.09993387E+06          5.58680519E+05          1.00000000E+30          8.35956135E+05          2.11731010E+06          1.07424355E+06          1.00000000E+30          2.26159228E+05          4.76600314E+05          2.43073272E+05          1.42641458E+04          2.15193351E+05          9.36735824E+03
        910.0000          1.00000000E+30          3.29061920E+05          3.41617533E+05          1.73837724E+05          2.47544351E+06          4.01651605E+06          2.04822034E+06          1.00000000E+30          3.61637396E+05          1.13863093E+06          5.77462125E+05          1.00000000E+30          8.58132844E+05          2.19725026E+06          1.11491138E+06          1.00000000E+30          2.31965397E+05          4.93838698E+05          2.50611593E+05          1.47015034E+04          2.21720964E+05          9.65167214E+03
        920.0000          1.00000000E+30          3.36296851E+05          3.51051904E+05          1.79157705E+05          2.53348940E+06          4.14347799E+06          2.11287576E+06          1.00000000E+30          3.71360163E+05          1.18154132E+06          5.99584940E+05          1.00000000E+30          8.74464227E+05          2.26608607E+06          1.15188315E+06          1.00000000E+30          2.35933173E+05          5.09962548E+05          2.59899826E+05          1.51014476E+04          2.27857545E+05          9.91790870E+03
        930.0000          1.00000000E+30          3.41393131E+05          3.61463895E+05          1.85107791E+05          2.58021548E+06          4.25136554E+06          2.18174615E+06          1.00000000E+30          3.78883917E+05          1.21964793E+06          6.18631056E+05          1.00000000E+30          8.96867093E+05          2.34204997E+06          1.19052217E+06          1.00000000E+30          2.41655783E+05          5.28479077E+05          2.67841717E+05          1.55618348E+04          2.34289743E+05          1.02115191E+04
        940.0000          1.00000000E+30          3.48558757E+05          3.73157242E+05          1.90288332E+05          2.63893449E+06          4.38390026E+06          2.23540147E+06          1.00000000E+30          3.87408050E+05          1.26510807E+06          6.39699046E+05          1.00000000E+30          9.14395527E+05          2.42735668E+06          1.23456745E+06          1.00000000E+30          2.47662900E+05          5.44594918E+05          2.76488737E+05          1.59444698E+04          2.41212164E+05          1.04752566E+04
        950.0000          1.00000000E+30          3.56031635E+05          3.83521859E+05          1.96512298E+05          2.68660504E+06          4.49249150E+06          2.30655233E+06          1.00000000E+30          3.96952025E+05          1.30545484E+06          6.63318274E+05          1.00000000E+30          9.36660253E+05          2.50558849E+06          1.27220582E+06          1.00000000E+30          2.52245581E+05          5.61239220E+05          2.86148874E+05          1.64177815E+04          2.48452486E+05          1.07811908E+04
        960.0000          1.00000000E+30          3.60974625E+05          3.95760762E+05          2.01965798E+05          2.74502627E+06          4.61836977E+06          2.36320058E+06          1.00000000E+30          4.06978118E+05          1.34894405E+06          6.85145131E+05          1.00000000E+30          9.56119585E+05          2.58729735E+06          1.31886946E+06          1.00000000E+30          2.58322448E+05          5.80495923E+05          2.94805800E+05          1.68271542E+04          2.54595815E+05          1.10567611E+04
        970.0000          1.00000000E+30          3.68226145E+05          4.06347168E+05          2.07847351E+05          2.79989867E+06          4.75545007E+06          2.42650900E+06          1.00000000E+30          4.15112518E+05          1.39647105E+06          7.10608648E+05          1.00000000E+30          9.78787351E+05          2.67906740E+06          1.35822298E+06          1.00000000E+30          2.63201862E+05          5.98789481E+05          3.05031827E+05          1.73086814E+04          2.62147469E+05          1.13677914E+04
        980.0000          1.00000000E+30          3.75774986E+05          4.18929461E+05          2.14248254E+05          2.86020584E+06          4.90091679E+06          2.49813478E+06          1.00000000E+30          4.25322767E+05          1.44022531E+06          7.31619952E+05          1.00000000E+30          1.00255604E+06          2.75897899E+06          1.40108890E+06          1.00000000E+30          2.69223074E+05          6.17657051E+05          3.13848591E+05          1.77484576E+04          2.68567798E+05          1.16629432E+04
        990.0000          1.00000000E+30          3.82138686E+05          4.30965032E+05          2.21055932E+05          2.92316811E+06          5.01981549E+06          2.56095196E+06          1.00000000E+30          4.33602255E+05          1.49067618E+06          7.58414450E+05          1.00000000E+30          1.02090348E+06          2.85577174E+06          1.44991616E+06          1.00000000E+30          2.74609160E+05          6.38337565E+05          3.24480832E+05          1.82491829E+04          2.75779778E+05          1.19874198E+04
       1000.0000          1.00000000E+30          3.89830035E+05          4.44427480E+05          2.26843419E+05          2.98896479E+06          5.17047979E+06          2.63522056E+06          1.00000000E+30          4.43826219E+05          1.53555530E+06          7.80587459E+05          1.00000000E+30          1.04485951E+06          2.93981415E+06          1.49280234E+06          1.00000000E+30          2.80718093E+05          6.57981184E+05          3.34278603E+05          1.86848297E+04          2.83363900E+05          1.22841630E+04
       1100.0000          1.00000000E+30          4.64219627E+05          5.82921687E+05          2.98302113E+05          3.60130914E+06          6.68983239E+06          3.40981360E+06          1.00000000E+30          5.50103400E+05          2.09623549E+06          1.06330044E+06          1.00000000E+30          1.28367663E+06          3.96808723E+06          2.02350148E+06          1.00000000E+30          3.43743375E+05          8.85054298E+05          4.49792081E+05          2.40167039E+04          3.63497468E+05          1.57843325E+04
       1200.0000          1.00000000E+30          5.48453510E+05          7.49272147E+05          3.84225388E+05          4.29909685E+06          8.45750356E+06          4.34370159E+06          1.00000000E+30          6.69353769E+05          2.77542021E+06          1.40797309E+06          1.00000000E+30          1.55187239E+06          5.25498340E+06          2.66065140E+06          1.00000000E+30          4.13113571E+05          1.15905016E+06          5.90879866E+05          3.03051073E+04          4.58372312E+05          1.98918399E+04
       1300.0000          1.00000000E+30          6.40782309E+05          9.48129764E+05          4.86871810E+05          5.05917331E+06          1.05942851E+07          5.41555463E+06          1.00000000E+30          8.06930910E+05          3.60740709E+06          1.83326151E+06          1.00000000E+30          1.85919980E+06          6.79056139E+06          3.45397920E+06          1.00000000E+30          4.92738942E+05          1.49496398E+06          7.62967910E+05          3.75713972E+04          5.64966615E+05          2.46441421E+04
       1307.9990          1.00000000E+30          6.49263164E+05          9.64171352E+05          4.93916248E+05          5.09839023E+06          1.07478118E+07          5.51700064E+06          1.00000000E+30          8.15005721E+05          3.68635155E+06          1.87329497E+06          1.00000000E+30          1.88750282E+06          6.94193847E+06          3.51401577E+06          1.00000000E+30          5.00037350E+05          1.52230779E+06          7.74932394E+05          3.81279343E+04          5.74772086E+05          2.50141094E+04
       1308.0010          1.00000000E+30          6.49265313E+05          9.64175908E+05          4.93918588E+05          5.09840693E+06          1.07478599E+07          5.51702648E+06          4.20195188E+04          8.15008741E+05          3.68637172E+06          1.87330519E+06          1.00000000E+30          1.88751000E+06          6.94197716E+06          3.51403386E+06          1.00000000E+30          5.00039202E+05          1.52231546E+06          7.74936355E+05          3.81280973E+04          5.74774587E+05          1.56799460E+04
       1400.0000          1.00000000E+30          7.42769599E+05          1.17984743E+06          6.07868059E+05          5.88969778E+06          1.30474314E+07          6.67831752E+06          4.86937331E+04          9.56052605E+05          4.62100557E+06          2.34633158E+06          1.00000000E+30          2.20204791E+06          8.64078063E+06          4.39129483E+06          1.00000000E+30          5.80994224E+05          1.89212128E+06          9.65370489E+05          4.58704583E+04          6.88961759E+05          1.85889636E+04
       1500.0000          1.00000000E+30          8.52122277E+05          1.45528131E+06          7.45771826E+05          6.78989347E+06          1.58562740E+07          8.15991940E+06          5.82318861E+04          1.12438569E+06          5.82581850E+06          2.96093697E+06          1.00000000E+30          2.58066456E+06          1.08565085E+07          5.52513952E+06          1.00000000E+30          6.78127537E+05          2.36314140E+06          1.20559431E+06          5.53690975E+04          8.28497779E+05          2.23406493E+04
       1563.9990          1.00000000E+30          9.29955595E+05          1.64497316E+06          8.45127890E+05          7.40621185E+06          1.79445631E+07          9.22427128E+06          6.44448065E+04          1.24882920E+06          6.68506200E+06          3.39815830E+06          1.00000000E+30          2.84331689E+06          1.24197779E+07          6.31969162E+06          1.00000000E+30          7.43810585E+05          2.71138139E+06          1.38377105E+06          6.23894252E+04          9.27006765E+05          2.49620128E+04
       1564.0010          1.00000000E+30          9.29958315E+05          1.64497980E+06          8.45131370E+05          7.40623351E+06          1.79446354E+07          9.22430905E+06          6.44450266E+04          1.24883352E+06          6.68509268E+06          3.39817352E+06          1.51898276E+05          2.84332617E+06          1.24198339E+07          6.31971947E+06          1.00000000E+30          7.43812882E+05          2.71139377E+06          1.38377748E+06          6.23896729E+04          9.27010122E+05          2.14389493E+04
       1600.0000          1.00000000E+30          9.71950239E+05          1.76300165E+06          9.06330659E+05          7.76420426E+06          1.91844777E+07          9.86610342E+06          6.82442790E+04          1.31754358E+06          7.21527492E+06          3.67153982E+06          1.58574685E+05          2.99690519E+06          1.33964557E+07          6.82858482E+06          1.00000000E+30          7.84725063E+05          2.91300999E+06          1.48709127E+06          6.64190063E+04          9.86699560E+05          2.27142007E+04
       1700.0000          1.00000000E+30          1.10047724E+06          2.11969608E+06          1.09166180E+06          8.85232316E+06          2.28367287E+07          1.17571652E+07          7.94621383E+04          1.52179400E+06          8.87978825E+06          4.50702067E+06          1.84430970E+05          3.45243927E+06          1.63818694E+07          8.37408110E+06          1.00000000E+30          9.00808406E+05          3.55541279E+06          1.81277928E+06          7.84133275E+04          1.16242335E+06          2.66219856E+04
       1800.0000          1.00000000E+30          1.23917738E+06          2.52723192E+06          1.30049645E+06          9.98000451E+06          2.70875694E+07          1.39365824E+07          9.18764506E+04          1.74860516E+06          1.07609832E+07          5.48910221E+06          2.14079027E+05          3.96487188E+06          1.98595168E+07          1.01080050E+07          1.00000000E+30          1.02864317E+06          4.28803319E+06          2.19042222E+06          9.19158489E+04          1.35823083E+06          3.09962240E+04
       1843.9990          1.00000000E+30          1.30865103E+06          2.72509300E+06          1.40301757E+06          1.05118914E+07          2.91356779E+07          1.49839130E+07          9.74260924E+04          1.85518522E+06          1.17117978E+07          5.96761590E+06          2.27800585E+05          4.19886529E+06          2.15601021E+07          1.09882711E+07          1.00000000E+30          1.09070455E+06          4.65547688E+06          2.37176560E+06          9.84080619E+04          1.45121484E+06          3.30407175E+04
       1844.0010          1.00000000E+30          1.30865436E+06          2.72510284E+06          1.40302261E+06          1.05119174E+07          2.91357796E+07          1.49839659E+07          9.74263847E+04          1.85519046E+06          1.17118449E+07          5.96764057E+06          2.27801283E+05          4.19887729E+06          2.15601887E+07          1.09883146E+07          6.23092075E+04          1.09070761E+06          4.65549512E+06          2.37177451E+06          9.84083859E+04          1.45121940E+06          2.15914711E+04
       1900.0000          1.00000000E+30          1.39672334E+06          2.98542546E+06          1.53843873E+06          1.12259836E+07          3.18214999E+07          1.64071099E+07          1.05041303E+05          1.99955539E+06          1.29667481E+07          6.59160943E+06          2.45745524E+05          4.50308529E+06          2.38399077E+07          1.21490095E+07          6.49120755E+04          1.17145408E+06          5.13225925E+06          2.62533120E+06          1.07236182E+05          1.57864168E+06          2.30731187E+04
       2000.0000          1.00000000E+30          1.55242724E+06          3.50850222E+06          1.80618333E+06          1.26064018E+07          3.71477396E+07          1.91343577E+07          1.19832761E+05          2.26497409E+06          1.54732677E+07          7.88206203E+06          2.78965478E+05          5.09351111E+06          2.84229642E+07          1.44626038E+07          7.32210932E+04          1.31750302E+06          6.10404159E+06          3.11486221E+06          1.23768524E+05          1.81279903E+06          2.62901862E+04
       2100.0000          1.00000000E+30          1.72608066E+06          4.10091398E+06          2.11476588E+06          1.40124403E+07          4.31543508E+07          2.21681922E+07          1.35404331E+05          2.56555199E+06          1.83002340E+07          9.32588298E+06          3.16127992E+05          5.75339290E+06          3.33984763E+07          1.70697225E+07          8.30154566E+04          1.48118557E+06          7.17671337E+06          3.66750175E+06          1.42502842E+05          2.07486275E+06          2.99126143E+04
       2200.0000          1.00000000E+30          1.90970042E+06          4.74207821E+06          2.44415133E+06          1.55115495E+07          4.96040701E+07          2.56322741E+07          1.53404750E+05          2.88289883E+06          2.15042554E+07          1.09952115E+07          3.55214456E+05          6.44844041E+06          3.92941252E+07          2.00191966E+07          9.33611923E+04          1.65551938E+06          8.41283260E+06          4.28654882E+06          1.62016421E+05          2.36038411E+06          3.38075828E+04
       2300.0000          1.00000000E+30          2.10536125E+06          5.45187510E+06          2.81032860E+06          1.71208483E+07          5.71441682E+07          2.93378224E+07          1.71826762E+05          3.22787234E+06          2.51987999E+07          1.28283566E+07          3.99304897E+05          7.20189153E+06          4.57456170E+07          2.34126231E+07          1.04607798E+05          1.84329207E+06          9.76900332E+06          4.99610348E+06          1.83992612E+05          2.67277094E+06          3.80330173E+04
       2400.0000          1.00000000E+30          2.31328627E+06          6.23077626E+06          3.22706578E+06          1.88296295E+07          6.49318991E+07          3.35230487E+07          1.92070876E+05          3.59747583E+06          2.91350493E+07          1.48610324E+07          4.42487523E+05          7.98847218E+06          5.28866952E+07          2.70306896E+07          1.16486671E+05          2.04428876E+06          1.12663671E+07          5.78877784E+06          2.08244424E+05          3.01040602E+06          4.25575241E+04
       2500.0000          1.00000000E+30          2.54136554E+06          7.11238371E+06          3.66735789E+06          2.07013243E+07          7.36864021E+07          3.81463875E+07          2.15234640E+05          3.99277692E+06          3.37024733E+07          1.71998133E+07          4.93104830E+05          8.87868775E+06          6.09738562E+07          3.11370243E+07          1.29325969E+05          2.26697874E+06          1.29798850E+07          6.64725565E+06          2.34449016E+05          3.37991214E+06          4.75499743E+04
       2600.0000          1.00000000E+30          2.77224648E+06          8.07740952E+06          4.16353615E+06          2.26031942E+07          8.32971858E+07          4.31958243E+07          2.37621728E+05          4.41312199E+06          3.86350936E+07          1.97769780E+07          5.45474389E+05          9.77359174E+06          6.98126191E+07          3.56983852E+07          1.43373510E+05          2.49377523E+06          1.48695278E+07          7.58388599E+06          2.62684089E+05          3.76666407E+06          5.27964435E+04
       2700.0000          1.00000000E+30          3.01174870E+06          9.10334237E+06          4.71614349E+06          2.46943198E+07          9.41707875E+07          4.86042730E+07          2.63460668E+05          4.85374787E+06          4.42371933E+07          2.25371582E+07          6.02395673E+05          1.07647864E+07          7.97298857E+07          4.07847488E+07          1.57633852E+05          2.73080851E+06          1.68920845E+07          8.63395018E+06          2.92591902E+05          4.18515769E+06          5.83909642E+04
       2800.0000          1.00000000E+30          3.27474744E+06          1.02354135E+07          5.30219365E+06          2.67937866E+07          1.05188586E+08          5.44659836E+07          2.90068828E+05          5.33807935E+06          5.03544876E+07          2.56841799E+07          6.62542694E+05          1.18151663E+07          9.07135889E+07          4.63269435E+07          1.72550424E+05          2.99322870E+06          1.91439132E+07          9.80194978E+06          3.25129904E+05          4.63208731E+06          6.42989430E+04
