#Energy      Ge-K-shell   Ge-L1-shell   Ge-L2-shell   Ge-L3-shell   Ge-M1-shell   Ge-M2-shell   Ge-M3-shell   Ge-M4-shell   Ge-M5-shell   Valence  Total
       5800.0000          1.00000000E+30          1.09359335E+05          8.58530672E+04          4.09320063E+04          5.84491410E+03          3.91854311E+03          1.87425753E+03          4.65193080E+02          3.01204600E+02          1.28354094E+02          7.00984628E+01
       5900.0000          1.00000000E+30          1.09228444E+05          8.59798288E+04          4.10121799E+04          5.92276293E+03          3.97248898E+03          1.90014042E+03          4.71968585E+02          3.05605826E+02          1.30265321E+02          7.11256202E+01
       6000.0000          1.00000000E+30          1.09144018E+05          8.61325635E+04          4.11039034E+04          6.00043337E+03          4.02631158E+03          1.92631587E+03          4.78730600E+02          3.09986366E+02          1.32175996E+02          7.21515117E+01
       6100.0000          1.00000000E+30          1.09102369E+05          8.63092966E+04          4.12063020E+04          6.07968802E+03          4.08077983E+03          1.95207802E+03          4.85496005E+02          3.14358510E+02          1.34080991E+02          7.31751723E+01
       6200.0000          1.00000000E+30          1.09100221E+05          8.65082323E+04          4.13185836E+04          6.15699273E+03          4.13435562E+03          1.97813159E+03          4.92229724E+02          3.18732594E+02          1.35981959E+02          7.41968425E+01
       6300.0000          1.00000000E+30          1.09134572E+05          8.67277497E+04          4.14400298E+04          6.23586606E+03          4.18857389E+03          2.00377859E+03          4.98969257E+02          3.23086740E+02          1.37881904E+02          7.52171066E+01
       6400.0000          1.00000000E+30          1.09202734E+05          8.69663715E+04          4.15699850E+04          6.31282223E+03          4.24191413E+03          2.02937179E+03          5.05676056E+02          3.27444436E+02          1.39777370E+02          7.62348331E+01
       6500.0000          1.00000000E+30          1.09302242E+05          8.72227505E+04          4.17078524E+04          6.39133040E+03          4.29589245E+03          2.05525214E+03          5.12371278E+02          3.31781527E+02          1.41669696E+02          7.72510683E+01
       6600.0000          1.00000000E+30          1.09430876E+05          8.74956562E+04          4.18530887E+04          6.46795405E+03          4.34900752E+03          2.08073765E+03          5.19070955E+02          3.36122730E+02          1.43558130E+02          7.82653448E+01
       6700.0000          1.00000000E+30          1.09586593E+05          8.77839663E+04          4.20051921E+04          6.54611211E+03          4.40275557E+03          2.10650818E+03          5.25740956E+02          3.40443669E+02          1.45443821E+02          7.92778522E+01
       6800.0000          1.00000000E+30          1.09767544E+05          8.80866514E+04          4.21637060E+04          6.62241819E+03          4.45565501E+03          2.13222514E+03          5.32416355E+02          3.44768963E+02          1.47326109E+02          8.02890725E+01
       6900.0000          1.00000000E+30          1.09972021E+05          8.84027639E+04          4.23282112E+04          6.70024025E+03          4.50918192E+03          2.15755561E+03          5.39062455E+02          3.49074416E+02          1.49205914E+02          8.12976797E+01
       7000.0000          1.00000000E+30          1.10198475E+05          8.87314394E+04          4.24983209E+04          6.77624269E+03          4.56187462E+03          2.18316913E+03          5.45714012E+02          3.53384458E+02          1.51082295E+02          8.23054940E+01
       7100.0000          1.00000000E+30          1.10445475E+05          8.90718743E+04          4.26736783E+04          6.85374196E+03          4.61518891E+03          2.20840272E+03          5.52355125E+02          3.57674932E+02          1.52955570E+02          8.33109592E+01
       7200.0000          1.00000000E+30          1.10711707E+05          8.94233334E+04          4.28539569E+04          6.92945377E+03          4.66768315E+03          2.23391665E+03          5.58965838E+02          3.61970122E+02          1.54825215E+02          8.43147681E+01
       7300.0000          1.00000000E+30          1.10995964E+05          8.97851358E+04          4.30388527E+04          7.00664268E+03          4.72079289E+03          2.25905727E+03          5.65584489E+02          3.66246238E+02          1.56692527E+02          8.53169079E+01
       7400.0000          1.00000000E+30          1.11297131E+05          9.01566516E+04          4.32280842E+04          7.08367883E+03          4.77380244E+03          2.28447528E+03          5.72173296E+02          3.70526661E+02          1.58558457E+02          8.63185233E+01
       7500.0000          1.00000000E+30          1.11614174E+05          9.05372970E+04          4.34213926E+04          7.15896620E+03          4.82600915E+03          2.30984661E+03          5.78769434E+02          3.74800808E+02          1.60420944E+02          8.73183454E+01
       7600.0000          1.00000000E+30          1.11946146E+05          9.09265337E+04          4.36185365E+04          7.23570915E+03          4.87882480E+03          2.33517214E+03          5.85356124E+02          3.79056074E+02          1.62279504E+02          8.83161054E+01
       7700.0000          1.00000000E+30          1.12292161E+05          9.13238590E+04          4.38192926E+04          7.31230731E+03          4.93154587E+03          2.36013241E+03          5.91913161E+02          3.83315957E+02          1.64136620E+02          8.93124291E+01
       7800.0000          1.00000000E+30          1.12651407E+05          9.17288067E+04          4.40234520E+04          7.38876337E+03          4.98417415E+03          2.38536846E+03          5.98478077E+02          3.87570014E+02          1.65990889E+02          9.03081075E+01
       7900.0000          1.00000000E+30          1.13023121E+05          9.21409447E+04          4.42308214E+04          7.46351591E+03          5.03601779E+03          2.41056094E+03          6.05034093E+02          3.91816867E+02          1.67841036E+02          9.13013887E+01
       8000.0000          1.00000000E+30          1.13406598E+05          9.25598663E+04          4.44412206E+04          7.53969909E+03          5.08846478E+03          2.43539590E+03          6.11578628E+02          3.96045830E+02          1.69691917E+02          9.22935443E+01
       8100.0000          1.00000000E+30          1.13801184E+05          9.29851977E+04          4.46544809E+04          7.61574729E+03          5.14082359E+03          2.46050326E+03          6.18096541E+02          4.00280357E+02          1.71537033E+02          9.32840244E+01
       8200.0000          1.00000000E+30          1.14206263E+05          9.34165859E+04          4.48704446E+04          7.69166281E+03          5.19309505E+03          2.48556925E+03          6.24621897E+02          4.04508351E+02          1.73382256E+02          9.42742346E+01
       8300.0000          1.00000000E+30          1.14621270E+05          9.38537022E+04          4.50889652E+04          7.76744768E+03          5.24460139E+03          2.51059422E+03          6.31139405E+02          4.08730352E+02          1.75221896E+02          9.52619516E+01
       8400.0000          1.00000000E+30          1.15045669E+05          9.42962391E+04          4.53099057E+04          7.84158060E+03          5.29670340E+03          2.53557855E+03          6.37645580E+02          4.12934865E+02          1.77062654E+02          9.62486724E+01
       8500.0000          1.00000000E+30          1.15478963E+05          9.47439086E+04          4.55331362E+04          7.91711502E+03          5.34872262E+03          2.56021593E+03          6.44144308E+02          4.17144457E+02          1.78899660E+02          9.72340661E+01
       8600.0000          1.00000000E+30          1.15920689E+05          9.51964427E+04          4.57585365E+04          7.99252514E+03          5.40065993E+03          2.58512233E+03          6.50614827E+02          4.21349335E+02          1.80733346E+02          9.82179151E+01
       8700.0000          1.00000000E+30          1.16370407E+05          9.56535853E+04          4.59859936E+04          8.06781278E+03          5.45251621E+03          2.60999031E+03          6.57094122E+02          4.25547229E+02          1.82566023E+02          9.92011790E+01
       8800.0000          1.00000000E+30          1.16827709E+05          9.61151010E+04          4.62154003E+04          8.14297972E+03          5.50429248E+03          2.63482024E+03          6.63566190E+02          4.29739370E+02          1.84396054E+02          1.00183077E+02
       8900.0000          1.00000000E+30          1.17292214E+05          9.65807669E+04          4.64466567E+04          8.21802772E+03          5.55533014E+03          2.65961259E+03          6.70029021E+02          4.33927468E+02          1.86221808E+02          1.01162959E+02
       9000.0000          1.00000000E+30          1.17763560E+05          9.70503726E+04          4.66796695E+04          8.29295858E+03          5.60695322E+03          2.68436789E+03          6.76481653E+02          4.38097204E+02          1.88048753E+02          1.02142077E+02
       9100.0000          1.00000000E+30          1.18241410E+05          9.75237203E+04          4.69143497E+04          8.36630418E+03          5.65850043E+03          2.70908673E+03          6.82926906E+02          4.42272666E+02          1.89872617E+02          1.03120104E+02
       9200.0000          1.00000000E+30          1.18725443E+05          9.80006240E+04          4.71506139E+04          8.44101188E+03          5.70997270E+03          2.73376977E+03          6.89365376E+02          4.46443284E+02          1.91693909E+02          1.04097077E+02
       9300.0000          1.00000000E+30          1.19215363E+05          9.84809075E+04          4.73883831E+04          8.51560781E+03          5.76137100E+03          2.75841758E+03          6.95795165E+02          4.50609184E+02          1.93510899E+02          1.05072228E+02
       9400.0000          1.00000000E+30          1.19710884E+05          9.89644070E+04          4.76275835E+04          8.59009354E+03          5.81269629E+03          2.78273634E+03          7.02196692E+02          4.54769741E+02          1.95327822E+02          1.06045900E+02
       9500.0000          1.00000000E+30          1.20211742E+05          9.94509650E+04          4.78681446E+04          8.66447062E+03          5.86394960E+03          2.80731647E+03          7.08608849E+02          4.58924647E+02          1.97143967E+02          1.07019609E+02
       9600.0000          1.00000000E+30          1.20717686E+05          9.99404346E+04          4.81100002E+04          8.73874059E+03          5.91513192E+03          2.83186274E+03          7.15013341E+02          4.63074017E+02          1.98956181E+02          1.07991588E+02
       9700.0000          1.00000000E+30          1.21228478E+05          1.00432675E+05          4.83530885E+04          8.81290497E+03          5.96624429E+03          2.85637561E+03          7.21410419E+02          4.67218208E+02          2.00767198E+02          1.08962670E+02
       9800.0000          1.00000000E+30          1.21743894E+05          1.00927558E+05          4.85973494E+04          8.88696524E+03          6.01728770E+03          2.88085554E+03          7.27800035E+02          4.71357525E+02          2.02576238E+02          1.09932641E+02
       9900.0000          1.00000000E+30          1.22263722E+05          1.01424954E+05          4.88427272E+04          8.96092286E+03          6.06826310E+03          2.90530298E+03          7.34182093E+02          4.75492094E+02          2.04383335E+02          1.10901517E+02
      10000.0000          1.00000000E+30          1.22787762E+05          1.01924747E+05          4.90891686E+04          9.03477926E+03          6.11917145E+03          2.92971838E+03          7.40556572E+02          4.79621929E+02          2.06188382E+02          1.11869269E+02
      11000.0000          1.00000000E+30          1.28222501E+05          1.07032457E+05          5.16021870E+04          9.76942150E+03          6.62475446E+03          3.17247448E+03          8.03925627E+02          5.20668200E+02          2.24135219E+02          1.21489869E+02
      11106.9990          1.00000000E+30          1.28821523E+05          1.07588774E+05          5.18754019E+04          9.84743151E+03          6.67913955E+03          3.19826653E+03          8.10664475E+02          5.25034293E+02          2.26045371E+02          1.22513632E+02
      11107.0010          1.84005270E+16          1.28821534E+05          1.07588784E+05          5.18754070E+04          9.84743299E+03          6.67914056E+03          3.19826702E+03          8.10664601E+02          5.25034375E+02          2.26045407E+02          1.22513652E+02
      12000.0000          5.32682168E+08          1.33919883E+05          1.12285963E+05          5.41794029E+04          1.04951727E+04          7.12566027E+03          3.41241914E+03          8.66625393E+02          5.61306255E+02          2.41909263E+02          1.31014548E+02
      13000.0000          1.65102393E+08          1.39789527E+05          1.17631517E+05          5.67966630E+04          1.12142939E+04          7.62128328E+03          3.65011675E+03          9.28756559E+02          6.01558882E+02          2.59530207E+02          1.40453644E+02
      14000.0000          8.53696942E+07          1.45773617E+05          1.23002053E+05          5.93733966E+04          1.19274742E+04          8.11213606E+03          3.88579840E+03          9.90359980E+02          6.41465190E+02          2.77011409E+02          1.49814346E+02
      15000.0000          5.42165732E+07          1.51833800E+05          1.28352910E+05          6.20596080E+04          1.26340844E+04          8.59976727E+03          4.11939752E+03          1.05147359E+03          6.81063964E+02          2.94363737E+02          1.59104155E+02
      16000.0000          3.85531411E+07          1.57936920E+05          1.33816456E+05          6.47257922E+04          1.33358825E+04          9.08284971E+03          4.35133360E+03          1.11213927E+03          7.20380067E+02          3.11596265E+02          1.68327970E+02
      17000.0000          2.94638539E+07          1.64007549E+05          1.39374547E+05          6.73736453E+04          1.40321236E+04          9.56279534E+03          4.58151354E+03          1.17240955E+03          7.59429509E+02          3.28721549E+02          1.77491748E+02
      18000.0000          2.36767727E+07          1.70226582E+05          1.44762506E+05          7.00630637E+04          1.47232201E+04          1.00393213E+04          4.81006339E+03          1.23226654E+03          7.98230487E+02          3.45739880E+02          1.86596588E+02
      19000.0000          1.97464447E+07          1.76404853E+05          1.50240278E+05          7.27322723E+04          1.54106790E+04          1.05131851E+04          5.03710761E+03          1.29179585E+03          8.36802215E+02          3.62673229E+02          1.95652426E+02
      20000.0000          1.69477666E+07          1.82545368E+05          1.55680390E+05          7.53828477E+04          1.60925301E+04          1.09840621E+04          5.26295719E+03          1.35099223E+03          8.75134260E+02          3.79512083E+02          2.04655682E+02
      21000.0000          1.48822912E+07          1.88650948E+05          1.61198339E+05          7.80162263E+04          1.67724070E+04          1.14521607E+04          5.48747625E+03          1.40985579E+03          9.13293173E+02          3.96260237E+02          2.13611807E+02
      22000.0000          1.33148646E+07          1.94875033E+05          1.66567323E+05          8.06847050E+04          1.74472464E+04          1.19176628E+04          5.71094917E+03          1.46844671E+03          9.51251167E+02          4.12946620E+02          2.22529298E+02
      23000.0000          1.20987720E+07          2.01059042E+05          1.72012386E+05          8.33353224E+04          1.81193866E+04          1.23811170E+04          5.93302768E+03          1.52674261E+03          9.89020011E+02          4.29550285E+02          2.31402069E+02
      24000.0000          1.11381757E+07          2.07205543E+05          1.77423261E+05          8.59692227E+04          1.87870052E+04          1.28422653E+04          6.15420229E+03          1.58474053E+03          1.02663049E+03          4.46079656E+02          2.40234383E+02
      25000.0000          1.03681262E+07          2.13316905E+05          1.82802094E+05          8.85874559E+04          1.94523110E+04          1.33011726E+04          6.37431398E+03          1.64254046E+03          1.06405520E+03          4.62534771E+02          2.49027223E+02
      26000.0000          9.74322135E+06          2.19395316E+05          1.88150857E+05          9.11909842E+04          2.01144308E+04          1.37579631E+04          6.59341327E+03          1.70006944E+03          1.10133891E+03          4.78933886E+02          2.57786666E+02
      27000.0000          9.23086193E+06          2.25442786E+05          1.93567803E+05          9.37806902E+04          2.07744889E+04          1.42127241E+04          6.81155536E+03          1.75739406E+03          1.13849350E+03          4.95283153E+02          2.66517182E+02
      28000.0000          8.80715508E+06          2.31590250E+05          1.98859098E+05          9.64016183E+04          2.14306826E+04          1.46655623E+04          7.02898059E+03          1.81446527E+03          1.17547351E+03          5.11559827E+02          2.75208874E+02
      29000.0000          8.45423099E+06          2.37577506E+05          2.04217813E+05          9.89648455E+04          2.20841857E+04          1.51170382E+04          7.24531769E+03          1.87134712E+03          1.21232141E+03          5.27775597E+02          2.83868043E+02
      30000.0000          8.15851460E+06          2.43662304E+05          2.09548922E+05          1.01558901E+05          2.27359125E+04          1.55662756E+04          7.46101709E+03          1.92800763E+03          1.24907340E+03          5.43962455E+02          2.92506644E+02
      31000.0000          7.90954336E+06          2.49717088E+05          2.14764119E+05          1.04140189E+05          2.33851586E+04          1.60142919E+04          7.67571557E+03          1.98453840E+03          1.28566747E+03          5.60073760E+02          3.01108881E+02
      32000.0000          7.69914673E+06          2.55743283E+05          2.20045336E+05          1.06709306E+05          2.40319910E+04          1.64606830E+04          7.88981934E+03          2.04079151E+03          1.32215792E+03          5.76145079E+02          3.09685475E+02
      33000.0000          7.52087057E+06          2.61742222E+05          2.25302665E+05          1.09266810E+05          2.46755254E+04          1.69054513E+04          8.10321104E+03          2.09694870E+03          1.35849497E+03          5.92155495E+02          3.18231346E+02
      34000.0000          7.36956541E+06          2.67715149E+05          2.30622458E+05          1.11813219E+05          2.53177309E+04          1.73487525E+04          8.31586708E+03          2.15289791E+03          1.39474899E+03          6.08130883E+02          3.26755781E+02
      35000.0000          7.24107798E+06          2.73663230E+05          2.35833699E+05          1.14349022E+05          2.59586844E+04          1.77906313E+04          8.52780710E+03          2.20864774E+03          1.43091899E+03          6.24075449E+02          3.35259862E+02
      36000.0000          7.13203461E+06          2.79699762E+05          2.41024066E+05          1.16913551E+05          2.65966396E+04          1.82311655E+04          8.73907266E+03          2.26430490E+03          1.46696322E+03          6.39947900E+02          3.43732332E+02
      37000.0000          7.03966680E+06          2.85599256E+05          2.46194439E+05          1.19428792E+05          2.72324991E+04          1.86701740E+04          8.94998027E+03          2.31975701E+03          1.50287879E+03          6.55786767E+02          3.52181132E+02
      38000.0000          6.96168515E+06          2.91476990E+05          2.51426060E+05          1.21934708E+05          2.78664866E+04          1.91085454E+04          9.15993857E+03          2.37509774E+03          1.53875196E+03          6.71619323E+02          3.60621147E+02
      39000.0000          6.89618836E+06          2.97441128E+05          2.56557404E+05          1.24468958E+05          2.84994978E+04          1.95449984E+04          9.36933515E+03          2.43020781E+03          1.57451792E+03          6.87380027E+02          3.69027629E+02
      40000.0000          6.84158021E+06          3.03275902E+05          2.61749511E+05          1.26956644E+05          2.91296747E+04          1.99806937E+04          9.57837021E+03          2.48522038E+03          1.61017812E+03          7.03110478E+02          3.77415486E+02
      41000.0000          6.79651934E+06          3.09195862E+05          2.66844757E+05          1.29472418E+05          2.97590612E+04          2.04147846E+04          9.78662942E+03          2.54010546E+03          1.64575342E+03          7.18812153E+02          3.85785658E+02
      42000.0000          6.75986318E+06          3.15094479E+05          2.72000078E+05          1.31979301E+05          3.03857878E+04          2.08482924E+04          9.99448564E+03          2.59492458E+03          1.68122303E+03          7.34448394E+02          3.94128333E+02
      43000.0000          6.73064077E+06          3.20869725E+05          2.77137652E+05          1.34441756E+05          3.10118235E+04          2.12801450E+04          1.02018927E+04          2.64955349E+03          1.71663354E+03          7.50085269E+02          4.02461471E+02
      44000.0000          6.70801861E+06          3.26728578E+05          2.82182817E+05          1.36931980E+05          3.16360593E+04          2.17111413E+04          1.04085894E+04          2.70405509E+03          1.75191199E+03          7.65681984E+02          4.10771270E+02
      45000.0000          6.69127875E+06          3.32568102E+05          2.87287166E+05          1.39414141E+05          3.22579347E+04          2.21414744E+04          1.06148076E+04          2.75846195E+03          1.78718090E+03          7.81220723E+02          4.19060270E+02
      46000.0000          6.67980204E+06          3.38388896E+05          2.92375398E+05          1.41888485E+05          3.28791061E+04          2.25703018E+04          1.08207789E+04          2.81265347E+03          1.82233137E+03          7.96743138E+02          4.27331872E+02
      47000.0000          6.67304531E+06          3.44191537E+05          2.97447995E+05          1.44355246E+05          3.34989363E+04          2.29981916E+04          1.10260838E+04          2.86683883E+03          1.85743867E+03          8.12233799E+02          4.35590050E+02
      48000.0000          6.67053942E+06          3.49976569E+05          3.02505421E+05          1.46780672E+05          3.41171101E+04          2.34252507E+04          1.12308884E+04          2.92090519E+03          1.89243881E+03          8.27710346E+02          4.43833691E+02
      49000.0000          6.67187086E+06          3.55744516E+05          3.07548118E+05          1.49233238E+05          3.47338261E+04          2.38512351E+04          1.14353600E+04          2.97478497E+03          1.92739816E+03          8.43134952E+02          4.52054843E+02
      50000.0000          6.67667632E+06          3.61495875E+05          3.12576509E+05          1.51678869E+05          3.53492285E+04          2.42763836E+04          1.16393729E+04          3.02855007E+03          1.96228708E+03          8.58547590E+02          4.60264635E+02
