#Energy      Ge-K-shell   Ge-L1-shell   Ge-L2-shell   Ge-L3-shell   Ge-M1-shell   Ge-M2-shell   Ge-M3-shell   Ge-M4-shell   Ge-M5-shell   Valence  Total
       5800.0000          1.00000000E+30          2.95604912E+05          5.69089206E+05          3.09223090E+05          1.91410509E+06          4.46454544E+06          2.42408521E+06          4.22999995E+07          2.95267194E+07          1.76162343E+07          1.03656764E+05
       5900.0000          1.00000000E+30          3.06018318E+05          5.99945231E+05          3.25556179E+05          1.98855027E+06          4.69405937E+06          2.56435397E+06          4.53817151E+07          3.16496516E+07          1.83915138E+07          1.08458181E+05
       6000.0000          1.00000000E+30          3.16929007E+05          6.31557170E+05          3.44646238E+05          2.06436792E+06          4.93020133E+06          2.68603407E+06          4.85250098E+07          3.39209412E+07          1.91070483E+07          1.13608517E+05
       6100.0000          1.00000000E+30          3.28489898E+05          6.65322986E+05          3.62646837E+05          2.13853549E+06          5.18289073E+06          2.83396795E+06          5.21765885E+07          3.63227809E+07          1.98527566E+07          1.18831902E+05
       6200.0000          1.00000000E+30          3.41444492E+05          7.00294376E+05          3.81506399E+05          2.22500966E+06          5.44509304E+06          2.97475376E+06          5.54546839E+07          3.88737839E+07          2.06735797E+07          1.24389392E+05
       6300.0000          1.00000000E+30          3.52986922E+05          7.36741999E+05          4.01476166E+05          2.30188575E+06          5.73543689E+06          3.11797642E+06          5.92470250E+07          4.15950562E+07          2.14735954E+07          1.29902322E+05
       6400.0000          1.00000000E+30          3.64738447E+05          7.74729449E+05          4.21749011E+05          2.38365461E+06          6.00372322E+06          3.27360413E+06          6.31938241E+07          4.43677341E+07          2.22936337E+07          1.35532166E+05
       6500.0000          1.00000000E+30          3.77602535E+05          8.12845249E+05          4.42624140E+05          2.47564384E+06          6.28511397E+06          3.43435639E+06          6.73049633E+07          4.71046130E+07          2.32112343E+07          1.41419244E+05
       6600.0000          1.00000000E+30          3.91529571E+05          8.52717423E+05          4.66379919E+05          2.55719740E+06          6.58216986E+06          3.59414784E+06          7.16705909E+07          5.01550630E+07          2.40141447E+07          1.47760177E+05
       6700.0000          1.00000000E+30          4.04162460E+05          8.97575861E+05          4.89464395E+05          2.64033610E+06          6.88281800E+06          3.78135634E+06          7.62452016E+07          5.33394236E+07          2.48782696E+07          1.54036743E+05
       6800.0000          1.00000000E+30          4.18932442E+05          9.38260385E+05          5.11915110E+05          2.73682441E+06          7.22378060E+06          3.93818961E+06          8.10748588E+07          5.67093722E+07          2.57603008E+07          1.60441516E+05
       6900.0000          1.00000000E+30          4.32035425E+05          9.88154633E+05          5.38284283E+05          2.82886845E+06          7.53498580E+06          4.13078922E+06          8.61745774E+07          6.05842829E+07          2.67254777E+07          1.67274668E+05
       7000.0000          1.00000000E+30          4.45986953E+05          1.02954400E+06          5.62967943E+05          2.92247073E+06          7.87395223E+06          4.31283057E+06          9.15747871E+07          6.39807094E+07          2.76319793E+07          1.73804071E+05
       7100.0000          1.00000000E+30          4.61437020E+05          1.07652083E+06          5.88754692E+05          3.02836465E+06          8.22341055E+06          4.49907238E+06          9.70443440E+07          6.78978478E+07          2.86437916E+07          1.80877975E+05
       7200.0000          1.00000000E+30          4.75317825E+05          1.12543500E+06          6.15942631E+05          3.11896246E+06          8.58572618E+06          4.69955735E+06          1.02495523E+08          7.20243128E+07          2.95726636E+07          1.87854734E+05
       7300.0000          1.00000000E+30          4.91697042E+05          1.17631574E+06          6.43489465E+05          3.21475250E+06          8.99046078E+06          4.90672448E+06          1.08919608E+08          7.62287596E+07          3.05689679E+07          1.95349859E+05
       7400.0000          1.00000000E+30          5.05577602E+05          1.23401893E+06          6.74883812E+05          3.32407197E+06          9.35539639E+06          5.13413873E+06          1.15226426E+08          8.06585679E+07          3.16513794E+07          2.03037277E+05
       7500.0000          1.00000000E+30          5.21224973E+05          1.28506733E+06          7.03424658E+05          3.44108813E+06          9.73767122E+06          5.34302780E+06          1.21698587E+08          8.53454585E+07          3.26799001E+07          2.10555727E+05
       7600.0000          1.00000000E+30          5.37160460E+05          1.33862280E+06          7.33892755E+05          3.53154892E+06          1.01415448E+07          5.59240395E+06          1.28531834E+08          9.01668479E+07          3.38307940E+07          2.18327063E+05
       7700.0000          1.00000000E+30          5.54455523E+05          1.39556299E+06          7.65356970E+05          3.65234329E+06          1.05942573E+07          5.81166897E+06          1.35628387E+08          9.51563143E+07          3.48619236E+07          2.26576025E+05
       7800.0000          1.00000000E+30          5.72901343E+05          1.45306787E+06          7.98117171E+05          3.74381175E+06          1.10073627E+07          6.04768495E+06          1.43108787E+08          1.00510752E+08          3.59226254E+07          2.35032433E+05
       7900.0000          1.00000000E+30          5.88132835E+05          1.51845180E+06          8.32030563E+05          3.86569800E+06          1.14276615E+07          6.28530569E+06          1.50961439E+08          1.05910828E+08          3.71039284E+07          2.43365151E+05
       8000.0000          1.00000000E+30          6.04416513E+05          1.57767774E+06          8.69216853E+05          3.97605193E+06          1.18814821E+07          6.56046364E+06          1.59202034E+08          1.12175446E+08          3.83589375E+07          2.52006209E+05
       8100.0000          1.00000000E+30          6.23112387E+05          1.64119545E+06          9.03504014E+05          4.09056015E+06          1.23876323E+07          6.80345528E+06          1.67504963E+08          1.17917616E+08          3.94065356E+07          2.60894777E+05
       8200.0000          1.00000000E+30          6.43001785E+05          1.71297573E+06          9.39651367E+05          4.21912541E+06          1.28606521E+07          7.06976478E+06          1.76241818E+08          1.24029565E+08          4.06989913E+07          2.70435694E+05
       8300.0000          1.00000000E+30          6.58324421E+05          1.77923478E+06          9.77564313E+05          4.32956974E+06          1.33534812E+07          7.34492913E+06          1.85454164E+08          1.30464924E+08          4.20762525E+07          2.79109258E+05
       8400.0000          1.00000000E+30          6.78624633E+05          1.84865796E+06          1.01879180E+06          4.46310305E+06          1.39171504E+07          7.64785514E+06          1.94879847E+08          1.37209167E+08          4.30752498E+07          2.89154405E+05
       8500.0000          1.00000000E+30          7.00216641E+05          1.92073350E+06          1.05763967E+06          4.57857529E+06          1.44014243E+07          7.93746686E+06          2.05610469E+08          1.44271360E+08          4.43263264E+07          2.99181623E+05
       8600.0000          1.00000000E+30          7.14737818E+05          2.00134010E+06          1.10285345E+06          4.70316301E+06          1.49139922E+07          8.27112566E+06          2.15581504E+08          1.51373150E+08          4.56914928E+07          3.08715755E+05
       8700.0000          1.00000000E+30          7.33781567E+05          2.07305556E+06          1.14250195E+06          4.83898377E+06          1.54590924E+07          8.55450915E+06          2.26001004E+08          1.58831080E+08          4.69977858E+07          3.18401094E+05
       8800.0000          1.00000000E+30          7.55084119E+05          2.14886924E+06          1.18518980E+06          4.98288244E+06          1.60624685E+07          8.85536282E+06          2.38383236E+08          1.67285897E+08          4.84443929E+07          3.28931317E+05
       8900.0000          1.00000000E+30          7.74645776E+05          2.22884803E+06          1.23428401E+06          5.10409591E+06          1.66141888E+07          9.17618591E+06          2.49314140E+08          1.74964906E+08          4.96755959E+07          3.39592411E+05
       9000.0000          1.00000000E+30          7.97028022E+05          2.31606956E+06          1.27845843E+06          5.25372348E+06          1.72659294E+07          9.53136371E+06          2.61014974E+08          1.84419753E+08          5.11667189E+07          3.50804312E+05
       9100.0000          1.00000000E+30          8.15725740E+05          2.39743359E+06          1.32499178E+06          5.37466577E+06          1.78249130E+07          9.85577730E+06          2.73346172E+08          1.92315079E+08          5.24978722E+07          3.61106541E+05
       9200.0000          1.00000000E+30          8.38727788E+05          2.49198191E+06          1.37338459E+06          5.51294369E+06          1.84394515E+07          1.02386289E+07          2.86242486E+08          2.01333029E+08          5.40134509E+07          3.72861132E+05
       9300.0000          1.00000000E+30          8.58472161E+05          2.57482963E+06          1.42724877E+06          5.66556669E+06          1.91356614E+07          1.05677776E+07          2.99690793E+08          2.10760629E+08          5.54241808E+07          3.84113262E+05
       9400.0000          1.00000000E+30          8.81871767E+05          2.67561071E+06          1.47517494E+06          5.80646024E+06          1.97709257E+07          1.09299899E+07          3.13207949E+08          2.20611125E+08          5.70116963E+07          3.96017265E+05
       9500.0000          1.00000000E+30          9.03001937E+05          2.76423280E+06          1.53286798E+06          5.96596351E+06          2.04353464E+07          1.13376300E+07          3.28655371E+08          2.30468399E+08          5.84047963E+07          4.08028194E+05
       9600.0000          1.00000000E+30          9.27301517E+05          2.85642727E+06          1.58311900E+06          6.13447739E+06          2.11876539E+07          1.17125735E+07          3.43069170E+08          2.41873266E+08          6.00634780E+07          4.20267476E+05
       9700.0000          1.00000000E+30          9.48138486E+05          2.96305666E+06          1.63733383E+06          6.26439737E+06          2.18364799E+07          1.21047071E+07          3.60242920E+08          2.52372255E+08          6.14726863E+07          4.32155487E+05
       9800.0000          1.00000000E+30          9.73167799E+05          3.06012629E+06          1.69871592E+06          6.43643696E+06          2.26323553E+07          1.25438799E+07          3.74848711E+08          2.63598953E+08          6.31635980E+07          4.45513816E+05
       9900.0000          1.00000000E+30          9.94296861E+05          3.16202666E+06          1.75331565E+06          6.57416283E+06          2.33142764E+07          1.29282845E+07          3.90053378E+08          2.74982355E+08          6.47241943E+07          4.57385448E+05
      10000.0000          1.00000000E+30          1.01965798E+06          3.27626469E+06          1.80961524E+06          6.72798894E+06          2.40551171E+07          1.33919881E+07          4.08532101E+08          2.86718252E+08          6.64718880E+07          4.70719966E+05
      11000.0000          1.00000000E+30          1.28151963E+06          4.49026909E+06          2.50256344E+06          8.48175078E+06          3.27482387E+07          1.82280181E+07          6.12558580E+08          4.33668058E+08          8.46078791E+07          6.16647478E+05
      11106.9990          1.00000000E+30          1.31361461E+06          4.62682295E+06          2.57872530E+06          8.70481939E+06          3.37635869E+07          1.88064311E+07          6.37690466E+08          4.52531430E+08          8.65072086E+07          6.33639124E+05
      11107.0010          9.84493120E+04          1.31361523E+06          4.62682592E+06          2.57872698E+06          8.70482367E+06          3.37636079E+07          1.88064427E+07          6.37690980E+08          4.52531804E+08          8.65072506E+07          8.52101158E+04
      12000.0000          1.19847326E+05          1.58404146E+06          5.98949780E+06          3.34506788E+06          1.04806928E+07          4.35063370E+07          2.42770822E+07          9.00458014E+08          6.39802880E+08          1.05312676E+08          1.04026759E+05
      13000.0000          1.46997723E+05          1.93412953E+06          7.83043295E+06          4.39285582E+06          1.27754348E+07          5.65643525E+07          3.16792497E+07          1.28883453E+09          9.17542493E+08          1.29371091E+08          1.28002946E+05
      14000.0000          1.77690248E+05          2.32119684E+06          1.00955822E+07          5.66840234E+06          1.53539057E+07          7.19608421E+07          4.06355551E+07          1.75172105E+09          1.25041087E+09          1.56498114E+08          1.55148235E+05
      15000.0000          2.12925634E+05          2.76078989E+06          1.27119161E+07          7.20193812E+06          1.82620045E+07          9.06350508E+07          5.13189250E+07          2.33543516E+09          1.66920753E+09          1.87026103E+08          1.86293969E+05
      16000.0000          2.52660633E+05          3.24882482E+06          1.58853293E+07          8.99143702E+06          2.14898105E+07          1.13049780E+08          6.38779086E+07          3.07858116E+09          2.20151460E+09          2.21056831E+08          2.21425737E+05
      17000.0000          2.96516402E+05          3.79526329E+06          1.95352226E+07          1.10961716E+07          2.50493958E+07          1.38380672E+08          7.87555764E+07          4.01639653E+09          2.86855270E+09          2.59365939E+08          2.60308880E+05
      18000.0000          3.47401699E+05          4.38976633E+06          2.37615454E+07          1.35414009E+07          2.90114301E+07          1.67670028E+08          9.57064935E+07          5.15080963E+09          3.67839833E+09          3.01231036E+08          3.05165102E+05
      19000.0000          4.00555061E+05          5.04408827E+06          2.87762289E+07          1.64581463E+07          3.34511212E+07          2.00851941E+08          1.14963621E+08          6.54640164E+09          4.66704712E+09          3.47313987E+08          3.52470549E+05
      20000.0000          4.60500032E+05          5.77867431E+06          3.44670314E+07          1.96942616E+07          3.81156259E+07          2.40313049E+08          1.38011284E+08          8.22326982E+09          5.86209522E+09          3.99147631E+08          4.05707075E+05
      21000.0000          5.26519527E+05          6.54691101E+06          4.05736084E+07          2.34121982E+07          4.34533749E+07          2.82818169E+08          1.62909759E+08          1.02117621E+10          7.28665917E+09          4.53578600E+08          4.64145857E+05
      22000.0000          5.96464758E+05          7.40514969E+06          4.77625212E+07          2.75698352E+07          4.89228952E+07          3.32312716E+08          1.91517553E+08          1.25154437E+10          8.96007592E+09          5.14240705E+08          5.26426143E+05
      23000.0000          6.75708388E+05          8.35429442E+06          5.59089326E+07          3.22414732E+07          5.49683288E+07          3.86555502E+08          2.24359322E+08          1.52511126E+10          1.09559232E+10          5.81214370E+08          5.96785756E+05
      24000.0000          7.60129696E+05          9.31780589E+06          6.48718240E+07          3.76129022E+07          6.16221773E+07          4.49618130E+08          2.59818475E+08          1.84044117E+10          1.32577416E+10          6.51365830E+08          6.71657585E+05
      25000.0000          8.50644785E+05          1.03800075E+07          7.49366787E+07          4.35366391E+07          6.87105380E+07          5.16398993E+08          3.01050859E+08          2.20638502E+10          1.59654735E+10          7.28039737E+08          7.52148247E+05
      26000.0000          9.51832853E+05          1.15387276E+07          8.63062368E+07          5.02364924E+07          7.62978548E+07          5.92657505E+08          3.44664355E+08          2.62536555E+10          1.90827448E+10          8.09565674E+08          8.41904813E+05
      27000.0000          1.05518614E+06          1.28325563E+07          9.83215218E+07          5.71809006E+07          8.42838139E+07          6.77050545E+08          3.93838867E+08          3.10869149E+10          2.26278474E+10          8.95735219E+08          9.34265547E+05
      28000.0000          1.17061865E+06          1.41140918E+07          1.11686881E+08          6.52884426E+07          9.30007600E+07          7.65792837E+08          4.51069954E+08          3.66364559E+10          2.67420946E+10          9.91566320E+08          1.03657109E+06
      29000.0000          1.28965247E+06          1.55046982E+07          1.26496004E+08          7.40987171E+07          1.02690451E+08          8.67030612E+08          5.08317814E+08          4.27178547E+10          3.13495115E+10          1.09152843E+09          1.14268703E+06
      30000.0000          1.42442262E+06          1.70329996E+07          1.42897020E+08          8.36857726E+07          1.12227350E+08          9.76094949E+08          5.75061223E+08          4.98470045E+10          3.65506847E+10          1.19597045E+09          1.26222242E+06
      31000.0000          1.56265669E+06          1.86098255E+07          1.60361464E+08          9.42118134E+07          1.22553156E+08          1.09657458E+09          6.46494252E+08          5.75483597E+10          4.24102954E+10          1.31379144E+09          1.38515331E+06
      32000.0000          1.70494977E+06          2.03019646E+07          1.79571122E+08          1.05985579E+08          1.33798987E+08          1.22418403E+09          7.22108947E+08          6.63203060E+10          4.89642133E+10          1.43318565E+09          1.51240906E+06
      33000.0000          1.86647835E+06          2.21362767E+07          2.00272059E+08          1.18308764E+08          1.45420923E+08          1.36393702E+09          8.09010165E+08          7.62146289E+10          5.63091379E+10          1.55925523E+09          1.65588473E+06
      34000.0000          2.02525888E+06          2.39852132E+07          2.22979728E+08          1.32099390E+08          1.57851127E+08          1.51463508E+09          8.99335321E+08          8.72318639E+10          6.44991679E+10          1.69312144E+09          1.79779807E+06
      35000.0000          2.20371963E+06          2.60403538E+07          2.47679578E+08          1.46808045E+08          1.71078230E+08          1.67940882E+09          9.98764573E+08          9.89327837E+10          7.36986270E+10          1.83740340E+09          1.95679726E+06
      36000.0000          2.39306923E+06          2.80623381E+07          2.75096971E+08          1.62429459E+08          1.85192442E+08          1.86519985E+09          1.10542007E+09          1.12801305E+11          8.35188827E+10          1.98986179E+09          2.12465837E+06
      37000.0000          2.58402480E+06          3.03397167E+07          3.02183258E+08          1.79540180E+08          1.99369280E+08          2.04695603E+09          1.22500759E+09          1.27338286E+11          9.44414732E+10          2.14537006E+09          2.29548623E+06
      38000.0000          2.79630138E+06          3.26417765E+07          3.32297430E+08          1.98212062E+08          2.14793283E+08          2.24767267E+09          1.35399990E+09          1.43342770E+11          1.07014915E+11          2.31652449E+09          2.48390194E+06
      39000.0000          3.01602574E+06          3.51171877E+07          3.64402267E+08          2.17694383E+08          2.31305599E+08          2.46514894E+09          1.47977754E+09          1.60951855E+11          1.20195981E+11          2.49975359E+09          2.67956181E+06
      40000.0000          3.23556946E+06          3.76222171E+07          3.98862079E+08          2.39368517E+08          2.47589791E+08          2.70077873E+09          1.62217903E+09          1.80269553E+11          1.34695440E+11          2.67300054E+09          2.87569374E+06
      41000.0000          3.47627689E+06          4.03253381E+07          4.36800618E+08          2.61361920E+08          2.65658260E+08          2.94569328E+09          1.77566988E+09          2.01416982E+11          1.50587880E+11          2.87060255E+09          3.09018981E+06
      42000.0000          3.72765109E+06          4.31490200E+07          4.77719087E+08          2.86229550E+08          2.84162947E+08          3.21668053E+09          1.94368958E+09          2.23794108E+11          1.67960128E+11          3.07639962E+09          3.31446433E+06
      43000.0000          3.99283286E+06          4.61435574E+07          5.21488756E+08          3.11718961E+08          3.03613063E+08          3.48845075E+09          2.10895404E+09          2.48831202E+11          1.86914210E+11          3.28914673E+09          3.55096302E+06
      44000.0000          4.27020631E+06          4.92692155E+07          5.62356777E+08          3.39138649E+08          3.24318165E+08          3.79282457E+09          2.29183471E+09          2.76135554E+11          2.07571053E+11          3.51590153E+09          3.79823055E+06
      45000.0000          4.56212014E+06          5.24045190E+07          6.10313837E+08          3.69538024E+08          3.45604826E+08          4.11942159E+09          2.48841418E+09          3.06417763E+11          2.29330034E+11          3.73375701E+09          4.05783581E+06
      46000.0000          4.86947180E+06          5.60368049E+07          6.61281372E+08          4.01456913E+08          3.67405268E+08          4.44606916E+09          2.69956191E+09          3.36467978E+11          2.54601275E+11          3.97971208E+09          4.33303814E+06
      47000.0000          5.17682250E+06          5.95159605E+07          7.15409384E+08          4.32432143E+08          3.89259738E+08          4.79772223E+09          2.92862789E+09          3.71318797E+11          2.79368868E+11          4.22809808E+09          4.60738497E+06
      48000.0000          5.50496117E+06          6.29150210E+07          7.72859525E+08          4.68071657E+08          4.13522924E+08          5.18557791E+09          3.14862045E+09          4.07152271E+11          3.07954628E+11          4.48972458E+09          4.89868965E+06
      49000.0000          5.84929917E+06          6.66806587E+07          8.29293145E+08          5.04555725E+08          4.38083672E+08          5.58762199E+09          3.39987389E+09          4.47838877E+11          3.37203208E+11          4.76541071E+09          5.20518580E+06
      50000.0000          6.19989161E+06          7.09645786E+07          8.92740381E+08          5.44062539E+08          4.63902890E+08          6.00831506E+09          3.66689427E+09          4.89716859E+11          3.70367651E+11          5.04727780E+09          5.52057691E+06
