#Energy      Nb-K-shell   Nb-L1-shell   Nb-L2-shell   Nb-L3-shell   Nb-M1-shell   Nb-M2-shell   Nb-M3-shell   Nb-M4-shell   Nb-M5-shell   Nb-N1-shell   Nb-N2-shell   Nb-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96839772E+04          9.03008378E+03          3.97335985E+03          1.04685854E+03          6.79075148E+02          3.45950597E+02          2.11150558E+02          9.99732778E+01          2.11424665E+01          1.47561319E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.92371404E+04          8.90702631E+03          3.92485055E+03          1.04686799E+03          6.79206577E+02          3.48345712E+02          2.12755617E+02          1.00738922E+02          2.13199080E+01          1.48701795E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.88147819E+04          8.79027428E+03          3.87882997E+03          1.04702310E+03          6.79429028E+02          3.50737883E+02          2.14358219E+02          1.01503385E+02          2.14970779E+01          1.49840361E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84152918E+04          8.67944588E+03          3.83514532E+03          1.04731690E+03          6.79738021E+02          3.53127150E+02          2.15958402E+02          1.02266684E+02          2.16739801E+01          1.50977055E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80370612E+04          8.57418212E+03          3.79366540E+03          1.04774272E+03          6.80129436E+02          3.55513555E+02          2.17556200E+02          1.03028838E+02          2.18506187E+01          1.52111915E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.76786437E+04          8.47415567E+03          3.75425784E+03          1.04829429E+03          6.80599429E+02          3.57897138E+02          2.19151650E+02          1.03789863E+02          2.20269976E+01          1.53244975E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49412672E+04          7.70437694E+03          3.45181486E+03          1.05958974E+03          6.88911680E+02          3.81851385E+02          2.35077866E+02          1.11383159E+02          2.37792186E+01          1.64511489E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.32283329E+04          7.22579937E+03          3.26588080E+03          1.07869832E+03          7.02111341E+02          4.05524512E+02          2.50880845E+02          1.18914486E+02          2.55086332E+01          1.75638208E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21076769E+04          6.92517820E+03          3.15176355E+03          1.10302168E+03          7.18575945E+02          4.29421217E+02          2.66487437E+02          1.26352115E+02          2.72195673E+01          1.86649266E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13533276E+04          6.73962376E+03          3.08442098E+03          1.13095634E+03          7.37302571E+02          4.53047233E+02          2.82001404E+02          1.33742965E+02          2.89120134E+01          1.97553290E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.08377545E+04          6.63194076E+03          3.04892908E+03          1.16146504E+03          7.57641402E+02          4.76430441E+02          2.97351401E+02          1.41055761E+02          3.05894959E+01          2.08358385E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.04846131E+04          6.57897007E+03          3.03593228E+03          1.19385032E+03          7.79155051E+02          4.99802972E+02          3.12552933E+02          1.48297842E+02          3.22533062E+01          2.19078018E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.02459616E+04          6.56565341E+03          3.03931074E+03          1.22762804E+03          8.01539663E+02          5.22959945E+02          3.27692797E+02          1.55541608E+02          3.39027149E+01          2.29725312E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00904684E+04          6.58183661E+03          3.05491488E+03          1.26245307E+03          8.24578439E+02          5.45919840E+02          3.42775485E+02          1.62689697E+02          3.55391547E+01          2.40286364E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.99693160E+03          6.62045270E+03          3.07984353E+03          1.29807370E+03          8.48113234E+02          5.68886971E+02          3.57735119E+02          1.69812650E+02          3.71647697E+01          2.50787107E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.95057798E+03          6.67645156E+03          3.11201417E+03          1.33430281E+03          8.72026435E+02          5.91675067E+02          3.72580490E+02          1.76881374E+02          3.87789747E+01          2.61215290E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.94084491E+03          6.74613743E+03          3.14989756E+03          1.37099898E+03          8.96229132E+02          6.14296903E+02          3.87319401E+02          1.83899560E+02          4.03824091E+01          2.71575195E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.96000374E+03          6.82675080E+03          3.19234777E+03          1.40805372E+03          9.20653146E+02          6.36938691E+02          4.01958833E+02          1.90870510E+02          4.19757900E+01          2.81874703E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00022851E+04          6.91619386E+03          3.23849116E+03          1.44538284E+03          9.45245568E+02          6.59255917E+02          4.16569421E+02          1.97826011E+02          4.35611063E+01          2.92126355E+01
       2374.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00464925E+04          6.98808081E+03          3.27510903E+03          1.47351906E+03          9.63774831E+02          6.76029910E+02          4.27467616E+02          2.03014320E+02          4.47425739E+01          2.99772528E+01
       2375.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.22081632E+13          1.00464938E+04          6.98808277E+03          3.27511003E+03          1.47351981E+03          9.63775326E+02          6.76030369E+02          4.27467911E+02          2.03014460E+02          4.47426056E+01          2.99772734E+01
       2400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.16747487E+08          1.00633061E+04          7.01284626E+03          3.28765122E+03          1.48292025E+03          9.69964872E+02          6.81604206E+02          4.31089631E+02          2.04710303E+02          4.51359266E+01          3.02310875E+01
       2468.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.91751330E+07          1.01145362E+04          7.08306379E+03          3.32304761E+03          1.50826145E+03          9.86954343E+02          6.96905308E+02          4.41043311E+02          2.09477843E+02          4.62180412E+01          3.09311590E+01
       2469.0010          1.00000000E+30          1.00000000E+30          1.62195930E+14          2.91742968E+07          1.01145378E+04          7.08306586E+03          3.32304865E+03          1.50826234E+03          9.86954927E+02          6.96905765E+02          4.41043604E+02          2.09477982E+02          4.62180728E+01          3.09311796E+01
       2500.0000          1.00000000E+30          1.00000000E+30          3.59154518E+08          1.88471616E+07          1.01396850E+04          7.11543867E+03          3.33929682E+03          1.52024542E+03          9.93693411E+02          7.03817082E+02          4.45462308E+02          2.11582967E+02          4.67036166E+01          3.12437551E+01
       2600.0000          1.00000000E+30          1.00000000E+30          4.02203917E+07          7.59493135E+06          1.02287739E+04          7.22296408E+03          3.39300589E+03          1.55744055E+03          1.01931861E+03          7.25902115E+02          4.59878673E+02          2.18444758E+02          4.82632270E+01          3.22540841E+01
       2700.0000          1.00000000E+30          1.00000000E+30          1.67293657E+07          4.28183126E+06          1.03284732E+04          7.33461513E+03          3.44843915E+03          1.59621710E+03          1.04373659E+03          7.48024475E+02          4.74156248E+02          2.25242314E+02          4.98151528E+01          3.32582175E+01
       2701.9990          1.00000000E+30          1.00000000E+30          1.65071852E+07          4.24099698E+06          1.03305622E+04          7.33688439E+03          3.44956287E+03          1.59541780E+03          1.04430954E+03          7.48475008E+02          4.74445737E+02          2.25380007E+02          4.98462583E+01          3.32778024E+01
       2702.0010          1.00000000E+30          2.12427083E+14          1.65069785E+07          4.24095816E+06          1.03305643E+04          7.33688666E+03          3.44956399E+03          1.59541868E+03          1.04431011E+03          7.48475459E+02          4.74446026E+02          2.25380145E+02          4.98462894E+01          3.32778227E+01
       2800.0000          1.00000000E+30          8.61823123E+07          9.55174657E+06          2.81691066E+06          1.04370996E+04          7.44973693E+03          3.50532135E+03          1.63317143E+03          1.06913114E+03          7.69870576E+02          4.88361104E+02          2.32005346E+02          5.13608582E+01          3.42578954E+01
       2900.0000          1.00000000E+30          2.92443929E+07          6.32561606E+06          2.02719400E+06          1.05532888E+04          7.56779415E+03          3.56342695E+03          1.67161947E+03          1.09440645E+03          7.91761056E+02          5.02555169E+02          2.38761748E+02          5.28981608E+01          3.52540528E+01
       3000.0000          1.00000000E+30          1.54966152E+07          4.57034216E+06          1.54769400E+06          1.06759249E+04          7.68834526E+03          3.62256987E+03          1.70989637E+03          1.11857592E+03          8.13391501E+02          5.16623653E+02          2.45460093E+02          5.44302332E+01          3.62440617E+01
       3100.0000          1.00000000E+30          9.86565404E+06          3.49805369E+06          1.23232158E+06          1.08040871E+04          7.81102339E+03          3.68259528E+03          1.74800988E+03          1.14365107E+03          8.35071396E+02          5.30685870E+02          2.52153983E+02          5.59565008E+01          3.72321454E+01
       3200.0000          1.00000000E+30          6.95332236E+06          2.78970039E+06          1.01258850E+06          1.09370100E+04          7.93552131E+03          3.74337351E+03          1.78596744E+03          1.16862220E+03          8.56652111E+02          5.44686066E+02          2.58818433E+02          5.74736859E+01          3.82147004E+01
       3300.0000          1.00000000E+30          5.22970484E+06          2.29459147E+06          8.52667738E+05          1.10740521E+04          8.06158056E+03          3.80479532E+03          1.82377621E+03          1.19349407E+03          8.78137813E+02          5.58626758E+02          2.65454677E+02          5.89873650E+01          3.91942553E+01
       3400.0000          1.00000000E+30          4.11605313E+06          1.93334646E+06          7.32257347E+05          1.12146729E+04          8.18898195E+03          3.86676815E+03          1.86144295E+03          1.21917583E+03          8.99532420E+02          5.72510370E+02          2.72063863E+02          6.04951056E+01          4.01707736E+01
       3500.0000          1.00000000E+30          3.35008824E+06          1.66082961E+06          6.39069616E+05          1.13584137E+04          8.31753901E+03          3.92921316E+03          1.89897412E+03          1.24384161E+03          9.20839601E+02          5.86339147E+02          2.78647048E+02          6.19969401E+01          4.11423429E+01
       3600.0000          1.00000000E+30          2.79815153E+06          1.44955758E+06          5.65306620E+05          1.15048832E+04          8.44709204E+03          3.99206284E+03          1.93637580E+03          1.26842137E+03          9.42062780E+02          6.00115161E+02          2.85205220E+02          6.34933594E+01          4.21102278E+01
       3700.0000          1.00000000E+30          2.38575462E+06          1.28209432E+06          5.05814004E+05          1.16537457E+04          8.57750394E+03          4.05525920E+03          1.97497897E+03          1.29377380E+03          9.63342787E+02          6.13893153E+02          2.91763054E+02          6.49873259E+01          4.30784097E+01
       3800.0000          1.00000000E+30          2.06861719E+06          1.14687431E+06          4.57069975E+05          1.18047123E+04          8.70865608E+03          4.11875215E+03          2.01210731E+03          1.31817274E+03          9.84405287E+02          6.27568451E+02          2.98273408E+02          6.64726839E+01          4.40389177E+01
       3900.0000          1.00000000E+30          1.81885453E+06          1.03594223E+06          4.16575193E+05          1.19575326E+04          8.84044587E+03          4.18249833E+03          2.05040372E+03          1.34332318E+03          1.00539290E+03          6.41196681E+02          3.04761397E+02          6.79547142E+01          4.49983397E+01
       4000.0000          1.00000000E+30          1.61826371E+06          9.43708240E+05          3.82543986E+05          1.21119888E+04          8.97278397E+03          4.24645999E+03          2.08728123E+03          1.36755619E+03          1.02644097E+03          6.54830252E+02          3.11250820E+02          6.94335211E+01          4.59546612E+01
       4100.0000          1.00000000E+30          1.45445147E+06          8.66122952E+05          3.53649976E+05          1.22678912E+04          9.10559236E+03          4.31060427E+03          2.12529292E+03          1.39251918E+03          1.04728430E+03          6.68367701E+02          3.17695692E+02          7.09059487E+01          4.69075569E+01
       4200.0000          1.00000000E+30          1.31876415E+06          8.00188816E+05          3.28896750E+05          1.24250737E+04          9.23880286E+03          4.37463923E+03          2.16316309E+03          1.41659961E+03          1.06819023E+03          6.81912660E+02          3.24143107E+02          7.23750148E+01          4.78579536E+01
       4300.0000          1.00000000E+30          1.20497712E+06          7.43652513E+05          3.07523840E+05          1.25833897E+04          9.37235562E+03          4.43478939E+03          2.20089647E+03          1.44138832E+03          1.08902826E+03          6.95415617E+02          3.30570460E+02          7.38394881E+01          4.88056755E+01
       4400.0000          1.00000000E+30          1.10853104E+06          6.94794165E+05          2.88939346E+05          1.27427106E+04          9.50221814E+03          4.50007017E+03          2.23730149E+03          1.46609012E+03          1.10980003E+03          7.08826766E+02          3.36955496E+02          7.53009046E+01          4.97501589E+01
       4500.0000          1.00000000E+30          1.02601467E+06          6.52273759E+05          2.72678734E+05          1.29029224E+04          9.63727402E+03          4.56518973E+03          2.27478833E+03          1.49070783E+03          1.13037993E+03          7.22248664E+02          3.43344507E+02          7.67566658E+01          5.06923376E+01
       4600.0000          1.00000000E+30          9.54824111E+05          6.15037627E+05          2.58371754E+05          1.30639241E+04          9.77203142E+03          4.63015233E+03          2.31215137E+03          1.51524416E+03          1.15102646E+03          7.35631893E+02          3.49715098E+02          7.82111632E+01          5.16331823E+01
       4700.0000          1.00000000E+30          8.92950991E+05          5.82246160E+05          2.45720265E+05          1.32256257E+04          9.90649778E+03          4.69496229E+03          2.34939456E+03          1.53970170E+03          1.17161246E+03          7.48977312E+02          3.56067723E+02          7.96582849E+01          5.25697984E+01
       4800.0000          1.00000000E+30          8.38822722E+05          5.53222069E+05          2.34481676E+05          1.33879473E+04          1.00406808E+04          4.75962388E+03          2.38652165E+03          1.56408293E+03          1.19213963E+03          7.62285912E+02          3.62402842E+02          8.11045527E+01          5.35050571E+01
       4900.0000          1.00000000E+30          7.91187901E+05          5.27416304E+05          2.24457220E+05          1.35508174E+04          1.01745881E+04          4.82414133E+03          2.42353625E+03          1.58839020E+03          1.21260963E+03          7.75558686E+02          3.68720985E+02          8.25468912E+01          5.44376485E+01
       5000.0000          1.00000000E+30          7.49044243E+05          5.04376776E+05          2.15482162E+05          1.37141717E+04          1.03082273E+04          4.88851878E+03          2.46044180E+03          1.61262578E+03          1.23302405E+03          7.88796649E+02          3.75022659E+02          8.39846015E+01          5.53672990E+01
       5100.0000          1.00000000E+30          7.11579331E+05          4.83727842E+05          2.07419102E+05          1.38779530E+04          1.04416058E+04          4.95276030E+03          2.49724160E+03          1.63679183E+03          1.25338439E+03          8.02000769E+02          3.81308300E+02          8.54195546E+01          5.62948496E+01
       5200.0000          1.00000000E+30          6.78127981E+05          4.65159385E+05          2.00152727E+05          1.40421094E+04          1.05747310E+04          5.02134540E+03          2.53393880E+03          1.66089043E+03          1.27369204E+03          8.15171934E+02          3.87578315E+02          8.68517695E+01          5.72209157E+01
       5300.0000          1.00000000E+30          6.48141318E+05          4.48408464E+05          1.93585497E+05          1.42065946E+04          1.07174626E+04          5.08525163E+03          2.57053641E+03          1.68492355E+03          1.29394838E+03          8.28310950E+02          3.93833107E+02          8.82796774E+01          5.81439621E+01
       5400.0000          1.00000000E+30          6.21162552E+05          4.33253762E+05          1.87634535E+05          1.43629540E+04          1.08499326E+04          5.14903470E+03          2.60809616E+03          1.70889310E+03          1.31415468E+03          8.41418506E+02          4.00073053E+02          8.97036090E+01          5.90645618E+01
       5500.0000          1.00000000E+30          5.96810042E+05          4.19506305E+05          1.82228844E+05          1.45229310E+04          1.09821733E+04          5.21269824E+03          2.64448962E+03          1.73347618E+03          1.33431216E+03          8.54495204E+02          4.06298411E+02          9.11269994E+01          5.99844312E+01
       5600.0000          1.00000000E+30          5.74758997E+05          4.07004936E+05          1.77307498E+05          1.46996461E+04          1.11141912E+04          5.28048782E+03          2.68079187E+03          1.75731529E+03          1.35453860E+03          8.67541805E+02          4.12509374E+02          9.25465039E+01          6.09020897E+01
       5700.0000          1.00000000E+30          5.54737164E+05          3.95610916E+05          1.72817910E+05          1.48591198E+04          1.12553160E+04          5.34385086E+03          2.71700547E+03          1.78109611E+03          1.37460037E+03          8.80604102E+02          4.18706384E+02          9.39600659E+01          6.18158007E+01
       5800.0000          1.00000000E+30          5.36509747E+05          3.85204499E+05          1.68714406E+05          1.50185147E+04          1.13867459E+04          5.40710567E+03          2.75415053E+03          1.80482023E+03          1.39461686E+03          8.93593111E+02          4.24909920E+02          9.53766650E+01          6.27305338E+01
       5900.0000          1.00000000E+30          5.19876312E+05          3.75681479E+05          1.64957169E+05          1.51939328E+04          1.15179743E+04          5.47434279E+03          2.79018061E+03          1.82913809E+03          1.41458937E+03          9.06554389E+02          4.31080478E+02          9.67841479E+01          6.36412488E+01
       6000.0000          1.00000000E+30          5.04663547E+05          3.66951501E+05          1.61511553E+05          1.53528576E+04          1.16579805E+04          5.53732088E+03          2.82612915E+03          1.85274478E+03          1.43463213E+03          9.19487183E+02          4.37237662E+02          9.81936544E+01          6.45509747E+01
       6100.0000          1.00000000E+30          4.90721266E+05          3.58935085E+05          1.58346922E+05          1.55274275E+04          1.17886670E+04          5.60420598E+03          2.86298806E+03          1.87629926E+03          1.45451677E+03          9.32437229E+02          4.43401503E+02          9.95985636E+01          6.54594851E+01
       6200.0000          1.00000000E+30          4.77918571E+05          3.51562757E+05          1.55436569E+05          1.56859068E+04          1.19279582E+04          5.66692239E+03          2.89876657E+03          1.90043389E+03          1.47436067E+03          9.45318322E+02          4.49533740E+02          1.00999031E+02          6.63644515E+01
       6300.0000          1.00000000E+30          4.66141559E+05          3.44773183E+05          1.52756696E+05          1.58596607E+04          1.20581322E+04          5.73347064E+03          2.93544491E+03          1.92387946E+03          1.49427569E+03          9.58215166E+02          4.55653453E+02          1.02400032E+02          6.72696817E+01
       6400.0000          1.00000000E+30          4.55289724E+05          3.38512363E+05          1.50286286E+05          1.60177187E+04          1.21967389E+04          5.79593945E+03          2.97106159E+03          1.94789836E+03          1.51403716E+03          9.71044206E+02          4.61780240E+02          1.03797868E+02          6.81725556E+01
       6500.0000          1.00000000E+30          4.45275091E+05          3.32732128E+05          1.48006755E+05          1.61906880E+04          1.23264282E+04          5.86216526E+03          3.00756704E+03          1.97124018E+03          1.53387208E+03          9.83848898E+02          4.67876857E+02          1.05193965E+02          6.90741429E+01
       6600.0000          1.00000000E+30          4.36019697E+05          3.27389823E+05          1.45901404E+05          1.63483478E+04          1.24643792E+04          5.92439967E+03          3.04302954E+03          1.99514823E+03          1.55355492E+03          9.96670757E+02          4.73979848E+02          1.06585834E+02          6.99733382E+01
       6700.0000          1.00000000E+30          4.27454389E+05          3.22447600E+05          1.43955418E+05          1.65205631E+04          1.25936095E+04          5.99031665E+03          3.07936932E+03          2.01839114E+03          1.57331219E+03          1.00942805E+03          4.80053622E+02          1.07975952E+02          7.08710737E+01
       6800.0000          1.00000000E+30          4.19517857E+05          3.17871326E+05          1.42155490E+05          1.66778470E+04          1.27309323E+04          6.05232900E+03          3.11468474E+03          2.04219288E+03          1.59291970E+03          1.02220180E+03          4.86133968E+02          1.09363027E+02          7.17669494E+01
       6900.0000          1.00000000E+30          4.12155516E+05          3.13630608E+05          1.40489723E+05          1.68493378E+04          1.28679339E+04          6.11795002E+03          3.15086559E+03          2.06534138E+03          1.61260211E+03          1.03491282E+03          4.92185807E+02          1.10748472E+02          7.26617109E+01
       7000.0000          1.00000000E+30          4.05318547E+05          3.09698133E+05          1.38947370E+05          1.70204403E+04          1.29964484E+04          6.17975185E+03          3.18604057E+03          2.08904110E+03          1.63213716E+03          1.04764063E+03          4.98244262E+02          1.12130156E+02          7.35540672E+01
       7100.0000          1.00000000E+30          3.98963054E+05          3.06049372E+05          1.37518754E+05          1.71770613E+04          1.31328599E+04          6.24508907E+03          3.22206883E+03          2.11269065E+03          1.65174743E+03          1.06034790E+03          5.04293502E+02          1.13509809E+02          7.44462344E+01
       7200.0000          1.00000000E+30          3.93049935E+05          3.02662103E+05          1.36195145E+05          1.73474816E+04          1.32689681E+04          6.31028130E+03          3.25802194E+03          2.13570109E+03          1.67132143E+03          1.07299112E+03          5.10312356E+02          1.14887914E+02          7.53360404E+01
       7300.0000          1.00000000E+30          3.87543661E+05          2.99516175E+05          1.34968652E+05          1.75175339E+04          1.33968199E+04          6.37175604E+03          3.29299118E+03          2.15925449E+03          1.69075330E+03          1.08565379E+03          5.16340537E+02          1.16261087E+02          7.62230445E+01
       7400.0000          1.00000000E+30          3.82412482E+05          2.96593714E+05          1.33832089E+05          1.76872248E+04          1.35323732E+04          6.43668138E+03          3.32880040E+03          2.18276047E+03          1.71025983E+03          1.09825644E+03          5.22340405E+02          1.17638378E+02          7.71121484E+01
       7500.0000          1.00000000E+30          3.77627541E+05          2.93878100E+05          1.32778947E+05          1.78429549E+04          1.36676398E+04          6.50146964E+03          3.36453855E+03          2.20564146E+03          1.72962461E+03          1.11087564E+03          5.28347837E+02          1.19010404E+02          7.79978014E+01
       7600.0000          1.00000000E+30          3.73162787E+05          2.91354401E+05          1.31803281E+05          1.80120161E+04          1.37948773E+04          6.56612329E+03          3.39931477E+03          2.22905665E+03          1.74906535E+03          1.12347653E+03          5.34346568E+02          1.20377674E+02          7.88813775E+01
       7700.0000          1.00000000E+30          3.68994554E+05          2.89008953E+05          1.30899709E+05          1.81807348E+04          1.39296214E+04          6.62717772E+03          3.43491698E+03          2.25242693E+03          1.76847346E+03          1.13605851E+03          5.40317133E+02          1.21747278E+02          7.97652587E+01
       7800.0000          1.00000000E+30          3.65101276E+05          2.86829424E+05          1.30063317E+05          1.83491168E+04          1.40640942E+04          6.69158492E+03          3.47045183E+03          2.27575303E+03          1.78784773E+03          1.14857688E+03          5.46295993E+02          1.23113358E+02          8.06477749E+01
       7900.0000          1.00000000E+30          3.61463443E+05          2.84804390E+05          1.29289535E+05          1.85040467E+04          1.41983003E+04          6.75586464E+03          3.50592043E+03          2.29847069E+03          1.80708860E+03          1.16111811E+03          5.52266256E+02          1.24473853E+02          8.15264332E+01
       8000.0000          1.00000000E+30          3.58063218E+05          2.82923544E+05          1.28574238E+05          1.86718470E+04          1.43247414E+04          6.82001912E+03          3.54045284E+03          2.32171247E+03          1.82640338E+03          1.17364142E+03          5.58227903E+02          1.25839302E+02          8.24071905E+01
       8100.0000          1.00000000E+30          3.54884174E+05          2.81177349E+05          1.27913636E+05          1.88393280E+04          1.44584644E+04          6.88405050E+03          3.57579509E+03          2.34491231E+03          1.84568686E+03          1.18610423E+03          5.64161063E+02          1.27195859E+02          8.32837287E+01
       8200.0000          1.00000000E+30          3.51911475E+05          2.79557025E+05          1.27304262E+05          1.90064952E+04          1.45919346E+04          6.94461757E+03          3.61107442E+03          2.36807088E+03          1.86493914E+03          1.19858746E+03          5.70104267E+02          1.28556636E+02          8.41617002E+01
       8300.0000          1.00000000E+30          3.49131426E+05          2.78054591E+05          1.26742860E+05          1.91733539E+04          1.47251563E+04          7.00842515E+03          3.64629182E+03          2.39063764E+03          1.88406274E+03          1.21105358E+03          5.76038936E+02          1.29909251E+02          8.50352964E+01
       8400.0000          1.00000000E+30          3.46531443E+05          2.76662612E+05          1.26226494E+05          1.93399093E+04          1.48581338E+04          7.07211592E+03          3.68144832E+03          2.41371766E+03          1.90325952E+03          1.22350280E+03          5.81965637E+02          1.31266864E+02          8.59114887E+01
       8500.0000          1.00000000E+30          3.44100065E+05          2.75374390E+05          1.25752447E+05          1.94936657E+04          1.49908710E+04          7.13569184E+03          3.71569843E+03          2.43675842E+03          1.92242761E+03          1.23593378E+03          5.87882729E+02          1.32621318E+02          8.67851264E+01
       8600.0000          1.00000000E+30          3.41826586E+05          2.74183504E+05          1.25318159E+05          1.96597036E+04          1.51161847E+04          7.19915483E+03          3.75073913E+03          2.45976056E+03          1.94156596E+03          1.24830575E+03          5.93773615E+02          1.33968755E+02          8.76551749E+01
       8700.0000          1.00000000E+30          3.39701198E+05          2.73084180E+05          1.24921310E+05          1.98254534E+04          1.52484905E+04          7.26250676E+03          3.78572182E+03          2.48272469E+03          1.96067680E+03          1.26070089E+03          5.99674607E+02          1.35318281E+02          8.85265093E+01
       8800.0000          1.00000000E+30          3.37714947E+05          2.72071113E+05          1.24559748E+05          1.99909198E+04          1.53805682E+04          7.32574943E+03          3.82064740E+03          2.50565142E+03          1.97976162E+03          1.27307930E+03          6.05567396E+02          1.36667435E+02          8.93972432E+01
       8900.0000          1.00000000E+30          3.35859407E+05          2.71139226E+05          1.24231429E+05          2.01561075E+04          1.55124212E+04          7.38569719E+03          3.85551678E+03          2.52854133E+03          1.99872175E+03          1.28544090E+03          6.11453080E+02          1.38009005E+02          9.02636395E+01
       9000.0000          1.00000000E+30          3.34127004E+05          2.70283986E+05          1.23934555E+05          2.03210212E+04          1.56440534E+04          7.44874315E+03          3.89033083E+03          2.55086371E+03          2.01775441E+03          1.29778736E+03          6.17330657E+02          1.39356538E+02          9.11321602E+01
       9100.0000          1.00000000E+30          3.32510417E+05          2.69501022E+05          1.23667322E+05          2.04856653E+04          1.57754683E+04          7.51168515E+03          3.92509041E+03          2.57368365E+03          2.03676103E+03          1.31011721E+03          6.23199515E+02          1.40699190E+02          9.19988276E+01
       9200.0000          1.00000000E+30          3.31003073E+05          2.68786395E+05          1.23428166E+05          2.06500442E+04          1.59066693E+04          7.57452484E+03          3.95979631E+03          2.59646841E+03          2.05574117E+03          1.32242937E+03          6.29060970E+02          1.42040570E+02          9.28645296E+01
       9300.0000          1.00000000E+30          3.29598871E+05          2.68136336E+05          1.23215568E+05          2.08141622E+04          1.60376598E+04          7.63726384E+03          3.99444934E+03          2.61921854E+03          2.07469521E+03          1.33472540E+03          6.34915818E+02          1.43373205E+02          9.37261009E+01
       9400.0000          1.00000000E+30          3.28291994E+05          2.67547477E+05          1.23028096E+05          2.09780234E+04          1.61684431E+04          7.69990373E+03          4.02905026E+03          2.64193454E+03          2.09362418E+03          1.34700698E+03          6.40744283E+02          1.44711051E+02          9.45890873E+01
       9500.0000          1.00000000E+30          3.27077184E+05          2.67016467E+05          1.22864485E+05          2.11416321E+04          1.62990226E+04          7.76244605E+03          4.06359983E+03          2.66461691E+03          2.11252888E+03          1.35923298E+03          6.46583761E+02          1.46049827E+02          9.54522747E+01
       9600.0000          1.00000000E+30          3.25949418E+05          2.66540419E+05          1.22723469E+05          2.13049922E+04          1.64294013E+04          7.82489230E+03          4.09729702E+03          2.68726614E+03          2.13140968E+03          1.37148363E+03          6.52415825E+02          1.47384416E+02          9.63130302E+01
       9700.0000          1.00000000E+30          3.24904127E+05          2.66116419E+05          1.22603975E+05          2.14681077E+04          1.65595824E+04          7.88724396E+03          4.13174945E+03          2.70988271E+03          2.15026674E+03          1.38371919E+03          6.58240645E+02          1.48716838E+02          9.71729144E+01
       9800.0000          1.00000000E+30          3.23936947E+05          2.65741916E+05          1.22504864E+05          2.16309824E+04          1.66895688E+04          7.94950248E+03          4.16615276E+03          2.73246706E+03          2.16910022E+03          1.39593974E+03          6.64058424E+02          1.50048594E+02          9.80321310E+01
       9900.0000          1.00000000E+30          3.23043862E+05          2.65414372E+05          1.22425134E+05          2.17936201E+04          1.68193636E+04          8.01166925E+03          4.20050762E+03          2.75501966E+03          2.18791036E+03          1.40814551E+03          6.69869299E+02          1.51379062E+02          9.88904207E+01
      10000.0000          1.00000000E+30          3.22221139E+05          2.65131444E+05          1.22363886E+05          2.19560244E+04          1.69489696E+04          8.07374566E+03          4.23481473E+03          2.77754095E+03          2.20669743E+03          1.42033677E+03          6.75673347E+02          1.52707783E+02          9.97475928E+01
      11000.0000          1.00000000E+30          3.17182652E+05          2.64340718E+05          1.22595396E+05          2.35786592E+04          1.82415154E+04          8.69265532E+03          4.57614946E+03          3.00160856E+03          2.39336242E+03          1.54152667E+03          7.33371945E+02          1.65912948E+02          1.08267360E+02
      12000.0000          1.00000000E+30          3.16371127E+05          2.66276786E+05          1.23960218E+05          2.51802037E+04          1.95172571E+04          9.30353566E+03          4.91328504E+03          3.22292375E+03          2.57818680E+03          1.66144627E+03          7.90462247E+02          1.78985566E+02          1.16698275E+02
