#Energy      Pb-K-shell   Pb-L1-shell   Pb-L2-shell   Pb-L3-shell   Pb-M1-shell   Pb-M2-shell   Pb-M3-shell   Pb-M4-shell   Pb-M5-shell   Pb-N1-shell   Pb-N2-shell   Pb-N3-shell   Pb-N4-shell   Pb-N5-shell   Pb-N6-shell   Pb-N7-shell   Pb-O1-shell   Pb-O2-shell   Pb-O3-shell   Pb-O4-shell   Pb-O5-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
       6900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.87963696E+06          1.99099724E+06          5.51168278E+05          3.12462570E+05          1.84852705E+05          7.12919065E+04          5.65903590E+04          2.23611406E+04          1.33179351E+04          8.31481144E+03          2.39364875E+03          1.74016453E+03          7.45734463E+03          5.20155042E+03          2.06717826E+03          6.15369108E+02          3.82728544E+02          5.45547949E+05          1.20901789E+04          8.41148277E+03          4.14902652E+03          1.55545515E+02          7.57755450E+01
       7000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.76554564E+06          1.92487251E+06          5.38236177E+05          3.07886362E+05          1.82469425E+05          7.17795628E+04          5.70339899E+04          2.25552402E+04          1.34553443E+04          8.40158894E+03          2.42134714E+03          1.76066528E+03          7.54340450E+03          5.26365372E+03          2.09207104E+03          6.22986002E+02          3.87460333E+02          5.38643243E+05          1.22275795E+04          8.50954879E+03          4.19743632E+03          1.57502856E+02          7.67066203E+01
       7100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.66082122E+06          1.86382638E+06          5.26227986E+05          3.03634620E+05          1.80257372E+05          7.22708223E+04          5.74793038E+04          2.27496645E+04          1.35822544E+04          8.48225781E+03          2.44944216E+03          1.78080884E+03          7.63075721E+03          5.32494786E+03          2.11691591E+03          6.30589491E+02          3.92194704E+02          5.32236056E+05          1.23607224E+04          8.60741329E+03          4.24483919E+03          1.59457823E+02          7.76352108E+01
       7200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.56446558E+06          1.80735765E+06          5.15062296E+05          2.99681520E+05          1.78203135E+05          7.27654515E+04          5.79261804E+04          2.29443838E+04          1.37191006E+04          8.56867454E+03          2.47703537E+03          1.80122856E+03          7.71648985E+03          5.38681298E+03          2.14150348E+03          6.38162013E+02          3.96920786E+02          5.26287265E+05          1.24975481E+04          8.70321832E+03          4.29305389E+03          1.61409981E+02          7.85629602E+01
       7300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.47561412E+06          1.75503725E+06          5.04667881E+05          2.96003593E+05          1.76294635E+05          7.32632332E+04          5.83745073E+04          2.31175281E+04          1.38556486E+04          8.65490251E+03          2.50502084E+03          1.82129713E+03          7.80350041E+03          5.44856278E+03          2.16625682E+03          6.45740089E+02          4.01628159E+02          5.20761817E+05          1.26340896E+04          8.80069442E+03          4.34117299E+03          1.63360098E+02          7.94893862E+01
       7400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.39350750E+06          1.70646917E+06          4.94979340E+05          2.92579675E+05          1.74520824E+05          7.37639658E+04          5.88241816E+04          2.33202557E+04          1.39820058E+04          8.73519621E+03          2.53295249E+03          1.84163884E+03          7.89034343E+03          5.50951863E+03          2.19075729E+03          6.53288878E+02          4.06338423E+02          5.15627789E+05          1.27664695E+04          8.89614757E+03          4.38830629E+03          1.65306256E+02          8.04132728E+01
       7500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.31748964E+06          1.66131863E+06          4.85939009E+05          2.89390677E+05          1.72871773E+05          7.42674616E+04          5.92751062E+04          2.35226259E+04          1.41180239E+04          8.82108472E+03          2.56039301E+03          1.86194214E+03          7.97560010E+03          5.57104328E+03          2.21542293E+03          6.60842920E+02          4.11031837E+02          5.10856374E+05          1.29024689E+04          8.99324975E+03          4.43624101E+03          1.67247994E+02          8.13364221E+01
       7600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.24698000E+06          1.61928117E+06          4.77494741E+05          2.86419354E+05          1.71338422E+05          7.47735461E+04          5.97271911E+04          2.37246432E+04          1.42537599E+04          8.90679464E+03          2.58822112E+03          1.88220779E+03          8.06211969E+03          5.63245733E+03          2.24004499E+03          6.68383308E+02          4.15727524E+02          5.06421390E+05          1.30381992E+04          9.09016828E+03          4.48408528E+03          1.69189008E+02          8.22595135E+01
       7700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.18146752E+06          1.58008650E+06          4.69599617E+05          2.83649718E+05          1.69912522E+05          7.52820566E+04          6.01803524E+04          2.38987677E+04          1.43796067E+04          8.99232910E+03          2.61599812E+03          1.90213141E+03          8.14848003E+03          5.69309432E+03          2.26462579E+03          6.75896399E+02          4.20414869E+02          5.02298854E+05          1.31736653E+04          9.18690630E+03          4.53096474E+03          1.71127787E+02          8.31793089E+01
       7800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.12049244E+06          1.54349404E+06          4.62211154E+05          2.81067525E+05          1.68586563E+05          7.57928422E+04          6.06345120E+04          2.41002962E+04          1.45148436E+04          9.07213152E+03          2.64329462E+03          1.92232447E+03          8.23468359E+03          5.75429543E+03          2.28895860E+03          6.83415079E+02          4.25097485E+02          4.98466939E+05          1.33050821E+04          9.28167162E+03          4.57863440E+03          1.73061795E+02          8.40977189E+01
       7900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.06366437E+06          1.50928818E+06          4.55290979E+05          2.78659661E+05          1.67353675E+05          7.63057607E+04          6.10895974E+04          2.43014857E+04          1.46498131E+04          9.15735253E+03          2.67097358E+03          1.94248181E+03          8.31934214E+03          5.81539127E+03          2.31345592E+03          6.90920726E+02          4.29760218E+02          4.94905907E+05          1.34400453E+04          9.37806184E+03          4.62621822E+03          1.74995384E+02          8.50160611E+01
       8000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.01062005E+06          1.47727580E+06          4.48804407E+05          2.76414171E+05          1.66207624E+05          7.68206796E+04          6.15455399E+04          2.45023410E+04          1.47845200E+04          9.24240730E+03          2.69860397E+03          1.96230454E+03          8.40524490E+03          5.87638272E+03          2.33791389E+03          6.98418415E+02          4.34427728E+02          4.91597388E+05          1.35747578E+04          9.47428065E+03          4.67371744E+03          1.76923772E+02          8.59324813E+01
       8100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.96103854E+06          1.44728278E+06          4.42719614E+05          2.74320109E+05          1.65142597E+05          7.73374747E+04          6.20022756E+04          2.47028669E+04          1.49189686E+04          9.32729868E+03          2.72618672E+03          1.98239304E+03          8.49099859E+03          5.93661938E+03          2.36213011E+03          7.05883450E+02          4.39087434E+02          4.88524662E+05          1.37092239E+04          9.57033044E+03          4.72027652E+03          1.78852002E+02          8.68476094E+01
       8200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.91463551E+06          1.41915141E+06          4.37007914E+05          2.72367409E+05          1.64153356E+05          7.78560316E+04          6.24597455E+04          2.48769284E+04          1.50439327E+04          9.41202950E+03          2.75372282E+03          2.00244749E+03          8.57660610E+03          5.99741318E+03          2.38650874E+03          7.13358899E+02          4.43741564E+02          4.85672553E+05          1.38397531E+04          9.66445888E+03          4.76761308E+03          1.80775743E+02          8.77610680E+01
       8300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87115505E+06          1.39273953E+06          4.31643054E+05          2.70546883E+05          1.63235091E+05          7.83762404E+04          6.29178930E+04          2.50770045E+04          1.51779288E+04          9.49660248E+03          2.78079278E+03          2.02246860E+03          8.66070909E+03          6.05810788E+03          2.41084922E+03          7.20819776E+02          4.48377434E+02          4.83026818E+05          1.39737513E+04          9.76018459E+03          4.81486926E+03          1.82698499E+02          8.86734094E+01
       8400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.83036572E+06          1.36791885E+06          4.26601020E+05          2.68850090E+05          1.62383241E+05          7.88980001E+04          6.33766663E+04          2.52767652E+04          1.53116799E+04          9.57570417E+03          2.80823850E+03          2.04245697E+03          8.74603549E+03          6.11870493E+03          2.43515268E+03          7.28273843E+02          4.53018699E+02          4.80574713E+05          1.41075153E+04          9.85574968E+03          4.86204616E+03          1.84615474E+02          8.95842936E+01
       8500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.79205919E+06          1.34457215E+06          4.21859851E+05          2.67269296E+05          1.61593779E+05          7.94212145E+04          6.38360160E+04          2.54762151E+04          1.54451902E+04          9.65999812E+03          2.83563960E+03          2.06212049E+03          8.83122224E+03          6.17920686E+03          2.45941930E+03          7.35715606E+02          4.57650585E+02          4.78304082E+05          1.42410488E+04          9.95115640E+03          4.90914496E+03          1.86534237E+02          9.04946446E+01
       8600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.75604629E+06          1.32259328E+06          4.17399392E+05          2.65797201E+05          1.60862878E+05          7.99457949E+04          6.42338483E+04          2.56753591E+04          1.55784635E+04          9.74414221E+03          2.86299693E+03          2.08204521E+03          8.91627186E+03          6.23897862E+03          2.48364918E+03          7.43128650E+02          4.62279570E+02          4.76204040E+05          1.43743554E+04          1.00464072E+04          4.95616694E+03          1.88448754E+02          9.14034504E+01
       8700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.72215667E+06          1.30188542E+06          4.13201465E+05          2.64427246E+05          1.60187021E+05          8.04716562E+04          6.47000968E+04          2.58742018E+04          1.57115040E+04          9.82813894E+03          2.89031116E+03          2.10193859E+03          9.00118681E+03          6.29929811E+03          2.50764292E+03          7.50552184E+02          4.66900908E+02          4.74264418E+05          1.45074387E+04          1.01415046E+04          5.00228207E+03          1.90360071E+02          9.23107887E+01
       8800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.69023541E+06          1.28236076E+06          4.09248903E+05          2.63153353E+05          1.59562968E+05          8.09987195E+04          6.51658041E+04          2.60727479E+04          1.58443155E+04          9.91199073E+03          2.91758287E+03          2.12180117E+03          9.08596921E+03          6.35952599E+03          2.53180043E+03          7.57962583E+02          4.71504135E+02          4.72475636E+05          1.46367319E+04          1.02347493E+04          5.04915720E+03          1.92270406E+02          9.32169661E+01
       8900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.66014117E+06          1.26393720E+06          4.05526160E+05          2.61969782E+05          1.58987757E+05          8.15269106E+04          6.56309771E+04          2.62710021E+04          1.59769018E+04          9.99569997E+03          2.94440418E+03          2.14163342E+03          9.17062089E+03          6.41966364E+03          2.55592337E+03          7.65362456E+02          4.76114130E+02          4.70829023E+05          1.47693933E+04          1.03295536E+04          5.09595902E+03          1.94178843E+02          9.41223859E+01
       9000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63174568E+06          1.24654190E+06          4.02018792E+05          2.60871342E+05          1.58458541E+05          8.20561583E+04          6.60956219E+04          2.64689690E+04          1.61092664E+04          1.00792690E+04          2.97159360E+03          2.16143573E+03          9.25382546E+03          6.47971284E+03          2.58001205E+03          7.72756640E+02          4.80717685E+02          4.69316651E+05          1.49018419E+04          1.04242115E+04          5.14268860E+03          1.96081219E+02          9.50260413E+01
       9100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60493112E+06          1.23010625E+06          3.98713695E+05          2.59853200E+05          1.57972776E+05          8.25863974E+04          6.65597455E+04          2.66666530E+04          1.62414132E+04          1.01627001E+04          2.99874238E+03          2.18120849E+03          9.33822459E+03          6.53967537E+03          2.60406677E+03          7.80140862E+02          4.85313275E+02          4.67930747E+05          1.50340809E+04          1.05187250E+04          5.18934705E+03          1.97985311E+02          9.59294998E+01
       9200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57959000E+06          1.21456775E+06          3.95598535E+05          2.58910751E+05          1.57528039E+05          8.31175648E+04          6.70233543E+04          2.68640585E+04          1.63647423E+04          1.02459955E+04          3.02585114E+03          2.20095208E+03          9.42249860E+03          6.59955271E+03          2.62808785E+03          7.87512169E+02          4.89902962E+02          4.66664520E+05          1.51661135E+04          1.06130963E+04          5.23593546E+03          1.99886734E+02          9.68313315E+01
       9300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.55562425E+06          1.19986955E+06          3.92661982E+05          2.58039863E+05          1.57122083E+05          8.36496023E+04          6.74864557E+04          2.70611901E+04          1.64965146E+04          1.03291573E+04          3.05292046E+03          2.22066692E+03          9.50664940E+03          6.65934603E+03          2.65207570E+03          7.94856793E+02          4.94488833E+02          4.65511273E+05          1.52979427E+04          1.07073277E+04          5.28245491E+03          2.01785822E+02          9.77320954E+01
       9400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53294359E+06          1.18595863E+06          3.89893702E+05          2.57236595E+05          1.56752839E+05          8.41824541E+04          6.79490563E+04          2.72580519E+04          1.66280794E+04          1.04121878E+04          3.07995088E+03          2.24007188E+03          9.59067881E+03          6.71905633E+03          2.67603076E+03          8.02211631E+02          4.99069806E+02          4.64465167E+05          1.54295717E+04          1.08014212E+04          5.32890643E+03          2.03682288E+02          9.86313969E+01
       9500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.51146449E+06          1.17278609E+06          3.87283763E+05          2.56497316E+05          1.56418361E+05          8.47160672E+04          6.84111624E+04          2.74546484E+04          1.67594399E+04          1.04950889E+04          3.10694293E+03          2.25973146E+03          9.67458852E+03          6.77868464E+03          2.69995346E+03          8.09558312E+02          5.03644693E+02          4.63520248E+05          1.55610032E+04          1.08953788E+04          5.37529099E+03          2.05574746E+02          9.95296840E+01
       9600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49111106E+06          1.16030700E+06          3.84823226E+05          2.55818680E+05          1.56116825E+05          8.52503931E+04          6.88727812E+04          2.76509836E+04          1.68905994E+04          1.05778627E+04          3.13389710E+03          2.27936358E+03          9.75838016E+03          6.83823198E+03          2.72384424E+03          8.16895905E+02          5.08213125E+02          4.62671603E+05          1.56922404E+04          1.09892025E+04          5.42160953E+03          2.07465579E+02          1.00426944E+02
       9700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.47181263E+06          1.14847972E+06          3.82503699E+05          2.55197451E+05          1.55846555E+05          8.57853839E+04          6.93339196E+04          2.78470617E+04          1.70215611E+04          1.06605112E+04          3.16081392E+03          2.29896863E+03          9.84205532E+03          6.89708963E+03          2.74770354E+03          8.24224172E+02          5.12775354E+02          4.61914046E+05          1.58232859E+04          1.10828941E+04          5.46786296E+03          2.09355885E+02          1.01323313E+02
       9800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.45350447E+06          1.13726560E+06          3.80317435E+05          2.54630712E+05          1.55605913E+05          8.63209957E+04          6.97945841E+04          2.80428867E+04          1.71523280E+04          1.07430364E+04          3.18769389E+03          2.31854696E+03          9.92561555E+03          6.95647966E+03          2.77153180E+03          8.31543260E+02          5.17331930E+02          4.61242936E+05          1.59541426E+04          1.11764555E+04          5.51405217E+03          2.11244561E+02          1.02218823E+02
       9900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.43612650E+06          1.12662908E+06          3.78257121E+05          2.54115686E+05          1.55393512E+05          8.68571867E+04          7.02547816E+04          2.82384626E+04          1.72829032E+04          1.08254401E+04          3.21453752E+03          2.33809891E+03          1.00090624E+04          7.01579189E+03          2.79532949E+03          8.38853460E+02          5.21883289E+02          4.60654096E+05          1.60848130E+04          1.12698884E+04          5.56017802E+03          2.13130963E+02          1.03113217E+02
      10000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.41962250E+06          1.11653691E+06          3.76315994E+05          2.53649742E+05          1.55207882E+05          8.73939171E+04          7.07145185E+04          2.84337934E+04          1.74132895E+04          1.09077243E+04          3.24134528E+03          2.35762485E+03          1.00923974E+04          7.07502741E+03          2.81909705E+03          8.46155089E+02          5.26429637E+02          4.60143294E+05          1.62153000E+04          1.13631946E+04          5.60624138E+03          2.15015048E+02          1.04006501E+02
      11000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.29298328E+06          1.03971833E+06          3.62255608E+05          2.51224483E+05          1.54573127E+05          9.27569253E+04          7.53532284E+04          3.03954957E+04          1.87150674E+04          1.17243701E+04          3.50755121E+03          2.55178971E+03          1.09211259E+04          7.66395353E+03          3.05519771E+03          9.18738788E+02          5.71619879E+02          4.58601515E+05          1.75138451E+04          1.22896441E+04          6.06361405E+03          2.33746946E+02          1.12885669E+02
      12000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21471398E+06          9.93668117E+05          3.55175044E+05          2.51773602E+05          1.55571554E+05          9.81812621E+04          8.00042574E+04          3.23535255E+04          2.00072700E+04          1.25394274E+04          3.77136193E+03          2.74366977E+03          1.17400356E+04          8.24614179E+03          3.28883690E+03          9.90584564E+02          6.16359707E+02          4.61828434E+05          1.87962441E+04          1.32080821E+04          6.51701731E+03          2.52297785E+02          1.21676207E+02
      13000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16590903E+06          9.66701165E+05          3.52551689E+05          2.54273040E+05          1.57646205E+05          1.03554859E+05          8.46633186E+04          3.42886314E+04          2.12839074E+04          1.33446937E+04          4.03234745E+03          2.93376116E+03          1.25513419E+04          8.82286721E+03          3.52028200E+03          1.06176755E+03          6.60684066E+02          4.68199898E+05          2.00673432E+04          1.41165169E+04          6.96548959E+03          2.70691111E+02          1.30386225E+02
      13040.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.16436660E+06          9.65895832E+05          3.52515573E+05          2.54407251E+05          1.57748829E+05          1.03803404E+05          8.48112729E+04          3.43737747E+04          2.13382744E+04          1.33788838E+04          4.04310935E+03          2.94159469E+03          1.25848072E+04          8.84657832E+03          3.52977990E+03          1.06466948E+03          6.62502478E+02          4.68512451E+05          2.01201581E+04          1.41540420E+04          6.98330492E+03          2.71446664E+02          1.30743695E+02
      13041.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.04808968E+16          1.16436652E+06          9.65895794E+05          3.52515572E+05          2.54407257E+05          1.57748834E+05          1.03803416E+05          8.48112830E+04          3.43737788E+04          2.13382771E+04          1.33788855E+04          4.04310987E+03          2.94159507E+03          1.25848089E+04          8.84657948E+03          3.52978036E+03          1.06466962E+03          6.62502566E+02          4.68512466E+05          2.01201607E+04          1.41540438E+04          6.98330583E+03          2.71446701E+02          1.30743712E+02
      14000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          5.79773615E+08          1.13611980E+06          9.52237369E+05          3.52919301E+05          2.58108018E+05          1.60460451E+05          1.08967573E+05          8.92714592E+04          3.62216829E+04          2.25535577E+04          1.41452692E+04          4.29113858E+03          3.12224848E+03          1.33558396E+04          9.39468238E+03          3.74974290E+03          1.13233877E+03          7.04644096E+02          4.76733314E+05          2.13283476E+04          1.50159738E+04          7.40953611E+03          2.88937329E+02          1.39024101E+02
      15000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.90612804E+08          1.11918786E+06          9.46335286E+05          3.55374819E+05          2.62889513E+05          1.63800066E+05          1.14411560E+05          9.38341535E+04          3.81350249E+04          2.38102949E+04          1.49377375E+04          4.54760180E+03          3.30904796E+03          1.41530776E+04          9.96150571E+03          3.97724713E+03          1.20238081E+03          7.48260236E+02          4.86802929E+05          2.25774080E+04          1.59100429E+04          7.85023584E+03          3.07053392E+02          1.47595470E+02
      15205.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63041963E+08          1.11691846E+06          9.45937754E+05          3.56082694E+05          2.63966891E+05          1.64539363E+05          1.15465089E+05          9.47924744E+04          3.85345893E+04          2.40706060E+04          1.51017618E+04          4.59997142E+03          3.34743903E+03          1.43158507E+04          1.00779071E+04          4.02395799E+03          1.21673181E+03          7.57207167E+02          4.89027400E+05          2.28345888E+04          1.60921997E+04          7.94084021E+03          3.10774211E+02          1.49354648E+02
      15206.0010          1.00000000E+30          1.00000000E+30          6.49244905E+16          1.63041735E+08          1.11691844E+06          9.45937752E+05          3.56082701E+05          2.63966902E+05          1.64539370E+05          1.15465101E+05          9.47924842E+04          3.85345933E+04          2.40706086E+04          1.51017634E+04          4.59997194E+03          3.34743940E+03          1.43158523E+04          1.00779082E+04          4.02395844E+03          1.21673195E+03          7.57207254E+02          4.89027422E+05          2.28345913E+04          1.60922015E+04          7.94084110E+03          3.10774247E+02          1.49354666E+02
      15866.9990          1.00000000E+30          1.00000000E+30          3.54211547E+09          1.07612565E+08          1.11191490E+06          9.46200713E+05          3.58737244E+05          2.67600078E+05          1.67009507E+05          1.19027048E+05          9.78123884E+04          3.97975864E+04          2.48972900E+04          1.56228975E+04          4.76824938E+03          3.46999945E+03          1.48389621E+04          1.04492625E+04          4.17305454E+03          1.26267316E+03          7.85807105E+02          4.96451526E+05          2.36516907E+04          1.66779582E+04          8.23001656E+03          3.22660303E+02          1.54976894E+02
      15867.0010          1.00000000E+30          7.37611571E+16          3.54210089E+09          1.07612449E+08          1.11191489E+06          9.46200717E+05          3.58737253E+05          2.67600089E+05          1.67009514E+05          1.19027060E+05          9.78123981E+04          3.97975904E+04          2.48972926E+04          1.56228991E+04          4.76824989E+03          3.46999982E+03          1.48389637E+04          1.04492637E+04          4.17305500E+03          1.26267329E+03          7.85807192E+02          4.96451549E+05          2.36516932E+04          1.66779600E+04          8.23001744E+03          3.22660340E+02          1.54976911E+02
      16000.0000          1.00000000E+30          4.65163114E+10          2.67314463E+09          1.00190627E+08          1.11128541E+06          9.46509213E+05          3.59335261E+05          2.68360558E+05          1.67522892E+05          1.19803772E+05          9.84076711E+04          4.00474737E+04          2.50617712E+04          1.57266411E+04          4.80193619E+03          3.49453865E+03          1.49436746E+04          1.05242635E+04          4.20312136E+03          1.27190592E+03          7.91560314E+02          4.97993205E+05          2.38183712E+04          1.67951781E+04          8.28788589E+03          3.25045617E+02          1.56105865E+02
      17000.0000          1.00000000E+30          1.79574421E+09          7.55602741E+08          6.39398310E+07          1.10992654E+06          9.51125017E+05          3.64409244E+05          2.74345255E+05          1.71531256E+05          1.25149053E+05          1.02940105E+05          4.19426080E+04          2.63022110E+04          1.65086269E+04          5.05464365E+03          3.67859564E+03          1.57292322E+04          1.10828162E+04          4.42733036E+03          1.34095551E+03          8.34554620E+02          5.10018494E+05          2.50492162E+04          1.76747486E+04          8.72211207E+03          3.42921535E+02          1.64557668E+02
      18000.0000          1.00000000E+30          6.70993804E+08          3.78270137E+08          4.54570430E+07          1.11343601E+06          9.59068953E+05          3.70325224E+05          2.80719597E+05          1.75756076E+05          1.30451676E+05          1.07435132E+05          4.38378104E+04          2.75325296E+04          1.72842654E+04          5.30552690E+03          3.86133446E+03          1.65101366E+04          1.16374562E+04          4.64999586E+03          1.40957708E+03          8.77311319E+02          5.22676678E+05          2.62707384E+04          1.85478833E+04          9.15316242E+03          3.60700414E+02          1.72959474E+02
      19000.0000          1.00000000E+30          3.68103638E+08          2.35058225E+08          3.46348048E+07          1.12064830E+06          9.69558614E+05          3.76889490E+05          2.87393909E+05          1.80147272E+05          1.35784748E+05          1.11942467E+05          4.57020949E+04          2.87594511E+04          1.80575432E+04          5.55503740E+03          4.04305604E+03          1.72847224E+04          1.21884929E+04          4.87122641E+03          1.47779508E+03          9.19795075E+02          5.35821198E+05          2.74862321E+04          1.94163416E+04          9.58190197E+03          3.78372391E+02          1.81310234E+02
      20000.0000          1.00000000E+30          2.39448627E+08          1.64058107E+08          2.76987667E+07          1.13073034E+06          9.82030042E+05          3.83960540E+05          2.94301933E+05          1.84667767E+05          1.41077208E+05          1.16415326E+05          4.75679828E+04          2.99774404E+04          1.88252286E+04          5.80295281E+03          4.22341808E+03          1.80553804E+04          1.27365645E+04          5.09127307E+03          1.54564353E+03          9.62045698E+02          5.49343528E+05          2.86910134E+04          2.02791797E+04          1.00078682E+04          3.95955401E+02          1.89615277E+02
      21000.0000          1.00000000E+30          1.71735975E+08          1.23186079E+08          2.29612870E+07          1.14307253E+06          9.96067381E+05          3.91432825E+05          3.01393800E+05          1.89289619E+05          1.46332123E+05          1.20900721E+05          4.94353250E+04          3.11871117E+04          1.95877032E+04          6.04938294E+03          4.40312289E+03          1.88213885E+04          1.32814664E+04          5.31006081E+03          1.61311675E+03          1.00408220E+03          5.63161833E+05          2.98933058E+04          2.11367540E+04          1.04312413E+04          4.13449751E+02          1.97877317E+02
      22000.0000          1.00000000E+30          1.31276600E+08          9.72889488E+07          1.95695499E+07          1.15721962E+06          1.01135804E+06          3.99226216E+05          3.08631360E+05          1.93991419E+05          1.51616172E+05          1.25310698E+05          5.12752630E+04          3.23946103E+04          2.03486071E+04          6.29441071E+03          4.58159945E+03          1.95839649E+04          1.38238154E+04          5.52780284E+03          1.68025544E+03          1.04588140E+03          5.77213433E+05          3.10858679E+04          2.19893832E+04          1.08521742E+04          4.30854555E+02          2.06095213E+02
      23000.0000          1.00000000E+30          1.04972903E+08          7.97374148E+07          1.70522715E+07          1.17282530E+06          1.02766286E+06          4.07278915E+05          3.15985010E+05          1.98756551E+05          1.56864545E+05          1.29735445E+05          5.31177617E+04          3.35891036E+04          2.11015746E+04          6.53840785E+03          4.75912983E+03          2.03415115E+04          1.43628429E+04          5.74427535E+03          1.74708659E+03          1.08749980E+03          5.91449658E+05          3.22741923E+04          2.28385900E+04          1.12714021E+04          4.48187070E+02          2.14276010E+02
      24000.0000          1.00000000E+30          8.68095089E+07          6.72388424E+07          1.51305052E+07          1.18962209E+06          1.04479620E+06          4.15542574E+05          3.23431499E+05          2.03571953E+05          1.62079468E+05          1.34132320E+05          5.49488626E+04          3.47821372E+04          2.18534250E+04          6.78115785E+03          4.93594168E+03          2.10960549E+04          1.48996452E+04          5.95986465E+03          1.81359936E+03          1.12895517E+03          6.05832258E+05          3.34536218E+04          2.36833142E+04          1.16884394E+04          4.65454841E+02          2.22423576E+02
      25000.0000          1.00000000E+30          7.36882349E+07          5.79929620E+07          1.36297887E+07          1.20740044E+06          1.06261195E+06          4.23978934E+05          3.30952361E+05          2.08427251E+05          1.67262971E+05          1.38502982E+05          5.67692296E+04          3.59685157E+04          2.26011115E+04          7.02272320E+03          5.11189470E+03          2.18469223E+04          1.54339244E+04          6.17439967E+03          1.87984674E+03          1.17021142E+03          6.20330856E+05          3.46294655E+04          2.45238823E+04          1.21034199E+04          4.82652931E+02          2.30535406E+02
      26000.0000          1.00000000E+30          6.38720177E+07          5.09467679E+07          1.24360417E+07          1.22599399E+06          1.08099370E+06          4.32557357E+05          3.38532784E+05          2.13314129E+05          1.72416907E+05          1.42848942E+05          5.85794691E+04          3.71485987E+04          2.33448558E+04          7.26315734E+03          5.28703143E+03          2.25942705E+04          1.59657464E+04          6.38800262E+03          1.94579699E+03          1.21130246E+03          6.34921087E+05          3.57995356E+04          2.53604686E+04          1.25164354E+04          4.99777875E+02          2.38611923E+02
