#Energy      Al-K-shell   Al-L1-shell   Al-L2-shell   Al-L3-shell   S-K-shell   S-L1-shell   S-L2-shell   S-L3-shell   Valence  Total
       8600.0000          2.58647733E+06          4.12691469E+07          9.18433619E+08          4.76373945E+08          7.71700503E+05          1.15283759E+07          1.54131972E+08          8.08489471E+07          8.69930269E+07          5.47351583E+05
       8700.0000          2.67207270E+06          4.27827085E+07          9.58451739E+08          4.97142885E+08          7.96408173E+05          1.18657431E+07          1.60922976E+08          8.41632663E+07          8.97655609E+07          5.65029276E+05
       8800.0000          2.76205339E+06          4.41458127E+07          1.00542105E+09          5.21702908E+08          8.25197824E+05          1.22362016E+07          1.67603518E+08          8.78409664E+07          9.26940229E+07          5.85032315E+05
       8900.0000          2.86215577E+06          4.55723252E+07          1.04668022E+09          5.43328553E+08          8.51091496E+05          1.26552437E+07          1.75460054E+08          9.14646730E+07          9.59523110E+07          6.04170904E+05
       9000.0000          2.95612044E+06          4.71930247E+07          1.09240652E+09          5.66498327E+08          8.78197871E+05          1.30354435E+07          1.82397420E+08          9.57271655E+07          9.88412064E+07          6.23594180E+05
       9100.0000          3.06434423E+06          4.85766825E+07          1.13984348E+09          5.90845857E+08          9.08944109E+05          1.34341644E+07          1.89813820E+08          9.94915752E+07          1.02269970E+08          6.45493570E+05
       9200.0000          3.15528231E+06          5.02807806E+07          1.18653226E+09          6.17956730E+08          9.35235720E+05          1.38752662E+07          1.97590841E+08          1.03519343E+08          1.05256992E+08          6.64531489E+05
       9300.0000          3.25272026E+06          5.17334306E+07          1.24124371E+09          6.42401047E+08          9.67508820E+05          1.43463179E+07          2.06184635E+08          1.08122766E+08          1.08566133E+08          6.86943642E+05
       9400.0000          3.36439390E+06          5.33132040E+07          1.28992196E+09          6.70907932E+08          9.95146063E+05          1.47230935E+07          2.14425151E+08          1.12392992E+08          1.12056862E+08          7.07445554E+05
       9500.0000          3.46799726E+06          5.50755150E+07          1.34887708E+09          6.97717118E+08          1.02517319E+06          1.52122690E+07          2.23966103E+08          1.16865146E+08          1.15341265E+08          7.29099207E+05
       9600.0000          3.58727458E+06          5.66534032E+07          1.40090373E+09          7.25953791E+08          1.05847651E+06          1.56105145E+07          2.32078478E+08          1.22019753E+08          1.19081922E+08          7.52886755E+05
       9700.0000          3.69056561E+06          5.85103019E+07          1.45616777E+09          7.57370295E+08          1.08847750E+06          1.60523662E+07          2.40710643E+08          1.26426930E+08          1.22397137E+08          7.74410965E+05
       9800.0000          3.79726152E+06          6.01137965E+07          1.51401243E+09          7.85985891E+08          1.12351247E+06          1.65484323E+07          2.49948946E+08          1.31127754E+08          1.26258378E+08          7.98749305E+05
       9900.0000          3.92050636E+06          6.20367174E+07          1.57410860E+09          8.19892957E+08          1.15407279E+06          1.69880780E+07          2.60250752E+08          1.36149309E+08          1.29884035E+08          8.21496044E+05
      10000.0000          4.05201968E+06          6.40867244E+07          1.64116641E+09          8.49544726E+08          1.19030290E+06          1.75049398E+07          2.69648999E+08          1.41702016E+08          1.33971095E+08          8.47702097E+05
      11000.0000          5.39448614E+06          8.43242327E+07          2.36369071E+09          1.23287223E+09          1.57370582E+06          2.29064283E+07          3.85445415E+08          2.02810239E+08          1.76481654E+08          1.12263973E+06
      12000.0000          6.97987928E+06          1.09253595E+08          3.31435247E+09          1.74129625E+09          2.02506391E+06          2.93816646E+07          5.36507936E+08          2.81559217E+08          2.26997302E+08          1.44725073E+06
      13000.0000          8.90734765E+06          1.38159096E+08          4.53590593E+09          2.37115878E+09          2.56544304E+06          3.68340776E+07          7.23639620E+08          3.82409690E+08          2.87144493E+08          1.83630597E+06
      14000.0000          1.11527604E+07          1.72191913E+08          6.05723654E+09          3.17971397E+09          3.19423374E+06          4.55411494E+07          9.58761856E+08          5.07229503E+08          3.56756314E+08          2.28942556E+06
      15000.0000          1.37537397E+07          2.12056816E+08          7.96720540E+09          4.17409114E+09          3.92762482E+06          5.56785137E+07          1.24754482E+09          6.60834817E+08          4.39216536E+08          2.81732243E+06
      16000.0000          1.67332225E+07          2.56843530E+08          1.02753675E+10          5.40138862E+09          4.75426858E+06          6.75074145E+07          1.59755512E+09          8.48253630E+08          5.30247038E+08          3.41555161E+06
      17000.0000          2.01781506E+07          3.08638867E+08          1.30194333E+10          6.84063139E+09          5.70284278E+06          8.02679015E+07          2.01607476E+09          1.07454341E+09          6.34725785E+08          4.10116542E+06
      18000.0000          2.40665240E+07          3.67157277E+08          1.63358534E+10          8.60558812E+09          6.77511250E+06          9.48991644E+07          2.51787485E+09          1.34220479E+09          7.55057628E+08          4.87672443E+06
      19000.0000          2.83973672E+07          4.32484696E+08          2.02033966E+10          1.06968801E+10          7.96867111E+06          1.11481778E+08          3.11206453E+09          1.66153839E+09          8.87353962E+08          5.74114190E+06
      20000.0000          3.33267688E+07          5.05115609E+08          2.47412343E+10          1.30803743E+10          9.35429200E+06          1.29655815E+08          3.77892385E+09          2.01953497E+09          1.03373235E+09          6.73649232E+06
      21000.0000          3.87558497E+07          5.87998434E+08          3.00719833E+10          1.59015974E+10          1.08134323E+07          1.50202948E+08          4.56650347E+09          2.45158681E+09          1.20013879E+09          7.80063219E+06
      22000.0000          4.49273912E+07          6.77823007E+08          3.61160447E+10          1.91654530E+10          1.24351613E+07          1.72881815E+08          5.46929031E+09          2.93206923E+09          1.38069517E+09          8.98772096E+06
      23000.0000          5.14936851E+07          7.77833058E+08          4.30587718E+10          2.29321020E+10          1.42803317E+07          1.97083512E+08          6.53087184E+09          3.49416181E+09          1.57714428E+09          1.03150149E+07
      24000.0000          5.87418457E+07          8.85128663E+08          5.10671429E+10          2.71656865E+10          1.62771568E+07          2.23900455E+08          7.67251725E+09          4.12818425E+09          1.80393268E+09          1.17593394E+07
      25000.0000          6.70350995E+07          1.00358937E+09          6.01813034E+10          3.19765974E+10          1.83900638E+07          2.53532009E+08          9.00749278E+09          4.85716885E+09          2.04317399E+09          1.33174108E+07
      26000.0000          7.57574440E+07          1.13386425E+09          7.05262718E+10          3.74901145E+10          2.07570704E+07          2.85803079E+08          1.05072389E+10          5.66590534E+09          2.29674579E+09          1.50364298E+07
      27000.0000          8.50025368E+07          1.27524012E+09          8.16512463E+10          4.37129346E+10          2.32906514E+07          3.19941248E+08          1.21594546E+10          6.56165488E+09          2.57632422E+09          1.68725992E+07
      28000.0000          9.51972867E+07          1.43289340E+09          9.42434585E+10          5.04575214E+10          2.61012746E+07          3.56211512E+08          1.40602186E+10          7.57846959E+09          2.87768852E+09          1.89025119E+07
      29000.0000          1.06297690E+08          1.59473080E+09          1.08612599E+11          5.80976237E+10          2.90947146E+07          3.97258656E+08          1.61387481E+10          8.71322077E+09          3.20690967E+09          2.10804402E+07
      30000.0000          1.18664684E+08          1.77166995E+09          1.24211639E+11          6.67671990E+10          3.22679036E+07          4.40097433E+08          1.83584866E+10          9.98930986E+09          3.56933959E+09          2.34125760E+07
      31000.0000          1.31207672E+08          1.96058512E+09          1.41522484E+11          7.58632980E+10          3.57232507E+07          4.85378238E+08          2.09716016E+10          1.13586292E+10          3.94134497E+09          2.59104478E+07
      32000.0000          1.45204144E+08          2.16337787E+09          1.60809418E+11          8.62215735E+10          3.95935085E+07          5.35524157E+08          2.36976315E+10          1.28804087E+10          4.34971040E+09          2.87021107E+07
      33000.0000          1.60530356E+08          2.38952169E+09          1.81421763E+11          9.76669299E+10          4.34533155E+07          5.90272654E+08          2.66748955E+10          1.45637405E+10          4.79131801E+09          3.15598834E+07
      34000.0000          1.75888116E+08          2.61856533E+09          2.04224539E+11          1.10068295E+11          4.76503347E+07          6.44960938E+08          3.01295917E+10          1.63639483E+10          5.24675218E+09          3.45986166E+07
      35000.0000          1.92733086E+08          2.86309813E+09          2.29250001E+11          1.24324669E+11          5.20868340E+07          7.04783875E+08          3.36740513E+10          1.83595417E+10          5.75511015E+09          3.78419390E+07
      36000.0000          2.10973284E+08          3.13180338E+09          2.56652443E+11          1.39019543E+11          5.68771765E+07          7.69389362E+08          3.75558580E+10          2.06128725E+10          6.26552514E+09          4.13452901E+07
      37000.0000          2.29772952E+08          3.41997129E+09          2.86717505E+11          1.55093174E+11          6.21904786E+07          8.35804750E+08          4.17863929E+10          2.28747769E+10          6.82804699E+09          4.51576467E+07
      38000.0000          2.50387243E+08          3.71220733E+09          3.18066282E+11          1.72609114E+11          6.77778774E+07          9.08421515E+08          4.63789865E+10          2.54872976E+10          7.42996804E+09          4.92067704E+07
      39000.0000          2.72294530E+08          4.04110275E+09          3.53942328E+11          1.91641603E+11          7.31101972E+07          9.85375535E+08          5.13492763E+10          2.82257335E+10          8.03077871E+09          5.31908030E+07
      40000.0000          2.94526263E+08          4.36030792E+09          3.90192557E+11          2.12278029E+11          7.90555215E+07          1.06475701E+09          5.67157327E+10          3.11523879E+10          8.70882717E+09          5.75209322E+07
      41000.0000          3.19358830E+08          4.72251263E+09          4.31671959E+11          2.33978172E+11          8.55990410E+07          1.15362053E+09          6.25003334E+10          3.44445431E+10          9.43703266E+09          6.23059800E+07
      42000.0000          3.44433995E+08          5.10476226E+09          4.73828228E+11          2.57975041E+11          9.24584283E+07          1.24502952E+09          6.87294018E+10          3.78428823E+10          1.01220640E+10          6.72774083E+07
      43000.0000          3.72451496E+08          5.48067655E+09          5.20930827E+11          2.84954517E+11          9.97376199E+07          1.33138208E+09          7.57579332E+10          4.15178259E+10          1.09095527E+10          7.25733825E+07
      44000.0000          4.01224779E+08          5.90623230E+09          5.72133117E+11          3.11223052E+11          1.07233498E+08          1.43162364E+09          8.24643740E+10          4.55975854E+10          1.17462721E+10          7.80653240E+07
      45000.0000          4.28759166E+08          6.33613954E+09          6.23996358E+11          3.41298688E+11          1.14339246E+08          1.53335389E+09          9.01918144E+10          4.98100834E+10          1.25529331E+10          8.33085909E+07
      46000.0000          4.60334839E+08          6.79433338E+09          6.80474709E+11          3.73862388E+11          1.22656832E+08          1.64204186E+09          9.85195655E+10          5.43286475E+10          1.34671610E+10          8.93791277E+07
      47000.0000          4.92645626E+08          7.27441651E+09          7.43021711E+11          4.06414964E+11          1.31444228E+08          1.75685255E+09          1.06838082E+11          5.91629680E+10          1.43957523E+10          9.57501528E+07
      48000.0000          5.29664427E+08          7.78105566E+09          8.07736078E+11          4.41903435E+11          1.40235461E+08          1.87934520E+09          1.16308133E+11          6.43257686E+10          1.53999204E+10          1.02332679E+08
      49000.0000          5.63045452E+08          8.31584361E+09          8.78109332E+11          4.80060298E+11          1.49891466E+08          1.99658498E+09          1.25898576E+11          6.98832406E+10          1.64311217E+10          1.09230030E+08
      50000.0000          6.01427736E+08          8.85256956E+09          9.52729344E+11          5.22059443E+11          1.59709511E+08          2.12793603E+09          1.36208325E+11          7.57632534E+10          1.75043505E+10          1.16446794E+08
