#Energy      Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   Valence  Total
      25000.0000          1.07033152E+06          1.32548512E+07          1.52476032E+08          8.59836825E+07          9.20282309E+07          1.12245584E+09          6.31844582E+08          1.36652183E+09          9.59698286E+05
      26000.0000          1.20415971E+06          1.47786720E+07          1.75416304E+08          9.92679989E+07          1.02865555E+08          1.29449321E+09          7.30683602E+08          1.52558020E+09          1.07943315E+06
      27000.0000          1.34110331E+06          1.64336336E+07          2.01326113E+08          1.13835561E+08          1.14116823E+08          1.48471045E+09          8.40787550E+08          1.69834099E+09          1.20268654E+06
      28000.0000          1.48901075E+06          1.81864462E+07          2.30613838E+08          1.30300283E+08          1.26354207E+08          1.69466755E+09          9.61916017E+08          1.88211792E+09          1.33572176E+06
      29000.0000          1.65067300E+06          2.00820784E+07          2.62246679E+08          1.48458688E+08          1.39261933E+08          1.92421932E+09          1.09224069E+09          2.07916333E+09          1.48092169E+06
      30000.0000          1.81887061E+06          2.20896663E+07          2.96764380E+08          1.68587583E+08          1.53233427E+08          2.17880448E+09          1.23741967E+09          2.29492638E+09          1.63240812E+06
      31000.0000          2.00070183E+06          2.43031048E+07          3.34942696E+08          1.90464423E+08          1.68933677E+08          2.45596787E+09          1.39827896E+09          2.51459677E+09          1.79647060E+06
      32000.0000          2.19958127E+06          2.65679521E+07          3.76386844E+08          2.14647331E+08          1.84213017E+08          2.75751413E+09          1.57367125E+09          2.76156949E+09          1.97481839E+06
      33000.0000          2.41519154E+06          2.90700525E+07          4.21496185E+08          2.40967977E+08          2.00809476E+08          3.08039590E+09          1.76309919E+09          3.01359438E+09          2.16839110E+06
      34000.0000          2.62770785E+06          3.15821690E+07          4.69796296E+08          2.69626225E+08          2.18996177E+08          3.43800886E+09          1.98026333E+09          3.28901307E+09          2.36001094E+06
      35000.0000          2.86117617E+06          3.43004033E+07          5.24942915E+08          3.00332340E+08          2.37460535E+08          3.81771167E+09          2.20094599E+09          3.56504968E+09          2.57001082E+06
      36000.0000          3.11788387E+06          3.72967814E+07          5.81310508E+08          3.34036556E+08          2.57963595E+08          4.25329315E+09          2.44663305E+09          3.87212688E+09          2.80084692E+06
      37000.0000          3.37246977E+06          4.02445506E+07          6.42924216E+08          3.69651370E+08          2.78944138E+08          4.68894498E+09          2.70288426E+09          4.19506138E+09          3.02999185E+06
      38000.0000          3.64976520E+06          4.34575190E+07          7.09700192E+08          4.09453129E+08          3.01608912E+08          5.16730850E+09          2.98416478E+09          4.51717443E+09          3.27956929E+06
      39000.0000          3.94081565E+06          4.68203709E+07          7.81871868E+08          4.52862671E+08          3.25691805E+08          5.70885846E+09          3.29772440E+09          4.87847356E+09          3.54165675E+06
      40000.0000          4.25997587E+06          5.04177759E+07          8.60996586E+08          4.96995768E+08          3.50514257E+08          6.24290546E+09          3.61841545E+09          5.24590553E+09          3.82802895E+06
      41000.0000          4.59023282E+06          5.42101167E+07          9.40134380E+08          5.45593934E+08          3.76023725E+08          6.82904985E+09          3.96661823E+09          5.63965143E+09          4.12486090E+06
      42000.0000          4.93473430E+06          5.82188076E+07          1.02747014E+09          5.96230570E+08          4.03570872E+08          7.47255114E+09          4.35474565E+09          6.05599080E+09          4.43500938E+06
      43000.0000          5.27706234E+06          6.22478705E+07          1.12451156E+09          6.52140701E+08          4.30324650E+08          8.18818331E+09          4.74456057E+09          6.48308730E+09          4.74388175E+06
      44000.0000          5.66003403E+06          6.65552670E+07          1.22140305E+09          7.11623444E+08          4.60595209E+08          8.86544520E+09          5.17603840E+09          6.92361634E+09          5.08781595E+06
      45000.0000          6.06809360E+06          7.10963179E+07          1.32832842E+09          7.74762602E+08          4.92649329E+08          9.63977029E+09          5.63894883E+09          7.39686615E+09          5.45400555E+06
      46000.0000          6.45618661E+06          7.59109891E+07          1.44140158E+09          8.43297717E+08          5.25263464E+08          1.04639898E+10          6.13742264E+09          7.89268985E+09          5.80611811E+06
      47000.0000          6.89345728E+06          8.08804277E+07          1.56318257E+09          9.15433132E+08          5.57705661E+08          1.13406084E+10          6.64198209E+09          8.41447523E+09          6.19917607E+06
      48000.0000          7.34745752E+06          8.59957315E+07          1.69306685E+09          9.92132266E+08          5.93025401E+08          1.22723147E+10          7.17823084E+09          8.93510893E+09          6.60730921E+06
      49000.0000          7.81756899E+06          9.13426868E+07          1.82107417E+09          1.07361010E+09          6.29718503E+08          1.32620119E+10          7.76798001E+09          9.49087390E+09          7.03022969E+06
      50000.0000          8.29663362E+06          9.68837716E+07          1.96522792E+09          1.16009535E+09          6.71437623E+08          1.42292316E+10          8.38408693E+09          1.00743393E+10          7.46260528E+06
