#Energy      Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   Valence  Total
      25000.0000          1.64336738E+06          6.59520004E+04          5.44890369E+04          2.66610025E+04          5.69658311E+03          3.47737950E+03          1.68077339E+03          2.40971451E+02          1.89408955E+02
      26000.0000          1.62407955E+06          6.80205108E+04          5.62092894E+04          2.75042960E+04          5.89334120E+03          3.59838196E+03          1.73929368E+03          2.49419076E+02          1.96027926E+02
      27000.0000          1.60995622E+06          7.00558364E+04          5.79347447E+04          2.83499576E+04          6.08925258E+03          3.71893799E+03          1.79756768E+03          2.57827344E+02          2.02617031E+02
      28000.0000          1.60009070E+06          7.20807250E+04          5.96368100E+04          2.91843544E+04          6.28436461E+03          3.83889961E+03          1.85560223E+03          2.66195108E+02          2.09174413E+02
      29000.0000          1.59377078E+06          7.41161953E+04          6.13445669E+04          3.00213645E+04          6.47885673E+03          3.95851527E+03          1.91343772E+03          2.74553343E+02          2.15721900E+02
      30000.0000          1.59042791E+06          7.61415698E+04          6.30302557E+04          3.08477482E+04          6.67243028E+03          4.07763915E+03          1.97107352E+03          2.82862555E+02          2.22233142E+02
      31000.0000          1.58960570E+06          7.81373546E+04          6.47219669E+04          3.16769129E+04          6.86546191E+03          4.19645110E+03          2.02846677E+03          2.91158005E+02          2.28731193E+02
      32000.0000          1.59093313E+06          8.01441601E+04          6.64061199E+04          3.25023823E+04          7.05779635E+03          4.31472771E+03          2.08571110E+03          2.99407143E+02          2.35196166E+02
      33000.0000          1.59410594E+06          8.21421747E+04          6.80830380E+04          3.33243149E+04          7.24952244E+03          4.43268486E+03          2.14271695E+03          3.07650549E+02          2.41652550E+02
      34000.0000          1.59887254E+06          8.41317728E+04          6.97530228E+04          3.41428576E+04          7.44057846E+03          4.55026338E+03          2.19956907E+03          3.15862140E+02          2.48085101E+02
      35000.0000          1.60502340E+06          8.61133047E+04          7.14163572E+04          3.49581481E+04          7.63098876E+03          4.66744802E+03          2.25627919E+03          3.24036267E+02          2.54490484E+02
      36000.0000          1.61238261E+06          8.81056891E+04          7.30733056E+04          3.57763998E+04          7.82077399E+03          4.78440553E+03          2.31279308E+03          3.32204268E+02          2.60888358E+02
      37000.0000          1.62080160E+06          9.00717667E+04          7.47366733E+04          3.65854797E+04          8.01014219E+03          4.90086632E+03          2.36909663E+03          3.40357737E+02          2.67271983E+02
      38000.0000          1.63015409E+06          9.20307003E+04          7.63813994E+04          3.73916721E+04          8.19892219E+03          5.01714994E+03          2.42534268E+03          3.48469432E+02          2.73627447E+02
      39000.0000          1.64033219E+06          9.40007043E+04          7.80204399E+04          3.82009619E+04          8.38713071E+03          5.13299173E+03          2.48140378E+03          3.56565478E+02          2.79969121E+02
      40000.0000          1.65124313E+06          9.59458481E+04          7.96661161E+04          3.90015986E+04          8.57495930E+03          5.24854128E+03          2.53730269E+03          3.64639753E+02          2.86293389E+02
      41000.0000          1.66280677E+06          9.79021799E+04          8.12942045E+04          3.98054154E+04          8.76215026E+03          5.36382822E+03          2.59306154E+03          3.72698657E+02          2.92604924E+02
      42000.0000          1.67495367E+06          9.98519511E+04          8.29290435E+04          4.06008726E+04          8.94892332E+03          5.47891853E+03          2.64866680E+03          3.80737723E+02          2.98900778E+02
      43000.0000          1.68762325E+06          1.01778040E+05          8.45587137E+04          4.13995616E+04          9.13512999E+03          5.59364766E+03          2.70412734E+03          3.88725319E+02          3.05161235E+02
      44000.0000          1.70076248E+06          1.03715434E+05          8.61715939E+04          4.21957995E+04          9.32116154E+03          5.70804221E+03          2.75945099E+03          3.96768002E+02          3.11452432E+02
      45000.0000          1.71432480E+06          1.05646866E+05          8.77914050E+04          4.29840558E+04          9.50644964E+03          5.82232568E+03          2.81471485E+03          4.04707528E+02          3.17677723E+02
      46000.0000          1.72826921E+06          1.07572525E+05          8.94064958E+04          4.37756184E+04          9.69156191E+03          5.93611929E+03          2.86978636E+03          4.12670517E+02          3.23913414E+02
      47000.0000          1.74255935E+06          1.09475884E+05          9.10169896E+04          4.45649377E+04          9.87594382E+03          6.04989414E+03          2.92476776E+03          4.20639578E+02          3.30150422E+02
      48000.0000          1.75716304E+06          1.11390598E+05          9.26230069E+04          4.53520717E+04          1.00600775E+04          6.16339802E+03          2.97964602E+03          4.28575769E+02          3.36364686E+02
      49000.0000          1.77205157E+06          1.13300014E+05          9.42246707E+04          4.61370783E+04          1.02439306E+04          6.27650664E+03          3.03441866E+03          4.36501933E+02          3.42569697E+02
      50000.0000          1.78719932E+06          1.15204279E+05          9.58221019E+04          4.69200151E+04          1.04273422E+04          6.38941703E+03          3.08906064E+03          4.44395589E+02          3.48751702E+02
