#Energy      Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
       6000.0000          4.96077455E+04          1.45169760E+03          8.25268971E+02          4.12634485E+02          1.04831006E+05          2.58453332E+03          1.66090619E+03          8.30453097E+02          1.21640896E+04          8.55940740E+01          5.46085660E+01
       6100.0000          4.96683745E+04          1.47166652E+03          8.36759720E+02          4.18379860E+02          1.03990877E+05          2.61851662E+03          1.68363198E+03          8.41815992E+02          1.22875923E+04          8.68158385E+01          5.53762403E+01
       6200.0000          4.97434771E+04          1.49140816E+03          8.48283200E+02          4.24141600E+02          1.03231144E+05          2.65302695E+03          1.70606472E+03          8.53032361E+02          1.24047485E+04          8.80342215E+01          5.61417815E+01
       6300.0000          4.98319860E+04          1.51110816E+03          8.59726344E+02          4.29863172E+02          1.02545110E+05          2.68685552E+03          1.72845017E+03          8.64225083E+02          1.25365992E+04          8.92464763E+01          5.69035386E+01
       6400.0000          4.99329266E+04          1.53094678E+03          8.71202235E+02          4.35601118E+02          1.01926778E+05          2.72120679E+03          1.75102538E+03          8.75512691E+02          1.26536074E+04          9.04593668E+01          5.76667095E+01
       6500.0000          5.00454166E+04          1.55056448E+03          8.82600131E+02          4.41300066E+02          1.01370743E+05          2.75488759E+03          1.77331608E+03          8.86658042E+02          1.27849222E+04          9.16705556E+01          5.84269033E+01
       6600.0000          5.01686463E+04          1.57032045E+03          8.94030153E+02          4.47015076E+02          1.00872196E+05          2.78908643E+03          1.79579627E+03          8.97898135E+02          1.29017896E+04          9.28798200E+01          5.91874662E+01
       6700.0000          5.03018817E+04          1.58985941E+03          9.05384677E+02          4.52692338E+02          1.00426669E+05          2.82262594E+03          1.81799621E+03          9.08998106E+02          1.30325862E+04          9.40857208E+01          5.99444295E+01
       6800.0000          5.04444486E+04          1.60953592E+03          9.16770896E+02          4.58385448E+02          1.00030246E+05          2.85667851E+03          1.84038498E+03          9.20192490E+02          1.31493201E+04          9.52903976E+01          6.07020432E+01
       6900.0000          5.05957280E+04          1.62899923E+03          9.28083420E+02          4.64041710E+02          9.96793023E+04          2.89008281E+03          1.86249793E+03          9.31248964E+02          1.32796165E+04          9.64916621E+01          6.14560817E+01
       7000.0000          5.07551530E+04          1.64859945E+03          9.39427820E+02          4.69713910E+02          9.93705798E+04          2.92399481E+03          1.88479868E+03          9.42399339E+02          1.34096296E+04          9.76919638E+01          6.22111689E+01
       7100.0000          5.09222019E+04          1.66816181E+03          9.50699526E+02          4.75349763E+02          9.91010856E+04          2.95726961E+03          1.90705622E+03          9.53528112E+02          1.35260382E+04          9.88879123E+01          6.29627458E+01
       7200.0000          5.10963937E+04          1.68751682E+03          9.62004109E+02          4.81002055E+02          9.88681387E+04          2.99104640E+03          1.92904406E+03          9.64522029E+02          1.36555779E+04          1.00085202E+02          6.37146212E+01
       7300.0000          5.12772853E+04          1.70700699E+03          9.73235970E+02          4.86617985E+02          9.86692140E+04          3.02475707E+03          1.95121859E+03          9.75609293E+02          1.37848479E+04          1.01281967E+02          6.44660839E+01
       7400.0000          5.14644678E+04          1.72629326E+03          9.84502074E+02          4.92251037E+02          9.85020826E+04          3.05784363E+03          1.97312739E+03          9.86563697E+02          1.39138526E+04          1.02473266E+02          6.52143222E+01
       7500.0000          5.16575617E+04          1.74571423E+03          9.95747628E+02          4.97873814E+02          9.83646284E+04          3.09142655E+03          1.99522186E+03          9.97610929E+02          1.40297816E+04          1.03662559E+02          6.59622059E+01
       7600.0000          5.18562157E+04          1.76510072E+03          1.00692392E+03          5.03461961E+02          9.82549739E+04          3.12494662E+03          2.01727658E+03          1.00863829E+03          1.41583477E+04          1.04850925E+02          6.67088637E+01
       7700.0000          5.20601049E+04          1.78428802E+03          1.01813392E+03          5.09066959E+02          9.81713377E+04          3.15785593E+03          2.03929224E+03          1.01964612E+03          1.42866617E+04          1.06039542E+02          6.74553611E+01
       7800.0000          5.22689274E+04          1.80360879E+03          1.02932421E+03          5.14662103E+02          9.81121273E+04          3.19125513E+03          2.06105065E+03          1.03052533E+03          1.44147278E+04          1.07221988E+02          6.81986576E+01
       7900.0000          5.24824013E+04          1.82289683E+03          1.04049721E+03          5.20248603E+02          9.80758360E+04          3.22459461E+03          2.08299194E+03          1.04149597E+03          1.45302305E+04          1.08408744E+02          6.89437061E+01
       8000.0000          5.27002649E+04          1.84215374E+03          1.05160345E+03          5.25801726E+02          9.80610911E+04          3.25787534E+03          2.10489602E+03          1.05244801E+03          1.46578904E+04          1.09587934E+02          6.96848861E+01
       8100.0000          5.29222766E+04          1.86121598E+03          1.06274231E+03          5.31371155E+02          9.80666176E+04          3.29056137E+03          2.12654820E+03          1.06327410E+03          1.47853147E+04          1.10770634E+02          7.04265225E+01
       8200.0000          5.31482070E+04          1.88041044E+03          1.07386282E+03          5.36931409E+02          9.80912308E+04          3.32372949E+03          2.14838192E+03          1.07419096E+03          1.49125072E+04          1.11946287E+02          7.11660629E+01
       8300.0000          5.33778442E+04          1.89957467E+03          1.08496779E+03          5.42483895E+02          9.81338500E+04          3.35684167E+03          2.17018015E+03          1.08509007E+03          1.50394718E+04          1.13125397E+02          7.19065980E+01
       8400.0000          5.36109900E+04          1.91870965E+03          1.09600753E+03          5.48003763E+02          9.81934513E+04          3.38989890E+03          2.19194364E+03          1.09597182E+03          1.51662123E+04          1.14295978E+02          7.26426342E+01
       8500.0000          5.38474589E+04          1.93781559E+03          1.10708064E+03          5.53540318E+02          9.82690914E+04          3.42290221E+03          2.21367348E+03          1.10683674E+03          1.52927325E+04          1.15472139E+02          7.33811757E+01
       8600.0000          5.40870762E+04          1.95673179E+03          1.11813627E+03          5.59068136E+02          9.83598975E+04          3.45585252E+03          2.23537037E+03          1.11768519E+03          1.54074235E+04          1.16643996E+02          7.41170632E+01
       8700.0000          5.43296789E+04          1.97577950E+03          1.12917607E+03          5.64588033E+02          9.84650486E+04          3.48822857E+03          2.25682393E+03          1.12841197E+03          1.55335895E+04          1.17813119E+02          7.48510179E+01
       8800.0000          5.45751147E+04          1.99479935E+03          1.14020125E+03          5.70100624E+02          9.85837807E+04          3.52107641E+03          2.27845570E+03          1.13922785E+03          1.56595459E+04          1.18983399E+02          7.55860013E+01
       8900.0000          5.48232389E+04          2.01379190E+03          1.15121130E+03          5.75605651E+02          9.87153857E+04          3.55387345E+03          2.30005534E+03          1.15002767E+03          1.57852961E+04          1.20152305E+02          7.63200508E+01
       9000.0000          5.50739179E+04          2.03275743E+03          1.16220654E+03          5.81103271E+02          9.88591940E+04          3.58662056E+03          2.32162358E+03          1.16081179E+03          1.59108434E+04          1.21312533E+02          7.70502278E+01
       9100.0000          5.53270228E+04          2.05169617E+03          1.17313938E+03          5.86569690E+02          9.90145849E+04          3.61931850E+03          2.34316106E+03          1.17158053E+03          1.60361913E+04          1.22478995E+02          7.77819243E+01
       9200.0000          5.55824347E+04          2.07060840E+03          1.18410500E+03          5.92052500E+02          9.91809793E+04          3.65196801E+03          2.36466821E+03          1.18233410E+03          1.61613429E+04          1.23642861E+02          7.85128349E+01
       9300.0000          5.58400417E+04          2.08949440E+03          1.19505540E+03          5.97527702E+02          9.93578264E+04          3.68456973E+03          2.38614537E+03          1.19307268E+03          1.62863014E+04          1.24806556E+02          7.92433069E+01
       9400.0000          5.60997360E+04          2.10835454E+03          1.20599133E+03          6.02995665E+02          9.95446157E+04          3.71712433E+03          2.40759290E+03          1.20379645E+03          1.64110700E+04          1.25966331E+02          7.99718404E+01
       9500.0000          5.63614188E+04          2.12718916E+03          1.21691343E+03          6.08456716E+02          9.97408653E+04          3.74963244E+03          2.42901115E+03          1.21450557E+03          1.65356518E+04          1.27121361E+02          8.06981148E+01
       9600.0000          5.66249937E+04          2.14599859E+03          1.22782197E+03          6.13910983E+02          9.99461226E+04          3.78209469E+03          2.45040048E+03          1.22520024E+03          1.66600496E+04          1.28277852E+02          8.14246370E+01
       9700.0000          5.68903725E+04          2.16478319E+03          1.23871699E+03          6.19358495E+02          1.00159960E+05          3.81451171E+03          2.47176127E+03          1.23588063E+03          1.67842665E+04          1.29435311E+02          8.21512102E+01
       9800.0000          5.71574699E+04          2.18338784E+03          1.24959856E+03          6.24799280E+02          1.00381983E+05          3.84688413E+03          2.49309390E+03          1.24654695E+03          1.69083054E+04          1.30591052E+02          8.28765309E+01
       9900.0000          5.74262058E+04          2.20212435E+03          1.26046679E+03          6.30233393E+02          1.00611809E+05          3.87921258E+03          2.51439874E+03          1.25719937E+03          1.70321690E+04          1.31744718E+02          8.36009089E+01
      10000.0000          5.76965051E+04          2.22083711E+03          1.27132182E+03          6.35660911E+02          1.00849084E+05          3.91149764E+03          2.53567616E+03          1.26783808E+03          1.71558601E+04          1.32896698E+02          8.43242791E+01
      11000.0000          6.04713240E+04          2.40687077E+03          1.37918342E+03          6.89591708E+02          1.03566024E+05          4.23208505E+03          2.74701706E+03          1.37350853E+03          1.83937017E+04          1.44348211E+02          9.15138103E+01
      12000.0000          6.33422998E+04          2.59081196E+03          1.48597695E+03          7.42988477E+02          1.06751650E+05          4.54981796E+03          2.95615421E+03          1.47807711E+03          1.96250897E+04          1.55680020E+02          9.86288998E+01
      13000.0000          6.62750418E+04          2.77302554E+03          1.59172696E+03          7.95863480E+02          1.10252028E+05          4.86413354E+03          3.16332790E+03          1.58166395E+03          2.08416493E+04          1.66916222E+02          1.05680472E+02
      14000.0000          6.92475251E+04          2.95367750E+03          1.69653372E+03          8.48266859E+02          1.13970346E+05          5.17537211E+03          3.36873497E+03          1.68436748E+03          2.20537182E+04          1.78055344E+02          1.12670628E+02
      15000.0000          7.21654747E+04          3.13278560E+03          1.80052601E+03          9.00263007E+02          1.17843033E+05          5.48424553E+03          3.57236051E+03          1.78618026E+03          2.32533369E+04          1.89103145E+02          1.19603309E+02
      16000.0000          7.51807902E+04          3.31061069E+03          1.90377056E+03          9.51885280E+02          1.21826853E+05          5.79096802E+03          3.77452159E+03          1.88726080E+03          2.44497805E+04          2.00080435E+02          1.26489983E+02
      17000.0000          7.82558782E+04          3.48712299E+03          2.00628175E+03          1.00314087E+03          1.25891547E+05          6.09530796E+03          3.97518204E+03          1.98759102E+03          2.56354774E+04          2.10985578E+02          1.33329659E+02
      18000.0000          8.12323279E+04          3.66241705E+03          2.10812669E+03          1.05406335E+03          1.30015417E+05          6.39744265E+03          4.17444466E+03          2.08722233E+03          2.68113429E+04          2.21823264E+02          1.40125263E+02
      19000.0000          8.42648988E+04          3.83658014E+03          2.20937944E+03          1.10468972E+03          1.34182590E+05          6.69792949E+03          4.37257898E+03          2.18628949E+03          2.79855562E+04          2.32592703E+02          1.46879467E+02
      20000.0000          8.73468538E+04          4.00981216E+03          2.31001010E+03          1.15500505E+03          1.38381250E+05          6.99648525E+03          4.56932369E+03          2.28466185E+03          2.91510168E+04          2.43296815E+02          1.53592134E+02
      21000.0000          9.03379801E+04          4.18205091E+03          2.41011581E+03          1.20505790E+03          1.42543101E+05          7.29324936E+03          4.76525293E+03          2.38262646E+03          3.03083418E+04          2.53958274E+02          1.60275033E+02
      22000.0000          9.33771966E+04          4.35346891E+03          2.50968721E+03          1.25484361E+03          1.46833214E+05          7.58833384E+03          4.95995149E+03          2.47997575E+03          3.14650151E+04          2.64559587E+02          1.66920841E+02
      23000.0000          9.63327780E+04          4.52388179E+03          2.60880021E+03          1.30440011E+03          1.50941387E+05          7.88216844E+03          5.15362441E+03          2.57681220E+03          3.26074848E+04          2.75094682E+02          1.73527604E+02
      24000.0000          9.93348117E+04          4.69360010E+03          2.70741578E+03          1.35370789E+03          1.55194656E+05          8.17450772E+03          5.34649135E+03          2.67324567E+03          3.37499502E+04          2.85621997E+02          1.80120399E+02
      25000.0000          1.02319244E+05          4.86248933E+03          2.80560161E+03          1.40280081E+03          1.59578506E+05          8.46505920E+03          5.53846309E+03          2.76923155E+03          3.48858766E+04          2.96069867E+02          1.86670585E+02
      26000.0000          1.05345823E+05          5.03064182E+03          2.90338024E+03          1.45169012E+03          1.63789178E+05          8.75494526E+03          5.72955226E+03          2.86477613E+03          3.60156230E+04          3.06499754E+02          1.93203432E+02
      27000.0000          1.08296625E+05          5.19808148E+03          3.00082997E+03          1.50041499E+03          1.67982811E+05          9.04317204E+03          5.91980338E+03          2.95990169E+03          3.71458837E+04          3.16874788E+02          1.99705045E+02
      28000.0000          1.11289074E+05          5.36493381E+03          3.09778877E+03          1.54889438E+03          1.72298013E+05          9.33016645E+03          6.10944639E+03          3.05472320E+03          3.82641102E+04          3.27205421E+02          2.06178845E+02
      29000.0000          1.14209993E+05          5.53099193E+03          3.19440002E+03          1.59720001E+03          1.76590880E+05          9.61634108E+03          6.29817232E+03          3.14908616E+03          3.93832464E+04          3.37507277E+02          2.12631574E+02
      30000.0000          1.17171781E+05          5.69658977E+03          3.29073076E+03          1.64536538E+03          1.80730248E+05          9.90100792E+03          6.48630418E+03          3.24315209E+03          4.04910559E+04          3.47778321E+02          2.19064418E+02
      31000.0000          1.20118951E+05          5.86142843E+03          3.38671302E+03          1.69335651E+03          1.84984322E+05          1.01849455E+04          6.67375113E+03          3.33687557E+03          4.16000774E+04          3.58015632E+02          2.25475511E+02
      32000.0000          1.23052193E+05          6.02579489E+03          3.48228873E+03          1.74114436E+03          1.89219150E+05          1.04678471E+04          6.86039720E+03          3.43019860E+03          4.27043484E+04          3.68190983E+02          2.31852403E+02
      33000.0000          1.25972150E+05          6.18957598E+03          3.57759652E+03          1.78879826E+03          1.93435646E+05          1.07497122E+04          7.04655910E+03          3.52327955E+03          4.38040616E+04          3.78354946E+02          2.38217926E+02
      34000.0000          1.28879424E+05          6.35285110E+03          3.67262173E+03          1.83631086E+03          1.97756473E+05          1.10306202E+04          7.23208451E+03          3.61604226E+03          4.48993995E+04          3.88493299E+02          2.44566072E+02
      35000.0000          1.31774577E+05          6.51562519E+03          3.76737795E+03          1.88368897E+03          2.01936290E+05          1.13106071E+04          7.41700545E+03          3.70850273E+03          4.59905349E+04          3.98592876E+02          2.50891577E+02
      36000.0000          1.34658136E+05          6.67794387E+03          3.86190111E+03          1.93095056E+03          2.06100236E+05          1.15897090E+04          7.60143680E+03          3.80071840E+03          4.70776285E+04          4.08668428E+02          2.57201442E+02
      37000.0000          1.37578858E+05          6.83974901E+03          3.95603183E+03          1.97801592E+03          2.10249024E+05          1.18678749E+04          7.78532300E+03          3.89266150E+03          4.81608305E+04          4.18742545E+02          2.63502375E+02
      38000.0000          1.40439790E+05          7.00114399E+03          4.05000171E+03          2.02500085E+03          2.14496622E+05          1.21456371E+04          7.96847860E+03          3.98423930E+03          4.92458700E+04          4.28778552E+02          2.69782709E+02
      39000.0000          1.43290520E+05          7.16196598E+03          4.14367918E+03          2.07183959E+03          2.18614616E+05          1.24221527E+04          8.15138713E+03          4.07569356E+03          5.03216512E+04          4.38732789E+02          2.76023911E+02
      40000.0000          1.46177637E+05          7.32245552E+03          4.23705644E+03          2.11852822E+03          2.22829234E+05          1.26978801E+04          8.33367012E+03          4.16683506E+03          5.13993893E+04          4.48723472E+02          2.82272824E+02
      41000.0000          1.49054131E+05          7.48243384E+03          4.33026196E+03          2.16513098E+03          2.27027751E+05          1.29732130E+04          8.51552119E+03          4.25776060E+03          5.24682553E+04          4.58665184E+02          2.88497268E+02
      42000.0000          1.51874849E+05          7.64218902E+03          4.42327931E+03          2.21163965E+03          2.31102909E+05          1.32478461E+04          8.69677818E+03          4.34838909E+03          5.35391817E+04          4.68603908E+02          2.94714924E+02
      43000.0000          1.54731490E+05          7.80141791E+03          4.51598094E+03          2.25799047E+03          2.35271889E+05          1.35213857E+04          8.87767582E+03          4.43883791E+03          5.46068768E+04          4.78466212E+02          3.00895750E+02
      44000.0000          1.57578521E+05          7.96011325E+03          4.60844245E+03          2.30422122E+03          2.39426347E+05          1.37944690E+04          9.05815388E+03          4.52907694E+03          5.56661204E+04          4.88397076E+02          3.07097682E+02
      45000.0000          1.60416247E+05          8.11877217E+03          4.70083421E+03          2.35041710E+03          2.43566755E+05          1.40670363E+04          9.23812012E+03          4.61906006E+03          5.67275920E+04          4.98237612E+02          3.13260878E+02
      46000.0000          1.63201429E+05          8.27674684E+03          4.79281490E+03          2.39640745E+03          2.47693563E+05          1.43384387E+04          9.41789231E+03          4.70894615E+03          5.77861108E+04          5.08045091E+02          3.19402931E+02
      47000.0000          1.66021767E+05          8.43460730E+03          4.88479951E+03          2.44239976E+03          2.51706028E+05          1.46096916E+04          9.59695908E+03          4.79847954E+03          5.88417511E+04          5.17864947E+02          3.25547084E+02
      48000.0000          1.68833628E+05          8.59206573E+03          4.97653522E+03          2.48826761E+03          2.55807986E+05          1.48801949E+04          9.77581451E+03          4.88790726E+03          5.98945782E+04          5.27702018E+02          3.31693028E+02
      49000.0000          1.71637259E+05          8.74908986E+03          5.06804594E+03          2.53402297E+03          2.59897581E+05          1.51500470E+04          9.95428783E+03          4.97714392E+03          6.09446627E+04          5.37474897E+02          3.37808162E+02
      50000.0000          1.74432897E+05          8.90569190E+03          5.15932030E+03          2.57966015E+03          2.63975187E+05          1.54193500E+04          1.01323509E+04          5.06617543E+03          6.19920774E+04          5.47223942E+02          3.43908259E+02
