#Energy      Mg-K-shell   Mg-L1-shell   Mg-L2-shell   Mg-L3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   O-K-shell   Valence  Total
       6000.0000          1.07428058E+06          1.83620166E+07          3.55534804E+08          1.83333988E+08          1.19754353E+06          1.91868127E+07          2.52947383E+08          1.31200410E+08          2.75445238E+06          3.64715156E+07          4.38060953E+05
       6100.0000          1.12639185E+06          1.92033842E+07          3.78360688E+08          1.94669330E+08          1.25208175E+06          2.00800096E+07          2.69187751E+08          1.39435918E+08          2.89614735E+06          3.82736761E+07          4.59049190E+05
       6200.0000          1.18669181E+06          2.00988700E+07          4.02052424E+08          2.08156824E+08          1.31044984E+06          2.10764979E+07          2.85597246E+08          1.47958549E+08          3.04395923E+06          4.01419782E+07          4.82169783E+05
       6300.0000          1.23946249E+06          2.10209935E+07          4.26983015E+08          2.20983255E+08          1.37080935E+06          2.19747386E+07          3.02816621E+08          1.56390495E+08          3.19769343E+06          4.21566201E+07          5.04442632E+05
       6400.0000          1.29375447E+06          2.19794013E+07          4.56063600E+08          2.33509200E+08          1.43911753E+06          2.29167142E+07          3.21208684E+08          1.65899301E+08          3.37085923E+06          4.41374936E+07          5.28574530E+05
       6500.0000          1.35937060E+06          2.29713342E+07          4.83009084E+08          2.47580970E+08          1.50302543E+06          2.39110237E+07          3.40061061E+08          1.76677417E+08          3.52717787E+06          4.61717732E+07          5.53650173E+05
       6600.0000          1.41882822E+06          2.40718439E+07          5.09515427E+08          2.63698465E+08          1.56582235E+06          2.50256080E+07          3.59412656E+08          1.86754173E+08          3.69085008E+06          4.83432545E+07          5.77878389E+05
       6700.0000          1.48103319E+06          2.50718953E+07          5.39763835E+08          2.78836273E+08          1.63912219E+06          2.60394361E+07          3.80612013E+08          1.96557412E+08          3.86474647E+06          5.07278340E+07          6.04159632E+05
       6800.0000          1.54619386E+06          2.61197088E+07          5.74030319E+08          2.94782664E+08          1.70753658E+06          2.70708963E+07          4.01818830E+08          2.07592405E+08          4.04046124E+06          5.29746905E+07          6.30347165E+05
       6900.0000          1.61381535E+06          2.72234442E+07          6.05858432E+08          3.11385917E+08          1.77892575E+06          2.82909053E+07          4.23760442E+08          2.20116786E+08          4.24333395E+06          5.52601281E+07          6.58158204E+05
       7000.0000          1.68369959E+06          2.84541907E+07          6.37130374E+08          3.28920924E+08          1.86015417E+06          2.94126843E+07          4.46904791E+08          2.31299086E+08          4.42443990E+06          5.76463962E+07          6.87191509E+05
       7100.0000          1.76046597E+06          2.95815071E+07          6.74919883E+08          3.47328240E+08          1.93171636E+06          3.05639250E+07          4.71167972E+08          2.44837779E+08          4.62315712E+06          6.03225250E+07          7.16498443E+05
       7200.0000          1.83112566E+06          3.07287603E+07          7.11319107E+08          3.66620336E+08          2.01964814E+06          3.17645451E+07          4.96560310E+08          2.57710371E+08          4.82907012E+06          6.28538923E+07          7.47222696E+05
       7300.0000          1.90516246E+06          3.20762780E+07          7.48626853E+08          3.86041395E+08          2.09207573E+06          3.30071991E+07          5.22083382E+08          2.71032456E+08          5.03100608E+06          6.55063606E+07          7.76445644E+05
       7400.0000          1.98284638E+06          3.33102496E+07          7.89266768E+08          4.08676144E+08          2.18506170E+06          3.43961725E+07          5.51775639E+08          2.85091489E+08          5.26925109E+06          6.82300473E+07          8.10016491E+05
       7500.0000          2.06846027E+06          3.45794352E+07          8.31747438E+08          4.28165998E+08          2.26564808E+06          3.56287124E+07          5.77309569E+08          2.99805857E+08          5.47754688E+06          7.09958655E+07          8.42412662E+05
       7600.0000          2.14792241E+06          3.59070662E+07          8.73930926E+08          4.51988591E+08          2.35041768E+06          3.69237610E+07          6.08462551E+08          3.15157032E+08          5.69988539E+06          7.40635477E+07          8.74835366E+05
       7700.0000          2.22896187E+06          3.72811625E+07          9.17880117E+08          4.74760201E+08          2.43969395E+06          3.82883520E+07          6.38209315E+08          3.32414798E+08          5.93266483E+06          7.69123399E+07          9.08431282E+05
       7800.0000          2.32253845E+06          3.87825294E+07          9.68582082E+08          4.98132075E+08          2.53886269E+06          3.97891025E+07          6.68705143E+08          3.48174767E+08          6.19130540E+06          7.98505562E+07          9.46247870E+05
       7900.0000          2.40713272E+06          4.01496753E+07          1.01576289E+09          5.23468884E+08          2.63238954E+06          4.11708653E+07          7.01840969E+08          3.64744801E+08          6.43695233E+06          8.31711154E+07          9.81403835E+05
       8000.0000          2.50842357E+06          4.17614998E+07          1.06552573E+09          5.49851610E+08          2.72946943E+06          4.25860676E+07          7.39267238E+08          3.82375877E+08          6.67844375E+06          8.61568697E+07          1.01986389E+06
       8100.0000          2.59509678E+06          4.31936943E+07          1.11513839E+09          5.76160549E+08          2.83940964E+06          4.41903486E+07          7.73058771E+08          4.00276260E+08          6.96277707E+06          8.96770527E+07          1.05875557E+06
       8200.0000          2.68827825E+06          4.47273611E+07          1.17225047E+09          6.06683295E+08          2.93489381E+06          4.56930266E+07          8.07917349E+08          4.20875527E+08          7.21697969E+06          9.30195550E+07          1.09603016E+06
       8300.0000          2.79446504E+06          4.64449194E+07          1.22666005E+09          6.34339422E+08          3.03547457E+06          4.74229486E+07          8.44926477E+08          4.39510887E+08          7.48944876E+06          9.68100507E+07          1.13687151E+06
       8400.0000          2.89217405E+06          4.79870019E+07          1.28360595E+09          6.63801623E+08          3.14193682E+06          4.89630339E+07          8.83675341E+08          4.59184268E+08          7.79521161E+06          1.00174232E+08          1.17763485E+06
       8500.0000          2.99418777E+06          4.98321686E+07          1.34897010E+09          6.94716921E+08          3.25926208E+06          5.05912311E+07          9.23969435E+08          4.82222585E+08          8.07031726E+06          1.03611888E+08          1.22021015E+06
       8600.0000          3.10962617E+06          5.13856649E+07          1.40706748E+09          7.26914648E+08          3.36679675E+06          5.24144491E+07          9.68392351E+08          5.02852338E+08          8.40107779E+06          1.07616688E+08          1.26490703E+06
       8700.0000          3.20922334E+06          5.30782168E+07          1.47943290E+09          7.60351454E+08          3.49308901E+06          5.41125246E+07          1.00932665E+09          5.24849670E+08          8.67908103E+06          1.11308996E+08          1.30839990E+06
       8800.0000          3.33180283E+06          5.50131956E+07          1.53867852E+09          7.97252697E+08          3.60167657E+06          5.60754036E+07          1.05840186E+09          5.47918479E+08          8.98896460E+06          1.15456321E+08          1.35431658E+06
       8900.0000          3.43618976E+06          5.67614491E+07          1.60693236E+09          8.31611079E+08          3.73533598E+06          5.77099072E+07          1.10167104E+09          5.71906910E+08          9.30884411E+06          1.19440295E+08          1.40064392E+06
       9000.0000          3.54967684E+06          5.88041786E+07          1.67836349E+09          8.67614539E+08          3.84900010E+06          5.97736633E+07          1.14840831E+09          5.98272256E+08          9.63812513E+06          1.23382731E+08          1.44632188E+06
       9100.0000          3.67810585E+06          6.06386631E+07          1.74863424E+09          9.09058945E+08          3.99087490E+06          6.14849978E+07          1.19561746E+09          6.22547659E+08          1.00012981E+07          1.27683010E+08          1.49893694E+06
       9200.0000          3.79164163E+06          6.25620462E+07          1.83142461E+09          9.45556325E+08          4.10625456E+06          6.33617414E+07          1.25067318E+09          6.51460495E+08          1.03245806E+07          1.32146768E+08          1.54464672E+06
       9300.0000          3.92822801E+06          6.47374846E+07          1.90467333E+09          9.90870694E+08          4.23261859E+06          6.54929834E+07          1.29925740E+09          6.77142834E+08          1.07111256E+07          1.36307226E+08          1.59738841E+06
       9400.0000          4.04290702E+06          6.66050635E+07          1.98330093E+09          1.02816591E+09          4.37701865E+06          6.73619076E+07          1.35307440E+09          7.04824232E+08          1.10451936E+07          1.41215159E+08          1.64764998E+06
       9500.0000          4.17218221E+06          6.88845762E+07          2.07259632E+09          1.07112031E+09          4.50931949E+06          6.96073577E+07          1.41431187E+09          7.32821487E+08          1.14483554E+07          1.45516690E+08          1.70057153E+06
       9600.0000          4.31573031E+06          7.08569923E+07          2.15602078E+09          1.11587265E+09          4.64778729E+06          7.14971629E+07          1.46766242E+09          7.64832999E+08          1.18038725E+07          1.50652363E+08          1.75540007E+06
       9700.0000          4.44141977E+06          7.29979111E+07          2.24346353E+09          1.16629083E+09          4.80050355E+06          7.38210203E+07          1.52343518E+09          7.93757636E+08          1.21825069E+07          1.54998896E+08          1.81006621E+06
       9800.0000          4.59223485E+06          7.53442759E+07          2.33444702E+09          1.21068468E+09          4.96359661E+06          7.58783193E+07          1.58906381E+09          8.25535397E+08          1.26035128E+07          1.60407743E+08          1.87143549E+06
       9900.0000          4.72284669E+06          7.78464880E+07          2.43688919E+09          1.26569528E+09          5.09542852E+06          7.83214242E+07          1.64843161E+09          8.60808868E+08          1.29986358E+07          1.64830770E+08          1.92466292E+06
      10000.0000          4.87819300E+06          7.99517138E+07          2.52823902E+09          1.31136602E+09          5.26534554E+06          8.04383230E+07          1.71129696E+09          8.92478518E+08          1.34493636E+07          1.70399139E+08          1.98831313E+06
      11000.0000          6.50639474E+06          1.05974616E+08          3.66257211E+09          1.90534042E+09          6.97081250E+06          1.05954266E+08          2.46144937E+09          1.29072297E+09          1.81305802E+07          2.28063731E+08          2.64870089E+06
      12000.0000          8.48001852E+06          1.37220478E+08          5.15469261E+09          2.68079021E+09          9.01614903E+06          1.36662107E+08          3.44053209E+09          1.80107804E+09          2.38210055E+07          2.98704789E+08          3.44611706E+06
      13000.0000          1.08002005E+07          1.74370818E+08          7.07855073E+09          3.69045140E+09          1.14594042E+07          1.72266649E+08          4.69085526E+09          2.46440829E+09          3.07709613E+07          3.82888404E+08          4.39490116E+06
      14000.0000          1.35401936E+07          2.17931046E+08          9.48147388E+09          4.95704880E+09          1.43293973E+07          2.14823528E+08          6.26431015E+09          3.27977507E+09          3.88119320E+07          4.81778359E+08          5.50973188E+06
      15000.0000          1.67637215E+07          2.68353133E+08          1.24530827E+10          6.51690313E+09          1.76361889E+07          2.63516610E+08          8.17348063E+09          4.31212663E+09          4.85071990E+07          5.96962319E+08          6.81411864E+06
      16000.0000          2.04789622E+07          3.26744986E+08          1.61084526E+10          8.43495254E+09          2.14705979E+07          3.18435509E+08          1.05195446E+10          5.54584588E+09          5.96283529E+07          7.30173607E+08          8.31926979E+06
      17000.0000          2.47636505E+07          3.93549589E+08          2.05162331E+10          1.07853811E+10          2.59533787E+07          3.81525883E+08          1.33325711E+10          7.04992212E+09          7.24260146E+07          8.86574702E+08          1.00636154E+07
      18000.0000          2.94190223E+07          4.68796315E+08          2.57588111E+10          1.35076481E+10          3.07633514E+07          4.53524966E+08          1.67208447E+10          8.81675787E+09          8.67310801E+07          1.05781065E+09          1.19621207E+07
      19000.0000          3.49167367E+07          5.54385823E+08          3.19309057E+10          1.68004937E+10          3.62763639E+07          5.33146395E+08          2.06382495E+10          1.09864807E+10          1.03325992E+08          1.25477546E+09          1.41662019E+07
      20000.0000          4.08993225E+07          6.47775626E+08          3.92003252E+10          2.06251770E+10          4.25510512E+07          6.22007059E+08          2.52831095E+10          1.34151290E+10          1.22295858E+08          1.47754654E+09          1.66265726E+07
      21000.0000          4.78694471E+07          7.56945648E+08          4.77410811E+10          2.50860481E+10          4.95742777E+07          7.22002551E+08          3.06147708E+10          1.62951198E+10          1.42590695E+08          1.72110906E+09          1.94110756E+07
      22000.0000          5.51790690E+07          8.70632652E+08          5.73835508E+10          3.02594119E+10          5.69927940E+07          8.31374565E+08          3.67203436E+10          1.95826321E+10          1.65901578E+08          2.00234167E+09          2.23832988E+07
      23000.0000          6.33001019E+07          9.97086008E+08          6.84866911E+10          3.61786644E+10          6.53929455E+07          9.51963471E+08          4.37791167E+10          2.33368140E+10          1.91694145E+08          2.30157408E+09          2.57053691E+07
      24000.0000          7.24153382E+07          1.14271089E+09          8.12694230E+10          4.29230802E+10          7.46340654E+07          1.08541602E+09          5.18737627E+10          2.76645795E+10          2.19956054E+08          2.63667990E+09          2.93936022E+07
      25000.0000          8.23425576E+07          1.29755366E+09          9.60155733E+10          5.08218692E+10          8.48866831E+07          1.22829220E+09          6.08749298E+10          3.26318593E+10          2.52323332E+08          2.99606831E+09          3.34630338E+07
      26000.0000          9.32645492E+07          1.46265548E+09          1.11745820E+11          5.93429175E+10          9.57107094E+07          1.39292831E+09          7.10721804E+10          3.80291109E+10          2.86424079E+08          3.39911063E+09          3.78449189E+07
      27000.0000          1.05094259E+08          1.64448542E+09          1.30787767E+11          6.91701290E+10          1.08001968E+08          1.55641958E+09          8.27564475E+10          4.42270398E+10          3.22665255E+08          3.83817796E+09          4.26594296E+07
      28000.0000          1.17940059E+08          1.84276493E+09          1.51339768E+11          8.02300636E+10          1.20828558E+08          1.75083164E+09          9.57155633E+10          5.12235637E+10          3.63669332E+08          4.30930901E+09          4.78474838E+07
      29000.0000          1.31635277E+08          2.05686511E+09          1.73970058E+11          9.24460370E+10          1.34849486E+08          1.93963199E+09          1.09807338E+11          5.88622239E+10          4.07191561E+08          4.82311496E+09          5.34187921E+07
      30000.0000          1.46655728E+08          2.29127096E+09          1.99169053E+11          1.06038274E+11          1.49861358E+08          2.16001820E+09          1.25534341E+11          6.74338231E+10          4.56280637E+08          5.37272720E+09          5.95028127E+07
      31000.0000          1.62895954E+08          2.54042346E+09          2.27128683E+11          1.21201335E+11          1.65993864E+08          2.38871692E+09          1.42943762E+11          7.69548569E+10          5.06523486E+08          5.96931230E+09          6.60070954E+07
      32000.0000          1.80485371E+08          2.81719499E+09          2.56736986E+11          1.37564682E+11          1.83076409E+08          2.64084993E+09          1.62155860E+11          8.72769300E+10          5.61420706E+08          6.62556807E+09          7.30067726E+07
      33000.0000          1.98536012E+08          3.09089821E+09          2.90603883E+11          1.56233129E+11          2.01750336E+08          2.89786440E+09          1.83306684E+11          9.92114283E+10          6.20838601E+08          7.31150790E+09          8.04183362E+07
      34000.0000          2.18951343E+08          3.40026333E+09          3.27860502E+11          1.76008272E+11          2.21754831E+08          3.18945728E+09          2.05723140E+11          1.11523635E+11          6.84762067E+08          8.03723356E+09          8.85607916E+07
      35000.0000          2.39986049E+08          3.72260332E+09          3.67607886E+11          1.97929211E+11          2.43336977E+08          3.48829021E+09          2.30974082E+11          1.25079909E+11          7.53438537E+08          8.83547997E+09          9.71603498E+07
      36000.0000          2.63215442E+08          4.07719834E+09          4.12039363E+11          2.22324596E+11          2.66478243E+08          3.79753253E+09          2.58636208E+11          1.39927101E+11          8.28128267E+08          9.70921739E+09          1.06508848E+08
      37000.0000          2.86426671E+08          4.43812354E+09          4.60860739E+11          2.48194892E+11          2.89795994E+08          4.14636943E+09          2.87888737E+11          1.56118487E+11          9.03446067E+08          1.05695695E+10          1.15927840E+08
      38000.0000          3.12801724E+08          4.83018475E+09          5.11218748E+11          2.77867486E+11          3.15172814E+08          4.51909174E+09          3.21082566E+11          1.73715058E+11          9.85701346E+08          1.15169535E+10          1.26360728E+08
      39000.0000          3.38510976E+08          5.26014952E+09          5.68857075E+11          3.07204184E+11          3.42632466E+08          4.88446013E+09          3.54497605E+11          1.92787406E+11          1.07388259E+09          1.25159395E+10          1.37143125E+08
      40000.0000          3.67998053E+08          5.71053572E+09          6.28115847E+11          3.40273961E+11          3.70589280E+08          5.28494664E+09          3.92998260E+11          2.13418255E+11          1.16878031E+09          1.35890405E+10          1.48785503E+08
      41000.0000          3.97532820E+08          6.18388650E+09          6.92935323E+11          3.76099468E+11          4.01432697E+08          5.72885945E+09          4.32545978E+11          2.35705511E+11          1.26501003E+09          1.47267014E+10          1.60980655E+08
      42000.0000          4.29217687E+08          6.65081661E+09          7.63113655E+11          4.13601857E+11          4.32102028E+08          6.18823173E+09          4.75608601E+11          2.59766162E+11          1.37032853E+09          1.59407826E+10          1.73665156E+08
      43000.0000          4.64029537E+08          7.16323612E+09          8.38793714E+11          4.55202243E+11          4.66170055E+08          6.63010582E+09          5.22114593E+11          2.85154100E+11          1.48215021E+09          1.72338314E+10          1.87542101E+08
      44000.0000          5.00056548E+08          7.71108526E+09          9.20963757E+11          5.01917276E+11          5.02362840E+08          7.13513299E+09          5.74223857E+11          3.13040227E+11          1.60012972E+09          1.85242198E+10          2.02136634E+08
      45000.0000          5.37674623E+08          8.29300792E+09          1.00964070E+12          5.47264622E+11          5.38590516E+08          7.65091747E+09          6.25076944E+11          3.43156200E+11          1.72519086E+09          1.99205823E+10          2.17154191E+08
      46000.0000          5.74990547E+08          8.87856891E+09          1.09981533E+12          5.99118557E+11          5.77250834E+08          8.20025384E+09          6.83191490E+11          3.73705833E+11          1.84811304E+09          2.14020649E+10          2.32524543E+08
      47000.0000          6.17024005E+08          9.51308668E+09          1.19857199E+12          6.55121945E+11          6.21642804E+08          8.78151560E+09          7.43112455E+11          4.08081434E+11          1.98630813E+09          2.29061534E+10          2.49901468E+08
      48000.0000          6.61936693E+08          1.01783512E+10          1.30629372E+12          7.11339566E+11          6.65082513E+08          9.37835221E+09          8.10689837E+11          4.43416366E+11          2.12599011E+09          2.45464773E+10          2.67670554E+08
      49000.0000          7.04421198E+08          1.08740205E+10          1.42274153E+12          7.72601359E+11          7.05881581E+08          9.99852709E+09          8.76808164E+11          4.81439202E+11          2.27868559E+09          2.62303464E+10          2.84864695E+08
      50000.0000          7.56304554E+08          1.16037422E+10          1.54511121E+12          8.40186491E+11          7.53254344E+08          1.06660655E+10          9.50396623E+11          5.23310954E+11          2.44144749E+09          2.80590127E+10          3.04900485E+08
