#Energy      Co-K-shell   Co-L1-shell   Co-L2-shell   Co-L3-shell   Co-M1-shell   Co-M2-shell   Co-M3-shell   Valence  Total
      25000.0000          8.17445886E+05          1.00509950E+07          1.06376293E+08          6.00825053E+07          6.95567401E+07          7.77654665E+08          4.40162729E+08          1.05673827E+09          7.31132874E+05
      26000.0000          9.16888657E+05          1.12017453E+07          1.22966457E+08          6.94040404E+07          7.75503249E+07          8.93708102E+08          5.08422818E+08          1.18456703E+09          8.20154614E+05
      27000.0000          1.02055253E+06          1.24515852E+07          1.40160234E+08          7.96416803E+07          8.59814720E+07          1.02226159E+09          5.83140978E+08          1.31164129E+09          9.13284335E+05
      28000.0000          1.13364382E+06          1.37795487E+07          1.60415028E+08          9.11178298E+07          9.51443102E+07          1.17073691E+09          6.64694042E+08          1.45723232E+09          1.01476851E+06
      29000.0000          1.25247258E+06          1.52026757E+07          1.82023627E+08          1.03779554E+08          1.05031415E+08          1.32299601E+09          7.56121307E+08          1.60884701E+09          1.12164323E+06
      30000.0000          1.38701144E+06          1.67612973E+07          2.05994309E+08          1.18331974E+08          1.15272634E+08          1.49905335E+09          8.56539681E+08          1.77236067E+09          1.24221284E+06
      31000.0000          1.52437899E+06          1.83451233E+07          2.32491407E+08          1.33424172E+08          1.26305973E+08          1.69049494E+09          9.71058873E+08          1.94182049E+09          1.36543940E+06
      32000.0000          1.66997024E+06          2.01259856E+07          2.60803417E+08          1.49744376E+08          1.38321683E+08          1.89460378E+09          1.08965653E+09          2.13251367E+09          1.49665553E+06
      33000.0000          1.82540147E+06          2.19418735E+07          2.91885878E+08          1.67809172E+08          1.51447069E+08          2.12087840E+09          1.21803448E+09          2.32137177E+09          1.63636382E+06
      34000.0000          1.99591602E+06          2.39256207E+07          3.26788186E+08          1.87660784E+08          1.64370675E+08          2.35918191E+09          1.35929955E+09          2.53539676E+09          1.78940203E+06
      35000.0000          2.17789769E+06          2.59115212E+07          3.62924700E+08          2.09005951E+08          1.79215752E+08          2.62054934E+09          1.51339751E+09          2.74920368E+09          1.95206822E+06
      36000.0000          2.35626161E+06          2.81211053E+07          4.02261400E+08          2.32303754E+08          1.93159445E+08          2.90188396E+09          1.67955776E+09          2.98996438E+09          2.11325461E+06
      37000.0000          2.55831617E+06          3.04431057E+07          4.44981474E+08          2.57630444E+08          2.09354571E+08          3.20927038E+09          1.86062415E+09          3.23975526E+09          2.29466544E+06
      38000.0000          2.76494300E+06          3.27594817E+07          4.91247634E+08          2.84499702E+08          2.26367740E+08          3.55522770E+09          2.05644980E+09          3.48490009E+09          2.48004007E+06
      39000.0000          2.99257239E+06          3.53571800E+07          5.42154836E+08          3.14426983E+08          2.42607891E+08          3.89402679E+09          2.27076054E+09          3.75994222E+09          2.68417916E+06
      40000.0000          3.23050585E+06          3.79972410E+07          5.92774685E+08          3.45058165E+08          2.61202188E+08          4.26774059E+09          2.48882635E+09          4.04672110E+09          2.89717800E+06
      41000.0000          3.48241276E+06          4.08266319E+07          6.48852170E+08          3.77855453E+08          2.80911359E+08          4.67234756E+09          2.73643136E+09          4.35269872E+09          3.12297210E+06
      42000.0000          3.74105929E+06          4.38167055E+07          7.11525481E+08          4.14376600E+08          3.00675637E+08          5.11044188E+09          2.99393055E+09          4.65046761E+09          3.35552935E+06
      43000.0000          3.98885431E+06          4.68819830E+07          7.73758306E+08          4.51910342E+08          3.21962736E+08          5.58644436E+09          3.26117544E+09          4.98498215E+09          3.58004466E+06
      44000.0000          4.27222370E+06          5.00427467E+07          8.41503692E+08          4.93275393E+08          3.44363228E+08          6.08914546E+09          3.55618915E+09          5.33985482E+09          3.83427823E+06
      45000.0000          4.56899113E+06          5.34264213E+07          9.15402975E+08          5.36992007E+08          3.67229601E+08          6.61565578E+09          3.86899801E+09          5.70154348E+09          4.10093596E+06
      46000.0000          4.88119326E+06          5.69690263E+07          9.94187522E+08          5.84259652E+08          3.90775235E+08          7.18045300E+09          4.20483472E+09          6.06029949E+09          4.38135558E+06
      47000.0000          5.20967801E+06          6.06911472E+07          1.07760592E+09          6.33993777E+08          4.16142107E+08          7.71488384E+09          4.56170052E+09          6.45233294E+09          4.67640581E+06
      48000.0000          5.54050068E+06          6.46048879E+07          1.16628474E+09          6.86851608E+08          4.42689469E+08          8.34037895E+09          4.94226630E+09          6.85937606E+09          4.97492412E+06
      49000.0000          5.89168807E+06          6.87335763E+07          1.25291063E+09          7.42978032E+08          4.70557990E+08          9.00313080E+09          5.31984838E+09          7.32628415E+09          5.29144407E+06
      50000.0000          6.26096155E+06          7.28765387E+07          1.35116313E+09          8.02526924E+08          4.99890444E+08          9.70486636E+09          5.74532955E+09          7.77413964E+09          5.62322022E+06
