#Energy      Cu-K-shell   Cu-L1-shell   Cu-L2-shell   Cu-L3-shell   Cu-M1-shell   Cu-M2-shell   Cu-M3-shell   Si-K-shell   Si-L1-shell   Si-L2-shell   Si-L3-shell   Valence  Total
       1843.9990          1.00000000E+30          6.48014929E+04          5.11569073E+04          2.67582457E+04          3.94178285E+05          5.02832288E+05          2.63317202E+05          1.00000000E+30          4.29485385E+05          1.83318139E+06          9.33927218E+05          7.30808874E+05          1.16296076E+04
       1844.0010          1.00000000E+30          6.48016172E+04          5.11570679E+04          2.67583354E+04          3.94179194E+05          5.02833772E+05          2.63317996E+05          2.45354198E+04          4.29486592E+05          1.83318857E+06          9.33930724E+05          7.30811792E+05          7.88988439E+03
       1900.0000          1.00000000E+30          6.83426598E+04          5.56042490E+04          2.89837012E+04          4.18064447E+05          5.43478037E+05          2.83550322E+05          2.55603479E+04          4.61282030E+05          2.02092340E+06          1.03377343E+06          8.07922747E+05          8.41268684E+03
       2000.0000          1.00000000E+30          7.50281114E+04          6.38518833E+04          3.34366724E+04          4.61550301E+05          6.18838581E+05          3.24895559E+05          2.88321796E+04          5.18791540E+05          2.40358093E+06          1.22653545E+06          9.61355970E+05          9.55658481E+03
       2100.0000          1.00000000E+30          8.16153956E+04          7.33973217E+04          3.83419583E+04          5.08950531E+05          7.06147995E+05          3.69223354E+05          3.26888940E+04          5.83244615E+05          2.82596558E+06          1.44414764E+06          1.13500821E+06          1.08364855E+04
       2200.0000          1.00000000E+30          8.90100225E+04          8.34852138E+04          4.38561150E+04          5.58179604E+05          7.94280435E+05          4.17656540E+05          3.67627216E+04          6.51891827E+05          3.31271072E+06          1.68790904E+06          1.32945980E+06          1.22187378E+04
       2300.0000          1.00000000E+30          9.63522452E+04          9.48038300E+04          4.97073346E+04          6.09856997E+05          8.92220773E+05          4.70610891E+05          4.11912838E+04          7.25830845E+05          3.84672840E+06          1.96730951E+06          1.54875436E+06          1.36989069E+04
       2400.0000          1.00000000E+30          1.04285166E+05          1.07148462E+05          5.61629849E+04          6.65790823E+05          1.00033998E+06          5.26074951E+05          4.58688127E+04          8.04977066E+05          4.43634350E+06          2.27943992E+06          1.78846330E+06          1.52913166E+04
       2500.0000          1.00000000E+30          1.12650416E+05          1.20498083E+05          6.32114737E+04          7.22156289E+05          1.11662494E+06          5.91571973E+05          5.09245275E+04          8.92665423E+05          5.11107331E+06          2.61748166E+06          2.05657736E+06          1.70103849E+04
       2600.0000          1.00000000E+30          1.21635170E+05          1.34668086E+05          7.08483871E+04          7.83655775E+05          1.24671679E+06          6.54754730E+05          5.64560104E+04          9.81970798E+05          5.85515563E+06          2.98629744E+06          2.35838326E+06          1.88579538E+04
       2700.0000          1.00000000E+30          1.30257313E+05          1.50543146E+05          7.92734746E+04          8.45223323E+05          1.38106696E+06          7.28139474E+05          6.20712875E+04          1.07530710E+06          6.65157529E+06          3.39977992E+06          2.67418326E+06          2.08013752E+04
       2800.0000          1.00000000E+30          1.39932344E+05          1.67400694E+05          8.81293533E+04          9.11773037E+05          1.52164470E+06          8.04572272E+05          6.79449679E+04          1.17863998E+06          7.53827511E+06          3.85970168E+06          3.02398165E+06          2.28558549E+04
       2900.0000          1.00000000E+30          1.50154893E+05          1.85438970E+05          9.77309484E+04          9.80860100E+05          1.67442947E+06          8.87226123E+05          7.46449015E+04          1.29024140E+06          8.52067849E+06          4.36902410E+06          3.40912679E+06          2.51005278E+04
       3000.0000          1.00000000E+30          1.59765070E+05          2.04464639E+05          1.08035754E+05          1.05257408E+06          1.83793820E+06          9.79642183E+05          8.13403411E+04          1.40047767E+06          9.57945648E+06          4.91110552E+06          3.82250290E+06          2.73981528E+04
       3100.0000          1.00000000E+30          1.70672116E+05          2.26539835E+05          1.19685545E+05          1.12861202E+06          2.02224975E+06          1.06755536E+06          8.87153954E+04          1.52130370E+06          1.07450298E+07          5.50858438E+06          4.27920549E+06          2.99548874E+04
       3200.0000          1.00000000E+30          1.82075400E+05          2.48078247E+05          1.31287202E+05          1.20805146E+06          2.20529919E+06          1.16904014E+06          9.63408241E+04          1.65399702E+06          1.20027672E+07          6.14933068E+06          4.76423919E+06          3.25552811E+04
       3300.0000          1.00000000E+30          1.93639467E+05          2.71579208E+05          1.43888821E+05          1.28841662E+06          2.40746684E+06          1.27873366E+06          1.04759053E+05          1.78513933E+06          1.33626036E+07          6.85267607E+06          5.28800085E+06          3.53537726E+04
       3400.0000          1.00000000E+30          2.05464571E+05          2.97468128E+05          1.57749767E+05          1.36999230E+06          2.61978246E+06          1.39082885E+06          1.13361037E+05          1.92930403E+06          1.48110168E+07          7.60749842E+06          5.85838388E+06          3.83026236E+04
       3500.0000          1.00000000E+30          2.18056387E+05          3.24337891E+05          1.72229851E+05          1.45580164E+06          2.84518146E+06          1.51507838E+06          1.22657011E+05          2.08381389E+06          1.64598425E+07          8.42590822E+06          6.45172496E+06          4.14234482E+04
       3600.0000          1.00000000E+30          2.31160378E+05          3.54630371E+05          1.87416728E+05          1.54623152E+06          3.09094837E+06          1.64002064E+06          1.32521276E+05          2.23051967E+06          1.81497302E+07          9.32743375E+06          7.09998557E+06          4.47247471E+04
       3700.0000          1.00000000E+30          2.45975737E+05          3.83536355E+05          2.03643516E+05          1.64039873E+06          3.33505683E+06          1.78273741E+06          1.42672009E+05          2.39927827E+06          2.00037952E+07          1.03111530E+07          7.78301835E+06          4.81811166E+04
       3800.0000          1.00000000E+30          2.59455580E+05          4.17012562E+05          2.21182964E+05          1.73900091E+06          3.60887400E+06          1.91833576E+06          1.52404591E+05          2.57840770E+06          2.20532103E+07          1.13023178E+07          8.52780894E+06          5.16870544E+04
       3900.0000          1.00000000E+30          2.73032709E+05          4.49458985E+05          2.39840106E+05          1.83949750E+06          3.88013729E+06          2.07423309E+06          1.63798562E+05          2.76029612E+06          2.41367483E+07          1.23896944E+07          9.30012186E+06          5.54404554E+04
       4000.0000          1.00000000E+30          2.87831137E+05          4.86630485E+05          2.59098362E+05          1.94173512E+06          4.19048597E+06          2.22577582E+06          1.75918074E+05          2.93716464E+06          2.63397963E+07          1.36181794E+07          1.01289440E+07          5.94292973E+04
       4100.0000          1.00000000E+30          3.03192931E+05          5.24420245E+05          2.80551204E+05          2.04671171E+06          4.48531075E+06          2.39819762E+06          1.88254559E+05          3.13365135E+06          2.88289763E+07          1.48217000E+07          1.10223093E+07          6.36052135E+04
       4200.0000          1.00000000E+30          3.19197366E+05          5.64865357E+05          3.01221377E+05          2.16701893E+06          4.82108648E+06          2.58223931E+06          2.00283945E+05          3.33676925E+06          3.13587310E+07          1.61381652E+07          1.19425634E+07          6.77996175E+04
       4300.0000          1.00000000E+30          3.35337721E+05          6.07820962E+05          3.24645503E+05          2.27981515E+06          5.17197305E+06          2.77069805E+06          2.13637472E+05          3.55504352E+06          3.41920124E+07          1.75785989E+07          1.29225482E+07          7.23269252E+04
       4400.0000          1.00000000E+30          3.53719117E+05          6.53736921E+05          3.49248838E+05          2.38891080E+06          5.51810853E+06          2.95646986E+06          2.27455987E+05          3.77252702E+06          3.70580491E+07          1.91338165E+07          1.39465083E+07          7.70974312E+04
       4500.0000          1.00000000E+30          3.70295382E+05          7.01506359E+05          3.73472185E+05          2.51884951E+06          5.90889286E+06          3.16200494E+06          2.42341662E+05          4.02291725E+06          4.02260472E+07          2.06936050E+07          1.50414627E+07          8.19620247E+04
       4600.0000          1.00000000E+30          3.88074734E+05          7.48220756E+05          4.00743884E+05          2.64233714E+06          6.30922811E+06          3.37578645E+06          2.57973558E+05          4.26297872E+06          4.34625691E+07          2.24435842E+07          1.62045342E+07          8.70922016E+04
       4700.0000          1.00000000E+30          4.06380144E+05          8.01370757E+05          4.29783347E+05          2.76676729E+06          6.72945745E+06          3.60824237E+06          2.73670664E+05          4.49596422E+06          4.69859607E+07          2.43397646E+07          1.73942759E+07          9.24312755E+04
       4800.0000          1.00000000E+30          4.25493227E+05          8.55813611E+05          4.59470049E+05          2.90237482E+06          7.14605832E+06          3.85360983E+06          2.89110499E+05          4.75394366E+06          5.07352391E+07          2.61495096E+07          1.86825853E+07          9.78492072E+04
       4900.0000          1.00000000E+30          4.44717889E+05          9.13142571E+05          4.88728563E+05          3.04095609E+06          7.59841104E+06          4.10175159E+06          3.07432524E+05          5.01998773E+06          5.47008370E+07          2.82327896E+07          2.00165149E+07          1.03629952E+05
       5000.0000          1.00000000E+30          4.66579609E+05          9.74175644E+05          5.21071686E+05          3.17702919E+06          8.08324639E+06          4.34493190E+06          3.25159293E+05          5.30173148E+06          5.89219526E+07          3.04281546E+07          2.14130278E+07          1.09672178E+05
       5100.0000          1.00000000E+30          4.85291293E+05          1.03702406E+06          5.54685480E+05          3.31846602E+06          8.59262014E+06          4.61391486E+06          3.43172360E+05          5.59437273E+06          6.31944946E+07          3.27240115E+07          2.28685152E+07          1.15673163E+05
       5200.0000          1.00000000E+30          5.08075231E+05          1.10162774E+06          5.90581538E+05          3.46631674E+06          9.10876802E+06          4.89270906E+06          3.62385924E+05          5.89854835E+06          6.79329411E+07          3.51743646E+07          2.43709960E+07          1.22173634E+05
       5300.0000          1.00000000E+30          5.29251273E+05          1.17121251E+06          6.28083973E+05          3.61496048E+06          9.64973661E+06          5.19184727E+06          3.82128512E+05          6.24082105E+06          7.28517452E+07          3.75200985E+07          2.59628618E+07          1.28793938E+05
       5400.0000          1.00000000E+30          5.51280193E+05          1.23914505E+06          6.65818575E+05          3.78240515E+06          1.02211963E+07          5.50496501E+06          4.02790832E+05          6.55386044E+06          7.80519508E+07          4.02239171E+07          2.76177969E+07          1.35576827E+05
       5500.0000          1.00000000E+30          5.74255380E+05          1.31473842E+06          7.09262257E+05          3.93411966E+06          1.08055397E+07          5.82094617E+06          4.24380154E+05          6.85866878E+06          8.33895872E+07          4.31051893E+07          2.93340406E+07          1.42818509E+05
       5600.0000          1.00000000E+30          5.99646820E+05          1.39169259E+06          7.51225702E+05          4.10041167E+06          1.14055459E+07          6.15245289E+06          4.45759159E+05          7.22414445E+06          8.89081527E+07          4.60503763E+07          3.11534792E+07          1.50188539E+05
       5700.0000          1.00000000E+30          6.22970960E+05          1.47234114E+06          7.92150411E+05          4.27029877E+06          1.20509001E+07          6.50155337E+06          4.68148505E+05          7.57244857E+06          9.48466115E+07          4.89801247E+07          3.29872448E+07          1.57550750E+05
       5800.0000          1.00000000E+30          6.46538034E+05          1.55733746E+06          8.37560247E+05          4.43789454E+06          1.27207042E+07          6.85787349E+06          4.91714893E+05          7.92672689E+06          1.01096182E+08          5.22099580E+07          3.50041497E+07          1.65289415E+05
       5900.0000          1.00000000E+30          6.72270398E+05          1.64444203E+06          8.84529735E+05          4.63049208E+06          1.34215116E+07          7.22490142E+06          5.15577693E+05          8.30563749E+06          1.07691104E+08          5.55821533E+07          3.70089355E+07          1.73331346E+05
       6000.0000          1.00000000E+30          6.98517078E+05          1.73397284E+06          9.34139082E+05          4.80432480E+06          1.41228027E+07          7.61813145E+06          5.42790952E+05          8.69649252E+06          1.14649320E+08          5.94670624E+07          3.91009463E+07          1.81901861E+05
       6100.0000          1.00000000E+30          7.27557356E+05          1.82851613E+06          9.85823364E+05          5.01214402E+06          1.48553100E+07          8.02713691E+06          5.67510599E+05          9.10133725E+06          1.22010326E+08          6.31998360E+07          4.12692288E+07          1.90572437E+05
       6200.0000          1.00000000E+30          7.53538507E+05          1.92656706E+06          1.03967385E+06          5.18252320E+06          1.56271998E+07          8.48798930E+06          5.93966148E+05          9.55299922E+06          1.29447989E+08          6.70627495E+07          4.34778305E+07          1.99336427E+05
       6300.0000          1.00000000E+30          7.80646638E+05          2.02886508E+06          1.09581206E+06          5.40381748E+06          1.64120040E+07          8.90877292E+06          6.21324315E+05          9.96013008E+06          1.37252733E+08          7.08845599E+07          4.59309290E+07          2.08432945E+05
       6400.0000          1.00000000E+30          8.11622693E+05          2.13539749E+06          1.15888283E+06          5.57225679E+06          1.72174912E+07          9.34818961E+06          6.52285245E+05          1.03870839E+07          1.45589002E+08          7.51944606E+07          4.82827393E+07          2.18434379E+05
       6500.0000          1.00000000E+30          8.38339637E+05          2.25512921E+06          1.21730352E+06          5.77399036E+06          1.80752341E+07          9.81613815E+06          6.81251736E+05          1.08377583E+07          1.54133911E+08          8.00796807E+07          5.07761379E+07          2.27947812E+05
       6600.0000          1.00000000E+30          8.71033636E+05          2.36449806E+06          1.27432296E+06          5.98187352E+06          1.89640447E+07          1.02895503E+07          7.09714667E+05          1.13429477E+07          1.62905091E+08          8.46470071E+07          5.33316248E+07          2.37716935E+05
       6700.0000          1.00000000E+30          8.98028886E+05          2.47893476E+06          1.34277468E+06          6.21570074E+06          1.98860076E+07          1.07750555E+07          7.42938087E+05          1.18024690E+07          1.72513777E+08          8.90903609E+07          5.59672251E+07          2.48060411E+05
       6800.0000          1.00000000E+30          9.31734151E+05          2.60062926E+06          1.40837317E+06          6.41855042E+06          2.09069421E+07          1.12948184E+07          7.73947156E+05          1.22699820E+07          1.82125844E+08          9.40920114E+07          5.88262895E+07          2.58619135E+05
       6900.0000          1.00000000E+30          9.63333273E+05          2.72382072E+06          1.47522803E+06          6.63198469E+06          2.18502906E+07          1.18736472E+07          8.06304556E+05          1.28229555E+07          1.92070959E+08          9.97687326E+07          6.16425127E+07          2.69288532E+05
       7000.0000          1.00000000E+30          9.95789466E+05          2.85054661E+06          1.54624768E+06          6.85684614E+06          2.28374756E+07          1.23921006E+07          8.43121633E+05          1.33314059E+07          2.02561219E+08          1.04837151E+08          6.45026374E+07          2.80650783E+05
       7100.0000          1.00000000E+30          1.03258163E+06          2.99474527E+06          1.61974217E+06          7.10229498E+06          2.38795402E+07          1.30044220E+07          8.75557456E+05          1.38532100E+07          2.13558595E+08          1.10973612E+08          6.75801934E+07          2.92216002E+05
       7200.0000          1.00000000E+30          1.06400217E+06          3.13191137E+06          1.69625189E+06          7.32754673E+06          2.49342067E+07          1.35744796E+07          9.15412856E+05          1.43973954E+07          2.25067764E+08          1.16808162E+08          7.06440217E+07          3.04141705E+05
       7300.0000          1.00000000E+30          1.09726061E+06          3.27369306E+06          1.77563373E+06          7.58964983E+06          2.61320618E+07          1.41740769E+07          9.48240923E+05          1.49606328E+07          2.36636189E+08          1.22846445E+08          7.38007804E+07          3.15664083E+05
       7400.0000          1.00000000E+30          1.13238218E+06          3.42197011E+06          1.86360888E+06          7.81579178E+06          2.72229448E+07          1.48041893E+07          9.90387150E+05          1.55901901E+07          2.50094312E+08          1.29218753E+08          7.71147558E+07          3.28655580E+05
       7500.0000          1.00000000E+30          1.17038794E+06          3.57595237E+06          1.94455218E+06          8.06622695E+06          2.84038442E+07          1.55004459E+07          1.02691322E+06          1.61488433E+07          2.61667658E+08          1.35888094E+08          8.05722667E+07          3.41142897E+05
       7600.0000          1.00000000E+30          1.20549341E+06          3.74650244E+06          2.02940378E+06          8.32211718E+06          2.96205821E+07          1.61497227E+07          1.06533535E+06          1.67358288E+07          2.75787861E+08          1.42846069E+08          8.40148924E+07          3.53856740E+05
       7700.0000          1.00000000E+30          1.24576315E+06          3.90171358E+06          2.11895633E+06          8.60064310E+06          3.08829060E+07          1.68135177E+07          1.10580014E+06          1.73543346E+07          2.89270689E+08          1.50668214E+08          8.75442684E+07          3.67304400E+05
       7800.0000          1.00000000E+30          1.28117244E+06          4.06629458E+06          2.20964271E+06          8.89845809E+06          3.22850673E+07          1.75855986E+07          1.15074873E+06          1.80345552E+07          3.03093034E+08          1.57811478E+08          9.12100932E+07          3.81055870E+05
       7900.0000          1.00000000E+30          1.32310698E+06          4.25243694E+06          2.31175541E+06          9.14316906E+06          3.35515554E+07          1.83137932E+07          1.19314012E+06          1.86608442E+07          3.18111968E+08          1.65321905E+08          9.50507588E+07          3.95454911E+05
       8000.0000          1.00000000E+30          1.36260694E+06          4.42881312E+06          2.40569685E+06          9.40547481E+06          3.48900129E+07          1.90614142E+07          1.23714193E+06          1.93022898E+07          3.35075560E+08          1.73313255E+08          9.89246417E+07          4.09535454E+05
       8100.0000          1.00000000E+30          1.40265231E+06          4.60640649E+06          2.50574953E+06          9.70797900E+06          3.63000646E+07          1.98405368E+07          1.28697273E+06          2.00294360E+07          3.50391695E+08          1.81426668E+08          1.03070397E+08          4.24614755E+05
       8200.0000          1.00000000E+30          1.44770844E+06          4.81452390E+06          2.61909834E+06          9.98559332E+06          3.78425298E+07          2.07285063E+07          1.33025128E+06          2.07105302E+07          3.66191472E+08          1.90763361E+08          1.06966405E+08          4.40059747E+05
       8300.0000          1.00000000E+30          1.48633487E+06          4.99606473E+06          2.72357370E+06          1.03055033E+07          3.92824891E+07          2.14990599E+07          1.37583987E+06          2.14946237E+07          3.82965994E+08          1.99209906E+08          1.11377706E+08          4.54734494E+05
       8400.0000          1.00000000E+30          1.53319000E+06          5.19209432E+06          2.83322954E+06          1.05796929E+07          4.09704773E+07          2.23152971E+07          1.42409427E+06          2.21926729E+07          4.00529057E+08          2.08126937E+08          1.15481459E+08          4.70643206E+05
       8500.0000          1.00000000E+30          1.57362946E+06          5.41769885E+06          2.94724507E+06          1.09150585E+07          4.24370969E+07          2.31830684E+07          1.47727237E+06          2.29306592E+07          4.18792502E+08          2.18569138E+08          1.19784669E+08          4.86970182E+05
       8600.0000          1.00000000E+30          1.61732831E+06          5.62162155E+06          3.07519242E+06          1.11884427E+07          4.40337502E+07          2.41454161E+07          1.52601285E+06          2.37570394E+07          4.38927350E+08          2.27919648E+08          1.24574177E+08          5.03280610E+05
       8700.0000          1.00000000E+30          1.66504432E+06          5.83714794E+06          3.18873917E+06          1.14990934E+07          4.58637987E+07          2.50270195E+07          1.58325528E+06          2.45266983E+07          4.57480969E+08          2.37890019E+08          1.29070811E+08          5.20630563E+05
       8800.0000          1.00000000E+30          1.71566145E+06          6.06160682E+06          3.30901166E+06          1.18447040E+07          4.75160962E+07          2.60740333E+07          1.63247298E+06          2.54163803E+07          4.79724486E+08          2.48346040E+08          1.33765331E+08          5.37817630E+05
       8900.0000          1.00000000E+30          1.75819640E+06          6.29360458E+06          3.43613087E+06          1.21615716E+07          4.92534486E+07          2.69688537E+07          1.69305460E+06          2.61572250E+07          4.99336401E+08          2.59218884E+08          1.38888325E+08          5.55484732E+05
       8985.9990          1.00000000E+30          1.80332579E+06          6.50911719E+06          3.55500361E+06          1.24732625E+07          5.07887227E+07          2.77974995E+07          1.73593297E+06          2.69576563E+07          5.17237718E+08          2.69430018E+08          1.42747210E+08          5.71071160E+05
       8986.0010          1.33274036E+05          1.80332686E+06          6.50912237E+06          3.55500647E+06          1.24732699E+07          5.07887611E+07          2.77975209E+07          1.73593420E+06          2.69576754E+07          5.17238184E+08          2.69430265E+08          1.42747316E+08          1.08056346E+05
       9000.0000          1.33464833E+05          1.81089325E+06          6.54560845E+06          3.57513951E+06          1.25255257E+07          5.10589026E+07          2.79479232E+07          1.74457327E+06          2.70926300E+07          5.20520238E+08          2.71169072E+08          1.43489469E+08          1.08281298E+05
       9100.0000          1.34843823E+05          1.85335418E+06          6.77914791E+06          3.70465003E+06          1.28283111E+07          5.30755072E+07          2.90715431E+07          1.80887854E+06          2.78682985E+07          5.41917954E+08          2.82171987E+08          1.48838392E+08          1.09829734E+05
       9200.0000          1.39779813E+05          1.90211991E+06          7.05176117E+06          3.85580582E+06          1.32029526E+07          5.48626442E+07          3.00848171E+07          1.86117479E+06          2.87189394E+07          5.66872161E+08          2.95276835E+08          1.53824721E+08          1.13740151E+05
       9300.0000          1.43028094E+05          1.95599650E+06          7.29645068E+06          3.98786111E+06          1.35234523E+07          5.70265817E+07          3.11522416E+07          1.91844975E+06          2.96849326E+07          5.88893133E+08          3.06917449E+08          1.59086866E+08          1.16543856E+05
       9400.0000          1.47197919E+05          2.00568438E+06          7.58839201E+06          4.13024108E+06          1.39050972E+07          5.88941413E+07          3.22615559E+07          1.98389960E+06          3.05320292E+07          6.13285884E+08          3.19464143E+08          1.64713251E+08          1.19996324E+05
       9500.0000          1.51392828E+05          2.06206703E+06          7.83163497E+06          4.29192870E+06          1.42490257E+07          6.09115262E+07          3.34855077E+07          2.04386543E+06          3.15497876E+07          6.41041992E+08          3.32154000E+08          1.70064104E+08          1.23474433E+05
       9600.0000          1.55288064E+05          2.12171135E+06          8.14078754E+06          4.43991383E+06          1.46461057E+07          6.29439281E+07          3.45855283E+07          2.10662647E+06          3.24063487E+07          6.65223324E+08          3.46663334E+08          1.75959792E+08          1.26779176E+05
       9700.0000          1.59676131E+05          2.16749764E+06          8.38900056E+06          4.59590877E+06          1.49854340E+07          6.52502113E+07          3.58915934E+07          2.17584567E+06          3.34596455E+07          6.90502528E+08          3.59773531E+08          1.81638055E+08          1.30378828E+05
       9800.0000          1.64319402E+05          2.22844546E+06          8.70935307E+06          4.76888991E+06          1.53951113E+07          6.73311864E+07          3.70478732E+07          2.24976819E+06          3.43921238E+07          7.20248944E+08          3.74176917E+08          1.87500488E+08          1.34251180E+05
       9900.0000          1.67921409E+05          2.27706347E+06          8.98895080E+06          4.93248605E+06          1.57396161E+07          6.97694897E+07          3.82900300E+07          2.30952148E+06          3.54994699E+07          7.47157614E+08          3.90164745E+08          1.93419310E+08          1.37314944E+05
      10000.0000          1.72662109E+05          2.33149004E+06          9.32812942E+06          5.12038370E+06          1.61552253E+07          7.20085794E+07          3.96730930E+07          2.38653699E+06          3.64589620E+07          7.75651563E+08          4.04519129E+08          1.99890209E+08          1.41257473E+05
      11000.0000          2.19638303E+05          2.95454482E+06          1.28657029E+07          7.06501509E+06          2.04496428E+07          9.86472460E+07          5.45059529E+07          3.15954608E+06          4.80241558E+07          1.11566086E+09          5.85024873E+08          2.68614860E+08          1.80776027E+05
      12000.0000          2.76533848E+05          3.66840389E+06          1.72444066E+07          9.51710934E+06          2.54405485E+07          1.31862218E+08          7.30055833E+07          4.08660229E+06          6.19425961E+07          1.55943366E+09          8.16345162E+08          3.50975434E+08          2.28414501E+05
      13000.0000          3.41043884E+05          4.49312973E+06          2.27027004E+07          1.25729860E+07          3.11419798E+07          1.72379637E+08          9.58492734E+07          5.19401655E+06          7.80804840E+07          2.12614718E+09          1.11700201E+09          4.49309984E+08          2.82838053E+05
      14000.0000          4.13541025E+05          5.41558335E+06          2.93407486E+07          1.62682972E+07          3.75565114E+07          2.21664885E+08          1.23662839E+08          6.49485137E+06          9.73695441E+07          2.83932133E+09          1.48656996E+09          5.63296255E+08          3.44280726E+05
      15000.0000          4.98707415E+05          6.47947404E+06          3.71801614E+07          2.07258645E+07          4.49572550E+07          2.79947833E+08          1.57383906E+08          7.99366667E+06          1.19439860E+08          3.70465978E+09          1.95448705E+09          6.95280053E+08          4.16229134E+05
      16000.0000          5.94705278E+05          7.65540897E+06          4.67856908E+07          2.60420717E+07          5.31648774E+07          3.50107396E+08          1.96442733E+08          9.73162648E+06          1.44332051E+08          4.76802180E+09          2.51367479E+09          8.45641897E+08          4.97478346E+05
      17000.0000          7.01369686E+05          8.95799505E+06          5.76356589E+07          3.22177078E+07          6.20719657E+07          4.31287252E+08          2.41913137E+08          1.17634631E+07          1.72927992E+08          6.04303625E+09          3.19540280E+09          1.01883277E+09          5.88021773E+05
      18000.0000          8.19171290E+05          1.04505918E+07          7.03003037E+07          3.95626477E+07          7.20646883E+07          5.24080154E+08          2.95249010E+08          1.39436007E+07          2.05561838E+08          7.57878356E+09          3.99622752E+09          1.20913248E+09          6.88279445E+05
      19000.0000          9.53732733E+05          1.20209117E+07          8.51168486E+07          4.79147564E+07          8.31466304E+07          6.31999217E+08          3.57355680E+08          1.64423937E+07          2.41650540E+08          9.35436153E+09          4.97966229E+09          1.42577108E+09          8.02122514E+05
      20000.0000          1.09800136E+06          1.38054616E+07          1.01982545E+08          5.75736868E+07          9.53163450E+07          7.56878302E+08          4.28521873E+08          1.92864185E+07          2.81926958E+08          1.14596612E+10          6.08045595E+09          1.66431676E+09          9.25282362E+05
      21000.0000          1.25573308E+06          1.56981494E+07          1.21234466E+08          6.86088104E+07          1.08610317E+08          8.96659611E+08          5.10045658E+08          2.24697214E+07          3.27250278E+08          1.38762560E+10          7.38582223E+09          1.92696045E+09          1.05994764E+06
      22000.0000          1.43266797E+06          1.78156483E+07          1.42918037E+08          8.13673055E+07          1.23235315E+08          1.05477186E+09          6.01717024E+08          2.58321908E+07          3.76823540E+08          1.66436291E+10          8.87589911E+09          2.21951976E+09          1.21046498E+06
      23000.0000          1.62418534E+06          2.00775636E+07          1.67479049E+08          9.52903785E+07          1.38993995E+08          1.23582004E+09          7.07683992E+08          2.96395900E+07          4.31480900E+08          1.98430436E+10          1.05774957E+10          2.54533947E+09          1.37367144E+06
      24000.0000          1.83145872E+06          2.25045198E+07          1.95682536E+08          1.11367715E+08          1.55648523E+08          1.43499718E+09          8.21302813E+08          3.38281612E+07          4.91968755E+08          2.35119713E+10          1.25390711E+10          2.88711347E+09          1.55053280E+06
      25000.0000          2.06014343E+06          2.52576078E+07          2.25838024E+08          1.29052897E+08          1.73805169E+08          1.65893757E+09          9.50565625E+08          3.84751974E+07          5.56727902E+08          2.75917830E+10          1.47905087E+10          3.26303238E+09          1.74587861E+06
      26000.0000          2.29815765E+06          2.81057008E+07          2.60324751E+08          1.49006738E+08          1.93471201E+08          1.91212912E+09          1.09548471E+09          4.33812266E+07          6.31349815E+08          3.22137239E+10          1.72368326E+10          3.68682813E+09          1.94983549E+06
      27000.0000          2.55823727E+06          3.10997361E+07          2.98698220E+08          1.71043576E+08          2.14376204E+08          2.17504306E+09          1.25638394E+09          4.89522844E+07          7.05452825E+08          3.75096604E+10          2.00460664E+10          4.12159826E+09          2.17236291E+06
      28000.0000          2.83219041E+06          3.43900499E+07          3.39065824E+08          1.95058184E+08          2.36996457E+08          2.48955437E+09          1.43270431E+09          5.47659827E+07          7.93570800E+08          4.33834267E+10          2.32172663E+10          4.60561315E+09          2.40755150E+06
      29000.0000          3.14236835E+06          3.78523482E+07          3.85727524E+08          2.22020230E+08          2.60941361E+08          2.80743866E+09          1.62320678E+09          6.11210192E+07          8.79145245E+08          4.97705748E+10          2.66795167E+10          5.11939511E+09          2.67163769E+06
      30000.0000          3.46006663E+06          4.15535516E+07          4.35147050E+08          2.51217561E+08          2.86519454E+08          3.16865942E+09          1.83743066E+09          6.79252048E+07          9.79036092E+08          5.68988958E+10          3.05646252E+10          5.67191101E+09          2.94398299E+06
      31000.0000          3.79703869E+06          4.56085850E+07          4.92182413E+08          2.83204061E+08          3.14362733E+08          3.56403582E+09          2.06798042E+09          7.52373215E+07          1.08269462E+09          6.47897794E+10          3.48800683E+10          6.25150163E+09          3.23398777E+06
      32000.0000          4.17080485E+06          4.97161817E+07          5.49894924E+08          3.18869192E+08          3.42722668E+08          3.98860971E+09          2.32791573E+09          8.29800472E+07          1.19697482E+09          7.34977326E+10          3.95585855E+10          6.89616828E+09          3.55240822E+06
      33000.0000          4.55036102E+06          5.43237999E+07          6.17076104E+08          3.57322793E+08          3.74426776E+08          4.45849956E+09          2.61170264E+09          9.14440723E+07          1.31346756E+09          8.30844203E+10          4.49679401E+10          7.55920868E+09          3.88000630E+06
      34000.0000          4.96882828E+06          5.90462254E+07          6.87049869E+08          3.98466185E+08          4.06838167E+08          4.97042054E+09          2.90455747E+09          1.00511183E+08          1.44563309E+09          9.32447605E+10          5.05484924E+10          8.29404047E+09          4.23816614E+06
      35000.0000          5.42002488E+06          6.41802640E+07          7.61543721E+08          4.43670248E+08          4.42114229E+08          5.51677175E+09          3.22762363E+09          1.10293368E+08          1.58108020E+09          1.04689841E+11          5.66929228E+10          9.04079052E+09          4.62451017E+06
