#Energy      In-K-shell   In-L1-shell   In-L2-shell   In-L3-shell   In-M1-shell   In-M2-shell   In-M3-shell   In-M4-shell   In-M5-shell   In-N1-shell   In-N2-shell   In-N3-shell   In-N4-shell   In-N5-shell   Valence  Total
       6100.0000          1.00000000E+30          7.22790385E+06          4.53460292E+06          1.66177213E+06          5.49903007E+04          4.32534910E+04          1.99643386E+04          1.17585387E+04          7.66308384E+03          4.99666207E+03          3.44335611E+03          1.55642976E+03          4.08932793E+02          2.61533268E+02          1.68446434E+02          7.32786525E+01
       6200.0000          1.00000000E+30          6.69398201E+06          4.25506931E+06          1.57129836E+06          5.53953643E+04          4.36254815E+04          2.01432401E+04          1.18918696E+04          7.74316562E+03          5.06241669E+03          3.48959936E+03          1.57759627E+03          4.14647523E+02          2.65191163E+02          1.70848572E+02          7.43022609E+01
       6300.0000          1.00000000E+30          6.22702819E+06          4.00639491E+06          1.49005427E+06          5.58044781E+04          4.39993589E+04          2.03228536E+04          1.20137602E+04          7.83020529E+03          5.12892180E+03          3.53574505E+03          1.59855038E+03          4.20361633E+02          2.68848538E+02          1.73247916E+02          7.53250625E+01
       6400.0000          1.00000000E+30          5.81602118E+06          3.78408478E+06          1.41681039E+06          5.62173507E+04          4.43749758E+04          2.05031210E+04          1.21464670E+04          7.91004235E+03          5.19438818E+03          3.58220433E+03          1.61962612E+03          4.26054693E+02          2.72491639E+02          1.75643329E+02          7.63452146E+01
       6500.0000          1.00000000E+30          5.45220071E+06          3.58447136E+06          1.35053742E+06          5.66337142E+04          4.47521971E+04          2.06839886E+04          1.22680086E+04          7.99667882E+03          5.26060014E+03          3.62815774E+03          1.64049392E+03          4.31747956E+02          2.76128089E+02          1.78034174E+02          7.73635935E+01
       6600.0000          1.00000000E+30          5.12840224E+06          3.40452004E+06          1.29036786E+06          5.70533229E+04          4.51308990E+04          2.08654074E+04          1.24001161E+04          8.07628466E+03          5.32579094E+03          3.67442380E+03          1.66148302E+03          4.37420180E+02          2.79764484E+02          1.80420569E+02          7.83803507E+01
       6700.0000          1.00000000E+30          4.83880030E+06          3.24168192E+06          1.23556746E+06          5.74759496E+04          4.55109660E+04          2.10473317E+04          1.25319076E+04          8.16253414E+03          5.39172157E+03          3.72019320E+03          1.68226775E+03          4.43092749E+02          2.83388127E+02          1.82802885E+02          7.93953891E+01
       6800.0000          1.00000000E+30          4.57873588E+06          3.09382962E+06          1.18551435E+06          5.79013853E+04          4.58922926E+04          2.12297198E+04          1.26528603E+04          8.24192151E+03          5.45664840E+03          3.76627359E+03          1.70317372E+03          4.48744279E+02          2.87011555E+02          1.85181944E+02          8.04081777E+01
       6900.0000          1.00000000E+30          4.34417645E+06          2.95915498E+06          1.13967233E+06          5.83294373E+04          4.62747810E+04          2.14125331E+04          1.27840879E+04          8.32779953E+03          5.52230884E+03          3.81186618E+03          1.72387872E+03          4.54396570E+02          2.90622520E+02          1.87557295E+02          8.14197830E+01
       7000.0000          1.00000000E+30          4.13185864E+06          2.83613048E+06          1.09758501E+06          5.87599261E+04          4.66583406E+04          2.15957357E+04          1.29047404E+04          8.41348145E+03          5.58698252E+03          3.85776833E+03          1.74470453E+03          4.60028322E+02          2.94233606E+02          1.89928582E+02          8.24296733E+01
       7100.0000          1.00000000E+30          3.93899820E+06          2.72342407E+06          1.05885216E+06          5.91926864E+04          4.70428873E+04          2.17792943E+04          1.30354267E+04          8.49250183E+03          5.65238317E+03          3.90358216E+03          1.76533311E+03          4.65660667E+02          2.97839149E+02          1.92295576E+02          8.34377367E+01
       7200.0000          1.00000000E+30          3.76324947E+06          2.61992598E+06          1.02312949E+06          5.96275649E+04          4.74283437E+04          2.19631783E+04          1.31658248E+04          8.57783431E+03          5.71765742E+03          3.94892151E+03          1.78608153E+03          4.71273955E+02          3.01432104E+02          1.94659489E+02          8.44441944E+01
       7300.0000          1.00000000E+30          3.60262270E+06          2.52464775E+06          9.90115984E+05          6.00644191E+04          4.78146373E+04          2.21473592E+04          1.32859619E+04          8.66298126E+03          5.78196452E+03          3.99456655E+03          1.80679362E+03          4.76889197E+02          3.05025213E+02          1.97018946E+02          8.54492511E+01
       7400.0000          1.00000000E+30          3.45540574E+06          2.43674583E+06          9.59548387E+05          6.05031166E+04          4.82017016E+04          2.23318106E+04          1.34158504E+04          8.74166327E+03          5.84699280E+03          4.03974528E+03          1.82731068E+03          4.82495685E+02          3.08605405E+02          1.99377476E+02          8.64520736E+01
       7500.0000          1.00000000E+30          3.32013902E+06          2.35547932E+06          9.31194574E+05          6.09435341E+04          4.85894737E+04          2.24957577E+04          1.35454660E+04          8.82648130E+03          5.91190191E+03          4.08522860E+03          1.84794894E+03          4.88080517E+02          3.12186997E+02          2.01731671E+02          8.74541115E+01
       7600.0000          1.00000000E+30          3.19554407E+06          2.28020271E+06          9.04852088E+05          6.13855573E+04          4.89778960E+04          2.26870479E+04          1.36748134E+04          8.91112363E+03          5.97586279E+03          4.13063155E+03          1.86855251E+03          4.93667535E+02          3.15764374E+02          2.04081556E+02          8.84550962E+01
       7700.0000          1.00000000E+30          3.08052782E+06          2.21034476E+06          8.80333037E+05          6.18290791E+04          4.93669143E+04          2.28780191E+04          1.37942638E+04          8.99559334E+03          6.04053859E+03          4.17595842E+03          1.88896444E+03          4.99248903E+02          3.19327463E+02          2.06428665E+02          8.94534694E+01
       7800.0000          1.00000000E+30          2.97412802E+06          2.14540856E+06          8.57483397E+05          6.22740004E+04          4.97564783E+04          2.30686754E+04          1.39231409E+04          9.07382595E+03          6.10510115E+03          4.22082801E+03          1.90949775E+03          5.04807371E+02          3.22892732E+02          2.08772796E+02          9.04504866E+01
       7900.0000          1.00000000E+30          2.87550747E+06          2.08494258E+06          8.36157194E+05          6.27202275E+04          5.00862289E+04          2.32322292E+04          1.40517638E+04          9.15799195E+03          6.16873525E+03          4.26600093E+03          1.92999794E+03          5.10370403E+02          3.26453151E+02          2.11111325E+02          9.14459957E+01
       8000.0000          1.00000000E+30          2.78392175E+06          2.02855915E+06          8.16226809E+05          6.31676737E+04          5.04872652E+04          2.34224709E+04          1.41801369E+04          9.24199434E+03          6.23307604E+03          4.31110131E+03          1.95031094E+03          5.15924208E+02          3.30006442E+02          2.13451366E+02          9.24412146E+01
       8100.0000          1.00000000E+30          2.69872603E+06          1.97590931E+06          7.97577339E+05          6.36162576E+04          5.08877101E+04          2.36124096E+04          1.43082647E+04          9.32583592E+03          6.29730921E+03          4.35575590E+03          1.97074383E+03          5.21470255E+02          3.33551061E+02          2.15783053E+02          9.34339056E+01
       8200.0000          1.00000000E+30          2.61934236E+06          1.92667314E+06          7.80105734E+05          6.40659035E+04          5.12875711E+04          2.38020498E+04          1.44269071E+04          9.40951947E+03          6.36143573E+03          4.40070996E+03          1.99114531E+03          5.26998210E+02          3.37093884E+02          2.18117218E+02          9.44259169E+01
       8300.0000          1.00000000E+30          2.54525938E+06          1.88057312E+06          7.63718959E+05          6.45165392E+04          5.16868559E+04          2.39913955E+04          1.45546085E+04          9.49304766E+03          6.42545647E+03          4.44559368E+03          2.01151528E+03          5.32528555E+02          3.40634486E+02          2.20443125E+02          9.54164843E+01
       8400.0000          1.00000000E+30          2.47601813E+06          1.83735587E+06          7.48333348E+05          6.49680989E+04          5.20855718E+04          2.41804513E+04          1.46820769E+04          9.57063187E+03          6.48857585E+03          4.49040913E+03          2.03185367E+03          5.38049349E+02          3.44168564E+02          2.22771530E+02          9.64057443E+01
       8500.0000          1.00000000E+30          2.41121983E+06          1.79679515E+06          7.33873134E+05          6.54205190E+04          5.24837269E+04          2.43692214E+04          1.48093164E+04          9.65388990E+03          6.55239393E+03          4.53515666E+03          2.05200944E+03          5.43567303E+02          3.47696474E+02          2.25094331E+02          9.73936133E+01
       8600.0000          1.00000000E+30          2.35049543E+06          1.75868468E+06          7.20269531E+05          6.58737412E+04          5.28813286E+04          2.45577099E+04          1.49363306E+04          9.73700042E+03          6.61611198E+03          4.57983644E+03          2.07228639E+03          5.49071299E+02          3.51217386E+02          2.27410929E+02          9.83794785E+01
       8700.0000          1.00000000E+30          2.29352089E+06          1.72284110E+06          7.07459994E+05          6.63277102E+04          5.32783852E+04          2.47210979E+04          1.50631235E+04          9.81996588E+03          6.67973099E+03          4.62408078E+03          2.09253383E+03          5.54562527E+02          3.54735583E+02          2.29729827E+02          9.93643975E+01
       8800.0000          1.00000000E+30          2.23999503E+06          1.68909464E+06          6.95388069E+05          6.67823734E+04          5.36176195E+04          2.49092268E+04          1.51896986E+04          9.90278869E+03          6.74325220E+03          4.66862709E+03          2.11275185E+03          5.60056640E+02          3.58250943E+02          2.32045023E+02          1.00348684E+02
       8900.0000          1.00000000E+30          2.18965951E+06          1.65729302E+06          6.84001527E+05          6.72376825E+04          5.40140676E+04          2.50970859E+04          1.53160596E+04          9.98547121E+03          6.80667711E+03          4.71310967E+03          2.13294067E+03          5.65539636E+02          3.61763695E+02          2.34352326E+02          1.01330956E+02
       9000.0000          1.00000000E+30          2.14227000E+06          1.62729837E+06          6.73253248E+05          6.76935910E+04          5.44099908E+04          2.52846794E+04          1.54422100E+04          1.00680157E+04          6.87000747E+03          4.75752908E+03          2.15310063E+03          5.71016850E+02          3.65269410E+02          2.36664207E+02          1.02313171E+02
       9100.0000          1.00000000E+30          2.09761041E+06          1.59898345E+06          6.63100088E+05          6.81500560E+04          5.48053968E+04          2.54720114E+04          1.55594975E+04          1.01504245E+04          6.93247390E+03          4.80188586E+03          2.17323200E+03          5.76490689E+02          3.68768871E+02          2.38969258E+02          1.03292784E+02
       9200.0000          1.00000000E+30          2.05548281E+06          1.57223207E+06          6.53501905E+05          6.86070366E+04          5.52002934E+04          2.56590858E+04          1.56852888E+04          1.02326998E+04          6.99562342E+03          4.84618062E+03          2.19333510E+03          5.81956903E+02          3.72266106E+02          2.41274155E+02          1.04272333E+02
       9300.0000          1.00000000E+30          2.01570660E+06          1.54693889E+06          6.44422910E+05          6.90212789E+04          5.55946879E+04          2.58459068E+04          1.58108796E+04          1.03148437E+04          7.05868253E+03          4.89041409E+03          2.21326440E+03          5.87413331E+02          3.75755304E+02          2.43571908E+02          1.05249005E+02
       9400.0000          1.00000000E+30          1.97811816E+06          1.52300656E+06          6.35829081E+05          6.94784762E+04          5.59885880E+04          2.60324783E+04          1.59362731E+04          1.03968583E+04          7.12165240E+03          4.93458709E+03          2.23331395E+03          5.92861431E+02          3.79244530E+02          2.45868121E+02          1.06225391E+02
       9500.0000          1.00000000E+30          1.94256738E+06          1.50034664E+06          6.27689930E+05          6.99352814E+04          5.63820014E+04          2.62188040E+04          1.60614726E+04          1.04787457E+04          7.18453427E+03          4.97870044E+03          2.25333683E+03          5.98304230E+02          3.82728704E+02          2.48165200E+02          1.07201208E+02
       9600.0000          1.00000000E+30          1.90891593E+06          1.47887664E+06          6.19976803E+05          7.03916990E+04          5.67749350E+04          2.64048880E+04          1.61864809E+04          1.05605079E+04          7.24732935E+03          5.02275491E+03          2.27333333E+03          6.03742062E+02          3.86207994E+02          2.50459324E+02          1.08175769E+02
       9700.0000          1.00000000E+30          1.87703955E+06          1.45852163E+06          6.12663745E+05          7.08477330E+04          5.71673963E+04          2.65907338E+04          1.63113013E+04          1.06421468E+04          7.31003889E+03          5.06675133E+03          2.29330378E+03          6.09173945E+02          3.89683083E+02          2.52750055E+02          1.09149017E+02
       9800.0000          1.00000000E+30          1.84682220E+06          1.43921176E+06          6.05726439E+05          7.13033883E+04          5.75593925E+04          2.67763452E+04          1.64359366E+04          1.07236645E+04          7.37266409E+03          5.11069053E+03          2.31324848E+03          6.14599381E+02          3.93154472E+02          2.55038125E+02          1.10121115E+02
       9900.0000          1.00000000E+30          1.81815688E+06          1.42088292E+06          5.99142362E+05          7.17586691E+04          5.79509306E+04          2.69617260E+04          1.65603897E+04          1.08050628E+04          7.43520615E+03          5.15457335E+03          2.33316780E+03          6.20018326E+02          3.96622215E+02          2.57323811E+02          1.11092120E+02
      10000.0000          1.00000000E+30          1.79094678E+06          1.40347617E+06          5.92890920E+05          7.22135797E+04          5.83939924E+04          2.71468797E+04          1.66846634E+04          1.08863436E+04          7.49766622E+03          5.19840059E+03          2.35306204E+03          6.25430868E+02          4.00086177E+02          2.59607079E+02          1.12062211E+02
      11000.0000          1.00000000E+30          1.58198784E+06          1.26978563E+06          5.45029295E+05          7.68172894E+04          6.23259868E+04          2.90073886E+04          1.79257902E+04          1.16980008E+04          8.11870161E+03          5.63376901E+03          2.55083017E+03          6.79231635E+02          4.34525234E+02          2.82314950E+02          1.21706007E+02
      12000.0000          1.00000000E+30          1.45116643E+06          1.18676156E+06          5.15727094E+05          8.14466980E+04          6.62129428E+04          3.08654006E+04          1.91581250E+04          1.24990846E+04          8.73253421E+03          6.06459850E+03          2.74640380E+03          7.32484306E+02          4.68613525E+02          3.04807738E+02          1.31252549E+02
      13000.0000          1.00000000E+30          1.36682628E+06          1.13443859E+06          4.97814402E+05          8.60947115E+04          7.01470226E+04          3.27206722E+04          2.03755982E+04          1.32953933E+04          9.34062380E+03          6.49138208E+03          2.94013605E+03          7.85262573E+02          5.02389361E+02          3.27112523E+02          1.40714737E+02
      14000.0000          1.00000000E+30          1.31189889E+06          1.10184350E+06          4.87298226E+05          9.06933993E+04          7.40372209E+04          3.45370232E+04          2.15866901E+04          1.40874070E+04          9.94355210E+03          6.91450680E+03          3.13221569E+03          8.37596626E+02          5.35882553E+02          3.49241914E+02          1.50098520E+02
      15000.0000          1.00000000E+30          1.27652829E+06          1.08253711E+06          4.81809504E+05          9.52480570E+04          7.78882333E+04          3.63708347E+04          2.27854361E+04          1.48713589E+04          1.05411514E+04          7.33402345E+03          3.32266658E+03          8.89523974E+02          5.69127330E+02          3.71210615E+02          1.59411134E+02
      16000.0000          1.00000000E+30          1.25469828E+06          1.07253395E+06          4.79866757E+05          9.98210112E+04          8.17423948E+04          3.81865508E+04          2.39794081E+04          1.56520833E+04          1.11338779E+04          7.75053438E+03          3.51162351E+03          9.41078816E+02          6.02126552E+02          3.93038223E+02          1.68658976E+02
      17000.0000          1.00000000E+30          1.24256344E+06          1.06925548E+06          4.80503376E+05          1.04353356E+05          8.55617134E+04          3.99858257E+04          2.51628161E+04          1.64259145E+04          1.17227477E+04          8.16397464E+03          3.69932603E+03          9.92299596E+02          6.34908055E+02          4.14734088E+02          1.77847054E+02
      18000.0000          1.00000000E+30          1.23756842E+06          1.07096883E+06          4.83064697E+05          1.08902773E+05          8.93492723E+04          4.17701040E+04          2.63365393E+04          1.71972944E+04          1.23080341E+04          8.57456869E+03          3.88587180E+03          1.04318163E+03          6.67496237E+02          4.36298205E+02          1.86978380E+02
      19000.0000          1.00000000E+30          1.23795823E+06          1.07647208E+06          4.87093534E+05          1.13362268E+05          9.31424745E+04          4.35558164E+04          2.75072367E+04          1.79588635E+04          1.28888523E+04          8.98251669E+03          4.07109608E+03          1.09377653E+03          6.99881549E+02          4.57751969E+02          1.96057019E+02
      20000.0000          1.00000000E+30          1.24249237E+06          1.08490835E+06          4.92261915E+05          1.17892271E+05          9.69067443E+04          4.53279495E+04          2.86693771E+04          1.87187205E+04          1.34666042E+04          9.38828161E+03          4.25533787E+03          1.14410488E+03          7.32083299E+02          4.79076279E+02          2.05083733E+02
      21000.0000          1.00000000E+30          1.25027214E+06          1.09565194E+06          4.98329135E+05          1.22337829E+05          1.00644197E+05          4.70874893E+04          2.98235521E+04          1.94733814E+04          1.40409638E+04          9.79172508E+03          4.43852171E+03          1.19414879E+03          7.64135753E+02          5.00321456E+02          2.14068765E+02
      22000.0000          1.00000000E+30          1.26063226E+06          1.10823651E+06          5.05114879E+05          1.26753769E+05          1.04389040E+05          4.88494665E+04          3.09758501E+04          2.02267318E+04          1.46127056E+04          1.01932403E+04          4.62070253E+03          1.24396779E+03          7.96003371E+02          5.21463959E+02          2.23008868E+02
      23000.0000          1.00000000E+30          1.27307078E+06          1.12230795E+06          5.12481725E+05          1.31189225E+05          1.08109145E+05          5.05859686E+04          3.21154883E+04          2.09719085E+04          1.51808009E+04          1.05924145E+04          4.80208399E+03          1.29354301E+03          8.27734638E+02          5.42498732E+02          2.31904420E+02
      24000.0000          1.00000000E+30          1.28720261E+06          1.13759311E+06          5.20323263E+05          1.35596566E+05          1.11774849E+05          5.23257615E+04          3.32539270E+04          2.17162215E+04          1.57466280E+04          1.09899601E+04          4.98260586E+03          1.34287017E+03          8.59343983E+02          5.63467244E+02          2.40766344E+02
      25000.0000          1.00000000E+30          1.30272786E+06          1.15387830E+06          5.28555971E+05          1.39977480E+05          1.15481024E+05          5.40553308E+04          3.43859869E+04          2.24563734E+04          1.63097345E+04          1.13855616E+04          5.16225746E+03          1.39203605E+03          8.90794016E+02          5.84324740E+02          2.49585548E+02
      26000.0000          1.00000000E+30          1.31940994E+06          1.17099414E+06          5.37113462E+05          1.44333506E+05          1.19135413E+05          5.57752541E+04          3.55120159E+04          2.31925915E+04          1.68702377E+04          1.17794443E+04          5.34112617E+03          1.44096329E+03          9.22132365E+02          6.05135958E+02          2.58375087E+02
      27000.0000          1.00000000E+30          1.33705980E+06          1.18880485E+06          5.45942383E+05          1.48666051E+05          1.22770323E+05          5.74989397E+04          3.66323303E+04          2.39283531E+04          1.74282402E+04          1.21716633E+04          5.51920322E+03          1.48973028E+03          9.53334390E+02          6.25849420E+02          2.67127092E+02
      27943.9990          1.00000000E+30          1.35447154E+06          1.20615641E+06          5.54486842E+05          1.52768781E+05          1.26207295E+05          5.91029168E+04          3.76888290E+04          2.46157864E+04          1.79532892E+04          1.25406202E+04          5.68663353E+03          1.53558302E+03          9.82679155E+02          6.45339405E+02          2.75358757E+02
      27944.0010          3.71320920E+17          1.35447158E+06          1.20615645E+06          5.54486861E+05          1.52768790E+05          1.26207302E+05          5.91029203E+04          3.76888313E+04          2.46157879E+04          1.79532903E+04          1.25406210E+04          5.68663389E+03          1.53558312E+03          9.82679217E+02          6.45339445E+02          2.75358774E+02
      28000.0000          1.12731141E+12          1.35552490E+06          1.20720043E+06          5.54999436E+05          1.53019183E+05          1.26386800E+05          5.92008455E+04          3.77522583E+04          2.46572393E+04          1.79839298E+04          1.25624958E+04          5.69659336E+03          1.53825855E+03          9.84424734E+02          6.46500577E+02          2.75846954E+02
      29000.0000          1.36547681E+10          1.37468093E+06          1.22609098E+06          5.64249168E+05          1.57307544E+05          1.30014232E+05          6.09070492E+04          3.88618800E+04          2.53859500E+04          1.85379266E+04          1.29514787E+04          5.87338491E+03          1.58666230E+03          1.01540551E+03          6.67076976E+02          2.84537113E+02
      30000.0000          4.89937332E+09          1.39442560E+06          1.24540239E+06          5.73662297E+05          1.61617282E+05          1.33624129E+05          6.25927092E+04          3.99715013E+04          2.61081958E+04          1.90891780E+04          1.33393842E+04          6.04940500E+03          1.63486352E+03          1.04626650E+03          6.87594278E+02          2.93196201E+02
      31000.0000          2.64612223E+09          1.41467413E+06          1.26507306E+06          5.83214467E+05          1.65906604E+05          1.37189483E+05          6.42830475E+04          4.10762757E+04          2.68304827E+04          1.96388920E+04          1.37255187E+04          6.22484715E+03          1.68295409E+03          1.07702896E+03          7.08040879E+02          3.01827990E+02
      32000.0000          1.70078451E+09          1.43535579E+06          1.28505151E+06          5.92885285E+05          1.70176419E+05          1.40766958E+05          6.59659163E+04          4.21764093E+04          2.75497411E+04          2.01867058E+04          1.41105390E+04          6.39978016E+03          1.73082050E+03          1.10769561E+03          7.28417655E+02          3.10429239E+02
      33000.0000          1.20540373E+09          1.45641104E+06          1.30529432E+06          6.02657563E+05          1.74427577E+05          1.44329125E+05          6.76416304E+04          4.32721056E+04          2.82661010E+04          2.07324871E+04          1.44941895E+04          6.57400919E+03          1.77860231E+03          1.13827834E+03          7.48741678E+02          3.19007771E+02
      34000.0000          9.09858782E+08          1.47778955E+06          1.32576479E+06          6.12516734E+05          1.78660873E+05          1.47876618E+05          6.93104876E+04          4.43635414E+04          2.89796823E+04          2.12764619E+04          1.48766600E+04          6.74770964E+03          1.82621364E+03          1.16875723E+03          7.69010732E+02          3.27559455E+02
      35000.0000          7.17822903E+08          1.49944849E+06          1.34643161E+06          6.22450390E+05          1.82877050E+05          1.51410033E+05          7.09727666E+04          4.54508802E+04          2.96905939E+04          2.18187306E+04          1.52579606E+04          6.92092937E+03          1.87364690E+03          1.19914007E+03          7.89225088E+02          3.36084886E+02
      36000.0000          5.85217325E+08          1.52135125E+06          1.36726801E+06          6.32447906E+05          1.87076802E+05          1.54955965E+05          7.26287272E+04          4.65342798E+04          3.03989386E+04          2.23592627E+04          1.56381994E+04          7.09355556E+03          1.92104015E+03          1.22944822E+03          8.09387126E+02          3.44590561E+02
      37000.0000          4.89351852E+08          1.54346636E+06          1.38825096E+06          6.42500154E+05          1.91298670E+05          1.58462501E+05          7.42898957E+04          4.76138935E+04          3.11048097E+04          2.28979740E+04          1.60172214E+04          7.26559235E+03          1.96821832E+03          1.25967313E+03          8.29509849E+02          3.53072605E+02
      38000.0000          4.17560774E+08          1.56576665E+06          1.40936060E+06          6.52599245E+05          1.95466888E+05          1.61956530E+05          7.59337645E+04          4.86943540E+04          3.18111484E+04          2.34358721E+04          1.63952985E+04          7.43737406E+03          2.01530308E+03          1.28979049E+03          8.49569645E+02          3.61529912E+02
      39000.0000          3.62234020E+08          1.58822859E+06          1.43057969E+06          6.62738354E+05          1.99620504E+05          1.65463666E+05          7.75720085E+04          4.97666855E+04          3.25122826E+04          2.39715910E+04          1.67720347E+04          7.60859918E+03          2.06228636E+03          1.31986764E+03          8.69549498E+02          3.69962505E+02
      40000.0000          3.18596801E+08          1.61083168E+06          1.45189323E+06          6.72911537E+05          2.03796620E+05          1.68933659E+05          7.92157257E+04          5.08356492E+04          3.32140352E+04          2.45062998E+04          1.71479830E+04          7.77934475E+03          2.10910844E+03          1.34984908E+03          8.89533015E+02          3.78381114E+02
      41000.0000          2.83502906E+08          1.63355805E+06          1.47328815E+06          6.83113614E+05          2.07922023E+05          1.72417097E+05          8.08431170E+04          5.19056512E+04          3.39107367E+04          2.50389946E+04          1.75227440E+04          7.94963079E+03          2.15583323E+03          1.37975967E+03          9.09433716E+02          3.86772730E+02
      42000.0000          2.54811983E+08          1.65639200E+06          1.49475298E+06          6.93136491E+05          2.12070119E+05          1.75864675E+05          8.24761424E+04          5.29724443E+04          3.46081717E+04          2.55709470E+04          1.78969812E+04          8.11947901E+03          2.20248183E+03          1.40962145E+03          9.29335997E+02          3.95156668E+02
      43000.0000          2.31022638E+08          1.67931975E+06          1.51627766E+06          7.03533086E+05          2.16204748E+05          1.79325918E+05          8.41040652E+04          5.40316393E+04          3.53007426E+04          2.61007955E+04          1.82699769E+04          8.28882582E+03          2.24894894E+03          1.43935104E+03          9.49123258E+02          4.03500166E+02
      44000.0000          2.11055763E+08          1.70232918E+06          1.53607387E+06          7.13082812E+05          2.20326360E+05          1.82776568E+05          8.57163908E+04          5.50921929E+04          3.59940957E+04          2.66296999E+04          1.86417303E+04          8.45783299E+03          2.29531128E+03          1.46911342E+03          9.68957811E+02          4.11849004E+02
      45000.0000          1.94117657E+08          1.72540954E+06          1.55786442E+06          7.23440866E+05          2.24400304E+05          1.86216885E+05          8.73345821E+04          5.61497646E+04          3.66855268E+04          2.71578705E+04          1.90134095E+04          8.62657055E+03          2.34167518E+03          1.49872096E+03          9.88715588E+02          4.20170821E+02
      46000.0000          1.79615799E+08          1.74855132E+06          1.57960787E+06          7.33773743E+05          2.28497257E+05          1.89623373E+05          8.89481013E+04          5.72044133E+04          3.73750621E+04          2.76840854E+04          1.93834680E+04          8.79467447E+03          2.38780505E+03          1.52831294E+03          1.00840403E+03          4.28467892E+02
      47000.0000          1.67095487E+08          1.77047171E+06          1.60130538E+06          7.44082162E+05          2.32582319E+05          1.93044068E+05          9.05570647E+04          5.82519590E+04          3.80627483E+04          2.82095300E+04          1.97532761E+04          8.96258966E+03          2.43396721E+03          1.55779489E+03          1.02805161E+03          4.36748343E+02
      48000.0000          1.56206977E+08          1.79360833E+06          1.62295814E+06          7.54366819E+05          2.36655837E+05          1.96455317E+05          9.21615996E+04          5.93010737E+04          3.87486295E+04          2.87333732E+04          2.01221427E+04          9.13019418E+03          2.47996062E+03          1.58729243E+03          1.04769766E+03          4.45022371E+02
      49000.0000          1.46674962E+08          1.81670807E+06          1.64456739E+06          7.64628410E+05          2.40718132E+05          1.99857363E+05          9.37618349E+04          6.03475197E+04          3.94300830E+04          2.92562515E+04          2.04899942E+04          9.29740803E+03          2.52589980E+03          1.61669837E+03          1.06730638E+03          4.53278050E+02
      50000.0000          1.38281555E+08          1.83977176E+06          1.66785619E+06          7.75609783E+05          2.44769503E+05          2.03250452E+05          9.53578921E+04          6.13913611E+04          4.01125543E+04          2.97779737E+04          2.08568534E+04          9.46421568E+03          2.57173270E+03          1.64602086E+03          1.08686349E+03          4.61512823E+02
