#Energy      Cr-K-shell   Cr-L1-shell   Cr-L2-shell   Cr-L3-shell   Cr-M1-shell   Cr-M2-shell   Cr-M3-shell   Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   Fe-K-shell   Fe-L1-shell   Fe-L2-shell   Fe-L3-shell   Fe-M1-shell   Fe-M2-shell   Fe-M3-shell   Co-K-shell   Co-L1-shell   Co-L2-shell   Co-L3-shell   Co-M1-shell   Co-M2-shell   Co-M3-shell   Ni-K-shell   Ni-L1-shell   Ni-L2-shell   Ni-L3-shell   Ni-M1-shell   Ni-M2-shell   Ni-M3-shell   Valence  Total
       8700.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          2.82030402E+05          3.90469837E+06          1.90994996E+07          1.02697593E+07          2.74840354E+07          1.49523663E+08          8.05960812E+07          2.47155590E+05          3.42559320E+06          1.53419972E+07          8.30041055E+06          2.39271666E+07          1.19538615E+08          6.47646500E+07          2.19728917E+05          3.02909127E+06          1.24721874E+07          6.76564690E+06          2.09777034E+07          9.69131373E+07          5.26088744E+07          1.96054930E+05          2.69786530E+06          1.03004972E+07          5.56275585E+06          1.86190419E+07          7.93061407E+07          4.30694887E+07          7.26941593E+07          5.09324930E+04
       8800.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          2.90013013E+05          4.02367677E+06          1.98557508E+07          1.07219409E+07          2.83339096E+07          1.55909475E+08          8.36882010E+07          2.54557958E+05          3.52958855E+06          1.59445732E+07          8.62496326E+06          2.46805969E+07          1.24137842E+08          6.71806206E+07          2.25844510E+05          3.11446805E+06          1.30063645E+07          7.02341954E+06          2.16189582E+07          1.00352343E+08          5.45104780E+07          2.02132215E+05          2.78082011E+06          1.06429622E+07          5.79479147E+06          1.90883754E+07          8.21878241E+07          4.48887658E+07          7.50788996E+07          5.24547955E+04
       8900.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          2.99341228E+05          4.15013373E+06          2.07075964E+07          1.11277326E+07          2.92380213E+07          1.61651764E+08          8.72579239E+07          2.62649894E+05          3.64009585E+06          1.66049556E+07          8.96312046E+06          2.54830187E+07          1.29301909E+08          6.97262843E+07          2.32950269E+05          3.20688859E+06          1.34834347E+07          7.32457275E+06          2.22047912E+07          1.04064753E+08          5.65256706E+07          2.07419275E+05          2.84985916E+06          1.10348888E+07          6.00965272E+06          1.96703245E+07          8.52193851E+07          4.64420089E+07          7.72948095E+07          5.40524901E+04
       9000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.07724527E+05          4.25573381E+06          2.14579711E+07          1.15562198E+07          2.99694001E+07          1.67704900E+08          9.04637349E+07          2.70279295E+05          3.72872476E+06          1.72197050E+07          9.34374083E+06          2.60301750E+07          1.33862306E+08          7.23762650E+07          2.38985947E+05          3.30496195E+06          1.40603015E+07          7.59493070E+06          2.28153005E+07          1.08328599E+08          5.86550014E+07          2.13293359E+05          2.93548595E+06          1.14927159E+07          6.26197379E+06          2.01648176E+07          8.83710859E+07          4.81409339E+07          7.96820400E+07          5.55839145E+04
       9100.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.17473551E+05          4.38754411E+06          2.22566059E+07          1.20028621E+07          3.07613752E+07          1.74005821E+08          9.38461888E+07          2.78919513E+05          3.83042715E+06          1.79398950E+07          9.67902429E+06          2.67301750E+07          1.38706740E+08          7.53475717E+07          2.46390401E+05          3.38634140E+06          1.45343910E+07          7.88026887E+06          2.34851551E+07          1.12166512E+08          6.09771584E+07          2.19659702E+05          3.00832450E+06          1.19031536E+07          6.48722546E+06          2.07039692E+07          9.18946644E+07          5.00938585E+07          8.22413395E+07          5.73062797E+04
       9200.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.26218298E+05          4.49318946E+06          2.31657935E+07          1.25039766E+07          3.16698093E+07          1.81053671E+08          9.73683647E+07          2.86185547E+05          3.94356311E+06          1.85668043E+07          1.00364154E+07          2.75191045E+07          1.44203051E+08          7.79727175E+07          2.52470656E+05          3.48790134E+06          1.51501795E+07          8.17746338E+06          2.41955331E+07          1.16210524E+08          6.31441531E+07          2.26417779E+05          3.09577444E+06          1.23385721E+07          6.72817982E+06          2.12913968E+07          9.50149837E+07          5.18539861E+07          8.48264187E+07          5.89087255E+04
       9300.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.35353233E+05          4.61455178E+06          2.40197694E+07          1.29466529E+07          3.25089293E+07          1.87294814E+08          1.01299778E+08          2.95161776E+05          4.04747338E+06          1.92421097E+07          1.04416762E+07          2.82423691E+07          1.49370520E+08          8.11714823E+07          2.60047226E+05          3.57297179E+06          1.56294348E+07          8.50935705E+06          2.47727977E+07          1.20415556E+08          6.56625841E+07          2.31881548E+05          3.17403326E+06          1.28280079E+07          6.97106834E+06          2.19131315E+07          9.87989721E+07          5.37090830E+07          8.72657195E+07          6.05830797E+04
       9400.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.45597139E+05          4.74900114E+06          2.48800782E+07          1.34865351E+07          3.34621094E+07          1.94868410E+08          1.04790025E+08          3.02672277E+05          4.16623335E+06          2.00144225E+07          1.08233621E+07          2.89973888E+07          1.54573319E+08          8.39213056E+07          2.67448574E+05          3.67705546E+06          1.62720317E+07          8.80388834E+06          2.55066655E+07          1.25078809E+08          6.78727006E+07          2.38820878E+05          3.26525957E+06          1.32857874E+07          7.24778546E+06          2.24364692E+07          1.02061594E+08          5.56377267E+07          9.00301489E+07          6.23428900E+04
       9500.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.54446865E+05          4.87323503E+06          2.58749762E+07          1.39515904E+07          3.42929801E+07          2.01412354E+08          1.09010922E+08          3.11813403E+05          4.26585261E+06          2.07167957E+07          1.12080946E+07          2.98161965E+07          1.60567510E+08          8.69005012E+07          2.74751015E+05          3.78738518E+06          1.68149194E+07          9.16037393E+06          2.61105906E+07          1.29245620E+08          7.05577266E+07          2.44662134E+05          3.34236428E+06          1.37623942E+07          7.49665852E+06          2.30803716E+07          1.05588475E+08          5.77673588E+07          9.27046149E+07          6.40356503E+04
       9600.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.65084200E+05          5.01412203E+06          2.67553862E+07          1.44559858E+07          3.52849684E+07          2.08493210E+08          1.12677290E+08          3.19858547E+05          4.38768230E+06          2.14579308E+07          1.16505379E+07          3.06825896E+07          1.65884771E+08          8.99040976E+07          2.82956370E+05          3.86669694E+06          1.73944954E+07          9.46987153E+06          2.68609009E+07          1.34232409E+08          7.29536776E+07          2.51711804E+05          3.43671755E+06          1.43030488E+07          7.79310046E+06          2.36074804E+07          1.09142248E+08          5.96801979E+07          9.53140887E+07          6.58824580E+04
       9700.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.74379943E+05          5.16339773E+06          2.78150383E+07          1.50342960E+07          3.61235290E+07          2.16583049E+08          1.16641454E+08          3.29264773E+05          4.51667531E+06          2.22869103E+07          1.20448624E+07          3.13984491E+07          1.72254347E+08          9.33269444E+07          2.91666914E+05          3.97834683E+06          1.80678985E+07          9.80463936E+06          2.76556088E+07          1.38607545E+08          7.54347339E+07          2.58033453E+05          3.51456516E+06          1.47726638E+07          8.05692065E+06          2.42628567E+07          1.13179066E+08          6.19542733E+07          9.81858108E+07          6.77281569E+04
       9800.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.85315764E+05          5.27796251E+06          2.87527748E+07          1.55429676E+07          3.71388613E+07          2.23716976E+08          1.21143950E+08          3.37722922E+05          4.61801386E+06          2.30657752E+07          1.25153913E+07          3.22897865E+07          1.77985263E+08          9.64076637E+07          2.98349526E+05          4.06129245E+06          1.86796322E+07          1.01850870E+07          2.82170923E+07          1.43319642E+08          7.83070454E+07          2.65357517E+05          3.61048848E+06          1.52698502E+07          8.37667620E+06          2.48566142E+07          1.16819304E+08          6.39661123E+07          1.00751284E+08          6.95368263E+04
       9900.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.96909689E+05          5.43058815E+06          2.98901057E+07          1.60669757E+07          3.80673423E+07          2.31058076E+08          1.25139956E+08          3.47486166E+05          4.73207545E+06          2.39687544E+07          1.29356241E+07          3.30460665E+07          1.83955619E+08          1.00036337E+08          3.07281382E+05          4.17198577E+06          1.93230159E+07          1.05226002E+07          2.90194158E+07          1.48614334E+08          8.09189652E+07          2.71603492E+05          3.69875741E+06          1.58417493E+07          8.64620161E+06          2.55425248E+07          1.21090029E+08          6.61287142E+07          1.03784322E+08          7.14833793E+04
      10000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          4.05688630E+05          5.55299060E+06          3.08578534E+07          1.66798684E+07          3.91324970E+07          2.39610432E+08          1.29264829E+08          3.56299086E+05          4.86041787E+06          2.47256965E+07          1.34401317E+07          3.39539349E+07          1.90730771E+08          1.03350772E+08          3.14250189E+05          4.27356943E+06          1.99908643E+07          1.08710658E+07          2.96090368E+07          1.53361657E+08          8.36540856E+07          2.79145884E+05          3.79941814E+06          1.63385797E+07          8.93631091E+06          2.61463260E+07          1.25003518E+08          6.85386707E+07          1.06645151E+08          7.32828833E+04
      11000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          5.23768069E+05          7.08166497E+06          4.30214779E+07          2.32770402E+07          4.99194231E+07          3.31585187E+08          1.80232997E+08          4.58432697E+05          6.21143208E+06          3.44651859E+07          1.86570310E+07          4.32052562E+07          2.63171166E+08          1.43173415E+08          4.05377378E+05          5.44243927E+06          2.77670642E+07          1.51735932E+07          3.77750377E+07          2.12271948E+08          1.15746606E+08          3.57478763E+05          4.80607185E+06          2.26180999E+07          1.24049815E+07          3.31253880E+07          1.71693277E+08          9.43975658E+07          1.38432696E+08          9.45130552E+04
      12000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          6.64735546E+05          8.90849943E+06          5.81725696E+07          3.16515016E+07          6.24204238E+07          4.47432551E+08          2.43986655E+08          5.79365543E+05          7.75646845E+06          4.64652862E+07          2.54243757E+07          5.40902517E+07          3.53642382E+08          1.93346074E+08          5.07340222E+05          6.79986321E+06          3.74046746E+07          2.05497727E+07          4.69634661E+07          2.83187939E+08          1.55484538E+08          4.49588715E+05          5.99533870E+06          3.05445769E+07          1.67461268E+07          4.13345401E+07          2.29913623E+08          1.26721064E+08          1.75532240E+08          1.19325264E+05
      13000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          8.22135004E+05          1.09391572E+07          7.71158195E+07          4.21034898E+07          7.71542112E+07          5.90926506E+08          3.21705945E+08          7.18945472E+05          9.55374494E+06          6.13830996E+07          3.36779541E+07          6.63351195E+07          4.67066170E+08          2.55138241E+08          6.32743837E+05          8.33037122E+06          4.96197364E+07          2.72283108E+07          5.76961391E+07          3.72297921E+08          2.05539563E+08          5.57506059E+05          7.34049023E+06          4.02106773E+07          2.22056370E+07          5.06103557E+07          3.03054126E+08          1.66696061E+08          2.18630558E+08          1.48353682E+05
      14000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.00977048E+06          1.33230416E+07          1.00308920E+08          5.50557456E+07          9.36204853E+07          7.67996244E+08          4.17897624E+08          8.76714323E+05          1.15582232E+07          7.98803692E+07          4.38980583E+07          8.06143488E+07          6.02213988E+08          3.31280423E+08          7.72900979E+05          1.00918418E+07          6.40753233E+07          3.52527759E+07          6.99809682E+07          4.81079468E+08          2.65210758E+08          6.80394045E+05          8.91954241E+06          5.19312062E+07          2.87258514E+07          6.12201116E+07          3.88740988E+08          2.15466926E+08          2.67545252E+08          1.81565737E+05
      15000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.22756240E+06          1.60299712E+07          1.28299418E+08          7.03820431E+07          1.12268241E+08          9.74944257E+08          5.34247141E+08          1.06597768E+06          1.38508305E+07          1.01583759E+08          5.62866421E+07          9.67922943E+07          7.67109435E+08          4.22914607E+08          9.29113319E+05          1.20969740E+07          8.15886539E+07          4.51122850E+07          8.37198341E+07          6.09538491E+08          3.37465901E+08          8.18152028E+05          1.06119453E+07          6.60100216E+07          3.67090958E+07          7.32541680E+07          4.91384959E+08          2.74687960E+08          3.23323516E+08          2.19588679E+05
      16000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.46361277E+06          1.90016698E+07          1.61630084E+08          8.92733918E+07          1.33352830E+08          1.22372880E+09          6.71780110E+08          1.27205797E+06          1.64444352E+07          1.28087717E+08          7.08026413E+07          1.14519900E+08          9.59583065E+08          5.30223966E+08          1.10874552E+06          1.43412223E+07          1.02716496E+08          5.66957216E+07          9.92390647E+07          7.62272325E+08          4.24057777E+08          9.74809860E+05          1.25728857E+07          8.27268905E+07          4.60497422E+07          8.66945255E+07          6.16800536E+08          3.43391179E+08          3.86209429E+08          2.62178277E+05
      17000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.74417401E+06          2.23594742E+07          2.01371381E+08          1.10535116E+08          1.57078568E+08          1.52081212E+09          8.35560728E+08          1.50279051E+06          1.93254676E+07          1.58729691E+08          8.77431215E+07          1.34510405E+08          1.19410175E+09          6.57978962E+08          1.31254860E+06          1.68602315E+07          1.27094315E+08          7.05150012E+07          1.16545378E+08          9.43102345E+08          5.24542904E+08          1.15461606E+06          1.47361407E+07          1.02327839E+08          5.74651749E+07          1.01748304E+08          7.58573136E+08          4.23474496E+08          4.56347207E+08          3.10890750E+05
      18000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          2.03896289E+06          2.61453239E+07          2.47399050E+08          1.36114181E+08          1.83250909E+08          1.85901406E+09          1.02843672E+09          1.76576643E+06          2.25439058E+07          1.95024050E+08          1.07912320E+08          1.57008174E+08          1.45430053E+09          8.05635357E+08          1.53815339E+06          1.96170155E+07          1.55215651E+08          8.66387063E+07          1.35611492E+08          1.15748192E+09          6.43281494E+08          1.34915564E+06          1.71611823E+07          1.25307693E+08          7.01575906E+07          1.18196980E+08          9.23640972E+08          5.17549652E+08          5.34307257E+08          3.64382922E+05
      19000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          2.37911191E+06          3.03426948E+07          3.00143519E+08          1.66307088E+08          2.12703548E+08          2.25613865E+09          1.25475467E+09          2.05438771E+06          2.61796456E+07          2.36403181E+08          1.32143216E+08          1.81907070E+08          1.76039000E+09          9.83144868E+08          1.78724247E+06          2.26622503E+07          1.88446285E+08          1.05292476E+08          1.57254828E+08          1.39262289E+09          7.78798223E+08          1.56912857E+06          1.98396869E+07          1.51956176E+08          8.53209208E+07          1.36338773E+08          1.12128604E+09          6.27250771E+08          6.21067633E+08          4.24330431E+05
      20000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          2.74649388E+06          3.48447104E+07          3.62734495E+08          2.00397282E+08          2.44827526E+08          2.71408346E+09          1.50945339E+09          2.38103749E+06          3.00144682E+07          2.84824301E+08          1.59128505E+08          2.08574932E+08          2.11678985E+09          1.18042587E+09          2.06826515E+06          2.61007709E+07          2.26791050E+08          1.27259428E+08          1.80166523E+08          1.67002824E+09          9.36625613E+08          1.80730599E+06          2.27213022E+07          1.82398586E+08          1.02647616E+08          1.56787647E+08          1.34043926E+09          7.53067705E+08          7.15761878E+08          4.90541786E+05
      21000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.16090627E+06          3.99488167E+07          4.31129457E+08          2.39855534E+08          2.79501478E+08          3.22980262E+09          1.79759188E+09          2.72694688E+06          3.44273178E+07          3.40073690E+08          1.89295053E+08          2.38777687E+08          2.51719176E+09          1.40587397E+09          2.37143637E+06          2.97110073E+07          2.69918330E+08          1.51254946E+08          2.06140068E+08          1.98536607E+09          1.12186740E+09          2.07439877E+06          2.59074083E+07          2.16762547E+08          1.22134766E+08          1.78233596E+08          1.59222449E+09          8.97381352E+08          8.19922397E+08          5.63205229E+05
      22000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          3.61956394E+06          4.56408788E+07          5.10752065E+08          2.84566940E+08          3.17771831E+08          3.83198142E+09          2.13164283E+09          3.11450041E+06          3.89780101E+07          4.01175261E+08          2.24502344E+08          2.72404268E+08          2.97127607E+09          1.67072003E+09          2.70548495E+06          3.37527801E+07          3.18809711E+08          1.79232299E+08          2.33079687E+08          2.35215131E+09          1.31888364E+09          2.36799241E+06          2.94604131E+07          2.56603625E+08          1.44593013E+08          2.02209518E+08          1.87358031E+09          1.05983811E+09          9.32723120E+08          6.43579466E+05
      23000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          4.11999103E+06          5.14331931E+07          6.00637596E+08          3.35002372E+08          3.60065133E+08          4.48459069E+09          2.50872304E+09          3.54136695E+06          4.40298587E+07          4.72553444E+08          2.64234309E+08          3.06595905E+08          3.50458744E+09          1.95799412E+09          3.07397717E+06          3.81077006E+07          3.74515341E+08          2.10778606E+08          2.63237676E+08          2.74987688E+09          1.54849078E+09          2.67958132E+06          3.32969567E+07          3.00878984E+08          1.70074901E+08          2.28013849E+08          2.18948247E+09          1.24779628E+09          1.05677026E+09          7.30966344E+05
      24000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          4.66391190E+06          5.79125605E+07          7.02712612E+08          3.93246862E+08          4.06566520E+08          5.25419898E+09          2.93046885E+09          4.01366761E+06          4.95987161E+07          5.52875962E+08          3.09904057E+08          3.44783173E+08          4.07082177E+09          2.28874210E+09          3.46938823E+06          4.30336344E+07          4.37709660E+08          2.46434281E+08          2.96335808E+08          3.20143796E+09          1.80556784E+09          3.02151556E+06          3.72522162E+07          3.49815695E+08          1.99058385E+08          2.57153745E+08          2.55240482E+09          1.44947046E+09          1.19256156E+09          8.26366368E+05
      25000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          5.24360827E+06          6.50079710E+07          8.19873502E+08          4.58719669E+08          4.53824825E+08          6.07507805E+09          3.41594210E+09          4.49603223E+06          5.56782987E+07          6.40490485E+08          3.61182867E+08          3.86573584E+08          4.71498553E+09          2.65412495E+09          3.90071925E+06          4.79617188E+07          5.07610428E+08          2.86703976E+08          3.31913488E+08          3.71084200E+09          2.10038519E+09          3.39416595E+06          4.18010226E+07          4.05379263E+08          2.31132219E+08          2.86289184E+08          2.94496258E+09          1.67915544E+09          1.33545284E+09          9.28521030E+05
      26000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          5.86906151E+06          7.27482779E+07          9.42668832E+08          5.30019466E+08          5.08749597E+08          7.00265873E+09          3.93844009E+09          5.05819064E+06          6.20792568E+07          7.36853339E+08          4.16984937E+08          4.32096824E+08          5.43764532E+09          3.06930793E+09          4.37524404E+06          5.34529129E+07          5.86776001E+08          3.31184830E+08          3.70057579E+08          4.26463019E+09          2.42611127E+09          3.81255914E+06          4.64461148E+07          4.67465006E+08          2.66242422E+08          3.18710846E+08          3.39412853E+09          1.93691040E+09          1.49418692E+09          1.04220789E+06
      27000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          6.55221362E+06          8.07910668E+07          1.08189389E+09          6.08264702E+08          5.65215355E+08          8.03591048E+09          4.52543629E+09          5.63343560E+06          6.90310850E+07          8.45690027E+08          4.78177406E+08          4.79358876E+08          6.23667145E+09          3.53181033E+09          4.86991123E+06          5.94169461E+07          6.68821918E+08          3.80037188E+08          4.10289646E+08          4.87806662E+09          2.78265422E+09          4.24233753E+06          5.18217775E+07          5.35854514E+08          3.05290343E+08          3.53884357E+08          3.87195314E+09          2.21631294E+09          1.65822695E+09          1.16133378E+06
      28000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          7.29934552E+06          8.95493801E+07          1.23677277E+09          6.96777854E+08          6.24515180E+08          9.17731555E+09          5.20037861E+09          6.25473529E+06          7.63939458E+07          9.68715978E+08          5.47339080E+08          5.30763204E+08          7.11861677E+09          4.04062230E+09          5.40956455E+06          6.57537727E+07          7.65474508E+08          4.34799513E+08          4.54013225E+08          5.58656677E+09          3.17181222E+09          4.69648742E+06          5.70274195E+07          6.10288761E+08          3.50257070E+08          3.91218330E+08          4.41308951E+09          2.54607592E+09          1.84009398E+09          1.28956660E+06
      29000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          8.07815240E+06          9.87675847E+07          1.40704734E+09          7.94449070E+08          6.91470462E+08          1.04613609E+10          5.92590446E+09          6.93381336E+06          8.43567342E+07          1.10159282E+09          6.23615238E+08          5.84983368E+08          8.08287143E+09          4.58806383E+09          5.97659612E+06          7.25447041E+07          8.68587242E+08          4.95219208E+08          5.01192884E+08          6.31312249E+09          3.60808831E+09          5.20834324E+06          6.30328044E+07          6.93734496E+08          3.98278782E+08          4.31184997E+08          5.03079795E+09          2.87745974E+09          2.03286474E+09          1.42834188E+06
      30000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          8.95026131E+06          1.08749702E+08          1.59751497E+09          9.02803622E+08          7.60675353E+08          1.18233407E+10          6.70539595E+09          7.64034386E+06          9.27898035E+07          1.24658780E+09          7.08168627E+08          6.43671995E+08          9.15228130E+09          5.19790235E+09          6.61859375E+06          7.99821935E+07          9.82971450E+08          5.64660997E+08          5.50062324E+08          7.15323958E+09          4.08726851E+09          5.73922693E+06          6.91683566E+07          7.83992278E+08          4.50238989E+08          4.74902500E+08          5.65552222E+09          3.26447210E+09          2.23901910E+09          1.57791247E+06
      31000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          9.80666965E+06          1.19496729E+08          1.80257154E+09          1.02064446E+09          8.33390804E+08          1.33993126E+10          7.57224147E+09          8.40414370E+06          1.02087568E+08          1.40695955E+09          8.00064435E+08          7.09622429E+08          1.03165332E+10          5.87360751E+09          7.27408944E+06          8.75399547E+07          1.10941131E+09          6.36678522E+08          6.02711627E+08          8.06676782E+09          4.63373553E+09          6.29778550E+06          7.58021359E+07          8.86371947E+08          5.08421882E+08          5.19430487E+08          6.40230082E+09          3.66988385E+09          2.45429314E+09          1.73338573E+06
      32000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.07931431E+07          1.31173008E+08          2.03826534E+09          1.15100145E+09          9.15042352E+08          1.49953456E+10          8.52893235E+09          9.23955621E+06          1.11601281E+08          1.58104975E+09          9.01647106E+08          7.73804792E+08          1.15832078E+10          6.61035998E+09          7.96882725E+06          9.60379409E+07          1.24451163E+09          7.14555889E+08          6.60048647E+08          9.04074211E+09          5.19966435E+09          6.92063484E+06          8.31953977E+07          9.91308226E+08          5.72270598E+08          5.67596203E+08          7.13501832E+09          4.12071801E+09          2.69412942E+09          1.90445994E+06
      33000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.18056605E+07          1.42823157E+08          2.27048070E+09          1.29297397E+09          9.97925916E+08          1.68582122E+10          9.56607705E+09          1.01452482E+07          1.22111599E+08          1.77053595E+09          1.01220955E+09          8.43519842E+08          1.29395042E+10          7.40607057E+09          8.71051991E+06          1.04703063E+08          1.39283209E+09          8.00758168E+08          7.22680862E+08          1.01204879E+10          5.81226309E+09          7.58867552E+06          9.04252590E+07          1.11033369E+09          6.41066105E+08          6.20745376E+08          8.00254177E+09          4.62132147E+09          2.94052494E+09          2.08612503E+06
      34000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.28984729E+07          1.55647623E+08          2.54924865E+09          1.44765469E+09          1.08742112E+09          1.88008621E+10          1.07072078E+10          1.10379438E+07          1.32663990E+08          1.97342529E+09          1.13259132E+09          9.19914857E+08          1.44416924E+10          8.31828978E+09          9.52418769E+06          1.14169183E+08          1.55938025E+09          8.95486839E+08          7.84350214E+08          1.12576336E+10          6.48635708E+09          8.25874162E+06          9.82529187E+07          1.23785541E+09          7.16946748E+08          6.73231795E+08          8.90413416E+09          5.15957922E+09          3.20606606E+09          2.27530481E+06
      35000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.40776169E+07          1.69540393E+08          2.83060574E+09          1.61348094E+09          1.18392178E+09          2.08719693E+10          1.19254103E+10          1.20186503E+07          1.44082198E+08          2.20507405E+09          1.26157536E+09          9.97476198E+08          1.60366712E+10          9.24528889E+09          1.03925747E+07          1.23645579E+08          1.73181783E+09          9.97342520E+08          8.55188518E+08          1.25048367E+10          7.22168758E+09          8.98718601E+06          1.06740921E+08          1.38075162E+09          7.97287774E+08          7.32457473E+08          9.86844459E+09          5.76423165E+09          3.48266455E+09          2.47974047E+06
      36000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.52860286E+07          1.84380031E+08          3.14103904E+09          1.79262248E+09          1.28746511E+09          2.31670299E+10          1.32871280E+10          1.30969761E+07          1.56668778E+08          2.44185164E+09          1.40315322E+09          1.08360131E+09          1.78663738E+10          1.02773214E+10          1.12436985E+07          1.34189356E+08          1.91952619E+09          1.10851585E+09          9.21725560E+08          1.38473198E+10          8.01457737E+09          9.77865734E+06          1.15907115E+08          1.52791151E+09          8.87897357E+08          7.90643943E+08          1.09893305E+10          6.36570566E+09          3.77709600E+09          2.69473343E+06
      37000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.66185081E+07          1.99232183E+08          3.47548461E+09          1.99601346E+09          1.39524460E+09          2.55928940E+10          1.46997425E+10          1.41663891E+07          1.69051170E+08          2.70066604E+09          1.55275673E+09          1.17173213E+09          1.96963719E+10          1.13537297E+10          1.22078700E+07          1.45269566E+08          2.12337946E+09          1.22937071E+09          9.99006074E+08          1.53141180E+10          8.87859685E+09          1.06261505E+07          1.25000609E+08          1.69033022E+09          9.80861626E+08          8.55775327E+08          1.20941815E+10          7.05688305E+09          4.09091000E+09          2.92453605E+06
      38000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.79607697E+07          2.14900547E+08          3.83671455E+09          2.20580388E+09          1.50655390E+09          2.82977514E+10          1.62507713E+10          1.53311956E+07          1.82547558E+08          2.98116506E+09          1.71994791E+09          1.26693773E+09          2.17057847E+10          1.25352760E+10          1.31938598E+07          1.56322936E+08          2.34415408E+09          1.35758646E+09          1.08019016E+09          1.69649703E+10          9.81304510E+09          1.15065606E+07          1.34839779E+08          1.85951688E+09          1.08322823E+09          9.24763869E+08          1.33090560E+10          7.77877507E+09          4.41387456E+09          3.16378893E+06
      39000.0000                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity                Infinity          1.94308821E+07          2.32042860E+08          4.23471071E+09          2.42691151E+09          1.61636919E+09          3.12419856E+10          1.79493452E+10          1.65537815E+07          1.96673547E+08          3.28432924E+09          1.90229394E+09          1.36810028E+09          2.39806182E+10          1.38524139E+10          1.42800704E+07          1.68718732E+08          2.58707499E+09          1.50039459E+09          1.15768553E+09          1.85816646E+10          1.08357012E+10          1.23454739E+07          1.45290751E+08          2.04415595E+09          1.19266734E+09          9.94009761E+08          1.46909422E+10          8.59082154E+09          4.75238643E+09          3.41381286E+06
