#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.22823827E+04          7.47698972E+04          3.82573530E+04          9.12784704E+04          6.21096670E+04          1.00000000E+30          7.15704330E+04          1.15158730E+05          5.87066003E+04          3.08719951E+05          8.31017327E+03
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.38105155E+04          7.64837871E+04          3.89629474E+04          9.46587838E+04          6.45588601E+04          1.00000000E+30          7.34410444E+04          1.19622821E+05          6.07034616E+04          3.16981900E+05          8.54276529E+03
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.58250940E+04          7.84191680E+04          3.99592873E+04          9.87432050E+04          6.73522605E+04          1.00000000E+30          7.50515199E+04          1.23760272E+05          6.29022279E+04          3.25647362E+05          8.80587581E+03
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.79280975E+04          8.01247643E+04          4.08648406E+04          1.02095499E+05          6.97184472E+04          1.00000000E+30          7.69850880E+04          1.28590580E+05          6.51591458E+04          3.34292076E+05          9.05749806E+03
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.93744306E+04          8.21119829E+04          4.19069311E+04          1.06462132E+05          7.22272471E+04          1.00000000E+30          7.86254514E+04          1.32780240E+05          6.76499112E+04          3.42391233E+05          9.32014795E+03
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.01433412E+05          8.37807738E+04          4.28151591E+04          1.09827614E+05          7.49063192E+04          1.00000000E+30          8.05728644E+04          1.37431139E+05          6.98806832E+04          3.51632648E+05          9.57418997E+03
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.03579520E+05          8.58038332E+04          4.38840893E+04          1.13889489E+05          7.78927666E+04          1.00000000E+30          8.26191953E+04          1.42189853E+05          7.25366651E+04          3.60172467E+05          9.86057444E+03
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.05283987E+05          8.79270120E+04          4.47730038E+04          1.18516173E+05          8.06018212E+04          1.00000000E+30          8.41476043E+04          1.47462098E+05          7.48732121E+04          3.69189735E+05          1.01234821E+04
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.07454324E+05          8.95243593E+04          4.58599874E+04          1.22503278E+05          8.38301080E+04          1.00000000E+30          8.61833038E+04          1.52147424E+05          7.73834739E+04          3.78052165E+05          1.04039433E+04
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.09207847E+05          9.16452772E+04          4.70010630E+04          1.26735821E+05          8.65721506E+04          1.00000000E+30          8.83199405E+04          1.57742390E+05          8.01890649E+04          3.87703904E+05          1.06954356E+04
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.11346184E+05          9.36327377E+04          4.78531773E+04          1.31228569E+05          8.96677519E+04          1.00000000E+30          9.05652125E+04          1.62658148E+05          8.27094937E+04          3.96316481E+05          1.09728257E+04
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13569933E+05          9.58698502E+04          4.89914554E+04          1.36145736E+05          9.28423722E+04          1.00000000E+30          9.19115908E+04          1.67946564E+05          8.57050058E+04          4.06084591E+05          1.12703411E+04
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.15884315E+05          9.82164793E+04          5.00544467E+04          1.40692481E+05          9.63750700E+04          1.00000000E+30          9.40880890E+04          1.73816532E+05          8.82505094E+04          4.15855227E+05          1.15753399E+04
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17390263E+05          9.98865736E+04          5.12530767E+04          1.45981265E+05          9.95129136E+04          1.00000000E+30          9.63701677E+04          1.79122187E+05          9.10720697E+04          4.24943883E+05          1.18718151E+04
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.19640433E+05          1.02221361E+05          5.25105212E+04          1.50606665E+05          1.03285712E+05          1.00000000E+30          9.81234384E+04          1.85361209E+05          9.42257151E+04          4.35312760E+05          1.21947211E+04
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21978553E+05          1.04667910E+05          5.34094067E+04          1.55749125E+05          1.06568996E+05          1.00000000E+30          1.00431783E+05          1.90740764E+05          9.71298334E+04          4.45385803E+05          1.24968564E+04
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.24409882E+05          1.06293776E+05          5.46589358E+04          1.61033408E+05          1.10107644E+05          1.00000000E+30          1.02283773E+05          1.97258202E+05          1.00171822E+05          4.54909130E+05          1.28106048E+04
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.25775112E+05          1.08675772E+05          5.59683317E+04          1.66767780E+05          1.14107334E+05          1.00000000E+30          1.04596223E+05          2.03226007E+05          1.03509272E+05          4.66052449E+05          1.31462144E+04
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.28083051E+05          1.11166975E+05          5.68539664E+04          1.72925633E+05          1.17665913E+05          1.00000000E+30          1.07015653E+05          2.09374133E+05          1.07076775E+05          4.75208900E+05          1.34703171E+04
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.30477274E+05          1.13296240E+05          5.81271625E+04          1.78100612E+05          1.21332227E+05          1.00000000E+30          1.08740797E+05          2.15770896E+05          1.09980889E+05          4.86251486E+05          1.37872747E+04
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.53699217E+05          1.38119477E+05          7.10919433E+04          2.43277453E+05          1.66620230E+05          1.00000000E+30          1.32355082E+05          2.88216100E+05          1.47065349E+05          5.99212090E+05          1.74160115E+04
       1118.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58934797E+05          1.43662153E+05          7.39534690E+04          2.57307739E+05          1.76313421E+05          1.00000000E+30          1.37102251E+05          3.03907845E+05          1.55102364E+05          6.20824961E+05          1.81900178E+04
       1119.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          2.95071793E+04          1.58935367E+05          1.43662760E+05          7.39537824E+04          2.57309380E+05          1.76314580E+05          1.00000000E+30          1.37102786E+05          3.03909606E+05          1.55103289E+05          6.20827549E+05          1.12530242E+04
       1145.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          8.06828334E+03          1.64944576E+05          1.51265240E+05          7.79928243E+04          2.78137035E+05          1.90380624E+05          1.00000000E+30          1.44022065E+05          3.27687699E+05          1.67484432E+05          6.55014745E+05          5.68900117E+03
       1146.0010          1.00000000E+30          1.00000000E+30          1.27585309E+05          7.97955202E+03          1.64945128E+05          1.51265866E+05          7.79931549E+04          2.78138692E+05          1.90381810E+05          1.00000000E+30          1.44022614E+05          3.27689615E+05          1.67485450E+05          6.55017447E+05          5.40559104E+03
       1200.0000          1.00000000E+30          1.00000000E+30          1.56706182E+04          7.91773637E+03          1.78600355E+05          1.66620736E+05          8.62406195E+04          3.24607795E+05          2.21992984E+05          1.00000000E+30          1.58986377E+05          3.77191329E+05          1.92577236E+05          7.24409982E+05          4.22997366E+03
       1300.0000          1.00000000E+30          1.00000000E+30          1.89926651E+04          9.79305136E+03          2.05757828E+05          1.99395814E+05          1.03281557E+05          4.25703527E+05          2.91122330E+05          1.00000000E+30          1.88143351E+05          4.83585489E+05          2.46993418E+05          8.64985796E+05          5.18956374E+03
       1301.9990          1.00000000E+30          1.00000000E+30          1.90688621E+04          9.83361302E+03          2.06363327E+05          2.00148050E+05          1.03677602E+05          4.28113937E+05          2.92742579E+05          1.00000000E+30          1.88791288E+05          4.86023588E+05          2.48276420E+05          8.68148936E+05          5.21086399E+03
       1302.0010          1.00000000E+30          4.02402371E+04          1.90689387E+04          9.83365377E+03          2.06363934E+05          2.00148805E+05          1.03678000E+05          4.28116363E+05          2.92744209E+05          1.00000000E+30          1.88791938E+05          4.86026040E+05          2.48277710E+05          8.68152113E+05          4.61346721E+03
       1400.0000          1.00000000E+30          4.50537361E+04          2.29709768E+04          1.18638772E+04          2.35675337E+05          2.35855530E+05          1.22623806E+05          5.50488087E+05          3.75639453E+05          1.00000000E+30          2.20923932E+05          6.10013266E+05          3.11899573E+05          1.02055807E+06          5.51003994E+03
       1500.0000          1.00000000E+30          4.97802749E+04          2.74010682E+04          1.41562653E+04          2.66547940E+05          2.77129409E+05          1.44108277E+05          6.93863606E+05          4.78595111E+05          1.00000000E+30          2.56989859E+05          7.59450166E+05          3.88490102E+05          1.19448407E+06          6.50734620E+03
       1600.0000          1.00000000E+30          5.51504396E+04          3.24357784E+04          1.67586929E+04          3.01030732E+05          3.22237277E+05          1.67716536E+05          8.70326399E+05          5.99149154E+05          1.00000000E+30          2.97821983E+05          9.34463496E+05          4.77518971E+05          1.38018601E+06          7.62863020E+03
       1700.0000          1.00000000E+30          6.06741394E+04          3.77441016E+04          1.96344410E+04          3.37725692E+05          3.73108777E+05          1.94219965E+05          1.07581956E+06          7.42591513E+05          1.00000000E+30          3.40141856E+05          1.13685492E+06          5.79635344E+05          1.58281635E+06          8.83787985E+03
       1800.0000          1.00000000E+30          6.64533374E+04          4.37961183E+04          2.27996340E+04          3.75882186E+05          4.27720185E+05          2.24385719E+05          1.32421522E+06          9.07064847E+05          1.00000000E+30          3.86997004E+05          1.37177411E+06          6.99628573E+05          1.80300301E+06          1.01676502E+04
       1900.0000          1.00000000E+30          7.26871838E+04          5.07696745E+04          2.64272912E+04          4.16502591E+05          4.90575808E+05          2.56305528E+05          1.60025019E+06          1.10034788E+06          1.00000000E+30          4.39427025E+05          1.62657416E+06          8.32058022E+05          2.04323443E+06          1.16617455E+04
       2000.0000          1.00000000E+30          7.91176792E+04          5.79904806E+04          3.04439736E+04          4.59463109E+05          5.55415354E+05          2.90968813E+05          1.92687910E+06          1.32457679E+06          1.00000000E+30          4.92960815E+05          1.92864439E+06          9.86476363E+05          2.29547112E+06          1.32599836E+04
       2100.0000          1.00000000E+30          8.61971552E+04          6.62619608E+04          3.48000838E+04          5.04853166E+05          6.27788064E+05          3.29241733E+05          2.29961192E+06          1.58061135E+06          1.00000000E+30          5.52780806E+05          2.26437226E+06          1.16162659E+06          2.56742747E+06          1.50132167E+04
       2147.9990          1.00000000E+30          8.94325577E+04          7.08658500E+04          3.70402831E+04          5.30002423E+05          6.65112093E+05          3.50803998E+05          2.50401181E+06          1.72047286E+06          1.00000000E+30          5.82543464E+05          2.44318292E+06          1.24863513E+06          2.70582571E+06          1.59214748E+04
       2148.0010          1.00000000E+30          8.94327118E+04          7.08660552E+04          3.70403870E+04          5.30003523E+05          6.65113825E+05          3.50804955E+05          2.50402127E+06          1.72047922E+06          3.42320946E+04          5.82544824E+05          2.44319113E+06          1.24863917E+06          2.70583193E+06          1.08671508E+04
       2200.0000          1.00000000E+30          9.30013557E+04          7.52924618E+04          3.96010968E+04          5.54897212E+05          7.07130092E+05          3.71338538E+05          2.72137129E+06          1.87454922E+06          3.53889213E+04          6.16355484E+05          2.63935161E+06          1.35249306E+06          2.85884149E+06          1.14358897E+04
       2300.0000          1.00000000E+30          1.01028711E+05          8.52083337E+04          4.46664650E+04          6.03521809E+05          7.93159622E+05          4.16930099E+05          3.20749046E+06          2.21620002E+06          3.90774852E+04          6.84656916E+05          3.07657071E+06          1.56996121E+06          3.16966107E+06          1.27502668E+04
       2400.0000          1.00000000E+30          1.08607554E+05          9.59286654E+04          5.06172898E+04          6.56721238E+05          8.84175034E+05          4.66356091E+05          3.74678614E+06          2.58714877E+06          4.39250761E+04          7.57656603E+05          3.53850626E+06          1.81224531E+06          3.50256665E+06          1.42764957E+04
       2500.0000          1.00000000E+30          1.17081323E+05          1.07505908E+05          5.66202753E+04          7.15948622E+05          9.83890697E+05          5.19485266E+05          4.36012026E+06          3.00803284E+06          4.87363428E+04          8.38357670E+05          4.06633355E+06          2.08430865E+06          3.85212381E+06          1.58476160E+04
       2600.0000          1.00000000E+30          1.25961618E+05          1.19967090E+05          6.33485591E+04          7.71180497E+05          1.09549089E+06          5.78255462E+05          5.04630712E+06          3.49062261E+06          5.38912759E+04          9.20431141E+05          4.63160378E+06          2.37277100E+06          4.23265677E+06          1.75439528E+04
       2700.0000          1.00000000E+30          1.35338693E+05          1.33722892E+05          7.07221822E+04          8.34538297E+05          1.21004612E+06          6.38596498E+05          5.81282232E+06          4.02413299E+06          5.94099085E+04          1.00605993E+06          5.27236776E+06          2.70508689E+06          4.61365221E+06          1.93722304E+04
       2800.0000          1.00000000E+30          1.44097369E+05          1.48410008E+05          7.84587351E+04          8.94352227E+05          1.33114070E+06          7.03903725E+05          6.67423997E+06          4.60933946E+06          6.54440600E+04          1.10055623E+06          5.94698295E+06          3.05466503E+06          5.03581871E+06          2.12932937E+04
       2900.0000          1.00000000E+30          1.54233817E+05          1.64873635E+05          8.68278028E+04          9.63473319E+05          1.46677140E+06          7.74087695E+05          7.62505111E+06          5.25484870E+06          7.12432080E+04          1.20175295E+06          6.73060486E+06          3.44275867E+06          5.47397882E+06          2.33158936E+04
       3000.0000          1.00000000E+30          1.64517279E+05          1.80729307E+05          9.58123498E+04          1.03371334E+06          1.60192961E+06          8.48987088E+05          8.65852103E+06          6.00209103E+06          7.76209760E+04          1.30486047E+06          7.53518084E+06          3.87087918E+06          5.92958199E+06          2.54392209E+04
       3100.0000          1.00000000E+30          1.75032910E+05          1.99009833E+05          1.05968458E+05          1.10252772E+06          1.74875951E+06          9.32952207E+05          9.80998384E+06          6.78925450E+06          8.43118193E+04          1.41762273E+06          8.48621009E+06          4.34007445E+06          6.40807939E+06          2.77429173E+04
       3200.0000          1.00000000E+30          1.86561984E+05          2.18969520E+05          1.16075951E+05          1.17737803E+06          1.91346799E+06          1.01630023E+06          1.10401307E+07          7.65503646E+06          9.16089675E+04          1.53123931E+06          9.41107998E+06          4.83956136E+06          6.91591363E+06          3.01698422E+04
       3300.0000          1.00000000E+30          1.98233686E+05          2.39270358E+05          1.27035871E+05          1.25442369E+06          2.07610228E+06          1.10821031E+06          1.24305675E+07          8.61264576E+06          9.91987009E+04          1.65894403E+06          1.05025531E+07          5.38393451E+06          7.43950043E+06          3.27092211E+04
       3400.0000          1.00000000E+30          2.10312205E+05          2.60583621E+05          1.39068493E+05          1.33481346E+06          2.25652137E+06          1.20463333E+06          1.39638261E+07          9.66815300E+06          1.07068559E+05          1.79115323E+06          1.16250148E+07          5.99040206E+06          8.00128322E+06          3.53899320E+04
       3500.0000          1.00000000E+30          2.22414258E+05          2.83980723E+05          1.51600279E+05          1.42540149E+06          2.45041562E+06          1.30698175E+06          1.56019920E+07          1.08112312E+07          1.15754214E+05          1.92049301E+06          1.28536133E+07          6.62129219E+06          8.58996410E+06          3.82408104E+04
       3600.0000          1.00000000E+30          2.34727912E+05          3.09054552E+05          1.64734626E+05          1.50559028E+06          2.65748033E+06          1.41839142E+06          1.74006270E+07          1.20687344E+07          1.24340347E+05          2.06453464E+06          1.42562687E+07          7.30882156E+06          9.17352240E+06          4.11608639E+04
       3700.0000          1.00000000E+30          2.49201393E+05          3.34887771E+05          1.78746588E+05          1.60366088E+06          2.87195754E+06          1.52900667E+06          1.93369411E+07          1.34263392E+07          1.33777900E+05          2.20759919E+06          1.56257503E+07          8.07029780E+06          9.80372276E+06          4.43196495E+04
       3800.0000          1.00000000E+30          2.61950348E+05          3.62942129E+05          1.93866245E+05          1.69395333E+06          3.07940350E+06          1.65288394E+06          2.14598668E+07          1.48968139E+07          1.43611542E+05          2.36716448E+06          1.71314394E+07          8.84258518E+06          1.04648304E+07          4.75794637E+04
       3900.0000          1.00000000E+30          2.77391289E+05          3.92620523E+05          2.09925265E+05          1.78501433E+06          3.32441781E+06          1.77568428E+06          2.37397022E+07          1.64662478E+07          1.53713274E+05          2.53046615E+06          1.88029022E+07          9.66134691E+06          1.11409779E+07          5.10467232E+04
       4000.0000          1.00000000E+30          2.91529643E+05          4.23177078E+05          2.26447576E+05          1.88171934E+06          3.56048678E+06          1.91593282E+06          2.62088590E+07          1.82556997E+07          1.64739437E+05          2.70171307E+06          2.05043694E+07          1.05890683E+07          1.18406104E+07          5.46315436E+04
       4100.0000          1.00000000E+30          3.05859865E+05          4.56990375E+05          2.44734731E+05          1.99220605E+06          3.82604738E+06          2.04917969E+06          2.89380487E+07          2.00571080E+07          1.76088286E+05          2.88348221E+06          2.24231867E+07          1.15394054E+07          1.25682854E+07          5.84245633E+04
       4200.0000          1.00000000E+30          3.23091420E+05          4.91903985E+05          2.63628721E+05          2.09670977E+06          4.10386363E+06          2.20069000E+06          3.17576489E+07          2.20906621E+07          1.87979891E+05          3.06997456E+06          2.44012108E+07          1.26070336E+07          1.33426806E+07          6.24465185E+04
       4300.0000          1.00000000E+30          3.38936803E+05          5.26657364E+05          2.82441075E+05          2.19798628E+06          4.37903219E+06          2.35888805E+06          3.48419496E+07          2.42267740E+07          2.00065126E+05          3.26047039E+06          2.65661923E+07          1.37325300E+07          1.41374938E+07          6.64309124E+04
       4400.0000          1.00000000E+30          3.54164100E+05          5.64912299E+05          3.03171662E+05          2.31789163E+06          4.68841326E+06          2.51503610E+06          3.82836933E+07          2.66033250E+07          2.12452204E+05          3.45339908E+06          2.87544633E+07          1.48496363E+07          1.49428531E+07          7.06025925E+04
       4500.0000          1.00000000E+30          3.72484034E+05          6.04837572E+05          3.24821891E+05          2.43214065E+06          5.00561412E+06          2.69108757E+06          4.17351477E+07          2.90208808E+07          2.25937667E+05          3.66651141E+06          3.11986763E+07          1.61160651E+07          1.57962197E+07          7.51104633E+04
       4600.0000          1.00000000E+30          3.89751094E+05          6.48196428E+05          3.48295663E+05          2.54716858E+06          5.32317165E+06          2.87133946E+06          4.56820410E+07          3.17687446E+07          2.39954727E+05          3.88185044E+06          3.37860378E+07          1.74511394E+07          1.66834575E+07          7.97855573E+04
       4700.0000          1.00000000E+30          4.07107431E+05          6.94150565E+05          3.71735657E+05          2.66530467E+06          5.66679954E+06          3.06040476E+06          4.96037745E+07          3.46002586E+07          2.54619521E+05          4.10656608E+06          3.63326961E+07          1.87684100E+07          1.75780649E+07          8.45797893E+04
       4800.0000          1.00000000E+30          4.26344891E+05          7.40683745E+05          3.96854875E+05          2.80048646E+06          6.02405916E+06          3.24779401E+06          5.40907011E+07          3.77218648E+07          2.69328256E+05          4.34304017E+06          3.92234167E+07          2.02677797E+07          1.85010144E+07          8.95776717E+04
       4900.0000          1.00000000E+30          4.44891367E+05          7.85830004E+05          4.23331905E+05          2.92597749E+06          6.40815487E+06          3.45105414E+06          5.86468980E+07          4.08732629E+07          2.86110331E+05          4.58391001E+06          4.21839851E+07          2.18036773E+07          1.94768370E+07          9.48243429E+04
       5000.0000          1.00000000E+30          4.64233655E+05          8.36409125E+05          4.51424479E+05          3.05598557E+06          6.81138258E+06          3.66873375E+06          6.37949112E+07          4.44254716E+07          3.02266835E+05          4.83007139E+06          4.53542073E+07          2.34488881E+07          2.04473118E+07          1.00213904E+05
       5100.0000          1.00000000E+30          4.84373999E+05          8.88796657E+05          4.80441097E+05          3.19216109E+06          7.21904969E+06          3.89725727E+06          6.88314710E+07          4.79604917E+07          3.18029856E+05          5.09426058E+06          4.87267312E+07          2.51996321E+07          2.15447287E+07          1.05684829E+05
       5200.0000          1.00000000E+30          5.06520102E+05          9.44753673E+05          5.10329962E+05          3.32888685E+06          7.64498761E+06          4.12872106E+06          7.45714022E+07          5.19701851E+07          3.35359375E+05          5.36745595E+06          5.23403083E+07          2.70761477E+07          2.25723046E+07          1.11522055E+05
       5300.0000          1.00000000E+30          5.26946255E+05          1.00315890E+06          5.40703209E+05          3.48491486E+06          8.09644871E+06          4.37114384E+06          8.06712659E+07          5.60941753E+07          3.53223674E+05          5.65245690E+06          5.61168575E+07          2.90378021E+07          2.36569100E+07          1.17426163E+05
       5400.0000          1.00000000E+30          5.47633990E+05          1.06187893E+06          5.74018468E+05          3.62393262E+06          8.55757478E+06          4.62703059E+06          8.66731883E+07          6.05450541E+07          3.73273085E+05          5.93628794E+06          6.00373411E+07          3.10746879E+07          2.47793554E+07          1.23708867E+05
       5500.0000          1.00000000E+30          5.71741255E+05          1.12924069E+06          6.07931668E+05          3.77681217E+06          9.02885756E+06          4.88855794E+06          9.34886859E+07          6.53042012E+07          3.91730359E+05          6.23067631E+06          6.41962064E+07          3.32373366E+07          2.59257917E+07          1.30155427E+05
       5600.0000          1.00000000E+30          5.93945033E+05          1.19430567E+06          6.43579326E+05          3.93226409E+06          9.51546324E+06          5.15695846E+06          1.00497887E+08          7.04502433E+07          4.12081820E+05          6.52686228E+06          6.82007668E+07          3.53190557E+07          2.71015717E+07          1.36761116E+05
       5700.0000          1.00000000E+30          6.16790560E+05          1.26196860E+06          6.81027644E+05          4.08468559E+06          1.00739485E+07          5.44685191E+06          1.07998097E+08          7.53977488E+07          4.34789153E+05          6.87254799E+06          7.27695907E+07          3.76954693E+07          2.83712574E+07          1.43817339E+05
       5800.0000          1.00000000E+30          6.40738562E+05          1.33027034E+06          7.19394836E+05          4.26250799E+06          1.06031360E+07          5.74815570E+06          1.15998792E+08          8.10415409E+07          4.55737208E+05          7.17589528E+06          7.76022004E+07          4.02098601E+07          2.96055846E+07          1.50796286E+05
       5900.0000          1.00000000E+30          6.67068299E+05          1.40061317E+06          7.58997944E+05          4.42039701E+06          1.11548414E+07          6.04949500E+06          1.24563439E+08          8.70273200E+07          4.77486873E+05          7.51247861E+06          8.25336630E+07          4.27761402E+07          3.08854355E+07          1.58063502E+05
       6000.0000          1.00000000E+30          6.91145886E+05          1.48400527E+06          8.00943551E+05          4.58833709E+06          1.17392631E+07          6.36516775E+06          1.33531650E+08          9.31360342E+07          5.00536691E+05          7.86106128E+06          8.77244958E+07          4.54781521E+07          3.22565423E+07          1.65640655E+05
       6100.0000          1.00000000E+30          7.15684016E+05          1.56271762E+06          8.44617824E+05          4.75630893E+06          1.23320728E+07          6.69709298E+06          1.42883794E+08          1.00246923E+08          5.23800443E+05          8.22187104E+06          9.32495503E+07          4.83550658E+07          3.36298518E+07          1.73290326E+05
       6200.0000          1.00000000E+30          7.43721588E+05          1.64439539E+06          8.90086287E+05          4.94853306E+06          1.29384726E+07          7.03456178E+06          1.52891469E+08          1.06624444E+08          5.47515077E+05          8.62380537E+06          9.89365554E+07          5.13169119E+07          3.49827057E+07          1.81349405E+05
       6300.0000          1.00000000E+30          7.69520621E+05          1.72508024E+06          9.37448361E+05          5.11805213E+06          1.35891516E+07          7.42042335E+06          1.63351656E+08          1.14017060E+08          5.72620444E+05          8.98640386E+06          1.04794099E+08          5.43681821E+07          3.64768626E+07          1.89482349E+05
       6400.0000          1.00000000E+30          7.99649945E+05          1.81988731E+06          9.90570169E+05          5.30511891E+06          1.42621270E+07          7.77275237E+06          1.73762903E+08          1.21716692E+08          6.00814356E+05          9.36635015E+06          1.10919767E+08          5.77072012E+07          3.78738335E+07          1.98621160E+05
       6500.0000          1.00000000E+30          8.26193022E+05          1.90873667E+06          1.03980208E+06          5.49603399E+06          1.49613320E+07          8.13666633E+06          1.85482347E+08          1.29743030E+08          6.27200392E+05          9.76705483E+06          1.17320803E+08          6.10608982E+07          3.94432476E+07          2.07133160E+05
       6600.0000          1.00000000E+30          8.54563041E+05          2.00182200E+06          1.08785542E+06          5.70703920E+06          1.57479023E+07          8.55804079E+06          1.97521419E+08          1.38266592E+08          6.54727623E+05          1.02155470E+07          1.24712479E+08          6.45287090E+07          4.10352118E+07          2.15984219E+05
       6700.0000          1.00000000E+30          8.86184454E+05          2.10013555E+06          1.14540350E+06          5.89462121E+06          1.64616509E+07          8.95182877E+06          2.10222673E+08          1.47207709E+08          6.81764532E+05          1.06237893E+07          1.31113682E+08          6.81879326E+07          4.25494011E+07          2.25326466E+05
       6800.0000          1.00000000E+30          9.14393863E+05          2.19982951E+06          1.20056129E+06          6.09190164E+06          1.72041757E+07          9.36581521E+06          2.23792938E+08          1.56655519E+08          7.13877871E+05          1.10389451E+07          1.38482808E+08          7.20312958E+07          4.41348040E+07          2.34951587E+05
       6900.0000          1.00000000E+30          9.48042864E+05          2.31393340E+06          1.25674779E+06          6.31313371E+06          1.79929577E+07          9.80123355E+06          2.37835028E+08          1.66640336E+08          7.42205408E+05          1.15289648E+07          1.46191507E+08          7.60655141E+07          4.57859555E+07          2.44810856E+05
       7000.0000          1.00000000E+30          9.76233538E+05          2.41746191E+06          1.31646442E+06          6.55103973E+06          1.87892851E+07          1.02855306E+07          2.52329894E+08          1.77223121E+08          7.72626867E+05          1.19809723E+07          1.54011728E+08          8.01110755E+07          4.75855745E+07          2.54579029E+05
       7100.0000          1.00000000E+30          1.00825015E+06          2.52903768E+06          1.37818742E+06          6.73892933E+06          1.96036436E+07          1.07351146E+07          2.67617302E+08          1.87946152E+08          8.03213682E+05          1.24438947E+07          1.62232318E+08          8.43669220E+07          4.92440991E+07          2.64682548E+05
       7200.0000          1.00000000E+30          1.04381587E+06          2.64426751E+06          1.44239757E+06          6.98689053E+06          2.05381336E+07          1.11937369E+07          2.83508666E+08          1.98635086E+08          8.38485562E+05          1.29263466E+07          1.70847960E+08          8.88595328E+07          5.11712029E+07          2.75798213E+05
       7300.0000          1.00000000E+30          1.07432227E+06          2.76426782E+06          1.50897375E+06          7.17507721E+06          2.14350679E+07          1.16887764E+07          3.00308838E+08          2.11257689E+08          8.69698914E+05          1.34253922E+07          1.79669846E+08          9.34448013E+07          5.28668764E+07          2.86171179E+05
       7400.0000          1.00000000E+30          1.11142475E+06          2.88875284E+06          1.58265458E+06          7.40178431E+06          2.23516372E+07          1.22005845E+07          3.18003317E+08          2.23651097E+08          9.07585311E+05          1.39824323E+07          1.89627186E+08          9.86938111E+07          5.47161593E+07          2.98132593E+05
       7500.0000          1.00000000E+30          1.14351331E+06          3.02764200E+06          1.65048970E+06          7.65306347E+06          2.33062233E+07          1.27302338E+07          3.36640531E+08          2.36376014E+08          9.41442271E+05          1.44772200E+07          1.98505724E+08          1.03520525E+08          5.67628129E+07          3.09254244E+05
       7600.0000          1.00000000E+30          1.18174861E+06          3.15377330E+06          1.72154599E+06          7.88671237E+06          2.42495149E+07          1.33090167E+07          3.55428343E+08          2.49817877E+08          9.76431858E+05          1.49967136E+07          2.09181195E+08          1.08606358E+08          5.86503878E+07          3.20924168E+05
       7700.0000          1.00000000E+30          1.21606144E+06          3.28571580E+06          1.79647618E+06          8.15455080E+06          2.53530178E+07          1.38447998E+07          3.75239570E+08          2.63788691E+08          1.01309779E+06          1.55916617E+07          2.19258716E+08          1.13917185E+08          6.07049271E+07          3.32767672E+05
       7800.0000          1.00000000E+30          1.25635686E+06          3.42519350E+06          1.87232598E+06          8.37791904E+06          2.63434596E+07          1.44797755E+07          3.96226854E+08          2.78527129E+08          1.05108393E+06          1.61076231E+07          2.29716369E+08          1.19989349E+08          6.27014762E+07          3.45230430E+05
       7900.0000          1.00000000E+30          1.29004826E+06          3.56618972E+06          1.95760217E+06          8.65649481E+06          2.74020397E+07          1.50417865E+07          4.17729323E+08          2.94010868E+08          1.09285332E+06          1.67365912E+07          2.41857411E+08          1.25671932E+08          6.46958732E+07          3.58034156E+05
