#Energy      Ga-K-shell   Ga-L1-shell   Ga-L2-shell   Ga-L3-shell   Ga-M1-shell   Ga-M2-shell   Ga-M3-shell   Ga-M4-shell   Ga-M5-shell   P-K-shell   P-L1-shell   P-L2-shell   P-L3-shell   Valence  Total
        810.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.57943251E+03          8.54784460E+02          4.04914723E+02          6.20982127E+01          3.96107301E+01          1.00000000E+30          2.15666895E+03          1.15766729E+03          5.71906926E+02          2.45998699E+01          1.11921260E+01
        820.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58172974E+03          8.59067666E+02          4.07041936E+02          6.26808915E+01          3.99728596E+01          1.00000000E+30          2.15457122E+03          1.16165710E+03          5.73917408E+02          2.48442213E+01          1.12940739E+01
        830.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58425482E+03          8.63395531E+02          4.09188230E+02          6.32446786E+01          4.03451861E+01          1.00000000E+30          2.15295658E+03          1.16574987E+03          5.75977762E+02          2.50856396E+01          1.13956321E+01
        840.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58699529E+03          8.67765625E+02          4.11352562E+02          6.38252439E+01          4.07168175E+01          1.00000000E+30          2.15179674E+03          1.16994005E+03          5.78085299E+02          2.53291420E+01          1.14981244E+01
        850.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.58993941E+03          8.72175692E+02          4.13533958E+02          6.44047387E+01          4.10877650E+01          1.00000000E+30          2.15106604E+03          1.17422253E+03          5.80237511E+02          2.55722264E+01          1.16004547E+01
        860.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59307633E+03          8.76623600E+02          4.15731490E+02          6.49831802E+01          4.14580395E+01          1.00000000E+30          2.15074106E+03          1.17859241E+03          5.82432077E+02          2.58148998E+01          1.17026256E+01
        870.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59639586E+03          8.81107357E+02          4.17944311E+02          6.55605848E+01          4.18276515E+01          1.00000000E+30          2.15079913E+03          1.18304520E+03          5.84666795E+02          2.60571684E+01          1.18046392E+01
        880.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.59988848E+03          8.85625075E+02          4.20171603E+02          6.61369687E+01          4.21861770E+01          1.00000000E+30          2.15121968E+03          1.18757664E+03          5.86939610E+02          2.62990377E+01          1.19056670E+01
        890.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60354532E+03          8.90174994E+02          4.22412610E+02          6.66952680E+01          4.25545442E+01          1.00000000E+30          2.15198348E+03          1.19218276E+03          5.89248592E+02          2.65380868E+01          1.20063268E+01
        900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.60735806E+03          8.94755450E+02          4.24666615E+02          6.72697409E+01          4.29222795E+01          1.00000000E+30          2.15307250E+03          1.19685982E+03          5.91591933E+02          2.67791823E+01          1.21078911E+01
        910.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61131887E+03          8.99364888E+02          4.26932944E+02          6.78432399E+01          4.32893922E+01          1.00000000E+30          2.15446985E+03          1.20160431E+03          5.93967925E+02          2.70198962E+01          1.22093067E+01
        920.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61542046E+03          9.04001838E+02          4.29210961E+02          6.84157794E+01          4.36558919E+01          1.00000000E+30          2.15615988E+03          1.20641292E+03          5.96374981E+02          2.72602339E+01          1.23105758E+01
        930.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.61965593E+03          9.08664901E+02          4.31500067E+02          6.89873739E+01          4.40217876E+01          1.00000000E+30          2.15812777E+03          1.21128253E+03          5.98811571E+02          2.75002009E+01          1.24117002E+01
        940.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62401879E+03          9.13352776E+02          4.33799702E+02          6.95580372E+01          4.43870881E+01          1.00000000E+30          2.16035969E+03          1.21621022E+03          6.01276299E+02          2.77398021E+01          1.25126819E+01
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.62850303E+03          9.18064215E+02          4.36109325E+02          7.01277830E+01          4.47518022E+01          1.00000000E+30          2.16284276E+03          1.22119321E+03          6.03767804E+02          2.79790426E+01          1.26135227E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63310289E+03          9.22798060E+02          4.38428428E+02          7.06966246E+01          4.51159384E+01          1.00000000E+30          2.16556483E+03          1.22622894E+03          6.06284837E+02          2.82179271E+01          1.27142245E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.63781297E+03          9.27553196E+02          4.40756546E+02          7.12645751E+01          4.54795049E+01          1.00000000E+30          2.16851436E+03          1.23131488E+03          6.08826199E+02          2.84564606E+01          1.28147889E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64262817E+03          9.32328573E+02          4.43093217E+02          7.18316472E+01          4.58425099E+01          1.00000000E+30          2.17168067E+03          1.23644876E+03          6.11390759E+02          2.86946476E+01          1.29152177E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.64754375E+03          9.37123219E+02          4.45438016E+02          7.23978532E+01          4.62049613E+01          1.00000000E+30          2.17505368E+03          1.24162834E+03          6.13977453E+02          2.89324929E+01          1.30155126E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.65255515E+03          9.41936174E+02          4.47790538E+02          7.29632054E+01          4.65668668E+01          1.00000000E+30          2.17862382E+03          1.24685154E+03          6.16585274E+02          2.91700010E+01          1.31156753E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.70710115E+03          9.90898351E+02          4.71664979E+02          7.85875222E+01          5.01574873E+01          1.00000000E+30          2.22341812E+03          1.30109632E+03          6.43637611E+02          3.15274623E+01          1.41108644E+01
       1118.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71822119E+03          1.00033934E+03          4.76258643E+02          7.96428704E+01          5.08424190E+01          1.00000000E+30          2.23347802E+03          1.31174432E+03          6.48942772E+02          3.19717029E+01          1.42990477E+01
       1119.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          9.57538007E+12          1.71822237E+03          1.00034034E+03          4.76259127E+02          7.96429846E+01          5.08424920E+01          1.00000000E+30          2.23347910E+03          1.31174545E+03          6.48943333E+02          3.19717501E+01          1.42990678E+01
       1145.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74736659E+07          1.73436164E+03          1.01381575E+03          4.82811374E+02          8.11508838E+01          5.17983458E+01          1.00000000E+30          2.24846451E+03          1.32702781E+03          6.56555232E+02          3.26030913E+01          1.45653854E+01
       1146.0010          1.00000000E+30          1.00000000E+30          2.05611460E+13          1.74720039E+07          1.73436285E+03          1.01381675E+03          4.82811860E+02          8.11509975E+01          5.17984185E+01          1.00000000E+30          2.24846565E+03          1.32702895E+03          6.56555799E+02          3.26031383E+01          1.45654054E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.32078110E+07          3.25264004E+06          1.76768452E+03          1.04094736E+03          4.95989968E+02          8.41364565E+01          5.37185381E+01          1.00000000E+30          2.28056880E+03          1.35805903E+03          6.72004536E+02          3.38576312E+01          1.50960973E+01
       1300.0000          1.00000000E+30          1.00000000E+30          2.60754678E+06          9.31501663E+05          1.83231045E+03          1.09165705E+03          5.20110063E+02          8.96326165E+01          5.72361484E+01          1.00000000E+30          2.34600718E+03          1.41680215E+03          7.01231244E+02          3.61634553E+01          1.60708628E+01
       1301.9990          1.00000000E+30          1.00000000E+30          2.55564327E+06          9.15716808E+05          1.83363398E+03          1.09267542E+03          5.20689205E+02          8.97440939E+01          5.73074266E+01          1.00000000E+30          2.34738059E+03          1.41799006E+03          7.01822059E+02          3.62096279E+01          1.60905805E+01
       1302.0010          1.00000000E+30          3.00832221E+13          2.55559433E+06          9.15701728E+05          1.83363531E+03          1.09267644E+03          5.20689784E+02          8.97442055E+01          5.73074979E+01          1.00000000E+30          2.34738196E+03          1.41799124E+03          7.01822650E+02          3.62096741E+01          1.60906002E+01
       1400.0000          1.00000000E+30          8.26274098E+06          1.19609720E+06          4.70305849E+05          1.89971471E+03          1.14151549E+03          5.44823217E+02          9.50813881E+01          6.07230997E+01          1.00000000E+30          2.41719183E+03          1.47672637E+03          7.31026959E+02          3.84473428E+01          1.70372605E+01
       1500.0000          1.00000000E+30          2.76680933E+06          7.17388134E+05          2.95180811E+05          1.96906286E+03          1.19340642E+03          5.69906735E+02          1.00474107E+02          6.41742779E+01          1.00000000E+30          2.49246266E+03          1.53743451E+03          7.61198981E+02          4.07093865E+01          1.79950913E+01
       1600.0000          1.00000000E+30          1.46414446E+06          4.92933927E+05          2.08381820E+05          2.03978579E+03          1.24489439E+03          5.94786593E+02          1.05828626E+02          6.75928699E+01          1.00000000E+30          2.57069543E+03          1.59865563E+03          7.91011645E+02          4.29533660E+01          1.89444870E+01
       1700.0000          1.00000000E+30          9.37794509E+05          3.68003109E+05          1.58438949E+05          2.11148460E+03          1.29601242E+03          6.19479997E+02          1.11135618E+02          7.09891679E+01          1.00000000E+30          2.65110540E+03          1.65901731E+03          8.22171022E+02          4.51769894E+01          1.98863915E+01
       1800.0000          1.00000000E+30          6.68232085E+05          2.90622499E+05          1.26812705E+05          2.18387343E+03          1.34781179E+03          6.44468187E+02          1.16398795E+02          7.43649331E+01          1.00000000E+30          2.73313090E+03          1.72137494E+03          8.52269986E+02          4.73872345E+01          2.08222428E+01
       1900.0000          1.00000000E+30          5.09918156E+05          2.39059912E+05          1.05410184E+05          2.25674356E+03          1.39921452E+03          6.69261729E+02          1.21633313E+02          7.77071803E+01          1.00000000E+30          2.81636150E+03          1.78332954E+03          8.83045770E+02          4.95796992E+01          2.17506300E+01
       2000.0000          1.00000000E+30          4.08224894E+05          2.02845411E+05          9.02064069E+04          2.32906527E+03          1.45025064E+03          6.93875438E+02          1.26817860E+02          8.10324047E+01          1.00000000E+30          2.90049165E+03          1.84490911E+03          9.13633134E+02          5.17591113E+01          2.26725454E+01
       2100.0000          1.00000000E+30          3.38640725E+05          1.76384245E+05          7.90033331E+04          2.40137830E+03          1.50094750E+03          7.18322766E+02          1.31989955E+02          8.43347955E+01          1.00000000E+30          2.98529041E+03          1.90614024E+03          9.44792163E+02          5.39245545E+01          2.35891456E+01
       2147.9990          1.00000000E+30          3.12744602E+05          1.66144476E+05          7.46461812E+04          2.43696260E+03          1.52553093E+03          7.30167511E+02          1.34448075E+02          8.59149621E+01          1.00000000E+30          3.02617689E+03          1.93601153E+03          9.59612332E+02          5.49599501E+01          2.40272677E+01
       2148.0010          1.00000000E+30          3.12743607E+05          1.66144077E+05          7.46460113E+04          2.43696428E+03          1.52553203E+03          7.30168038E+02          1.34448179E+02          8.59150284E+01          1.34192869E+14          3.02617860E+03          1.93601290E+03          9.59613010E+02          5.49599934E+01          2.40272862E+01
       2200.0000          1.00000000E+30          2.88746067E+05          1.56450399E+05          7.05099795E+04          2.47580544E+03          1.55222247E+03          7.43024032E+02          1.37116811E+02          8.76225998E+01          1.26788068E+08          3.07058101E+03          1.96851559E+03          9.75011652E+02          5.60786403E+01          2.45007517E+01
       2300.0000          1.00000000E+30          2.51669037E+05          1.41067303E+05          6.39239659E+04          2.54981061E+03          1.60315043E+03          7.67158935E+02          1.42223215E+02          9.08832794E+01          2.45409278E+07          3.15348282E+03          2.03048988E+03          1.00577809E+03          5.82185223E+01          2.54058192E+01
       2400.0000          1.00000000E+30          2.23331166E+05          1.28962764E+05          5.87229915E+04          2.62341844E+03          1.65290401E+03          7.91544551E+02          1.47288489E+02          9.41315776E+01          1.11904809E+07          3.23931573E+03          2.09208806E+03          1.03635720E+03          6.03484216E+01          2.63062612E+01
       2500.0000          1.00000000E+30          2.01179431E+05          1.19285876E+05          5.45537020E+04          2.69665242E+03          1.70405046E+03          8.15782321E+02          1.52336318E+02          9.73616933E+01          6.64248207E+06          3.32481203E+03          2.15333326E+03          1.06676049E+03          6.24671969E+01          2.72022189E+01
       2600.0000          1.00000000E+30          1.83542606E+05          1.11446932E+05          5.11696085E+04          2.76953467E+03          1.75406076E+03          8.40250353E+02          1.57357107E+02          1.00574538E+02          4.49861746E+06          3.41323738E+03          2.21424686E+03          1.09699859E+03          6.45753693E+01          2.80936061E+01
       2700.0000          1.00000000E+30          1.69285668E+05          1.05026314E+05          4.83940272E+04          2.84413822E+03          1.80380078E+03          8.64208535E+02          1.62362693E+02          1.03770965E+02          3.30035428E+06          3.49799889E+03          2.27484858E+03          1.12771145E+03          6.66734481E+01          2.89805852E+01
       2800.0000          1.00000000E+30          1.57613652E+05          9.97181464E+04          4.60974638E+04          2.91631231E+03          1.85405975E+03          8.88043243E+02          1.67333146E+02          1.06958094E+02          2.55539945E+06          3.58554942E+03          2.33640903E+03          1.15762953E+03          6.87619503E+01          2.98632191E+01
       2900.0000          1.00000000E+30          1.47954389E+05          9.52950258E+04          4.41832492E+04          2.99014451E+03          1.90328320E+03          9.12106593E+02          1.72280186E+02          1.10123925E+02          2.05724498E+06          3.67266196E+03          2.39763503E+03          1.18801179E+03          7.08429444E+01          3.07421914E+01
       3000.0000          1.00000000E+30          1.39887067E+05          9.15849888E+04          4.25778795E+04          3.06360160E+03          1.95302076E+03          9.36045106E+02          1.77215090E+02          1.13281635E+02          1.70589122E+06          3.75641290E+03          2.45733189E+03          1.21823615E+03          7.29134061E+01          3.16173177E+01
       3100.0000          1.00000000E+30          1.33095943E+05          8.84558279E+04          4.12247722E+04          3.13670158E+03          2.00251081E+03          9.59529635E+02          1.82128293E+02          1.16419493E+02          1.44773922E+06          3.84277317E+03          2.51795767E+03          1.24831015E+03          7.49770618E+01          3.24883583E+01
       3200.0000          1.00000000E+30          1.27340104E+05          8.58047523E+04          4.00797452E+04          3.20762126E+03          2.05176473E+03          9.83240879E+02          1.87020699E+02          1.19550312E+02          1.25190346E+06          3.92875381E+03          2.57829475E+03          1.27766946E+03          7.70327395E+01          3.33559262E+01
       3300.0000          1.00000000E+30          1.22433128E+05          8.35507343E+04          3.91079184E+04          3.28189690E+03          2.10079312E+03          1.00684372E+03          1.91883708E+02          1.22668434E+02          1.09943011E+06          4.01437246E+03          2.63835637E+03          1.30747361E+03          7.90805622E+01          3.42203557E+01
       3400.0000          1.00000000E+30          1.18228718E+05          8.16292793E+04          3.82814282E+04          3.35402304E+03          2.14960592E+03          1.03034290E+03          1.96746815E+02          1.25774352E+02          9.78150531E+05          4.10234416E+03          2.69815493E+03          1.33769812E+03          8.11208426E+01          3.50822986E+01
       3500.0000          1.00000000E+30          1.14610917E+05          7.99885461E+04          3.75778479E+04          3.42585378E+03          2.19821239E+03          1.05405660E+03          2.01581941E+02          1.28868522E+02          8.79954058E+05          4.18722854E+03          2.75770204E+03          1.36723667E+03          8.31539406E+01          3.59403956E+01
       3600.0000          1.00000000E+30          1.11486709E+05          7.85864637E+04          3.69789491E+04          3.49740225E+03          2.24662121E+03          1.07735609E+03          2.06399381E+02          1.31956996E+02          7.99230615E+05          4.27179905E+03          2.81809392E+03          1.39665581E+03          8.51798836E+01          3.67955110E+01
       3700.0000          1.00000000E+30          1.08780873E+05          7.73885921E+04          3.64697710E+04          3.57036434E+03          2.29550794E+03          1.10056437E+03          2.11199869E+02          1.35028876E+02          7.32009532E+05          4.35606961E+03          2.87714937E+03          1.42596060E+03          8.71992395E+01          3.76473145E+01
       3800.0000          1.00000000E+30          1.06432040E+05          7.63665712E+04          3.60379704E+04          3.64134935E+03          2.34353339E+03          1.12398637E+03          2.15983745E+02          1.38090353E+02          6.75405821E+05          4.44255326E+03          2.93598413E+03          1.45567278E+03          8.92134110E+01          3.84969336E+01
       3900.0000          1.00000000E+30          1.04389733E+05          7.54968214E+04          3.56732767E+04          3.71208723E+03          2.39138416E+03          1.14701755E+03          2.20760492E+02          1.41147058E+02          6.27278248E+05          4.52620604E+03          2.99564377E+03          1.48475276E+03          9.12203192E+01          3.93434715E+01
       4000.0000          1.00000000E+30          1.02612136E+05          7.47596695E+04          3.53670894E+04          3.78418824E+03          2.43970624E+03          1.17026179E+03          2.25513149E+02          1.44188292E+02          5.86007792E+05          4.61201671E+03          3.05507182E+03          1.51423497E+03          9.32207362E+01          4.01876950E+01
       4100.0000          1.00000000E+30          1.01064370E+05          7.41385099E+04          3.51121583E+04          3.85601354E+03          2.48721551E+03          1.19312881E+03          2.30259240E+02          1.47225617E+02          5.50352203E+05          4.69749699E+03          3.11325546E+03          1.54310711E+03          9.52168723E+01          4.10291740E+01
       4200.0000          1.00000000E+30          9.97171652E+04          7.36193144E+04          3.49023406E+04          3.92600099E+03          2.53519203E+03          1.21620734E+03          2.34982456E+02          1.50247989E+02          5.19342094E+05          4.78028671E+03          3.17225168E+03          1.57237526E+03          9.72068445E+01          4.18679392E+01
       4300.0000          1.00000000E+30          9.85457996E+04          7.31901439E+04          3.47324062E+04          3.99731687E+03          2.58300204E+03          1.23920606E+03          2.39699724E+02          1.53266889E+02          4.92213356E+05          4.86516381E+03          3.23004718E+03          1.60153978E+03          9.91900736E+01          4.27048244E+01
       4400.0000          1.00000000E+30          9.75293062E+04          7.28407961E+04          3.45978623E+04          4.06838367E+03          2.63065074E+03          1.26184535E+03          2.44403641E+02          1.56271866E+02          4.68353639E+05          4.94974270E+03          3.28864042E+03          1.63060397E+03          1.01169410E+02          4.35389744E+01
       4500.0000          1.00000000E+30          9.66497725E+04          7.25624861E+04          3.44948611E+04          4.13920934E+03          2.67753481E+03          1.28469411E+03          2.49085830E+02          1.59273226E+02          4.47269358E+05          5.03403303E+03          3.34703776E+03          1.65909437E+03          1.03143402E+02          4.43706590E+01
       4600.0000          1.00000000E+30          9.58918258E+04          7.23476109E+04          3.44200347E+04          4.20830882E+03          2.72488074E+03          1.30747026E+03          2.53763050E+02          1.62266531E+02          4.28557576E+05          5.11804401E+03          3.40524523E+03          1.68797155E+03          1.05110860E+02          4.52003669E+01
       4700.0000          1.00000000E+30          9.52422600E+04          7.21895688E+04          3.43704966E+04          4.27868984E+03          2.77207970E+03          1.33017597E+03          2.58427866E+02          1.65251805E+02          4.11886329E+05          5.19956668E+03          3.46326862E+03          1.71675747E+03          1.07074759E+02          4.60280869E+01
       4800.0000          1.00000000E+30          9.46895925E+04          7.20826470E+04          3.43437096E+04          4.34885159E+03          2.81913600E+03          1.35281332E+03          2.63080482E+02          1.68229314E+02          3.96980874E+05          5.28307001E+03          3.52111342E+03          1.74545487E+03          1.09034277E+02          4.68538801E+01
       4900.0000          1.00000000E+30          9.42238610E+04          7.20218181E+04          3.43374603E+04          4.41880066E+03          2.86605377E+03          1.37538425E+03          2.67721107E+02          1.71199111E+02          3.83611011E+05          5.36631934E+03          3.57878489E+03          1.77406636E+03          1.10988728E+02          4.76774659E+01
       5000.0000          1.00000000E+30          9.38363770E+04          7.20026643E+04          3.43497934E+04          4.48854332E+03          2.91283692E+03          1.39789062E+03          2.72350080E+02          1.74161407E+02          3.71583291E+05          5.44932233E+03          3.63628802E+03          1.80259440E+03          1.12938391E+02          4.84989328E+01
       5100.0000          1.00000000E+30          9.35195638E+04          7.20213033E+04          3.43789902E+04          4.55808558E+03          2.95948919E+03          1.42033422E+03          2.76967662E+02          1.77116444E+02          3.60734187E+05          5.53420396E+03          3.69362762E+03          1.83104136E+03          1.14883655E+02          4.93185575E+01
       5200.0000          1.00000000E+30          9.32666574E+04          7.20743080E+04          3.44235275E+04          4.62883334E+03          3.00601415E+03          1.44271677E+03          2.81574119E+02          1.80064422E+02          3.50924015E+05          5.61671088E+03          3.75080825E+03          1.85940952E+03          1.16824649E+02          5.01362228E+01
       5300.0000          1.00000000E+30          9.30717926E+04          7.21586156E+04          3.44820519E+04          4.69797616E+03          3.05241523E+03          1.46503988E+03          2.86169763E+02          1.83005478E+02          3.42033422E+05          5.69899255E+03          3.80783431E+03          1.88770104E+03          1.18761188E+02          5.09517631E+01
       5400.0000          1.00000000E+30          9.29297360E+04          7.22715190E+04          3.45533606E+04          4.76693507E+03          3.09869569E+03          1.48730512E+03          2.90754894E+02          1.85939667E+02          3.33959794E+05          5.78105540E+03          3.86470998E+03          1.91635402E+03          1.20693102E+02          5.17656529E+01
       5500.0000          1.00000000E+30          9.28358236E+04          7.24105958E+04          3.46363750E+04          4.83571511E+03          3.14541333E+03          1.50951400E+03          2.95329652E+02          1.88867188E+02          3.26614265E+05          5.86290561E+03          3.92143928E+03          1.94449375E+03          1.22621034E+02          5.25775541E+01
       5600.0000          1.00000000E+30          9.27859384E+04          7.25736767E+04          3.47301319E+04          4.90432113E+03          3.19145623E+03          1.53192078E+03          2.99902582E+02          1.91788500E+02          3.19920186E+05          5.94454908E+03          3.97889783E+03          1.97256280E+03          1.24547285E+02          5.33886765E+01
       5700.0000          1.00000000E+30          9.27763916E+04          7.27588183E+04          3.48337655E+04          4.97409549E+03          3.23738748E+03          1.55401865E+03          3.04457570E+02          1.94708692E+02          3.13810282E+05          6.02798366E+03          4.03533620E+03          2.00056300E+03          1.26467167E+02          5.41975934E+01
       5800.0000          1.00000000E+30          9.28038549E+04          7.29642702E+04          3.49464964E+04          5.04235131E+03          3.28320983E+03          1.57606431E+03          3.09002251E+02          1.97617311E+02          3.08225994E+05          6.10920537E+03          4.09163929E+03          2.02891825E+03          1.28384596E+02          5.50045981E+01
       5900.0000          1.00000000E+30          9.28653728E+04          7.31884513E+04          3.50676202E+04          5.11044651E+03          3.32946377E+03          1.59805895E+03          3.13537940E+02          2.00519998E+02          3.03115808E+05          6.19023675E+03          4.14866323E+03          2.05678116E+03          1.30296506E+02          5.58096177E+01
       6000.0000          1.00000000E+30          9.29582636E+04          7.34299388E+04          3.51964993E+04          5.17969087E+03          3.37507076E+03          1.62024884E+03          3.18072335E+02          2.03416752E+02          2.98434617E+05          6.27302364E+03          4.20469597E+03          2.08458030E+03          1.32207587E+02          5.66140755E+01
       6100.0000          1.00000000E+30          9.30801169E+04          7.36874335E+04          3.53325581E+04          5.24746100E+03          3.42057644E+03          1.64214260E+03          3.22589931E+02          2.06312628E+02          2.94142275E+05          6.35366419E+03          4.26060329E+03          2.11272989E+03          1.34112728E+02          5.74163205E+01
       6200.0000          1.00000000E+30          9.32287475E+04          7.39597690E+04          3.54752715E+04          5.31508236E+03          3.46650915E+03          1.66423131E+03          3.27098043E+02          2.09198187E+02          2.90203517E+05          6.43604282E+03          4.31722138E+03          2.14040120E+03          1.36014577E+02          5.82171045E+01
       6300.0000          1.00000000E+30          9.34021833E+04          7.42458721E+04          3.56241629E+04          5.38383160E+03          3.51181387E+03          1.68602841E+03          3.31605664E+02          2.12083337E+02          2.86586814E+05          6.51631128E+03          4.37287675E+03          2.16801325E+03          1.37914923E+02          5.90167590E+01
       6400.0000          1.00000000E+30          9.35986244E+04          7.45447687E+04          3.57787943E+04          5.45115034E+03          3.55754376E+03          1.70778046E+03          3.36096680E+02          2.14957227E+02          2.83264151E+05          6.59641286E+03          4.42923854E+03          2.19597033E+03          1.39810849E+02          5.98144540E+01
       6500.0000          1.00000000E+30          9.38164339E+04          7.48555736E+04          3.59387702E+04          5.51958658E+03          3.60265582E+03          1.72972496E+03          3.40587857E+02          2.17825870E+02          2.80210543E+05          6.67821295E+03          4.48465333E+03          2.22346302E+03          1.41703458E+02          6.06109443E+01
       6600.0000          1.00000000E+30          9.40541247E+04          7.51774695E+04          3.61037252E+04          5.58661636E+03          3.64819147E+03          1.75138654E+03          3.45062436E+02          2.20694469E+02          2.77403586E+05          6.75796812E+03          4.53995661E+03          2.25129833E+03          1.43592158E+02          6.14058449E+01
       6700.0000          1.00000000E+30          9.43103293E+04          7.55097122E+04          3.62733257E+04          5.65475242E+03          3.69311889E+03          1.77323993E+03          3.49537289E+02          2.23553009E+02          2.74823215E+05          6.83940184E+03          4.59595379E+03          2.27867687E+03          1.45478335E+02          6.21996232E+01
       6800.0000          1.00000000E+30          9.45838084E+04          7.58516179E+04          3.64472644E+04          5.72150591E+03          3.73846787E+03          1.79481481E+03          3.53995544E+02          2.26411380E+02          2.72451379E+05          6.92065644E+03          4.65183335E+03          2.30639521E+03          1.47361003E+02          6.29920353E+01
       6900.0000          1.00000000E+30          9.48734142E+04          7.62025553E+04          3.66252588E+04          5.78935378E+03          3.78321832E+03          1.81658054E+03          3.58454399E+02          2.29259918E+02          2.70271743E+05          6.99990838E+03          4.70679762E+03          2.33366442E+03          1.49241409E+02          6.37828087E+01
       7000.0000          1.00000000E+30          9.51780988E+04          7.65619465E+04          3.68070494E+04          5.85584282E+03          3.82838761E+03          1.83830367E+03          3.62897052E+02          2.32108553E+02          2.68269627E+05          7.08081831E+03          4.76245025E+03          2.36127035E+03          1.51118413E+02          6.45728603E+01
       7100.0000          1.00000000E+30          9.54968952E+04          7.69292557E+04          3.69923952E+04          5.92341372E+03          3.87296837E+03          1.85975355E+03          3.67340172E+02          2.34952815E+02          2.66431716E+05          7.15976104E+03          4.81720309E+03          2.38882113E+03          1.52992282E+02          6.53612613E+01
       7200.0000          1.00000000E+30          9.58289170E+04          7.73039896E+04          3.71810758E+04          5.99084924E+03          3.91796444E+03          1.88139391E+03          3.71768261E+02          2.37787146E+02          2.64745932E+05          7.24033974E+03          4.87263749E+03          2.41593250E+03          1.54862501E+02          6.61480105E+01
       7300.0000          1.00000000E+30          9.61733431E+04          7.76856912E+04          3.73728848E+04          6.05695386E+03          3.96287662E+03          1.90276535E+03          3.76197889E+02          2.40621599E+02          2.63201354E+05          7.32075552E+03          4.92796495E+03          2.44337712E+03          1.56730245E+02          6.69340540E+01
       7400.0000          1.00000000E+30          9.65294163E+04          7.80739383E+04          3.75676328E+04          6.12412777E+03          4.00721133E+03          1.92432590E+03          3.80620612E+02          2.43445863E+02          2.61787953E+05          7.39924655E+03          4.98241164E+03          2.47076989E+03          1.58596077E+02          6.77185690E+01
       7500.0000          1.00000000E+30          9.68964314E+04          7.84683365E+04          3.77651431E+04          6.19117353E+03          4.05195976E+03          1.94584707E+03          3.85026252E+02          2.46271230E+02          2.60496607E+05          7.47934967E+03          5.03753254E+03          2.49773227E+03          1.60459530E+02          6.85021749E+01
       7600.0000          1.00000000E+30          9.72737455E+04          7.88685230E+04          3.79652519E+04          6.25691632E+03          4.09662774E+03          1.96710532E+03          3.89433616E+02          2.49093273E+02          2.59319029E+05          7.55929845E+03          5.09255263E+03          2.52502441E+03          1.62318608E+02          6.92844795E+01
       7700.0000          1.00000000E+30          9.76607516E+04          7.92741601E+04          3.81678072E+04          6.32371455E+03          4.14073055E+03          1.98855115E+03          3.93836523E+02          2.51904045E+02          2.58247635E+05          7.63736494E+03          5.14671017E+03          2.55226754E+03          1.64175575E+02          7.00652227E+01
       7800.0000          1.00000000E+30          9.80568912E+04          7.96849307E+04          3.83726664E+04          6.39039110E+03          4.18524365E+03          2.00995944E+03          3.98221366E+02          2.54716536E+02          2.57275363E+05          7.71701803E+03          5.20153420E+03          2.57908924E+03          1.66030905E+02          7.08452154E+01
       7900.0000          1.00000000E+30          9.84616436E+04          8.01005444E+04          3.85796984E+04          6.45694762E+03          4.22968019E+03          2.03133085E+03          4.02609809E+02          2.57525201E+02          2.56395902E+05          7.79652469E+03          5.25626260E+03          2.60623681E+03          1.67881405E+02          7.16242716E+01
