#Energy      Zr-K-shell   Zr-L1-shell   Zr-L2-shell   Zr-L3-shell   Zr-M1-shell   Zr-M2-shell   Zr-M3-shell   Zr-M4-shell   Zr-M5-shell   Zr-N1-shell   Zr-N2-shell   Zr-N3-shell   Valence  Total
        950.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.87759733E+04          8.99067296E+03          4.02648206E+03          1.10304299E+03          7.21446127E+02          4.07967091E+02          2.43940049E+02          1.14828663E+02          2.86425864E+01          1.89115457E+01
        960.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.84237636E+04          8.89664426E+03          3.98905803E+03          1.10468145E+03          7.22598662E+02          4.10874416E+02          2.45828280E+02          1.15723548E+02          2.88875414E+01          1.90597830E+01
        970.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.80901088E+04          8.80748196E+03          3.95359628E+03          1.10642957E+03          7.23820861E+02          4.13777815E+02          2.47713573E+02          1.16617035E+02          2.91321378E+01          1.92077853E+01
        980.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.77737916E+04          8.72290432E+03          3.91998549E+03          1.10828218E+03          7.25109482E+02          4.16976132E+02          2.49595972E+02          1.17509144E+02          2.93763802E+01          1.93562014E+01
        990.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.74736832E+04          8.64264464E+03          3.88812028E+03          1.11023442E+03          7.26461433E+02          4.19869525E+02          2.51475518E+02          1.18399895E+02          2.96202734E+01          1.95037426E+01
       1000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.71887598E+04          8.56646108E+03          3.85790444E+03          1.11228173E+03          7.27873806E+02          4.22759175E+02          2.53352254E+02          1.19289308E+02          2.98638221E+01          1.96510613E+01
       1100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.49974792E+04          7.98559739E+03          3.62920986E+03          1.13714209E+03          7.44787348E+02          4.51461422E+02          2.72066246E+02          1.28113919E+02          3.22813049E+01          2.11133726E+01
       1200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.36182549E+04          7.63668265E+03          3.49518962E+03          1.16796868E+03          7.65495856E+02          4.80356025E+02          2.90528130E+02          1.36900712E+02          3.46729306E+01          2.25619966E+01
       1300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.27202920E+04          7.43230778E+03          3.42060617E+03          1.20279893E+03          7.88751421E+02          5.08904802E+02          3.08936543E+02          1.45578222E+02          3.70374318E+01          2.39949044E+01
       1400.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.21257260E+04          7.32293813E+03          3.38533363E+03          1.24040418E+03          8.13771967E+02          5.37380516E+02          3.27050391E+02          1.54194032E+02          3.93774876E+01          2.54139161E+01
       1500.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.17320952E+04          7.27876092E+03          3.37717589E+03          1.27998058E+03          8.40045414E+02          5.65785480E+02          3.45136019E+02          1.62719228E+02          4.16972587E+01          2.68217240E+01
       1600.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.14770451E+04          7.28092374E+03          3.38837246E+03          1.32098304E+03          8.67224293E+02          5.93685881E+02          3.62965961E+02          1.71195771E+02          4.39985019E+01          2.82178963E+01
       1700.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13208521E+04          7.31699779E+03          3.41378100E+03          1.36303077E+03          8.95065775E+02          6.21552157E+02          3.80710844E+02          1.79595013E+02          4.62808646E+01          2.96036198E+01
       1800.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12372107E+04          7.37849782E+03          3.44987416E+03          1.40585111E+03          9.23395967E+02          6.49383697E+02          3.98377199E+02          1.87923171E+02          4.85457273E+01          3.09796822E+01
       1900.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12081181E+04          7.45945609E+03          3.49416093E+03          1.44924472E+03          9.52087702E+02          6.76983594E+02          4.15830222E+02          1.96216654E+02          5.07943396E+01          3.23463204E+01
       2000.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12208944E+04          7.55556605E+03          3.54483725E+03          1.49306325E+03          9.81046354E+02          7.04368856E+02          4.33222648E+02          2.04447587E+02          5.30295438E+01          3.37048836E+01
       2100.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.12663828E+04          7.66365030E+03          3.60056797E+03          1.53719459E+03          1.01020045E+03          7.31554647E+02          4.50491384E+02          2.12620189E+02          5.52504771E+01          3.50547782E+01
       2200.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13378264E+04          7.78131846E+03          3.66034597E+03          1.58150233E+03          1.03939109E+03          7.58554524E+02          4.67710071E+02          2.20738228E+02          5.74597418E+01          3.63974674E+01
       2226.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.00000000E+30          1.13608741E+04          7.81448280E+03          3.67707461E+03          1.59190174E+03          1.04628147E+03          7.65877953E+02          4.72344891E+02          2.22931204E+02          5.80523947E+01          3.67563483E+01
       2227.0010          1.00000000E+30          1.00000000E+30          1.00000000E+30          7.91929408E+13          1.13608758E+04          7.81448528E+03          3.67707585E+03          1.59190279E+03          1.04628215E+03          7.65878509E+02          4.72345239E+02          2.22931368E+02          5.80524388E+01          3.67563755E+01
       2300.0000          1.00000000E+30          1.00000000E+30          1.00000000E+30          4.55108557E+07          1.14301410E+04          7.90674156E+03          3.72339881E+03          1.62444734E+03          1.06777275E+03          7.85560333E+02          4.84752981E+02          2.28833507E+02          5.96545470E+01          3.77305341E+01
       2310.9990          1.00000000E+30          1.00000000E+30          1.00000000E+30          3.67366644E+07          1.14413921E+04          7.92094605E+03          3.73050672E+03          1.63015024E+03          1.07152760E+03          7.88419360E+02          4.86656548E+02          2.29704899E+02          5.98961739E+01          3.78779399E+01
       2311.0010          1.00000000E+30          1.00000000E+30          1.76930862E+14          3.67354917E+07          1.14413942E+04          7.92094864E+03          3.73050801E+03          1.63015128E+03          1.07152829E+03          7.88419913E+02          4.86656894E+02          2.29705063E+02          5.98962179E+01          3.78779669E+01
       2400.0000          1.00000000E+30          1.00000000E+30          7.66073442E+07          1.20892674E+07          1.15394374E+04          8.03849883E+03          3.78912526E+03          1.66906389E+03          1.09722964E+03          8.12394739E+02          5.01756785E+02          2.36879473E+02          6.18391062E+01          3.90593365E+01
       2500.0000          1.00000000E+30          1.00000000E+30          2.40309478E+07          5.94740930E+06          1.16626940E+04          8.17547194E+03          3.85705132E+03          1.71517707E+03          1.12764995E+03          8.39067560E+02          5.18661700E+02          2.44878797E+02          6.40122717E+01          4.03830550E+01
       2535.9990          1.00000000E+30          1.00000000E+30          1.83306392E+07          4.90187746E+06          1.17100081E+04          8.22588027E+03          3.88196716E+03          1.73017577E+03          1.13756327E+03          8.48535236E+02          5.24751477E+02          2.47732148E+02          6.47909529E+01          4.08548312E+01
       2536.0010          1.00000000E+30          2.33612030E+14          1.83304009E+07          4.90182995E+06          1.17100108E+04          8.22588309E+03          3.88196855E+03          1.73017679E+03          1.13756394E+03          8.48535781E+02          5.24751819E+02          2.47732309E+02          6.47909963E+01          4.08548579E+01
       2600.0000          1.00000000E+30          1.75424391E+08          1.24108099E+07          3.65378017E+06          1.17975318E+04          8.31676998E+03          3.92679871E+03          1.75937792E+03          1.15682804E+03          8.65587747E+02          5.35472952E+02          2.52833969E+02          6.61746117E+01          4.16973648E+01
       2700.0000          1.00000000E+30          4.15725565E+07          7.80469370E+06          2.52358170E+06          1.19420543E+04          8.46167549E+03          3.99806258E+03          1.80341589E+03          1.18589618E+03          8.91963477E+02          5.52195329E+02          2.60747261E+02          6.83266709E+01          4.30049914E+01
       2800.0000          1.00000000E+30          1.98680479E+07          5.46419028E+06          1.87471834E+06          1.20947343E+04          8.60960546E+03          4.07059477E+03          1.84883578E+03          1.21585512E+03          9.18366838E+02          5.68892692E+02          2.68620713E+02          7.04688732E+01          4.43091886E+01
       2900.0000          1.00000000E+30          1.20393026E+07          4.09513097E+06          1.46415900E+06          1.22543280E+04          8.76008147E+03          4.14419165E+03          1.89402593E+03          1.24566174E+03          9.44471950E+02          5.85449078E+02          2.76482110E+02          7.26033732E+01          4.56078494E+01
       3000.0000          1.00000000E+30          8.24245137E+06          3.21766279E+06          1.18606539E+06          1.24198149E+04          8.91270828E+03          4.21868477E+03          1.93752405E+03          1.27532330E+03          9.70612589E+02          6.01986455E+02          2.84281025E+02          7.47271717E+01          4.68990960E+01
       3100.0000          1.00000000E+30          6.08298323E+06          2.61774844E+06          9.88003846E+05          1.25903500E+04          9.06715682E+03          4.29393392E+03          1.98231781E+03          1.30391219E+03          9.96629816E+02          6.18448677E+02          2.92070452E+02          7.68440244E+01          4.81856239E+01
       3200.0000          1.00000000E+30          4.72480050E+06          2.18752782E+06          8.41397565E+05          1.27652280E+04          9.22315125E+03          4.36982149E+03          2.02691260E+03          1.33332358E+03          1.02237361E+03          6.34839192E+02          2.99825984E+02          7.89525592E+01          4.94676127E+01
       3300.0000          1.00000000E+30          3.80876352E+06          1.86724112E+06          7.29492185E+05          1.29438576E+04          9.38045930E+03          4.44624840E+03          2.07131769E+03          1.36260925E+03          1.04816176E+03          6.51160859E+02          3.07549090E+02          8.10532378E+01          5.07447733E+01
       3400.0000          1.00000000E+30          3.15846866E+06          1.62170077E+06          6.41929933E+05          1.31257380E+04          9.53888385E+03          4.52313061E+03          2.11689352E+03          1.39265115E+03          1.07384150E+03          6.67416317E+02          3.15241036E+02          8.31461586E+01          5.20188967E+01
       3500.0000          1.00000000E+30          2.67823763E+06          1.42883398E+06          5.71990280E+05          1.33104442E+04          9.69825718E+03          4.60039667E+03          2.16091552E+03          1.42168347E+03          1.09956658E+03          6.83608085E+02          3.22902998E+02          8.52316272E+01          5.32864199E+01
       3600.0000          1.00000000E+30          2.31237519E+06          1.27429606E+06          5.15154232E+05          1.34976127E+04          9.85843556E+03          4.67798532E+03          2.20477296E+03          1.45060672E+03          1.12504006E+03          6.99738538E+02          3.30536112E+02          8.73098139E+01          5.45488457E+01
       3700.0000          1.00000000E+30          2.02651840E+06          1.14837169E+06          4.68282951E+05          1.36869315E+04          1.00192957E+04          4.75584404E+03          2.24975509E+03          1.48025695E+03          1.15041721E+03          7.15809969E+02          3.38165231E+02          8.93815036E+01          5.58095248E+01
       3800.0000          1.00000000E+30          1.79842468E+06          1.04428075E+06          4.29142843E+05          1.38781311E+04          1.01807312E+04          4.83392752E+03          2.29327636E+03          1.50895785E+03          1.17570166E+03          7.31824702E+02          3.45743268E+02          9.14475687E+01          5.70635789E+01
       3900.0000          1.00000000E+30          1.61321231E+06          9.57164721E+05          3.96100888E+05          1.40709782E+04          1.03426498E+04          4.90800260E+03          2.33665415E+03          1.53836893E+03          1.20103944E+03          7.47836630E+02          3.53295364E+02          9.35061971E+01          5.83142449E+01
       4000.0000          1.00000000E+30          1.46054581E+06          8.83478468E+05          3.67940584E+05          1.42652699E+04          1.04949463E+04          4.98847492E+03          2.38110826E+03          1.56686551E+03          1.22614583E+03          7.63742163E+02          3.60845731E+02          9.55597260E+01          5.95613789E+01
       4100.0000          1.00000000E+30          1.33307070E+06          8.20564056E+05          3.43741307E+05          1.44608289E+04          1.06613323E+04          5.06869629E+03          2.42539129E+03          1.59605465E+03          1.25130907E+03          7.79648289E+02          3.68348134E+02          9.76061189E+01          6.08056459E+01
       4200.0000          1.00000000E+30          1.22543620E+06          7.66406628E+05          3.22791589E+05          1.46574999E+04          1.08272374E+04          5.14318509E+03          2.46831918E+03          1.62436301E+03          1.27638836E+03          7.95503455E+02          3.75850087E+02          9.96474933E+01          6.20442396E+01
       4300.0000          1.00000000E+30          1.13366935E+06          7.19445615E+05          3.04536890E+05          1.48551465E+04          1.09926742E+04          5.22301003E+03          2.51228926E+03          1.65334574E+03          1.30124894E+03          8.11258289E+02          3.83328647E+02          1.01682018E+02          6.32805907E+01
       4400.0000          1.00000000E+30          1.05475379E+06          6.78461425E+05          2.88537464E+05          1.50536480E+04          1.11459281E+04          5.30260387E+03          2.55610488E+03          1.68222668E+03          1.32616984E+03          8.27017133E+02          3.90762303E+02          1.03712982E+02          6.45136160E+01
       4500.0000          1.00000000E+30          9.86370443E+05          6.42486437E+05          2.74441169E+05          1.52528985E+04          1.13106547E+04          5.38197341E+03          2.59977105E+03          1.71100912E+03          1.35101434E+03          8.42729194E+02          3.98196876E+02          1.05737633E+02          6.57436719E+01
       4600.0000          1.00000000E+30          9.26712835E+05          6.10744152E+05          2.61963443E+05          1.54528034E+04          1.14749492E+04          5.46112535E+03          2.64329253E+03          1.73969620E+03          1.37565127E+03          8.58346434E+02          4.05610156E+02          1.07757721E+02          6.69698482E+01
       4700.0000          1.00000000E+30          8.74350740E+05          5.82607156E+05          2.50871132E+05          1.56532790E+04          1.16388245E+04          5.54006633E+03          2.68667387E+03          1.76829092E+03          1.40035135E+03          8.73970441E+02          4.13002582E+02          1.09770785E+02          6.81924834E+01
       4800.0000          1.00000000E+30          8.28142120E+05          5.57557066E+05          2.40972439E+05          1.58542507E+04          1.18022929E+04          5.61880272E+03          2.72881820E+03          1.79608146E+03          1.42498145E+03          8.89551806E+02          4.20374912E+02          1.11780952E+02          6.94108123E+01
       4900.0000          1.00000000E+30          7.87162163E+05          5.35171890E+05          2.32107892E+05          1.60380801E+04          1.19653666E+04          5.69734079E+03          2.77194455E+03          1.82450794E+03          1.44954355E+03          9.05091694E+02          4.27727834E+02          1.13786265E+02          7.06273573E+01
       5000.0000          1.00000000E+30          7.50658821E+05          5.15097361E+05          2.24143925E+05          1.62570265E+04          1.21280573E+04          5.77568658E+03          2.81601960E+03          1.85354891E+03          1.47403955E+03          9.20591198E+02          4.35061805E+02          1.15786655E+02          7.18431018E+01
       5100.0000          1.00000000E+30          7.18010244E+05          4.97037345E+05          2.16968206E+05          1.64558956E+04          1.23008443E+04          5.85384596E+03          2.85888200E+03          1.88180156E+03          1.49847123E+03          9.36051348E+02          4.42377262E+02          1.17782361E+02          7.30539599E+01
       5200.0000          1.00000000E+30          6.88704033E+05          4.80741958E+05          2.10485219E+05          1.66545226E+04          1.24626331E+04          5.93182462E+03          2.90162417E+03          1.90997496E+03          1.52284027E+03          9.51473118E+02          4.49674654E+02          1.19773486E+02          7.42614148E+01
       5300.0000          1.00000000E+30          6.62306628E+05          4.65999294E+05          2.04613867E+05          1.68529121E+04          1.26240748E+04          6.01423802E+03          2.94424959E+03          1.93807139E+03          1.54714827E+03          9.66857426E+02          4.56954442E+02          1.21759980E+02          7.54665834E+01
       5400.0000          1.00000000E+30          6.38457324E+05          4.52628421E+05          1.99284366E+05          1.70510693E+04          1.27851799E+04          6.09179775E+03          2.98676159E+03          1.96609304E+03          1.57152291E+03          9.82205203E+02          4.64217122E+02          1.23741989E+02          7.66683986E+01
       5500.0000          1.00000000E+30          6.16848563E+05          4.40474228E+05          1.94436725E+05          1.72669825E+04          1.29559005E+04          6.16919361E+03          3.02916335E+03          1.99404200E+03          1.59571171E+03          9.97563092E+02          4.71463222E+02          1.25721977E+02          7.78689767E+01
       5600.0000          1.00000000E+30          5.97218544E+05          4.29402883E+05          1.90019095E+05          1.74643554E+04          1.31161988E+04          6.24643051E+03          3.07247191E+03          2.02257864E+03          1.61984363E+03          1.01284029E+03          4.78692930E+02          1.27696451E+02          7.90669674E+01
       5700.0000          1.00000000E+30          5.79343003E+05          4.19298583E+05          1.85986339E+05          1.76615181E+04          1.32761919E+04          6.32789487E+03          3.11464968E+03          2.05038007E+03          1.64392018E+03          1.02808427E+03          4.85926100E+02          1.29666129E+02          8.02615600E+01
       5800.0000          1.00000000E+30          5.63028957E+05          4.10060536E+05          1.82299173E+05          1.78757295E+04          1.34358889E+04          6.40475693E+03          3.15672604E+03          2.07811462E+03          1.66794301E+03          1.04329493E+03          4.93123475E+02          1.31633621E+02          8.14533328E+01
       5900.0000          1.00000000E+30          5.48108992E+05          4.01600841E+05          1.78923154E+05          1.80721657E+04          1.36047323E+04          6.48147463E+03          3.19870368E+03          2.10578408E+03          1.69203567E+03          1.05851629E+03          5.00305784E+02          1.33594928E+02          8.26422347E+01
       6000.0000          1.00000000E+30          5.34437774E+05          3.93842618E+05          1.75828072E+05          1.82852779E+04          1.37637063E+04          6.56228194E+03          3.24156108E+03          2.13402386E+03          1.71595181E+03          1.07366147E+03          5.07473793E+02          1.35555609E+02          8.38316459E+01
       6100.0000          1.00000000E+30          5.21888726E+05          3.86718086E+05          1.72987340E+05          1.84810269E+04          1.39316620E+04          6.63865437E+03          3.28333648E+03          2.16156007E+03          1.73981760E+03          1.08877729E+03          5.14645396E+02          1.37511272E+02          8.50162859E+01
       6200.0000          1.00000000E+30          5.10350709E+05          3.80167426E+05          1.70377352E+05          1.86766026E+04          1.40899518E+04          6.71904438E+03          3.32598313E+03          2.18966119E+03          1.76375560E+03          1.10390417E+03          5.21783410E+02          1.39462763E+02          8.62003238E+01
       6300.0000          1.00000000E+30          4.99726190E+05          3.74137935E+05          1.67977223E+05          1.88881840E+04          1.42570583E+04          6.79508991E+03          3.36756593E+03          2.21707051E+03          1.78752172E+03          1.11895759E+03          5.28927589E+02          1.41411162E+02          8.73805814E+01
       6400.0000          1.00000000E+30          4.89929028E+05          3.68582697E+05          1.65768470E+05          1.90831246E+04          1.44147006E+04          6.87508075E+03          3.41001090E+03          2.24503892E+03          1.81136149E+03          1.13398386E+03          5.36037066E+02          1.43356343E+02          8.85599892E+01
       6500.0000          1.00000000E+30          4.80883123E+05          3.63459928E+05          1.63734475E+05          1.92937156E+04          1.45809944E+04          6.95081654E+03          3.45141007E+03          2.27232725E+03          1.83503282E+03          1.14902134E+03          5.43134272E+02          1.45298609E+02          8.97357382E+01
       6600.0000          1.00000000E+30          4.72520959E+05          3.58732568E+05          1.61860517E+05          1.95037909E+04          1.47380231E+04          7.03042529E+03          3.49366179E+03          2.30016851E+03          1.85877741E+03          1.16399056E+03          5.50236200E+02          1.47236987E+02          9.09115481E+01
       6700.0000          1.00000000E+30          4.64782309E+05          3.54367300E+05          1.60133338E+05          1.96976966E+04          1.49035386E+04          7.10586739E+03          3.53488570E+03          2.32734135E+03          1.88235802E+03          1.17897168E+03          5.57306672E+02          1.49172235E+02          9.20824567E+01
       6800.0000          1.00000000E+30          4.57613457E+05          3.50334274E+05          1.58541038E+05          1.99068410E+04          1.50599856E+04          7.18511014E+03          3.57695207E+03          2.35506063E+03          1.90601143E+03          1.19388589E+03          5.64382864E+02          1.51104087E+02          9.32539836E+01
       6900.0000          1.00000000E+30          4.50966439E+05          3.46606682E+05          1.57072910E+05          2.01001984E+04          1.52247555E+04          7.26027351E+03          3.61800853E+03          2.38212313E+03          1.92950445E+03          1.20881280E+03          5.71427999E+02          1.53032946E+02          9.44207265E+01
       7000.0000          1.00000000E+30          4.44798491E+05          3.43160393E+05          1.55719315E+05          2.03084495E+04          1.53891479E+04          7.33916543E+03          3.65989693E+03          2.40972529E+03          1.95307080E+03          1.22371661E+03          5.78478918E+02          1.54958318E+02          9.55886390E+01
       7100.0000          1.00000000E+30          4.39070481E+05          3.39973735E+05          1.54471537E+05          2.05162314E+04          1.55447052E+04          7.41788025E+03          3.70079322E+03          2.43668222E+03          1.97647874E+03          1.23854872E+03          5.85518766E+02          1.56880861E+02          9.67522320E+01
       7200.0000          1.00000000E+30          4.33748096E+05          3.37026913E+05          1.53321673E+05          2.07086821E+04          1.57083970E+04          7.49261943E+03          3.74251058E+03          2.46417183E+03          1.99996168E+03          1.25340087E+03          5.92526389E+02          1.58799299E+02          9.79143335E+01
       7300.0000          1.00000000E+30          4.28799511E+05          3.34302114E+05          1.52262534E+05          2.09156239E+04          1.58717324E+04          7.57100442E+03          3.78414382E+03          2.49160608E+03          2.02340024E+03          1.26818327E+03          5.99542427E+02          1.60716245E+02          9.90763073E+01
       7400.0000          1.00000000E+30          4.24196433E+05          3.31783112E+05          1.51287627E+05          2.11221217E+04          1.60264638E+04          7.64922209E+03          3.82480633E+03          2.51840900E+03          2.04668899E+03          1.28298433E+03          6.06526829E+02          1.62631947E+02          1.00234617E+02
       7500.0000          1.00000000E+30          4.19912991E+05          3.29455204E+05          1.50391012E+05          2.13137354E+04          1.61891399E+04          7.72356688E+03          3.86627811E+03          2.54573699E+03          2.07004977E+03          1.29776314E+03          6.13519002E+02          1.64542353E+02          1.01391817E+02
       7600.0000          1.00000000E+30          4.15926037E+05          3.27304986E+05          1.49567274E+05          2.15194424E+04          1.63514791E+04          7.80147400E+03          3.90767021E+03          2.57301256E+03          2.09325871E+03          1.31247292E+03          6.20501161E+02          1.66449666E+02          1.02547524E+02
       7700.0000          1.00000000E+30          4.12214078E+05          3.25320190E+05          1.48811477E+05          2.17247290E+04          1.65054424E+04          7.87922284E+03          3.94811293E+03          2.59967064E+03          2.11654368E+03          1.32720270E+03          6.27451885E+02          1.68357016E+02          1.03700652E+02
       7800.0000          1.00000000E+30          4.08757771E+05          3.23489562E+05          1.48119080E+05          2.19296028E+04          1.66671603E+04          7.95681617E+03          3.98935230E+03          2.62684568E+03          2.13978953E+03          1.34191152E+03          6.34410961E+02          1.70258865E+02          1.04853302E+02
       7900.0000          1.00000000E+30          4.05539477E+05          3.21802948E+05          1.47485929E+05          2.21340708E+04          1.68285591E+04          8.03065629E+03          4.03051609E+03          2.65397101E+03          2.16299621E+03          1.35655261E+03          6.41360603E+02          1.72158618E+02          1.06003554E+02
       8000.0000          1.00000000E+30          4.02542961E+05          3.20250816E+05          1.46908206E+05          2.23242540E+04          1.69896444E+04          8.10796231E+03          4.07160568E+03          2.68104752E+03          2.18606027E+03          1.37121431E+03          6.48298075E+02          1.74057451E+02          1.07153007E+02
       8100.0000          1.00000000E+30          3.99753421E+05          3.18824727E+05          1.46382437E+05          2.25280057E+04          1.71504216E+04          8.18512095E+03          4.11177080E+03          2.70752267E+03          2.20919815E+03          1.38585555E+03          6.55207326E+02          1.75951370E+02          1.08298520E+02
       8200.0000          1.00000000E+30          3.97157405E+05          3.17516550E+05          1.45905359E+05          2.27313727E+04          1.73031296E+04          8.26213472E+03          4.15271803E+03          2.73450546E+03          2.23229765E+03          1.40047418E+03          6.62124467E+02          1.77844754E+02          1.09444781E+02
       8300.0000          1.00000000E+30          3.94742221E+05          3.16319014E+05          1.45474020E+05          2.29343616E+04          1.74633422E+04          8.33900607E+03          4.19359466E+03          2.76144181E+03          2.25536253E+03          1.41502916E+03          6.69033290E+02          1.79734262E+02          1.10588990E+02
       8400.0000          1.00000000E+30          3.92496540E+05          3.15225407E+05          1.45085642E+05          2.31369787E+04          1.76232623E+04          8.41226095E+03          4.23440190E+03          2.78833250E+03          2.27839497E+03          1.42960527E+03          6.75930098E+02          1.81622322E+02          1.11731566E+02
       8500.0000          1.00000000E+30          3.90409709E+05          3.14229453E+05          1.44737718E+05          2.33392303E+04          1.77828950E+04          8.48887067E+03          4.27514080E+03          2.81517821E+03          2.30128806E+03          1.44416035E+03          6.82819012E+02          1.83508560E+02          1.12873198E+02
       8600.0000          1.00000000E+30          3.88472132E+05          3.13325447E+05          1.44427855E+05          2.35278643E+04          1.79422448E+04          8.56534511E+03          4.31581237E+03          2.84197961E+03          2.32425373E+03          1.45869800E+03          6.89678024E+02          1.85389169E+02          1.14011453E+02
       8700.0000          1.00000000E+30          3.86674626E+05          3.12507953E+05          1.44153912E+05          2.37294777E+04          1.81013165E+04          8.64168646E+03          4.35559179E+03          2.86820064E+03          2.34718404E+03          1.47321214E+03          6.96546339E+02          1.87270552E+02          1.15148712E+02
       8800.0000          1.00000000E+30          3.85008994E+05          3.11772131E+05          1.43913808E+05          2.39307438E+04          1.82601146E+04          8.71789690E+03          4.39613466E+03          2.89491733E+03          2.37008279E+03          1.48770685E+03          7.03406993E+02          1.89149963E+02          1.16286086E+02
       8900.0000          1.00000000E+30          3.83467560E+05          3.11113252E+05          1.43705729E+05          2.41316685E+04          1.84112295E+04          8.79397853E+03          4.43661341E+03          2.92159183E+03          2.39295111E+03          1.50214213E+03          7.10257855E+02          1.91023246E+02          1.17419961E+02
       9000.0000          1.00000000E+30          3.82043064E+05          3.10527186E+05          1.43527854E+05          2.43322571E+04          1.85695308E+04          8.86993343E+03          4.47702897E+03          2.94822473E+03          2.41578825E+03          1.51659850E+03          7.17097905E+02          1.92897660E+02          1.18554150E+02
       9100.0000          1.00000000E+30          3.80728974E+05          3.10009799E+05          1.43378649E+05          2.45325153E+04          1.87275717E+04          8.94576359E+03          4.51738225E+03          2.97481664E+03          2.43859488E+03          1.53103501E+03          7.23930135E+02          1.94769820E+02          1.19686906E+02
       9200.0000          1.00000000E+30          3.79519067E+05          3.09557593E+05          1.43256504E+05          2.47324484E+04          1.88853563E+04          9.02147099E+03          4.55767415E+03          3.00136814E+03          2.46126815E+03          1.54545439E+03          7.30755172E+02          1.96639664E+02          1.20817995E+02
       9300.0000          1.00000000E+30          3.78407617E+05          3.09166990E+05          1.43160015E+05          2.49320616E+04          1.90428886E+04          9.09705755E+03          4.59790555E+03          3.02787983E+03          2.48401424E+03          1.55985680E+03          7.37571010E+02          1.98505976E+02          1.21947405E+02
       9400.0000          1.00000000E+30          3.77389417E+05          3.08834719E+05          1.43087899E+05          2.51313599E+04          1.92001726E+04          9.17252515E+03          4.63807734E+03          3.05435229E+03          2.50672942E+03          1.57424052E+03          7.44356887E+02          2.00368865E+02          1.23074351E+02
       9500.0000          1.00000000E+30          3.76459372E+05          3.08557873E+05          1.43038886E+05          2.53303485E+04          1.93572121E+04          9.24787562E+03          4.67819040E+03          3.08078609E+03          2.52941465E+03          1.58860478E+03          7.51154032E+02          2.02232014E+02          1.24201351E+02
       9600.0000          1.00000000E+30          3.75612925E+05          3.08333586E+05          1.43011808E+05          2.55290322E+04          1.95140109E+04          9.32311075E+03          4.71824556E+03          3.10718180E+03          2.55207103E+03          1.60295017E+03          7.57943053E+02          2.04093865E+02          1.25327295E+02
       9700.0000          1.00000000E+30          3.74845672E+05          3.08159243E+05          1.43005602E+05          2.57274157E+04          1.96705726E+04          9.39823229E+03          4.75824368E+03          3.13353997E+03          2.57469926E+03          1.61727783E+03          7.64724215E+02          2.05953033E+02          1.26451678E+02
       9800.0000          1.00000000E+30          3.74153588E+05          3.08032371E+05          1.43019237E+05          2.59255038E+04          1.98269008E+04          9.47324196E+03          4.79818555E+03          3.15986112E+03          2.59729970E+03          1.63158862E+03          7.71497465E+02          2.07808569E+02          1.27574152E+02
       9900.0000          1.00000000E+30          3.73532922E+05          3.07950639E+05          1.43051747E+05          2.61233011E+04          1.99829990E+04          9.54814143E+03          4.83807196E+03          3.18614577E+03          2.61987258E+03          1.64588281E+03          7.78262705E+02          2.09663143E+02          1.28695724E+02
      10000.0000          1.00000000E+30          3.72979995E+05          3.07911893E+05          1.43102254E+05          2.63208119E+04          2.01388707E+04          9.62293233E+03          4.87790368E+03          3.21239443E+03          2.64241813E+03          1.66016044E+03          7.85019910E+02          2.11515693E+02          1.29815997E+02
      11000.0000          1.00000000E+30          3.70541490E+05          3.09492884E+05          1.44432654E+05          2.82925483E+04          2.16924391E+04          1.03652052E+04          5.27336943E+03          3.47300403E+03          2.86654040E+03          1.80205869E+03          8.52193671E+02          2.29937573E+02          1.40952999E+02
      12000.0000          1.00000000E+30          3.72226335E+05          3.13722883E+05          1.46876900E+05          3.02385887E+04          2.32259183E+04          1.11039275E+04          5.66553123E+03          3.73142724E+03          3.08824389E+03          1.94254284E+03          9.18657958E+02          2.48180245E+02          1.51979423E+02
