#Energy      Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   Valence  Total
      25000.0000          1.20534930E+06          5.20690547E+04          4.28095180E+04          2.09829114E+04          4.56078756E+03          2.77599883E+03          1.33731625E+03          2.42348461E+02          1.80355686E+02
      26000.0000          1.19801402E+06          5.37023926E+04          4.41740787E+04          2.16525798E+04          4.71859755E+03          2.87273628E+03          1.38393057E+03          2.50837573E+02          1.86653241E+02
      27000.0000          1.19367419E+06          5.53418280E+04          4.55413636E+04          2.23187102E+04          4.87574717E+03          2.96908476E+03          1.43036880E+03          2.59303055E+02          1.92931623E+02
      28000.0000          1.19181888E+06          5.69577862E+04          4.68916634E+04          2.29861991E+04          5.03232883E+03          3.06501012E+03          1.47659379E+03          2.67727976E+02          1.99180444E+02
      29000.0000          1.19204335E+06          5.85802704E+04          4.82451199E+04          2.36456990E+04          5.18817901E+03          3.16061463E+03          1.52268314E+03          2.76129586E+02          2.05410872E+02
      30000.0000          1.19402328E+06          6.01805949E+04          4.95825568E+04          2.43067414E+04          5.34359451E+03          3.25590450E+03          1.56857005E+03          2.84495905E+02          2.11615577E+02
      31000.0000          1.19749590E+06          6.17877201E+04          5.09234605E+04          2.49647550E+04          5.49831188E+03          3.35079697E+03          1.61435754E+03          2.92838970E+02          2.17802701E+02
      32000.0000          1.20224648E+06          6.33876027E+04          5.22584552E+04          2.56154146E+04          5.65256428E+03          3.44541943E+03          1.65992191E+03          3.01159390E+02          2.23970563E+02
      33000.0000          1.20809799E+06          6.49805574E+04          5.35877892E+04          2.62678169E+04          5.80628251E+03          3.53965777E+03          1.70538564E+03          3.09429900E+02          2.30106429E+02
      34000.0000          1.21490331E+06          6.65668762E+04          5.49116977E+04          2.69175628E+04          5.95952509E+03          3.63364982E+03          1.75069139E+03          3.17685125E+02          2.36228753E+02
      35000.0000          1.22253920E+06          6.81468314E+04          5.62304008E+04          2.75690492E+04          6.11229040E+03          3.72740136E+03          1.79584447E+03          3.25930208E+02          2.42340847E+02
      36000.0000          1.23090185E+06          6.97206781E+04          5.75441035E+04          2.82137378E+04          6.26464488E+03          3.82085389E+03          1.84089524E+03          3.34143683E+02          2.48430964E+02
      37000.0000          1.23990314E+06          7.13015864E+04          5.88617172E+04          2.88560707E+04          6.41650818E+03          3.91393163E+03          1.88579588E+03          3.42326637E+02          2.54499068E+02
      38000.0000          1.24946793E+06          7.28637269E+04          6.01658527E+04          2.94961383E+04          6.56799157E+03          4.00692666E+03          1.93059724E+03          3.50482633E+02          2.60548822E+02
      39000.0000          1.25953174E+06          7.44204282E+04          6.14741129E+04          3.01381189E+04          6.71892317E+03          4.09961829E+03          1.97521557E+03          3.58631729E+02          2.66589407E+02
      40000.0000          1.27003895E+06          7.59843751E+04          6.27693477E+04          3.07738268E+04          6.86954759E+03          4.19202676E+03          2.01976272E+03          3.66772405E+02          2.72621692E+02
      41000.0000          1.28094141E+06          7.75430008E+04          6.40688599E+04          3.14115316E+04          7.01970288E+03          4.28421731E+03          2.06418557E+03          3.74850405E+02          2.78615569E+02
      42000.0000          1.29219717E+06          7.90841513E+04          6.53557969E+04          3.20471850E+04          7.16965097E+03          4.37616141E+03          2.10852444E+03          3.82954454E+02          2.84620290E+02
      43000.0000          1.30376961E+06          8.06327208E+04          6.66471180E+04          3.26768672E+04          7.31910991E+03          4.46785993E+03          2.15277428E+03          3.91007375E+02          2.90593023E+02
      44000.0000          1.31562660E+06          8.21764799E+04          6.79344886E+04          3.33086398E+04          7.46806367E+03          4.55930819E+03          2.19686320E+03          3.99034921E+02          2.96546961E+02
      45000.0000          1.32773984E+06          8.37035576E+04          6.92099079E+04          3.39385353E+04          7.61697606E+03          4.65070239E+03          2.24088892E+03          4.07085109E+02          3.02511345E+02
      46000.0000          1.34008431E+06          8.52381550E+04          7.04898344E+04          3.45666151E+04          7.76525268E+03          4.74172920E+03          2.28477310E+03          4.15099776E+02          3.08450996E+02
      47000.0000          1.35263787E+06          8.67683516E+04          7.17661572E+04          3.51891057E+04          7.91342175E+03          4.83267371E+03          2.32861111E+03          4.23064550E+02          3.14361148E+02
      48000.0000          1.36538083E+06          8.82942681E+04          7.30389761E+04          3.58137520E+04          8.06121140E+03          4.92340057E+03          2.37233871E+03          4.31037112E+02          3.20272102E+02
      49000.0000          1.37829558E+06          8.98160182E+04          7.43083927E+04          3.64367318E+04          8.20858074E+03          5.01397127E+03          2.41591889E+03          4.39016132E+02          3.26182338E+02
      50000.0000          1.39136644E+06          9.13337134E+04          7.55745036E+04          3.70580910E+04          8.35557083E+03          5.10431216E+03          2.45945530E+03          4.46971494E+02          3.32076880E+02
