#Energy      Mn-K-shell   Mn-L1-shell   Mn-L2-shell   Mn-L3-shell   Mn-M1-shell   Mn-M2-shell   Mn-M3-shell   Valence  Total
      25000.0000          1.10665199E+06          1.37197893E+07          1.73032499E+08          9.68117772E+07          9.57787311E+07          1.28213186E+09          7.20927067E+08          1.38788286E+09          9.94084455E+05
      26000.0000          1.23865252E+06          1.53533640E+07          1.98948184E+08          1.11859443E+08          1.07370483E+08          1.47789572E+09          8.31199119E+08          1.55681884E+09          1.11325964E+06
      27000.0000          1.38283027E+06          1.70507769E+07          2.28331326E+08          1.28372927E+08          1.19287457E+08          1.69596123E+09          9.55083376E+08          1.72445107E+09          1.24289688E+06
      28000.0000          1.54051082E+06          1.88991997E+07          2.61018172E+08          1.47053434E+08          1.31802555E+08          1.93685226E+09          1.09752847E+09          1.91728577E+09          1.38462896E+06
      29000.0000          1.70487630E+06          2.08446815E+07          2.96954247E+08          1.67666729E+08          1.45933320E+08          2.20784721E+09          1.25064910E+09          2.11802634E+09          1.53271851E+06
      30000.0000          1.88893296E+06          2.29513855E+07          3.37152021E+08          1.90534719E+08          1.60538860E+08          2.49529005E+09          1.41515907E+09          2.33480597E+09          1.69794022E+06
      31000.0000          2.06967606E+06          2.52195218E+07          3.80428759E+08          2.15404769E+08          1.75885296E+08          2.82789545E+09          1.59810491E+09          2.55946137E+09          1.86169176E+06
      32000.0000          2.27786910E+06          2.76837749E+07          4.30171416E+08          2.42916323E+08          1.93117676E+08          3.16473471E+09          1.80001241E+09          2.81319005E+09          2.04928312E+06
      33000.0000          2.49155869E+06          3.01425131E+07          4.79179957E+08          2.72879312E+08          2.10610070E+08          3.55788860E+09          2.01889952E+09          3.06408951E+09          2.24148254E+06
      34000.0000          2.72219434E+06          3.28490885E+07          5.38013322E+08          3.05524338E+08          2.29497837E+08          3.96788060E+09          2.25973265E+09          3.34801247E+09          2.44932784E+06
      35000.0000          2.97105009E+06          3.57811270E+07          5.97393115E+08          3.40521603E+08          2.49864087E+08          4.40498321E+09          2.51683161E+09          3.63169512E+09          2.67350007E+06
      36000.0000          3.22608272E+06          3.89129999E+07          6.62909382E+08          3.78329032E+08          2.71716680E+08          4.88935070E+09          2.80421914E+09          3.94963878E+09          2.90429084E+06
      37000.0000          3.50729957E+06          4.20475141E+07          7.33493383E+08          4.21254250E+08          2.94463304E+08          5.40132399E+09          3.10234833E+09          4.26686254E+09          3.15679173E+06
      38000.0000          3.79058095E+06          4.53542877E+07          8.09730167E+08          4.65530057E+08          3.17954887E+08          5.97217819E+09          3.42968954E+09          4.61596609E+09          3.41222094E+06
      39000.0000          4.10084493E+06          4.89721353E+07          8.93726381E+08          5.12194337E+08          3.41131163E+08          6.59355234E+09          3.78816983E+09          4.96900612E+09          3.69151391E+06
      40000.0000          4.42704337E+06          5.27161074E+07          9.84588446E+08          5.66012089E+08          3.67708689E+08          7.22474404E+09          4.16108236E+09          5.35074112E+09          3.98531022E+06
      41000.0000          4.77392117E+06          5.66065738E+07          1.07500496E+09          6.19296229E+08          3.94695790E+08          7.90064071E+09          4.57831481E+09          5.75523641E+09          4.29674134E+06
      42000.0000          5.11792815E+06          6.07710479E+07          1.17806509E+09          6.80174161E+08          4.23452142E+08          8.65479536E+09          5.02802977E+09          6.18016755E+09          4.60821827E+06
      43000.0000          5.50684790E+06          6.51486601E+07          1.28919080E+09          7.42856970E+08          4.53858386E+08          9.42708589E+09          5.46493934E+09          6.62893629E+09          4.95769409E+06
      44000.0000          5.87757647E+06          6.97690053E+07          1.40002100E+09          8.11981758E+08          4.86209880E+08          1.02783862E+10          5.96922752E+09          7.07910774E+09          5.29437247E+06
      45000.0000          6.29702301E+06          7.43948056E+07          1.52544381E+09          8.81900794E+08          5.19745695E+08          1.11926885E+10          6.51118884E+09          7.56040770E+09          5.67100229E+06
      46000.0000          6.73439944E+06          7.93396396E+07          1.65232968E+09          9.60503002E+08          5.54319902E+08          1.21664272E+10          7.05582983E+09          8.06757150E+09          6.06451699E+06
      47000.0000          7.16646508E+06          8.45491637E+07          1.79363726E+09          1.04400414E+09          5.90952506E+08          1.31208913E+10          7.66907979E+09          8.60428689E+09          6.45591812E+06
      48000.0000          7.64792718E+06          9.00488665E+07          1.93723365E+09          1.13342495E+09          6.28892267E+08          1.42057235E+10          8.29386055E+09          9.15754250E+09          6.88950976E+06
      49000.0000          8.13752834E+06          9.57104730E+07          2.09629889E+09          1.21841455E+09          6.66112090E+08          1.53616399E+10          8.96356981E+09          9.72732477E+09          7.33062073E+06
      50000.0000          8.64748303E+06          1.01545473E+08          2.25752259E+09          1.31692340E+09          7.07922884E+08          1.65147544E+10          9.67872488E+09          1.03230155E+10          7.79034470E+06
